,2011/Q1,2011/Q2,2011/Q3,2011/Q4,2012/Q1,2012/Q2,2012/Q3,2012/Q4,2013/Q1,2013/Q2,2013/Q3,2013/Q4,2014/Q1,2014/Q2,2014/Q3,2014/Q4,2015/Q1,2015/Q2,2015/Q3,2015/Q4,2016/Q1,2016/Q2,2016/Q3,2016/Q4,2017/Q1,2017/Q2,2017/Q3,2017/Q4,2018/Q1,2018/Q2
IncomeOtherOperatingIncome,337000,435000,674000,372000,315000,326000,332000,1080000,896000,427000,2020000,4941000,523000,469000,3672000,3290000,1115000,2356000,449000,3859000,5388000,1027000,1490000,2202000,585000,1117000,317000,577000,408000,838000
IncomeOtherOperatingIncome_yy,,,,,-6.53,-25.06,-50.74,190.32,184.44,30.84,508.52,357.53,-41.57,9.87,81.74,-33.41,112.90,402.68,-87.78,17.28,383.40,-56.39,232.18,-42.94,-89.15,8.71,-78.71,-73.82,-30.17,-25.01
IncomeOtherOperatingIncome_sy,,,,,-6.29,-24.66,-2.48,43.71,-3.27,81.94,34.84,30.93,-26.76,-26.27,-10.84,32.67,10.54,-1.36,-3.60,-31.53,36.36,21.54,8.54,-42.73,16.70,8.71,19.78,-17.84,-30.17,-12.96
IncomeOtherOperatingIncome_qq,,29.08,54.94,-44.81,-15.32,3.49,1.84,225.30,-17.04,-52.39,373.65,144.59,-89.41,-10.47,683.46,-10.39,-66.13,111.38,-80.96,760.30,39.61,-80.93,45.03,47.78,-73.45,91.06,-71.59,81.72,-29.20,105.17
IncomeOtherOperatingIncome_sq,,44.34,-7.78,48.44,-15.32,0.09,17.10,60.38,-0.08,-2.86,-44.01,65.25,-29.75,-1.61,-22.39,53.32,-58.02,-16.36,28.52,31.76,21.79,-14.98,-2.28,9.73,-13.60,76.40,-16.14,-60.65,69.54,25.48
IncomeOtherOperatingCosts,171000,453000,941000,706000,402000,1131000,-220000,2653000,890000,367000,433000,643000,221000,248000,284000,356000,1033000,776000,195000,1607000,264000,1875000,1199000,359000,644000,617000,136000,2794000,182000,575000
IncomeOtherOperatingCosts_yy,,,,,135.09,149.67,-123.38,275.78,121.39,-67.53,296.84,-75.76,-75.18,-32.41,-34.41,-44.68,367.77,212.62,-31.47,351.51,-74.45,141.63,515.94,-77.68,144.07,-67.10,-88.68,679.23,-71.80,-6.77
IncomeOtherOperatingCosts_sy,,,,,51.95,-23.93,28.61,2.58,-9.96,130.09,-18.91,-11.87,-0.81,-31.90,30.37,-19.22,19.47,-5.28,31.67,16.82,-32.23,-17.75,26.54,-6.35,25.00,-18.42,-28.80,-39.11,-47.62,44.29
IncomeOtherOperatingCosts_qq,,164.91,107.73,-24.97,-43.06,181.34,-119.45,1305.91,-66.45,-58.73,17.91,48.53,-65.66,12.38,14.42,25.26,190.42,-24.90,-74.92,725.32,-83.56,610.16,-36.07,-70.10,79.76,-4.28,-78.00,1958.17,-93.49,216.45
IncomeOtherOperatingCosts_sq,,25.49,-27.12,84.06,-32.09,13.67,2.36,50.30,-55.88,87.44,-42.58,135.51,-61.52,46.23,-16.03,43.20,-45.08,8.97,-10.64,101.39,-72.28,71.95,-10.61,104.91,-67.44,20.64,9.74,65.76,-74.42,192.93
IncomeEBIT,9111000,2474000,806000,2886000,3718000,7415000,139000,-1914000,1657000,-692000,2584000,5227000,2329000,1984000,4381000,2618000,89000,4268000,2198000,255000,5785000,22059000,6052000,10079000,15172000,4944000,9417000,10001000,11798000,7588000
IncomeEBIT_yy,,,,,-59.19,199.72,-82.75,-166.32,-55.43,-109.34,1759.11,373.08,40.58,386.64,69.54,-49.92,-96.20,115.08,-49.82,-90.25,6429.28,416.86,175.29,3847.56,162.25,-77.59,55.61,-0.78,-22.23,53.49
IncomeEBIT_sy,,,,,-5.32,0.70,-16.71,-7.16,-25.22,38.93,41.21,9.77,12.79,5.48,9.18,-23.53,-8.08,-0.84,2.84,-0.08,25.36,32.90,28.51,22.30,26.46,-0.78,16.31,11.46,14.90,20.73
IncomeEBIT_qq,,-72.85,-67.42,258.06,28.83,99.44,-98.13,-1476.98,186.57,-141.78,473.29,102.26,-55.43,-14.81,120.79,-40.26,-96.61,4716.77,-48.49,-88.39,2165.80,281.30,-72.56,66.54,50.52,-67.41,90.49,6.19,17.97,-35.68
IncomeEBIT_sq,,-20.31,24.06,-7.38,-14.90,-15.91,7.98,4.30,-14.25,54.34,-2.36,-27.97,0.27,27.20,7.22,-32.56,-2.60,37.80,8.42,-41.22,80.38,102.79,-23.40,-11.97,28.02,-7.79,33.37,-16.69,10.89,8.64
IncomeFinanceIncome,402000,2656000,-628000,4865000,-49000,4790000,144000,2367000,868000,3614000,928000,3007000,806000,2243000,-589000,5733000,3868000,725000,-89000,4250000,322000,1591000,322000,364000,5032000,917000,-1149000,2747000,140000,3114000
IncomeFinanceIncome_yy,,,,,-112.19,80.35,122.93,-51.35,1871.43,-24.55,544.67,27.03,-7.11,-37.93,-163.46,90.68,379.73,-67.68,84.86,-25.87,-91.66,119.41,461.58,-91.44,1460.59,-42.36,-456.23,655.44,-97.22,239.57
IncomeFinanceIncome_sy,,,,,33.99,16.49,7.67,34.09,-35.36,34.40,11.46,-4.98,-13.05,-32.74,-5.64,-2.16,29.36,-30.41,-46.58,-6.64,,29.77,36.54,-15.18,11.68,-40.00,-37.30,-22.61,-9.48,40.49
IncomeFinanceIncome_qq,,560.70,-123.64,874.68,-101.01,9875.51,-96.99,1543.75,-63.33,316.36,-74.31,223.90,-73.18,178.22,-126.26,1073.15,-32.53,-81.26,-112.30,4865.49,-92.41,393.38,-79.73,12.75,1283.75,-81.78,-225.28,339.11,-94.90,2123.84
IncomeFinanceIncome_sq,,13.40,5.04,28.10,15.00,-6.52,,8.64,-29.42,-2.10,6.50,14.18,-17.10,49.96,0.49,-5.15,-24.68,-10.65,9.52,159.09,-1.25,70.45,-12.56,70.10,-17.76,-24.32,-3.24,37.50,-19.81,6.46
IncomeFinanceCosts,3082000,5235000,9176000,7660000,6615000,8385000,4557000,5409000,3983000,4883000,1339000,4949000,2152000,3380000,3024000,7104000,4034000,3197000,2642000,4687000,3230000,7653000,3166000,5642000,7267000,4887000,3800000,6073000,4669000,8433000
IncomeFinanceCosts_yy,,,,,114.63,60.17,-50.34,-29.39,-39.79,-41.76,-70.62,-8.51,-45.96,-30.78,125.86,43.57,87.42,-5.43,-12.65,-34.03,-19.92,139.42,19.86,20.37,124.97,-36.15,20.01,7.64,-35.75,72.57
IncomeFinanceCosts_sy,,,,,7.75,13.09,21.81,-2.36,-16.90,-23.41,-50.59,-21.09,-26.40,-12.18,14.48,0.16,4.41,-3.73,-22.71,-14.65,0.71,8.40,7.74,18.00,28.38,5.38,24.76,8.84,4.56,9.74
IncomeFinanceCosts_qq,,69.86,75.28,-16.52,-13.64,26.76,-45.65,18.70,-26.36,22.61,-72.58,269.56,-56.51,57.06,-10.53,134.91,-43.22,-20.75,-17.36,77.42,-31.08,136.94,-58.63,78.17,28.81,-32.75,-22.24,59.81,-23.12,80.61
IncomeFinanceCosts_sq,,3.90,1.52,-5.22,-2.09,8.21,4.28,-1.60,-20.38,-0.39,-23.13,27.84,-11.80,14.41,3.92,14.81,-14.28,4.27,-13.78,30.10,-5.58,13.26,3.68,40.11,-13.54,-0.49,-2.00,6.25,-17.34,0.84
IncomeOtherIncome,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IncomeOtherIncome_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IncomeOtherIncome_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IncomeOtherIncome_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IncomeOtherIncome_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IncomeNetGrossProfit,6431000,-105000,-8998000,91000,-2946000,3820000,-4274000,-4956000,-1458000,-1962000,2173000,3285000,983000,847000,768000,1247000,-77000,1796000,-532000,-181000,2878000,15997000,3208000,4801000,12936000,974000,4469000,6675000,7269000,2269000
IncomeNetGrossProfit_yy,,,,,-145.81,3738.10,52.50,-5546.15,50.51,-151.35,150.85,166.28,167.45,143.20,-64.67,-62.05,-107.83,111.97,-169.35,-114.55,3835.07,790.55,702.56,2747.40,349.55,-93.91,39.29,39.02,-43.81,132.98
IncomeNetGrossProfit_sy,,,,,-20.52,4.94,-27.05,-19.83,-25.68,51.83,48.03,14.46,27.02,7.34,5.37,0.39,-2.82,-1.10,-4.04,11.82,11.88,33.92,28.38,15.10,21.26,-5.90,11.44,21.44,9.28,28.44
IncomeNetGrossProfit_qq,,-101.63,-8469.52,101.01,-3337.36,229.67,-211.88,-15.96,70.58,-34.55,210.79,51.14,-70.06,-13.83,-9.39,62.35,-106.18,2431.54,-129.64,65.94,1686.65,455.91,-79.94,49.66,169.43,-92.47,358.80,49.37,8.91,-68.78
IncomeNetGrossProfit_sq,,-17.34,23.06,-8.26,-15.66,-47.13,18.82,29.57,-27.21,59.54,12.68,-38.01,0.32,28.20,4.59,-34.46,64.96,31.20,13.54,-2.98,32.55,74.34,-9.46,-55.36,43.69,-14.44,40.41,-25.99,18.02,-25.58
IncomeExtraordinarProfit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IncomeExtraordinarProfit_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IncomeExtraordinarProfit_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IncomeExtraordinarProfit_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IncomeExtraordinarProfit_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IncomeBeforeTaxProfit,6431000,-105000,-8998000,91000,-2946000,3820000,-4274000,-4956000,-1458000,-1962000,2173000,3285000,983000,847000,768000,1247000,-77000,1796000,-532000,-181000,2878000,15997000,3208000,4801000,12936000,974000,4469000,6675000,7269000,2269000
IncomeBeforeTaxProfit_yy,,,,,-145.81,3738.10,52.50,-5546.15,50.51,-151.35,150.85,166.28,167.45,143.20,-64.67,-62.05,-107.83,111.97,-169.35,-114.55,3835.07,790.55,702.56,2747.40,349.55,-93.91,39.29,39.02,-43.81,132.98
IncomeBeforeTaxProfit_sy,,,,,-20.52,4.94,-27.05,-19.83,-25.68,51.83,48.03,14.46,27.02,7.34,5.44,0.39,-2.82,-1.10,-4.04,11.82,11.88,33.92,28.38,15.10,21.26,-5.90,11.44,21.44,9.28,28.44
IncomeBeforeTaxProfit_qq,,-101.63,-8469.52,101.01,-3337.36,229.67,-211.88,-15.96,70.58,-34.55,210.79,51.14,-70.06,-13.83,-9.39,62.35,-106.18,2431.54,-129.64,65.94,1686.65,455.91,-79.94,49.66,169.43,-92.47,358.80,49.37,8.91,-68.78
IncomeBeforeTaxProfit_sq,,-17.34,23.06,-8.26,-15.66,-47.13,18.82,29.57,-27.21,59.54,12.68,-38.01,0.32,28.20,4.59,-34.46,64.96,31.20,13.54,-2.98,32.55,74.34,-9.46,-55.36,43.69,-14.44,40.41,-25.99,18.02,-25.58
IncomeDiscontinuedProfit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IncomeDiscontinuedProfit_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IncomeDiscontinuedProfit_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IncomeDiscontinuedProfit_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IncomeDiscontinuedProfit_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IncomeNetProfit,4842000,-194000,-7472000,1606000,-3328000,3758000,-3972000,-4153000,-1681000,-734000,1642000,2202000,893000,545000,151000,2212000,1000,1150000,174000,-189000,1984000,14584000,1118000,3977000,9420000,560000,3506000,5288000,5654000,1844000
IncomeNetProfit_yy,,,,,-168.73,2037.11,46.84,-358.59,49.49,-119.52,141.35,153.01,153.10,174.32,-90.83,0.48,-99.94,110.96,15.71,-108.53,381461.55,1167.77,541.31,2207.68,374.77,-96.16,213.66,32.96,-39.98,229.01
IncomeNetProfit_sy,,,,,-24.14,0.17,-20.89,-27.57,-22.78,51.20,50.55,22.92,18.34,6.84,6.53,6.47,-12.53,-3.82,12.36,0.66,14.68,36.74,12.40,13.33,40.99,8.45,9.12,20.56,12.43,29.49
IncomeNetProfit_qq,,-104.01,-3751.55,121.49,-307.22,212.92,-205.69,-4.56,59.52,56.35,323.83,34.06,-59.46,-38.91,-72.38,1368.83,-99.98,221120.78,-84.85,-208.27,1151.47,635.02,-92.34,255.84,136.85,-94.05,525.62,50.83,6.92,-67.39
IncomeNetProfit_sq,,-23.06,24.25,-5.18,-12.14,-44.77,18.18,24.74,-25.16,59.34,1.94,-40.89,-7.94,45.56,4.54,-18.41,27.76,32.07,15.08,-43.90,52.22,96.23,-6.85,-34.98,37.55,-21.42,41.93,-29.52,27.89,-20.90
IncomeShareholderNetProfit,4737000,-333000,-7549000,1597000,-3470000,3707000,-4056000,-4186000,-1739000,-767000,1567000,2128000,876000,463000,91000,2144000,-15000,1056000,122000,-193000,1962000,14430000,1095000,3629000,9323000,531000,3440000,5219000,5602000,1816000
IncomeShareholderNetProfit_yy,,,,,-173.25,1213.21,46.27,-362.12,49.88,-120.70,138.64,150.84,150.38,160.31,-94.22,0.73,-101.70,128.12,34.42,-109.02,13249.66,1266.89,799.65,1977.58,375.19,-96.32,214.15,43.80,-39.91,241.74
IncomeShareholderNetProfit_sy,,,,,-27.81,-11.23,-20.82,-26.80,-23.78,51.20,48.83,15.13,18.36,6.08,2.78,5.34,-12.57,-3.02,23.33,6.05,9.51,36.74,12.40,13.33,41.01,7.36,9.12,21.49,12.43,29.49
IncomeShareholderNetProfit_qq,,-107.03,-2166.97,121.16,-317.28,206.83,-209.41,-3.21,58.46,55.87,304.26,35.77,-58.83,-47.18,-80.43,2267.42,-100.70,7175.74,-88.47,-258.79,1115.06,635.51,-92.41,231.40,156.90,-94.30,547.32,51.70,7.35,-67.58
IncomeShareholderNetProfit_sq,,-23.52,25.32,-5.93,-19.61,-45.90,18.18,25.48,-30.70,59.33,7.72,-41.78,-8.52,45.56,5.19,-19.60,27.76,32.07,15.45,-34.79,55.37,91.05,-6.85,-36.14,35.69,-18.72,41.93,-34.04,23.20,-22.37
BalanceNoncurrentAssets,91077000,96497000,,99311000,98962000,104108000,104035000,104255000,103120000,103610000,107001000,110069000,109792000,111741000,109561000,108496000,108898000,109744000,111527000,116423000,125001000,125734000,124732000,125466000,125777000,129308000,132099000,134948000,138993000,141231000
BalanceNoncurrentAssets_yy,,,,,8.66,7.89,,4.98,4.20,-0.48,2.85,5.58,6.47,7.85,2.39,-1.43,-0.81,-1.79,1.79,7.31,14.79,14.57,11.84,7.77,0.62,2.84,5.91,7.56,10.51,9.22
BalanceNoncurrentAssets_sy,,,,,7.78,5.35,,-0.82,-1.19,-1.32,-1.87,0.59,-0.06,-3.12,0.92,2.22,1.70,4.94,3.21,7.30,5.74,4.72,5.26,2.70,1.08,0.39,1.56,2.25,0.48,0.48
BalanceNoncurrentAssets_qq,,5.95,-100.00,,-0.35,5.20,-0.07,0.21,-1.09,0.48,3.27,2.87,-0.25,1.78,-1.95,-0.97,0.37,0.78,1.62,4.39,7.37,0.59,-0.80,0.59,0.25,2.81,2.16,2.16,3.00,1.61
BalanceNoncurrentAssets_sq,,2.08,-100.00,,-1.22,-0.88,-0.90,-1.01,-0.59,0.34,-0.70,-0.32,-0.22,0.66,1.30,0.52,0.56,0.72,1.65,2.00,0.96,0.76,-0.28,-0.34,-0.62,0.20,-0.66,-0.03,-0.13,0.62
BalanceIntangibleAssets,1286000,1278000,,1362000,1399000,1530000,1561000,1537000,1485000,1434000,1404000,1354000,1305000,1256000,1206000,1157000,1284000,1429000,1610000,1830000,2074000,2318000,2506000,2700000,2914000,3123000,3323000,3532000,3759000,3979000
BalanceIntangibleAssets_yy,,,,,8.79,19.72,,12.85,6.15,-6.29,-10.03,-11.89,-12.11,-12.42,-14.11,-14.58,-1.61,13.82,33.45,58.18,61.51,62.16,55.67,47.53,40.51,34.74,32.61,30.83,28.98,27.41
BalanceIntangibleAssets_sy,,,,,-1.58,-1.34,,-0.99,-0.72,-1.16,-2.43,-1.84,-2.28,-0.10,-0.07,0.08,0.63,2.14,0.49,3.20,4.00,2.10,2.32,-0.06,-0.18,-0.87,-0.04,0.15,0.01,0.28
BalanceIntangibleAssets_qq,,-0.62,-100.00,,2.72,9.36,2.03,-1.54,-3.38,-3.45,-2.05,-3.57,-3.63,-3.79,-3.94,-4.10,11.01,11.30,12.63,13.68,13.34,11.75,8.12,7.73,7.95,7.16,6.41,6.29,6.42,5.86
BalanceIntangibleAssets_sq,,-0.90,-100.00,,-1.56,-0.07,-1.52,-0.23,-0.63,-0.53,-0.67,-0.56,-0.78,1.44,-0.02,-0.07,-0.08,1.34,,1.34,-0.28,-0.03,-0.10,-0.08,-0.15,-0.03,0.01,0.47,-0.24,-0.15
BalanceProperty,84975000,90046000,,89634000,89502000,93756000,93229000,92288000,91529000,90898000,94132000,97432000,97486000,97970000,97462000,97231000,97461000,98452000,99434000,103760000,111910000,113389000,114101000,115518000,119361000,122580000,126282000,129151000,131710000,133799000
BalanceProperty_yy,,,,,5.33,4.12,,2.96,2.26,-3.05,0.97,5.57,6.51,7.78,3.54,-0.21,-0.03,0.49,2.02,6.72,14.83,15.17,14.75,11.33,6.66,8.11,10.68,11.80,10.35,9.15
BalanceProperty_sy,,,,,4.23,2.56,,-3.84,-3.98,-4.37,-3.48,-2.89,-1.77,-0.54,1.16,2.94,4.83,4.53,6.00,5.34,3.10,1.82,1.40,2.26,2.82,1.26,1.38,3.29,3.80,2.18
BalanceProperty_qq,,5.97,-100.00,,-0.15,4.75,-0.56,-1.01,-0.82,-0.69,3.56,3.51,0.05,0.50,-0.52,-0.24,0.24,1.02,1.00,4.35,7.86,1.32,0.63,1.24,3.33,2.70,3.02,2.27,1.98,1.59
BalanceProperty_sq,,2.00,-100.00,,-0.96,-0.98,-1.71,-1.01,-0.90,-0.80,-0.63,-0.23,-0.32,1.36,0.84,0.31,0.36,0.76,1.06,1.38,-0.08,-0.23,-0.63,-0.09,-0.85,-0.67,0.06,-0.38,-0.08,0.23
BalanceNoncurrentReceivables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentReceivables_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentReceivables_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentReceivables_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentReceivables_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrInvestments,,,,0,0,0,0,12000,13000,10000,87000,132000,126000,1713000,16000,323000,309000,294000,281000,371000,603000,587000,568000,457000,441000,427000,225000,215000,1718000,1833000
BalanceNoncurrInvestments_yy,,,,,,,,,,,,996.03,871.30,17024.28,-81.43,145.77,144.91,-82.82,1630.86,14.72,95.01,99.47,101.93,23.33,-26.91,-27.33,-60.29,-53.08,289.81,329.64
BalanceNoncurrInvestments_sy,,,,,,,,,,,,-3.65,-18.04,-15.16,-11.26,16.44,19.04,10.83,10.40,2.42,-0.64,7.60,2.13,3.56,,-6.89,,-3.88,,
BalanceNoncurrInvestments_qq,,,,,,,,,8.33,-23.04,774.21,50.37,-4.00,1256.85,-99.05,1889.84,-4.33,-4.81,-4.48,31.88,62.63,-2.64,-3.30,-19.45,-3.62,-3.20,-47.16,-4.82,700.70,6.69
BalanceNoncurrInvestments_sq,,,,,,,,,,-1.10,,-0.08,,,1.02,76.82,,-1.26,,0.25,,-1.65,-1.36,4.41,,,,,,
BalanceOtherNoncurrentAssets,4816000,5173000,,8315000,8061000,8822000,9245000,10418000,10093000,11269000,11377000,11151000,10875000,10802000,10877000,9785000,9844000,9569000,10202000,10463000,10414000,9441000,7557000,6791000,3062000,3178000,2268000,2051000,1806000,1620000
BalanceOtherNoncurrentAssets_yy,,,,,67.38,70.54,,25.29,25.21,27.73,23.06,7.03,7.75,-4.14,-4.39,-12.25,-9.49,-11.42,-6.20,6.92,5.79,-1.34,-25.92,-35.10,-70.60,-66.33,-69.99,-69.80,-41.01,-49.04
BalanceOtherNoncurrentAssets_sy,,,,,16.22,20.46,,1.30,6.28,9.98,7.02,8.87,15.81,16.16,24.77,8.22,-2.69,2.68,-2.40,-3.68,-3.86,-5.49,3.68,2.52,1.73,-7.79,-15.82,-3.16,-8.60,-8.68
BalanceOtherNoncurrentAssets_qq,,7.41,-100.00,,-3.05,9.44,4.79,12.69,-3.12,11.65,0.96,-1.99,-2.47,-0.67,0.69,-10.04,0.60,-2.79,6.62,2.55,-0.46,-9.35,-19.95,-10.15,-54.91,3.81,-28.64,-9.58,-11.95,-10.31
BalanceOtherNoncurrentAssets_sq,,-7.12,-100.00,,-1.82,0.31,,5.84,-0.17,5.18,-0.56,4.72,1.77,0.20,0.63,-2.23,1.67,1.21,-0.26,-0.48,-1.61,2.71,1.27,-5.08,0.80,-2.25,-3.10,-6.21,-0.10,1.36
BalanceCurrentAssets,386267000,365498000,,346314000,333116000,341984000,312755000,284263000,248543000,237816000,217405000,192752000,223162000,224562000,215538000,233344000,239140000,231528000,202887000,170965000,169911000,217438000,203061000,238065000,268282000,259076000,246496000,260655000,330566000,288013000
BalanceCurrentAssets_yy,,,,,-13.76,-6.43,,-17.92,-25.39,-30.46,-30.49,-32.19,-10.21,-5.57,-0.86,21.06,7.16,3.10,-5.87,-26.73,-28.95,-6.09,0.09,39.25,57.90,19.15,21.39,9.49,23.22,11.17
BalanceCurrentAssets_sy,,,,,5.18,0.15,,-5.25,0.58,5.73,2.46,2.22,5.93,5.73,9.24,9.74,8.87,7.08,1.64,-1.12,-1.44,1.36,0.10,11.49,11.50,12.57,8.22,8.91,13.58,11.17
BalanceCurrentAssets_qq,,-5.38,-100.00,,-3.81,2.66,-8.55,-9.11,-12.57,-4.32,-8.58,-11.34,15.78,0.63,-4.02,8.26,2.48,-3.18,-12.37,-15.73,-0.62,27.97,-6.61,17.24,12.69,-3.43,-4.86,5.74,26.82,-12.87
BalanceCurrentAssets_sq,,-1.31,-100.00,,-0.55,-2.36,-1.63,-7.38,-2.18,3.47,-1.24,-4.10,8.10,4.41,0.86,-4.35,4.54,1.52,0.43,-7.40,2.86,4.28,3.00,0.86,4.22,2.70,2.43,3.14,2.62,1.21
BalanceInventory,138325000,154976000,,149942000,148897000,143887000,138507000,152950000,115225000,96309000,64941000,87536000,97834000,107719000,85306000,104589000,103539000,97355000,106028000,87356000,79893000,116597000,101983000,135293000,139474000,134793000,123123000,143847000,173001000,147211000
BalanceInventory_yy,,,,,7.64,-7.16,,2.01,-22.61,-33.07,-53.11,-42.77,-15.09,11.85,31.36,19.48,5.83,-9.62,24.29,-16.48,-22.84,19.77,-3.82,54.88,74.58,15.61,20.73,6.32,24.04,9.21
BalanceInventory_sy,,,,,1.83,-2.29,,-1.82,-0.66,-1.20,1.70,5.75,7.67,11.58,13.14,18.44,6.48,1.92,0.32,-7.08,-0.46,0.44,-1.16,13.49,7.83,12.66,4.54,8.59,15.54,9.21
