,2005/Q1,2005/Q2,2005/Q3,2005/Q4,2006/Q1,2006/Q2,2006/Q3,2006/Q4,2007/Q1,2007/Q2,2007/Q3,2007/Q4,2008/Q1,2008/Q2,2008/Q3,2008/Q4,2009/Q1,2009/Q2,2009/Q3,2009/Q4,2010/Q1,2010/Q2,2010/Q3,2010/Q4,2011/Q1,2011/Q2,2011/Q3,2011/Q4,2012/Q1,2012/Q2,2012/Q3,2012/Q4,2013/Q1,2013/Q2,2013/Q3,2013/Q4,2014/Q1,2014/Q2,2014/Q3,2014/Q4,2015/Q1,2015/Q2,2015/Q3,2015/Q4,2016/Q1,2016/Q2,2016/Q3,2016/Q4,2017/Q1,2017/Q2,2017/Q3,2017/Q4,2018/Q1,2018/Q2
IncomeDistributionExpenses_sy,,,,,,,,,,,,5.74,10.02,16.51,13.69,3.26,2.16,-8.43,-9.86,-11.78,-16.77,16.64,8.27,16.22,16.28,19.40,22.34,5.86,15.78,-0.35,-0.12,-7.46,-6.56,13.01,3.77,10.07,6.53,4.85,9.72,-6.77,6.80,3.87,1.68,14.01,9.27,7.79,4.00,6.12,5.62,5.11,9.20,9.83,-1.76,7.77
IncomeDistributionExpenses_qq,,,,,,,,,-60.11,60.64,-16.53,1.79,-13.13,-24.83,126.03,-22.95,-41.96,104.97,-73.48,4.90,41.74,80.44,,38.98,-71.52,185.85,64.48,13.29,-76.83,108.48,5.02,27.45,-27.26,28.13,2.78,-37.22,-17.53,82.34,-41.60,25.38,-61.27,84.32,41.78,-3.47,-34.94,316.77,-52.47,16.40,27.07,5.51,32.90,-63.77,-33.67,137.63
IncomeDistributionExpenses_sq,,,,,,,,,-20.47,11.52,-3.61,16.04,-15.51,3.62,-1.58,6.38,-15.78,-9.63,7.62,12.40,-14.38,8.86,,21.97,-22.14,12.26,-1.00,13.29,-17.84,5.35,-4.07,20.12,-22.53,4.84,2.78,15.00,-18.02,14.53,-0.38,7.04,-9.66,8.70,-0.86,13.30,-16.42,14.34,-3.04,14.18,-5.51,8.28,2.12,11.22,-15.93,10.61
IncomeAdministrativExpenses,,,,,,,,11140000,4773000,2599000,4200000,4478000,5559000,2975000,4717000,5184000,4879000,4782000,4407000,5066000,4275000,4380000,4509000,5965000,4496000,4900000,5312000,4843000,3940000,4529000,4102000,5546000,3989000,5276000,4610000,4505000,4065000,3983000,4234000,5098000,3419000,4862000,3562000,4530000,4096000,5639000,3642000,5081000,4139000,5280000,4601000,5094000,3988000,6104000
IncomeAdministrativExpenses_yy,,,,,,,,,,,,-59.80,16.47,14.47,12.31,15.77,-12.23,60.74,-6.57,-2.28,-12.38,-8.41,2.31,17.75,5.17,11.87,17.81,-18.81,-12.37,-7.57,-22.78,14.52,1.24,16.49,12.38,-18.77,1.91,-24.51,-8.16,13.16,-15.89,22.07,-15.87,-11.14,19.80,15.98,2.25,12.16,1.05,-6.37,26.33,0.26,-3.65,15.61
IncomeAdministrativExpenses_sy,,,,,,,,,,,,12.01,2.26,17.03,12.71,7.54,7.89,2.90,-6.50,1.60,-0.44,4.25,14.36,7.86,3.60,10.38,8.99,8.16,12.65,7.17,2.88,4.14,2.43,3.84,1.28,-5.29,1.91,2.76,1.67,5.18,8.60,7.35,3.04,2.56,4.65,-0.67,-0.45,7.89,1.59,5.14,6.80,0.26,4.82,2.66
IncomeAdministrativExpenses_qq,,,,,,,,,-57.15,-45.55,61.60,6.62,24.14,-46.48,58.55,9.90,-5.88,-1.99,-7.84,14.95,-15.61,2.46,2.95,32.29,-24.63,8.99,8.41,-8.83,-18.65,14.95,-9.43,35.20,-28.07,32.26,-12.62,-2.28,-9.77,-2.02,6.30,20.41,-32.93,42.21,-26.74,27.18,-9.58,37.67,-35.41,39.51,-18.54,27.57,-12.86,10.72,-21.71,53.06
IncomeAdministrativExpenses_sq,,,,,,,,,-1.52,0.82,6.12,12.63,-7.35,8.83,-3.20,15.08,-9.28,3.90,-5.96,13.06,-6.44,4.19,-1.08,18.40,-12.36,4.17,0.55,15.25,-13.20,4.69,-2.63,15.55,-12.98,6.28,-7.94,6.96,-1.97,3.81,-5.00,15.10,-9.02,1.72,-7.65,12.99,-6.98,2.35,-3.96,11.40,-6.59,5.18,-2.01,14.33,-10.08,4.80
IncomeGrossProfit,-1983000,3497000,507000,-1220000,-82000,841000,-2186000,2358000,1421000,379000,367000,3315000,264000,2277000,353000,5079000,6298000,9413000,907000,4587000,1445000,1233000,163000,1228000,672000,-1420000,2919000,2099000,1765000,1206000,-1669000,1471000,1535000,2320000,-707000,-848000,218000,-1763000,602000,3520000,-649000,49000,2267000,3705000,914000,1625000,-155000,3054000,-773000,255000,1540000,639000,1018000,-658000
IncomeGrossProfit_yy,,,,,95.86,-75.95,-531.16,293.28,1832.93,-54.93,116.79,40.59,-81.42,500.79,-3.81,53.21,2285.61,313.39,156.94,-9.69,-77.06,-86.90,-82.03,-73.23,-53.49,-215.17,1690.80,70.93,162.65,184.93,-157.18,-29.92,-13.03,92.37,57.64,-157.65,-85.80,-175.99,185.15,515.09,-397.71,102.78,276.58,5.26,240.83,3216.33,-106.84,-17.57,-184.57,-84.31,1093.55,-79.08,231.69,-358.04
IncomeGrossProfit_sy,,,,,13.26,31.83,40.69,3.00,18.81,-4.38,23.32,2.56,-24.59,-5.60,-3.81,53.21,32.18,-20.50,-16.03,-23.77,-56.01,7.22,7.82,60.83,57.16,63.32,74.47,26.12,64.07,45.67,9.80,-14.44,-35.45,-6.96,-8.48,0.95,23.94,21.77,27.74,6.79,-3.66,14.32,-15.81,-9.80,-13.46,-24.51,-29.80,-9.30,17.57,-32.87,-3.43,-20.65,28.19,25.89
IncomeGrossProfit_qq,,276.35,-85.50,-340.63,93.28,1125.61,-359.93,207.87,-39.74,-73.33,-3.17,803.27,-92.04,762.50,-84.50,1338.81,24.00,49.46,-90.36,405.73,-68.50,-14.67,-86.78,653.37,-45.28,-311.31,305.56,-28.09,-15.91,-31.67,-238.39,188.14,4.35,51.14,-130.47,-19.94,125.71,-908.72,134.15,484.72,-118.44,107.55,4526.53,63.43,-75.33,77.79,-109.54,2070.32,-125.31,132.99,503.92,-58.51,59.31,-164.64
IncomeGrossProfit_sq,,35.52,-9.81,10.04,-1.26,34.52,9.31,-21.20,-1.74,14.34,12.46,-27.55,-11.98,0.98,23.40,6.14,-15.74,-28.86,15.02,-1.62,-37.18,19.76,10.62,29.59,-37.20,41.17,14.46,-23.03,-17.61,22.26,1.76,-25.64,-28.24,30.65,16.78,-15.25,-6.98,51.52,10.60,-8.87,-25.52,21.38,4.86,-14.76,-30.77,30.83,-12.83,16.65,-31.87,-16.02,19.88,10.16,58.34,15.96
IncomeOtherOperatingIncome,,,,5825000,,1876000,3265000,-1263000,32000,233000,57000,14000,98000,103000,146000,175000,6517000,1731000,1510000,171000,244000,179000,288000,1989000,187000,584000,446000,1830000,648000,1626000,227000,1347000,93000,78000,366000,1173000,175000,237000,66000,532000,598000,151000,44000,192000,127000,129000,1318000,171000,184000,75000,1012000,832000,160000,78000
IncomeOtherOperatingIncome_yy,,,,,,,,-121.68,,-87.58,-98.25,101.11,206.25,-55.79,156.14,1150.00,6550.00,1580.58,934.25,-2.29,-96.26,-89.66,-80.93,1063.16,-23.36,226.26,54.86,-7.99,246.52,178.42,-49.10,-26.39,-85.65,-95.20,61.23,-12.92,88.17,203.85,-81.97,-54.65,241.71,-36.29,-33.33,-63.91,-78.76,-14.57,2895.45,-10.94,44.88,-41.86,-23.22,386.55,-13.04,4.00
IncomeOtherOperatingIncome_sy,,,,,,,,26.38,,69.88,-10.64,39.55,0.53,18.41,32.50,-20.29,16.98,-6.00,-19.64,23.92,-33.90,-20.81,8.84,-29.12,-16.76,20.50,103.46,-2.02,61.15,22.91,-24.42,50.73,1.98,-10.60,-15.69,18.28,13.57,3.44,-1.36,-22.75,-27.14,-2.74,-33.16,5.34,25.36,23.12,-9.20,-6.66,9.07,-6.14,-23.22,75.07,-0.68,-9.27
IncomeOtherOperatingIncome_qq,,,,,-100.00,,74.04,-138.68,102.53,628.12,-75.54,-75.44,600.00,5.10,41.75,19.86,3624.00,-73.44,-12.77,-88.68,42.69,-26.64,60.89,590.62,-90.60,212.30,-23.63,310.31,-64.59,150.93,-86.04,493.39,-93.10,-16.13,369.23,220.49,-85.08,35.43,-72.15,706.06,12.41,-74.75,-70.86,336.36,-33.85,1.57,921.71,-87.03,7.60,-59.24,1249.33,-17.79,-80.77,-51.25
IncomeOtherOperatingIncome_sq,,,,,-59.86,,58.69,60.75,-39.30,-9.60,18.47,111.18,-44.93,-6.83,-11.06,35.35,-18.92,6.46,-4.98,113.31,-44.18,8.48,1.59,72.34,-58.90,13.02,72.84,3.36,-37.05,18.14,-9.02,1.11,-24.95,34.65,-10.93,147.28,-55.52,-2.04,11.38,48.90,-33.12,17.13,-16.80,183.20,-20.94,12.86,-30.19,81.32,-41.00,9.96,-30.31,194.70,-70.82,32.06
IncomeOtherOperatingCosts,,,,980000,,150000,12000,826000,15000,79000,60000,1038000,139000,359000,147000,671000,6486000,2344000,516000,4588000,7000,383000,11000,318000,46000,60000,135000,1478000,259000,585000,-260000,69000,13000,152000,86000,291000,23000,288000,80000,892000,10000,474000,36000,77000,64000,68000,74000,73000,80000,146000,85000,61000,121000,16000
IncomeOtherOperatingCosts_yy,,,,,,,,-15.71,,-47.33,400.00,25.67,826.67,354.43,145.00,-35.36,4566.19,552.92,251.02,583.76,-99.89,-83.66,-97.87,-93.07,557.14,-84.33,1127.27,364.78,463.04,875.00,-292.59,-95.33,-94.98,-74.02,133.08,321.74,76.92,89.47,-6.98,206.53,-56.52,64.58,-55.00,-91.37,540.00,-85.65,105.56,-5.19,25.00,114.71,14.86,-16.44,51.25,-89.04
IncomeOtherOperatingCosts_sy,,,,,,,,-33.60,,-11.93,100.49,24.08,24.71,43.07,19.04,76.80,26.00,-12.05,69.96,-18.72,13.90,0.43,-5.00,-34.92,-16.12,-26.64,116.57,9.25,62.04,93.40,14.59,9.30,-17.17,-58.93,-51.28,35.93,18.83,36.64,120.86,3.27,-42.72,31.96,-7.02,13.06,61.62,11.21,88.08,-2.82,15.68,18.08,16.59,6.69,11.06,11.93
IncomeOtherOperatingCosts_qq,,,,,-100.00,,-92.00,6783.33,-98.18,426.67,-24.05,1630.00,-86.61,158.27,-59.05,356.46,866.62,-63.86,-77.99,789.15,-99.85,5371.43,-97.13,2790.91,-85.53,30.43,125.00,994.81,-82.48,125.87,-144.44,126.54,-81.16,1069.23,-43.42,238.37,-92.10,1152.17,-72.22,1015.00,-98.88,4640.00,-92.41,113.89,-16.88,6.25,8.82,-1.35,9.59,82.50,-41.78,-28.24,98.36,-86.78
IncomeOtherOperatingCosts_sq,,,,,-80.41,,10.73,211.69,-74.27,47.18,-27.46,202.41,-70.58,62.38,-59.05,362.90,-53.22,15.89,-36.75,145.55,-42.02,36.00,7.59,187.70,-79.00,84.86,71.04,71.35,-37.85,42.91,-23.08,50.59,-41.76,19.11,-27.12,352.97,-64.96,45.35,-1.44,62.75,-75.92,74.71,-30.71,226.78,-61.31,5.56,-28.69,151.61,-50.38,22.66,-17.89,215.30,-69.23,18.69
IncomeEBIT,-1961000,3616000,361000,3630000,960000,1525000,1067000,269000,1438000,533000,364000,2291000,223000,2021000,352000,4583000,6329000,8800000,1901000,170000,1682000,1029000,440000,2899000,813000,-896000,3230000,2451000,2154000,2247000,-1182000,2749000,1615000,2246000,-427000,34000,370000,-1814000,588000,3160000,-61000,-274000,2275000,3820000,977000,1686000,1089000,3152000,-669000,184000,2467000,1410000,1057000,-596000
IncomeEBIT_yy,,,,,148.95,-57.83,195.57,-92.59,49.79,-65.05,-65.89,751.67,-84.49,279.17,-3.30,100.04,2738.12,335.43,440.06,-96.29,-73.42,-88.31,-76.85,1605.29,-51.66,-187.07,634.09,-15.45,164.94,350.78,-136.59,12.16,-25.02,-0.04,63.87,-98.76,-77.09,-180.77,237.70,9194.12,-116.49,84.90,286.90,20.89,1701.64,715.33,-52.13,-17.49,-168.47,-89.09,126.54,-55.27,258.00,-423.91
IncomeEBIT_sy,,,,,25.09,17.71,30.53,13.83,13.14,-18.93,29.28,-13.22,-25.87,7.34,-0.02,68.56,43.05,-17.76,-14.12,-19.94,-60.68,4.45,-5.24,48.70,51.74,52.42,96.93,18.14,77.37,37.83,13.25,-1.83,-19.15,0.37,-5.56,13.20,31.22,12.41,8.70,11.67,-5.06,14.86,-4.48,-8.98,-20.06,4.42,-40.90,-11.12,12.22,-29.59,6.17,12.99,26.82,16.86
IncomeEBIT_qq,,284.40,-90.02,905.54,-73.55,58.85,-30.03,-74.79,434.57,-62.93,-31.71,529.40,-90.27,806.28,-82.58,1201.99,38.10,39.04,-78.40,-91.06,889.41,-38.82,-57.24,558.86,-71.96,-210.21,460.49,-24.12,-12.12,4.32,-152.60,332.57,-41.25,39.07,-119.01,107.96,988.24,-590.27,132.41,437.41,-101.93,-349.18,930.29,67.91,-74.42,72.57,-35.41,189.44,-121.22,127.50,1240.76,-42.85,-25.04,-156.39
IncomeEBIT_sq,,38.22,34.23,2.22,2.88,31.60,33.14,-7.31,-26.30,-3.95,36.28,-25.58,-20.39,31.90,27.81,-24.32,21.16,-22.47,-1.42,-6.28,-23.19,15.54,-4.66,5.58,-28.89,29.86,35.23,-24.12,11.71,-2.10,17.22,-23.96,-18.69,16.59,16.65,-7.94,-16.00,24.96,-0.64,-5.22,-24.60,11.57,10.18,-19.46,-39.90,30.32,-13.65,22.20,-18.63,-7.28,22.60,-5.95,12.31,-11.62
IncomeFinanceIncome,70000,145000,355000,1271000,486000,-35000,-130000,1184000,530000,444000,804000,238000,1534000,-452000,914000,5600000,70000,816000,339000,5949000,369000,-308000,106000,-68000,1011000,-318000,937000,477000,110000,47000,452000,863000,107000,75000,468000,-93000,322000,-170000,203000,192000,1331000,-734000,282000,-141000,289000,-129000,70000,21000,243000,-133000,-22000,57000,115000,22000
IncomeFinanceIncome_yy,,,,,594.29,-124.14,-136.62,-6.85,9.05,1368.57,718.46,-79.90,189.43,-201.80,13.68,2252.94,-95.44,280.53,-62.91,6.23,427.14,-137.75,-68.73,-101.14,173.98,-3.25,783.96,801.47,-89.12,114.78,-51.76,80.92,-2.73,59.57,3.54,-110.78,200.93,-326.67,-56.62,306.45,313.35,-331.76,38.92,-173.44,-78.29,82.43,-75.18,114.89,-15.92,-3.10,-131.43,171.43,-52.67,116.54
IncomeFinanceIncome_sy,,,,,71.47,-57.98,-14.57,-43.79,-2.78,77.74,218.98,115.41,2.98,31.28,-13.21,123.40,18.06,8.60,9.19,-0.42,4.21,-2.45,13.90,47.24,-24.40,-7.07,8.86,-48.51,8.16,4.22,-51.36,74.98,-9.42,106.66,-69.84,-66.93,-25.14,-50.16,40.96,117.37,106.72,-38.61,-64.50,-23.25,-49.02,42.25,-6.12,-61.67,,-65.09,67.71,-36.62,-22.08,108.94
IncomeFinanceIncome_qq,,107.14,144.83,258.03,-61.76,-107.20,-271.43,1010.77,-55.24,-16.23,81.08,-70.40,544.54,-129.47,302.21,512.69,-98.75,1065.71,-58.46,1654.87,-93.80,-183.47,134.42,-164.15,1586.76,-131.45,394.65,-49.09,-76.94,-57.27,861.70,90.93,-87.60,-29.91,524.00,-119.87,446.24,-152.80,219.41,-5.42,593.23,-155.15,138.42,-150.00,304.96,-144.64,154.26,-70.00,1057.14,-154.73,83.46,359.09,101.75,-80.87
IncomeFinanceIncome_sq,,5.52,-22.76,128.64,-49.03,12.47,-16.80,83.52,-3.16,11.60,5.60,-38.70,94.06,-22.43,-8.78,141.59,-21.02,6.97,31.36,33.14,24.86,-9.30,-2.94,22.94,35.33,-4.44,64.39,-49.09,26.58,-41.42,42.11,48.65,-25.13,-1.87,-55.64,116.67,32.16,-31.11,13.32,40.32,62.22,-63.95,-20.00,55.50,15.82,27.57,-51.58,11.03,44.44,-32.85,17.03,23.24,12.54,66.67
IncomeFinanceCosts,834000,970000,701000,4203000,1572000,1204000,860000,1661000,950000,1203000,1116000,951000,757000,682000,735000,7686000,4879000,8284000,3466000,3777000,1382000,-285000,841000,1499000,834000,204000,855000,444000,496000,577000,643000,727000,589000,777000,310000,597000,650000,388000,327000,909000,1160000,-84000,564000,328000,500000,602000,494000,577000,659000,632000,234000,965000,523000,841000
IncomeFinanceCosts_yy,,,,,88.49,24.12,22.68,-60.48,-39.57,-0.08,29.77,-42.75,-20.32,-43.31,-34.14,708.20,544.52,1114.66,371.56,-50.86,-71.67,-103.44,-75.74,-60.31,-39.65,171.58,1.66,-70.38,-40.53,182.84,-24.80,63.74,18.75,34.66,-51.79,-17.88,10.36,-50.06,5.48,52.26,78.46,-121.65,72.48,-63.92,-56.90,816.67,-12.41,75.91,31.80,4.98,-52.63,67.24,-20.64,33.07
IncomeFinanceCosts_sy,,,,,51.28,-34.84,-7.72,-8.11,-6.85,60.57,140.91,45.26,21.05,88.26,-18.45,73.73,151.09,-82.57,74.93,-64.57,-49.04,-72.30,-7.65,53.60,-34.84,109.18,2.91,-4.96,127.39,-13.06,1.69,17.50,-54.75,23.08,-43.34,-41.22,9.81,-23.52,37.54,65.13,23.15,-34.62,-8.50,-12.56,-15.07,34.27,-27.77,11.37,7.19,13.69,-33.28,90.57,-6.08,-21.13
IncomeFinanceCosts_qq,,16.31,-27.73,499.57,-62.60,-23.41,-28.57,93.14,-42.81,26.63,-7.23,-14.78,-20.40,-9.91,7.77,945.71,-36.52,69.79,-58.16,8.97,-63.41,-120.62,395.09,78.24,-44.36,-75.54,319.12,-48.07,11.71,16.33,11.44,13.06,-18.98,31.92,-60.10,92.58,8.88,-40.31,-15.72,177.98,27.61,-107.24,771.43,-41.84,52.44,20.40,-17.94,16.80,14.21,-4.10,-62.97,312.39,-45.80,60.80
IncomeFinanceCosts_sq,,70.20,-26.34,26.18,-0.66,-31.99,-12.50,116.58,-39.16,33.79,-17.00,83.24,-29.89,64.35,-43.27,218.51,-17.88,-54.07,28.27,-28.57,50.00,-56.60,112.64,-8.36,-24.38,-11.94,64.63,16.16,39.71,-39.07,56.80,-8.66,-33.92,28.74,-17.17,25.14,19.43,7.17,7.27,14.13,-8.16,-38.16,64.29,34.45,1.38,-6.61,-39.21,78.74,7.76,-9.24,-56.71,261.63,-50.75,16.67
IncomeOtherIncome,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48000,12000,-54000,0,-48000,-42000,,,,,,,,,
IncomeOtherIncome_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-200.00,-450.00,100.00,,100.00,100.00,,,,,
IncomeOtherIncome_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-14.68,94.74,,25.00,-100.00,,,,,
IncomeOtherIncome_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-75.00,-550.00,100.00,,12.50,100.00,,,,,,,,
IncomeOtherIncome_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-75.00,7.24,98.66,,12.50,-14.80,,,,,,,,
IncomeNetGrossProfit,-2725000,2791000,15000,698000,-126000,286000,77000,-208000,1018000,-226000,52000,1578000,1000000,887000,531000,2497000,1520000,1332000,-1226000,2342000,669000,1006000,-295000,1332000,990000,-1418000,3312000,2484000,1768000,1717000,-1373000,2885000,1133000,1544000,-269000,-656000,42000,-2372000,464000,2491000,122000,-978000,1993000,3303000,724000,997000,665000,2596000,-1085000,-581000,2211000,502000,649000,-1415000
IncomeNetGrossProfit_yy,,,,,95.38,-89.75,413.33,-129.80,907.94,-179.02,-32.47,858.65,-1.77,492.48,921.15,58.24,52.00,50.17,-330.89,-6.21,-55.99,-24.47,75.94,-43.13,47.98,-240.95,1222.71,86.49,78.59,221.09,-141.46,16.14,-35.92,-10.08,80.41,-122.74,-96.29,-253.63,272.49,479.73,190.48,58.77,329.53,32.60,493.44,201.94,-66.63,-21.40,-249.86,-158.27,232.48,-80.66,159.82,-143.55
IncomeNetGrossProfit_sy,,,,,-3.19,-12.58,37.61,26.28,29.05,-24.12,20.54,-10.98,-2.50,-6.92,-8.35,13.48,23.78,-2.44,-22.55,8.24,-30.72,17.73,15.67,35.45,42.15,28.55,101.72,46.83,80.68,24.42,-3.54,0.68,-15.14,2.15,-1.92,15.81,20.62,11.36,15.63,8.33,1.75,36.47,-10.74,-4.62,-24.35,-0.35,-21.83,-18.80,27.56,-26.78,2.48,-11.20,12.84,66.95
IncomeNetGrossProfit_qq,,202.42,-99.46,4553.33,-118.05,326.98,-73.08,-370.13,589.42,-122.20,123.01,2934.62,-36.63,-11.30,-40.14,370.24,-39.13,-12.37,-192.04,291.03,-71.43,50.37,-129.32,551.53,-25.68,-243.23,333.57,-25.00,-28.82,-2.88,-179.97,310.12,-60.73,36.28,-117.42,-143.87,106.40,-5747.62,119.56,436.85,-95.10,-901.64,303.78,65.73,-78.08,37.71,-33.30,290.38,-141.80,46.45,480.55,-77.30,29.28,-318.03
IncomeNetGrossProfit_sq,,-11.61,13.44,1.33,-2.44,37.48,43.31,-24.42,-22.84,-12.28,54.68,-31.86,43.44,-43.89,52.24,-32.61,20.17,-16.95,10.85,11.82,-31.57,72.29,-20.34,26.87,-27.36,48.96,47.20,-26.26,10.68,22.62,-9.19,-32.11,-15.02,18.24,8.90,-18.25,-26.63,28.52,-1.62,-18.55,-16.24,10.72,8.98,-20.98,-31.61,25.14,-5.30,-14.92,-5.19,-45.34,27.02,-44.47,31.62,-5.53
IncomeExtraordinarProfit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
