,2005/Q1,2005/Q2,2005/Q3,2005/Q4,2006/Q1,2006/Q2,2006/Q3,2006/Q4,2007/Q1,2007/Q2,2007/Q3,2007/Q4,2008/Q1,2008/Q2,2008/Q3,2008/Q4,2009/Q1,2009/Q2,2009/Q3,2009/Q4,2010/Q1,2010/Q2,2010/Q3,2010/Q4,2011/Q1,2011/Q2,2011/Q3,2011/Q4,2012/Q1,2012/Q2,2012/Q3,2012/Q4,2013/Q1,2013/Q2,2013/Q3,2013/Q4,2014/Q1,2014/Q2,2014/Q3,2014/Q4,2015/Q1,2015/Q2,2015/Q3,2015/Q4,2016/Q1,2016/Q2,2016/Q3,2016/Q4,2017/Q1,2017/Q2,2017/Q3,2017/Q4,2018/Q1,2018/Q2
BalanceIntangibleAssets,2038000,1900000,1745000,2207000,2080000,2393000,2244000,3117000,3064000,3591000,3561000,3697000,3866000,25352000,25191000,27607000,27435000,27194000,27165000,26292000,25933000,26050000,25535000,26466000,26107000,26522000,28327000,30747000,32093000,33697000,34775000,37744000,37907000,38221000,39216000,40791000,42094000,44165000,41447000,41198000,41257000,41598000,41506000,42790000,42307000,42672000,43627000,42248000,42808000,43032000,44594000,46270000,47057000,47495000
BalanceProperty,30203000,29734000,29622000,30142000,30935000,31204000,31331000,33725000,35042000,35542000,36451000,37746000,37498000,42679000,45532000,49222000,51375000,53821000,57315000,61428000,61835000,67846000,78125000,85506000,85184000,85293000,85592000,86230000,85209000,85997000,88021000,89403000,88751000,88517000,89625000,88574000,85964000,85936000,87326000,88319000,87327000,89345000,89871000,88078000,86209000,84977000,83812000,85280000,84704000,84623000,84219000,86524000,85737000,85538000
BalanceNoncurrentReceivables,10876000,9722000,9843000,9707000,8244000,8675000,8621000,10768000,12877000,11982000,11965000,8276000,8036000,9560000,10183000,10713000,12223000,8011000,8141000,9142000,8037000,7368000,8807000,9455000,6762000,5896000,9374000,6967000,20896000,21246000,22214000,22001000,28458000,9345000,9180000,24065000,12905000,13694000,11636000,4918000,4754000,4950000,,,,,,,,879000,879000,879000,879000,879000
BalanceNoncurrInvestments,879000,879000,968000,968000,2987000,3811000,5660000,6379000,13198000,19233000,23780000,23530000,27978000,31248000,31015000,24214000,56371000,56930000,58569000,58294000,49250000,23986000,30585000,31347000,27237000,28171000,30518000,28488000,28124000,27252000,26751000,21180000,22729000,21705000,26123000,21719000,22841000,21686000,24891000,22771000,20557000,23419000,26685000,26837000,27274000,30120000,29991000,18833000,17790000,4359000,615000,491000,933000,492000
BalanceOtherNoncurrentAssets,489000,487000,1263000,1965000,1349000,1515000,4510000,21719000,6825000,7000000,8687000,6150000,3408000,5672000,3142000,1660000,1285000,1334000,6420000,6116000,5426000,2573000,5139000,11202000,17318000,17216000,18096000,16221000,20957000,23545000,19346000,17460000,15957000,12941000,18623000,16037000,19931000,29339000,32810000,33989000,39414000,36706000,40896000,42131000,40074000,47311000,40813000,43984000,58436000,99950000,122508000,124129000,131540000,118736000
BalanceCurrentAssets,144275000,180561000,224002000,219213000,196167000,203258000,278997000,298850000,310330000,316047000,328543000,285891000,308907000,293557000,342985000,312491000,311840000,310659000,392256000,312648000,384083000,395175000,499176000,406227000,438088000,424801000,494072000,403396000,461147000,560266000,576137000,566856000,622242000,649136000,737303000,696582000,669220000,774407000,709258000,615744000,672304000,644216000,715623000,611051000,620637000,669147000,686632000,600574000,490776000,17444000,17486000,13969000,6197000,10045000
BalanceInventory,22316000,24591000,23216000,22661000,17700000,21804000,14834000,14589000,24740000,22059000,6557000,11588000,15544000,15984000,5323000,14839000,24338000,29625000,25779000,42144000,48915000,56872000,57225000,75134000,68532000,54798000,49536000,64188000,73378000,69715000,57937000,59767000,67002000,63949000,50353000,72013000,65876000,72197000,53213000,63063000,55856000,52557000,58370000,70504000,59025000,71019000,44841000,79078000,82509000,67473000,83752000,79548000,94146000,70697000
BalanceCurrentReceivables,81560000,110336000,147136000,136006000,124368000,121782000,201835000,141450000,165644000,163710000,191281000,110300000,138554000,155893000,184909000,118444000,168227000,161074000,236945000,153024000,206426000,209382000,290317000,190572000,207625000,221825000,270301000,192261000,257671000,264040000,245253000,178198000,229642000,231067000,337220000,303953000,257434000,382167000,327378000,210142000,282258000,239402000,297906000,161920000,209645000,295133000,344923000,372558000,279539000,0,0,0,181000,181000
BalanceCurrentInvestments,381000,118000,0,0,937000,857000,1975000,1975000,5479000,4418000,20097000,19876000,20326000,370000,295000,333000,267000,229000,189000,184000,4944000,4619000,24000,24000,24000,24000,524000,524000,524000,524000,524000,534000,536000,477000,24000,237000,24000,24000,24000,24000,4987000,5069000,,10387000,6678000,9047000,10104000,11158000,17249000,14645000,22267000,20592000,16963000,20579000
BalanceCash,21582000,97447000,70400000,86542000,84706000,112505000,89844000,78108000,107972000,116829000,59882000,52460000,47519000,28142000,21320000,23179000,38359000,29703000,35495000,34428000,45194000,31211000,18322000,82355000,80488000,107829000,60435000,54914000,62239000,102903000,111530000,72754000,106051000,109342000,84891000,67968000,136931000,90051000,133590000,91604000,114752000,132057000,116008000,4646000,14592000,21565000,20912000,26655000,22769000,30871000,31383000,39954000,36199000,38236000
BalanceOtherCurrentAssets,38771000,43389000,44067000,39318000,25902000,31622000,44639000,43202000,44486000,62046000,59126000,67271000,81824000,89154000,102478000,101123000,113251000,110794000,126412000,113726000,128517000,115212000,111252000,143632000,191935000,220528000,264627000,298729000,287467000,217476000,234356000,247265000,222592000,233173000,249299000,284289000,222416000,283589000,213308000,211391000,182116000,16881000,12720000,,,,,,,,,,,
BalanceAssetsForSale,,,,,,,0,0,0,0,1033000,713000,711000,1626000,1427000,716000,716000,716000,0,0,553000,,262000,262000,246000,246000,246000,246000,246000,201000,201000,,,148305000,165358000,166709000,175408000,161366000,187915000,224123000,273843000,273129000,251618000,260561000,338886000,376348000,407944000,423186000,448552000,406604000,429319000,423098000,474004000,434170000
BalanceTotalAssets,471793000,482103000,579383000,496737000,557897000,545743000,659560000,587690000,623583000,615198000,691834000,603221000,646864000,749084000,775664000,746721000,804985000,824437000,911812000,868086000,847935000,962005000,897827000,801020000,859924000,831780000,910933000,807732000,815640000,875391000,890230000,796185000,700035000,63614000,62395000,65679000,70086000,71472000,68132000,79347000,84539000,90479000,89175000,101589000,111654000,211334000,213882000,235391000,249624000,258486000,260287000,271313000,289179000,295503000
BalanceCapital,296358000,306685000,319956000,324843000,303513000,313520000,329490000,336830000,302144000,313008000,318102000,323652000,311798000,313980000,325614000,319171000,317002000,329775000,338046000,348665000,367162000,381478000,386841000,389029000,388692000,404709000,423357000,421262000,389441000,403982000,430948000,417138000,303470000,24821000,24821000,24821000,24821000,24821000,24821000,25320000,25320000,25320000,25320000,25320000,25320000,26375000,26375000,26375000,26375000,26375000,26375000,26375000,26375000,26375000
BalanceShareCapital,26375000,26375000,26375000,26375000,26375000,26375000,26375000,26375000,26375000,26375000,26375000,26375000,26375000,26375000,26375000,26375000,10003000,10003000,10003000,10003000,10003000,10003000,10003000,10003000,10003000,10003000,10003000,10003000,10003000,10003000,10003000,10003000,10003000,,,,,,,,,,,,,,,,,,,,,
BalanceOwnShares,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57192000,58352000,58065000,58200000,58259000,56667000,61260000,61131000,61210000,67630000,67621000,67986000,155648000,177791000,176953000,178598000,178234000,221207000,220850000,220606000,220988000
BalanceReserve,264940000,263988000,264915000,266350000,287187000,284730000,286176000,284505000,303743000,301843000,301123000,300834000,328489000,326031000,326538000,323343000,301928000,300542000,298527000,299283000,329416000,327282000,325969000,326518000,352042000,350855000,354162000,353451000,356152000,357769000,356291000,355959000,358586000,702000,1056000,1467000,1507000,1875000,2140000,2654000,3226000,3671000,,,,,0,0,0,0,118000,54000,245000,209000
BalanceNonshareCapital,176000,356000,532000,505000,464000,448000,780000,735000,855000,866000,1110000,912000,449000,383000,197000,90000,78000,62000,-39000,-27000,-20000,-19000,-29000,-27000,-27000,-26000,-23000,-25000,4462000,2442000,3106000,3929000,5924000,4932000,6717000,5010000,4975000,4528000,4739000,6304000,6997000,8809000,10066000,9598000,8555000,7898000,7646000,8241000,8237000,9095000,10003000,8584000,8887000,8830000
BalanceNoncurrentLiabilities,9236000,10896000,20188000,19109000,19579000,21156000,20518000,18270000,18023000,19404000,18663000,19813000,19532000,20648000,20583000,21558000,21223000,20227000,24466000,30215000,51241000,54157000,52668000,50919000,37721000,42433000,41542000,16238000,1128000,1233000,1584000,1889000,2097000,2526000,2969000,3064000,3038000,2623000,2860000,4340000,5075000,7107000,,,,,,,,,,,,
BalanceNoncurrentTradeLiabilities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentBorrowings,,,,,,,,,,14737000,,,14445000,14294000,13043000,12090000,10221000,9005000,7240000,7911000,5898000,4869000,3903000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentObligations,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentLeasing,,,,,,,,,,,,,,,,,,,,,,,,3334000,1209000,1522000,2040000,3827000,2406000,3748000,1946000,1937000,1905000,1879000,1964000,1922000,8809000,2959000,9598000,8555000,7898000,7646000,8241000,8237000,9095000,10003000,8584000,8887000,8830000,9236000,10896000,20188000,19109000,19579000
BalanceNoncurrentOtherLiabilities,21156000,20518000,18270000,18023000,19404000,18663000,19813000,19532000,5911000,20583000,21558000,21223000,5782000,10172000,17172000,39151000,43936000,43663000,43679000,29810000,36535000,36673000,12335000,79527000,99465000,96457000,99886000,82095000,112711000,135405000,181068000,174004000,157915000,154233000,220928000,158017000,185253000,177729000,189330000,139563000,161134000,144139000,176584000,130430000,166222000,165361000,250598000,162798000,245378000,222631000,318642000,230167000,301866000,282163000
BalanceCurrentLiabilities,351796000,258316000,315941000,416215000,429536000,407975000,467721000,474747000,552921000,498748000,459137000,559242000,490798000,387552000,441037000,375849000,433448000,333829000,375307000,433714000,416872000,337530000,380327000,46361000,59727000,62098000,65577000,51203000,78482000,92997000,130454000,105392000,103445000,103485000,160330000,112221000,136156000,127946000,139172000,97163000,123203000,100681000,131825000,90180000,130950000,128262000,198641000,122297000,209326000,187660000,274702000,195164000,241852000,215301000
BalanceCurrentTradePayablesv,275971000,176955000,203858000,290953000,338242000,300063000,343147000,351560000,238030000,324782000,324131000,349144000,201254000,128288000,184838000,129087000,132497000,94018000,140477000,130841000,162720000,116492000,198552000,30636000,30507000,24289000,16415000,21937000,21377000,29075000,22098000,30686000,22669000,20763000,22497000,,,,,,,,,,0,0,0,0,1586000,11938000,11201000,20677000,24418000,28412000
BalanceCurrentBorrowings,5947000,30125000,45677000,53617000,103160000,93136000,43515000,52192000,45933000,53829000,26040000,31708000,35021000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentObligations,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentLeasing,,,,,,,,,,,,,,,,26000,613000,644000,1993000,634000,913000,1450000,2821000,3424000,2090000,3052000,1176000,2455000,3406000,2408000,3285000,1411000,2913000,2786000,855000,894000,560000,735000,11215000,4935000,5022000,4981000,8486000,2838000,4726000,2907000,3429000,2891000,6908000,10542000,14480000,15280000,11488000,11034000
BalanceCurrentOtherLiabilities,130170000,5421000,6815000,17421000,101357000,95175000,86064000,107430000,143203000,123772000,109500000,118577000,98035000,182999000,180808000,2504000,8618000,9426000,15901000,8321000,11939000,11883000,25695000,34502000,29711000,26933000,36925000,43341000,45691000,47375000,46873000,40989000,35018000,40672000,43904000,39356000,34712000,36364000,40742000,35566000,31030000,29990000,35454000,32165000,53702000,52017000,61195000,57793000,80757000,86308000,70867000,62507000,67409000,58536000
BalanceReckoning,81561000,75409000,84676000,140485000,142254000,110260000,144095000,107624000,122727000,116039000,125330000,184296000,156117000,38039000,967000,148305000,165358000,166709000,175408000,161366000,187915000,224123000,273843000,273129000,251618000,260561000,338886000,376348000,407944000,423186000,448552000,406604000,429319000,423098000,474004000,434170000,471793000,482103000,579383000,496737000,557897000,545743000,659560000,587690000,623583000,615198000,691834000,603221000,646864000,749084000,775664000,746721000,804985000,824437000
BalanceTotalEquityAndLiabilities,911812000,868086000,847935000,962005000,897827000,801020000,859924000,831780000,910933000,807732000,815640000,875391000,890230000,796185000,700035000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashflowOperatingCashflow,-5277000,-2463000,9750000,15263000,-2528000,8348000,-13893000,24095000,-8117000,13653000,15667000,2271000,10927000,15892000,41865000,-1582000,31472000,-12605000,12531000,33752000,8206000,-19447000,20994000,2966000,-15189000,-8942000,8167000,20294000,-4474000,2094000,14155000,18885000,-20217000,-13805000,70634000,25239000,4531000,-58309000,-4000,-41981000,54262000,62150000,-43424000,39731000,873000,-560000,832000,71168000,-1064000,46455000,-16084000,54422000,26259000,-27814000
CashflowAmortization,1307000,1273000,1246000,1231000,1145000,1097000,1172000,1252000,1252000,1318000,1338000,1456000,1642000,1678000,2186000,2299000,2414000,2410000,2608000,2623000,2717000,2718000,2796000,2685000,2983000,3287000,3271000,2775000,3172000,2935000,2954000,3105000,3590000,3558000,4028000,2954000,3186000,3586000,3398000,3411000,3543000,3912000,3588000,3606000,3336000,3246000,3393000,3474000,3484000,3606000,3652000,3818000,3893000,4240000
CashflowInvestingCashflow,-2108000,-529000,-806000,-2078000,-1821000,-1390000,-1255000,-2938000,-1939000,-8902000,-1383000,-2645000,-1355000,-42937000,-13835000,-2087000,-6049000,-7450000,-9797000,-3841000,607000,-37878000,-11548000,-8014000,-4429000,2100000,21068000,-3785000,-4522000,2245000,-6396000,-7329000,-3141000,-2403000,-951000,-4861000,-2983000,-2750000,-2383000,409000,-1983000,-3409000,-2947000,1216000,-3827000,4405000,-3313000,-5142000,-8894000,-2115000,-1544000,-5657000,-6024000,7657000
CashflowCapex,2133000,1092000,975000,2211000,1991000,1554000,1255000,3105000,2039000,2958000,2879000,2755000,2379000,45486000,15704000,2328000,6063000,7982000,10142000,6137000,3367000,9441000,12292000,9766000,5007000,3711000,4708000,4733000,4545000,4077000,6432000,7538000,3227000,3675000,5947000,4620000,3053000,4324000,2398000,1877000,2053000,3504000,3350000,2201000,3900000,2221000,3451000,5215000,3989000,2376000,6571000,5665000,6198000,3380000
CashflowFinancingCashflow,8699000,-717000,-6575000,-12128000,5403000,-867000,12544000,-13535000,-3539000,4955000,-15198000,719000,78228000,-2000,-11888000,-3000,-525000,-14263000,0,,112000,-16636000,110000,0,-29000,-28494000,-13000,-11000,1561000,-8771000,-941000,9222000,3387000,-5807000,-23012000,23931000,14553000,-2275000,48146000,-11107000,-50716000,7620000,-7584000,6516000,-28668000,-14295000,2360000,-35816000,-700000,-24737000,-24461000,-977000,-500000,
CashflowShareCapitalCash,,0,0,,,5099000,-6000,0,0,0,0,88903000,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashflowDividend,,3971000,,0,5957000,,8440000,0,,0,11869000,0,,525000,14243000,0,,16616000,0,,,28485000,1000,,18991000,0,,,9495000,0,,,9495000,0,,,,,,18991000,0,,,23738000,23738000,,1314000,-3709000,2369000,1057000,1054000,6091000,-2604000,7622000
CashflowNetCashflow,-13595000,9706000,-914000,345000,87800000,-27047000,16142000,-3672000,25423000,-20580000,-11529000,29911000,8813000,-57213000,-7190000,-4938000,-19618000,-6871000,741000,16496000,-9007000,5900000,-1012000,10615000,-14136000,-12821000,63876000,-2634000,25479000,-46506000,-4662000,6574000,41172000,8025000,-38751000,33363000,3562000,-24823000,-16776000,68386000,-45774000,43640000,-42365000,24304000,19258000,-20657000,,,,,,,,
