,2005/Q1,2005/Q2,2005/Q3,2005/Q4,2006/Q1,2006/Q2,2006/Q3,2006/Q4,2007/Q1,2007/Q2,2007/Q3,2007/Q4,2008/Q1,2008/Q2,2008/Q3,2008/Q4,2009/Q1,2009/Q2,2009/Q3,2009/Q4,2010/Q1,2010/Q2,2010/Q3,2010/Q4,2011/Q1,2011/Q2,2011/Q3,2011/Q4,2012/Q1,2012/Q2,2012/Q3,2012/Q4,2013/Q1,2013/Q2,2013/Q3,2013/Q4,2014/Q1,2014/Q2,2014/Q3,2014/Q4,2015/Q1,2015/Q2,2015/Q3,2015/Q4,2016/Q1,2016/Q2,2016/Q3,2016/Q4,2017/Q1,2017/Q2,2017/Q3,2017/Q4,2018/Q1,2018/Q2
IncomeOtherOperatingIncome,304000,667000,582000,2168000,2197000,4261000,2634000,18435000,2648000,2024000,1703000,2910000,7545000,2451000,1695000,4379000,1122000,5699000,1452000,1660000,1509000,1928000,542000,2979000,553000,1629000,1423000,2002000,1163000,518000,732000,1829000,1812000,2574000,1157000,3033000,1031000,1025000,969000,399000,1471000,957000,207000,928000,964000,556000,731000,3138000,891000,2521000,-1847000,2015000,471000,822000
IncomeOtherOperatingIncome_yy,,,,,622.70,538.83,352.58,750.32,20.53,-52.50,-35.35,-84.21,184.93,21.10,-0.47,50.48,-85.13,132.52,-14.34,-62.09,34.49,-66.17,-62.67,79.46,-63.35,-15.51,162.55,-32.80,110.31,-68.20,-48.56,-8.64,55.80,396.91,58.06,65.83,-43.10,-60.18,-16.25,-86.84,42.68,-6.63,-78.64,132.58,-34.47,-41.90,253.14,238.15,-7.57,353.42,-352.67,-35.79,-47.14,-67.39
IncomeOtherOperatingIncome_sy,,,,,-11.62,47.56,80.28,-43.56,125.55,5.29,22.20,45.86,48.15,19.33,41.48,8.42,174.39,132.52,0.64,65.50,12.30,-21.31,52.78,26.32,-17.60,-23.47,-14.95,82.77,6.26,11.80,-4.58,-23.71,16.60,8.49,45.34,65.13,4.07,-46.60,-35.49,-17.94,-26.60,15.93,-14.40,2.92,13.84,12.30,0.32,-8.62,-11.86,-11.46,-7.47,-6.81,26.46,-16.90
IncomeOtherOperatingIncome_qq,,119.41,-12.74,272.51,1.34,93.95,-38.18,599.89,-85.64,-23.56,-15.86,70.87,159.28,-67.51,-30.84,158.35,-74.38,407.93,-74.52,14.33,-9.10,27.77,-71.89,449.63,-81.44,194.58,-12.65,40.69,-41.91,-55.46,41.31,149.86,-0.93,42.05,-55.05,162.14,-66.01,-0.58,-5.46,-58.82,268.67,-34.94,-78.37,348.31,3.88,-42.32,31.47,329.27,-71.61,182.94,-173.26,209.10,-76.63,74.52
IncomeOtherOperatingIncome_sq,,47.50,-26.46,272.51,-69.74,220.76,-23.97,105.46,-33.22,33.95,1.00,226.20,-47.99,-34.15,18.18,187.08,-43.49,60.21,-34.26,29.85,-16.74,-34.43,-1.48,57.26,-62.50,29.10,-16.37,108.41,-39.10,-41.24,7.56,-2.05,-0.99,10.87,41.75,0.21,-5.38,-3.84,-2.10,45.02,-48.74,4.06,-24.68,35.41,-26.42,12.30,-26.77,33.79,-34.03,47.56,-16.50,30.01,-6.19,-1.20
IncomeOtherOperatingCosts,1097000,9696000,-919000,6977000,1173000,4135000,1786000,8226000,2236000,2214000,1836000,6135000,3678000,2417000,1931000,5841000,7785000,13464000,2433000,2758000,1982000,1171000,1689000,3955000,1798000,1181000,1774000,2534000,2915000,2132000,3030000,14186000,1943000,4966000,2497000,4334000,1131000,2133000,1471000,-208000,1166000,1131000,333000,7336000,519000,1305000,502000,1048000,623000,1014000,111000,2646000,244000,219000
IncomeOtherOperatingCosts_yy,,,,,6.93,-57.35,294.34,17.90,90.62,-46.46,2.80,-25.42,64.49,9.17,5.17,-4.79,111.66,457.05,26.00,-52.78,-74.54,-91.30,-30.58,43.40,-9.28,0.85,5.03,-35.93,62.12,80.52,70.80,459.83,-33.34,132.93,-17.59,-69.45,-41.79,-57.05,-41.09,-104.80,3.09,-46.98,-77.36,3626.92,-55.49,15.38,50.75,-85.71,20.04,-22.30,-77.89,152.48,-60.83,-78.40
IncomeOtherOperatingCosts_sy,,,,,-0.40,21.38,88.87,63.17,61.40,61.93,46.78,80.53,54.46,31.54,20.04,147.27,96.88,177.40,86.67,-12.76,-29.02,-35.02,-9.91,-38.92,-6.28,3.28,7.95,-7.50,38.78,-14.62,-15.42,13.74,-16.18,6.45,12.52,-9.79,-26.64,-12.72,-17.06,7.00,-10.00,-7.75,-6.85,33.59,28.74,29.56,36.75,-2.26,-4.28,11.64,3.61,54.38,4.95,22.44
IncomeOtherOperatingCosts_qq,,783.87,-109.48,859.19,-83.19,252.51,-56.81,360.58,-72.82,-0.98,-17.07,234.15,-40.05,-34.28,-20.11,202.49,33.28,72.95,-81.93,13.36,-28.14,-40.92,44.24,134.16,-54.54,-34.32,50.21,42.84,15.04,-26.86,42.12,368.18,-86.30,155.58,-49.72,73.57,-73.90,88.59,-31.04,-114.14,660.58,-3.00,-70.56,2103.00,-92.93,151.45,-61.53,108.76,-40.55,62.76,-89.05,2283.78,-90.78,-10.25
IncomeOtherOperatingCosts_sq,,27.77,-66.41,859.19,-70.44,113.27,-56.81,519.31,-50.99,70.39,-21.48,271.47,-74.68,52.42,-17.71,356.31,-73.04,110.02,-20.51,86.38,-59.38,58.26,-43.20,60.76,-66.74,191.42,23.78,114.17,-46.78,3.53,-2.45,60.44,-71.67,104.87,11.23,78.72,-69.21,7.18,-4.52,156.19,-59.23,29.49,-17.03,212.60,-68.92,32.63,-20.26,123.42,-73.32,69.08,27.66,364.54,-75.28,76.88
IncomeEBIT,-3040000,-5195000,-2312000,-9526000,-5497000,4215000,-880000,8824000,-4823000,1697000,-3195000,-1753000,665000,4279000,1438000,5571000,-14427000,-8572000,-5432000,6473000,-1649000,3103000,1219000,7080000,-2760000,4578000,-776000,8179000,-6460000,-2463000,-6532000,-12746000,-3234000,1009000,1917000,4753000,-816000,2941000,4631000,5605000,-3134000,2119000,579000,2612000,-6675000,5527000,-157000,13273000,-16028000,-212000,-8201000,-2051000,-15646000,4522000
IncomeEBIT_yy,,,,,-80.82,181.14,61.94,192.63,12.26,-59.74,-263.07,-119.87,113.79,152.15,145.01,417.80,-2269.47,-300.33,-477.75,16.19,88.57,136.20,122.44,9.38,-67.37,47.53,-163.66,15.52,-134.06,-153.80,-741.75,-255.84,49.94,140.97,129.35,137.29,74.77,191.48,141.58,17.93,-284.07,-27.95,-87.50,-53.40,-112.99,160.83,-127.12,408.15,-140.12,-103.84,-5123.57,-115.45,2.38,2233.02
IncomeEBIT_sy,,,,,-41.44,12.31,35.78,-6.31,75.74,23.19,45.75,31.14,38.66,27.78,10.60,-48.34,-110.84,-37.42,-62.64,17.21,68.45,11.20,100.70,58.86,7.73,35.34,-24.99,14.26,-20.84,-32.22,11.28,5.38,-37.86,44.73,23.20,56.58,43.53,18.28,25.63,2.49,7.90,18.17,-20.51,1.70,-6.69,1.99,-13.34,2.20,-45.62,-0.49,8.21,21.26,0.41,31.29
IncomeEBIT_qq,,-70.89,55.50,-312.02,42.29,176.68,-120.88,1102.73,-154.66,135.19,-288.27,45.13,137.93,543.46,-66.39,287.41,-358.97,40.58,36.63,219.16,-125.48,288.17,-60.72,480.80,-138.98,265.87,-116.95,1153.99,-178.98,61.87,-165.21,-95.13,74.63,131.20,89.99,147.94,-117.17,460.42,57.46,21.03,-155.91,167.61,-72.68,351.12,-355.55,182.80,-102.84,8554.14,-220.76,98.68,-3768.40,74.99,-662.85,128.90
IncomeEBIT_sq,,22.82,-8.13,18.20,-74.52,20.44,66.94,81.57,-8.89,54.14,-8.94,39.52,-58.60,24.21,-18.52,-10.30,-5.52,34.66,-24.86,75.74,-61.59,121.66,4.97,69.56,-90.49,128.60,-18.30,85.04,-75.32,61.87,-41.69,15.36,-82.45,170.59,-20.77,92.09,-77.30,150.53,-11.81,55.25,-78.59,118.91,-52.22,48.68,-82.46,112.71,-37.02,60.56,-85.38,98.68,-15.95,26.45,-93.86,130.10
IncomeFinanceIncome,66000,321000,1000,2163000,25000,72000,379000,407000,71000,405000,792000,330000,447000,-25000,640000,91000,276000,2771000,1830000,84000,106000,514000,1425000,34000,722000,-57000,-458000,37000,1148000,-6000,1354000,893000,102000,1043000,253000,966000,54000,276000,3041000,-2458000,169000,312000,64000,236000,1396000,552000,814000,-868000,1978000,-61000,-1751000,-20000,2383000,-469000
IncomeFinanceIncome_yy,,,,,-62.12,-77.57,37800.00,-81.18,184.00,462.50,108.97,-18.92,529.58,-106.17,-19.19,-72.42,-38.26,11184.00,185.94,-7.69,-61.59,-81.45,-22.13,-59.52,581.13,-111.09,-132.14,8.82,59.00,89.47,395.63,2313.51,-91.11,17483.33,-81.31,8.17,-47.06,-73.54,1101.98,-354.45,212.96,13.04,-97.90,109.60,726.04,76.92,1171.88,-467.80,41.69,-111.05,-315.11,97.70,20.48,-668.85
IncomeFinanceIncome_sy,,,,,55.81,-29.40,120.00,381.82,150.41,400.00,108.97,143.39,22.74,160.07,-45.83,28.42,-18.28,-19.51,88.92,-41.60,-2.38,-66.74,115.73,-9.33,89.67,-39.61,-47.23,-19.05,15.13,8.12,22.74,21.69,-34.53,-12.42,-47.18,8.17,-21.00,-10.47,68.41,-1.27,44.80,-28.90,-61.42,-79.84,-30.20,86.91,-40.89,58.97,8.86,-15.18,72.31,64.29,-27.09,-16.67
IncomeFinanceIncome_qq,,386.36,-99.69,216200.00,-98.84,188.00,426.39,7.39,-82.56,470.42,95.56,-58.33,35.45,-105.59,2660.00,-85.78,203.30,903.99,-33.96,-95.41,26.19,384.91,177.24,-97.61,2023.53,-107.89,-703.51,108.08,3002.70,-100.52,22666.67,-34.05,-88.58,922.55,-75.74,281.82,-94.41,411.11,1001.81,-180.83,106.88,84.62,-79.49,268.75,491.53,-60.46,47.46,-206.63,327.88,-103.08,-2770.49,98.86,12015.00,-119.68
IncomeFinanceIncome_sq,,20.09,-46.20,8.25,48.12,45.26,2.52,69.23,-21.59,55.59,21.17,58.33,8.39,188.96,-74.82,253.07,-59.08,39.50,-30.94,107.79,-12.46,17.62,74.32,-14.86,6.86,-29.59,0.31,27.38,-15.92,-50.72,16.87,2.34,-6.41,15.99,-24.53,64.29,-12.62,2.10,-2.90,30.93,13.32,-21.47,0.40,13.24,125.00,-13.02,6.56,-11.77,5.25,-50.90,-37.17,94.53,56.54,-40.83
IncomeFinanceCosts,2227000,1712000,914000,3987000,1769000,4009000,1745000,-781000,1171000,1302000,1479000,1508000,1099000,1076000,1446000,1736000,1409000,2330000,2583000,1129000,743000,1739000,696000,719000,299000,780000,1159000,2772000,858000,864000,3145000,-104000,2930000,3259000,729000,950000,1068000,1491000,6732000,3352000,2468000,868000,1932000,4356000,1569000,-627000,737000,1492000,2457000,1134000,-977000,3750000,1998000,2659000
IncomeFinanceCosts_yy,,,,,-20.57,134.17,90.92,-119.59,-33.80,-67.52,-15.24,293.09,-6.15,-17.36,-2.23,15.12,28.21,116.54,78.63,-34.97,-47.27,-25.36,-73.05,-36.32,-59.76,-55.15,66.52,285.54,186.96,10.77,171.35,-103.75,241.49,277.20,-76.82,1013.46,-63.55,-54.25,823.46,252.84,131.09,-41.78,-71.30,29.95,-36.43,-172.24,-61.85,-65.75,56.60,280.86,-232.56,151.34,-18.68,134.48
IncomeFinanceCosts_sy,,,,,-39.81,-30.76,78.04,34.71,21.06,5.17,-7.08,78.19,30.61,69.33,72.18,265.82,77.32,14.36,-2.50,-62.74,-47.27,26.11,3.67,3.72,2.92,-25.29,43.26,-8.71,1.06,6.02,-42.84,-13.77,-8.21,28.84,-50.87,43.18,-14.16,-40.56,100.00,47.56,19.47,-8.36,-32.18,-19.34,1.98,-17.09,-38.02,-9.24,0.86,5.73,7.46,58.11,12.50,19.89
IncomeFinanceCosts_qq,,-23.13,-46.61,336.21,-55.63,126.63,-56.47,-144.76,249.94,11.19,13.59,1.96,-27.12,-2.09,34.39,20.06,-18.84,65.37,10.86,-56.29,-34.19,134.05,-59.98,3.30,-58.41,160.87,48.59,139.17,-69.05,0.70,264.00,-103.31,2917.31,11.23,-77.63,30.32,12.42,39.61,351.51,-50.21,-26.37,-64.83,122.58,125.47,-63.98,-139.96,217.54,102.44,64.68,-53.85,-186.16,483.83,-46.72,33.08
IncomeFinanceCosts_sq,,-6.58,-46.61,226.87,-29.33,3.63,9.84,32.08,-17.55,7.04,-6.59,79.04,-27.12,34.87,-1.96,248.19,-37.87,-20.14,-9.44,26.40,-31.92,17.06,-19.69,1.76,-9.56,4.89,56.89,-31.34,-2.65,0.70,0.76,0.98,44.94,29.52,-59.74,73.54,-21.95,-16.73,26.05,15.00,-26.37,-10.57,8.20,46.61,14.36,-25.51,11.68,91.73,-4.89,-2.91,-15.57,119.59,-17.27,24.16
IncomeOtherIncome,,423000,87000,76000,356000,-432000,-16000,174000,245000,737000,268000,56000,465000,387000,28000,-874000,145000,-38000,393000,,,,,,,,,,,,,-1233000,,,,,,,,,,,,,,,,,,,,,,
IncomeOtherIncome_yy,,,,,,-202.13,-118.39,128.95,-31.18,270.60,1775.00,-67.82,89.80,-47.49,-89.55,-1660.71,-68.82,-109.82,1303.57,100.00,-100.00,100.00,-100.00,,,,,,,,,,,,,100.00,,,,,,,,,,,,,,,,,,
IncomeOtherIncome_sy,,,,,,-26.79,-95.97,128.95,-31.18,-3.64,-66.15,-67.82,-59.46,-100.00,-94.77,100.00,-68.82,-109.82,701.79,-100.00,-473.81,96.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IncomeOtherIncome_qq,,,-79.43,-12.64,368.42,-221.35,96.30,1187.50,40.80,200.82,-63.64,-79.10,730.36,-16.77,-92.76,-3221.43,116.59,-126.21,1134.21,-100.00,,,,,,,,,,,,,100.00,,,,,,,,,,,,,,,,,,,,,
IncomeOtherIncome_sq,,,-78.70,-22.37,18.64,75.64,-84.91,286.81,-97.90,200.82,-81.82,-89.55,35.07,-16.77,-92.76,-1560.72,-100.00,-65.49,99.67,-106.08,,,,,,,,,,,,,97.29,,,,,,,,,,,,,,,,,,,,,
IncomeNetGrossProfit,-5201000,-6163000,-3138000,-11274000,-6885000,-154000,-2262000,10186000,-5678000,1537000,-3614000,-2875000,478000,3565000,660000,3052000,-15415000,-8169000,-5792000,4928000,-2286000,1878000,1948000,6395000,-2337000,3741000,-2393000,5444000,-6170000,-3333000,-8323000,-12982000,-6062000,-1207000,1441000,4769000,-1830000,1726000,940000,-205000,-5433000,1563000,-1289000,-1508000,-6848000,6706000,-80000,10913000,-16507000,-1407000,-8975000,-5821000,-15261000,1394000
IncomeNetGrossProfit_yy,,,,,-32.38,97.50,27.92,190.35,17.53,1098.05,-59.77,-128.23,108.42,131.95,118.26,206.16,-3324.90,-329.14,-977.58,61.47,85.17,122.99,133.63,29.77,-2.23,99.20,-222.84,-14.87,-164.01,-189.09,-247.81,-338.46,1.75,63.79,117.31,136.74,69.81,243.00,-34.77,-104.30,-196.89,-9.44,-237.13,-635.61,-26.04,329.05,93.79,823.67,-141.05,-120.98,-11118.75,-153.34,7.55,199.08
IncomeNetGrossProfit_sy,,,,,-32.38,18.98,26.24,-42.74,68.89,51.90,99.06,27.27,28.49,-2.41,-4.74,-72.93,-117.46,-14.10,-51.62,15.87,72.17,42.42,131.22,58.33,-2.23,55.58,-15.79,8.53,-6.58,-19.94,18.58,-13.82,-34.93,16.12,24.49,30.92,42.69,33.62,13.93,0.02,-9.94,22.01,8.27,8.11,-9.14,13.90,-17.32,-3.18,-39.58,-5.04,15.10,-0.68,-6.99,38.48
IncomeNetGrossProfit_qq,,-18.50,49.08,-259.27,38.93,97.76,-1368.83,550.31,-155.74,127.07,-335.13,20.45,116.63,645.82,-81.49,362.42,-605.08,47.01,29.10,185.08,-146.39,182.15,3.73,228.29,-136.54,260.08,-163.97,327.50,-213.34,45.98,-149.71,-55.98,53.30,80.09,219.39,230.95,-138.37,194.32,-45.54,-121.81,-2550.24,128.77,-182.47,-16.99,-354.11,197.93,-101.19,13741.25,-251.26,91.48,-537.88,35.14,-162.17,109.13
IncomeNetGrossProfit_sq,,32.75,-1.16,23.39,-76.89,95.86,-1.12,82.22,-9.31,47.88,-37.08,26.67,-53.22,27.32,-40.88,-25.04,8.34,72.02,-53.54,47.44,-67.15,166.42,19.51,69.16,-82.87,142.35,-56.87,93.97,-86.35,77.08,-35.20,44.40,-85.36,99.41,-6.98,64.12,-98.22,149.36,-28.10,37.46,-82.12,125.84,-43.45,33.18,-86.70,147.44,-33.58,23.45,-101.26,101.80,-26.02,13.97,-84.28,119.02
IncomeExtraordinarProfit,,,,-149000,,,,0,,,,32000,,0,0,0,,5405000,2580000,0,,,,,,,0,0,0,0,2408000,-6000,1844000,1416000,937000,2000,,,,,,348000,1526000,1012000,,,,-76000,,12000,0,-21000,,
IncomeExtraordinarProfit_yy,,,,,,,,100.00,,,,,,,,-100.00,,,,,,-100.00,-100.00,,,,,,,,,,,,-61.09,133.33,-100.00,-100.00,-100.00,-100.00,,,,,,-100.00,-100.00,-107.51,,,,72.37,,-100.00
IncomeExtraordinarProfit_sy,,,,,,,,100.00,,,,,,,,-100.00,,,,,,-100.00,-100.00,,,,,,,,,,,,-61.09,133.33,-100.00,-100.00,-100.00,-100.00,,,,,,-100.00,-100.00,-107.51,,,,72.37,,-100.00
IncomeExtraordinarProfit_qq,,,,,100.00,,,,,,,,-100.00,,,,,,-52.27,-100.00,,,,,,,,,,,,-100.25,30833.33,-23.21,-33.83,-99.79,-100.00,,,,,,338.51,-33.68,-100.00,,,,100.00,,-100.00,,100.00,
IncomeExtraordinarProfit_sq,,,,,100.00,,,,,,,,-100.00,,,,,,-52.27,-100.00,,,,,,,,,,,,-100.25,30833.33,-23.21,-33.83,-99.79,-100.00,,,,,,338.51,-33.68,-100.00,,,,100.00,,-100.00,,100.00,
IncomeBeforeTaxProfit,-5201000,-6163000,-3138000,-11423000,-6885000,-154000,-2262000,10186000,-5678000,1537000,-3614000,-2843000,478000,3565000,660000,3052000,-15415000,-2764000,-3212000,4928000,-2286000,1878000,1948000,6395000,-2337000,3741000,-2393000,5444000,-6170000,-3333000,-5915000,-12988000,-4218000,209000,2378000,4771000,-1830000,1726000,940000,-205000,-5433000,1911000,237000,-496000,-6848000,6706000,-80000,10837000,-16507000,-1395000,-8975000,-5842000,-15261000,1394000
IncomeBeforeTaxProfit_yy,,,,,-32.38,97.50,27.92,189.17,17.53,1098.05,-59.77,-127.91,108.42,131.95,118.26,207.35,-3324.90,-177.53,-586.67,61.47,85.17,167.95,160.65,29.77,-2.23,99.20,-222.84,-14.87,-164.01,-189.09,-147.18,-338.57,31.64,106.27,140.20,136.73,56.61,725.84,-60.47,-104.30,-196.89,10.72,-74.79,-141.95,-26.04,250.92,-133.76,2284.88,-141.05,-120.80,-11118.75,-153.91,7.55,199.93
IncomeBeforeTaxProfit_sy,,,,,-31.47,18.98,26.24,-42.74,68.89,51.90,99.06,27.27,28.49,-2.41,-4.74,-72.93,-117.46,-14.10,-51.62,15.87,72.17,42.42,143.72,58.33,-2.23,55.58,-15.79,8.53,-6.58,-19.94,18.58,-13.82,-34.93,16.12,24.49,30.92,42.69,33.62,13.93,0.02,-9.94,22.01,8.27,8.11,-9.14,13.90,-20.01,-3.18,-39.58,-5.04,15.10,-0.68,-6.99,38.48
IncomeBeforeTaxProfit_qq,,-18.50,49.08,-264.02,39.73,97.76,-1368.83,550.31,-155.74,127.07,-335.13,21.33,116.81,645.82,-81.49,362.42,-605.08,82.07,-16.21,253.42,-146.39,182.15,3.73,228.29,-136.54,260.08,-163.97,327.50,-213.34,45.98,-77.47,-119.58,67.52,104.95,1037.80,100.63,-138.36,194.32,-45.54,-121.81,-2550.24,135.17,-87.60,-309.28,-1280.65,197.93,-101.19,13646.25,-252.32,91.55,-543.37,34.91,-161.23,109.13
