,2005/Q1,2005/Q2,2005/Q3,2005/Q4,2006/Q1,2006/Q2,2006/Q3,2006/Q4,2007/Q1,2007/Q2,2007/Q3,2007/Q4,2008/Q1,2008/Q2,2008/Q3,2008/Q4,2009/Q1,2009/Q2,2009/Q3,2009/Q4,2010/Q1,2010/Q2,2010/Q3,2010/Q4,2011/Q1,2011/Q2,2011/Q3,2011/Q4,2012/Q1,2012/Q2,2012/Q3,2012/Q4,2013/Q1,2013/Q2,2013/Q3,2013/Q4,2014/Q1,2014/Q2,2014/Q3,2014/Q4,2015/Q1,2015/Q2,2015/Q3,2015/Q4,2016/Q1,2016/Q2,2016/Q3,2016/Q4,2017/Q1,2017/Q2,2017/Q3,2017/Q4,2018/Q1,2018/Q2
IncomeOtherIncome,,,,,,,,,,,,,,,,,,,,,,,-390000,,,,,,-299000,478000,372000,-244000,209000,-2701000,2718000,-3152000,-356000,573000,-1295000,995000,759000,-3317000,5995000,-5802000,1269000,4621000,-1799000,-5346000,-396000,2920000,2709000,-2540000,1987000,7175000
IncomeNetGrossProfit,9088000,6982000,16436000,21499000,19395000,16330000,27887000,9010000,4138000,-6634000,22379000,30049000,22315000,9565000,9282000,24208000,24661000,19343000,29527000,29614000,41438000,29686000,29783000,28984000,25492000,35385000,25161000,47002000,58441000,40501000,39312000,61129000,65152000,40401000,41886000,61399000,69176000,3664000,60822000,75056000,81039000,67863000,63642000,68651000,70044000,60119000,52253000,88177000,,,,,,
IncomeExtraordinarProfit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-396000,2920000,2709000,-2540000,1987000,7175000
IncomeBeforeTaxProfit,9088000,6982000,16436000,21499000,19395000,16330000,27887000,9010000,4138000,-6634000,22379000,30049000,22315000,9565000,9282000,24208000,24661000,19343000,29527000,29614000,41438000,29686000,29783000,28984000,25492000,35385000,25161000,47002000,58441000,40501000,39312000,61129000,65152000,40401000,41886000,61399000,69176000,3664000,60822000,75056000,81039000,67863000,63642000,68651000,70044000,60119000,52253000,88177000,,,,,,
IncomeDiscontinuedProfit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-510000,1898000,2191000,-3000000,1861000,5399000
IncomeNetProfit,6830000,5122000,12628000,17719000,15144000,12473000,22026000,7261000,4887000,-8757000,17480000,24698000,18039000,8005000,7643000,21671000,19491000,14878000,22465000,24193000,33413000,24305000,24151000,24235000,23044000,28745000,21513000,40040000,50026000,36258000,33473000,52228000,56193000,35805000,35811000,52385000,60069000,2761000,50920000,63020000,67517000,48607000,53027000,55312000,60012000,48077000,43289000,73259000,557000,483000,1961000,-2964000,1833000,5371000
IncomeShareholderNetProfit,6838000,5555000,12629000,17847000,15236000,12896000,22671000,6346000,4664000,-7113000,17480000,24698000,18039000,8005000,7643000,21621000,19541000,14878000,22465000,27179000,34301000,24284000,24705000,24126000,23291000,28053000,21513000,40040000,50026000,36258000,33473000,52228000,56193000,35805000,35811000,52385000,60069000,2761000,50920000,63020000,67517000,48607000,53027000,55312000,60012000,48077000,43289000,73259000,,,,,,
BalanceNoncurrentAssets,71875000,74452000,77323000,76637000,78315000,83544000,81601000,90771000,153178000,344656000,371427000,401066000,403966000,407217000,410097000,407664000,405648000,406102000,401179000,412365000,422887000,425352000,436310000,425287000,432021000,427948000,442401000,443235000,445122000,456576000,468406000,449159000,498532000,526021000,570084000,588043000,642941000,663563000,701410000,707942000,702169000,705541000,719036000,726259000,726023000,724901000,733954000,2817000,2532000,2664000,2252000,1790000,1470000,1123000
BalanceIntangibleAssets,1361000,7789000,133486000,154824000,152321000,157283000,149230000,148324000,146533000,145036000,143077000,142575000,142049000,141718000,141225000,142206000,142035000,141845000,141302000,158109000,167454000,160861000,160893000,157173000,154839000,157558000,155027000,161408000,151245000,152070000,150350000,148897000,149006000,170469000,167853000,173085000,175617000,180959000,180222000,190437000,68046000,68002000,70154000,70290000,71020000,75756000,76402000,81867000,133915000,199611000,210558000,238623000,235697000,246480000
BalanceProperty,250876000,246715000,245112000,247677000,241878000,245909000,252186000,255736000,264773000,253805000,253259000,258135000,247412000,238829000,245271000,251310000,266540000,249236000,295563000,308393000,341106000,371195000,417487000,446447000,473166000,479791000,483782000,489975000,494818000,500765000,499680000,499402000,502985000,466000,850000,1005000,1005000,1194000,1367000,1441000,1991000,3840000,3055000,3791000,6027000,6868000,6802000,6682000,7487000,7899000,7159000,8672000,8928000,11102000
BalanceNoncurrentReceivables,11390000,12087000,12131000,13050000,2495000,14107000,13305000,11722000,12658000,13107000,13251000,13399000,13329000,13766000,12959000,15467000,14995000,14779000,16365000,19798000,21540000,21727000,20860000,20014000,19671000,23047000,43000,43000,43000,43000,43000,43000,156000,43000,43000,140000,137000,3813000,3903000,4113000,3865000,3916000,3865000,3777000,3685000,3659000,7553000,4417000,3838000,3838000,4096000,4096000,314000,317000
BalanceNoncurrInvestments,346000,342000,354000,422000,973000,1183000,961000,961000,1111000,1111000,1110000,1111000,2222000,2955000,3274000,3274000,1225000,1225000,1225000,503000,3025000,3457000,3047000,4268000,4908000,2479000,5509000,7591000,8364000,2117000,282000,215000,592000,350000,3013000,3736000,4412000,4369000,11820000,10328000,12584000,13406000,13478000,19771000,21920000,22459000,23330000,26922000,31373000,31232000,31411000,31039000,48089000,52843000
BalanceOtherNoncurrentAssets,51683000,56806000,50660000,63458000,61669000,25898000,23218000,26132000,25743000,24145000,24381000,16260000,277436000,303359000,317860000,358946000,353435000,361329000,461792000,462527000,662532000,867428000,840885000,826656000,855792000,875648000,862896000,927261000,937833000,916199000,1100463000,1137629000,1124583000,1187851000,1159684000,1196201000,1116370000,1227907000,1310417000,1412818000,1251490000,1439716000,1481335000,1603058000,1558150000,1737179000,1906145000,1998780000,1863423000,2137268000,2166865000,2352860000,2337908000,2679742000
BalanceCurrentAssets,2796754000,3039916000,2676955000,3035653000,3203934000,211261000,226503000,233547000,266809000,254124000,256805000,333000000,337712000,482693000,617743000,610511000,587900000,593914000,602873000,565616000,607270000,606829000,611193000,740283000,786559000,735350000,754512000,766747000,773750000,734967000,815183000,844382000,950524000,818513000,972219000,1000607000,1067646000,1040841000,1162098000,1310338000,1365115000,1251716000,1397265000,1443917000,1585079000,1510119000,1800800000,1950011000,2097102000,1771176000,2060550000,2152819000,58988000,67908000
BalanceInventory,71282000,81494000,87231000,89997000,105658000,105747000,156960000,211204000,198858000,213834000,217765000,234634000,269916000,283656000,281810000,270218000,314986000,295765000,328537000,369530000,331827000,354336000,344455000,362976000,392302000,405868000,382780000,401182000,424900000,475337000,451480000,469146000,484326000,571699000,538691000,603648000,602828000,660887000,706363000,763954000,713309000,802526000,744864000,826748000,867635000,,,,,,,,,
BalanceCurrentReceivables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7187000,8948000,12087000,10643000,12080000,14527000,23134000,19068000,22879000
BalanceCurrentInvestments,38481000,31516000,24922000,44113000,38141000,27364000,36335000,49194000,34788000,45194000,55305000,60696000,63809000,61110000,68115000,36948000,49748000,73733000,56426000,50197000,66315000,55828000,60075000,65829000,105935000,111481000,61966000,73016000,136355000,120120000,106894000,121426000,114988000,133434000,140288000,160915000,148355000,183480000,,,,944000,,,,,,,,,,,,
BalanceCash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceOtherCurrentAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,349311000,377811000,395183000,435583000,431750000,444873000,543393000,553298000,815710000,1212084000,1212312000,1227722000,1259758000,1282865000,1272993000,1334925000,1343481000,1322301000
BalanceAssetsForSale,1501642000,1549994000,1547470000,1613203000,1595994000,1621488000,1548391000,1655855000,1752818000,1856053000,1696612000,1896292000,1949741000,2052217000,2056682000,2263200000,2476229000,2586823000,2506364000,2800831000,2868275000,3060802000,3040077000,3385283000,3515790000,3766175000,3402978000,3760554000,3937888000,90796000,90398000,89364000,91463000,96713000,110358000,123737000,141571000,166912000,415262000,425259000,418125000,438031000,460227000,498891000,503565000,523592000,558535000,580884000,609613000,668804000,695991000,712092000,736428000,757247000
BalanceTotalAssets,779861000,821062000,869336000,903766000,936103000,974892000,1031575000,1069048000,1099070000,1142742000,1204290000,1205878000,1256335000,1312922000,1375323000,1424008000,1474442000,1516635000,1578397000,1616028000,1657402000,1729828000,23642000,23642000,23642000,23642000,23642000,23642000,23642000,23642000,23642000,27392000,27392000,27472000,27472000,27472000,28336000,28336000,28336000,28336000,28336000,28336000,28336000,28336000,28336000,28336000,28336000,28336000,28336000,28336000,28336000,28336000,28336000,28336000
BalanceCapital,28336000,28336000,28336000,28336000,28336000,28336000,28336000,28336000,28336000,28336000,28336000,28336000,28336000,28336000,28336000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceShareCapital,,,,,,,,,,,,,,,,49358000,68391000,68222000,68488000,70681000,72026000,73224000,73101000,90662000,318074000,317534000,359541000,360439000,385961000,404306000,401337000,460450000,460974000,460858000,508412000,523313000,525795000,622108000,624623000,636815000,637916000,711578000,709826000,707998000,706861000,840160000,850485000,819603000,813814000,900944000,902423000,901250000,900787000,989414000
BalanceOwnShares,984297000,989410000,986817000,1083820000,1085571000,1084606000,1082691000,1226793000,1738000,1986000,2180000,2209000,2236000,1795000,1808000,1666000,1151000,636000,1421000,-1354000,,,50000,0,,-2986000,-3853000,-4407000,-4298000,-4545000,,,,,,,,,,,,,,,,,,,,4853000,7859000,15497000,12718000,13998000
BalanceReserve,8702000,4862000,7214000,47362000,91429000,94140000,118799000,117234000,37987000,389893000,384359000,382589000,244968000,243567000,243604000,242207000,241725000,241769000,250385000,41449000,41861000,38054000,49782000,50074000,45745000,45412000,39864000,413737000,467309000,464409000,461506000,469054000,463271000,471744000,472051000,452781000,552133000,670584000,676485000,686997000,686853000,669761000,,,,,,,,,,,,
BalanceNonshareCapital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4853000,4415000,12315000,11273000,10440000,3843000,3122000,2640000,38794000,83876000,82988000,113462000
BalanceNoncurrentLiabilities,108519000,36462000,386058000,384144000,382052000,244641000,243231000,242258000,240986000,241308000,241358000,249984000,34997000,35724000,36474000,44826000,41040000,42049000,39554000,25808000,399470000,432700000,430086000,429103000,427478000,427825000,428839000,428043000,429476000,528407000,658090000,658428000,658384000,657623000,660042000,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentTradeLiabilities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentBorrowings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3444000,3182000,1445000,3558000,4859000,1740000,4574000,8568000,7553000,11152000,5337000,8715000,1525000,3835000,215000,537000,327000,336000
BalanceNoncurrentObligations,1346000,1221000,417000,411000,401000,6452000,6137000,1580000,4956000,9034000,3696000,5858000,14056000,14267000,34609000,34323000,32403000,41576000,35446000,42905000,44008000,23305000,23726000,12494000,18057000,28613000,29230000,9719000,251924000,277568000,288142000,329193000,318803000,324018000,412986000,402847000,600285000,704757000,691492000,690798000,705847000,784651000,384209000,447001000,437250000,518798000,677191000,699763000,640312000,679894000,646431000,639220000,749695000,834133000
BalanceNoncurrentLeasing,893702000,936935000,742772000,914444000,929437000,980778000,573897000,696821000,869078000,921027000,831432000,1081225000,1083609000,1213428000,1163288000,1358708000,1328571000,1511293000,1099953000,1416299000,1538299000,96081000,122711000,95797000,151333000,140490000,116315000,173388000,136458000,261412000,252735000,237363000,262122000,259929000,309814000,291567000,332970000,359649000,294642000,438637000,454767000,359592000,415311000,402746000,417892000,277876000,404765000,467387000,484293000,285670000,399751000,391525000,407576000,313733000
BalanceNoncurrentOtherLiabilities,463346000,565366000,580166000,404410000,667209000,650809000,667971000,526903000,750285000,742702000,818057000,490304000,844530000,918136000,147433000,150838000,188318000,173642000,173311000,201007000,228455000,252845000,318574000,431322000,434458000,425124000,424624000,462405000,88335000,102650000,64706000,210101000,225442000,231118000,260029000,256208000,225381000,203179000,460386000,422801000,417044000,437353000,438686000,496880000,511580000,556806000,237164000,215366000,281984000,316028000,411894000,405085000,415037000,518021000
BalanceCurrentLiabilities,596174000,579350000,544549000,644745000,564167000,529894000,560516000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentTradePayablesv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentBorrowings,,,,,,,,1569000,1533000,1681000,1201000,2290000,1808000,6939000,10061000,11732000,17141000,11949000,3552000,9922000,12432000,4307000,11381000,12895000,14055000,13112000,13878000,20691000,8375000,18304000,18149000,11433000,6567000,9271000,15289000,18416000,17813000,26332000,16396000,23000000,18109000,21728000,24833000,15128000,8931000,17763000,27436000,40211000,29073000,41320000,48491000,45482000,41875000,59647000
BalanceCurrentObligations,6841000,2486000,2346000,3017000,2712000,4888000,4204000,3483000,8567000,3559000,7722000,11372000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,349311000,377811000,0,395183000,435583000,431750000,0
BalanceCurrentLeasing,444873000,543393000,553298000,0,815710000,1212084000,1212312000,0,1227722000,1259758000,1282865000,0,1272993000,1334925000,1343481000,0,1322301000,1501642000,1549994000,0,1547470000,1613203000,1595994000,1621488000,1548391000,1655855000,1752818000,1856053000,1696612000,1896292000,1949741000,2052217000,2056682000,2263200000,2476229000,2586823000,2506364000,2800831000,2868275000,3060802000,3040077000,3385283000,3515790000,3766175000,3402978000,3760554000,3937888000,,,,,,,
BalanceCurrentOtherLiabilities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceReckoning,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceTotalEquityAndLiabilities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashflowOperatingCashflow,-10745000,9955000,-27566000,-2252000,19689000,8323000,-2150000,-486000,-11944000,-19947000,-7917000,-12540000,76425000,-53350000,-19983000,66779000,21343000,60673000,20599000,7178000,5537000,66288000,22766000,-14434000,8978000,19807000,-21360000,46901000,28317000,50849000,22918000,-25094000,62191000,53197000,-31936000,18197000,-20931000,28402000,-47855000,86544000,74236000,25517000,-51624000,110915000,154104000,84783000,-21937000,34997000,-46476000,-9619000,-50611000,131064000,52161000,54315000
CashflowAmortization,3505000,2769000,3244000,3677000,3220000,3718000,3029000,3908000,3523000,3171000,4266000,3826000,5140000,7362000,6698000,8509000,7197000,7882000,8212000,7134000,8977000,8920000,8674000,8692000,10335000,6285000,8554000,9214000,10692000,7686000,6994000,10547000,8571000,11267000,9064000,10195000,10881000,9600000,11026000,11055000,12361000,12940000,13648000,10827000,12484000,12801000,13166000,15727000,15606000,16302000,17252000,16360000,17566000,18386000
CashflowInvestingCashflow,-4331000,-4398000,-4324000,-4303000,-3082000,-3566000,-2584000,-6465000,-1518000,-8193000,-11048000,-49220000,-1300000,-16842000,-18118000,-19367000,4292000,-17395000,-10611000,3986000,292000,-5049000,-5626000,-10830000,-6464000,-6962000,-9448000,-24914000,-14587000,-14705000,-34000,-29471000,-3233000,-17983000,-2746000,-14634000,-12025000,-20681000,10789000,-51007000,-22791000,-49011000,-30890000,-58295000,-37696000,-34679000,-19502000,-32435000,-19458000,-32484000,-18783000,-21685000,-15297000,-32371000
CashflowCapex,4221000,4857000,4744000,4133000,3045000,4048000,2366000,6922000,1565000,8301000,9099000,46474000,-966000,32249000,23223000,20059000,-3963000,30357000,11046000,-2247000,3790000,5727000,5826000,17375000,4289000,12918000,6336000,22190000,14500000,18107000,16479000,12986000,10647000,19506000,3052000,11637000,11956000,27569000,-9475000,47863000,22780000,48877000,31699000,60286000,39313000,36628000,19246000,30450000,18242000,33000000,20166000,21917000,15582000,31307000
CashflowFinancingCashflow,13876000,-396000,28069000,10093000,-18135000,-3375000,5026000,9191000,22048000,24177000,19956000,64648000,-59344000,63188000,32905000,-48950000,-6404000,-49290000,-9035000,-22894000,3142000,-48380000,-22305000,16023000,7892000,-2734000,27781000,-13569000,-10617000,-38843000,-16087000,23606000,-46158000,-11229000,17375000,-9792000,49074000,-18208000,41313000,-29783000,-11339000,29040000,32999000,-41570000,-53069000,-66339000,28213000,11970000,59496000,60549000,76248000,-88752000,-49424000,13181000
CashflowShareCapitalCash,,,,,,,,,,,0,0,,,1450000,0,,,4949000,7660000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,666000,1344000
CashflowDividend,0,,0,0,0,,4019000,0,4019000,9450000,0,,,,,,,,,,0,,,,4250000,,,,,10059000,0,,,10059000,0,,,10059000,0,,,10059000,0,,,-1200000,1713000,-373000,3538000,-1528000,1521000,153000,2240000,8586000
CashflowNetCashflow,-4045000,1073000,2888000,15781000,-7004000,-5196000,-1538000,19231000,-6012000,953000,-11730000,8971000,12859000,-5165000,-9241000,10406000,10111000,-3027000,8418000,3113000,-2699000,7005000,-31167000,12800000,23985000,-17307000,-6229000,16118000,-10487000,4247000,5754000,40106000,5546000,-49515000,11050000,63339000,-16235000,-13226000,14532000,-6438000,18446000,6854000,20627000,-12560000,35125000,,,,,,,,,
