,2005/Q1,2005/Q2,2005/Q3,2005/Q4,2006/Q1,2006/Q2,2006/Q3,2006/Q4,2007/Q1,2007/Q2,2007/Q3,2007/Q4,2008/Q1,2008/Q2,2008/Q3,2008/Q4,2009/Q1,2009/Q2,2009/Q3,2009/Q4,2010/Q1,2010/Q2,2010/Q3,2010/Q4,2011/Q1,2011/Q2,2011/Q3,2011/Q4,2012/Q1,2012/Q2,2012/Q3,2012/Q4,2013/Q1,2013/Q2,2013/Q3,2013/Q4,2014/Q1,2014/Q2,2014/Q3,2014/Q4,2015/Q1,2015/Q2,2015/Q3,2015/Q4,2016/Q1,2016/Q2,2016/Q3,2016/Q4,2017/Q1,2017/Q2,2017/Q3,2017/Q4,2018/Q1,2018/Q2
BalanceOtherCurrentAssets,795000,745000,447000,37000,37000,37000,37000,36000,36000,36000,36000,2833000,2843000,2833000,2833000,2832000,7641000,7641000,7641000,7514000,4993000,4968000,4944000,51193000,64289000,62987000,65665000,66692000,64559000,69131000,71370000,84399000,87887000,90945000,85315000,92149000,87962000,82746000,86106000,89316000,90484000,92984000,94243000,105486000,106336000,115595000,116652000,114805000,117257000,114818000,110679000,109237000,113358000,115540000
BalanceAssetsForSale,115321000,110931000,116083000,121278000,118263000,119589000,122792000,125217000,124578000,123258000,127546000,129127000,130293000,127682000,129483000,130562000,40540000,40621000,42675000,44732000,47112000,48401000,51519000,54808000,60303000,63541000,62151000,65601000,70144000,65564000,65683000,66580000,65257000,67538000,69464000,71399000,73846000,76012000,75496000,76973000,76042000,77660000,74715000,77276000,77742000,79558000,76940000,79155000,80314000,82520000,79949000,82488000,83492000,85495000
BalanceTotalAssets,83105000,85104000,85886000,88021000,85115000,87301000,88634000,91029000,88269000,4797000,4797000,4797000,4797000,4797000,4797000,4797000,4797000,4797000,4797000,4797000,4797000,4797000,4797000,4797000,4797000,4797000,4797000,4797000,4797000,4797000,4797000,4797000,4797000,4797000,4797000,4797000,4797000,4797000,4797000,4797000,4797000,4797000,4797000,4797000,4797000,4797000,4797000,4797000,4797000,4797000,4797000,4797000,4797000,4797000
BalanceCapital,4797000,4797000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceShareCapital,,,30960000,32819000,33004000,32781000,36501000,37017000,37029000,43261000,50375000,50390000,54835000,55044000,57407000,61453000,58676000,58655000,58866000,60934000,60879000,65229000,60160000,60133000,64558000,64405000,63237000,62970000,63985000,64451000,64236000,64236000,66380000,66379000,66676000,66676000,70614000,70505000,70472000,70468000,73731000,73730000,73691000,73691000,76143000,76143000,76117000,76267000,78882000,34000,32000,27000,32000,30000
BalanceOwnShares,32000,34000,33000,2143000,2147000,2061000,1814000,3523000,2084000,1590000,1522000,1583000,1446000,1370000,1453000,1275000,1265000,1191000,1242000,1149000,1149000,500000,215000,197000,197000,197000,197000,197000,197000,197000,197000,201000,201000,201000,201000,201000,201000,125000,125000,125000,140000,138000,2790000,4750000,3952000,4149000,3897000,3169000,3968000,3432000,3715000,3364000,3533000,3158000
BalanceReserve,4305000,3770000,3522000,3477000,3914000,3752000,3784000,3805000,16592000,16343000,23317000,23505000,23705000,23563000,22186000,21078000,20321000,19695000,19690000,19738000,19769000,19812000,21564000,21137000,23432000,22515000,21926000,21014000,21132000,21573000,20909000,19838000,18787000,18451000,18935000,,,,,,,,,,,,,,,,,,,
BalanceNonshareCapital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1681000,634000,922000,650000,512000,512000,636000,383000,0,0,168000,78000,78000,273000,181000,227000,150000,5172000
BalanceNoncurrentLiabilities,4926000,11594000,11242000,9230000,9123000,8667000,7970000,7363000,6892000,6415000,5959000,5593000,5059000,6147000,5569000,4954000,4356000,3801000,3049000,2681000,1703000,1065000,650000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentTradeLiabilities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentBorrowings,,,,,,,,,,,,,,,,,,,1566000,1462000,,1598000,2790000,3069000,3318000,3227000,3247000,2657000,3456000,2796000,3715000,3364000,3150000,3158000,4305000,3602000,3444000,3399000,3641000,3571000,3557000,3655000,11420000,11417000,11723000,12263000,14475000,14440000,13519000,13108000,12958000,12803000,13275000,13779000
BalanceNoncurrentObligations,14176000,14753000,15417000,15568000,18478000,18159000,18125000,17965000,18451000,19870000,18278000,17726000,18787000,18451000,17337000,7827000,18886000,16333000,16752000,15653000,12957000,13610000,13097000,18238000,18835000,23200000,14742000,14177000,16544000,11951000,14527000,18562000,17748000,18366000,17586000,13773000,12716000,15591000,14932000,13909000,14885000,17417000,12110000,10977000,13908000,18713000,16231000,10651000,13554000,19568000,14441000,12464000,14581000,19985000
BalanceNoncurrentLeasing,18259000,16039000,17751000,22978000,23029000,20136000,19863000,23220000,7638000,10861000,6381000,6635000,7678000,5618000,6816000,7419000,10456000,10771000,14885000,7366000,7831000,11493000,7182000,8540000,12749000,8475000,10265000,11550000,8805000,9132000,10454000,7933000,6125000,8447000,11353000,6804000,5685000,8169000,13087000,11525000,6092000,8604000,12586000,7753000,6188000,8411000,13188000,11840000,9397000,10447000,14242000,14936000,11886000,12469000
BalanceNoncurrentOtherLiabilities,14646000,,5634000,7525000,7058000,5363000,5399000,3828000,3497000,5613000,5089000,5177000,4838000,4668000,3228000,3295000,4320000,4084000,7255000,5386000,3637000,2784000,1644000,3062000,3257000,4429000,3346000,2888000,2257000,2144000,2265000,2790000,2339000,2247000,2396000,4377000,3560000,2854000,2897000,3438000,2946000,3197000,3650000,4856000,3911000,4597000,3730000,4036000,,,,,,
BalanceCurrentLiabilities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentTradePayablesv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,615000,563000,,529000,162000,2364000,2287000,2768000,2252000,1640000,2559000
BalanceCurrentBorrowings,1884000,1996000,2801000,2964000,2452000,1588000,1733000,1418000,1615000,1668000,1524000,2259000,1955000,1941000,1754000,1935000,2053000,1434000,1262000,1294000,1169000,1113000,1433000,1370000,1553000,1348000,1616000,1674000,1972000,1767000,1605000,1634000,1748000,1749000,1912000,1803000,1940000,2124000,2118000,2460000,27000,27000,140000,291000,360000,300000,407000,297000,173000,174000,174000,86000,90000,90000
BalanceCurrentObligations,56000,52000,61000,494000,456000,444000,243000,186000,140000,1689000,1921000,1830000,1882000,1880000,2035000,2041000,1466000,814000,964000,938000,931000,1156000,1655000,1668000,1725000,1725000,1696000,1742000,1462000,1679000,1529000,1546000,1549000,51191000,64289000,0,62987000,65665000,66692000,0,64559000,69131000,71370000,0,84399000,87887000,90945000,0,85315000,92149000,87962000,0,82746000,86106000
BalanceCurrentLeasing,89316000,0,90484000,92984000,94243000,0,105486000,106336000,115595000,116652000,114805000,117257000,114818000,110679000,109237000,113358000,115540000,115321000,110931000,116083000,121278000,118263000,119589000,122792000,125217000,124578000,123258000,127546000,129127000,130293000,127682000,129483000,130562000,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentOtherLiabilities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceReckoning,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceTotalEquityAndLiabilities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashflowOperatingCashflow,22000,1671000,2474000,-736000,-858000,3610000,3354000,2925000,2227000,2354000,3927000,471000,-136000,1628000,6270000,1868000,956000,3728000,3911000,1461000,-622000,296000,186000,1470000,1613000,460000,2453000,9196000,1282000,2192000,7299000,1739000,789000,3781000,5464000,-422000,1647000,4483000,4575000,2558000,909000,5126000,4792000,6097000,551000,3725000,2496000,1214000,2975000,1293000,3693000,3237000,613000,3309000
CashflowAmortization,684000,641000,829000,948000,898000,921000,853000,851000,811000,813000,1007000,934000,935000,979000,851000,941000,941000,867000,814000,808000,685000,690000,829000,857000,810000,782000,828000,756000,824000,795000,1003000,1307000,1191000,1186000,1181000,1172000,1224000,1268000,1316000,1361000,1333000,1344000,1422000,1437000,1490000,1549000,1550000,1535000,1516000,1492000,1540000,1512000,1429000,1545000
CashflowInvestingCashflow,-310000,-1861000,-21000,-591000,-290000,1616000,282000,-700000,-763000,-2203000,-2764000,495000,-1764000,-25000,-851000,-256000,-4000,513000,-275000,160000,-529000,-1737000,-1124000,-1110000,-1479000,-75000,-2433000,-7005000,-1100000,-12040000,-3839000,140000,-639000,-69000,-1659000,-71000,-2735000,-2273000,-1045000,-3467000,-2829000,-3338000,-2470000,-824000,-204000,-554000,-771000,-1499000,-3220000,-2102000,-561000,1483000,-1092000,-2415000
CashflowCapex,362000,147000,-28000,632000,305000,88000,578000,618000,800000,2326000,1214000,1285000,1971000,252000,1142000,575000,69000,58000,145000,-136000,705000,2124000,1430000,1681000,284000,-82000,4309000,9217000,1253000,12135000,3896000,-37000,671000,81000,2278000,-89000,2797000,2335000,533000,2671000,2293000,2794000,2462000,438000,250000,582000,804000,1551000,3217000,2125000,571000,1692000,1094000,2438000
CashflowFinancingCashflow,-315000,-770000,-1144000,1226000,240000,-2414000,3598000,-5723000,-1502000,-166000,-2066000,314000,-498000,390000,-5756000,-816000,-3000,-1024000,-106000,-4445000,977000,-944000,-1491000,1534000,-1901000,-1862000,-1913000,4000000,-1088000,7781000,-3185000,-889000,-1464000,-781000,-5202000,-753000,-431000,9000,-962000,-5430000,-122000,2521000,-5557000,-1810000,-459000,-124000,-1194000,-5186000,-754000,979000,-1598000,-4400000,-890000,16000
CashflowShareCapitalCash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashflowDividend,,3000,1677000,0,,4000,0,1921000,2284000,118000,,5042000,0,,,0,4317000,,2998000,0,,,2039000,0,,,2998000,0,,,4797000,0,,,4797000,,4138000,659000,,4797000,,,4797000,,-603000,-960000,1309000,-101000,-908000,2509000,3040000,400000,-38000,-250000
CashflowNetCashflow,-990000,-383000,-2398000,1993000,-337000,1092000,949000,3317000,3693000,-2669000,-174000,-2302000,-2485000,2001000,-1767000,-1477000,-2218000,6516000,-906000,-2067000,275000,990000,-1314000,2931000,-1397000,-1246000,-1519000,2219000,2568000,-6339000,-2042000,4309000,-3235000,3463000,-112000,3047000,531000,-5471000,-999000,170000,1534000,320000,-1369000,910000,,,,,,,,,,
