,2005/Q3,2005/Q4,2006/Q1,2006/Q2,2006/Q3,2006/Q4,2007/Q1,2007/Q2,2007/Q3,2007/Q4,2008/Q1,2008/Q2,2008/Q3,2008/Q4,2009/Q1,2009/Q2,2009/Q3,2009/Q4,2010/Q1,2010/Q2,2010/Q3,2010/Q4,2011/Q1,2011/Q2,2011/Q3,2011/Q4,2012/Q1,2012/Q2,2012/Q3,2012/Q4,2013/Q1,2013/Q2,2013/Q3,2013/Q4,2014/Q1,2014/Q2,2014/Q3,2014/Q4,2015/Q1,2015/Q2,2015/Q3,2015/Q4,2016/Q1,2016/Q2,2016/Q3,2016/Q4,2017/Q1,2017/Q2
IncomeDistributionExpenses_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,-100.00,-100.00,-100.00,,,,,,,,,,,,,,-100.00,,,,
IncomeDistributionExpenses_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.49,16.81,-6.18,,,,,,,,,,,,,,-26.74,,,,
IncomeDistributionExpenses_qq,,,,,,,,,,,,,,,,,,,,,,,,,194.38,28.40,-100.00,,,,,,,,,,,,,,-100.00,,,,,,,
IncomeDistributionExpenses_sq,,,,,,,,,,,,,,,,,,,,,,,,,52.15,19.96,11.14,,,,,,,,,,,,,,7.69,,,,,,,
IncomeAdministrativExpenses,565000,1471000,817000,672000,1886000,-123000,1124000,1227000,1681000,1227000,1243000,1493000,1457000,1830000,1615000,1446000,1152000,1089000,945000,933000,835000,627000,506000,135000,169000,121000,202000,184000,102000,232000,189000,504000,220000,264000,171000,243000,220000,1199000,143000,,1230000,1611000,292000,394000,461000,786000,165000,407000
IncomeAdministrativExpenses_yy,,,,,233.81,-108.36,37.58,82.59,-10.87,1097.56,10.59,21.68,-13.33,49.14,29.93,-3.15,-20.93,-40.49,-41.49,-35.48,-27.52,-42.42,-46.46,-85.53,-79.76,-80.70,-60.08,36.30,-39.64,91.74,-6.44,173.91,115.69,13.79,-9.52,-51.79,,354.17,-16.37,-100.00,459.09,34.36,104.20,,-62.52,-51.21,-43.49,3.30
IncomeAdministrativExpenses_sy,,,,,233.81,-1.74,11.86,22.04,-6.48,88.08,5.10,6.33,-8.34,33.40,32.37,12.09,-24.36,-10.32,-18.07,-14.00,-18.08,-31.58,-24.46,-40.78,-44.62,-24.50,-22.66,0.32,-20.47,6.17,-20.08,110.60,53.26,13.82,1.67,-30.10,,-7.04,-17.66,-28.64,33.14,15.84,-18.92,,-57.50,-3.21,-23.22,2.72
IncomeAdministrativExpenses_qq,,160.35,-44.46,-17.75,180.65,-106.52,1013.82,9.16,37.00,-27.01,1.30,20.11,-2.41,25.60,-11.75,-10.46,-20.33,-5.47,-13.22,-1.27,-10.50,-24.91,-19.30,-73.32,25.19,-28.40,66.94,-8.91,-44.57,127.45,-18.53,166.67,-56.35,20.00,-35.23,42.11,-9.47,445.00,-88.07,-100.00,,30.98,-81.87,34.93,17.01,70.50,-79.01,146.67
IncomeAdministrativExpenses_sq,,160.35,-25.01,8.30,19.40,-5.86,-8.73,5.43,-1.28,38.97,-3.79,12.42,1.50,13.67,-19.04,-4.76,-8.60,10.16,-14.60,1.62,-4.95,-13.12,-7.95,-0.66,-3.96,-8.73,26.96,-6.50,-20.88,10.10,-13.60,89.96,-22.78,20.47,-18.94,-0.35,-3.86,7.01,5.49,-33.88,,4.84,-26.04,6.53,8.79,74.16,-45.96,8.58
IncomeGrossProfit,60000,414000,964000,832000,1209000,615000,860000,739000,926000,2748000,1681000,946000,-88000,-99000,799000,-46000,326000,-687000,770000,629000,988000,3273000,2616000,-1483000,401000,-842000,-638000,-786000,-703000,3040000,41000,-100000,3956000,-327000,-315000,88000,-351000,-3364000,-9000,-4341000,6869000,-12238000,-1809000,-4027000,-3674000,-7042000,-6785000,-6943000
IncomeGrossProfit_yy,,,,,1915.00,48.55,-10.79,-11.18,-23.41,346.83,95.47,28.01,-109.50,-103.60,-52.47,-104.86,470.45,-593.94,-3.63,1467.39,203.07,576.42,239.74,-335.77,-59.41,-125.73,-124.39,47.00,-275.31,461.05,106.43,87.28,662.73,-110.76,-868.29,188.00,-108.87,-928.75,97.14,-5032.95,2056.98,-263.79,-20000.00,7.23,-153.49,42.46,-275.07,-72.41
IncomeGrossProfit_sy,,,,,-4.62,-26.75,-19.01,-30.00,-23.41,16.48,47.08,28.01,-1.69,-16.22,38.53,57.83,25.84,63.26,-3.63,2.92,33.00,41.65,54.74,-38.34,65.22,24.88,-17.48,-5.81,-50.94,-16.52,-17.73,87.28,22.48,-89.54,-15.08,-59.47,-77.47,-33.03,15.19,-67.88,-24.24,-102.13,-110.81,19.65,20.94,42.46,-26.96,-65.74
IncomeGrossProfit_qq,,590.00,132.85,-13.69,45.31,-49.13,39.84,-14.07,25.30,196.76,-38.83,-43.72,-109.30,-12.50,907.07,-105.76,808.70,-310.74,212.08,-18.31,57.07,231.28,-20.07,-156.69,127.04,-309.98,24.23,-23.20,10.56,532.43,-98.65,-343.90,4056.00,-108.27,3.67,127.94,-498.86,-858.40,99.73,-48133.33,258.24,-278.16,85.22,-122.61,8.77,-91.67,3.65,-2.33
IncomeGrossProfit_sq,,-11.76,98.70,-6.01,19.39,-32.23,25.35,-16.65,25.30,-23.28,22.61,-14.92,5.13,-28.57,66.75,-7.79,2.92,-43.06,49.84,-6.75,14.02,148.30,3.15,-24.70,127.04,-76.36,-1.11,14.17,13.73,-57.10,49.12,3.34,26.96,-98.99,229.27,25.93,-78.90,-17.17,59.45,-14.15,23.32,-103.33,85.22,-18.80,8.62,-128.39,52.40,-10.60
IncomeOtherOperatingIncome,3000,67000,114000,10000,143000,494000,92000,1170000,2524000,1011000,1050000,1826000,2455000,2723000,844000,964000,1220000,440000,346000,347000,594000,643000,399000,1949000,1625000,455000,5000,669000,34000,199000,46000,54000,139000,1451000,20000,205000,148000,-190000,769000,76000,543000,2003000,148000,11000,0,175000,339000,45000
IncomeOtherOperatingIncome_yy,,,,,4666.67,637.31,-19.30,11600.00,1665.03,104.66,1041.30,56.07,-2.73,169.34,-19.62,-47.21,-50.31,-83.84,-59.00,-64.00,-51.31,46.14,15.32,461.67,173.57,-29.24,-98.75,-65.67,-97.91,-56.26,820.00,-91.93,308.82,629.15,-56.52,279.63,6.47,-113.09,3745.00,-62.93,266.89,1154.21,-80.75,-85.53,-100.00,-91.26,129.05,309.09
IncomeOtherOperatingIncome_sy,,,,,-31.08,29.69,-14.84,94.29,22.22,79.52,,65.52,-2.73,20.40,-27.54,-64.58,-50.31,-4.38,97.48,70.59,26.56,53.67,-6.15,73.16,-11.80,-14.41,25.33,-65.67,-46.48,-60.04,-40.16,-46.03,31.67,131.17,68.36,157.20,-9.39,20.62,9.92,36.25,-3.94,4.42,2.82,-59.21,,3.15,-19.46,73.96
IncomeOtherOperatingIncome_qq,,2133.33,70.15,-91.23,1330.00,245.45,-81.38,1171.74,115.73,-59.94,3.86,73.90,34.45,10.92,-69.00,14.22,26.56,-63.93,-21.36,0.29,71.18,8.25,-37.95,388.47,-16.62,-72.00,-98.90,13280.00,-94.92,485.29,-76.88,17.39,157.41,943.88,-98.62,925.00,-27.80,-228.38,504.74,-90.12,614.47,268.88,-92.61,-92.57,-100.00,,93.71,-86.73
IncomeOtherOperatingIncome_sq,,522.73,-88.79,30.90,17.43,62.75,-35.16,415.14,-58.85,93.51,3.86,73.90,-55.75,10.92,-69.00,14.22,44.12,-0.11,-24.04,28.89,5.17,25.46,-58.36,213.33,-14.98,-21.83,-96.16,30.37,-47.75,-12.50,-51.28,14.12,37.20,56.73,3.66,-11.71,-1.50,72.92,-32.08,78.69,-35.87,14.88,-30.82,2.05,-39.70,,-49.52,236.95
IncomeOtherOperatingCosts,-8000,203000,22000,26000,238000,28000,37000,5000,66000,1097000,40000,17000,25000,1065000,77000,60000,81000,3669000,57000,29000,4000,1904000,219000,673000,268000,4444000,160000,265000,299000,425000,62000,43000,125000,219000,84000,63000,118000,314000,62000,-47000,153000,1260000,84000,158000,136000,11982000,180000,2042000
IncomeOtherOperatingCosts_yy,,,,,3075.00,-86.21,68.18,-80.77,-72.27,3817.86,8.11,240.00,-62.12,-2.92,92.50,252.94,224.00,244.51,-25.97,-51.67,-95.06,-48.11,284.21,2220.69,6600.00,133.40,-26.94,-60.62,11.57,-90.44,-61.25,-83.77,-58.19,-48.47,35.48,46.51,-5.60,43.38,-26.19,-174.60,29.66,301.27,35.48,436.17,-11.11,850.95,114.29,1192.41
IncomeOtherOperatingCosts_sy,,,,,53.25,-47.71,42.33,-1.82,-30.97,36.88,-41.55,107.96,-32.98,-2.92,92.50,222.58,5.58,-20.34,-25.97,438.83,-3.68,30.46,103.32,206.33,64.46,55.39,-15.88,-60.62,-22.22,-5.59,23.08,15.80,-64.81,-4.74,-16.65,-51.27,-5.60,54.09,-17.44,-53.87,25.77,301.27,-11.56,225.72,-48.78,-9.19,-45.84,-22.08
IncomeOtherOperatingCosts_qq,,2637.50,-89.16,18.18,815.38,-88.24,32.14,-86.49,1220.00,1562.12,-96.35,-57.50,47.06,4160.00,-92.77,-22.08,35.00,4429.63,-98.45,-49.12,-86.21,47500.00,-88.50,207.31,-60.18,1558.21,-96.40,65.62,12.83,42.14,-85.41,-30.65,190.70,75.20,-61.64,-25.00,87.30,166.10,-80.25,-175.81,425.53,723.53,-93.33,88.10,-13.92,8710.29,-98.50,1034.44
IncomeOtherOperatingCosts_sq,,294.16,-89.16,26.16,-22.55,124.32,-71.39,-47.34,276.64,800.79,-93.42,13.25,20.21,317.98,-71.77,,3.26,72.21,-54.20,80.54,-85.71,848.70,-85.09,298.24,-60.18,72.93,-76.04,65.62,-9.23,127.11,-87.59,564.21,-64.02,542.45,-42.91,-4.32,-6.82,238.00,-80.25,-70.46,145.17,619.85,-93.33,32.60,-23.44,2011.63,-97.35,56.46
IncomeEBIT,71000,278000,1056000,816000,1114000,1081000,915000,1904000,3384000,2662000,2691000,2755000,2342000,1559000,1566000,858000,1465000,-3916000,1059000,947000,1578000,2012000,2796000,-207000,1758000,-4831000,-793000,-382000,-968000,2814000,25000,-89000,3970000,905000,-379000,230000,-321000,-3868000,698000,-4218000,7259000,-11495000,-1745000,-4174000,-3810000,-18849000,-6626000,-8940000
IncomeEBIT_yy,,,,,1469.01,288.85,-13.35,133.33,203.77,146.25,194.10,44.70,-30.79,-41.44,-41.81,-68.86,-37.45,-351.19,-32.38,10.37,7.71,151.38,164.02,-121.86,11.41,-340.11,-128.36,-84.54,-155.06,158.25,103.15,76.70,510.12,-67.84,-1616.00,358.43,-108.09,-527.40,284.17,-1933.91,2361.37,-197.18,-350.00,1.04,-152.49,-63.98,-279.71,-114.18
IncomeEBIT_sy,,,,,-12.61,-94.82,-29.80,-1.67,-5.03,87.20,58.29,44.71,0.07,16.25,28.31,5.15,-37.45,107.33,-22.30,10.37,7.71,31.44,33.17,-73.13,91.68,-12.76,-21.53,-22.07,-22.25,-92.52,-40.35,76.70,33.98,14.17,-20.58,-24.20,-30.11,90.14,7.71,-7.63,-23.47,-197.18,-64.96,-38.79,13.11,-6.86,-75.91,-19.42
IncomeEBIT_qq,,291.55,279.86,-22.73,36.52,-2.96,-15.36,108.09,77.73,-21.34,1.09,2.38,-14.99,-33.43,0.45,-45.21,70.75,-367.30,127.04,-10.58,66.63,27.50,38.97,-107.40,949.28,-374.80,83.59,51.83,-153.40,390.70,-99.11,-456.00,4560.67,-77.20,-141.88,160.69,-239.57,-1104.98,118.05,-704.30,272.10,-258.36,84.82,-139.20,8.72,-394.72,64.85,-34.92
IncomeEBIT_sq,,291.55,-18.47,-9.69,28.03,-50.93,72.02,31.30,77.73,-25.49,14.49,4.68,-7.01,-33.43,28.69,-17.87,5.59,-13.61,8.61,6.96,-3.01,27.50,-9.80,-65.03,223.02,-59.40,26.00,13.37,27.83,-91.97,64.18,-6.30,51.52,-77.20,-23.09,8.09,-69.75,39.64,-20.39,29.70,-3.23,-258.36,103.64,-22.46,8.63,-398.83,92.06,-15.54
IncomeFinanceIncome,130000,69000,26000,26000,17000,487000,449000,277000,373000,-130000,26000,76000,28000,383000,73000,578000,5000,19000,5000,0,15000,11000,11000,101000,168000,376000,20000,21000,21000,20000,36000,2000,0,13000,,9000,375000,-1000,,85000,518000,132000,86000,65000,34000,8086000,33000,65000
IncomeFinanceIncome_yy,,,,,-86.92,605.80,1626.92,965.38,2094.12,-126.69,-94.21,-72.56,-92.49,394.62,180.77,660.53,-82.14,-95.04,-93.15,-100.00,200.00,-42.11,120.00,,1020.00,3318.18,81.82,-79.21,-87.50,-94.68,80.00,-90.48,-100.00,-35.00,-100.00,350.00,,-107.69,,844.44,38.13,13300.00,,-23.53,-93.44,6025.76,-61.63,
IncomeFinanceIncome_sy,,,,,-62.47,-63.44,28.25,-48.62,422.22,256.33,-52.32,99.56,-21.28,252.71,232.39,415.77,-81.08,-41.74,-37.95,19.52,90.32,31.70,20.00,,363.11,22.24,-44.49,-79.21,-87.50,-57.51,1.21,-57.14,-34.06,60.06,-1.50,18.30,,33.33,,,-61.27,-34.33,,-22.93,50.00,28.70,-47.34,
IncomeFinanceIncome_qq,,-46.92,-62.32,,-34.62,2764.71,-7.80,-38.31,34.66,-134.85,120.00,192.31,-63.16,1267.86,-80.94,691.78,-99.13,280.00,-73.68,-100.00,,-26.67,,818.18,66.34,123.81,-94.68,5.00,,-4.76,80.00,-94.44,-100.00,,-100.00,,4066.67,-100.27,100.00,,509.41,-74.52,-34.85,-24.42,-47.69,23682.35,-99.59,96.97
IncomeFinanceIncome_sq,,100.00,-61.77,,-38.68,44.44,,-36.28,-0.45,44.68,-51.47,192.31,-33.93,-3.81,-7.52,50.00,-22.22,114.29,-25.92,59.57,,93.39,,29.37,66.34,-48.04,-59.61,5.00,,72.70,4.62,-3.26,-56.59,,,,5.11,31.44,-25.00,,-20.00,25.00,-1.58,,44.41,,,-9.40
IncomeFinanceCosts,16000,254000,14000,414000,85000,493000,87000,394000,469000,561000,726000,797000,798000,1842000,371000,334000,300000,1104000,280000,279000,277000,8198000,2123000,1690000,380000,844000,195000,321000,247000,246000,200000,273000,1019000,290000,276000,284000,235000,1426000,478000,304000,1026000,-412000,988000,14479000,135000,33568000,261000,100000
IncomeFinanceCosts_yy,,,,,431.25,94.09,521.43,-4.83,451.76,13.79,734.48,102.28,70.15,228.34,-48.90,-58.09,-62.41,-40.07,-24.53,-16.47,-7.67,642.57,658.21,505.73,37.18,-89.70,-90.81,-81.01,-35.00,-70.85,2.56,-14.95,312.55,17.89,38.00,4.03,-76.94,391.72,73.19,7.04,336.60,-128.89,106.69,4662.83,-86.84,8247.57,-73.58,-99.31
IncomeFinanceCosts_sy,,,,,431.25,12.84,-38.67,-27.89,-15.87,13.79,579.17,102.28,12.58,61.36,10.00,-49.16,113.29,-34.82,-9.09,-42.55,-16.65,-39.50,-5.75,124.00,-21.48,-21.41,21.36,87.66,35.78,1.70,-38.93,-15.63,-16.78,62.68,65.82,-22.05,1.16,76.65,-20.96,-33.06,-8.05,-80.84,25.95,24.69,-38.56,42.10,-23.93,-23.45
IncomeFinanceCosts_qq,,1487.50,-94.49,2857.14,-79.47,480.00,-82.35,352.87,19.04,19.62,29.41,9.78,0.13,130.83,-79.86,-9.97,-10.18,268.00,-74.64,-0.36,-0.72,2859.57,-74.10,-20.40,-77.51,122.11,-76.90,64.62,-23.05,-0.40,-18.70,36.50,273.26,-71.54,-4.83,2.90,-17.25,506.81,-66.48,-36.40,237.50,-140.16,339.81,1365.49,-99.07,24765.19,-99.22,-61.69
IncomeFinanceCosts_sq,,135.79,4.92,7.12,25.00,27.95,-82.35,17.86,27.27,112.15,13.64,167.83,-48.50,18.99,-22.54,-9.97,-10.18,25.00,-9.86,-57.46,22.03,-1.34,-27.02,-14.38,-15.64,122.11,-46.12,33.63,-23.05,-9.62,-31.02,53.10,5.91,8.80,-4.83,-5.30,-17.25,119.76,-64.05,-0.13,64.04,7.50,-0.60,18.94,-8.84,194.94,-50.86,2.56
IncomeOtherIncome,,,,,,,,,,,,,,,,,,,,,199000,0,,5034000,0,651000,-1000,-291000,-382000,474000,134000,41000,-11000,-68000,-82000,98000,,-64840000,,,,14289000,,,,,,
IncomeOtherIncome_yy,,,,,,,,,,,,,,,,,,,,,,,,,-100.00,,,-105.78,,-27.19,13500.00,114.09,97.12,-114.35,-161.19,139.02,100.00,-95252.94,100.00,-100.00,,122.04,,,,-100.00,,
IncomeOtherIncome_sy,,,,,,,,,,,,,,,,,,,,,,,,,-180.00,,,-102.68,,336.41,6694.45,37.04,-26.44,-100.00,-100.00,-100.00,87.50,-95252.94,,,,100.00,,,,12.99,,
IncomeOtherIncome_qq,,,,,,,,,,,,,,,,,,,,,,-100.00,,,-100.00,,-100.15,-29000.00,-31.27,224.08,-71.73,-69.40,-126.83,-518.18,-20.59,219.51,-100.00,,100.00,,,,-100.00,,,,,
IncomeOtherIncome_sq,,,,,,,,,,,,,,,,,,,,,,-30.00,,,-100.34,,449.92,-14522.22,14.36,99.54,-71.73,-69.40,-126.83,-209.09,-20.59,59.50,-50.00,,100.00,,,,-100.00,,,,,
IncomeNetGrossProfit,185000,93000,1068000,428000,1046000,1075000,1277000,1787000,3288000,1971000,1991000,2034000,1572000,100000,1268000,1102000,1170000,-5001000,784000,668000,1515000,-6175000,684000,3238000,1546000,-4648000,-969000,-973000,-1576000,3062000,-5000,-319000,2940000,560000,-737000,53000,-197000,-70135000,220000,-4437000,6751000,3338000,-2647000,-18588000,-3911000,-44331000,-6854000,-8975000
IncomeNetGrossProfit_yy,,,,,465.41,1055.91,19.57,317.52,214.34,83.35,55.91,13.82,-52.19,-94.93,-36.31,-45.82,-25.57,-5101.00,-38.17,-39.38,29.49,-23.48,-12.76,384.73,2.05,24.73,-241.67,-130.05,-201.94,165.88,99.48,67.21,286.55,-81.71,-14640.00,116.61,-106.70,-12624.11,129.85,-8471.70,3526.90,104.76,-1303.18,-318.93,-157.93,-1428.07,-158.93,51.72
IncomeNetGrossProfit_sy,,,,,-18.85,-98.26,-31.76,-9.73,-2.27,83.35,54.02,171.35,-5.39,76.35,26.93,-45.82,-1.88,103.29,-12.65,-6.19,-32.01,-5.16,61.58,51.15,140.40,-16.85,-14.64,-75.28,-40.73,-108.02,-6.26,216.15,166.82,-51.94,12.55,-31.33,-38.59,-26.69,-30.88,-9.63,-28.80,-447.07,-79.46,-70.51,-82.52,4.22,-70.16,50.74
IncomeNetGrossProfit_qq,,-49.73,1048.39,-59.93,144.39,2.77,18.79,39.94,84.00,-40.05,1.01,2.16,-22.71,-93.64,1168.00,-13.09,6.17,-527.44,115.68,-14.80,126.80,-507.59,111.08,373.39,-52.25,-400.65,79.15,-0.41,-61.97,294.29,-100.16,-6280.00,1021.63,-80.95,-231.61,107.19,-471.70,-35501.52,100.31,-2116.82,252.15,-50.56,-179.30,-602.23,78.96,-1033.50,84.54,-30.95
IncomeNetGrossProfit_sq,,-49.73,-31.95,-3.57,23.30,-70.63,75.92,14.96,84.00,-34.22,8.72,66.83,-14.11,-90.42,315.15,-13.09,6.17,-8.32,26.82,19.08,-24.97,54.77,28.68,84.10,65.93,-88.42,121.67,-20.84,89.62,-330.69,223.30,-2.00,91.18,-95.80,94.39,64.09,-70.45,-24.78,100.31,-17.02,29.58,-246.32,78.15,-7.15,51.05,-544.19,89.90,-19.90
IncomeExtraordinarProfit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IncomeExtraordinarProfit_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IncomeExtraordinarProfit_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IncomeExtraordinarProfit_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IncomeExtraordinarProfit_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IncomeBeforeTaxProfit,185000,93000,1068000,428000,1046000,1075000,1277000,1787000,3288000,1971000,1991000,2034000,1572000,100000,1268000,1102000,1170000,-5001000,784000,668000,1515000,-6175000,684000,3238000,1546000,-4648000,-969000,-973000,-1576000,3062000,-5000,-319000,2940000,560000,-737000,53000,-197000,-70135000,220000,-4437000,6751000,3338000,-2647000,-18588000,-3911000,-44331000,-6854000,-8975000
IncomeBeforeTaxProfit_yy,,,,,465.41,1055.91,19.57,317.52,214.34,83.35,55.91,13.82,-52.19,-94.93,-36.31,-45.82,-25.57,-5101.00,-38.17,-39.38,29.49,-23.48,-12.76,384.73,2.05,24.73,-241.67,-130.05,-201.94,165.88,99.48,67.21,286.55,-81.71,-14640.00,116.61,-106.70,-12624.11,129.85,-8471.70,3526.90,104.76,-1303.18,-318.93,-157.93,-1428.07,-158.93,51.72
IncomeBeforeTaxProfit_sy,,,,,-18.85,-98.26,-31.76,-9.73,-2.27,83.35,54.02,171.35,-5.39,76.35,26.93,-45.82,-1.88,102.17,-12.65,-6.19,-32.01,-5.15,61.62,51.15,140.40,-16.85,-14.64,-75.28,-40.73,-108.02,-6.26,216.15,166.82,-51.94,12.55,-31.33,-38.59,-26.69,-30.88,-9.63,-28.80,-447.07,-79.46,-70.51,-82.52,4.22,-70.16,50.74
IncomeBeforeTaxProfit_qq,,-49.73,1048.39,-59.93,144.39,2.77,18.79,39.94,84.00,-40.05,1.01,2.16,-22.71,-93.64,1168.00,-13.09,6.17,-527.44,115.68,-14.80,126.80,-507.59,111.08,373.39,-52.25,-400.65,79.15,-0.41,-61.97,294.29,-100.16,-6280.00,1021.63,-80.95,-231.61,107.19,-471.70,-35501.52,100.31,-2116.82,252.15,-50.56,-179.30,-602.23,78.96,-1033.50,84.54,-30.95
IncomeBeforeTaxProfit_sq,,-49.73,-31.95,-3.57,23.30,-70.63,75.92,14.96,84.00,-34.22,8.72,66.83,-14.11,-90.42,315.15,-13.09,6.17,-8.32,26.82,19.08,-24.97,54.78,28.64,84.10,65.93,-88.42,121.67,-20.84,89.62,-330.69,223.30,-2.00,91.18,-95.80,94.39,64.09,-70.45,-24.78,100.31,-17.02,29.58,-246.32,78.15,-7.15,51.05,-544.19,89.90,-19.90
IncomeDiscontinuedProfit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IncomeDiscontinuedProfit_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IncomeDiscontinuedProfit_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
