,2005/Q1,2005/Q2,2005/Q3,2005/Q4,2006/Q1,2006/Q2,2006/Q3,2006/Q4,2007/Q1,2007/Q2,2007/Q3,2007/Q4,2008/Q1,2008/Q2,2008/Q3,2008/Q4,2009/Q1,2009/Q2,2009/Q3,2009/Q4,2010/Q1,2010/Q2,2010/Q3,2010/Q4,2011/Q1,2011/Q2,2011/Q3,2011/Q4,2012/Q1,2012/Q2,2012/Q3,2012/Q4,2013/Q1,2013/Q2,2013/Q3,2013/Q4,2014/Q1,2014/Q2,2014/Q3,2014/Q4,2015/Q1,2015/Q2,2015/Q3,2015/Q4,2016/Q1,2016/Q2,2016/Q3,2016/Q4,2017/Q1,2017/Q2,2017/Q3,2017/Q4,2018/Q1,2018/Q2
IncomeOtherIncome,-226000,-14000,64000,-39000,-51000,-47000,12000,82000,-85000,-6000,-16000,-2000,1000,59000,20000,79000,-196000,-470000,-386000,889000,-1026000,-410000,147000,-608000,-2378000,-3134000,-1439000,-2041000,-1693000,-1185000,-798000,-477000,-622000,-1145000,-1515000,1084000,2769000,6289000,14152000,16962000,10176000,9765000,17669000,10191000,10567000,9725000,15036000,195507000,6830000,4022000,38162000,-6921000,-10654000,10419000
IncomeNetGrossProfit,25621000,-1985000,-1829000,10839000,17954000,-5882000,-16347000,22173000,39820000,3875000,6992000,-2636000,31506000,695000,-729000,1372000,35386000,7249000,12851000,30336000,42141000,22416000,21571000,2894000,61248000,10732000,15867000,17750000,60428000,21804000,12944000,-14085000,43896000,-3240000,14664000,,,,,,,,,,,,,,,,,,,
IncomeExtraordinarProfit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1084000,2769000,6289000,14152000,16962000,10176000,9765000,17669000,10191000,10567000,9725000,15036000,195507000,6830000,4022000,38162000,-6921000,-10654000,10419000
IncomeBeforeTaxProfit,25621000,-1985000,-1829000,10839000,17954000,-5882000,-16347000,22173000,39820000,3875000,6992000,-2636000,31506000,695000,-729000,1372000,35386000,7249000,12851000,30336000,42141000,22416000,21571000,2894000,61248000,10732000,15867000,17750000,60428000,21804000,12944000,-14085000,43896000,-3240000,14664000,,,,,,,,,,,,,,,,,,,
IncomeDiscontinuedProfit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1054000,8370000,5646000,12693000,15603000,7808000,6874000,22702000,10074000,7855000,7019000,17470000,164810000,-4331000,1326000,39417000,-5068000,-6860000,12621000
IncomeNetProfit,25741000,-1558000,-4620000,5493000,24642000,-4539000,-16937000,16257000,38286000,4528000,6407000,-2212000,28529000,1103000,518000,-542000,22175000,5773000,8260000,21384000,33479000,18784000,17524000,197000,43765000,7471000,6482000,10738000,51032000,17532000,11534000,-19631000,34086000,-6742000,14235000,-1259000,10945000,-24955000,43321000,15395000,7747000,6791000,22827000,9998000,7888000,6839000,18045000,165136000,-5084000,1125000,37949000,-2864000,-4269000,12839000
IncomeShareholderNetProfit,26600000,-121000,5354000,7554000,30930000,-862000,-19188000,16612000,39695000,5013000,7255000,-1403000,29795000,1399000,998000,220000,22460000,5430000,7923000,21427000,33114000,18771000,17011000,402000,43467000,7177000,5579000,8281000,51997000,18204000,8667000,-19642000,34807000,-6240000,10540000,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentAssets,133026000,148639000,150057000,153016000,154851000,160179000,171697000,204590000,208382000,234011000,240840000,242381000,263224000,266798000,270982000,406293000,427307000,419366000,412651000,413679000,414484000,417128000,416485000,418351000,428199000,433439000,465551000,476238000,476382000,500850000,506426000,529008000,530046000,527425000,518633000,516289000,520267000,522780000,535028000,551473000,549345000,564367000,598577000,605999000,606432000,621099000,650513000,673847000,682462000,730701000,739066000,731910000,731415000,741783000
BalanceIntangibleAssets,42990000,38347000,38452000,38308000,38601000,38338000,38196000,39319000,39165000,38866000,38851000,38843000,38821000,39798000,39941000,124994000,145210000,138049000,132772000,135109000,120608000,113299000,115174000,116261000,120052000,117293000,119670000,117565000,119014000,130583000,129381000,140462000,137269000,132221000,126533000,123781000,122426000,120464000,116324000,111052000,109359000,110225000,108382000,107209000,103423000,103869000,103879000,102078000,101142000,104844000,106570000,105516000,106118000,102739000
BalanceProperty,79922000,88935000,88743000,90848000,94563000,101275000,114747000,138765000,142241000,168742000,176833000,182633000,202632000,209598000,214637000,257137000,258478000,258489000,258383000,256306000,254929000,263810000,266666000,275663000,281032000,288260000,320115000,327971000,328164000,340690000,348386000,357715000,362145000,363899000,361738000,360825000,366918000,373740000,390841000,407077000,407375000,423000000,430328000,439629000,447349000,464437000,495382000,516737000,523826000,561858000,571390000,572195000,572650000,585132000
BalanceNoncurrentReceivables,369000,254000,182000,138000,92000,57000,23000,3000,84000,0,,,1741000,1790000,1828000,1837000,1745000,1767000,1786000,2225000,1237000,1345000,1683000,1797000,1732000,1608000,1637000,1640000,1844000,1689000,1402000,1629000,1639000,640000,240000,152000,30418000,59000,45000,1548000,1650000,1659000,1726000,3914000,4259000,5398000,6004000,5392000,5941000,6791000,8272000,9004000,9497000,9565000
BalanceNoncurrInvestments,7495000,8467000,9123000,7391000,8318000,9237000,9579000,106000,607000,607000,651000,1358000,1181000,1032000,823000,553000,9765000,10383000,9756000,1278000,1206000,1216000,1253000,1134000,624000,434000,363000,292000,248000,234000,298000,155000,799000,748000,699000,673000,1326000,1359000,31172000,23362000,20969000,18778000,18133000,14993000,17046000,16640000,14906000,14249000,12820000,9667000,1473000,12099000,13183000,14157000
BalanceOtherNoncurrentAssets,14100000,12042000,9608000,19112000,18574000,17166000,15577000,20799000,21164000,16795000,15753000,21063000,20648000,19968000,18836000,19966000,27415000,27850000,22664000,23912000,24564000,24987000,22716000,27836000,26972000,27506000,26656000,28695000,28695000,29669000,28435000,29889000,29484000,27588000,27012000,32671000,867000,29724000,28650000,34251000,33041000,32356000,31393000,36125000,36189000,41961000,40196000,34558000,33886000,37454000,131118000,163846000,124693000,193831000
BalanceCurrentAssets,176233000,174038000,191416000,256969000,224182000,287385000,244924000,305557000,431607000,448934000,444762000,506089000,432373000,417325000,409418000,478562000,462606000,468529000,468975000,549754000,515815000,468080000,476178000,546236000,492352000,463052000,425946000,617735000,584269000,573230000,553739000,626012000,599801000,576867000,605031000,665082000,661610000,612701000,573605000,698829000,665664000,646065000,605995000,765430000,755060000,703214000,671642000,766144000,801168000,837977000,15878000,13909000,15527000,26115000
BalanceInventory,24086000,21690000,19868000,20136000,23704000,41270000,24403000,32839000,23297000,22243000,31463000,29551000,32944000,28428000,32086000,33008000,36463000,47481000,47655000,49621000,52560000,54092000,55614000,44192000,46614000,46158000,61279000,62307000,75169000,82079000,54923000,53687000,51263000,54994000,61200000,47919000,50397000,45829000,55022000,51413000,60594000,68209000,74162000,76555000,89085000,100927000,95871000,114967000,148918000,132503000,102726000,141194000,95029000,118524000
BalanceCurrentReceivables,116194000,139732000,148347000,173876000,141424000,194035000,192006000,206356000,161918000,163840000,166705000,257076000,175402000,188066000,194280000,230790000,222251000,222620000,249608000,297017000,234795000,238009000,257826000,307161000,232057000,247501000,229340000,410413000,329205000,355258000,351494000,396195000,342367000,327017000,376844000,384686000,384209000,366052000,349838000,424958000,360765000,388495000,345399000,451891000,362753000,363787000,369217000,434724000,415695000,533249000,130000,175000,1241000,225000
BalanceCurrentInvestments,3034000,42000,167000,2171000,63000,62000,0,7079000,10259000,10377000,129000,148000,140000,10461000,10689000,16229000,16757000,2928000,2874000,2703000,2961000,1526000,1546000,2883000,2150000,2813000,2697000,2249000,1705000,2769000,8441000,8316000,7960000,2000,14000,2192000,913000,708000,665000,5327000,1961000,2395000,1150000,8348000,8634000,7146000,8516000,7709000,3175000,12384000,8568000,12896000,48967000,32919000
BalanceCash,12574000,23201000,62790000,56883000,52017000,28453000,66362000,239313000,252592000,236217000,219333000,223879000,200691000,172591000,204075000,187663000,181671000,168784000,200242000,225757000,173018000,161212000,193337000,210798000,167243000,132514000,142318000,177646000,134188000,144553000,167689000,197855000,186896000,166985000,232463000,224812000,199907000,168037000,221793000,238978000,187400000,184039000,235834000,294874000,229866000,199408000,207937000,228846000,169050000,,,,,
BalanceOtherCurrentAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceAssetsForSale,,,0,,,,10551000,2864000,2864000,2865000,2865000,2883000,2865000,2865000,2865000,2865000,2865000,,,,,,,,,,275000,275000,275000,,,,,5598000,5598000,,3861000,,264144000,312485000,274750000,346847000,331084000,334217000,363113000,461559000,432564000,521396000,485764000,558489000,694831000,718596000,718608000,915247000
BalanceTotalAssets,862545000,839574000,824934000,895106000,879955000,888522000,888325000,968105000,944014000,901519000,941729000,1022474000,968734000,963902000,932372000,1146743000,1114315000,1100655000,1072372000,1142301000,1120343000,1099922000,1140334000,1216555000,1210955000,1177068000,1172182000,1304828000,1272096000,1267164000,1256508000,1444875000,1443120000,1433915000,1410708000,1501915000,1532583000,1579760000,119952000,127221000,133601000,147019000,201383000,210769000,218277000,242403000,253131000,261185000,268337000,286552000,452528000,448830000,450873000,496194000
BalanceCapital,501885000,499995000,508251000,537270000,537513000,536563000,544724000,574947000,573874000,548242000,560322000,600354000,605025000,597756000,595205000,621623000,624624000,609301000,608837000,626343000,632923000,628674000,650668000,688308000,705722000,723576000,723222000,767559000,775259000,789677000,791512000,847423000,842777000,835938000,834357000,862904000,829890000,834395000,6852000,6955000,6955000,6955000,7519000,7519000,7519000,7519000,7519000,7960000,7960000,7960000,7960000,7960000,7960000,7960000
BalanceShareCapital,7960000,7960000,7960000,7960000,8051000,8051000,8051000,8051000,8051000,8051000,8051000,8051000,8051000,8051000,8051000,8051000,8051000,8051000,8051000,8051000,8125000,8125000,8125000,8125000,8125000,8133000,8133000,8133000,8133000,8133000,8133000,8133000,8133000,8133000,8133000,8133000,8133000,8133000,,,,,,,,,,,,,,,,
BalanceOwnShares,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118306000,126636000,127433000,86198000,167141000,197229000,197946000,128258000,199532000,128713000,129026000,129196000,130036000,131422000,132340000,139712000
BalanceReserve,148267000,150646000,146063000,148482000,148755000,149359000,151206000,150499000,150288000,151382000,148246000,148602000,146596000,146832000,145657000,145422000,147024000,147433000,146749000,147875000,148951000,150050000,150617000,155143000,153786000,154621000,153865000,154735000,155258000,164097000,157651000,161565000,152100000,151501000,153470000,147210000,148278000,154443000,13642000,14380000,14443000,14353000,14672000,14622000,14705000,14580000,14627000,14623000,14803000,14228000,13902000,14706000,14907000,37980000
BalanceNonshareCapital,20243000,19401000,19053000,17046000,15219000,16386000,15670000,9242000,6604000,10586000,10902000,9497000,7264000,6444000,5479000,3319000,3200000,6338000,5577000,11368000,11711000,12048000,12007000,12385000,12387000,12899000,12719000,13022000,13314000,14257000,16676000,14641000,13970000,16838000,16848000,16128000,15627000,19321000,59043000,63477000,63022000,62836000,22192000,24024000,35364000,58008000,57151000,76543000,80804000,87155000,119885000,134926000,140310000,158817000
BalanceNoncurrentLiabilities,160366000,155194000,142886000,138619000,134787000,134951000,139810000,135652000,134189000,118997000,124585000,137069000,128284000,143588000,144388000,136467000,145149000,142705000,155221000,151895000,151648000,135077000,144714000,161516000,154094000,154793000,152619000,152686000,152347000,159731000,175154000,196921000,204314000,225119000,239999000,237668000,235429000,237839000,,,,,,,,,,,,,,,,
BalanceNoncurrentTradeLiabilities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14626000,18684000,17800000,17300000,16500000,18312000,29474000,51471000,50723000,69811000,73930000,77739000,81846000,89482000,90835000,94400000
BalanceNoncurrentBorrowings,95250000,92643000,84760000,82823000,80636000,79570000,84029000,84804000,84764000,69805000,75088000,88895000,82793000,96374000,98797000,94892000,104769000,103404000,116983000,111267000,111973000,97541000,106133000,123135000,118456000,118142000,116347000,114984000,114041000,119074000,131241000,149499000,154328000,173167000,187743000,186778000,187788000,190437000,38807000,39152000,39497000,39849000,,,,,,,,,,,,
BalanceNoncurrentObligations,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentLeasing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5610000,5641000,5725000,5687000,5692000,5712000,5890000,6537000,6428000,6732000,6874000,9416000,38039000,45444000,49475000,64417000,65116000,62551000,58126000,55796000
BalanceNoncurrentOtherLiabilities,54151000,55381000,55781000,50848000,49425000,49192000,49497000,48174000,45491000,47214000,45591000,41575000,40380000,39301000,38238000,40628000,39675000,37536000,38581000,38381000,35638000,36651000,36272000,37702000,38306000,40657000,43913000,47422000,49986000,51952000,52256000,50890000,47641000,47402000,71507000,107407000,63684000,122639000,92837000,84802000,94767000,146568000,107655000,169045000,121820000,170554000,108516000,120134000,112518000,222256000,180051000,164984000,154744000,202171000
BalanceCurrentLiabilities,192436000,200622000,188121000,248264000,229347000,223694000,245920000,275554000,228161000,216114000,187300000,385334000,341342000,342311000,302737000,352695000,324061000,324123000,332945000,354346000,338752000,285800000,283622000,371561000,331176000,303499000,273166000,385890000,382059000,356020000,319504000,385215000,451637000,488205000,47999000,93642000,47375000,99991000,71592000,68603000,78568000,127714000,96185000,153674000,107764000,152867000,97003000,104260000,94205000,177171000,153067000,144089000,136266000,118068000
BalanceCurrentTradePayablesv,172815000,178224000,158923000,149812000,152172000,138988000,143744000,146332000,129509000,120906000,111956000,232316000,214776000,194026000,178040000,193633000,178218000,162866000,149665000,140217000,156711000,136088000,118673000,150898000,140808000,127098000,114143000,154493000,187480000,167974000,144981000,177320000,181903000,195984000,1531000,2798000,2769000,2880000,2745000,2754000,2695000,3033000,3210000,4175000,4794000,4945000,6103000,6767000,7658000,26891000,11075000,8262000,7687000,12899000
BalanceCurrentBorrowings,6666000,7634000,10212000,13089000,7559000,23359000,28015000,28121000,26114000,26508000,14239000,36505000,45087000,52833000,27287000,21109000,21326000,52354000,63127000,22271000,24202000,25562000,44957000,33730000,30729000,29481000,25091000,37349000,29658000,48418000,38921000,39785000,53377000,80562000,1499000,923000,1664000,1097000,3040000,,,,,,,,,,,,,,,
BalanceCurrentObligations,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentLeasing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14356000,2174000,4268000,4336000,4465000,2677000,3099000,6077000,6099000,3691000,3727000,5617000,4185000,4453000,5461000,12464000,8136000,6693000,5870000,63551000,5659000,8970000,7075000,77911000
BalanceCurrentOtherLiabilities,60156000,53175000,65747000,92738000,67712000,60779000,55547000,99468000,69728000,68004000,71028000,104537000,93571000,80015000,89470000,143351000,118038000,110333000,102081000,160757000,148316000,126701000,114083000,154004000,139849000,116308000,109917000,137356000,143322000,118270000,6122000,7870000,7608000,14335000,10995000,10768000,10405000,9744000,2161000,7505000,5535000,7125000,1225000,4654000,5194000,5730000,7773000,5940000,4921000,7653000,7296000,5794000,11911000,7452000
BalanceReckoning,9460000,8172000,8414000,8363000,4826000,7921000,5558000,17045000,11751000,27448000,26382000,33416000,30946000,28888000,30683000,48507000,39801000,13817000,17911000,26176000,11323000,20219000,19849000,40044000,25072000,23320000,25685000,30754000,73035000,93389000,264144000,312485000,274750000,346847000,331084000,334217000,363113000,461559000,432564000,521396000,485764000,558489000,694831000,718596000,718608000,915247000,862545000,839574000,824934000,895106000,879955000,888522000,888325000,968105000
BalanceTotalEquityAndLiabilities,944014000,901519000,941729000,1022474000,968734000,963902000,932372000,1146743000,1114315000,1100655000,1072372000,1142301000,1120343000,1099922000,1140334000,1216555000,1210955000,1177068000,1172182000,1304828000,1272096000,1267164000,1256508000,1444875000,1443120000,1433915000,1410708000,1501915000,1532583000,1579760000,,,,,,,,,,,,,,,,,,,,,,,,
CashflowOperatingCashflow,-11049000,2237000,13972000,43543000,-17742000,-13785000,15906000,45713000,6132000,3104000,-16041000,45990000,3438000,24583000,-2262000,28102000,67582000,-12408000,-1930000,33820000,9518000,5757000,-4797000,24261000,50486000,-43346000,-574000,51964000,43595000,-6392000,-3802000,33746000,39836000,-22759000,33239000,54132000,51309000,560000,-20312000,125830000,16990000,-7471000,12588000,94908000,38223000,-21736000,17718000,59769000,87163000,-46795000,-5729000,28276000,36484000,-42708000
CashflowAmortization,2576000,2667000,2996000,3025000,3103000,3071000,3149000,3417000,3939000,4162000,4436000,4507000,4594000,4788000,4721000,5955000,9159000,15049000,6183000,11454000,11497000,11754000,8559000,9616000,7252000,10614000,11473000,12705000,12326000,14317000,13291000,13392000,16455000,15323000,16768000,15949000,13279000,13233000,13270000,14598000,14054000,11103000,14591000,13735000,16016000,16561000,14875000,15556000,15189000,16556000,14738000,17826000,16175000,20236000
CashflowInvestingCashflow,-12616000,-10309000,-8103000,-5150000,1993000,-4181000,-15779000,-27296000,-10395000,-27346000,-11701000,-9741000,165643000,-18653000,-14684000,-61414000,-46858000,-1197000,-16264000,-9106000,-20361000,-13181000,-11764000,6084000,-17735000,-9286000,-19499000,-35763000,-18979000,-35265000,-20359000,-40930000,-15684000,-15953000,-10212000,-21623000,-12874000,-18267000,-15612000,-32284000,-22711000,-20150000,-39363000,-38930000,-18866000,-33508000,-32585000,-27382000,-36152000,-35869000,-20610000,-23560000,-26706000,-18058000
CashflowCapex,14547000,10630000,7211000,6810000,4801000,7332000,15849000,30030000,8534000,29590000,11934000,9793000,26339000,16273000,10241000,78526000,45219000,-25478000,8731000,8061000,7125000,12044000,16189000,13297000,18642000,13043000,21565000,35834000,13850000,22480000,21957000,38276000,15699000,15107000,13149000,10860000,20214000,8495000,23659000,33354000,18777000,20286000,27171000,26526000,18952000,26616000,46694000,31510000,30721000,49040000,35302000,25438000,27358000,20210000
CashflowFinancingCashflow,7333000,3743000,-1125000,-2343000,-459000,-2685000,10983000,21589000,-1354000,19611000,4398000,2318000,3929000,6834000,535000,10926000,-18595000,-7313000,-7526000,7296000,-5178000,-2079000,6618000,649000,-6920000,123000,4333000,15794000,-4214000,-3853000,-9268000,18566000,10528000,-6231000,-11401000,-6834000,-6594000,6326000,15792000,-28702000,-283000,-279000,-3754000,-1737000,-2294000,-630000,14510000,15981000,13631000,21902000,-6053000,9963000,11203000,-4039000
CashflowShareCapitalCash,,,103000,0,,0,0,0,,441000,1000,0,,51000,0,51000,0,1000,2849000,3952000,0,60000,461000,0,,,,,,,,,,,74000,,,8000,,,,,,,,,,,,,,,,
CashflowDividend,,,,,,,,,,0,0,0,,213000,1465000,224000,30000,792000,0,,12077000,0,,,12077000,0,,,13271000,0,,,,,,,,,,12200000,0,,,-16332000,-4329000,4744000,36050000,-16208000,-20651000,11110000,40006000,-5617000,-4631000,-23344000
CashflowNetCashflow,38567000,173010000,12764000,-16411000,-22386000,2129000,-20918000,-25720000,32010000,-16021000,-9503000,-9943000,30994000,25831000,-52509000,-15740000,31995000,20402000,-45510000,-33429000,11382000,34680000,-44943000,11626000,25675000,31841000,-11381000,-20132000,64844000,-6004000,-27900000,-30529000,54241000,17063000,-55874000,-357000,48368000,64642000,-60762000,-32392000,14679000,20981000,-64805000,,,,,,,,,,,
