,2005/Q1,2005/Q2,2005/Q3,2005/Q4,2006/Q1,2006/Q2,2006/Q3,2006/Q4,2007/Q1,2007/Q2,2007/Q3,2007/Q4,2008/Q1,2008/Q2,2008/Q3,2008/Q4,2009/Q1,2009/Q2,2009/Q3,2009/Q4,2010/Q1,2010/Q2,2010/Q3,2010/Q4,2011/Q1,2011/Q2,2011/Q3,2011/Q4,2012/Q1,2012/Q2,2012/Q3,2012/Q4,2013/Q1,2013/Q2,2013/Q3,2013/Q4,2014/Q1,2014/Q2,2014/Q3,2014/Q4,2015/Q1,2015/Q2,2015/Q3,2015/Q4,2016/Q1,2016/Q2,2016/Q3,2016/Q4,2017/Q1,2017/Q2,2017/Q3,2017/Q4,2018/Q1,2018/Q2
IncomeDistributionExpenses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IncomeDistributionExpenses_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IncomeDistributionExpenses_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IncomeDistributionExpenses_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IncomeDistributionExpenses_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IncomeAdministrativExpenses,8358000,10902000,10252000,9147000,8427000,9768000,11152000,15503000,11032000,12202000,14300000,19757000,18198000,18955000,24473000,26297000,30337000,29132000,26329000,29446000,27384000,28698000,28961000,32016000,31923000,19169000,31586000,58251000,38179000,36670000,39494000,42555000,49922000,58056000,49609000,59236000,46344000,47565000,47272000,54178000,50140000,65109000,54618000,81733000,60461000,70370000,71817000,92148000,81194000,99521000,95670000,110836000,107317000,120380000
IncomeAdministrativExpenses_yy,,,,,0.83,-10.40,8.78,69.49,30.91,24.92,28.23,27.44,64.96,55.34,71.14,33.10,66.71,53.69,7.58,11.97,-9.73,-1.49,10.00,8.73,16.58,-33.20,9.06,81.94,19.60,91.30,25.04,-26.95,30.76,58.32,25.61,39.20,-7.17,-18.07,-4.71,-8.54,8.19,36.88,15.54,50.86,20.58,8.08,31.49,12.74,34.29,41.43,33.21,20.28,32.17,20.96
IncomeAdministrativExpenses_sy,,,,,5.48,-10.40,25.58,69.49,30.91,18.32,8.10,-7.14,-2.47,-8.70,71.14,-17.01,-5.24,-28.82,-23.35,-4.80,-9.73,2.89,10.00,43.18,14.53,-23.37,-24.73,1.00,-2.26,44.26,27.36,-7.12,15.87,-6.98,-5.81,33.34,0.49,-13.38,-3.03,1.56,7.04,21.13,7.53,6.09,16.82,15.88,35.64,17.38,21.32,18.18,15.59,18.42,20.74,7.11
IncomeAdministrativExpenses_qq,,30.44,-5.96,-10.78,-7.87,15.91,14.17,39.02,-28.84,10.61,17.19,38.16,-7.89,4.16,29.11,7.45,15.36,-3.97,-9.62,11.84,-7.00,4.80,0.92,10.55,-0.29,-39.95,64.78,84.42,-34.46,-3.95,7.70,7.75,17.31,16.29,-14.55,19.41,-21.76,2.63,-0.62,14.61,-7.45,29.85,-16.11,49.64,-26.03,16.39,2.06,28.31,-11.89,22.57,-3.87,15.85,-3.18,12.17
IncomeAdministrativExpenses_sq,,34.16,-18.85,7.16,-9.64,15.91,-12.88,18.94,-9.28,13.37,8.47,38.16,-6.70,7.43,12.54,-20.81,15.36,-4.27,-5.90,-34.69,12.37,2.26,0.92,-13.01,-2.28,-25.05,14.47,10.82,-13.86,23.84,5.06,-16.26,12.16,20.54,7.81,-1.70,-14.66,5.44,-0.62,11.98,-11.55,27.08,-16.11,28.68,-9.58,12.94,6.56,0.24,-0.82,19.88,-4.34,10.32,-6.63,6.48
IncomeGrossProfit,4234000,5675000,9368000,6944000,5834000,9960000,13092000,11666000,15239000,14271000,20289000,12242000,16710000,12918000,23617000,23671000,20232000,16935000,19307000,14601000,21119000,11151000,10983000,10454000,16746000,13979000,40191000,17913000,21606000,21918000,34100000,25451000,3551000,5341000,26966000,20818000,17251000,29765000,47414000,36425000,39247000,45506000,63732000,37920000,46647000,58084000,86352000,71074000,34299000,56945000,112213000,62751000,43348000,71094000
IncomeGrossProfit_yy,,,,,37.79,75.51,39.75,68.00,161.21,43.28,54.97,4.94,9.65,-9.48,16.40,93.36,21.08,31.10,-18.25,-38.32,4.38,-34.15,-43.11,-28.40,-20.71,25.36,265.94,71.35,29.02,56.79,-15.16,42.08,-83.56,-75.63,-20.92,-18.20,385.81,457.29,75.83,74.97,127.51,52.88,34.42,4.10,18.85,27.64,35.49,87.43,-26.47,-1.96,29.95,-11.71,26.38,24.85
IncomeGrossProfit_sy,,,,,37.79,51.37,35.38,51.11,51.95,-4.78,-4.45,-1.19,-3.12,9.92,-14.49,-96.92,-93.30,31.10,-13.05,44.01,4.38,-34.15,9.07,18.61,-4.39,46.51,12.68,41.30,-44.48,25.74,0.74,5.80,79.36,-26.76,44.78,77.46,83.22,47.42,30.70,49.58,110.80,27.30,29.01,5.20,88.62,8.87,1.64,-13.60,-6.85,11.15,8.76,-11.71,38.42,24.85
IncomeGrossProfit_qq,,34.03,65.07,-25.88,-15.99,70.72,31.45,-10.89,30.63,-6.35,42.17,-39.66,36.50,-22.69,82.82,0.23,-14.53,-16.30,14.01,-24.37,44.64,-47.20,-1.51,-4.82,60.19,-16.52,187.51,-55.43,20.62,1.44,55.58,-25.36,-86.05,50.41,404.89,-22.80,-17.13,72.54,59.29,-23.18,7.75,15.95,40.05,-40.50,23.01,24.52,48.67,-17.69,-51.74,66.03,97.06,-44.08,-30.92,64.01
IncomeGrossProfit_sq,,65.76,64.22,-41.61,19.57,131.57,61.86,-87.36,30.63,72.49,42.17,-119.23,36.50,111.44,65.25,-145.93,88.39,286.69,14.01,-139.17,61.09,1.73,88.10,-165.02,86.60,14.08,101.64,-161.21,36.80,223.10,21.48,-149.03,83.72,362.48,251.91,-78.79,-41.10,207.35,176.59,-50.02,28.68,197.45,166.48,-77.46,23.01,56.97,48.67,-56.84,-28.79,113.15,233.11,-82.13,-33.12,284.24
IncomeOtherOperatingIncome,1013000,522000,139000,2441000,720000,3393000,398000,2405000,1762000,1689000,1255000,3760000,1800000,2453000,2396000,3946000,5973000,5478000,5141000,8523000,5546000,1386000,4320000,7830000,2759000,2557000,2037000,9611000,5267000,5226000,4317000,79083000,2260000,2690000,3317000,20000000,6640000,3404000,2903000,6507000,4623000,3590000,3790000,14183000,7952000,4206000,4459000,5729000,6247000,11364000,7355000,8560000,7996000,7415000
IncomeOtherOperatingIncome_yy,,,,,-28.92,550.00,186.33,-1.47,144.72,-50.22,215.33,56.34,2.16,45.23,90.92,4.95,231.83,123.32,114.57,115.99,-7.15,-74.70,-15.97,-8.13,-50.25,84.49,-52.85,22.75,90.90,104.38,111.93,722.84,-57.09,-48.53,-23.16,-74.71,193.81,26.54,-12.48,-67.46,-30.38,5.46,30.55,117.97,72.01,17.16,17.65,-59.61,-21.44,170.19,64.95,49.42,28.00,-34.75
IncomeOtherOperatingIncome_sy,,,,,-18.48,74.96,-74.38,-1.47,13.95,-47.96,114.53,-79.56,-60.82,-37.96,11.38,-42.01,11.69,26.83,-40.77,439.11,-7.15,48.82,34.46,-68.52,487.65,61.21,-52.85,95.36,-39.54,62.58,-86.85,-3.05,-51.58,38.46,41.60,-74.83,101.87,-52.88,-9.36,32.45,201.59,-13.44,33.50,78.79,30.17,108.28,14.37,106.10,122.70,-45.59,71.61,49.42,-56.35,92.12
IncomeOtherOperatingIncome_qq,,-48.47,-73.37,1656.12,-70.50,371.25,-88.27,504.27,-26.74,-4.14,-25.70,199.60,-52.13,36.28,-2.32,64.69,51.37,-8.29,-6.15,65.78,-34.93,-75.01,211.69,81.25,-64.76,-7.32,-20.34,371.82,-45.20,-0.78,-17.39,1731.90,-97.14,19.03,23.31,502.95,-66.80,-48.73,-14.72,124.15,-28.95,-22.34,5.57,274.22,-43.93,-47.11,6.02,28.48,9.04,81.91,-35.28,16.38,-6.59,-7.27
IncomeOtherOperatingIncome_sq,,40.50,-55.53,988.53,-91.72,-12.95,-68.73,1195.30,-26.74,-4.14,6.44,5.69,-27.60,-34.33,75.33,64.69,-60.73,10.85,-6.15,65.78,-88.93,102.00,27.21,81.25,-27.53,-27.50,151.67,266.56,-68.09,-7.74,-56.53,804.42,-37.93,21.58,-6.00,329.69,-31.12,24.81,-16.44,133.68,-30.79,-50.46,94.02,80.82,-43.93,-9.93,6.02,287.61,-36.42,7.98,66.56,33.28,-62.01,-5.77
IncomeOtherOperatingCosts,1406000,1442000,532000,3658000,0,1495000,908000,714000,18000,713000,-482000,2614000,0,1575000,-1809000,-4523000,,7134000,-1722000,10954000,1788000,-723000,-150000,3212000,4000,1876000,1000,13134000,233000,4026000,1000,17045000,780000,5598000,-469000,61617000,675000,5757000,106000,33876000,214000,3826000,-399000,13207000,-554000,7502000,-113000,9494000,483000,6265000,382000,25722000,2104000,23116000
IncomeOtherOperatingCosts_yy,,,,,-100.00,3.68,70.68,-80.48,,-52.31,-153.08,266.11,-100.00,120.90,-275.31,-273.03,,352.95,4.81,342.18,,-110.13,91.29,-70.68,-99.78,359.47,100.67,308.90,5725.00,114.61,,29.78,234.76,39.05,-47000.00,261.50,-13.46,2.84,122.60,-45.02,-68.30,-33.54,-476.42,-61.01,-358.88,96.08,71.68,-28.11,187.18,-16.49,438.05,170.93,335.66,268.98
IncomeOtherOperatingCosts_sy,,,,,-21.54,3.68,54.28,-7.83,,-71.46,-45.48,38.94,-32.02,-7.35,114.75,64.61,,100.00,4.81,-12.98,,-29.70,13.56,-70.68,-31.69,-21.66,-20.48,81.30,89.66,86.28,,15.22,-67.85,6.56,-38.58,199.38,-13.46,-13.86,84.40,-21.05,-12.71,-29.50,-35.18,-58.31,-63.34,-23.18,38.16,70.37,43.89,-16.49,-39.30,170.93,-0.27,46.65
IncomeOtherOperatingCosts_qq,,2.56,-63.11,587.59,-100.00,,-39.26,-21.37,-97.48,3861.11,-167.60,642.32,-100.00,,-214.86,-150.03,100.00,,-124.14,736.12,-83.68,-140.44,79.25,2241.33,-99.88,46800.00,-99.95,1313300.00,-98.23,1627.90,-99.98,1704400.00,-95.42,617.69,-108.38,13237.95,-98.90,752.89,-98.16,31858.49,-99.37,1687.85,-110.43,3410.03,-104.19,1454.15,-101.51,8501.77,-94.91,1197.10,-93.90,6633.51,-91.82,998.56
IncomeOtherOperatingCosts_sq,,82.86,-67.59,67.00,-100.00,,49.12,191.88,-68.57,-43.77,-22.53,642.32,-50.41,,-0.74,196.90,-69.60,,-55.74,159.68,-83.68,-126.61,113.24,-64.03,-39.25,-37.34,-42.91,226.92,-68.36,-7.93,-38.93,341.94,-91.57,72.44,-55.44,813.94,-87.65,103.26,48.00,183.69,-65.21,34.11,14.29,-41.46,-36.36,23.33,2.40,360.95,-32.70,74.16,-29.71,2839.86,-89.11,46.30
IncomeEBIT,3841000,4755000,8975000,5727000,6554000,11858000,12582000,13357000,16983000,15247000,22026000,13388000,18510000,13796000,27822000,32140000,26205000,15279000,26170000,12170000,24877000,13260000,15453000,15072000,19501000,14660000,42227000,14390000,26640000,23118000,38416000,87489000,5031000,2433000,30752000,-20799000,23216000,27412000,50211000,9056000,43656000,45270000,67921000,38896000,55153000,54788000,90924000,67309000,40063000,62044000,119186000,45589000,49239000,55392000
IncomeEBIT_yy,,,,,70.63,149.38,40.19,133.23,159.12,28.58,75.06,0.23,8.99,-9.52,26.31,140.07,41.57,10.75,-5.94,-62.13,-5.07,-13.21,-40.95,23.85,-21.61,10.56,173.26,-4.52,36.61,57.69,-9.03,507.98,-81.11,-89.48,-19.95,-123.77,361.46,1026.67,63.28,143.54,88.04,65.15,35.27,329.51,26.34,21.02,33.87,73.05,-27.36,13.24,31.08,-32.27,22.91,-10.72
IncomeEBIT_sy,,,,,55.72,56.21,14.00,86.65,66.82,-16.81,-3.48,-24.89,-2.62,-9.52,-27.14,-99.96,-93.67,10.75,-20.88,56.34,13.46,-18.23,8.53,20.72,86.60,64.74,135.02,33.32,-295.76,3.09,-10.92,29.64,74.31,-0.42,90.48,-36.46,37.94,37.43,26.60,60.84,26.21,69.47,28.08,84.68,50.34,12.08,4.90,7.83,1.86,13.24,23.15,-3.84,22.91,19.15
IncomeEBIT_qq,,23.80,88.75,-36.19,14.44,80.93,6.11,6.16,27.15,-10.22,44.46,-39.22,38.26,-25.47,101.67,15.52,-18.47,-41.69,71.28,-53.50,104.41,-46.70,16.54,-2.47,29.39,-24.82,188.04,-65.92,85.13,-13.22,66.17,127.74,-94.25,-51.64,1163.95,-167.63,211.62,18.07,83.17,-81.96,382.07,3.70,50.04,-42.73,41.80,-0.66,65.96,-25.97,-40.48,54.87,92.10,-61.75,8.01,12.50
IncomeEBIT_sq,,66.44,41.74,-36.19,14.44,115.96,31.19,-14.16,-2.84,-10.22,44.46,-148.57,38.26,23.24,101.67,-135.40,58.72,194.77,-6.89,-139.62,79.85,155.47,10.04,-101.08,96.52,96.50,93.93,-138.61,54.60,138.90,26.62,-107.62,-19.14,410.89,248.86,-119.44,76.99,189.61,181.35,-94.99,86.36,504.50,51.35,-77.63,41.80,75.77,65.96,-53.74,16.08,197.78,92.65,-55.50,-32.24,189.60
IncomeFinanceIncome,321000,1596000,-53000,-513000,128000,6021000,-406000,2928000,255000,66000,368000,2993000,2367000,3189000,3056000,2418000,3080000,13133000,-4517000,5314000,1061000,11144000,129000,7014000,3508000,576000,8896000,-1718000,254000,-4509000,-2373000,10831000,2042000,66985000,-68697000,2927000,1063000,1151000,1025000,2690000,1492000,1701000,-795000,7248000,453000,618000,1104000,1151000,680000,750000,695000,1272000,842000,436000
IncomeFinanceIncome_yy,,,,,-60.12,277.26,-666.04,670.76,99.22,-98.90,190.64,2.22,828.24,4731.82,730.43,-19.21,30.12,311.82,-247.81,119.77,-65.55,-15.15,102.86,31.99,230.63,-94.83,6796.12,-124.49,-92.76,-882.81,-126.67,730.44,703.94,1585.58,-2794.94,-72.98,-47.94,-98.28,101.49,-8.10,40.36,47.78,-177.56,169.44,-69.64,-63.67,238.87,-84.12,50.11,21.36,-37.05,10.51,23.78,-41.85
IncomeFinanceIncome_sy,,,,,-60.12,194.07,-28.38,385.67,-0.66,-62.03,139.26,-38.00,230.56,141.55,425.00,81.55,-4.27,-97.74,316.52,107.38,-76.71,134.64,32.04,67.05,43.48,-60.12,22.90,-48.06,142.42,17.78,-63.62,-22.91,-29.42,-48.17,-71.22,88.32,1.39,-0.34,124.07,-49.11,68.93,-26.17,-66.40,9.35,-69.64,26.55,65.28,100.00,3.08,3.66,108.97,-16.86,37.93,-41.85
IncomeFinanceIncome_qq,,397.20,-103.32,-867.92,124.95,4603.91,-106.74,821.18,-91.29,-74.12,457.58,713.32,-20.92,34.73,-4.17,-20.88,27.38,326.40,-134.39,217.64,-80.03,950.33,-98.84,5337.21,-49.99,-83.58,1444.44,-119.31,114.78,-1875.20,47.37,556.43,-81.15,3180.36,-202.56,104.26,-63.68,8.28,-10.95,162.44,-44.54,14.01,-146.74,1011.70,-93.75,36.42,78.64,4.26,-40.92,10.29,-7.33,83.02,-33.83,-48.18
IncomeFinanceIncome_sq,,-100.00,398.96,-243.06,112.53,338.89,-106.74,109.05,-44.96,36.11,95.68,500.00,46.88,39.70,-45.13,325.63,-13.46,-86.30,-90.00,87.56,8.98,735.29,-15.11,506.85,-75.80,53.58,107.12,166.46,-34.23,-18.28,31.66,22.59,-44.36,26.78,-12.10,243.13,-80.82,18.15,28.21,137.19,21.25,-82.92,-13.82,70.50,-65.78,-7.12,42.92,1292.99,-84.84,22.70,-28.16,146.81,-52.26,-12.48
IncomeFinanceCosts,2310000,3782000,1617000,2060000,627000,2198000,432000,1590000,1134000,1176000,2551000,3103000,3084000,3220000,7557000,18422000,9169000,11122000,2549000,9581000,9000000,9907000,7754000,10437000,6618000,13755000,19481000,18709000,17728000,15200000,11283000,13360000,13239000,9553000,-48150000,79837000,12483000,14418000,11353000,12434000,10737000,10901000,11040000,11016000,10198000,11399000,13396000,13096000,12181000,16899000,12322000,18231000,19780000,11340000
IncomeFinanceCosts_yy,,,,,-72.86,-41.88,-73.28,-22.82,80.86,-46.50,490.51,95.16,171.96,173.81,196.24,493.68,197.31,245.40,-66.27,-47.99,-1.84,-10.92,204.20,8.93,-26.47,38.84,151.24,79.26,167.88,10.51,-42.08,-28.59,-25.32,-37.15,-526.75,497.58,-5.71,50.93,123.58,-84.43,-13.99,-24.39,-2.76,-11.40,-5.02,4.57,21.34,18.88,19.44,48.25,-8.02,39.21,62.38,-32.89
IncomeFinanceCosts_sy,,,,,-34.31,37.27,-57.24,4.06,35.88,-17.36,29.71,51.75,131.67,121.21,40.60,493.68,399.86,77.94,-24.72,-47.99,-59.17,-10.92,-9.18,7.55,-1.52,-6.06,81.62,-53.67,21.00,-4.02,-62.78,105.61,-21.77,7.11,-103.77,-81.36,-28.42,-33.98,55.87,-6.36,26.48,7.44,4.06,5.26,1.04,8.11,1.81,18.88,30.93,81.07,-7.43,39.21,8.38,-8.80
IncomeFinanceCosts_qq,,63.72,-57.24,27.40,-69.56,250.56,-80.35,268.06,-28.68,3.70,116.92,21.64,-0.61,4.41,134.69,143.77,-50.23,21.30,-77.08,275.87,-6.06,10.08,-21.73,34.60,-36.59,107.84,41.63,-3.96,-5.24,-14.26,-25.77,18.41,-0.91,-27.84,-604.03,265.81,-84.36,15.50,-21.26,9.52,-13.65,1.53,1.28,-0.22,-7.43,11.78,17.52,-2.24,-6.99,38.73,-27.08,47.95,8.50,-42.67
IncomeFinanceCosts_sq,,25.69,-3.41,27.40,-58.75,55.43,-40.82,11.02,-19.12,10.00,68.44,-6.24,14.70,4.41,22.74,143.77,-45.88,21.30,-33.37,192.98,5.01,49.78,-56.02,110.38,-29.90,20.48,25.65,-43.93,-12.02,7.44,-14.64,43.65,-41.10,18.26,-61.91,46.20,46.15,-5.70,-9.94,29.38,49.51,-5.08,-12.06,-2.67,31.08,0.23,17.52,-1.61,-6.99,38.73,-28.30,34.48,-5.66,10.53
IncomeOtherIncome,57000,42000,183000,177000,200000,146000,184000,107000,258000,224000,224000,426000,,491000,158000,-15730000,-2527000,2551000,-2930000,-96000,1000,17000,29000,0,50000,-1000,32000,-9000,16000,-6000,7000,-8589000,-27000,128000,,63482000,,,,195000,3000,92000,79000,414000,-11000,0,-21000,91000,-46000,,,,,
IncomeOtherIncome_yy,,,,,250.88,247.62,0.55,-39.55,29.00,53.42,21.74,298.13,-100.00,119.20,-29.46,-3792.49,,419.55,-1954.43,99.39,100.04,-99.33,100.99,100.00,4900.00,-105.88,10.34,,-68.00,-500.00,-78.12,-95333.33,-268.75,2233.33,-100.00,839.11,100.00,-100.00,,-99.69,,,,112.31,-466.67,-100.00,-126.58,-78.02,-318.18,,100.00,-100.00,100.00,
IncomeOtherIncome_sy,,,,,193.08,209.53,2.36,0.92,19.36,53.42,-17.70,-105.43,-100.00,-87.73,-29.46,-1014.29,,-154.74,89.75,99.39,15.88,-1.08,328.28,-225.99,2432.57,-227.94,-44.83,,100.00,-392.94,-78.12,-47616.67,-215.28,1151.70,-100.00,839.11,100.00,213.76,,-99.69,,,,112.31,-248.06,-75.98,29.90,-75.56,100.00,,-41.03,-100.00,14.19,
IncomeOtherIncome_qq,,-26.32,335.71,-3.28,12.99,-27.00,26.03,-41.85,141.12,-13.18,,90.18,-100.00,,-67.82,-10055.70,83.94,200.95,-214.86,96.72,101.04,1600.00,70.59,-100.00,,-102.00,3300.00,-128.12,277.78,-137.50,216.67,-122800.00,99.69,574.07,-100.00,,-100.00,,,,-98.46,2966.67,-14.13,424.05,-102.66,100.00,,533.33,-150.55,100.00,,,,
IncomeOtherIncome_sq,,-14.32,255.56,-13.16,13.33,-7.16,26.03,4.43,1.55,14.50,,12.50,100.00,,-296.41,100.00,83.94,-224.52,-60.89,917.81,-9.36,843.72,644.39,-913.01,,58.05,100.00,-128.12,203.16,-152.96,158.34,-122800.00,99.69,320.48,,,-100.00,,,,-98.46,1535.28,0.79,-96.10,-102.66,100.00,,533.33,-100.00,48.32,,,,
IncomeNetGrossProfit,1909000,2611000,7488000,3331000,6255000,15827000,11928000,14802000,16362000,14361000,20067000,13704000,17793000,14256000,23479000,406000,17589000,19841000,16174000,7807000,16939000,14514000,7857000,11649000,16441000,1480000,31674000,-6046000,9182000,3403000,24767000,76371000,-6193000,59993000,10104000,-34227000,11796000,14145000,39883000,-493000,34414000,36162000,56165000,35542000,45397000,44007000,78611000,55455000,28516000,45941000,107559000,28630000,30301000,44488000
IncomeNetGrossProfit_yy,,,,,227.66,506.17,59.29,344.37,161.58,-9.26,68.23,-7.42,8.75,-0.73,17.00,-97.04,-1.15,39.18,-31.11,1822.91,-3.70,-26.85,-51.42,49.21,-2.94,-89.80,303.13,-151.90,-44.15,129.93,-21.81,1363.17,-167.45,1662.94,-59.20,-144.82,290.47,-76.42,294.72,98.56,191.74,155.65,40.82,7309.33,31.91,21.69,39.96,56.03,-37.19,4.39,36.82,-48.37,6.26,-3.16
IncomeNetGrossProfit_sy,,,,,69.74,57.21,8.84,116.92,54.80,-6.82,-8.22,-56.44,-14.05,-0.73,-22.53,-107.74,-66.13,39.18,-18.66,54.87,31.11,-26.85,8.59,49.21,2.78,59.46,17.11,6.89,-89.88,24.52,11.20,42.18,40.40,57.13,93.18,59.92,53.81,60.76,79.07,63.32,152.52,107.71,63.38,58.56,30.24,10.74,7.01,37.46,9.93,16.54,28.62,-25.56,10.59,-3.16
IncomeNetGrossProfit_qq,,36.77,186.79,-55.52,87.78,153.03,-24.64,24.09,10.54,-12.23,39.73,-31.71,29.84,-19.88,64.70,-98.27,4232.27,12.80,-18.48,-51.73,116.97,-14.32,-45.87,48.26,41.14,-91.00,2040.14,-119.09,251.87,-62.94,627.80,208.36,-108.11,1068.72,-83.16,-438.75,134.46,19.91,181.96,-101.24,7080.53,5.08,55.31,-36.72,27.73,-3.06,78.63,-29.46,-48.58,61.11,134.12,-73.38,5.84,46.82
