,2007/Q1,2007/Q2,2007/Q3,2007/Q4,2008/Q1,2008/Q2,2008/Q3,2008/Q4,2009/Q1,2009/Q2,2009/Q3,2009/Q4,2010/Q1,2010/Q2,2010/Q3,2010/Q4,2011/Q1,2011/Q2,2011/Q3,2011/Q4,2012/Q1,2012/Q2,2012/Q3,2012/Q4,2013/Q1,2013/Q2,2013/Q3,2013/Q4,2014/Q1,2014/Q2,2014/Q3,2014/Q4,2015/Q1,2015/Q2,2015/Q3,2015/Q4,2016/Q1,2016/Q2,2016/Q3,2016/Q4,2017/Q1,2017/Q2,2017/Q3,2017/Q4,2018/Q1,2018/Q2
IncomeAdministrativExpenses_sq,,0.82,6.12,12.63,-7.35,8.83,-3.20,15.08,-9.28,3.90,-5.96,13.06,-6.44,4.19,-1.08,18.40,-12.36,4.17,0.55,15.25,-13.20,4.69,-2.63,15.55,-12.98,6.28,-7.94,6.96,-1.97,3.81,-5.00,15.10,-9.02,1.72,-7.65,12.99,-6.98,2.35,-3.96,11.40,-6.59,5.18,-2.01,14.33,-10.08,4.80
IncomeGrossProfit,483000,151000,536000,-491000,72000,-700000,591000,634000,1139000,-386000,2011000,295000,-1643000,288000,-6158000,-107000,-2520000,555000,-1555000,-9000,-137000,1379000,559000,1174000,-576000,1283000,617000,1054000,30000,546000,849000,279000,-1070000,1871000,-755000,-4129000,-4478000,-368000,-1823000,82000,-2504000,-6915000,-1237000,8438000,69000,109000
IncomeGrossProfit_yy,,,,,-85.09,-563.58,10.26,229.12,1481.94,44.86,240.27,-53.47,-244.25,174.61,-406.22,-136.27,-53.38,92.71,74.75,91.59,94.56,148.47,135.95,13144.44,-320.44,-6.96,10.38,-10.22,105.21,-57.44,37.60,-73.53,-3666.67,242.67,-188.93,-1579.93,-318.50,-119.67,-141.46,101.99,44.08,-1779.08,32.14,10190.24,102.76,101.58
IncomeGrossProfit_sy,,,,,-24.59,-5.60,-3.81,53.21,32.18,-20.50,-16.03,-23.77,-56.01,7.22,7.82,60.83,57.16,63.32,74.47,26.12,64.07,45.67,9.80,-14.44,-35.45,-6.96,-8.48,0.95,23.94,21.77,27.74,6.79,-3.66,14.32,-15.81,-9.80,-13.46,-24.51,-29.80,-9.30,17.57,-32.87,-3.43,-20.65,28.19,25.89
IncomeGrossProfit_qq,,-68.74,254.97,-191.60,114.66,-1072.22,184.43,7.28,79.65,-133.89,620.98,-85.33,-656.95,117.53,-2238.19,98.26,-2255.14,122.02,-380.18,99.42,-1422.22,1106.57,-59.46,110.02,-149.06,322.74,-51.91,70.83,-97.15,1720.00,55.49,-67.14,-483.51,274.86,-140.35,-446.89,-8.45,91.78,-395.38,104.50,-3153.66,-176.16,82.11,782.13,-99.18,57.97
IncomeGrossProfit_sq,,14.34,12.46,-27.55,-11.98,0.98,23.40,6.14,-15.74,-28.86,15.02,-1.62,-37.18,19.76,10.62,29.59,-37.20,41.17,14.46,-23.03,-17.61,22.26,1.76,-25.64,-28.24,30.65,16.78,-15.25,-6.98,51.52,10.60,-8.87,-25.52,21.38,4.86,-14.76,-30.77,30.83,-12.83,16.65,-31.87,-16.02,19.88,10.16,58.34,15.96
IncomeOtherOperatingIncome,131000,90000,119000,53000,9000,92000,6000,2000,72000,226000,547000,7480000,3625000,2770000,-458000,2874000,103000,85000,1875000,1938000,992000,-439000,954000,759000,407000,3253000,462000,1863000,753000,1581000,812000,2764000,418000,1260000,1080000,1261000,1726000,954000,735000,-2954000,98000,716000,987000,-1115000,40000,92000
IncomeOtherOperatingIncome_yy,,,,,-93.13,2.22,-94.96,-96.23,700.00,145.65,9016.67,373900.00,4934.72,1125.66,-183.73,-61.58,-97.16,-96.93,509.39,-32.57,863.11,-616.47,-49.12,-60.84,-58.97,841.00,-51.57,145.45,85.01,-51.40,75.76,48.36,-44.49,-20.30,33.00,-54.38,312.92,-24.29,-31.94,-334.26,-94.32,-24.95,34.29,62.25,-59.18,-87.15
IncomeOtherOperatingIncome_sy,,,,,0.53,18.41,32.50,-20.29,16.98,-6.00,-19.64,23.92,-33.90,-20.81,8.84,-29.12,-16.76,20.50,103.46,-2.02,61.15,22.91,-24.42,50.73,1.98,-10.60,-15.69,18.28,13.57,3.44,-1.36,-22.75,-27.14,-2.74,-33.16,5.34,25.36,23.12,-9.20,-6.66,9.07,-6.14,-23.22,75.07,-0.68,-9.27
IncomeOtherOperatingIncome_qq,,-31.30,32.22,-55.46,-83.02,922.22,-93.48,-66.67,3500.00,213.89,142.04,1267.46,-51.54,-23.59,-116.53,727.51,-96.42,-17.48,2105.88,3.36,-48.81,-144.25,317.31,-20.44,-46.38,699.26,-85.80,303.25,-59.58,109.96,-48.64,240.39,-84.88,201.44,-14.29,16.76,36.88,-44.73,-22.96,-501.90,103.32,630.61,37.85,-212.97,103.59,130.00
IncomeOtherOperatingIncome_sq,,-9.60,18.47,111.18,-44.93,-6.83,-11.06,35.35,-18.92,6.46,-4.98,113.31,-44.18,8.48,1.59,72.34,-58.90,13.02,72.84,3.36,-37.05,18.14,-9.02,1.11,-24.95,34.65,-10.93,147.28,-55.52,-2.04,11.38,48.90,-33.12,17.13,-16.80,183.20,-20.94,12.86,-30.19,81.32,-41.00,9.96,-30.31,194.70,-70.82,32.06
IncomeOtherOperatingCosts,14000,102000,54000,92000,8000,173000,36000,262000,222000,50000,1767000,1541000,1631000,2681000,645000,5419000,230000,1647000,2634000,483000,1083000,67000,1068000,426000,514000,3463000,417000,1856000,882000,917000,616000,2650000,477000,1330000,895000,1256000,2070000,1464000,2864000,-3609000,332000,243000,1249000,-1426000,111000,272000
IncomeOtherOperatingCosts_yy,,,,,-42.86,69.61,-33.33,184.78,2675.00,-71.10,4808.33,488.17,634.68,5262.00,-63.50,251.65,-85.90,-38.57,308.37,-91.09,370.87,-95.93,-59.45,-11.80,-52.54,5068.66,-60.96,335.68,71.60,-73.52,47.72,42.78,-45.92,45.04,45.29,-52.60,333.96,10.08,220.00,-387.34,-83.96,-83.40,-56.39,60.49,-66.57,11.93
IncomeOtherOperatingCosts_sy,,,,,24.71,43.07,19.04,76.80,26.00,-12.05,69.96,-18.72,13.90,0.43,-5.00,-34.92,-16.12,-26.64,116.57,9.25,62.04,93.40,14.59,9.30,-17.17,-58.93,-51.28,35.93,18.83,36.64,120.86,3.27,-42.72,31.96,-7.02,13.06,61.62,11.21,88.08,-2.82,15.68,18.08,16.59,6.69,11.06,11.93
IncomeOtherOperatingCosts_qq,,628.57,-47.06,70.37,-91.30,2062.50,-79.19,627.78,-15.27,-77.48,3434.00,-12.79,5.84,64.38,-75.94,740.16,-95.76,616.09,59.93,-81.66,124.22,-93.81,1494.03,-60.11,20.66,573.74,-87.96,345.08,-52.48,3.97,-32.82,330.19,-82.00,178.83,-32.71,40.34,64.81,-29.28,95.63,-226.01,109.20,-26.81,413.99,-214.17,107.78,145.05
IncomeOtherOperatingCosts_sq,,47.18,-27.46,202.41,-70.58,62.38,-59.05,362.90,-53.22,15.89,-36.75,145.55,-42.02,36.00,7.59,187.70,-79.00,84.86,71.04,71.35,-37.85,42.91,-23.08,50.59,-41.76,19.11,-27.12,352.97,-64.96,45.35,-1.44,62.75,-75.92,74.71,-30.71,226.78,-61.31,5.56,-28.69,151.61,-50.38,22.66,-17.89,215.30,-69.23,18.69
IncomeEBIT,600000,139000,601000,-530000,73000,-781000,561000,374000,989000,-210000,791000,6234000,351000,377000,-7261000,-2652000,-2647000,-1007000,-2314000,1446000,-228000,873000,445000,1507000,-683000,1073000,662000,1061000,-99000,1210000,1045000,393000,-1129000,1801000,-570000,-4124000,-4822000,-878000,-3952000,737000,-2738000,-6442000,-1499000,8749000,-2000,-71000
IncomeEBIT_yy,,,,,-87.83,-661.87,-6.66,170.57,1254.79,73.11,41.00,1566.84,-64.51,279.52,-1017.95,-142.54,-854.13,-367.11,68.13,154.52,91.39,186.69,119.23,4.22,-199.56,22.91,48.76,-29.60,85.51,12.77,57.85,-62.96,-1040.40,48.84,-154.55,-1149.36,-327.10,-148.75,-593.33,117.87,43.22,-633.71,62.07,1087.11,99.93,98.90
IncomeEBIT_sy,,,,,-25.87,7.34,-0.02,68.56,43.05,-17.76,-14.12,-19.94,-60.68,4.45,-5.24,48.70,51.74,52.42,96.93,18.14,77.37,37.83,13.25,-1.83,-19.15,0.37,-5.56,13.20,31.22,12.41,8.70,11.67,-5.06,14.86,-4.48,-8.98,-20.06,4.42,-40.90,-11.12,12.22,-29.59,6.17,12.99,26.82,16.86
IncomeEBIT_qq,,-76.83,332.37,-188.19,113.77,-1169.86,171.83,-33.33,164.44,-121.23,476.67,688.12,-94.37,7.41,-2025.99,63.48,0.19,61.96,-129.79,162.49,-115.77,482.89,-49.03,238.65,-145.32,257.10,-38.30,60.27,-109.33,1322.22,-13.64,-62.39,-387.28,259.52,-131.65,-623.51,-16.93,81.79,-350.11,118.65,-471.51,-135.28,76.73,683.66,-100.02,-3450.00
IncomeEBIT_sq,,-3.95,36.28,-25.58,-20.39,31.90,27.81,-24.32,21.16,-22.47,-1.42,-6.28,-23.19,15.54,-4.66,5.58,-28.89,29.86,35.23,-24.12,11.71,-2.10,17.22,-23.96,-18.69,16.59,16.65,-7.94,-16.00,24.96,-0.64,-5.22,-24.60,11.57,10.18,-19.46,-39.90,30.32,-13.65,22.20,-18.63,-7.28,22.60,-5.95,12.31,-11.62
IncomeFinanceIncome,90000,161000,139000,-254000,116000,-91000,7000,244000,312000,237000,14000,58000,24000,426000,4000,-90000,1249000,607000,1328000,-748000,14000,129000,119000,-21000,82000,183000,-72000,394000,136000,26000,100000,439000,15000,103000,126000,223000,168000,310000,-261000,-167000,,22000,180000,-172000,,35000
IncomeFinanceIncome_yy,,,,,28.89,-156.52,-94.96,196.06,168.97,360.44,100.00,-76.23,-92.31,79.75,-71.43,-255.17,5104.17,42.49,33100.00,-731.11,-98.88,-78.75,-91.04,97.19,485.71,41.86,-160.50,1976.19,65.85,-85.79,238.89,11.42,-88.97,296.15,26.00,-49.20,1020.00,200.97,-307.14,-174.89,-100.00,-92.90,168.97,-2.99,,59.09
IncomeFinanceIncome_sy,,,,,2.98,31.28,-13.21,123.40,18.06,8.60,9.19,-0.42,4.21,-2.45,13.90,47.24,-24.40,-7.07,8.86,-48.51,8.16,4.22,-51.36,74.98,-9.42,106.66,-69.84,-66.93,-25.14,-50.16,40.96,117.37,106.72,-38.61,-64.50,-23.25,-49.02,42.25,-6.12,-61.67,,-65.09,67.71,-36.62,,108.94
IncomeFinanceIncome_qq,,78.89,-13.66,-282.73,145.67,-178.45,107.69,3385.71,27.87,-24.04,-94.09,314.29,-58.62,1675.00,-99.06,-2350.00,1487.78,-51.40,118.78,-156.33,101.87,821.43,-7.75,-117.65,490.48,123.17,-139.34,647.22,-65.48,-80.88,284.62,339.00,-96.58,586.67,22.33,76.98,-24.66,84.52,-184.19,36.02,100.00,,718.18,-195.56,100.00,
IncomeFinanceIncome_sq,,11.60,5.60,-38.70,94.06,-22.43,-8.78,141.59,-21.02,6.97,31.36,33.14,24.86,-9.30,-2.94,22.94,35.33,-4.44,64.39,-49.09,26.58,-41.42,42.11,48.65,-25.13,-1.87,-55.64,116.67,32.16,-31.11,13.32,40.32,62.22,-63.95,-20.00,55.50,15.82,27.57,-51.58,11.03,44.44,,17.03,23.24,12.54,
IncomeFinanceCosts,123000,250000,177000,98000,115000,189000,52000,-300000,0,4000,54000,362000,418000,77000,462000,342000,1902000,-3556000,5827000,-4000,379000,590000,605000,-103000,243000,159000,110000,549000,172000,90000,242000,53000,345000,-85000,184000,289000,293000,345000,167000,786000,593000,505000,51000,1127000,88000,43000
IncomeFinanceCosts_yy,,,,,-6.50,-24.40,-70.62,-406.12,-100.00,-97.88,3.85,220.67,,1825.00,755.56,-5.52,355.02,-4718.18,1161.26,-101.17,-80.07,116.59,-89.62,-2475.00,-35.88,-73.05,-81.82,633.01,-29.22,-43.40,120.00,-90.35,100.58,-194.44,-23.97,445.28,-15.07,505.88,-9.24,171.97,102.39,46.38,-69.46,43.38,-85.16,-91.49
IncomeFinanceCosts_sy,,,,,21.05,88.26,-18.45,73.73,151.09,-82.57,74.93,-64.57,,-72.30,-7.65,53.60,-34.84,109.18,2.91,-4.96,127.39,-13.06,1.69,17.50,-54.75,23.08,-43.34,-41.22,9.81,-23.52,37.54,65.13,23.15,-34.62,-8.50,-12.56,-15.07,34.27,-27.77,11.37,7.19,13.69,-33.28,90.57,-6.08,-21.13
IncomeFinanceCosts_qq,,103.25,-29.20,-44.63,17.35,64.35,-72.49,-676.92,100.00,,1250.00,570.37,15.47,-81.58,500.00,-25.97,456.14,-286.96,263.86,-100.07,9575.00,55.67,2.54,-117.02,335.92,-34.57,-30.82,399.09,-68.67,-47.67,168.89,-78.10,550.94,-124.64,316.47,57.07,1.38,17.75,-51.59,370.66,-24.55,-14.84,-89.90,2109.80,-92.19,-51.14
IncomeFinanceCosts_sq,,33.79,-17.00,83.24,-29.89,64.35,-43.27,218.51,-17.88,,28.27,-28.57,50.00,-56.60,112.64,-8.36,-24.38,-11.94,64.63,16.16,39.71,-39.07,56.80,-8.66,-33.92,28.74,-17.17,25.14,19.43,7.17,7.27,14.13,-8.16,-38.16,64.29,34.45,1.38,-6.61,-39.21,78.74,7.76,-9.24,-56.71,261.63,-50.75,16.67
IncomeOtherIncome,,,,,,,,,,,,,0,,0,,-1542000,-3752000,,,,-250000,,,,,,,,,,,,,,,,,,-113000,,,,-1625000,-5000,
IncomeOtherIncome_yy,,,,,,,,,,,,,,,,,,,,,100.00,93.34,,,,100.00,,,,,,,,,,,,,,,,,,-1338.05,,
IncomeOtherIncome_sy,,,,,,,,,,,,,,,,,,,,,100.00,69.31,,,,-64.13,,,,,,,,,,,,,,,,,,-100.00,,
IncomeOtherIncome_qq,,,,,,,,,,,,,,,,,,-143.32,100.00,,,,100.00,,,,,,,,,,,,,,,,,,100.00,,,,99.69,100.00
IncomeOtherIncome_sq,,,,,,,,,,,,,,,,,,-91.67,10.84,,,,28.14,,,,,,,,,,,,,,,,,,-100.00,,,,-63.23,52.04
IncomeNetGrossProfit,567000,50000,563000,-882000,74000,-1061000,516000,918000,1301000,23000,751000,5930000,-43000,726000,-7719000,-3084000,-4842000,-596000,-1519000,702000,-593000,162000,209000,1589000,-844000,1097000,480000,906000,-135000,1146000,903000,779000,-1459000,1989000,-628000,-4190000,-4947000,-913000,-4380000,-329000,-3331000,-6925000,-1370000,5825000,-95000,-74000
IncomeNetGrossProfit_yy,,,,,-86.95,-2222.00,-8.35,204.08,1658.11,102.17,45.54,545.97,-103.31,3056.52,-1127.83,-152.01,-11160.47,-182.09,80.32,122.76,87.75,127.18,113.76,126.35,-42.33,577.16,129.67,-42.98,84.00,4.47,88.12,-14.02,-980.74,73.56,-169.55,-637.87,-239.07,-145.90,-597.45,92.15,32.67,-658.49,68.72,1870.52,97.15,98.93
IncomeNetGrossProfit_sy,,,,,-2.50,-6.92,-8.35,13.48,23.78,-2.44,-22.55,8.24,-30.72,17.73,15.67,35.45,42.15,28.55,101.72,46.83,80.68,24.42,-3.54,0.68,-15.14,2.15,-1.92,15.81,20.62,11.36,15.63,8.33,1.75,36.47,-10.74,-4.62,-24.35,-0.35,-21.83,-18.80,27.56,-26.78,2.48,-11.20,12.84,66.95
IncomeNetGrossProfit_qq,,-91.18,1026.00,-256.66,108.39,-1533.78,148.63,77.91,41.72,-98.23,3165.22,689.61,-100.73,1788.37,-1163.22,60.05,-57.00,87.69,-154.87,146.21,-184.47,127.32,29.01,660.29,-153.12,229.98,-56.24,88.75,-114.90,948.89,-21.20,-13.73,-287.29,236.33,-131.57,-567.20,-18.07,81.54,-379.74,92.49,-912.46,-107.90,80.22,525.18,-101.63,22.11
IncomeNetGrossProfit_sq,,-12.28,54.68,-31.86,43.44,-43.89,52.24,-32.61,20.17,-16.95,10.85,11.82,-31.57,72.29,-20.34,26.87,-27.36,48.96,47.20,-26.26,10.68,22.62,-9.19,-32.11,-15.02,18.24,8.90,-18.25,-26.63,28.52,-1.62,-18.55,-16.24,10.72,8.98,-20.98,-31.61,25.14,-5.30,-14.92,-5.19,-45.34,27.02,-44.47,31.62,-5.53
IncomeExtraordinarProfit,,,,,,,,,,,,0,,,,-25000,,,,,,,,,,,,,,,,,,,,,,,,,,-70000,,,,
IncomeExtraordinarProfit_yy,,,,,,,,,,,,,,,,,,,,100.00,,,,,,,,,,,,,,,,,,,,,,,,,,100.00
IncomeExtraordinarProfit_sy,,,,,,,,,,,,,,,,,,,,100.00,,,,,,,,,,,,,,,,,,,,,,,,,,100.00
IncomeExtraordinarProfit_qq,,,,,,,,,,,,,,,,,100.00,,,,,,,,,,,,,,,,,,,,,,,,,,100.00,,,
IncomeExtraordinarProfit_sq,,,,,,,,,,,,,,,,,100.00,,,,,,,,,,,,,,,,,,,,,,,,,,100.00,,,
IncomeBeforeTaxProfit,567000,50000,563000,-882000,74000,-1061000,516000,918000,1301000,23000,751000,5930000,-43000,726000,-7719000,-3109000,-4842000,-596000,-1519000,702000,-593000,162000,209000,1589000,-844000,1097000,480000,906000,-135000,1146000,903000,779000,-1459000,1989000,-628000,-4190000,-4947000,-913000,-4380000,-329000,-3331000,-6995000,-1300000,5825000,-95000,-74000
IncomeBeforeTaxProfit_yy,,,,,-86.95,-2222.00,-8.35,204.08,1658.11,102.17,45.54,545.97,-103.31,3056.52,-1127.83,-152.43,-11160.47,-182.09,80.32,122.58,87.75,127.18,113.76,126.35,-42.33,577.16,129.67,-42.98,84.00,4.47,88.12,-14.02,-980.74,73.56,-169.55,-637.87,-239.07,-145.90,-597.45,92.15,32.67,-666.16,70.32,1870.52,97.15,98.94
IncomeBeforeTaxProfit_sy,,,,,-2.50,-6.92,-8.35,13.48,23.78,-2.44,-22.55,8.24,-30.72,17.73,15.67,35.45,42.15,28.55,101.72,46.83,80.68,24.42,-3.54,0.68,-15.14,2.15,-1.92,15.81,20.62,11.36,15.63,8.33,1.75,36.47,-10.74,-4.62,-24.35,-0.35,-21.83,-18.80,27.56,-26.78,2.48,-11.20,12.84,66.95
IncomeBeforeTaxProfit_qq,,-91.18,1026.00,-256.66,108.39,-1533.78,148.63,77.91,41.72,-98.23,3165.22,689.61,-100.73,1788.37,-1163.22,59.72,-55.74,87.69,-154.87,146.21,-184.47,127.32,29.01,660.29,-153.12,229.98,-56.24,88.75,-114.90,948.89,-21.20,-13.73,-287.29,236.33,-131.57,-567.20,-18.07,81.54,-379.74,92.49,-912.46,-110.00,81.42,548.08,-101.63,22.11
IncomeBeforeTaxProfit_sq,,-12.28,54.68,-31.86,43.44,-43.89,52.24,-32.61,20.17,-16.95,10.85,11.82,-31.57,72.29,-20.34,26.87,-27.36,48.96,47.20,-26.26,10.68,22.62,-9.19,-32.11,-15.02,18.24,8.90,-18.25,-26.63,28.52,-1.62,-18.55,-16.24,10.72,8.98,-20.98,-31.61,25.14,-5.30,-14.92,-5.19,-45.34,27.02,-44.47,31.62,-5.53
IncomeDiscontinuedProfit,,,,,,,,,,,,,,,,0,0,,,-2394000,-10000,,,-118000,-50000,,306000,-669000,-57000,-28000,,-163000,-35000,-37000,-35000,-2752000,-39000,-39000,-39000,-8972000,-3850000,3186000,-32000,-8401000,-35000,-31000
IncomeDiscontinuedProfit_yy,,,,,,,,,,,,,,,,,,,,,,,,95.07,-400.00,,,-466.95,-14.00,,-100.00,75.64,38.60,-32.14,,-1588.34,-11.43,-5.41,-11.43,-226.02,-9771.79,8269.23,17.95,6.36,99.09,-100.97
IncomeDiscontinuedProfit_sy,,,,,,,,,,,,,,,,,,,,,,,,95.07,-100.00,,,-115.15,-51.30,,100.00,87.82,-100.00,-100.00,,-9.00,44.28,-218.05,-11.43,-133.74,11.18,51.65,-48.48,6.36,-50.91,-56.34
IncomeDiscontinuedProfit_qq,,,,,,,,,,,,,,,,,,,,,99.58,100.00,,,57.63,100.00,,-318.63,91.48,50.88,100.00,,78.53,-5.71,5.41,-7762.86,98.58,,,-22905.13,57.09,182.75,-101.00,-26153.12,99.58,11.43
