,2005/Q1,2005/Q2,2005/Q3,2005/Q4,2006/Q1,2006/Q2,2006/Q3,2006/Q4,2007/Q1,2007/Q2,2007/Q3,2007/Q4,2008/Q1,2008/Q2,2008/Q3,2008/Q4,2009/Q1,2009/Q2,2009/Q3,2009/Q4,2010/Q1,2010/Q2,2010/Q3,2010/Q4,2011/Q1,2011/Q2,2011/Q3,2011/Q4,2012/Q1,2012/Q2,2012/Q3,2012/Q4,2013/Q1,2013/Q2,2013/Q3,2013/Q4,2014/Q1,2014/Q2,2014/Q3,2014/Q4,2015/Q1,2015/Q2,2015/Q3,2015/Q4,2016/Q1,2016/Q2,2016/Q3,2016/Q4,2017/Q1,2017/Q2,2017/Q3,2017/Q4,2018/Q1,2018/Q2
IncomeOtherIncome,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IncomeNetGrossProfit,-65000,5000,430000,315000,1378000,-383000,1597000,2334000,-392000,-2941000,3129000,4701000,1643000,2306000,2244000,950000,1404000,1934000,2825000,1119000,777000,1817000,2166000,1660000,1072000,1771000,2094000,1587000,1816000,1881000,1508000,2243000,1015000,1914000,3037000,2211000,3048000,4187000,3135000,1857000,3033000,3604000,3634000,3017000,5348000,5878000,5146000,4538000,3799000,2890000,4926000,3178000,2421000,3958000
IncomeExtraordinarProfit,,,-66000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-65000,5000
IncomeBeforeTaxProfit,364000,381000,1378000,-383000,1597000,2334000,-392000,-2941000,3129000,4701000,1643000,2306000,2244000,950000,1404000,1934000,2825000,1119000,777000,1817000,2166000,1660000,1072000,1771000,2094000,1587000,1816000,1881000,1508000,2243000,1015000,1914000,3037000,2211000,3048000,4187000,3135000,1857000,3033000,3604000,3634000,3017000,5348000,5878000,5146000,4538000,3799000,2890000,4926000,3178000,2421000,3958000,,
IncomeDiscontinuedProfit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-68000,-15000
IncomeNetProfit,359000,-124000,928000,-579000,1433000,2947000,-422000,-3166000,3269000,3451000,1433000,1773000,1819000,1202000,1044000,1559000,2319000,915000,638000,1444000,1753000,1374000,850000,1417000,1636000,1330000,1560000,1499000,1203000,1776000,896000,1455000,2482000,1757000,2485000,3306000,2482000,1609000,2311000,2903000,2988000,2443000,4328000,4763000,4154000,3665000,3068000,2327000,3984000,2543000,1953000,3195000,-68000,-15000
IncomeShareholderNetProfit,359000,-124000,928000,-579000,1433000,2947000,-422000,-3166000,3269000,3451000,1433000,1773000,1819000,1202000,1044000,1559000,2319000,915000,638000,1444000,1753000,1374000,850000,1417000,1636000,1330000,1560000,1499000,1203000,1776000,896000,1455000,2482000,1757000,2485000,3306000,2482000,1609000,2311000,2903000,2988000,2443000,4328000,4763000,4154000,3665000,3068000,2327000,3984000,2543000,1953000,3195000,,
BalanceNoncurrentAssets,63015000,61917000,60025000,59205000,57979000,58322000,63341000,86376000,86964000,63302000,61282000,81642000,79683000,78242000,74709000,73057000,71408000,68799000,67528000,66719000,84292000,81433000,82471000,81433000,80224000,80274000,79404000,78972000,77735000,77220000,75917000,76235000,75254000,75498000,74053000,73132000,72498000,71798000,70068000,69601000,70019000,70491000,70692000,72567000,72443000,72022000,72150000,74213000,76329000,89647000,113000,80000,3896000,69000
BalanceIntangibleAssets,58000,50000,77000,67000,59000,85000,74000,64000,56000,48000,33000,26000,20000,8000,5000,2000,168000,240000,282000,240000,219000,198000,176000,155000,134000,113000,91000,71000,49000,32000,11000,5000,6000,47000,18000,18000,35000,34000,48000,45000,47000,41000,42000,34000,31000,28000,60781000,58986000,53643000,56909000,56091000,56575000,61611000,83922000
BalanceProperty,84469000,61491000,59583000,80045000,78041000,76770000,73137000,71639000,70051000,67583000,66385000,65613000,82995000,79950000,81158000,79950000,78766000,78847000,78028000,77685000,76554000,76049000,74810000,75009000,74082000,74309000,72815000,71882000,71323000,70805000,70049000,69582000,69983000,70456000,70643000,72521000,72395000,71980000,72107000,74178000,76297000,89618000,,,567000,,,,,,,,,
BalanceNoncurrentReceivables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,734000,687000,1000,616000,616000,616000,616000,616000,663000,1000,1000,0,90000,0
BalanceNoncurrInvestments,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1387000,2164000,1918000,1611000,1214000,1081000,1037000,1771000,1773000,1725000,1624000,1533000,1496000,1424000,1538000,1391000,1336000,1207000
BalanceOtherNoncurrentAssets,1137000,1103000,1128000,1242000,1030000,1242000,1238000,1228000,1199000,1131000,1046000,1057000,1015000,1154000,1122000,1156000,1226000,1244000,1168000,945000,,,,,,,,,27271000,28061000,26504000,23026000,26638000,23753000,27794000,25496000,23358000,20005000,21445000,19010000,22430000,24886000,19992000,23579000,27505000,18353000,21959000,27098000,20503000,24240000,24806000,25314000,25298000,23890000
BalanceCurrentAssets,22711000,18023000,20707000,24407000,24940000,21104000,24198000,26920000,28195000,22847000,27797000,32361000,30012000,23650000,25791000,29243000,33884000,35503000,37679000,40747000,44054000,45556000,46184000,45181000,10333000,9833000,8744000,9426000,10674000,8485000,10511000,10226000,11149000,9128000,10091000,9837000,13212000,13206000,9417000,12642000,9740000,8554000,12531000,14920000,10645000,8720000,12168000,8720000,13195000,10204000,11124000,9081000,11154000,11369000
BalanceInventory,11331000,10990000,12331000,13108000,12119000,13228000,11897000,14458000,11803000,10824000,13115000,13619000,14826000,13993000,15761000,13961000,13239000,13813000,12642000,13893000,15058000,17378000,15752000,12767000,14987000,14014000,15587000,13589000,11144000,9749000,10169000,8163000,8592000,11151000,8883000,8448000,10337000,6812000,7736000,11388000,8469000,11075000,11965000,12149000,10591000,11905000,10044000,7658000,8452000,10508000,12725000,9544000,10339000,11770000
BalanceCurrentReceivables,13727000,8472000,10813000,11227000,11666000,10890000,12607000,12327000,12113000,10146000,10498000,11518000,11768000,14860000,17637000,16578000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentInvestments,,,,,,,,,,,,,,,,,729000,179000,1338000,368000,277000,686000,1302000,1560000,627000,657000,861000,940000,257000,196000,1651000,1275000,7067000,2914000,1265000,472000,1322000,4381000,409000,4381000,1116000,1484000,1370000,1224000,664000,2254000,718000,505000,1106000,1745000,2178000,1100000,4617000,6203000
BalanceCash,6543000,1936000,69000,3297000,6945000,11364000,11420000,15268000,19047000,16883000,15905000,14710000,1151000,671000,670000,465000,700000,568000,394000,121000,438000,471000,324000,70000,369000,333000,41000,1214000,361000,73000,427000,318000,67000,64000,264000,64000,396000,297000,173000,60000,437000,276000,166000,65000,422000,297000,171000,47000,470000,473000,,,,
BalanceOtherCurrentAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,150000,150000,45000,45000,45000,45000,121000,59000,25000,,,,,,,47000,,90286000
BalanceAssetsForSale,89978000,86529000,82231000,84617000,82075000,91135000,111872000,110322000,83307000,82727000,100652000,102113000,103128000,94701000,96636000,98913000,87152000,89487000,93817000,104795000,105673000,107277000,106747000,105522000,104164000,102115000,96995000,98592000,101777000,100902000,97384000,99497000,102463000,102369000,96038000,100320000,104159000,100080000,93251000,95810000,99734000,104576000,108070000,110122000,112769000,116204000,119816000,122513000,134828000,36863000,36741000,41405000,36976000,37783000
BalanceTotalAssets,37203000,38645000,57636000,57028000,31559000,34075000,59549000,60985000,62756000,64817000,66242000,62592000,65360000,65998000,62254000,79748000,78835000,75869000,78835000,80395000,74765000,75968000,77744000,78640000,71982000,74464000,76210000,78695000,78288000,80771000,82406000,84717000,80245000,73233000,75755000,80083000,84846000,89000000,92639000,95707000,98034000,102018000,104555000,106508000,109703000,5000000,5000000,5000000,5000000,5000000,5000000,5000000,5000000,5000000
BalanceCapital,5000000,5000000,5000000,5000000,5000000,5000000,5000000,5000000,5000000,5000000,5000000,5000000,5000000,5000000,5000000,5000000,5000000,5000000,5000000,5000000,5000000,5000000,5000000,5000000,5000000,5000000,5000000,5000000,5000000,5000000,5000000,5000000,5000000,5000000,5000000,5000000,5000000,5000000,5000000,5000000,5000000,-99000,-99000,-99000,-99000,-99000,-99000,-99000,,,0,,0,0
BalanceShareCapital,-551000,-1000000,-1000000,-1000000,-1000000,-1000000,-1000000,-1000000,-1000000,-1000000,-1000000,-1000000,-1000000,-1000000,-1000000,-1000000,-1000000,,,,,,,,,,,,,,36754000,38844000,42666000,38844000,38843000,38695000,38874000,25374000,37810000,41177000,41177000,27441000,37810000,31164000,31163000,31163000,33130000,33130000,33130000,33884000,33884000,32935000,32935000,32935000
BalanceOwnShares,32935000,30996000,30996000,30996000,30996000,28833000,28833000,28822000,28822000,30690000,30691000,30717000,30717000,33147000,23147000,23226000,23226000,33871000,33871000,33846000,33846000,50756000,50756000,50750000,50750000,62672000,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceReserve,,,,,,,,,,,,,,,,,,,,,,,,,,,27687000,25006000,22059000,21366000,20003000,18955000,23727000,27482000,22617000,21809000,20671000,18931000,18166000,17139000,15171000,14388000,13285000,10803000,9730000,8783000,11314000,10599000,11046000,10599000,10416000,10313000,10182000,10248000
BalanceNonshareCapital,10199000,10099000,9935000,9793000,9803000,9812000,9578000,9800000,10224000,8485000,7467000,7062000,7004000,6958000,6932000,6940000,7037000,7053000,7097000,7274000,7296000,7356000,20795000,18152000,19479000,14459000,13119000,12003000,17004000,12273000,11166000,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentLiabilities,120000,120000,120000,120000,120000,,,,,,,,,,,,,,,,17380000,12483000,,9298000,8485000,7407000,6058000,5428000,4367000,2398000,1461000,589000,,,,,,,,,,,,,,93000,620000,513000,462000,530000,469000,422000,366000,310000
BalanceNoncurrentTradeLiabilities,265000,229000,197000,163000,142000,122000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentBorrowings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentObligations,,,,,,,6892000,6854000,2580000,6907000,6884000,6952000,6723000,10102000,10134000,9536000,9505000,9633000,9681000,9732000,9113000,8960000,8918000,8405000,8269000,8194000,11314000,10599000,11046000,10599000,10416000,10313000,10182000,10248000,10199000,10099000,9935000,9793000,9803000,9692000,9458000,9587000,9484000,7852000,7005000,6532000,6535000,6536000,6566000,6630000,6772000,6824000,6900000,7111000
BalanceNoncurrentLeasing,7154000,7234000,25736000,28231000,23065000,23889000,26831000,25917000,28763000,26754000,30677000,29939000,27981000,22172000,22962000,23233000,14713000,16006000,23036000,10989000,13759000,22780000,13733000,16239000,20362000,17313000,14711000,19086000,15965000,9003000,9753000,19696000,16503000,11381000,10999000,14363000,12020000,3832000,5379000,15429000,19380000,10434000,8723000,7930000,8644000,8491000,7378000,7682000,7089000,7987000,8709000,17769000,23885000,26424000
BalanceNoncurrentOtherLiabilities,21650000,22669000,25297000,24497000,27312000,17639000,16185000,29397000,27552000,9321000,9221000,9500000,5794000,6062000,10649000,4558000,5276000,9645000,6880000,9477000,11953000,9477000,10507000,14698000,12385000,5225000,6864000,14346000,8721000,4571000,4849000,4598000,5041000,3013000,4287000,13933000,5341000,2850000,2127000,3518000,3966000,4286000,3094000,3709000,4018000,4859000,4306000,3322000,,,,,,
BalanceCurrentLiabilities,,8789000,14107000,,11977000,13084000,13401000,8046000,8833000,11101000,5084000,7918000,12343000,5986000,5505000,7681000,6579000,3173000,3221000,2519000,3022000,2506000,4634000,7093000,5586000,5085000,8136000,5188000,40000,175000,232000,1158000,4054000,2996000,338000,225000,203000,184000,172000,158000,138000,123000,110000,,,,,,,,,,,
BalanceCurrentTradePayablesv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentBorrowings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1616000,1602000,1341000,958000,1270000,1179000,1170000,326000,385000,258000,140000
BalanceCurrentObligations,874000,657000,332000,873000,1111000,1286000,1347000,565000,792000,867000,1257000,728000,1257000,1031000,1167000,1061000,756000,383000,716000,689000,1224000,1065000,1629000,1791000,779000,917000,1264000,832000,1142000,866000,1181000,1323000,1516000,325000,282000,342000,336000,119000,488000,235000,205000,74000,262000,264000,241000,281000,284000,289000,,,,,,
BalanceCurrentLeasing,,,,,,,,,,,,,,,,,,,,,,,12049000,2388000,2734000,2893000,3130000,2486000,3775000,3519000,2571000,2654000,4161000,13849000,90286000,89978000,86529000,82231000,84617000,82075000,91135000,111872000,110322000,83307000,82727000,100652000,102113000,103128000,0,94701000,96636000,98913000,0,87152000
BalanceCurrentOtherLiabilities,89487000,93817000,0,104795000,105673000,107277000,0,106747000,105522000,104164000,102115000,96995000,98592000,101777000,100902000,97384000,99497000,102463000,102369000,96038000,100320000,104159000,100080000,93251000,95810000,99734000,104576000,108070000,110122000,112769000,116204000,119816000,122513000,134828000,,,,,,,,,,,,,,,,,,,,
BalanceReckoning,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceTotalEquityAndLiabilities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashflowOperatingCashflow,1077000,1680000,1891000,2245000,-174000,5740000,-1011000,6625000,1637000,552000,2329000,3799000,-418000,1186000,6014000,3962000,661000,4940000,7096000,2163000,-3198000,-391000,4814000,8070000,-1564000,1002000,8985000,6013000,-662000,2742000,4114000,5187000,626000,348000,694000,6844000,1916000,2746000,3688000,4778000,3956000,2487000,7916000,3236000,385000,7058000,4618000,6929000,1122000,4371000,4603000,5055000,633000,2292000
CashflowAmortization,1849000,1820000,1794000,1837000,1835000,1828000,1822000,-557000,1369000,1614000,1652000,1651000,1670000,1661000,1664000,1651000,1643000,1653000,1651000,1672000,1532000,1543000,1546000,1542000,1541000,1544000,1567000,1578000,1432000,1422000,1447000,1453000,1516000,1513000,1518000,1516000,1565000,1567000,1562000,1534000,1550000,1562000,1589000,1596000,598000,606000,608000,648000,681000,690000,639000,627000,668000,710000
CashflowInvestingCashflow,399000,58000,-256000,744000,848000,-2184000,471000,-430000,-1949000,669000,-409000,-243000,-25000,-344000,14000,-100000,-482000,321000,-4264000,3655000,-306000,-747000,-1222000,-2097000,-528000,-1248000,-458000,-1184000,-201000,-1647000,-718000,-1013000,-604000,-801000,-264000,-1785000,-766000,-1478000,-235000,-707000,-462000,-666000,-1076000,-658000,-1163000,-1035000,-802000,-2435000,-853000,-366000,-722000,-10433000,-2360000,-3968000
CashflowCapex,34000,645000,267000,555000,1114000,2357000,414000,3093000,2019000,1095000,409000,132000,73000,384000,362000,634000,160000,145000,189000,749000,331000,774000,1242000,2082000,528000,1248000,458000,1184000,201000,1647000,720000,1015000,604000,801000,264000,1838000,766000,1478000,273000,862000,488000,670000,1086000,715000,1163000,1035000,802000,2473000,886000,367000,722000,10456000,2408000,3968000
CashflowFinancingCashflow,-1578000,-2287000,-460000,-3973000,-761000,-3149000,1143000,-5894000,-619000,-1191000,-1713000,-3475000,-238000,-905000,-5966000,-2464000,-558000,558000,-5891000,-6929000,1860000,328000,-3632000,-5088000,1647000,-220000,-8264000,-1123000,-2403000,-719000,-3519000,-4319000,-582000,2078000,-2005000,-5265000,-549000,-3176000,-468000,-5151000,20000,-252000,-6495000,-10296000,-389000,-413000,-183000,-99000,-85000,-60000,-97000,3088000,751000,439000
CashflowShareCapitalCash,,,,,,,,,,,-1588000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashflowDividend,,,,,,,,,,,,0,,0,,0,0,4250000,2947000,2214000,2000,3442000,2704000,,3442000,3683000,,4425000,3689000,5075000,0,0,,7375000,10000000,,,,,,,,-102000,-549000,1175000,-984000,-87000,407000,603000,301000,-931000,30000,207000,81000
CashflowNetCashflow,-681000,-63000,62000,1398000,-379000,5819000,-3059000,-1111000,-1644000,-810000,-40000,885000,-445000,-466000,263000,3706000,-3266000,376000,-123000,-145000,-560000,1625000,-1575000,-206000,601000,-1908000,2985000,-1080000,3514000,1569000,345000,-7718000,-1167000,5610000,3633000,4395000,184000,3945000,3784000,-2290000,-976000,-1237000,,,,,,,,,,,,
