,2005/Q1,2005/Q2,2005/Q3,2005/Q4,2006/Q1,2006/Q2,2006/Q3,2006/Q4,2007/Q1,2007/Q2,2007/Q3,2007/Q4,2008/Q1,2008/Q2,2008/Q3,2008/Q4,2009/Q1,2009/Q2,2009/Q3,2009/Q4,2010/Q1,2010/Q2,2010/Q3,2010/Q4,2011/Q1,2011/Q2,2011/Q3,2011/Q4,2012/Q1,2012/Q2,2012/Q3,2012/Q4,2013/Q1,2013/Q2,2013/Q3,2013/Q4,2014/Q1,2014/Q2,2014/Q3,2014/Q4,2015/Q1,2015/Q2,2015/Q3,2015/Q4,2016/Q1,2016/Q2,2016/Q3,2016/Q4,2017/Q1,2017/Q2,2017/Q3,2017/Q4,2018/Q1,2018/Q2
IncomeFinanceCosts,166000,-22000,101000,-46000,72000,83000,79000,49000,415000,583000,500000,643000,1131000,55801000,3520000,70927000,407000,11652000,-2065000,5501000,-408000,23966000,884000,4390000,1080000,628000,1402000,1376000,1562000,-1227000,749000,-865000,63000,999000,119000,1294000,1284000,2438000,329000,2265000,2053000,1854000,20818000,30963000,2239000,3045000,3464000,1315000,1787000,1865000,2469000,1812000,870000,690000
IncomeFinanceCosts_yy,,,,,-56.63,477.27,-21.78,206.52,476.39,602.41,532.91,1212.24,172.53,9471.36,604.00,10930.64,-64.01,-79.12,-158.66,-92.24,-200.25,105.68,142.81,-20.20,364.71,-97.38,58.60,-68.66,44.63,-295.38,-46.58,-162.86,-95.97,181.42,-84.11,249.60,1938.10,144.04,176.47,75.04,59.89,-23.95,6227.66,1267.02,9.06,64.24,-83.36,-95.75,-20.19,-38.75,-28.72,37.79,-51.32,-63.00
IncomeFinanceCosts_sy,,,,,-56.63,275.59,-47.69,-82.04,406.82,93.13,9.82,97.72,42.78,147.19,290.26,156.38,18.40,-37.61,-89.99,-37.31,-69.44,75.06,-4.36,15.08,96.22,61.54,91.72,18.90,26.24,-8.02,36.14,50.00,-1.50,23.99,-22.03,-3.45,15.20,10.55,3.30,79.17,81.09,-51.37,-35.18,-46.14,-24.00,19.84,34.48,149.00,-20.19,92.56,1.30,32.95,-17.58,2.75
IncomeFinanceCosts_qq,,-113.25,559.09,-145.54,256.52,15.28,-4.82,-37.97,746.94,40.48,-14.24,28.60,75.89,4833.78,-93.69,1914.97,-99.43,2762.90,-117.72,366.39,-107.42,5974.02,-96.31,396.61,-75.40,-41.85,123.25,-1.85,13.52,-178.55,161.04,-215.49,107.28,1485.71,-88.09,987.39,-0.77,89.88,-86.51,588.45,-9.36,-9.69,1022.87,48.73,-92.77,36.00,13.76,-62.04,35.89,4.36,32.39,-26.61,-51.99,-20.69
IncomeFinanceCosts_sq,,151.56,-0.38,94.37,-77.75,15.28,-8.82,-22.87,84.21,13.50,-14.24,81.80,42.60,146.03,-39.09,60.70,-35.42,-18.60,-36.36,91.45,-12.87,99.50,-58.52,152.05,-53.75,17.13,18.84,-2.56,-14.08,65.58,29.72,16.36,-54.73,32.70,-44.80,166.67,-27.83,55.60,-31.84,46.06,-43.96,-45.45,42.50,39.88,55.19,1.65,1.96,134.17,-17.26,-5.04,-15.84,317.57,-48.66,36.23
IncomeOtherIncome,95000,-1000,116000,-247000,,,,,,,,,,,,,,,0,0,0,0,125000,310000,72000,43000,45000,63000,170000,105000,-91000,-496000,177000,147000,224000,-253000,,,,-7447000,693000,154000,-2345000,1870000,-39000,-250000,52000,2198000,64000,-163000,-241000,-132836000,30000,-42000
IncomeOtherIncome_yy,,,,,-100.00,100.00,-100.00,100.00,,,,,,,,,,,,,,,,,,,-64.00,-79.68,136.11,144.19,-302.22,-887.30,4.12,40.00,346.15,48.99,-100.00,-100.00,-100.00,-2843.48,,,,125.11,-105.63,-262.34,102.22,17.54,264.10,34.80,-563.46,-6143.49,-53.12,74.23
IncomeOtherIncome_sy,,,,,170.21,100.00,-100.00,-76.05,,,,,,,,,,,,,,,,,,,83.37,34.36,124.87,-133.48,-100.00,-69.23,34.72,74.15,105.90,15.22,-100.00,-100.00,-79.73,-314.63,,,,85.80,-31.32,-45.19,100.00,-100.00,100.00,,-241.73,98.40,-53.12,84.54
IncomeOtherIncome_qq,,-101.05,11700.00,-312.93,100.00,,,,,,,,,,,,,,,,,,,148.00,-76.77,-40.28,4.65,40.00,169.84,-38.24,-186.67,-445.05,135.69,-16.95,52.38,-212.95,100.00,,,,109.31,-77.78,-1622.73,179.74,-102.09,-541.03,120.80,4126.92,-97.09,-354.69,-47.85,-55018.67,100.02,-240.00
IncomeOtherIncome_sq,,-4.35,8.33,-4.55,100.00,,,,,,,,,,,,,,,,,,,79.93,-88.39,140.66,-59.16,40.00,100.00,-184.91,-11.41,19.10,75.77,-16.95,52.38,-44.59,-97.55,,,,100.00,-88.89,-43.13,147.29,-101.04,35.47,100.00,-200.38,23.16,-100.00,-16.72,11.51,68.30,-26.06
IncomeNetGrossProfit,337000,544000,278000,-949000,371000,659000,1166000,-138000,6159000,14209000,-6725000,-4054000,2720000,-55251000,-4285000,-72377000,-3359000,-12166000,3525000,-5562000,3381000,-9342000,4896000,-3509000,-821000,-484000,12432000,-717000,-1342000,-11954000,719000,123000,213000,-1496000,-540000,-1712000,-1526000,3384000,2835000,-6758000,2590000,30555000,-3514000,-27730000,-319000,-420000,-2081000,2406000,667000,-460000,930000,-135627000,467000,3411000
IncomeNetGrossProfit_yy,,,,,10.09,21.14,319.42,85.46,1560.11,2056.15,-676.76,-2837.68,-55.84,-488.85,36.28,-1685.32,-223.49,77.98,182.26,92.32,200.65,23.21,38.89,36.91,-124.28,94.82,153.92,79.57,-63.46,-2369.83,-94.22,117.15,115.87,87.49,-175.10,-1491.87,-816.43,326.20,625.00,-294.74,269.72,802.93,-223.95,-310.33,-112.32,-101.37,40.78,108.68,309.09,-9.52,144.69,-5737.03,-29.99,841.52
IncomeNetGrossProfit_sy,,,,,6.48,-17.85,26.98,54.56,339.73,174.55,137.74,12.37,42.24,-12.04,-46.01,21.14,-48.27,-40.62,-27.99,-29.31,18.42,132.53,121.68,59.25,30.54,-20.98,1.06,75.91,-55.26,31.04,-83.68,-37.55,16.62,-0.06,12.26,17.78,23.97,12.84,0.84,-92.08,-7.17,136.44,-9.04,87.32,-2.15,-45.88,-12.42,2.30,46.91,4.30,37.96,4.42,37.58,32.32
IncomeNetGrossProfit_qq,,61.42,-48.90,-441.37,139.09,77.63,76.93,-111.84,4563.04,130.70,-147.33,39.72,167.09,-2131.29,92.24,-1589.08,95.36,-262.19,128.97,-257.79,160.79,-376.31,152.41,-171.67,76.60,41.05,2668.60,-105.77,-87.17,-790.76,106.01,-82.89,73.17,-802.35,63.90,-217.04,10.86,321.76,-16.22,-338.38,138.32,1079.73,-111.50,-689.13,98.85,-31.66,-395.48,215.62,-72.28,-168.97,302.17,-14683.55,100.34,630.41
