,2005/Q1,2005/Q2,2005/Q3,2005/Q4,2006/Q1,2006/Q2,2006/Q3,2006/Q4,2007/Q1,2007/Q2,2007/Q3,2007/Q4,2008/Q1,2008/Q2,2008/Q3,2008/Q4,2009/Q1,2009/Q2,2009/Q3,2009/Q4,2010/Q1,2010/Q2,2010/Q3,2010/Q4,2011/Q1,2011/Q2,2011/Q3,2011/Q4,2012/Q1,2012/Q2,2012/Q3,2012/Q4,2013/Q1,2013/Q2,2013/Q3,2013/Q4,2014/Q1,2014/Q2,2014/Q3,2014/Q4,2015/Q1,2015/Q2,2015/Q3,2015/Q4,2016/Q1,2016/Q2,2016/Q3,2016/Q4,2017/Q1,2017/Q2,2017/Q3,2017/Q4,2018/Q1,2018/Q2
BalanceOtherNoncurrentAssets,893000,1202000,1390000,1558000,1680000,1997000,2088000,2272000,2507000,4263000,3694000,3122000,2712000,1969000,1402000,17047000,19417000,33286000,29543000,64289000,50895000,67015000,150812000,156594000,116895000,111218000,105769000,128820000,130507000,154468000,180451000,179935000,172360000,169548000,144618000,172744000,151772000,159316000,144804000,142244000,124542000,129280000,121021000,127750000,126748000,110865000,96101000,97789000,103862000,117650000,105643000,99009000,94379000,101986000
BalanceCurrentAssets,103132000,101892000,108828000,2199000,1800000,1735000,1108000,713000,568000,0,16102000,27184000,24483000,33001000,25272000,42266000,124028000,124485000,91271000,89389000,90525000,100001000,110089000,133565000,135722000,141439000,143943000,154114000,132528000,154872000,131092000,136677000,118663000,106531000,105168000,108512000,98359000,104262000,103771000,88415000,75696000,75413000,85446000,98377000,85650000,79283000,79431000,86640000,85278000,82172000,83674000,1875000,1824000,1351000
BalanceInventory,1577000,1248000,480000,1469000,2157000,4087000,1752000,2421000,1347000,2806000,4647000,9007000,13037000,7664000,7707000,17408000,15162000,14015000,35109000,33590000,22655000,10266000,9771000,12437000,13880000,17302000,21002000,27535000,12781000,13616000,9140000,12416000,8019000,9666000,7849000,9595000,8440000,7432000,7806000,7211000,9170000,8843000,7657000,8203000,9870000,,7000,6000,,,,,,
BalanceCurrentReceivables,0,0,,0,290000,432000,82000,155000,189000,577000,512000,554000,596000,830000,862000,654000,1072000,772000,840000,786000,794000,211000,40000,10000,,881000,890000,898000,29000,27000,71000,72000,72000,136000,47000,29000,23000,8000,354000,15560000,947000,1765000,3023000,28354000,24150000,21809000,21428000,22381000,12179000,13410000,6966000,10110000,3392000,4542000
BalanceCurrentInvestments,5643000,1226000,3729000,3037000,1665000,1969000,4393000,3625000,4299000,7392000,5799000,6941000,13482000,11062000,14958000,12784000,12556000,12781000,9976000,10960000,11297000,11617000,5749000,6476000,10126000,11445000,15212000,53000,16000,1000,4000,0,0,18000,211000,250000,285000,513000,126000,134000,419000,289000,326000,600000,382000,724000,1352000,1792000,3381000,3680000,1203000,1269000,3466000,1335000
BalanceCash,940000,,,,,,,,,,,,,,,,,,,,5592000,4510000,599000,,,,,,,,,,,,,,,,,,,,,,,,,,1246000,1246000,1094000,,,
BalanceOtherCurrentAssets,,,,,7594000,7594000,7827000,7827000,11241000,10534000,9851000,8916000,7893000,6244000,20513000,33570000,47245000,43827000,78558000,65282000,81139000,179686000,185404000,151627000,146159000,141700000,209758000,211359000,243223000,272335000,277638000,342515000,345167000,293037000,340851000,320546000,331848000,273060000,267604000,242116000,242398000,226574000,229698000,228644000,213868000,194645000,201371000,206348000,220697000,203731000,196845000,192248000,199464000,198666000
BalanceAssetsForSale,197563000,204711000,5237000,4553000,4273000,3477000,2971000,3817000,19263000,19063000,19362000,19299000,43705000,45320000,45257000,68078000,72086000,80358000,81285000,82166000,100399000,97499000,101730000,107377000,105637000,118030000,112200000,80088000,107507000,95860000,94802000,60848000,56470000,42111000,45703000,42315000,40133000,37795000,40330000,42440000,41260000,36785000,37932000,45328000,48779000,48736000,47428000,46456000,46719000,46240000,3784000,3784000,2270000,2270000
BalanceTotalAssets,2270000,2270000,2270000,6811000,6811000,6811000,10216000,10216000,10216000,33611000,33611000,33611000,33611000,33611000,33611000,33611000,33611000,33611000,33533000,33533000,33533000,33533000,33533000,33533000,33533000,33533000,33533000,33533000,40030000,40030000,40030000,40030000,40030000,40030000,40030000,40030000,40030000,40030000,40030000,40030000,40030000,40030000,40030000,40030000,-319000,-342000,-342000,-352000,-352000,-47000,,,,
BalanceCapital,,,,,,,0,0,,0,-509000,-509000,-509000,,,,,,,,,-1000,-1000,-1000,-1000,,,,,,,,3024000,3024000,3182000,3182000,3102000,2302000,18111000,12386000,406000,12386000,33935000,33844000,33843000,33844000,35691000,35691000,35691000,45543000,45543000,45543000,72355000,57783000
BalanceShareCapital,57351000,88124000,88124000,77230000,72963000,74657000,71696000,80503000,80503000,97782000,103649000,103624000,103641000,104561000,104551000,104604000,112966000,112228000,112409000,112410000,112439000,116410000,116410000,116410000,117396000,129409000,,,,,0,0,,0,4000,195000,236000,176000,266000,164000,,0,0,0,,1750000,1750000,1750000,,,,,,-17000
BalanceOwnShares,-17000,-50000,-84000,-90000,-104000,-116000,-125000,-135000,-140000,-146000,7000,8000,7000,,748000,748000,748000,604000,577000,515000,170000,583000,6546000,6362000,9757000,822000,449000,565000,406000,15797000,15940000,108000,31881000,48405000,49994000,76007000,74929000,86842000,77690000,74723000,78593000,75450000,75522000,99275000,105139000,98205000,104987000,107575000,93225000,92868000,91139000,79940000,71242000,70664000
BalanceReserve,64986000,62089000,58974000,59649000,57781000,60084000,59888000,60739000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNonshareCapital,,,,,,,,,,,,,,0,,0,0,3846000,554000,3805000,0,,0,375000,325000,15640000,15818000,0,,18228000,34735000,36191000,28512000,27618000,30240000,32243000,57704000,35880000,34951000,29621000,82914000,88685000,81698000,88495000,22489000,75668000,75513000,75153000,23335000,22520000,22105000,21463000,23104000,21572000
BalanceNoncurrentLiabilities,21910000,20232000,24114000,24132000,25077000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39724000,,,17604000,5000000,5000000,,,,
BalanceNoncurrentTradeLiabilities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19853000,,,18880000,18706000,19087000,18508000,18683000,17804000,17802000,17845000,17166000,17052000,17218000,748000
BalanceNoncurrentBorrowings,748000,748000,604000,577000,515000,170000,583000,2700000,5808000,5952000,822000,449000,190000,81000,157000,122000,108000,13653000,13670000,13803000,47495000,47311000,56602000,45447000,17019000,42713000,40499000,45901000,16361000,16454000,16507000,16492000,25509000,17557000,17355000,15986000,20121000,25016000,24472000,25015000,20302000,19598000,19937000,19704000,18804000,18704000,18444000,5256000,5233000,4830000,4835000,4345000,1912000,1080000
BalanceNoncurrentObligations,13920000,21142000,17930000,24920000,18874000,35269000,111043000,112912000,55472000,48934000,59426000,75728000,63705000,89749000,88951000,97072000,137643000,155277000,138226000,154751000,149236000,161524000,112954000,106012000,101850000,91792000,76774000,96444000,98097000,82524000,72400000,89009000,99045000,117772000,96306000,89085000,83863000,94255000,92126000,90956000,97732000,4665000,4532000,4320000,4504000,4184000,464000,168000,8594000,15407000,3589000,9127000,3346000,4247000
BalanceNoncurrentLeasing,14013000,10219000,9519000,12176000,8473000,18671000,17623000,20420000,22912000,31167000,28489000,36377000,46677000,38633000,29559000,29945000,36163000,35913000,31075000,30390000,30906000,30400000,29696000,29018000,18487000,16398000,20896000,32452000,25813000,20064000,17450000,20691000,13845000,13934000,16000000,,,,,0,0,,0,2700000,2874000,11258000,8562000,8371000,11840000,43992000,51667000,17989000,16585000,31554000
BalanceNoncurrentOtherLiabilities,31929000,15731000,24835000,25399000,29050000,37280000,58804000,55170000,54411000,58633000,60446000,31589000,31406000,30050000,21497000,19060000,35803000,36160000,27198000,13210000,13653000,13397000,16413000,17655000,19592000,19882000,18810000,21672000,21059000,18498000,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentLiabilities,,,,,,,,,,,,,,,,9361000,,,33257000,48256000,48942000,44971000,39256000,33740000,33906000,33654000,33739000,33781000,33849000,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentTradePayablesv,,,,,,,,,,,,,,,959000,,,963000,855000,829000,808000,815000,784000,904000,904000,899000,982000,1047000,591000,701000,510000,232000,161000,1448000,912000,2626000,2861000,3083000,2950000,3201000,2602000,3679000,3726000,5062000,3291000,2597000,6353000,4484000,3678000,14145000,9336000,35420000,10832000,1589000
BalanceCurrentBorrowings,22966000,8815000,8761000,4513000,7569000,8648000,8668000,2426000,2793000,3111000,3062000,1284000,1327000,1257000,1442000,3093000,3850000,1686000,1455000,5670000,1279000,1041000,,,,99000,0,,0,0,0,,0,4281000,3956000,16580000,49359000,47300000,22902000,16882000,16802000,18775000,25867000,40816000,26495000,27519000,36454000,49264000,34790000,38741000,52229000,62372000,40689000,31124000
BalanceCurrentObligations,32077000,31237000,14062000,27448000,29130000,23246000,5199000,8520000,13724000,21686000,9674000,11055000,10035000,18741000,16301000,19921000,27297000,11241000,10534000,9851000,8916000,7893000,6244000,0,20513000,33570000,47245000,0,43827000,78558000,65282000,0,81139000,179686000,185404000,0,151627000,146159000,141700000,0,209758000,211359000,243223000,0,272335000,277638000,342515000,345167000,293037000,340851000,320546000,331848000,273060000,267604000
BalanceCurrentLeasing,242116000,242398000,226574000,229698000,228644000,213868000,194645000,201371000,206348000,220697000,203731000,196845000,192248000,199464000,198666000,197563000,204711000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentOtherLiabilities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceReckoning,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceTotalEquityAndLiabilities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashflowOperatingCashflow,-91000,-224000,-66000,-66000,-57000,-1739000,-2269000,-230000,-971000,-3494000,-1164000,-2155000,-54000,-878000,1452000,-6847000,-4132000,-5656000,5419000,8773000,2862000,-8274000,4693000,9295000,-3719000,-5583000,-5711000,-1333000,-3569000,9233000,2926000,11418000,1480000,6146000,3884000,-15168000,-569000,-1744000,-5225000,1885000,-553000,1990000,5792000,-2570000,-71000,-129000,2764000,6909000,9898000,-2314000,4828000,461000,3515000,7673000
CashflowAmortization,114000,114000,112000,109000,160000,45000,29000,12000,46000,73000,77000,77000,88000,96000,92000,93000,112000,124000,128000,152000,138000,152000,149000,436000,317000,158000,257000,283000,410000,762000,776000,903000,586000,1071000,461000,977000,625000,484000,638000,592000,640000,297000,922000,601000,746000,754000,703000,-32000,490000,494000,533000,430000,398000,207000
CashflowInvestingCashflow,-39000,22000,70000,103000,61000,1036000,1776000,-57000,-13585000,9000,-37000,-181000,-235000,854000,319000,497000,-21000,103000,174000,-5880000,-264000,-1221000,-3419000,-83000,-386000,-1882000,-5414000,-2959000,-3508000,-9575000,-3825000,-4512000,-2725000,-394000,-8856000,13486000,-1208000,7579000,-973000,5041000,-1069000,3390000,-1698000,-557000,110000,-335000,-870000,-96000,-88000,878000,15000,396000,107000,-375000
CashflowCapex,39000,6000,2000,249000,1000,0,140000,3000,14184000,117000,211000,59000,305000,72000,64000,9000,311000,71000,146000,5759000,199000,689000,2621000,1748000,509000,6810000,3045000,353000,996000,4225000,10065000,-982000,415000,2167000,794000,-2848000,1251000,729000,1404000,1646000,1094000,895000,1722000,582000,45000,419000,2000,135000,90000,0,41000,4000,293000,375000
CashflowFinancingCashflow,-17000,113000,-22000,-43000,-19000,1049000,352000,15634000,-207000,4453000,265000,4530000,25619000,-4179000,-2746000,4984000,3771000,6507000,-7896000,-10792000,-1367000,3051000,-3631000,-3711000,-2613000,8615000,11400000,5118000,2660000,2845000,207000,-8278000,1549000,-3328000,4204000,2356000,4870000,-7428000,7340000,-385000,-797000,-1485000,-6268000,2899000,186000,-2341000,-910000,-6476000,-9490000,-4432000,-4116000,2793000,-2303000,-3531000
CashflowShareCapitalCash,,,,,0,1128000,352000,15504000,5000,375000,0,0,25017000,59000,-1000,0,,,,0,0,,,10221000,0,,,0,,,,,,9025000,35000,-2618000,-3000,11216000,,,5000000,,,6516000,,,,,,,,,,
CashflowDividend,,,0,,0,0,1000000,1044000,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-147000,-89000,-18000,-6000,-15000,346000,-141000,15347000,-14763000,968000,-936000
CashflowNetCashflow,2194000,25330000,-4203000,-975000,-1366000,-382000,954000,-2303000,-7899000,1231000,-6444000,-2357000,5501000,-6718000,1150000,275000,826000,-4417000,2503000,-692000,-1372000,304000,2424000,-768000,674000,3093000,-1593000,1142000,6541000,-2419000,3895000,-2174000,-228000,225000,-2805000,984000,337000,320000,-5868000,727000,3650000,1319000,3767000,,,,,,,,,,,
