,2008/Q3,2008/Q4,2009/Q1,2009/Q2,2009/Q3,2009/Q4,2010/Q1,2010/Q2,2010/Q3,2010/Q4,2011/Q1,2011/Q2,2011/Q3,2011/Q4,2012/Q1,2012/Q2,2012/Q3,2012/Q4,2013/Q1,2013/Q2,2013/Q3,2013/Q4,2014/Q1,2014/Q2,2014/Q3,2014/Q4,2015/Q1,2015/Q2,2015/Q3,2015/Q4,2016/Q1,2016/Q2,2016/Q3,2016/Q4,2017/Q1,2017/Q2,2017/Q3,2017/Q4,2018/Q1,2018/Q2
IncomeDistributionExpenses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,467000,351000,350000,350000,351000,350000,351000,350000,351000
IncomeDistributionExpenses_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-24.84,-0.28,0.29,,
IncomeDistributionExpenses_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.68,22.84,10.30,,
IncomeDistributionExpenses_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-24.84,-0.28,,0.29,-0.28,0.29,-0.28,0.29
IncomeDistributionExpenses_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-7.29,2.06,,14.04,-8.39,1.46,-2.07,18.18
IncomeAdministrativExpenses,,1186000,,,,1182000,347000,404000,354000,413000,513000,634000,739000,974000,894000,981000,929000,1145000,664000,762000,867000,924000,799000,1012000,825000,933000,840000,1227000,1233000,1781000,4574000,2605000,2940000,3697000,3028000,3070000,2984000,3201000,4399000,3057000
IncomeAdministrativExpenses_yy,,,,,,-0.34,,,,-65.06,47.84,56.93,108.76,135.84,74.27,54.73,25.71,17.56,-25.73,-22.32,-6.67,-19.30,20.33,32.81,-4.84,0.97,5.13,21.25,49.45,90.89,444.52,112.31,138.44,107.58,-33.80,17.85,1.50,-13.42,45.28,-0.42
IncomeAdministrativExpenses_sy,,,,,,17.27,,,,-12.17,17.32,9.79,17.17,10.27,6.69,8.48,-0.28,-4.19,3.66,3.65,8.22,-4.37,1.24,5.68,2.44,0.98,3.94,5.84,0.87,12.04,11.39,18.61,9.22,13.75,2.52,8.10,2.78,-5.63,10.40,6.14
IncomeAdministrativExpenses_qq,,,-100.00,,,,-70.64,16.43,-12.38,16.67,24.21,23.59,16.56,31.80,-8.21,9.73,-5.30,23.25,-42.01,14.76,13.78,6.57,-13.53,26.66,-18.48,13.09,-9.97,46.07,0.49,44.44,156.82,-43.05,12.86,25.75,-18.10,1.39,-2.80,7.27,37.43,-30.51
IncomeAdministrativExpenses_sq,,,-5.38,,,,-21.61,18.76,-8.71,31.28,-6.88,3.08,-6.42,34.44,-21.66,5.50,-3.75,32.95,-17.24,10.18,-2.96,15.24,-12.64,7.93,0.82,13.01,-15.38,2.15,6.45,15.81,-7.08,3.60,0.98,14.29,-13.90,10.30,-3.22,12.75,-17.22,9.46
IncomeGrossProfit,302000,244000,29000,245000,284000,92000,72000,212000,870000,113000,300000,1265000,2355000,2000000,559000,166000,253000,173000,106000,252000,2944000,1024000,11000,1176000,1810000,947000,17000,487000,644000,160000,-2048000,3601000,4470000,4409000,2057000,4492000,5796000,3005000,61000,5187000
IncomeGrossProfit_yy,,,,,-5.96,-62.30,148.28,-13.47,206.34,22.83,316.67,496.70,170.69,1669.91,86.33,-86.88,-89.26,-91.35,-81.04,51.81,1063.64,491.91,-89.62,366.67,-38.52,-7.52,54.55,-58.59,-64.42,-83.10,-12147.06,639.43,594.10,2655.62,200.44,24.74,29.66,-31.84,-97.03,15.47
IncomeGrossProfit_sy,,,,,-15.13,41.27,5.53,-13.12,-4.40,7.22,-21.40,31.43,10.63,52.20,21.25,-14.25,-15.59,-35.32,-4.25,13.30,15.00,45.52,56.85,6.06,29.68,42.25,36.97,46.18,9.65,-15.76,-29.56,-13.08,-9.79,5.09,3.05,-5.43,5.66,-11.86,-8.32,19.41
IncomeGrossProfit_qq,,-19.21,-88.11,744.83,15.92,-67.61,-21.74,194.44,310.38,-87.01,165.49,321.67,86.17,-15.07,-72.05,-70.30,52.41,-31.62,-38.73,137.74,1068.25,-65.22,-98.93,10590.91,53.91,-47.68,-98.20,2764.71,32.24,-75.16,-1380.00,275.83,24.13,-1.36,-53.35,118.38,29.03,-48.15,-97.97,8403.28
IncomeGrossProfit_sq,,-50.74,130.05,9.55,15.92,-74.78,57.94,-6.86,56.37,-36.04,-0.80,8.40,26.21,19.73,-46.32,-37.22,40.19,-16.21,-36.51,33.70,17.53,-9.35,-5.56,12.14,20.96,3.02,3.32,0.72,1.82,-22.23,-5.48,-8.16,-6.93,5.79,13.53,-25.14,31.12,-28.36,12.68,3.02
IncomeOtherOperatingIncome,,207000,,66000,,149000,23000,20000,12000,61000,138000,114000,53000,243000,211000,1037000,1087000,-261000,319000,110000,343000,868000,324000,804000,459000,478000,365000,613000,251000,751000,369000,1182000,2489000,5778000,1852000,-264000,1502000,2044000,1481000,535000
IncomeOtherOperatingIncome_yy,,,,,,-28.02,,-69.70,,-59.06,500.00,470.00,341.67,298.36,52.90,809.65,1950.94,-207.41,51.18,-89.39,-68.45,432.57,1.57,630.91,33.82,-44.93,12.65,-23.76,-45.32,57.11,1.10,92.82,891.63,669.37,401.90,-122.34,-39.65,-64.62,-20.03,302.65
IncomeOtherOperatingIncome_sy,,,,,,89.92,,18.48,,111.31,10.12,-6.10,18.99,-40.06,27.70,-32.78,-22.80,9.68,36.50,51.21,52.45,86.66,19.87,7.07,-20.08,-14.17,-18.78,-24.76,31.06,1.88,9.17,23.76,-4.70,23.89,-7.29,5.68,34.69,16.38,17.06,17.71
IncomeOtherOperatingIncome_qq,,,-100.00,,-100.00,,-84.56,-13.04,-40.00,408.33,126.23,-17.39,-53.51,358.49,-13.17,391.47,4.82,-124.01,222.22,-65.52,211.82,153.06,-62.67,148.15,-42.91,4.14,-23.64,67.95,-59.05,199.20,-50.87,220.33,110.58,132.14,-67.95,-114.25,668.94,36.09,-27.54,-63.88
IncomeOtherOperatingIncome_sq,,,-56.29,,2.99,,-44.82,18.95,-40.00,104.82,-76.91,43.75,-4.96,7.45,-16.80,-10.22,18.53,29.58,6.46,2.25,8.08,25.67,-23.98,-0.62,-15.66,15.74,-29.68,-1.84,-27.50,52.14,-5.62,-1.74,4.00,38.33,-35.95,14.42,10.94,44.64,-26.84,-7.14
IncomeOtherOperatingCosts,,42000,,14000,,45000,1000,4000,11000,14000,50000,69000,49000,354000,93000,529000,772000,-436000,103000,42000,23000,976000,76000,604000,489000,481000,184000,193000,541000,1304000,740000,626000,1455000,2146000,1561000,-143000,1489000,1260000,1030000,494000
IncomeOtherOperatingCosts_yy,,,,,,7.14,,-71.43,,-68.89,4900.00,1625.00,345.45,2428.57,86.00,666.67,1475.51,-223.16,10.75,-92.06,-97.02,323.85,-26.21,1338.10,2026.09,-50.72,142.11,-68.05,10.63,171.10,302.17,224.35,168.95,64.57,110.95,-122.84,2.34,-41.29,-34.02,445.45
IncomeOtherOperatingCosts_sy,,,,,,33.74,,9.75,,-38.36,200.00,17.93,66.60,-9.84,3.83,-28.44,-50.00,12.90,45.59,1.99,11.78,32.30,6.29,-14.24,6.16,-1.84,-37.15,-16.62,-0.94,-9.79,13.86,14.00,-20.51,-10.23,-8.68,-25.34,-8.69,36.41,-1.23,73.20
IncomeOtherOperatingCosts_qq,,,-100.00,,-100.00,,-97.78,300.00,175.00,27.27,257.14,38.00,-28.99,622.45,-73.73,468.82,45.94,-156.48,123.62,-59.22,-45.24,4143.48,-92.21,694.74,-19.04,-1.64,-61.75,4.89,180.31,141.04,-43.25,-15.41,132.43,47.49,-27.26,-109.16,1141.26,-15.38,-18.25,-52.04
IncomeOtherOperatingCosts_sq,,,-64.18,,-34.27,,-78.34,48.69,-27.69,211.83,-67.61,29.25,-28.03,175.00,-60.12,10.15,-2.56,125.07,-40.71,69.60,-13.28,217.00,-59.72,11.60,-19.17,124.20,-72.53,20.27,-18.58,216.38,-63.22,8.33,-28.86,97.78,-41.67,16.04,-13.80,83.08,-55.93,59.87
IncomeEBIT,,995000,,326000,,754000,94000,228000,871000,160000,388000,1310000,2359000,1889000,677000,674000,568000,348000,322000,320000,3264000,916000,259000,1376000,1780000,944000,198000,907000,354000,-393000,-2419000,4157000,5504000,8041000,2348000,4371000,5809000,3789000,512000,5228000
IncomeEBIT_yy,,,,,,-24.22,,-30.06,,-78.78,312.77,474.56,170.84,1080.63,74.48,-48.55,-75.92,-81.58,-52.44,-52.52,474.65,163.22,-19.57,330.00,-45.47,3.06,-23.55,-34.08,-80.11,-141.63,-1321.72,358.32,1454.80,2146.06,197.06,5.15,5.54,-52.88,-78.19,19.61
IncomeEBIT_sy,,,,,,-35.23,,-22.79,,56.43,-24.50,65.87,10.94,46.31,3.45,-23.98,5.62,-39.60,14.29,4.23,11.81,56.42,41.64,34.54,35.89,26.31,33.95,13.31,8.65,-8.92,-22.11,-7.34,-5.67,14.00,9.49,-26.94,4.92,-19.90,-3.94,23.19
IncomeEBIT_qq,,,-100.00,,-100.00,,-87.53,142.55,282.02,-81.63,142.50,237.63,80.08,-19.92,-64.16,-0.44,-15.73,-38.73,-7.47,-0.62,920.00,-71.94,-71.72,431.27,29.36,-46.97,-79.03,358.08,-60.97,-211.02,-515.52,271.85,32.40,46.09,-70.80,86.16,32.90,-34.77,-86.49,921.09
IncomeEBIT_sq,,,98.14,,2.74,,55.91,-3.26,81.49,-25.58,-6.14,40.13,26.02,-3.54,-35.45,-32.85,39.95,-31.26,-7.47,7.46,31.56,-6.95,-24.68,26.60,13.44,-33.68,5.71,8.34,-0.72,-10.97,-1.58,2.32,-4.89,12.88,0.74,-19.68,20.68,-27.08,24.58,-2.22
IncomeFinanceIncome,,5000,,262000,,5000,,,122000,-51000,12000,68000,-10000,10000,564000,-303000,354000,53000,36000,42000,30000,32000,17000,-8000,16000,65000,762000,-364000,-120000,-58000,560000,-406000,190000,-157000,1356000,-3000,-318000,1465000,85000,166000
IncomeFinanceIncome_yy,,,,,,,,-100.00,,-1120.00,,,-108.20,119.61,4600.00,-545.59,3640.00,430.00,-93.62,113.86,-91.53,-39.62,-52.78,-119.05,-46.67,103.12,4382.35,-4450.00,-850.00,-189.23,-26.51,-11.54,258.33,-170.69,142.14,99.26,-267.37,1033.12,-93.73,5633.33
IncomeFinanceIncome_sy,,,,,,,,-20.00,,11.16,,,77.11,101.02,59.72,-7.39,22.72,-50.69,55.56,25.45,-64.12,-30.23,-26.03,-44.54,40.74,27.80,-1.92,-43.50,-34.72,-36.41,-31.40,29.97,9.80,-22.72,-4.10,-9.52,17.45,37.14,-12.90,34.13
IncomeFinanceIncome_qq,,,-100.00,,-100.00,,-100.00,,,-141.80,123.53,466.67,-114.71,200.00,5540.00,-153.72,216.83,-85.03,-32.08,16.67,-28.57,6.67,-46.88,-147.06,300.00,306.25,1072.31,-147.77,67.03,51.67,1065.52,-172.50,146.80,-182.63,963.69,-100.22,-10500.00,560.69,-94.20,95.29
IncomeFinanceIncome_sq,,,12.82,,-51.38,,38.84,,,100.00,19.52,18.57,7.10,17.27,-29.47,-4.55,1.43,-19.05,3.57,-7.28,-35.65,19.65,,-1.25,-6.62,117.92,-15.70,-27.87,0.36,58.33,-13.64,8.85,-35.29,12.90,22.42,-6.65,-4.60,31.18,27.76,73.91
IncomeFinanceCosts,,971000,,361000,,342000,79000,54000,236000,-65000,40000,93000,442000,95000,91000,111000,97000,79000,236000,323000,-45000,-37000,210000,111000,300000,525000,306000,95000,109000,131000,647000,2070000,814000,1882000,1448000,1297000,1312000,1583000,1601000,4210000
IncomeFinanceCosts_yy,,,,,,-64.78,,-85.04,,-119.01,-49.37,72.22,87.29,246.15,127.50,19.35,-78.05,-16.84,159.34,190.99,-146.39,-146.84,-11.02,-65.63,766.67,1518.92,45.71,-14.41,-63.67,-75.05,111.44,2078.95,646.79,1336.64,123.80,-37.34,61.18,-15.89,10.57,224.60
IncomeFinanceCosts_sy,,,,,,-38.02,,44.34,,-10.06,-6.07,26.94,37.32,34.26,45.75,17.89,85.69,-16.84,-4.16,-0.53,-26.85,-1.14,-12.66,22.17,30.90,24.32,1.59,-12.22,-11.48,-7.74,8.22,23.81,7.96,-1.64,14.00,1.30,3.21,25.70,-1.28,21.34
IncomeFinanceCosts_qq,,,-100.00,,-100.00,,-76.90,-31.65,337.04,-127.54,161.54,132.50,375.27,-78.51,-4.21,21.98,-12.61,-18.56,198.73,36.86,-113.93,17.78,667.57,-47.14,170.27,75.00,-41.71,-68.95,14.74,20.18,393.89,219.94,-60.68,131.20,-23.06,-10.43,1.16,20.66,1.14,162.96
IncomeFinanceCosts_sq,,,-29.14,,68.14,,,6.84,26.40,8.54,-11.97,38.16,-8.65,26.56,-2.43,5.00,1.66,-26.68,-10.57,-8.50,-12.04,19.20,-13.32,7.07,6.33,11.29,-25.46,-5.10,-2.13,21.20,-11.61,27.22,-12.04,7.36,-0.98,0.79,0.79,20.66,-9.06,31.18
IncomeOtherIncome,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2000,0,0,-2000,1000,-1000,0,,-1000,-1000,0,,-1000
IncomeOtherIncome_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150.00,,,100.00,-200.00,,,,
IncomeOtherIncome_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.24,,,25.70,-100.00,,,,
IncomeOtherIncome_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.00,,,150.00,-200.00,100.00,,,,100.00,,
IncomeOtherIncome_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.73,,,-33.21,-29.29,57.28,,,,94.80,,
IncomeNetGrossProfit,368000,-760000,12000,215000,110000,80000,15000,174000,757000,174000,360000,1285000,1907000,1804000,1150000,260000,825000,322000,122000,39000,3339000,985000,66000,1257000,1496000,484000,654000,446000,125000,-582000,-2508000,1682000,4879000,6002000,2256000,3070000,4178000,3671000,-1004000,1183000
IncomeNetGrossProfit_yy,,,,,-70.11,110.53,25.00,-19.07,588.18,117.50,2300.00,638.51,151.92,936.78,219.44,-79.77,-56.74,-82.15,-89.39,-85.00,304.73,205.90,-45.90,3123.08,-55.20,-50.86,890.91,-64.52,-91.64,-220.25,-483.49,277.13,3803.20,1131.27,189.95,82.52,-14.37,-38.84,-144.50,-61.47
IncomeNetGrossProfit_sy,,,,,-25.49,76.05,11.15,-19.07,25.89,101.06,-19.89,49.06,0.28,58.24,14.63,-37.72,-8.21,-53.22,6.27,48.76,23.68,39.90,67.90,22.88,29.31,17.80,34.35,5.80,23.36,-10.40,-27.16,-4.45,-5.36,9.40,18.59,-32.16,2.96,-26.39,-1.28,22.01
IncomeNetGrossProfit_qq,,-306.52,101.58,1691.67,-48.84,-27.27,-81.25,1060.00,335.06,-77.01,106.90,256.94,48.40,-5.40,-36.25,-77.39,217.31,-60.97,-62.11,-68.03,8461.54,-70.50,-93.30,1804.55,19.01,-67.65,35.12,-31.80,-71.97,-565.60,-330.93,167.07,190.07,23.02,-62.41,36.08,36.09,-12.13,-127.35,217.83
IncomeNetGrossProfit_sq,,-92.62,110.82,112.34,-2.69,-45.88,47.14,6.64,59.01,-25.39,-22.92,47.77,19.47,24.95,-40.30,-28.76,35.95,-58.34,-20.48,6.42,38.07,-18.54,-9.79,24.98,16.24,-47.98,13.78,11.32,1.14,-4.34,-1.84,18.51,-16.47,6.91,-2.61,-30.04,37.48,-21.98,7.38,-6.86
IncomeExtraordinarProfit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IncomeExtraordinarProfit_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IncomeExtraordinarProfit_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IncomeExtraordinarProfit_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IncomeExtraordinarProfit_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IncomeBeforeTaxProfit,368000,-760000,12000,215000,110000,80000,15000,174000,757000,174000,360000,1285000,1907000,1804000,1150000,260000,825000,322000,122000,39000,3339000,985000,66000,1257000,1496000,484000,654000,446000,125000,-582000,-2508000,1682000,4879000,6002000,2256000,3070000,4178000,3671000,-1004000,1183000
IncomeBeforeTaxProfit_yy,,,,,-70.11,110.53,25.00,-19.07,588.18,117.50,2300.00,638.51,151.92,936.78,219.44,-79.77,-56.74,-82.15,-89.39,-85.00,304.73,205.90,-45.90,3123.08,-55.20,-50.86,890.91,-64.52,-91.64,-220.25,-483.49,277.13,3803.20,1131.27,189.95,82.52,-14.37,-38.84,-144.50,-61.47
IncomeBeforeTaxProfit_sy,,,,,-25.49,76.05,11.15,-19.07,25.89,101.06,-19.89,49.06,0.28,58.24,14.63,-37.72,-8.21,-53.22,6.27,48.76,23.68,39.90,67.90,22.88,29.31,17.80,34.35,5.80,23.36,-10.40,-27.16,-4.45,-5.36,9.40,18.59,-32.16,2.96,-26.39,-1.28,22.01
IncomeBeforeTaxProfit_qq,,-306.52,101.58,1691.67,-48.84,-27.27,-81.25,1060.00,335.06,-77.01,106.90,256.94,48.40,-5.40,-36.25,-77.39,217.31,-60.97,-62.11,-68.03,8461.54,-70.50,-93.30,1804.55,19.01,-67.65,35.12,-31.80,-71.97,-565.60,-330.93,167.07,190.07,23.02,-62.41,36.08,36.09,-12.13,-127.35,217.83
IncomeBeforeTaxProfit_sq,,-92.62,110.82,112.34,-2.69,-45.88,47.14,6.64,59.01,-25.39,-22.92,47.77,19.47,24.95,-40.30,-28.76,35.95,-58.34,-20.48,6.42,38.07,-18.54,-9.79,24.98,16.24,-47.98,13.78,11.32,1.14,-4.34,-1.84,18.51,-16.47,6.91,-2.61,-30.04,37.48,-21.98,7.38,-6.86
IncomeDiscontinuedProfit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IncomeDiscontinuedProfit_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IncomeDiscontinuedProfit_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IncomeDiscontinuedProfit_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IncomeDiscontinuedProfit_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IncomeNetProfit,348000,-561000,12000,215000,107000,167000,15000,174000,641000,316000,528000,1391000,1529000,835000,781000,327000,653000,322000,76000,67000,2888000,778000,142000,1090000,1072000,312000,526000,352000,133000,-554000,-1996000,1236000,3932000,5045000,1782000,2775000,3370000,2535000,-984000,280000
IncomeNetProfit_yy,,,,,-69.25,129.77,25.00,-19.07,499.07,89.22,3420.00,699.43,138.53,164.24,47.92,-76.49,-57.29,-61.44,-90.27,-79.51,342.27,141.61,86.84,1526.87,-62.88,-59.90,270.42,-67.71,-87.59,-277.56,-479.47,251.14,2856.39,1010.65,189.28,124.51,-14.29,-49.75,-155.22,-89.91
IncomeNetProfit_sy,,,,,-25.71,104.75,43.72,-29.13,24.26,89.22,-28.31,48.82,-6.47,50.38,23.45,-40.77,-9.86,-61.44,10.72,74.42,22.90,32.46,56.00,37.79,34.75,8.14,41.94,1.61,29.53,-14.87,-15.21,4.69,-17.38,0.21,19.91,-39.89,13.49,-11.55,-9.96,51.70
IncomeNetProfit_qq,,-261.21,102.14,1691.67,-50.23,56.07,-91.02,1060.00,268.39,-50.70,67.09,163.45,9.92,-45.39,-6.47,-58.13,99.69,-50.69,-76.40,-11.84,4210.45,-73.06,-81.75,667.61,-1.65,-70.90,68.59,-33.08,-62.22,-516.54,-260.29,161.92,218.12,28.31,-64.68,55.72,21.44,-24.78,-138.82,128.46
IncomeNetProfit_sq,,-97.45,112.24,117.42,-6.80,-41.98,51.09,-32.18,42.29,-16.43,-25.49,79.08,-0.09,15.63,-48.21,-11.58,33.02,-42.96,-32.39,0.42,36.81,-27.57,-5.94,18.62,8.59,-37.73,-11.18,24.75,12.14,-23.20,-1.51,11.16,-8.65,-4.53,14.21,-29.32,23.55,-24.91,17.54,-8.36
IncomeShareholderNetProfit,348000,-561000,12000,215000,107000,167000,15000,174000,641000,316000,528000,1391000,1529000,835000,781000,327000,654000,321000,76000,67000,2888000,778000,142000,1090000,1072000,312000,526000,352000,133000,-554000,-1996000,1236000,3932000,5045000,1782000,2775000,3370000,2535000,-984000,280000
IncomeShareholderNetProfit_yy,,,,,-69.25,129.77,25.00,-19.07,499.07,89.22,3420.00,699.43,138.53,164.24,47.92,-76.49,-57.23,-61.56,-90.27,-79.51,341.59,142.37,86.84,1526.87,-62.88,-59.90,270.42,-67.71,-87.59,-277.56,-479.47,251.14,2856.39,1010.65,189.28,124.51,-14.29,-49.75,-155.22,-89.91
IncomeShareholderNetProfit_sy,,,,,-22.58,122.04,43.72,-29.05,14.74,70.74,-39.90,48.82,-6.38,44.47,19.06,-46.94,-9.80,-61.56,23.74,74.42,22.85,35.22,56.00,36.08,25.55,9.97,42.03,14.59,39.16,-14.93,-16.46,14.12,-22.26,0.21,10.04,-39.89,14.16,-7.32,-10.11,46.79
IncomeShareholderNetProfit_qq,,-261.21,102.14,1691.67,-50.23,56.07,-91.02,1060.00,268.39,-50.70,67.09,163.45,9.92,-45.39,-6.47,-58.13,100.00,-50.92,-76.32,-11.84,4210.45,-73.06,-81.75,667.61,-1.65,-70.90,68.59,-33.08,-62.22,-516.54,-260.29,161.92,218.12,28.31,-64.68,55.72,21.44,-24.78,-138.82,128.46
IncomeShareholderNetProfit_sq,,-100.13,112.24,142.09,-15.30,-43.42,26.00,-32.14,42.24,-16.43,-30.52,79.72,-0.69,15.63,-48.21,-11.85,33.33,-54.78,-26.66,1.17,65.95,-24.38,-12.57,19.58,6.76,-33.49,-8.38,25.93,18.69,-33.34,-1.51,29.06,-17.16,6.33,14.78,-29.22,43.74,-24.98,17.54,-4.30
BalanceNoncurrentAssets,6950000,7379000,7425000,7290000,7250000,7383000,7175000,7006000,6891000,7133000,8405000,11887000,,13401000,19722000,19812000,19778000,20179000,19590000,19107000,25412000,28606000,29737000,34042000,36821000,38909000,39557000,38544000,33617000,33224000,131456000,130356000,130381000,122494000,120278000,123721000,133700000,132273000,128648000,131617000
BalanceNoncurrentAssets_yy,,,,,4.32,0.05,-3.37,-3.90,-4.95,-3.39,17.14,69.67,-100.00,87.87,134.65,66.67,,50.58,-0.67,-3.56,28.49,41.76,51.80,78.17,44.90,36.02,33.02,13.22,-8.70,-14.61,232.32,238.20,287.84,268.69,-8.50,-5.09,2.55,7.98,6.96,6.38
BalanceNoncurrentAssets_sy,,,,,4.32,6.13,13.58,13.00,8.66,11.40,16.58,9.59,-2.10,9.52,16.69,10.72,,3.30,1.00,-0.92,-2.20,3.70,0.96,2.54,10.33,9.70,3.98,6.29,6.63,6.82,13.71,8.31,9.99,9.71,6.71,1.32,2.24,-0.52,3.24,6.48
BalanceNoncurrentAssets_qq,,6.17,0.62,-1.82,-0.55,1.83,-2.82,-2.36,-1.64,3.51,17.83,41.43,-100.00,,47.17,0.46,-0.17,2.03,-2.92,-2.47,33.00,12.57,3.95,14.48,8.16,5.67,1.67,-2.56,-12.78,-1.17,295.67,-0.84,0.02,-6.05,-1.81,2.86,8.07,-1.07,-2.74,2.31
BalanceNoncurrentAssets_sq,,10.37,1.92,1.38,-100.00,6.19,0.92,0.69,-100.00,3.51,1.05,2.73,-100.00,,1.23,0.70,-0.37,0.54,-0.71,-0.34,-0.84,2.52,-0.28,0.51,0.88,-0.03,-0.67,2.72,1.14,2.24,0.62,0.90,0.26,0.10,-0.21,1.04,0.37,-0.23,0.68,-0.24
