,2005/Q1,2005/Q2,2005/Q3,2005/Q4,2006/Q1,2006/Q2,2006/Q3,2006/Q4,2007/Q1,2007/Q2,2007/Q3,2007/Q4,2008/Q1,2008/Q2,2008/Q3,2008/Q4,2009/Q1,2009/Q2,2009/Q3,2009/Q4,2010/Q1,2010/Q2,2010/Q3,2010/Q4,2011/Q1,2011/Q2,2011/Q3,2011/Q4,2012/Q1,2012/Q2,2012/Q3,2012/Q4,2013/Q1,2013/Q2,2013/Q3,2013/Q4,2014/Q1,2014/Q2,2014/Q3,2014/Q4,2015/Q1,2015/Q2,2015/Q3,2015/Q4,2016/Q1,2016/Q2,2016/Q3,2016/Q4,2017/Q1
IncomeDistributionExpenses_sq,,6.46,5.91,43.38,-12.98,9.56,4.91,32.70,-14.30,2.72,14.84,21.41,-16.98,4.22,5.10,11.21,-15.27,5.33,4.65,18.34,-7.18,1.24,0.59,21.86,-25.16,-1.79,3.01,29.93,-11.00,8.09,7.01,18.86,-19.04,-0.99,6.18,20.30,-15.88,-3.10,-2.46,17.56,-14.52,3.50,-2.11,7.34,-14.68,-1.64,6.96,6.02,-7.94
IncomeAdministrativExpenses,1427000,1628000,1782000,2021000,1690000,1641000,1806000,2007000,1734000,1974000,1760000,1762000,1881000,2117000,1974000,2523000,1944000,1965000,2045000,2061000,2716000,2601000,2554000,2807000,2348000,2957000,799000,2366000,1740000,1832000,1686000,1108000,729000,900000,769000,1235000,731000,799000,655000,874000,703000,714000,666000,661000,660000,644000,701000,1319000,736000
IncomeAdministrativExpenses_yy,,,,,18.43,0.80,1.35,-0.69,2.60,20.29,-2.55,-12.21,8.48,7.24,12.16,43.19,3.35,-7.18,3.60,-18.31,39.71,32.37,24.89,36.20,-13.55,13.69,-68.72,-15.71,-25.89,-38.05,111.01,-53.17,-58.10,-50.87,-54.39,11.46,0.27,-11.22,-14.82,-29.23,-3.83,-10.64,1.68,-24.37,-6.12,-9.80,5.26,99.55,11.52
IncomeAdministrativExpenses_sy,,,,,5.77,-3.65,11.06,-15.74,15.76,23.14,37.74,16.90,11.68,22.68,9.17,6.82,-3.35,-5.14,1.02,-7.17,6.22,14.02,9.74,13.42,2.71,10.92,16.79,24.05,24.44,2.02,14.14,4.92,7.97,1.14,11.33,-0.18,0.82,-12.33,-13.10,-3.93,-3.10,7.58,1.83,-0.61,2.23,9.68,2.50,-3.44,9.03
IncomeAdministrativExpenses_qq,,14.09,9.46,13.41,-16.38,-2.90,10.05,11.13,-13.60,13.84,-10.84,0.11,6.75,12.55,-6.75,27.81,-22.95,1.08,4.07,0.78,31.78,-4.23,-1.81,9.91,-16.35,25.94,-72.98,196.12,-26.46,5.29,-7.97,-34.28,-34.21,23.46,-14.56,60.60,-40.81,9.30,-18.02,33.44,-19.57,1.56,-6.72,-0.75,-0.15,-2.42,8.85,88.16,-44.20
IncomeAdministrativExpenses_sq,,14.09,-11.32,60.70,-25.18,4.67,4.48,12.57,-0.98,9.80,22.88,6.69,-6.16,10.25,-4.49,13.17,-15.09,0.44,-1.84,9.51,-5.93,2.00,3.24,17.65,-13.78,19.84,0.22,12.94,-11.53,6.78,-5.86,12.34,-15.25,3.02,-1.06,9.45,-11.09,-9.64,5.26,14.15,-19.66,1.56,-1.69,17.54,-11.67,4.11,-9.70,29.22,-9.24
IncomeGrossProfit,1468000,-1416000,-2786000,-4250000,1262000,-168000,-614000,192000,1657000,-2548000,370000,526000,2018000,296000,82000,1788000,419000,-2446000,792000,2486000,-1057000,-5788000,-3985000,-3888000,-3353000,-6134000,544000,-2081000,-3090000,-4726000,-3703000,-2198000,-117000,118000,432000,220000,182000,44000,97000,-551000,125000,-50000,-16000,-268000,34000,125000,-1658000,-7420000,-971000
IncomeGrossProfit_yy,,,,,-14.03,88.14,77.96,104.52,31.30,-1416.67,160.26,173.96,21.79,111.62,-77.84,239.92,-79.24,-926.35,865.85,39.04,-352.27,-136.63,-603.16,-256.40,-217.22,-5.98,113.65,46.48,7.84,22.95,-780.70,-5.62,96.21,102.50,111.67,110.01,255.56,-62.71,-77.55,-350.45,-31.32,-213.64,-116.49,51.36,-72.80,350.00,-10262.50,-2668.66,-2955.88
IncomeGrossProfit_sy,,,,,-31.38,13.12,8.51,16.16,55.75,-31.18,-12.62,-18.08,-15.30,-6.14,33.39,21.67,-7.06,-35.38,-8.93,28.94,-16.86,5.96,12.74,-17.58,-4.16,-12.77,-5.82,15.34,27.93,-17.62,-10.87,2.25,26.12,30.60,38.52,18.01,19.80,1.60,-6.75,27.38,17.07,5.70,36.43,-3.60,-7.96,-4.38,-13.84,17.78,0.99
IncomeGrossProfit_qq,,-196.46,-96.75,-52.55,129.69,-113.31,-265.48,131.27,763.02,-253.77,114.52,42.16,283.65,-85.33,-72.30,2080.49,-76.57,-683.77,132.38,213.89,-142.52,-447.59,31.15,2.43,13.76,-82.94,108.87,-482.54,-48.49,-52.94,21.65,40.64,94.68,200.85,266.10,-49.07,-17.27,-75.82,120.45,-668.04,122.69,-140.00,68.00,-1575.00,112.69,267.65,-1426.40,-347.53,86.91
IncomeGrossProfit_sq,,77.36,-20.66,5.77,-12.68,105.00,-28.13,34.57,5.78,-39.34,33.06,-25.16,30.56,-21.77,29.44,4.58,34.53,-33.74,-1.54,-51.00,10.08,19.81,23.09,-35.22,39.78,-23.41,73.43,-32.48,-27.86,-0.70,17.98,-42.70,-1.37,-15.48,3.70,-2.16,-1.90,-34.54,38.04,48.06,-1.75,7.38,20.07,-19.01,3.66,25.94,1.66,26.30,-15.75
IncomeOtherOperatingIncome,488000,434000,430000,713000,1208000,451000,1099000,300000,749000,15420000,653000,-413000,440000,511000,555000,454000,1063000,1217000,650000,528000,7401000,747000,753000,1718000,923000,858000,-325000,2265000,376000,210000,643000,1679000,125000,134000,378000,-1025000,112000,155000,100000,336000,94000,213000,175000,66000,82000,85000,90000,9959000,12000
IncomeOtherOperatingIncome_yy,,,,,147.54,3.92,155.58,-57.92,-38.00,3319.07,-40.58,-237.67,-41.26,-96.69,-15.01,209.93,141.59,138.16,17.12,16.30,596.24,-38.62,15.85,225.38,-87.53,14.86,-143.16,31.84,-59.26,-75.52,297.85,-25.87,-66.76,-36.19,-41.21,-161.05,-10.40,15.67,-73.54,132.78,-16.07,37.42,75.00,-80.36,-12.77,-60.09,-48.57,14989.39,-85.37
IncomeOtherOperatingIncome_sy,,,,,125.77,-43.30,7.92,29.72,39.84,134.36,73.16,-10.08,8.26,1.08,37.20,-29.74,24.20,23.62,17.12,16.30,-20.75,-26.38,-21.05,16.38,14.46,91.91,-3.04,-10.36,0.07,0.04,20.16,-11.44,-39.22,1.33,-38.27,-24.53,13.47,-11.35,4.97,13.14,-14.23,37.42,-2.05,15.25,-21.92,-31.34,-3.20,-13.46,26.98
IncomeOtherOperatingIncome_qq,,-11.07,-0.92,65.81,69.42,-62.67,143.68,-72.70,149.67,1958.74,-95.77,-163.25,206.54,16.14,8.61,-18.20,134.14,14.49,-46.59,-18.77,1301.70,-89.91,0.80,128.15,-46.27,-7.04,-137.88,796.92,-83.40,-44.15,206.19,161.12,-92.56,7.20,182.09,-371.16,110.93,38.39,-35.48,236.00,-72.02,126.60,-17.84,-62.29,24.24,3.66,5.88,10965.56,-99.88
IncomeOtherOperatingIncome_sq,,193.03,-51.40,50.32,-5.51,10.40,20.90,45.06,11.24,46.31,-33.28,15.14,-20.30,27.75,-16.71,-6.99,-21.05,23.37,-30.84,56.95,-46.89,26.74,-3.38,127.49,-49.65,71.06,-38.34,10.84,-51.55,59.16,-0.67,8.27,-36.95,16.50,-23.13,60.56,-27.66,31.00,-27.94,78.91,-41.30,23.06,-19.86,92.68,-29.20,10.82,1.28,-1.56,-22.28
IncomeOtherOperatingCosts,285000,239000,297000,3435000,517000,337000,428000,382000,1176000,1353000,642000,1908000,362000,508000,189000,661000,772000,413000,410000,821000,4587000,-3203000,856000,1268000,287000,2754000,68000,6479000,439000,1656000,614000,13781000,611000,217000,617000,-642000,250000,134000,91000,-302000,127000,66000,132000,-186000,62000,147000,43000,171000,9000
IncomeOtherOperatingCosts_yy,,,,,81.40,41.00,44.11,-88.88,127.47,301.48,50.00,399.48,-69.22,-62.45,-70.56,-65.36,113.26,-18.70,116.93,24.21,494.17,-875.54,108.78,54.45,-93.74,185.98,-92.06,410.96,52.96,-39.87,802.94,112.70,39.18,-86.90,0.49,-104.66,-59.08,-38.25,-85.25,52.96,-49.20,-50.75,45.05,38.41,-51.18,122.73,-67.42,191.94,-85.48
IncomeOtherOperatingCosts_sy,,,,,60.98,-12.39,29.65,-40.70,-6.55,71.96,25.37,55.20,-27.27,67.44,-34.33,117.43,113.26,-7.41,56.60,40.43,-25.18,27.05,0.25,28.18,58.96,60.89,47.37,-1.64,4.13,-5.60,1.68,13.68,13.38,-45.33,-12.88,-13.50,41.95,-33.40,0.42,-28.02,-15.58,1.95,20.95,24.09,-15.52,22.35,-3.07,13.62,-7.28
IncomeOtherOperatingCosts_qq,,-16.14,24.27,1056.57,-84.95,-34.82,27.00,-10.75,207.85,15.05,-52.55,197.20,-81.03,40.33,-62.80,249.74,16.79,-46.50,-0.73,100.24,458.71,-169.83,126.72,48.13,-77.37,859.58,-97.53,9427.94,-93.22,277.22,-62.92,2144.46,-95.57,-64.48,184.33,-204.05,138.94,-46.40,-32.09,-431.87,142.05,-48.03,100.00,-240.91,133.33,137.10,-70.75,297.67,-94.74
IncomeOtherOperatingCosts_sq,,93.62,-22.46,210.33,-83.09,25.25,-29.74,113.69,-56.76,4.12,-20.16,62.48,-69.30,32.02,-62.80,286.79,-66.43,14.84,-42.73,100.99,-66.04,87.96,-14.24,115.56,-66.55,65.55,-18.82,87.63,-65.13,72.84,-32.98,98.69,-53.49,3.98,11.09,126.37,-26.34,13.69,-12.78,34.07,-42.22,2.94,-16.53,132.14,7.01,50.13,-40.66,158.43,-53.48
IncomeEBIT,1671000,-1221000,-2653000,-6972000,1953000,-54000,57000,110000,1230000,11519000,381000,-1795000,2096000,299000,448000,1581000,710000,-1642000,1032000,2193000,1757000,-1838000,-4088000,-3438000,-2717000,-8030000,151000,-6295000,-3153000,-6172000,-3674000,-14300000,-603000,35000,193000,-163000,44000,65000,106000,87000,92000,97000,27000,-16000,54000,63000,-1611000,2368000,-968000
IncomeEBIT_yy,,,,,16.88,95.58,102.15,101.58,-37.02,21431.48,568.42,-1731.82,70.41,-97.40,17.59,188.08,-66.13,-649.16,130.36,38.71,147.46,-11.94,-496.12,-256.77,-254.64,-336.89,103.69,-83.10,-16.05,23.14,-2533.11,-127.16,80.88,100.57,105.25,98.86,107.30,85.71,-45.08,153.37,109.09,49.23,-74.53,-118.39,-41.30,-35.05,-6066.67,14900.00,-1892.59
IncomeEBIT_sy,,,,,-6.30,12.12,35.03,96.24,68.73,-2.22,-9.71,-31.73,-10.66,-12.62,17.59,13.70,-6.40,-4.89,-19.45,41.32,18.77,4.08,7.62,-30.04,9.83,-12.46,-2.24,-61.31,16.71,3.96,-19.18,9.35,27.38,14.75,12.33,9.23,17.55,30.33,-13.72,36.91,27.18,25.68,20.72,-4.48,4.24,-20.00,-18.41,12.77,-2.50
IncomeEBIT_qq,,-173.07,-117.28,-162.80,128.01,-102.76,205.56,92.98,1018.18,836.50,-96.69,-571.13,216.77,-85.73,49.83,252.90,-55.09,-331.27,162.85,112.50,-19.88,-204.61,-122.42,15.90,20.97,-195.55,101.88,-4268.87,49.91,-95.75,40.47,-289.22,95.78,105.80,451.43,-184.46,126.99,47.73,63.08,-17.92,5.75,5.43,-72.16,-159.26,437.50,16.67,-2657.14,246.99,-140.88
IncomeEBIT_sq,,126.16,-33.43,5.00,-13.68,44.50,0.78,73.03,-2.46,-18.68,-0.14,-2.64,-10.86,-2.01,18.20,-20.88,23.46,-18.06,8.94,-17.30,28.50,11.16,18.91,-32.88,31.09,21.05,13.86,-55.55,37.47,-7.62,-13.02,-43.11,3.78,-3.71,-2.75,21.09,0.08,-23.84,26.34,14.30,0.10,6.40,9.21,12.26,-12.07,18.88,1.82,23.66,-11.94
IncomeFinanceIncome,31000,3000,76000,110000,73000,358000,64000,354000,161000,76000,315000,144000,41000,152000,37000,703000,2013000,1889000,564000,273000,1184000,795000,1611000,1583000,1060000,955000,49000,730000,309000,87000,16000,-50000,180000,144000,1000,16000,18000,31000,9000,93000,1000,52000,50000,79000,54000,96000,25000,-2000,6000
IncomeFinanceIncome_yy,,,,,135.48,11833.33,-15.79,221.82,120.55,-78.77,392.19,-59.32,-74.53,100.00,-88.25,388.19,4809.76,1142.76,1424.32,-61.17,-41.18,-57.91,185.64,479.85,-10.47,20.13,-96.96,-53.89,-70.85,-90.89,-67.35,-106.85,-41.75,65.52,-93.75,132.00,-90.00,-78.47,800.00,481.25,-94.44,67.74,455.56,-15.05,5300.00,84.62,-50.00,-102.53,-88.89
IncomeFinanceIncome_sy,,,,,-58.31,-12.41,38.34,-60.31,45.19,254.55,85.62,29.12,-65.62,46.17,-57.14,82.37,54.55,9.38,-20.53,-75.02,52.25,-56.71,7.07,216.46,39.04,20.13,-54.18,-40.90,7.88,-81.92,20.98,-26.40,-46.53,211.11,-15.05,-22.24,-1.62,-54.67,50.63,-7.55,11.75,39.13,-14.29,-14.29,-16.42,-21.65,-50.00,-11.77,-52.43
IncomeFinanceIncome_qq,,-90.32,2433.33,44.74,-33.64,390.41,-82.12,453.12,-54.52,-52.80,314.47,-54.29,-71.53,270.73,-75.66,1800.00,186.34,-6.16,-70.14,-51.60,333.70,-32.85,102.64,-1.74,-33.04,-9.91,-94.87,1389.80,-57.67,-71.84,-81.61,-412.50,460.00,-20.00,-99.31,1500.00,12.50,72.22,-70.97,933.33,-98.92,5100.00,-3.85,58.00,-31.65,77.78,-73.96,-108.00,400.00
IncomeFinanceIncome_sq,,-25.36,-19.02,328.47,-62.50,108.79,4.88,53.76,-15.27,29.64,15.32,41.56,-65.96,162.95,-70.83,100.00,-67.70,154.42,-1.08,-8.81,131.01,-28.10,40.22,107.94,-41.52,67.03,-79.74,103.53,-34.88,-71.84,106.07,86.14,-45.18,10.36,-30.14,22.55,-3.51,-9.55,22.59,15.97,8.76,24.49,25.37,25.00,4.59,-24.26,-26.39,-33.85,13.68
IncomeFinanceCosts,304000,516000,349000,531000,290000,303000,368000,439000,554000,594000,263000,692000,293000,438000,120000,-131000,1792000,2003000,1491000,677000,1189000,1336000,1952000,2060000,1478000,2152000,7954000,-5088000,613000,1043000,357000,1710000,308000,320000,138000,265000,19000,68000,95000,138000,54000,102000,71000,125000,103000,154000,79000,1495000,17000
IncomeFinanceCosts_yy,,,,,-4.61,-41.28,5.44,-17.33,91.03,96.04,-28.53,57.63,-47.11,-26.26,-54.37,-118.93,511.60,357.31,1142.50,616.79,-33.65,-33.30,30.92,204.28,24.31,61.08,307.48,-346.99,-58.53,-51.53,-95.51,133.61,-49.76,-69.32,-61.34,-84.50,-93.83,-78.75,-31.16,-47.92,184.21,50.00,-25.26,-9.42,90.74,50.98,11.27,1096.00,-83.50
IncomeFinanceCosts_sy,,,,,-0.62,-31.14,25.38,7.97,32.14,79.02,36.90,57.63,27.26,47.29,37.39,116.61,113.13,-32.36,-34.42,-43.43,-46.58,-18.14,1.76,-4.00,19.80,56.16,39.08,48.30,43.05,20.25,32.21,6.44,-16.59,18.94,-39.35,-2.49,-11.21,-33.88,11.82,-35.89,-12.98,-18.55,-25.26,-8.37,-4.68,-13.22,-2.64,0.68,-15.82
IncomeFinanceCosts_qq,,69.74,-32.36,52.15,-45.39,4.48,21.45,19.29,26.20,7.22,-55.72,163.12,-57.66,49.49,-72.60,-209.17,1467.94,11.77,-25.56,-54.59,75.63,12.36,46.11,5.53,-28.25,45.60,269.61,-163.97,112.05,70.15,-65.77,378.99,-81.99,3.90,-56.88,92.03,-92.83,257.89,39.71,45.26,-60.87,88.89,-30.39,76.06,-17.60,49.51,-48.70,1792.41,-98.86
IncomeFinanceCosts_sq,,34.92,-36.83,69.22,-27.23,-0.62,9.19,11.90,18.43,22.08,4.43,26.36,-14.34,16.21,7.79,275.86,-40.09,-21.50,9.08,-2.54,16.79,14.58,46.11,5.53,8.12,13.05,19.30,26.96,-6.11,4.32,1.16,12.10,-17.00,8.63,-26.33,52.64,-32.99,-12.04,7.89,1.52,-5.00,3.58,-9.10,27.02,-10.33,-5.48,0.15,47.29,-28.52
IncomeOtherIncome,,,,,,,,,,-2420000,0,0,,,,,,,,,,,,,,,,-7199000,,,,,,,,,,,,,,,,,,,,-4797000,
IncomeOtherIncome_yy,,,,,,,,,,,,,,100.00,,,,,,,,,,,,,,,,,,100.00,,,,,,,,,,,,,,,,,
IncomeOtherIncome_sy,,,,,,,,,,,,,,-58.04,,,,,,,,,,,,,,,,,,90.08,,,,,,,,,,,,,,,,,
IncomeOtherIncome_qq,,,,,,,,,,,100.00,,,,,,,,,,,,,,,,,,100.00,,,,,,,,,,,,,,,,,,,,100.00
IncomeOtherIncome_sq,,,,,,,,,,,-75.83,,,,,,,,,,,,,,,,,,100.00,,,,,,,,,,,,,,,,,,,,100.00
IncomeNetGrossProfit,1398000,-1734000,-2926000,-7393000,1736000,1000,-247000,25000,837000,8581000,433000,-2343000,1844000,13000,365000,2415000,931000,-1756000,105000,1789000,1752000,-2379000,-4429000,-3915000,-3135000,-9227000,-7754000,-7676000,-3457000,-7128000,-4015000,-16060000,-731000,-141000,56000,-412000,43000,28000,20000,42000,39000,47000,6000,-62000,5000,5000,-1665000,-3926000,-979000
IncomeNetGrossProfit_yy,,,,,24.18,100.06,91.56,100.34,-51.79,858000.00,275.30,-9472.00,120.31,-99.85,-15.70,203.07,-49.51,-13607.69,-71.23,-25.92,88.18,-35.48,-4318.10,-318.84,-278.94,-287.85,-75.07,-96.07,-10.27,22.75,48.22,-109.22,78.85,98.02,101.39,97.43,105.88,119.86,-64.29,110.19,-9.30,67.86,-70.00,-247.62,-87.18,-89.36,-27850.00,-6232.26,-19680.00
IncomeNetGrossProfit_sy,,,,,-3.66,17.22,31.78,56.99,82.44,44.04,64.25,7.73,-33.02,-27.69,9.29,-37.55,-41.98,1.12,-7.82,77.22,97.51,-13.91,13.57,-18.98,-2.53,-17.92,-38.69,-65.78,-10.27,-32.86,-6.74,10.71,3.99,31.11,15.83,35.65,5.17,36.23,-8.46,42.54,24.49,31.74,36.86,2.50,8.54,-19.66,-34.32,12.80,3.24
IncomeNetGrossProfit_qq,,-224.03,-68.74,-152.67,123.48,-99.94,-24800.00,110.12,3248.00,925.21,-94.95,-641.11,178.70,-99.30,2707.69,561.64,-61.45,-288.61,105.98,1603.81,-2.07,-235.79,-86.17,11.61,19.92,-194.32,15.96,1.01,54.96,-106.19,43.67,-300.00,95.45,80.71,139.72,-835.71,110.44,-34.88,-28.57,110.00,-7.14,20.51,-87.23,-1133.33,108.06,,-33400.00,-135.80,75.06
IncomeNetGrossProfit_sq,,106.95,-38.95,74.02,-20.68,74.15,-3.78,77.63,20.55,14.26,-6.90,15.12,-32.94,-8.60,-1.36,-58.82,67.89,20.42,-2.66,-13.01,-1.35,26.53,19.26,-40.00,19.92,0.67,3.58,-44.79,50.20,-14.91,22.12,-5.10,5.63,49.60,16.74,3.05,10.92,-35.12,30.95,17.49,2.49,2.76,24.78,-35.96,16.31,,1.23,-6.58,19.16
IncomeExtraordinarProfit,,2000,-4000,-6000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IncomeExtraordinarProfit_yy,,,,,,-100.00,100.00,100.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IncomeExtraordinarProfit_sy,,,,,,-100.00,-75.00,100.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IncomeExtraordinarProfit_qq,,,-300.00,-50.00,100.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IncomeExtraordinarProfit_sq,,,-100.00,-100.00,100.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IncomeBeforeTaxProfit,1398000,-1732000,-2930000,-7399000,1736000,1000,-247000,25000,837000,8581000,433000,-2343000,1844000,13000,365000,2415000,931000,-1756000,105000,1789000,1752000,-2379000,-4429000,-3915000,-3135000,-9227000,-7754000,-7676000,-3457000,-7128000,-4015000,-16060000,-731000,-141000,56000,-412000,43000,28000,20000,42000,39000,47000,6000,-62000,5000,5000,-1665000,-3926000,-979000
IncomeBeforeTaxProfit_yy,,,,,24.18,100.06,91.57,100.34,-51.79,858000.00,275.30,-9472.00,120.31,-99.85,-15.70,203.07,-49.51,-13607.69,-71.23,-25.92,88.18,-35.48,-4318.10,-318.84,-278.94,-287.85,-75.07,-96.07,-10.27,22.75,48.22,-109.22,78.85,98.02,101.39,97.43,105.88,119.86,-64.29,110.19,-9.30,67.86,-70.00,-247.62,-87.18,-89.36,-27850.00,-6232.26,-19680.00
