,2005/Q1,2005/Q2,2005/Q3,2005/Q4,2006/Q1,2006/Q2,2006/Q3,2006/Q4,2007/Q1,2007/Q2,2007/Q3,2007/Q4,2008/Q1,2008/Q2,2008/Q3,2008/Q4,2009/Q1,2009/Q2,2009/Q3,2009/Q4,2010/Q1,2010/Q2,2010/Q3,2010/Q4,2011/Q1,2011/Q2,2011/Q3,2011/Q4,2012/Q1,2012/Q2,2012/Q3,2012/Q4,2013/Q1,2013/Q2,2013/Q3,2013/Q4,2014/Q1,2014/Q2,2014/Q3,2014/Q4,2015/Q1,2015/Q2,2015/Q3,2015/Q4,2016/Q1,2016/Q2,2016/Q3,2016/Q4,2017/Q1,2017/Q2,2017/Q3,2017/Q4,2018/Q1,2018/Q2
IncomeDistributionExpenses_sq,,15.18,11.18,21.80,-18.76,11.42,-5.38,34.25,-20.97,30.05,22.52,-0.18,-21.98,-2.39,-2.63,28.77,0.34,-8.78,4.66,9.08,-26.85,8.88,-3.64,36.64,-9.33,7.48,-2.74,45.63,-12.12,5.29,-6.54,4.11,-8.07,12.76,1.10,5.28,-4.47,2.18,-2.04,-0.80,-2.84,7.56,4.15,7.80,-13.67,7.46,1.62,1.24,-16.86,2.63,-6.92,2.42,-19.77,6.61
IncomeAdministrativExpenses,1572000,1633000,1608000,2161000,1527000,1486000,1521000,1722000,1271000,890000,1187000,728000,1315000,1560000,1099000,1290000,1394000,1179000,1138000,5374000,6616000,6470000,6655000,7324000,6497000,6988000,6685000,8155000,6734000,7457000,6512000,5762000,5540000,5586000,4915000,5221000,4902000,4316000,4426000,4976000,4507000,-1350000,10727000,-7226000,1389000,1451000,1179000,790000,1070000,1224000,1214000,1281000,1189000,1097000
IncomeAdministrativExpenses_yy,,,,,-2.86,-9.00,-5.41,-20.31,-16.76,-40.11,-21.96,-57.72,3.46,75.28,-7.41,77.20,6.01,-24.42,3.55,316.59,374.61,448.77,484.80,36.29,-1.80,8.01,0.45,11.35,3.65,6.71,-2.59,-29.34,-17.73,-25.09,-24.52,-9.39,-11.52,-22.74,-9.95,-4.69,-8.06,-131.28,142.36,-245.22,-69.18,207.48,-89.01,110.93,-22.97,-15.64,2.97,62.15,11.12,-10.38
IncomeAdministrativExpenses_sy,,,,,-4.83,-16.60,8.13,10.03,-8.22,-40.11,15.29,-11.25,-0.25,18.22,-6.88,10.77,6.01,-18.81,-7.91,-9.72,-19.54,5.53,21.74,6.46,-1.80,8.01,4.42,11.35,3.65,6.71,-2.59,-8.90,-6.02,-7.45,3.92,21.94,2.84,11.58,18.25,-4.41,-5.64,-20.00,-10.22,-22.45,3.01,8.88,4.77,18.15,-0.59,-1.70,2.97,-2.34,5.56,-2.00
IncomeAdministrativExpenses_qq,,3.88,-1.53,34.39,-29.34,-2.69,2.36,13.21,-26.19,-29.98,33.37,-38.67,80.63,18.63,-29.55,17.38,8.06,-15.42,-3.48,372.23,23.11,-2.21,2.86,10.05,-11.29,7.56,-4.34,21.99,-17.42,10.74,-12.67,-11.52,-3.85,0.83,-12.01,6.23,-6.11,-11.95,2.55,12.43,-9.43,-129.95,894.59,-167.36,119.22,4.46,-18.75,-32.99,35.44,14.39,-0.82,5.52,-7.18,-7.74
IncomeAdministrativExpenses_sq,,-0.14,-3.87,10.42,-8.68,-18.44,2.36,22.97,-26.19,-17.58,-2.90,12.47,-13.47,0.71,-12.21,17.38,3.75,-13.44,-6.89,14.84,13.17,-2.21,-6.05,17.81,-4.35,7.56,-4.34,-18.12,9.39,10.74,-15.24,-0.05,-5.81,2.98,-7.97,7.42,1.36,4.15,2.45,-4.24,-10.51,-0.36,-1.99,6.86,-3.72,0.13,-1.70,9.14,-1.05,-1.86,-1.37,-12.90,14.25,-6.18
IncomeGrossProfit,-215000,219000,135000,-239000,432000,746000,219000,699000,349000,629000,1149000,413000,93000,-3162000,-1566000,-2580000,-1484000,-1109000,-851000,-1436000,-1527000,-290000,-58000,-111000,-1242000,265000,-541000,1517000,-2788000,-1044000,-1649000,929000,-1496000,174000,-685000,-427000,-820000,-421000,12000,76000,-1172000,-995000,-968000,-836000,-1017000,-983000,-563000,1264000,689000,-279000,190000,-234000,-301000,-124000
IncomeGrossProfit_yy,,,,,300.93,240.64,62.22,392.47,-19.21,-15.68,424.66,-40.92,-73.35,-602.70,-236.29,-724.70,-1695.70,64.93,45.66,44.34,-2.90,73.85,93.18,92.27,18.66,191.38,-832.76,1466.67,-124.48,-493.96,-204.81,-38.76,46.34,116.67,58.46,-145.96,45.19,-341.95,101.75,117.80,-42.93,-136.34,-8166.67,-1200.00,13.23,1.21,41.84,251.20,167.75,71.62,133.75,-118.51,-143.69,55.56
IncomeGrossProfit_sy,,,,,-30.97,298.00,99.66,58.30,82.64,-20.92,-3.10,-11.74,117.39,149.00,-27.75,-39.05,-107.57,-64.28,-5.60,-55.29,9.40,-1.27,55.14,92.27,18.66,131.55,-47.50,38.06,9.33,-59.55,-43.42,-24.35,-9.20,29.45,58.46,7.54,45.19,-4.42,-1.94,5.67,-11.52,-10.70,-30.75,35.37,22.60,55.40,41.84,61.07,-6.36,-32.70,-0.64,-15.90,-38.57,19.32
IncomeGrossProfit_qq,,201.86,-38.36,-277.04,280.75,72.69,-70.64,219.18,-50.07,80.23,82.67,-64.06,-77.48,-3500.00,50.47,-64.75,42.48,25.27,23.26,-68.74,-6.34,81.01,80.00,-91.38,-1018.92,121.34,-304.15,380.41,-283.78,62.55,-57.95,156.34,-261.03,111.63,-493.68,37.66,-92.04,48.66,102.85,533.33,-1642.11,15.10,2.71,13.64,-21.65,3.34,42.73,324.51,-45.49,-140.49,168.10,-223.16,-28.63,58.80
IncomeGrossProfit_sq,,-19.71,0.68,404.16,-97.59,180.20,-43.85,-23.40,-53.60,82.24,-27.49,-59.09,-37.63,117.18,-3.26,-15.55,-5.15,25.27,19.25,-0.23,-13.96,-14.13,64.23,-27.72,-27.96,29.24,-36.91,94.03,-0.49,-2.51,-24.72,46.06,-50.54,83.41,15.98,-18.91,-21.95,36.34,-19.13,38.51,34.55,15.10,-28.81,13.64,70.95,4.99,-11.01,32.99,-32.40,-20.06,3.81,-4.91,-30.96,7.30
IncomeOtherOperatingIncome,417000,1092000,910000,1412000,581000,321000,751000,1311000,6215000,438000,69000,368000,145000,351000,169000,934000,697000,199000,365000,-19000,342000,583000,919000,1004000,515000,563000,529000,986000,1924000,1761000,1010000,1123000,293000,490000,748000,1421000,292000,413000,143000,1295000,255000,592000,465000,1341000,563000,653000,290000,453000,373000,-11000,334000,533000,144000,651000
IncomeOtherOperatingIncome_yy,,,,,39.33,-70.60,-17.47,-7.15,969.71,36.45,-90.81,-71.93,-97.67,-19.86,144.93,153.80,380.69,-43.30,115.98,-102.03,-50.93,192.96,151.78,5384.21,50.58,-3.43,-42.44,-1.79,273.59,212.79,90.93,13.89,-84.77,-72.17,-25.94,26.54,-0.34,-15.71,-80.88,-8.87,-12.67,43.34,225.17,3.55,120.78,10.30,-37.63,-66.22,-33.75,-101.68,15.17,17.66,-61.39,6018.18
IncomeOtherOperatingIncome_sy,,,,,0.34,289.96,-51.72,-54.85,115.04,114.05,60.73,77.80,-68.87,-21.71,-52.73,-47.24,74.87,-9.52,115.98,-92.56,-37.77,78.76,-61.06,79.60,185.81,21.93,-25.00,60.40,-3.29,112.43,37.35,-1.37,29.62,4.63,26.10,-78.22,-3.05,30.28,-43.62,297.14,1.41,43.34,-10.95,-10.14,-51.15,-15.20,-10.09,-37.02,-5.91,-59.33,23.00,32.01,52.51,40.93
IncomeOtherOperatingIncome_qq,,161.87,-16.67,55.16,-58.85,-44.75,133.96,74.57,374.07,-92.95,-84.25,433.33,-60.60,142.07,-51.85,452.66,-25.37,-71.45,83.42,-105.21,1900.00,70.47,57.63,9.25,-48.71,9.32,-6.04,86.39,95.13,-8.47,-42.65,11.19,-73.91,67.24,52.65,89.97,-79.45,41.44,-65.38,805.59,-80.31,132.16,-21.45,188.39,-58.02,15.99,-55.59,56.21,-17.66,-102.95,3136.36,59.58,-72.98,352.08
IncomeOtherOperatingIncome_sq,,-58.68,298.84,90.26,-67.44,-56.59,15.20,353.75,-30.28,171.60,-83.90,433.33,-90.23,133.33,-62.95,452.66,-86.59,4.38,83.42,-73.45,29.18,126.29,-25.80,93.36,17.09,-13.24,13.79,86.39,-14.11,57.01,-42.65,213.33,-9.01,51.47,-18.16,48.50,43.77,32.32,-0.24,135.38,-53.12,61.86,-53.50,-14.29,-4.35,16.84,-5.22,56.21,-17.66,27.85,10.98,79.60,-48.94,95.01
IncomeOtherOperatingCosts,1444000,1133000,794000,1437000,730000,624000,524000,587000,55000,150000,-89000,1248000,77000,670000,99000,4952000,461000,101000,254000,5172000,332000,785000,589000,1207000,327000,699000,2081000,8810000,1322000,2271000,1136000,19298000,243000,1350000,238000,1597000,591000,1439000,127000,1252000,134000,1047000,249000,12702000,529000,749000,345000,727000,265000,-9000,255000,678000,53000,497000
IncomeOtherOperatingCosts_yy,,,,,-49.45,-44.92,-34.01,-59.15,-92.47,-75.96,-116.98,112.61,40.00,346.67,211.24,296.79,498.70,-84.93,156.57,4.44,-27.98,677.23,131.89,-76.66,-1.51,-10.96,253.31,629.91,304.28,224.89,-45.41,119.05,-81.62,-40.55,-79.05,-91.72,143.21,6.59,-46.64,-21.60,-77.33,-27.24,96.06,914.54,294.78,-28.46,38.55,-94.28,-49.91,-101.20,-26.09,-6.74,-80.00,5622.22
IncomeOtherOperatingCosts_sy,,,,,-9.36,79.06,-34.01,52.29,-45.52,44.51,35.70,67.74,225.58,49.92,180.20,48.19,-47.73,-37.86,-54.70,-91.50,-27.98,-25.20,112.37,434.52,-1.51,-4.97,182.04,-19.05,10.26,2.22,-45.41,71.23,2.33,50.00,,-28.75,-8.56,-43.19,4.87,-3.79,-20.00,-27.24,18.15,-41.30,91.46,11.36,-47.76,125.08,-49.91,-40.58,-48.60,-28.14,59.94,13.58
IncomeOtherOperatingCosts_qq,,-21.54,-29.92,80.98,-49.20,-14.52,-16.03,12.02,-90.63,172.73,-159.33,1502.25,-93.83,770.13,-85.22,4902.02,-90.69,-78.09,151.49,1936.22,-93.58,136.45,-24.97,104.92,-72.91,113.76,197.71,323.35,-84.99,71.79,-49.98,1598.77,-98.74,455.56,-82.37,571.01,-62.99,143.49,-91.17,885.83,-89.30,681.34,-76.22,5001.20,-95.84,41.59,-53.94,110.72,-63.55,-103.40,2933.33,165.88,-92.18,837.74
IncomeOtherOperatingCosts_sq,,-38.82,16.00,80.98,-65.55,142.74,-28.32,454.73,-90.01,317.95,-79.09,523.08,-75.17,41.10,-32.04,1554.76,-90.69,113.33,-17.09,101.86,-69.94,136.45,-24.97,104.92,-90.52,119.39,18.89,203.67,-78.76,29.47,-18.53,807.69,-78.38,86.33,-82.37,355.12,-70.00,110.00,-21.43,160.61,-78.59,24.39,31.02,-41.29,-64.59,41.59,-35.20,323.48,-85.63,40.21,-34.53,841.76,-80.98,67.12
IncomeEBIT,-1242000,178000,251000,-264000,283000,443000,446000,1423000,6509000,917000,1307000,-467000,161000,-3481000,-1496000,-6598000,-1248000,-1011000,-740000,-6627000,-1517000,-492000,272000,-314000,-1054000,129000,-2093000,-6307000,-2186000,-1554000,-1775000,-17246000,-1446000,-686000,-175000,-603000,-1119000,-1447000,28000,119000,-1051000,-1450000,-752000,-12197000,-983000,-1079000,-618000,990000,797000,-281000,269000,-379000,-210000,30000
IncomeEBIT_yy,,,,,122.79,148.88,77.69,639.02,2200.00,107.00,193.05,-132.82,-97.53,-479.61,-214.46,-1312.85,-875.16,70.96,50.53,-0.44,-21.55,51.34,136.76,95.26,30.52,126.22,-869.49,-1908.60,-107.40,-1304.65,15.19,-173.44,33.85,55.86,90.14,96.50,22.61,-110.93,116.00,119.73,6.08,-0.21,-2785.71,-10349.58,6.47,25.59,17.82,108.12,181.08,73.96,143.53,-138.28,-126.35,110.68
IncomeEBIT_sy,,,,,-22.15,269.74,77.86,42.90,211.50,-8.20,153.66,37.28,64.54,115.57,-25.77,-78.86,-4.47,-50.59,-3.89,-0.44,59.83,26.61,-2.24,64.65,41.29,126.22,-142.65,32.09,19.33,-51.47,15.19,-84.07,13.25,55.86,90.14,37.88,26.53,21.25,-7.40,29.28,2.84,7.14,-31.94,35.20,6.47,-19.90,44.57,35.87,1.70,-26.08,18.05,-16.87,-41.95,20.48
IncomeEBIT_qq,,114.33,41.01,-205.18,207.20,56.54,0.68,219.06,357.41,-85.91,42.53,-135.73,134.48,-2262.11,57.02,-341.04,81.09,18.99,26.81,-795.54,77.11,67.57,155.28,-215.44,-235.67,112.24,-1722.48,-201.34,65.34,28.91,-14.22,-871.61,91.62,52.56,74.49,-244.57,-85.57,-29.31,101.94,325.00,-983.19,-37.96,48.14,-1521.94,91.94,-9.77,42.72,260.19,-19.49,-135.26,195.73,-240.89,44.59,114.29
IncomeEBIT_sq,,-74.76,33.44,151.58,-89.68,106.21,-37.58,124.12,-10.56,-4.54,-28.10,33.03,-55.01,112.46,11.74,-20.61,-10.47,32.34,26.81,-59.42,-9.73,1.88,115.75,-215.44,-24.85,25.06,-38.92,-25.08,23.05,-8.67,-14.22,-69.57,94.40,35.94,29.04,-78.32,-15.42,-0.80,-24.06,22.90,-10.12,15.05,-38.52,-14.08,80.06,8.59,-13.57,18.84,-19.25,-23.45,3.96,-29.90,-27.82,59.62
IncomeFinanceIncome,99000,62000,336000,66000,45000,41000,37000,28000,48000,187000,-178000,65000,350000,1473000,983000,536000,966000,472000,556000,1010000,706000,541000,248000,1688000,310000,147000,403000,628000,392000,652000,252000,2315000,547000,830000,161000,724000,324000,816000,225000,70000,402000,255000,222000,154000,238000,284000,187000,154000,160000,261000,189000,211000,369000,370000
IncomeFinanceIncome_yy,,,,,-54.55,-33.87,-88.99,-57.58,6.67,356.10,-581.08,132.14,629.17,687.70,652.25,724.62,176.00,-67.96,-43.44,88.43,-26.92,14.62,-55.40,67.13,-56.09,-72.83,62.50,-62.80,26.45,343.54,-37.47,268.63,39.54,27.30,-36.11,-68.73,-40.77,-1.69,39.75,-90.33,24.07,-68.75,-1.33,120.00,-40.80,11.37,-15.77,,-32.77,-8.10,1.07,37.01,130.62,41.76
IncomeFinanceIncome_sy,,,,,-35.42,-41.94,-30.44,100.34,189.06,317.91,-42.11,141.43,-92.10,100.01,297.58,56.12,122.73,15.04,40.86,23.30,-44.56,0.38,-71.24,95.05,-38.32,149.28,110.64,-30.05,60.28,-80.48,16.44,-102.38,-1.39,221.90,-33.36,117.71,-60.00,-28.34,-26.34,-42.77,-66.59,-75.82,-3.16,,-20.40,18.19,-77.54,,257.14,81.34,50.71,168.50,90.00,-23.36
IncomeFinanceIncome_qq,,-37.37,441.94,-80.36,-31.82,-8.89,-9.76,-24.32,71.43,289.58,-195.19,136.52,438.46,320.86,-33.27,-45.47,80.22,-51.14,17.80,81.65,-30.10,-23.37,-54.16,580.65,-81.64,-52.58,174.15,55.83,-37.58,66.33,-61.35,818.65,-76.37,51.74,-80.60,349.69,-55.25,151.85,-72.43,-68.89,474.29,-36.57,-12.94,-30.63,54.55,19.33,-34.15,-17.65,3.90,63.12,-27.59,11.64,74.88,0.27
IncomeFinanceIncome_sq,,-27.77,275.34,-32.60,-26.32,-61.39,156.72,-24.32,71.43,-66.67,-4.35,103.30,-60.75,63.64,-15.78,67.86,30.25,-47.93,17.71,-20.74,100.00,-46.55,-64.67,138.92,-40.08,48.04,56.90,43.90,-20.24,-94.06,610.00,-85.42,104.14,-21.10,41.43,70.48,-26.22,85.24,-46.72,-52.86,101.02,110.88,-41.08,-33.43,-35.23,66.67,-67.37,2.73,-33.52,49.15,-76.74,73.55,-55.17,-24.22
IncomeFinanceCosts,174000,144000,531000,54000,67000,142000,182000,68000,127000,253000,33000,217000,215000,360000,246000,15680000,7140000,-2854000,-1726000,-68000,393000,123000,315000,861000,188000,178000,350000,787000,495000,5559000,964000,2243000,682000,866000,-69000,581000,49000,355000,0,3595000,271000,103000,78000,257000,160000,136000,102000,23000,126000,29000,174000,5000,45000,233000
IncomeFinanceCosts_yy,,,,,-61.49,-1.39,-65.73,25.93,89.55,78.17,-81.87,219.12,69.29,42.29,645.45,7125.81,3220.93,-892.78,-801.63,-100.43,-94.50,104.31,118.25,1366.18,-52.16,44.72,11.11,-8.59,163.30,3023.03,175.43,185.01,37.78,-84.42,-107.16,-74.10,-92.82,-59.01,100.00,518.76,453.06,-70.99,,-92.85,-40.96,32.04,30.77,-91.05,-21.25,-78.68,70.59,-78.26,-64.29,703.45
IncomeFinanceCosts_sy,,,,,-29.67,259.90,139.01,82.64,89.55,-60.23,247.25,92.98,9.18,88.86,26.27,129.94,26.90,-59.81,-83.08,-74.75,-40.42,-29.55,22.22,3.23,39.45,-91.91,102.77,-19.74,-19.89,207.54,-15.81,-101.62,0.96,-13.22,-90.41,96.84,-41.69,-1.89,8.08,7.41,75.29,-71.98,,-5.88,-40.96,-2.77,-29.85,-91.05,-15.77,-61.34,70.59,67.19,-40.30,-45.15
IncomeFinanceCosts_qq,,-17.24,268.75,-89.83,24.07,111.94,28.17,-62.64,86.76,99.21,-86.96,557.58,-0.92,67.44,-31.67,6273.98,-54.46,-139.97,39.52,96.06,677.94,-68.70,156.10,173.33,-78.16,-5.32,96.63,124.86,-37.10,1023.03,-82.66,132.68,-69.59,26.98,-107.97,942.03,-91.57,624.49,-100.00,,-92.46,-61.99,-24.27,229.49,-37.74,-15.00,-25.00,-77.45,447.83,-76.98,500.00,-97.13,800.00,417.78
IncomeFinanceCosts_sq,,-8.80,-17.08,227.21,-47.75,111.94,-24.79,126.92,86.00,-42.83,6.02,26.76,4.37,67.44,-31.67,95.09,-47.09,-23.32,-5.38,84.55,-0.97,-49.92,113.95,-13.33,1.52,-87.89,123.62,68.95,1.32,57.51,-27.62,-107.03,102.38,26.98,-36.07,123.04,-45.98,98.19,-44.26,,5.88,-13.49,-27.17,60.28,-27.70,51.49,-82.86,-68.65,173.91,-21.81,-0.55,15.62,18.80,21.67
IncomeOtherIncome,,113000,0,-32000,,,,,,,,,,,,0,,,,-1000,2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IncomeOtherIncome_yy,,,,,,-100.00,,100.00,,,,,,,,,,,,,,,,100.00,-100.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IncomeOtherIncome_sy,,,,,,860.95,,118.96,,,,,,,,,,,,,,,,-101.68,25.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IncomeOtherIncome_qq,,,-100.00,,100.00,,,,,,,,,,,,,,,,300.00,-100.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IncomeOtherIncome_sq,,,100.00,,74.47,,,,,,,,,,,,,,,,-70.27,121.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IncomeNetGrossProfit,-1317000,209000,56000,-284000,261000,342000,301000,1383000,6430000,851000,1096000,-619000,296000,-2368000,-759000,-21742000,-7422000,2315000,1542000,-5550000,-1202000,-76000,205000,513000,-932000,98000,-2040000,-6466000,-2289000,-6461000,-2487000,-17174000,-1581000,-722000,55000,-460000,-844000,-986000,253000,-3406000,-920000,-1298000,-608000,-12300000,-905000,-931000,-533000,1121000,831000,-49000,284000,-173000,114000,167000
IncomeNetGrossProfit_yy,,,,,119.82,63.64,437.50,586.97,2363.60,148.83,264.12,-144.76,-95.40,-378.26,-169.25,-3412.44,-2607.43,197.76,303.16,74.47,83.80,-103.28,-86.71,109.24,22.46,228.95,-1095.12,-1360.43,-145.60,-6692.86,-21.91,-165.60,30.93,88.83,102.21,97.32,46.62,-36.57,360.00,-640.43,-9.00,-31.64,-340.32,-261.13,1.63,28.27,12.34,109.11,191.82,94.74,153.28,-115.43,-86.28,440.82
IncomeNetGrossProfit_sy,,,,,680.91,233.30,104.65,281.98,127.53,5.04,137.23,-58.21,-91.68,39.41,-28.28,-240.43,-61.87,-16.13,40.43,74.47,65.15,-6.05,-23.33,92.95,4.38,259.80,-105.23,-4.40,87.83,-90.69,1.99,-50.86,4.84,103.81,128.23,78.51,32.30,43.00,-34.58,-16.01,-0.49,-3.73,-49.12,44.83,31.76,-1.62,41.61,60.75,2.18,-22.29,45.76,-32.66,-32.35,36.96
