,2005/Q1,2005/Q2,2005/Q3,2005/Q4,2006/Q1,2006/Q2,2006/Q3,2006/Q4,2007/Q1,2007/Q2,2007/Q3,2007/Q4,2008/Q1,2008/Q2,2008/Q3,2008/Q4,2009/Q1,2009/Q2,2009/Q3,2009/Q4,2010/Q1,2010/Q2,2010/Q3,2010/Q4,2011/Q1,2011/Q2,2011/Q3,2011/Q4,2012/Q1,2012/Q2,2012/Q3,2012/Q4,2013/Q1,2013/Q2,2013/Q3,2013/Q4,2014/Q1,2014/Q2,2014/Q3,2014/Q4,2015/Q1,2015/Q2,2015/Q3,2015/Q4,2016/Q1,2016/Q2,2016/Q3,2016/Q4,2017/Q1,2017/Q2,2017/Q3,2017/Q4,2018/Q1,2018/Q2
IncomeBeforeTaxProfit,-697000,-2251000,-684000,-3735000,-1823000,-4760000,-2754000,-3278000,-3278000,-4395000,-3254000,-11606000,204000,-247000,-1770000,2932000,-304000,-1723000,606000,-904000,-885000,2221000,-5891000,3577000,4521000,18482000,5604000,-1378000,248000,13933000,5613000,8493000,3306000,4313000,5245000,3856000,1940000,4414000,-2409000,5395000,-4624000,288642000,52183000,85384000,40178000,127338000,45930000,98492000,56835000,89436000,44432000,56702000,29157000,37433000
IncomeDiscontinuedProfit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4838000,,,,,,,,,,,,,-713000,-2251000
IncomeNetProfit,-684000,-3735000,-1823000,-4762000,-2752000,-3278000,-3278000,-4395000,-3254000,-11606000,204000,-247000,-1770000,2932000,-304000,-1723000,606000,-904000,-885000,1367000,-5944000,2011000,4131000,16318000,4773000,-1657000,469000,13341000,5776000,8539000,4071000,3640000,4427000,2332000,1474000,3178000,-2426000,2453000,-5216000,241468000,40409000,65769000,32562000,102120000,36551000,79281000,45259000,73390000,35731000,45890000,22892000,29538000,-563000,-2115000
IncomeShareholderNetProfit,-542000,-3378000,-1676000,-4682000,-2703000,-3278000,-3278000,-4395000,-3254000,-11606000,204000,-247000,-1770000,2932000,-304000,-1723000,606000,-904000,-885000,1367000,-5944000,2011000,4131000,16318000,4773000,-1657000,469000,13341000,5776000,8539000,4071000,3640000,4427000,2381000,1586000,2987000,-1881000,2520000,-5216000,241468000,40409000,65769000,32562000,102120000,36551000,79281000,45259000,73390000,35731000,45890000,22892000,29538000,,
BalanceNoncurrentAssets,13141000,12569000,11167000,10363000,13767000,13081000,12708000,12680000,7729000,7393000,7146000,6876000,6826000,6647000,32866000,32684000,91568000,89630000,89842000,90064000,90762000,90751000,93229000,92224000,94202000,94448000,94679000,95412000,95047000,95565000,91889000,94239000,93254000,94930000,106670000,104568000,137997000,153534000,140220000,153381000,170644000,188377000,209672000,232351000,255535000,279405000,326072000,2272000,1860000,1039000,630000,384000,163000,135000
BalanceIntangibleAssets,110000,77000,69000,59000,61000,52000,45000,33000,27000,80113000,79651000,79787000,79637000,79925000,79720000,80975000,81009000,81218000,81397000,81532000,81762000,82820000,83714000,84876000,86887000,86019000,87720000,87961000,88506000,94274000,93211000,93242000,92991000,93529000,92680000,94043000,93121000,93270000,92915000,108702000,10736000,10689000,10108000,9713000,9463000,8676000,8434000,8269000,7632000,7304000,7067000,6795000,6684000,6512000
BalanceProperty,6440000,6203000,9315000,9067000,8973000,9477000,9924000,10477000,10048000,10615000,10755000,10849000,10906000,11201000,11187000,10971000,6134000,6393000,5499000,5444000,5947000,6407000,9380000,10529000,12612000,13249000,14423000,16146000,18140000,18829000,18832000,18869000,19149000,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentReceivables,,,,,,,,,,,,,,,,,,,,,,,215000,215000,,487000,487000,522000,522000,495000,501000,506000,133000,20000,20000,20000,3920000,4222000,4139000,4281000,20000,20000,0,,20000,70000,70000,26393000,26454000,278000,,,,
BalanceNoncurrInvestments,,,,,,,,,,547000,547000,547000,547000,34128000,46717000,34050000,46731000,62205000,79064000,96967000,117037000,142938000,165616000,197715000,,,,,,,,20000,20000,,20000,,20000,20000,0,0,1862000,912000,1082000,950000,913000,554000,2206000,600000,2229000,2202000,2241000,2449000,1040000,880000
BalanceOtherNoncurrentAssets,879000,959000,1189000,1219000,12215000,9108000,2862000,316000,410000,2842000,1504000,44211000,39188000,69395000,40105000,40139000,25856000,15838000,11088000,15301000,28743000,14758000,17064000,9220000,3470000,2361000,2651000,61172000,77884000,79608000,91625000,94513000,77866000,96096000,107312000,108690000,98567000,106140000,116716000,122588000,144324000,170989000,171422000,155691000,169131000,460236000,464137000,521178000,530371000,620540000,634523000,704316000,720358000,692324000
BalanceCurrentAssets,698035000,725978000,720587000,687315000,15955000,13926000,21903000,19534000,14423000,9207000,7527000,5914000,7203000,2724000,2934000,1456000,1369000,424000,723000,732000,21162000,27739000,32836000,24409000,31112000,33751000,31668000,33591000,33367000,36411000,41166000,47102000,51966000,58170000,67197000,80699000,96511000,106558000,49402000,48198000,619000,2005000,483000,497000,401000,490000,555000,501000,323000,272000,252000,27048000,22367000,38285000
BalanceInventory,20066000,24705000,14689000,7880000,5082000,7407000,7046000,7308000,13339000,6498000,2701000,1512000,1541000,22772000,19590000,20846000,28586000,34710000,21096000,36455000,33922000,35882000,21658000,24141000,27245000,21821000,35007000,37921000,29220000,17386000,25267000,235333000,102492000,114234000,82173000,103049000,69103000,91934000,61185000,95129000,48346000,63843000,40408000,64768000,68000,52000,56000,96000,85000,,,,,
BalanceCurrentReceivables,,,,,,0,0,,0,10047000,5123000,4229000,1793000,4608000,836000,855000,859000,817000,843000,805000,908000,834000,2730000,2745000,2768000,2773000,165000,,379888000,522277000,497547000,587577000,580529000,577917000,475400000,1140000,2843000,9151000,409000,926000,1960000,431000,92000,691000,18973000,4516000,2269000,1353000,236000,30000,94000,2197000,15610000,4491000
BalanceCurrentInvestments,17583000,9819000,4879000,8340000,22155000,26866000,26871000,26511000,30157000,39684000,41849000,51176000,45050000,34395000,29483000,164196000,303470000,393637000,434877000,504323000,552164000,217369000,124155000,85169000,50446000,66987000,84122000,132497000,,,,,,,,,,,,,,,,,,109000,96000,284000,15041000,14945000,11388000,15924000,14643000,16347000
BalanceCash,15025000,16808000,11720000,12768000,13505000,11369000,8312000,8390000,13861000,13723000,4654000,5055000,8532000,9977000,12523000,11316000,12685000,12759000,14724000,12251000,13924000,11165000,14296000,17868000,14398000,,,,,,,,,,0,,0,,116000,116000,,,,,,,,,,,,,,
BalanceOtherCurrentAssets,,,,,,,,,,,,,,,,,,,,,,57352000,51757000,80562000,50468000,53906000,38937000,28546000,23768000,23030000,36136000,22020000,24056000,16046000,10117000,35227000,35335000,152740000,167514000,169450000,181689000,185275000,168617000,189325000,199536000,202892000,193015000,200819000,212128000,217635000,239889000,262878000,265661000,248945000
BalanceAssetsForSale,264061000,566906000,568705000,659175000,683905000,760760000,787904000,874960000,908735000,901996000,930386000,981513000,999992000,1013387000,26755000,24640000,20720000,19044000,14362000,8381000,5103000,708000,-14152000,-13948000,4573000,5734000,5596000,3873000,3620000,2753000,56771000,77665000,100674000,119859000,123412000,123565000,137148000,142896000,151530000,155992000,160114000,164431000,166119000,168338000,165892000,165043000,168018000,164521000,405846000,446860000,513675000,547119000,650846000,691834000
BalanceTotalAssets,776938000,823236000,796373000,834465000,882899000,908628000,940280000,9384000,9384000,9384000,9384000,9384000,9384000,9384000,9384000,9384000,9384000,28152000,28152000,28152000,28152000,28152000,28152000,70000000,82837000,94950000,94950000,94950000,94950000,94950000,94950000,94950000,94950000,94950000,94950000,94950000,94950000,94950000,94950000,94950000,94950000,94950000,94950000,94950000,94950000,95160000,95820000,96120000,96120000,96120000,96120000,96120000,96120000,96120000
BalanceCapital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceShareCapital,75531000,75531000,75531000,75531000,75531000,75531000,75531000,75531000,75531000,75531000,75531000,75531000,75531000,75532000,75535000,75595000,89300000,101017000,110727000,105990000,106427000,106111000,104847000,104819000,104914000,112544000,113026000,112916000,112637000,120181000,120502000,121534000,122370000,124089000,123946000,125021000,126067000,126888000,402414000,406191000,411714000,412753000,559760000,562121000,564665000,570047000,758989000,825000,689000,190000,43000,-37000,,
BalanceOwnShares,,,,,,,,,,,,,,,,,,,,0,0,,,868000,756000,6699000,6154000,,,,,,,,,,,,1150000,1320000,1060000,582000,478000,331000,22000,63000,22000,22000,22000,22000,22000,22000,9158000,9909000
BalanceReserve,26419000,15956000,12213000,11859000,7590000,7036000,9059000,7099000,7604000,5430000,6071000,5696000,5187000,4868000,6175000,5789000,2137000,1445000,1485000,1642000,3643000,553000,5175000,4752000,8275000,2225000,6476000,907000,4130000,2892000,13208000,,,,,,,,,,,,,,,,,,,,,,,
BalanceNonshareCapital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1130000,1300000,1039000,561000,456000,309000,41000,,0,,,0,0,,9141000,9901000,20168000,9502000,5776000,4337000,333000,470000,398000
BalanceNoncurrentLiabilities,320000,235000,164000,360000,401000,177000,203000,350000,457000,260000,203000,97000,65000,124000,110000,95000,76000,233000,205000,177000,148000,74000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentTradeLiabilities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentBorrowings,,,,,,,,,,,,,,,,,,,,,,,20000,20000,21000,21000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,17000,8000,6251000,6454000,6437000,7522000,7257000,6566000,8661000,6779000,7369000,5266000,5711000,5295000,5010000,4665000,5825000,5332000
BalanceNoncurrentObligations,1877000,1242000,1388000,1577000,3643000,429000,5065000,4657000,8199000,1992000,6271000,730000,3982000,2892000,13134000,28622000,25108000,58592000,30799000,39103000,30225000,23421000,22997000,37160000,50062000,17425000,18300000,10428000,6222000,22449000,22673000,69550000,73893000,56563000,49971000,54273000,38016000,43118000,49541000,43758000,31593000,34634000,42001000,45461000,65927000,84112000,88675000,78790000,98095000,159575000,120203000,141857000,136233000,104739000
BalanceNoncurrentLeasing,91318000,89747000,83274000,99147000,95014000,94484000,88472000,59899000,23232000,17101000,56426000,17571000,22225000,20840000,14308000,14212000,26590000,39095000,14159000,15395000,7718000,3240000,2024000,2168000,15979000,28093000,22332000,26073000,33513000,22775000,26736000,38126000,33930000,25187000,28870000,28489000,24738000,24248000,35943000,36843000,20532000,19282000,30365000,22853000,22603000,22126000,28961000,32293000,27906000,18478000,28569000,22067000,37374000,31460000
BalanceNoncurrentOtherLiabilities,38846000,4825000,7904000,457000,11052000,10045000,7734000,7516000,7241000,6801000,7201000,50000,50000,0,0,,278000,19348000,24321000,23767000,10460000,10587000,13644000,6059000,9889000,7438000,5022000,1142000,298000,275000,281000,244000,352000,493000,401000,381000,32617000,12436000,293000,290000,170000,60000,63000,236000,220000,205000,190000,233000,244000,,,,,
BalanceCurrentLiabilities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentTradePayablesv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,565000,103000,1709000,2176000,6833000
BalanceCurrentBorrowings,1651000,1597000,1544000,3769000,3766000,3216000,2855000,2710000,2982000,20147000,1157000,26047000,22015000,23754000,13293000,7026000,7910000,6316000,3777000,4609000,4964000,5195000,12619000,20231000,41233000,44959000,47232000,53219000,73224000,92443000,79055000,111097000,105291000,72719000,56697000,58914000,60962000,67669000,69759000,53868000,52988000,16894000,,,,,,,,,,,,
BalanceCurrentObligations,,,,,,0,,0,0,3203000,18000,17000,18000,90000,1272000,177000,200000,197000,300000,271000,618000,211000,202000,2858000,4107000,4638000,5208000,4150000,5859000,7864000,8526000,2889000,2268000,2864000,3598000,2689000,2983000,3052000,3791000,3915000,57352000,51757000,0,80562000,50468000,53906000,0,38937000,28546000,23768000,0,23030000,36136000,22020000
BalanceCurrentLeasing,0,24056000,16046000,10117000,0,35227000,35335000,152740000,0,167514000,169450000,181689000,0,185275000,168617000,189325000,199536000,202892000,193015000,200819000,212128000,217635000,239889000,262878000,265661000,248945000,264061000,566906000,568705000,659175000,683905000,760760000,787904000,874960000,908735000,901996000,930386000,981513000,999992000,1013387000,,,,,,,,,,,,,,
BalanceCurrentOtherLiabilities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceReckoning,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceTotalEquityAndLiabilities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashflowOperatingCashflow,7820000,-1256000,-4483000,18353000,-18623000,-2135000,3691000,2598000,-950000,-148000,404000,524000,-1120000,-7418000,139000,-2741000,-926000,-1215000,-1290000,-1058000,-797000,2637000,-151000,8590000,-4638000,10635000,-9448000,3636000,906000,3495000,13901000,8393000,4977000,1309000,4718000,11050000,3351000,4115000,-2746000,-7951000,-2294000,158113000,148461000,107705000,52879000,87289000,59116000,60172000,64297000,59600000,74064000,33727000,37008000,-9142000
CashflowAmortization,,,,,,,,,,,,,,,,,,191000,89000,88000,80000,422000,490000,544000,471000,554000,448000,505000,563000,585000,687000,782000,740000,794000,804000,801000,826000,832000,921000,583000,1175000,62508000,13385000,22554000,2624000,31337000,1128000,1272000,1183000,1167000,1269000,1287000,1186000,1164000
CashflowInvestingCashflow,-87000,-193000,669000,-283000,-430000,-43000,1044000,-133000,-6000,-3000,4000,148000,245000,101000,55000,296000,12000,99000,13000,-14010000,19000,-33682000,-3782000,37481000,-10668000,4715000,628000,-914000,2038000,-1355000,14000,-822000,-934000,-908000,-1102000,-1183000,-1070000,5283000,-3220000,-1486000,-2541000,-23333000,-9107000,-57385000,-12318000,102000000,-323123000,75193000,-157216000,2385000,-108292000,-17142000,-19862000,57748000
CashflowCapex,180000,212000,-252000,249000,287000,12000,-4000,338000,6000,108000,20000,437000,8000,27000,17000,-52000,0,0,0,0,37077000,98000,-36353000,412000,763000,549000,1010000,640000,1410000,944000,1151000,803000,836000,1120000,1416000,1475000,969000,1702000,1359000,2104000,2305000,1920000,10535000,1263000,4168000,3958000,2652000,2157000,6650000,2201000,2428000,2768000,8876000,-7762000
CashflowFinancingCashflow,3152000,2112000,-10080000,10311000,2695000,-5197000,-969000,-576000,-185000,-53000,-428000,19157000,-7140000,0,4000,0,0,2129000,14032000,838000,33148000,4834000,-33555000,4187000,-2258000,-1050000,-616000,-7884000,1321000,-100000,-2860000,-4038000,-761000,30000,-340000,-116000,-71000,-160000,1974000,-77000,-67000,-80000,-153000,679000,-135000,2713000,1275000,-295000,-100971000,-495000,-44000,-11000,-231000,
CashflowShareCapitalCash,0,0,,,3900000,,0,0,0,0,18757000,11000,0,4000,,6848000,0,0,0,11250000,9000000,-15000,0,0,,,,,,,,,,,,,,,903000,0,2838000,1290000,,,,,,,,,,,,
CashflowDividend,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100926000,0,0,,-29000,1703000,-1702000,7990000,-8742000,517000,-462000,1496000,-1532000,-336000
CashflowNetCashflow,355000,244000,18282000,-14457000,194000,-2441000,-914000,-1116000,852000,-1036000,60000,2103000,901000,12516000,-11119000,13092000,-9870000,2106000,-4940000,3461000,13815000,4711000,5000,-360000,3646000,9527000,2165000,9327000,-6126000,-7463000,-4912000,134713000,139274000,50167000,41240000,189154000,-261294000,136640000,-93214000,-38986000,-34723000,16541000,17135000,48375000,,,,,,,,,,
