,2005/Q1,2005/Q2,2005/Q3,2005/Q4,2006/Q1,2006/Q2,2006/Q3,2006/Q4,2007/Q1,2007/Q2,2007/Q3,2007/Q4,2008/Q1,2008/Q2,2008/Q3,2008/Q4,2009/Q1,2009/Q2,2009/Q3,2009/Q4,2010/Q1,2010/Q2,2010/Q3,2010/Q4,2011/Q1,2011/Q2,2011/Q3,2011/Q4,2012/Q1,2012/Q2,2012/Q3,2012/Q4,2013/Q1,2013/Q2,2013/Q3,2013/Q4,2014/Q1,2014/Q2,2014/Q3,2014/Q4,2015/Q1,2015/Q2,2015/Q3,2015/Q4,2016/Q1,2016/Q2,2016/Q3,2016/Q4,2017/Q1,2017/Q2,2017/Q3,2017/Q4,2018/Q1,2018/Q2
IncomeOtherIncome,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1030000,1216000,-1074000,3107000,-413000,391000,178000,-391000,544000,268000,682000,-1083000,-375000,285000,252000,736000,1430000,2568000,2818000
IncomeNetGrossProfit,686000,798000,538000,538000,477000,357000,1168000,1321000,1610000,1121000,1468000,1260000,1502000,1731000,3232000,2689000,1165000,-2757000,3809000,2761000,-272000,1049000,3341000,1651000,2467000,2463000,4630000,3245000,2713000,1936000,2133000,2855000,473000,1469000,1450000,,,,,,-1000,1000,0,,1000,0,0,3000,3000,-3000,,,,
IncomeExtraordinarProfit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1030000,1216000,-1074000,3107000,-413000,390000,179000,-391000,544000,268000,682000,-1082000,-375000,285000,252000,739000,1430000,2571000,2815000,686000,798000,538000,538000,477000,357000,1168000
IncomeBeforeTaxProfit,1321000,1610000,1121000,1468000,1260000,1502000,1731000,3232000,2689000,1165000,-2757000,3809000,2761000,-272000,1049000,3341000,1651000,2467000,2463000,4630000,3245000,2713000,1936000,2133000,2855000,473000,1469000,1450000,,,,,,,,,,,,,,,,,,,,,,,,,,
IncomeDiscontinuedProfit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-797000,936000,-900000,2409000,-374000,384000,179000,-199000,490000,292000,535000,-907000,-281000,217000,276000,527000,1201000,2006000,2260000,295000,596000,448000,325000,495000,572000,1087000
IncomeNetProfit,1144000,1039000,1077000,975000,1175000,1544000,1369000,2599000,2129000,672000,-3063000,3823000,2579000,-657000,726000,2812000,1406000,4207000,1950000,3787000,2592000,254000,1588000,1558000,2189000,337000,1310000,1032000,-783000,922000,-900000,2409000,-374000,384000,179000,-199000,490000,292000,535000,-907000,-279000,218000,278000,528000,1203000,2007000,2265000,296000,597000,450000,326000,497000,574000,1088000
IncomeShareholderNetProfit,1145000,1041000,1078000,976000,1175000,1544000,1369000,2600000,2129000,673000,-3063000,3824000,2579000,-657000,726000,2812000,1407000,4206000,1950000,3787000,2592000,254000,1588000,1558000,2189000,337000,1310000,1032000,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentAssets,28232000,31538000,31308000,29875000,29718000,29473000,36619000,39422000,39870000,49985000,49909000,55324000,60034000,62456000,62281000,64523000,64302000,66771000,80919000,80663000,86932000,99944000,97234000,97746000,95220000,99993000,102154000,103339000,106888000,106044000,96363000,94464000,94121000,93781000,87465000,88035000,87076000,86571000,83695000,84324000,83037000,84490000,90033000,93145000,94797000,97223000,97407000,98124000,,3000,2000,3000,4000,41000
BalanceIntangibleAssets,622000,37000,632000,645000,632000,1063000,1133000,1144000,1172000,1241000,1202000,1164000,1128000,1090000,1053000,1043000,940000,1038000,1016000,983000,1158000,1732000,2044000,2412000,2360000,2336000,1700000,1610000,1543000,1519000,1467000,1413000,1365000,1319000,1321000,1411000,1371000,1473000,1481000,1482000,1441000,1394000,27757000,30779000,30347000,28698000,28473000,28176000,35280000,38716000,38503000,48442000,48253000,53216000
BalanceProperty,57985000,60499000,60338000,62340000,62145000,64608000,76734000,76421000,82775000,96113000,93928000,94114000,91717000,96636000,99469000,100170000,103440000,102215000,92767000,90736000,90960000,90710000,84555000,85256000,84362000,81783000,79078000,79526000,78408000,81766000,87252000,90299000,91967000,94404000,94489000,95272000,,,,,,,,,,,,,,,,0,0,0
BalanceNoncurrentReceivables,,36000,36000,43000,37000,36000,65000,84000,39000,42000,39000,40000,34000,32000,22000,21000,21000,18000,13000,14000,14000,13000,11000,12000,12000,12000,11000,11000,10000,9000,10000,11000,,,,,,,,,,,,,,,,,,,,0,0,0
BalanceNoncurrInvestments,,1780000,1704000,1668000,1526000,1163000,1514000,1172000,915000,,,,119000,86000,82000,82000,64000,57000,53000,49000,41000,39000,28000,27000,17000,17000,9000,475000,756000,959000,1174000,1241000,1256000,717000,669000,735000,898000,1024000,1045000,916000,813000,771000,906000,919000,956000,1240000,1412000,1371000,1178000,1164000,1038000,1276000,1459000,1487000
BalanceOtherNoncurrentAssets,1403000,1372000,1417000,1214000,1371000,1440000,1324000,1268000,1164000,1151000,3298000,3184000,3414000,3247000,1260000,1360000,1334000,1312000,1311000,1450000,1438000,19528000,19391000,18773000,24126000,25091000,28158000,26667000,25624000,27508000,27004000,27499000,33447000,27687000,29298000,31217000,29053000,40956000,44610000,40142000,44354000,45802000,45121000,53265000,55423000,57299000,58878000,62912000,66648000,61351000,58169000,57040000,63107000,62239000
BalanceCurrentAssets,56863000,54579000,54239000,51891000,48445000,59406000,67016000,66178000,61768000,62346000,69729000,66009000,64191000,69877000,76992000,8875000,8282000,7496000,6676000,8110000,9635000,10045000,11419000,11120000,12874000,12108000,12705000,12647000,13272000,12782000,14822000,15325000,18278000,21565000,21886000,22347000,23331000,26661000,24916000,23636000,27936000,29034000,28246000,28307000,28987000,26353000,28501000,28033000,28707000,24584000,23836000,22305000,25197000,29549000
BalanceInventory,33355000,31511000,31665000,29941000,32831000,31840000,34231000,33863000,34097000,10226000,10742000,10459000,8406000,8096000,10098000,7513000,12841000,14420000,11354000,12529000,16379000,12744000,12961000,16254000,11971000,13803000,18296000,16157000,18232000,19610000,19909000,22106000,27158000,27703000,27531000,29362000,35499000,28929000,25417000,27924000,31428000,30355000,23733000,25584000,24377000,23212000,20074000,25121000,31128000,31274000,28218000,29433000,30594000,31283000
BalanceCurrentReceivables,28083000,32531000,36232000,,,,,,,,,,,,,,,,,,,,0,0,0,,445000,213000,185000,509000,465000,252000,234000,496000,1453000,40000,8000,30000,22000,23000,23000,21000,19000,21000,20000,20000,19000,19000,18000,16000,17000,19000,188000,288000
BalanceCurrentInvestments,741000,8902000,8474000,8296000,8768000,1122000,1692000,2297000,2214000,3245000,2081000,2650000,1745000,1767000,11311000,7510000,1797000,3510000,3115000,1184000,3438000,2428000,5078000,2695000,2617000,2523000,3671000,3480000,2138000,2738000,3314000,4043000,3720000,5503000,5805000,2798000,3967000,1895000,2751000,1319000,2253000,5821000,2326000,1391000,2760000,6019000,239000,79000,77000,142000,411000,129000,341000,242000
BalanceCash,276000,479000,648000,1118000,215000,415000,436000,493000,517000,526000,178000,513000,545000,188000,595000,669000,648000,220000,446000,340000,436000,285000,625000,440000,537000,350000,669000,500000,546000,355000,750000,617000,622000,546000,700000,464000,542000,470000,706000,625000,,,,,,,,,,,,,,
BalanceOtherCurrentAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101000,98000,68000,71000,47000,47760000,50929000,50081000,54001000,54809000,57631000,63286000,65046000,67378000,76989000,77408000,88771000,87721000,91754000
BalanceAssetsForSale,93498000,93576000,105258000,111381000,121061000,125017000,132734000,145065000,150499000,153169000,152519000,158871000,165066000,169987000,168239000,164213000,153403000,157571000,156360000,150644000,142044000,142274000,138967000,135016000,143101000,151340000,149215000,146258000,152379000,162975000,160904000,161482000,167355000,175163000,20099000,21397000,20594000,23005000,22684000,22988000,36363000,35674000,36151000,34614000,56671000,56907000,54031000,57218000,58729000,59050000,81699000,85763000,82652000,82073000
BalanceTotalAssets,80363000,89423000,87116000,91632000,89672000,89648000,92093000,90208000,88749000,88773000,76022000,77594000,77468000,74024000,68660000,69262000,70641000,73286000,73100000,75065000,76283000,77222000,77808000,72629000,74097000,72721000,74941000,73870000,7450000,7450000,7450000,7450000,7450000,7450000,10750000,10750000,10750000,10750000,22031000,22031000,22031000,22031000,22031000,22031000,44061000,44061000,44061000,44061000,44061000,44061000,44061000,44061000,44061000,44061000
BalanceCapital,44061000,44061000,44061000,44061000,44061000,44061000,41941000,41941000,41941000,41941000,41941000,41941000,41941000,41941000,41941000,41941000,41941000,41941000,41941000,41941000,41941000,41941000,-319000,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,-30000,-661000,-1683000,-2008000,-2843000
BalanceShareCapital,-5000000,-5109000,-5109000,-5109000,,,,,,,,,,,,,12261000,13055000,13152000,13153000,13216000,15815000,25380000,25555000,24839000,23884000,34355000,34374000,30695000,32681000,32340000,30104000,30126000,38116000,34178000,33033000,30453000,37327000,33943000,40116000,37612000,37064000,38465000,38358000,36927000,35787000,26099000,23847000,22487000,19700000,13610000,15182000,15155000,13595000
BalanceOwnShares,11459000,14802000,13428000,14113000,13111000,12946000,12225000,10512000,11422000,12726000,286000,,,,,,0,0,,2560000,2560000,2557000,2557000,2551000,2551000,2548000,2547000,2544000,2542000,2539000,2539000,2537000,2537000,2534000,2534000,2532000,2532000,2533000,2533000,2532000,2532000,2531000,2531000,2531000,2531000,2531000,2531000,2531000,2531000,2531000,2531000,2531000,2531000,2531000
BalanceReserve,2531000,2531000,2531000,2531000,11338000,12504000,11651000,12524000,11084000,10435000,7128000,10473000,17636000,21401000,4585000,11058000,12074000,11822000,12263000,11671000,5703000,5514000,8149000,13415000,14002000,27398000,28915000,19819000,18077000,19240000,21021000,19693000,20994000,21259000,19444000,17838000,22277000,23241000,21202000,19519000,19722000,18415000,17167000,15892000,14747000,13929000,13950000,24408000,23577000,25092000,23956000,23863000,11130000,11456000
BalanceNonshareCapital,10524000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10787000,9310000,8649000
BalanceNoncurrentLiabilities,6454000,9793000,16904000,20466000,3609000,10040000,11049000,10803000,11118000,9655000,3610000,3151000,5726000,6587000,7876000,21633000,22131000,13646000,11843000,12908000,14645000,13307000,14743000,14566000,12705000,10868000,14893000,15679000,13943000,12254000,12372000,10966000,9717000,8618000,7423000,6424000,6713000,17018000,16049000,17461000,16496000,16395000,,,,,,,,,,,,
BalanceNoncurrentTradeLiabilities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentBorrowings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,208000,1048000,1127000,1737000,1774000,1786000,674000,680000,732000,935000,976000,1018000
BalanceNoncurrentObligations,1025000,1019000,1145000,2016000,2093000,2363000,2423000,6828000,6126000,5765000,6784000,6173000,6234000,6332000,6376000,6386000,6251000,6693000,6739000,6970000,7384000,7562000,7259000,7265000,7350000,7449000,7450000,7274000,7324000,7505000,7237000,7390000,7528000,7631000,7460000,7468000,16037000,17028000,17836000,18472000,21041000,24208000,19795000,18899000,13591000,18414000,13592000,18249000,19059000,20163000,19955000,20307000,15309000,17560000
BalanceNoncurrentLeasing,27718000,26990000,34759000,25707000,31931000,39184000,42236000,47451000,49420000,57553000,55963000,51649000,55405000,59608000,54084000,50848000,49651000,50962000,46073000,40784000,50303000,57852000,55654000,52576000,58090000,63407000,60699000,61138000,65927000,74899000,15818000,17028000,17827000,8560000,9675000,11844000,9394000,9254000,10407000,10521000,8632000,9640000,8103000,7417000,7304000,8693000,8855000,13006000,13118000,13552000,17498000,11231000,18074000,17596000
BalanceNoncurrentOtherLiabilities,21416000,25565000,28933000,33678000,31047000,27277000,33194000,35050000,29509000,31426000,29297000,27414000,26659000,23681000,31006000,34151000,31615000,29069000,27245000,34640000,33090000,35551000,35785000,40515000,,,,8933000,10472000,10846000,8840000,7839000,1746000,4696000,1538000,4206000,8078000,9386000,10536000,9585000,4025000,1859000,10500000,10427000,13300000,11032000,11167000,18100000,17932000,16977000,17205000,19043000,19193000,20240000
BalanceCurrentLiabilities,19183000,21604000,21213000,16060000,16312000,16199000,15959000,14432000,15627000,19978000,20198000,19417000,26113000,18767000,23911000,22283000,26415000,30551000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentTradePayablesv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentBorrowings,,,,,,,,,,,,,,,,,,,219000,,979000,884000,1504000,1515000,1715000,1181000,3179000,3052000,3936000,2842000,3253000,2107000,1704000,1866000,2254000,3898000,1798000,5032000,3027000,2271000,2849000,2432000,4590000,2963000,4513000,5404000,3721000,2709000,2633000,2640000,2551000,3218000,6378000,2704000
BalanceCurrentObligations,2195000,3025000,2954000,3249000,3565000,3995000,9167000,3038000,2690000,2893000,2907000,,,9000,0,10000,14000,46000,91000,257000,18000,370000,467000,36000,107000,8000,325000,563000,441000,202000,1213000,,417000,419000,639000,456000,319000,319000,319000,319000,411000,319000,321000,722000,811000,824000,971000,751000,476000,645000,769000,592000,525000,737000
BalanceCurrentLeasing,833000,660000,614000,834000,926000,47760000,50929000,50081000,54001000,54809000,57631000,0,63286000,65046000,67378000,0,76989000,77408000,88771000,0,87721000,91754000,93498000,0,93576000,105258000,111381000,0,121061000,125017000,131663000,0,145065000,150499000,153169000,152519000,158871000,165066000,169987000,168239000,164213000,153403000,157571000,156360000,150644000,142044000,142274000,138967000,135016000,143101000,151340000,149215000,146258000,152379000
BalanceCurrentOtherLiabilities,162975000,160904000,161482000,167355000,175163000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceReckoning,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceTotalEquityAndLiabilities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashflowOperatingCashflow,-991000,2134000,755000,1799000,372000,1663000,1162000,-676000,-5335000,-1323000,2374000,318000,-3665000,578000,92000,2950000,1715000,-657000,6020000,3731000,2117000,-2007000,-1554000,-896000,-44000,2585000,58000,-1020000,3530000,2816000,4809000,1989000,6153000,3248000,7199000,2526000,2706000,1247000,1687000,10140000,2293000,4184000,6959000,497000,2250000,-276000,4002000,4350000,2043000,7050000,2613000,4922000,-353000,6973000
CashflowAmortization,694000,704000,752000,755000,795000,802000,834000,841000,832000,899000,922000,1095000,1069000,1162000,1196000,1252000,1095000,1127000,1172000,1067000,1179000,1192000,1214000,1236000,1225000,1234000,973000,1889000,1615000,1698000,1717000,1645000,1767000,1752000,1730000,1878000,1811000,1714000,1647000,1960000,1732000,1661000,1684000,1759000,1704000,1702000,1777000,1771000,1779000,1933000,2005000,2018000,2184000,2296000
CashflowInvestingCashflow,-561000,-1944000,-874000,-261000,-546000,-585000,-157000,-425000,-4786000,407000,-6128000,-1446000,-999000,-9813000,-6842000,-636000,-1948000,-1409000,-2556000,-2138000,-803000,-1744000,-4960000,-8851000,-5634000,-4945000,-3021000,-2631000,-2220000,189000,-2319000,-876000,-1017000,-1956000,-1679000,-1463000,-509000,-699000,-809000,-1121000,-397000,-1629000,-840000,480000,-320000,-903000,-1437000,-4108000,-7875000,3401000,-3892000,-4578000,33000,-1479000
CashflowCapex,438000,1825000,-104000,562000,573000,163000,75000,2599000,487000,6144000,1426000,1036000,2435000,4879000,-3396000,1948000,1342000,3402000,2629000,803000,1968000,4979000,7403000,5635000,4112000,3356000,3606000,2249000,-187000,2369000,1447000,1061000,1960000,1681000,1489000,558000,349000,647000,898000,352000,1716000,841000,328000,320000,918000,1437000,4108000,7932000,-416000,3895000,5473000,865000,3449000,1349000
CashflowFinancingCashflow,-5000,570000,-1258000,-254000,-1256000,-956000,9478000,2482000,1479000,4022000,1465000,4729000,10185000,5516000,-2243000,804000,1165000,-3900000,-1023000,10810000,-2683000,1668000,8933000,5580000,3960000,3045000,1399000,972000,-3779000,-61000,-3776000,-5289000,-1197000,-4475000,-1058000,-3269000,172000,-257000,-7954000,-1693000,-2116000,-4230000,-3989000,-300000,-833000,-1196000,-2051000,6777000,-6118000,-2472000,-1326000,1686000,-2415000,
CashflowShareCapitalCash,,884000,969000,0,0,0,13280000,8356000,-6848000,-1508000,1473000,24945000,-2703000,0,0,0,0,0,0,22471000,107000,0,0,15000,-15000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashflowDividend,,,,,,,,,,,-6959000,,,,,0,0,,,1750000,0,,0,0,0,,3216000,0,225000,3355000,0,,,3775000,0,,3775000,0,0,,6291000,0,,3775000,-203000,185000,451000,280000,-428000,-178000,49000,8377000,-7639000,563000
CashflowNetCashflow,268000,337000,65000,950000,-1234000,71000,571000,-901000,-436000,570000,12124000,-6434000,-4846000,-814000,-98000,1600000,82000,-2252000,2282000,-774000,2429000,-2663000,-153000,95000,1045000,5000,-1072000,720000,621000,1065000,203000,439000,1889000,-3012000,1630000,-2012000,1369000,-1809000,945000,4333000,-3751000,-982000,1366000,3079000,,,,,,,,,,
