,2006/Q3,2006/Q4,2007/Q1,2007/Q2,2007/Q3,2007/Q4,2008/Q1,2008/Q2,2008/Q3,2008/Q4,2009/Q1,2009/Q2,2009/Q3,2009/Q4,2010/Q1,2010/Q2,2010/Q3,2010/Q4,2011/Q1,2011/Q2,2011/Q3,2011/Q4,2012/Q1,2012/Q2,2012/Q3,2012/Q4,2013/Q1,2013/Q2,2013/Q3,2013/Q4,2014/Q1,2014/Q2,2014/Q3,2014/Q4,2015/Q1,2015/Q2,2015/Q3,2015/Q4,2016/Q1,2016/Q2,2016/Q3,2016/Q4,2017/Q1,2017/Q2,2017/Q3,2017/Q4
BalanceCurrentAssets,563973000,960035000,851765000,799720000,1395690000,997875000,1258199000,1200716000,1268928000,1552681000,1251534000,2032347000,2334314000,3011659000,2501835000,2228107000,3662380000,4034494000,3977632000,3789702000,4619515000,4956437000,4595904000,3539471000,3313363000,3999569000,3517018000,2622845000,2707314000,3434706000,2732049000,2469798000,2658508000,3453316000,3015139000,2853338000,3345246000,4827305000,4582722000,4153494000,3929065000,4604670000,4929692000,4453788000,249655000,139483000
BalanceInventory,336672000,628939000,483983000,396599000,436654000,311984000,392877000,374507000,595999000,775236000,566100000,590382000,1096688000,1633954000,1118001000,769455000,1428585000,1972065000,1895642000,1909488000,2541831000,2867127000,2763016000,1715907000,1676831000,2298689000,1885792000,1469905000,1618351000,2028095000,1291206000,1149403000,1521766000,1806720000,1109826000,1554407000,2081831000,2691745000,2305916000,2382742000,2287499000,2790332000,2653915000,2463136000,89940000,90441000
BalanceCurrentReceivables,151080000,251470000,244151000,152468000,273642000,295582000,301256000,334117000,433455000,560212000,642960000,920164000,507262000,1172883000,1077837000,915931000,1103516000,1199706000,1369263000,1600565000,1653863000,1947029000,1485736000,1562081000,1393823000,1579999000,1330973000,953646000,915931000,1134123000,1009927000,834319000,849269000,1193686000,1389947000,1058632000,903530000,1725336000,1348284000,1161330000,1082493000,1146235000,1333452000,1225520000,,
BalanceCurrentInvestments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122245000,120866000,77982000,132443000,119819000,343592000,270856000,20120000,70681000
BalanceCash,37335000,39912000,86733000,187630000,555495000,288473000,439226000,410190000,155080000,143393000,42474000,201918000,595524000,63986000,167494000,318914000,564038000,443473000,286511000,279650000,423821000,142281000,347152000,261482000,242709000,120881000,300254000,199293000,173032000,272488000,430915000,486076000,287474000,452910000,515366000,240299000,359885000,287979000,807656000,531439000,426630000,548284000,598733000,494275000,29038000,23978000
BalanceOtherCurrentAssets,38886000,39715000,36899000,63022000,129899000,101836000,124841000,81903000,84395000,73840000,319883000,134840000,140836000,138503000,223807000,566240000,419250000,426216000,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceAssetsForSale,,,,,,,,,,,,,,0,0,0,0,68661000,76886000,66966000,100038000,41635000,36013000,27153000,14229000,12009000,9343000,9148000,8387000,7447000,14337000,,,,54996000,887789000,769921000,1016327000,1370009000,1314141000,1601436000,2250835000,1779449000,2266277000,2220377000,2298313000
BalanceTotalAssets,2587377000,2439997000,3818154000,3833286000,4511129000,3960769000,4327348000,6727336000,7548452000,7037008000,7171398000,8073417000,8348286000,8335825000,7834714000,7368623000,7752376000,6875404000,5847836000,6154523000,6783016000,5968934000,5517319000,5618811000,6428919000,5975795000,6007686000,6371505000,8026546000,7565488000,7446063000,7271619000,7695114000,7986816000,8276164000,160621000,180837000,194608000,579664000,574401000,840993000,963066000,771345000,1106254000,1129168000,1154726000
BalanceCapital,1278000000,1409555000,2043081000,1862330000,2036701000,2181444000,2673480000,3291134000,3695716000,3501414000,3997356000,3881863000,3917662000,4112268000,4430471000,4064075000,3894498000,3282131000,3137686000,3371601000,3443713000,3275490000,3348726000,3376601000,3592929000,3581316000,3961708000,3965729000,4550280000,4455862000,4273352000,4205017000,3951049000,3950715000,4383224000,3580000,3448000,3283000,4074000,3732000,3847000,4303000,5376000,6428000,5760000,5237000
BalanceShareCapital,5173000,5213000,6562000,5654000,5730000,5491000,5352000,6854000,7190000,6563000,7129000,6687000,6522000,6857000,6980000,6570000,6337000,6384000,6412000,6938000,7379000,8022000,7921000,7943000,8208000,7909000,8375000,8113000,8906000,8408000,8020000,7903000,7534000,7388000,8102000,,,,,,,,,,,
BalanceOwnShares,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121866000,119099000,113388000,474628000,434626000,616616000,659910000,260434000,328108000,363083000,345231000
BalanceReserve,354891000,364517000,707173000,611161000,614591000,607248000,967913000,1164465000,1228784000,1133808000,1196144000,1137753000,1105243000,1166429000,1281491000,1204379000,1163578000,606959000,544748000,481699000,286089000,-184430000,-143845000,-216323000,-496224000,-705681000,-547948000,-650173000,-761184000,-688399000,-499622000,-581357000,-780480000,-555800000,-562734000,37845000,36808000,31188000,11941000,20008000,92427000,99059000,15179000,9329000,5169000,2331000
BalanceNonshareCapital,2414000,2605000,10282000,5689000,11237000,11001000,70763000,105778000,249364000,220112000,105104000,76173000,52848000,50743000,55681000,48898000,34563000,-12232000,3123000,-11366000,-5499000,-5833000,4856000,2428000,6300000,4951000,6870000,6509000,13399000,14587000,16978000,16397000,12863000,57927000,25725000,397606000,365559000,451008000,357667000,320835000,275670000,306791000,398726000,480113000,467084000,293295000
BalanceNoncurrentLiabilities,477534000,462022000,569346000,468942000,617345000,504554000,496211000,1184198000,1070856000,1014238000,1557128000,948337000,1020035000,1165594000,1026046000,1194573000,1081715000,1063685000,886682000,883179000,697344000,589340000,439204000,392838000,353459000,483851000,553242000,480799000,447478000,2217915000,2066662000,2035963000,1935718000,1902368000,2086883000,,,,,,,,,,,
BalanceNoncurrentTradeLiabilities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,303508000,277760000,314429000,252210000,223249000,193179000,208611000,304704000,373178000,385140000,213747000
BalanceNoncurrentBorrowings,405444000,388513000,432655000,359646000,510700000,452389000,420141000,1046583000,920135000,859739000,1403645000,803796000,891637000,1019445000,851370000,1063098000,954129000,958203000,754283000,748401000,548989000,452910000,334668000,292454000,269679000,281624000,325752000,243729000,192988000,31572000,20614000,15115000,14583000,9439000,10528000,28982000,27813000,79344000,48379000,44291000,,,,,,
BalanceNoncurrentObligations,,,,,,,,,,,,,,,,,,,,,,,,,,1945459000,1829558000,1803666000,1721123000,1687877000,1852516000,10257000,8914000,7642000,5751000,4660000,14639000,36290000,34703000,39319000,36464000,29778000,26451000,25590000,26464000,19481000
BalanceNoncurrentLeasing,16306000,12198000,9281000,29838000,33904000,46088000,42770000,45096000,39743000,45717000,63341000,54366000,45451000,41495000,38049000,36003000,30604000,28289000,23630000,19440000,13946000,10751000,9055000,15358000,15376000,12898000,10755000,15575000,15962000,20320000,28866000,54859000,51072000,49593000,51327000,48636000,67853000,61890000,59319000,67616000,45480000,49770000,45639000,47919000,110226000,89815000
BalanceNoncurrentOtherLiabilities,90340000,39967000,66789000,107778000,116817000,108411000,110712000,99446000,88655000,100433000,111335000,77109000,82134000,63986000,94351000,98774000,117751000,108142000,80907000,80945000,69834000,191476000,218435000,221712000,239114000,227987000,205735000,201607000,184049000,184733000,194973000,291716000,186717000,339523000,420736000,398898000,392345000,881919000,594199000,670581000,618955000,847960000,829429000,565816000,1195446000,1496325000
BalanceCurrentLiabilities,1845846000,1263770000,1086894000,2146226000,2532516000,2301244000,1511810000,3167042000,3357741000,3007219000,2316182000,2054221000,2695053000,2523507000,1816480000,1899726000,2642731000,2106284000,1724533000,1846945000,2476231000,1905678000,1485866000,1918469000,3015390000,877124000,1089071000,1014242000,1795484000,2075805000,1780332000,9432000,16259000,48530000,17564000,8962000,11752000,26351000,23582000,33404000,23924000,81406000,52297000,101212000,37045000,127612000
BalanceCurrentTradePayablesv,138050000,142060000,355200000,961024000,991545000,690410000,610570000,708561000,484697000,668268000,824896000,731012000,528763000,461814000,344159000,375361000,392771000,342206000,341681000,432166000,509542000,552968000,473079000,575752000,636002000,581129000,524209000,582244000,563602000,735969000,668405000,242187000,124369000,250447000,359706000,339696000,268556000,699687000,497967000,577614000,506817000,704791000,710169000,464603000,712398000,1106539000
BalanceCurrentBorrowings,1621935000,1121710000,731694000,1185202000,1540971000,1610834000,901239000,2458482000,2873044000,2338952000,1491286000,1323210000,2166291000,2061693000,1472321000,1524365000,2249960000,1764078000,1382851000,1414778000,1966689000,1352710000,1012787000,1342717000,2379388000,267860000,498339000,406869000,1169397000,1315492000,1044726000,0,0,0,24107000,22082000,65667000,61001000,5796000,6931000,6324000,,,,,
BalanceCurrentObligations,,,,,,,,,,,,,,,,,,,,,,28135000,66523000,25129000,62486000,24345000,67201000,,,,,,,,,,,,,,,,,,,
BalanceCurrentLeasing,,,,,,,,,,,,,,,,,,,,,,,,,,,,18211000,25008000,20476000,19361000,28158000,46370000,94879000,66854000,52632000,81890000,61763000,66962000,446003000,262174000,85861000,,0,0,0
BalanceCurrentOtherLiabilities,0,6333000,6854000,46547000,18313000,3864000,11382000,4728000,3652000,,,,,,,,,,21886000,21081000,20071000,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceReckoning,,,,,,,,,,,,,,,887789000,769921000,1016327000,1370009000,1314141000,1601436000,2250835000,1779449000,2266277000,2220377000,2298313000,2587377000,2439997000,3818154000,3833286000,4511129000,3960769000,4327348000,6727336000,7548452000,7037008000,7171398000,8073417000,8348286000,8335825000,7828381000,7361768000,7705829000,6857092000,5843972000,6143140000,6778288000
BalanceTotalEquityAndLiabilities,5965282000,5517319000,5618811000,6428919000,5975795000,6007686000,6371505000,8026546000,7565488000,7446063000,7271619000,7695114000,7986816000,8276164000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashflowOperatingCashflow,59679000,141412000,-236961000,-429349000,120967000,180993000,-145233000,329094000,208625000,65142000,-237804000,-75784000,318875000,280995000,-505089000,-677297000,532015000,739830000,-223376000,47850000,-300282000,429845000,-579127000,-760400000,959600000,1449671000,-112011000,-879462000,407893000,840765000,151686000,-283399000,964883000,701857000,-111506000,-277739000,744218000,145162000,-114648000,-785228000,788540000,352708000,273538000,-675160000,208306000,526017000
CashflowAmortization,6936000,6709000,6459000,5751000,7111000,7772000,16252000,17860000,18778000,16568000,14686000,13713000,13935000,26434000,22654000,24685000,23503000,21909000,46157000,61787000,55398000,52501000,61199000,60421000,62729000,105424000,80406000,78981000,61832000,66919000,66246000,65202000,59666000,52534000,58696000,59449000,54084000,59020000,53438000,57470000,52882000,48651000,77376000,73831000,69927000,75239000
CashflowInvestingCashflow,-56611000,30511000,-33519000,-24321000,-47470000,-267606000,-14606000,-99395000,-70457000,-113284000,-29576000,-90964000,-156935000,-97904000,-36200000,-29736000,1338000,-286537000,-139133000,-500820000,-74444000,-54575000,-351604000,-96732000,-164267000,-244845000,-53239000,-86851000,-80084000,-33319000,-38367000,-4167000,-13138000,-30248000,-69252000,-21136000,-125306000,-14472000,-49640000,-157004000,-38110000,-605456000,-274367000,12216000,-174235000,-123687000
CashflowCapex,197400000,-213713000,44330000,25353000,47548000,286236000,20993000,81849000,91731000,114813000,27265000,95397000,157041000,98297000,36422000,31013000,991000,288854000,139671000,501107000,85286000,66862000,351763000,99327000,165945000,363120000,70860000,88471000,105285000,58097000,40184000,8736000,14964000,38511000,71310000,39861000,145000000,66332000,68109000,21887000,34858000,608199000,237567000,38218000,84071000,404689000
CashflowFinancingCashflow,2679000,-120703000,223430000,457208000,-23621000,115323000,358337000,-404523000,-9003000,74719000,127861000,160002000,-266553000,-12414000,476699000,647632000,-447094000,-273888000,564468000,304289000,240305000,-385923000,1091182000,587886000,-599887000,-1315989000,180985000,853601000,-123254000,-895513000,-149137000,370865000,-837538000,-567145000,-17786000,460205000,-518554000,-436941000,233835000,887704000,-199993000,-182534000,46076000,633067000,105111000,-554734000
CashflowShareCapitalCash,,493000,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashflowDividend,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74993000,,,79292000,,,74773000,,,76696000,,,,,
CashflowNetCashflow,,,-15158000,,,-261076000,,,,,66940000,-138404000,-9715000,161544000,-271085000,195390000,-110008000,15695000,-112113000,177437000,-102313000,-42598000,88424000,110848000,65322000,-200647000,156524000,97749000,-305818000,66482000,-53938000,552323000,-435212000,43604000,-40407000,143568000,-147824000,,,,,,,,,
