,2008/Q3,2008/Q4,2009/Q1,2009/Q2,2009/Q3,2009/Q4,2010/Q1,2010/Q2,2010/Q3,2010/Q4,2011/Q1,2011/Q2,2011/Q3,2011/Q4,2012/Q1,2012/Q2,2012/Q3,2012/Q4,2013/Q1,2013/Q2,2013/Q3,2013/Q4,2014/Q1,2014/Q2,2014/Q3,2014/Q4,2015/Q1,2015/Q2,2015/Q3,2015/Q4,2016/Q1,2016/Q2,2016/Q3,2016/Q4,2017/Q1,2017/Q2,2017/Q3,2017/Q4,2018/Q1,2018/Q2
IncomeDistributionExpenses_qq,,,-100.00,,-100.00,,-100.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IncomeDistributionExpenses_sq,,,-8.29,,-18.96,,-31.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IncomeAdministrativExpenses,193000,1043000,,262000,,508000,180000,330000,283000,342000,377000,400000,376000,614000,431000,423000,411000,325000,334000,938000,264000,404000,436000,799000,163000,2084000,791000,1101000,2016000,4773000,1275000,1746000,1569000,2522000,1897000,976000,161000,1070000,948000,-686000
IncomeAdministrativExpenses_yy,,,,,-100.00,-51.29,,25.95,,-32.68,109.44,21.21,32.86,79.53,14.32,5.75,9.31,-47.07,-22.51,121.75,-35.77,24.31,30.54,-14.82,-38.26,415.84,81.42,37.80,1136.81,129.03,61.19,58.58,-22.17,-47.16,48.78,-44.10,-89.74,-57.57,-50.03,-170.29
IncomeAdministrativExpenses_sy,,,,,-1.61,-27.98,,-1.05,,12.62,28.74,26.82,10.37,7.62,2.16,6.12,3.72,-1.34,-2.03,7.30,17.17,8.08,16.28,2.43,-11.38,-0.22,-1.40,3.70,10.76,2.01,4.34,5.91,-1.87,-3.43,-8.28,-8.64,-2.30,10.10,5.35,13.58
IncomeAdministrativExpenses_qq,,440.41,-100.00,,-100.00,,-64.57,83.33,-14.24,20.85,10.23,6.10,-6.00,63.30,-29.80,-1.86,-2.84,-20.92,2.77,180.84,-71.86,53.03,7.92,83.26,-79.60,1178.53,-62.04,39.19,83.11,136.76,-73.29,36.94,-10.14,60.74,-24.78,-48.55,-83.50,564.60,-11.40,-172.36
IncomeAdministrativExpenses_sq,,25.27,-27.55,,-0.72,,-12.88,9.10,-1.46,15.25,-3.13,1.23,-3.84,13.55,-10.56,4.01,-4.98,5.84,-0.11,13.42,-9.69,20.12,-9.00,5.03,-6.26,14.30,-7.10,7.17,2.65,-3.81,0.46,-3.67,-2.49,2.63,-9.20,5.49,-8.16,9.94,-9.58,1.25
IncomeGrossProfit,-215000,193000,-59000,-104000,-81000,-110000,-170000,434000,430000,-604000,-338000,-738000,-750000,-776000,-8408000,396000,-508000,-321000,-383000,-781000,-85000,-1358000,-491000,-712000,-171000,1129000,-789000,-296000,-2108000,-2717000,-999000,-1382000,-1143000,-2115000,-1421000,-1452000,-161000,-1068000,-948000,686000
IncomeGrossProfit_yy,,,,,62.33,-156.99,-188.14,517.31,630.86,-449.09,-98.82,-270.05,-274.42,-28.48,-2387.57,153.66,32.27,58.63,95.44,-297.22,83.27,-323.05,-28.20,8.83,-101.18,183.14,-60.69,58.43,-1132.75,-340.66,-26.62,-366.89,45.78,22.16,-42.24,-5.07,85.91,49.50,33.29,147.25
IncomeGrossProfit_sy,,,,,-2.69,3.41,36.75,-15.27,38.20,-10.96,22.26,23.45,-8.60,-14.35,-2.05,13.02,13.36,28.19,24.65,19.37,19.34,1.44,24.22,10.62,25.91,9.79,7.26,-2.32,-6.21,-7.36,0.16,7.53,6.94,-5.60,7.65,4.09,17.09,9.52,9.67,-6.25
IncomeGrossProfit_qq,,189.77,-130.57,-76.27,22.12,-35.80,-54.55,355.29,-0.92,-240.47,44.04,-118.34,-1.63,-3.47,-983.51,104.71,-228.28,36.81,-19.31,-103.92,89.12,-1497.65,63.84,-45.01,75.98,760.23,-169.88,62.48,-612.16,-28.89,63.23,-38.34,17.29,-85.04,32.81,-2.18,88.91,-563.35,11.24,172.36
IncomeGrossProfit_sq,,5.46,4.95,21.37,-23.51,-2.97,33.55,-2.02,5.60,-6.94,15.06,-2.62,-2.48,-10.19,14.53,-13.48,15.38,3.61,-10.03,4.22,-0.24,-2.35,-0.32,23.08,-3.75,-3.25,-1.99,6.65,1.16,-2.70,-2.23,-16.19,13.22,-22.60,17.71,-7.25,11.32,-24.82,31.39,-17.38
IncomeOtherOperatingIncome,3000,145000,2000,0,7000,0,,125000,-21000,0,1000,8000,0,28000,11000,16000,201000,-329000,0,63000,33000,661000,141000,1563000,2000,1272000,45000,228000,627000,1863000,703000,609000,-310000,1705000,446000,1301000,-168000,427000,1389000,-644000
IncomeOtherOperatingIncome_yy,,,,,133.33,-100.00,-100.00,,-400.00,,,-93.60,100.00,,1000.00,100.00,,-1275.00,-100.00,293.75,-83.58,300.91,,2380.95,-93.94,92.44,-68.09,-85.41,31250.00,46.46,1462.22,167.11,-149.44,-8.48,-36.56,113.63,45.81,-74.96,211.43,-149.50
IncomeOtherOperatingIncome_sy,,,,,133.33,-32.00,43.85,,-14.85,,,6.25,-35.42,,-2.68,47.45,,-35.21,-9.42,-42.90,-6.84,34.72,,0.57,-40.97,-22.40,-57.50,-63.82,-58.74,-23.41,18.36,6.45,-55.87,42.54,-0.66,-35.94,7.67,-52.63,12.22,-25.74
IncomeOtherOperatingIncome_qq,,4733.33,-98.62,-100.00,,-100.00,,,-116.80,100.00,,700.00,-100.00,,-60.71,45.45,1156.25,-263.68,100.00,,-47.62,1903.03,-78.67,1008.51,-99.87,63500.00,-96.46,406.67,175.00,197.13,-62.27,-13.37,-150.90,650.00,-73.84,191.70,-112.91,354.17,225.29,-146.36
IncomeOtherOperatingIncome_sq,,-49.57,-15.16,31.58,,-18.02,,,44.07,98.24,,19.92,16.81,,-24.41,35.58,-15.20,8.48,-33.33,,-0.96,158.63,-43.04,-11.76,-50.00,83.33,-39.08,-0.28,-11.48,101.93,-29.46,23.26,-75.00,157.14,-33.42,-2.16,-22.32,106.12,-29.55,54.75
IncomeOtherOperatingCosts,5000,275000,6000,0,4000,0,,13000,6000,2000,9000,33000,1000,341000,,54000,-10000,3000,30000,44000,511000,539000,11000,3000,164000,1278000,63000,261000,240000,521000,33000,260000,31000,6755000,375000,-163000,175000,11496000,153000,-78000
IncomeOtherOperatingCosts_yy,,,,,-20.00,-100.00,-100.00,,50.00,,,153.85,-83.33,16950.00,-100.00,63.64,-1100.00,-99.12,,-18.52,5210.00,17866.67,-63.33,-93.18,-67.91,137.11,472.73,8600.00,46.34,-59.23,-47.62,-0.38,-87.08,1196.55,1036.36,-162.69,464.52,70.19,-59.20,52.15
IncomeOtherOperatingCosts_sy,,,,,44.02,-30.49,-17.39,,-46.30,,,56.29,30.20,29.91,128.97,34.38,3.12,-58.73,,-3.95,12.72,27.37,-2.84,-8.87,-1.95,9.88,-33.33,-30.00,9.55,-10.75,-5.07,-0.38,-33.33,-15.74,23.23,-2.31,,65.73,15.30,13.21
IncomeOtherOperatingCosts_qq,,5400.00,-97.82,-100.00,,-100.00,,,-53.85,-66.67,350.00,266.67,-96.97,34000.00,-100.00,,-118.52,130.00,900.00,46.67,1061.36,5.48,-97.96,-72.73,5366.67,679.27,-95.07,314.29,-8.05,117.08,-93.67,687.88,-88.08,21690.32,-94.45,-143.47,207.36,6469.14,-98.67,-150.98
IncomeOtherOperatingCosts_sq,,120.15,-77.97,52.33,,54.55,,,-15.00,118.58,-53.97,266.94,-47.62,166.67,-55.04,,-23.33,74.06,-74.29,96.81,-27.52,92.68,-81.82,11.06,-23.44,38.91,-56.56,26.89,12.61,1.28,-48.28,0.35,-50.00,54.50,-56.71,4.99,-18.93,204.27,-88.93,-18.83
IncomeEBIT,-217000,63000,-63000,-104000,-78000,-110000,-170000,546000,403000,-606000,-346000,-763000,-751000,-1089000,-8397000,358000,-297000,-653000,-413000,-762000,-563000,-1236000,-361000,848000,-333000,1123000,-807000,-329000,-1721000,-1375000,-329000,-1033000,-1484000,-7165000,-1350000,12000,-504000,-12137000,288000,120000
IncomeEBIT_yy,,,,,64.06,-274.60,-169.84,625.00,616.67,-450.91,-103.53,-239.74,-286.35,-79.70,-2326.88,146.92,60.45,40.04,95.08,-312.85,-89.56,-89.28,12.59,211.29,40.85,190.86,-123.55,-138.80,-416.82,-222.44,59.23,-213.98,13.77,-421.09,-310.33,101.16,66.04,-69.39,121.33,900.00
IncomeEBIT_sy,,,,,-4.39,-20.00,43.49,8.22,64.76,24.63,36.14,48.30,15.67,-17.19,-18.38,35.66,5.95,69.72,26.20,15.16,8.48,12.76,48.59,32.59,25.89,-5.83,-12.07,-3.26,-74.70,-1.22,10.05,2.51,29.42,-46.64,11.74,7.84,18.72,-5.40,-8.93,8.11
IncomeEBIT_qq,,129.03,-200.00,-65.08,25.00,-41.03,-54.55,421.18,-26.19,-250.37,42.90,-120.52,1.57,-45.01,-671.07,104.26,-182.96,-119.87,36.75,-84.50,26.12,-119.54,70.79,334.90,-139.27,437.24,-171.86,59.23,-423.10,20.10,76.07,-213.98,-43.66,-382.82,81.16,100.89,-4300.00,-2308.13,102.37,-58.33
IncomeEBIT_sq,,3.80,-29.55,3.12,-28.96,22.43,45.65,-1.17,29.10,-36.45,30.04,-10.44,15.49,-28.14,39.90,-2.44,13.76,2.16,-0.64,9.44,1.98,-5.94,18.51,38.77,-14.67,-11.87,19.83,6.96,-32.06,26.73,-3.20,-5.02,3.29,-35.05,36.44,-14.79,16.94,-53.56,55.78,-23.65
IncomeFinanceIncome,97000,2000,18000,-6000,1000,2000,2000,25000,41000,43000,26000,30000,24000,16000,19000,60000,116000,-63000,213000,-115000,-451000,7433000,87000,10000,61000,248000,1633000,739000,-1069000,3030000,31000,161000,13016000,679000,17000,280000,2002000,3507000,4000,
IncomeFinanceIncome_yy,,,,,-98.97,,-88.89,516.67,4000.00,2050.00,1200.00,20.00,-41.46,-62.79,-26.92,100.00,383.33,-493.75,1021.05,-291.67,-488.79,11898.41,-59.15,108.70,113.53,-96.66,1777.01,7290.00,-1852.46,1121.77,-98.10,-78.21,1317.59,-77.59,-45.16,73.91,-84.62,416.49,-76.47,-100.00
IncomeFinanceIncome_sy,,,,,-94.83,,-72.97,18.76,117.71,162.50,103.94,207.55,84.87,21.10,10.20,41.26,-21.18,100.75,-6.59,-19.09,-37.71,-25.76,-27.72,-8.56,49.03,-13.68,-31.58,25.72,-41.77,-33.28,-0.40,-4.28,24.77,-36.03,3.81,-9.09,-12.96,-32.61,-11.38,-3.47
IncomeFinanceIncome_qq,,-97.94,800.00,-133.33,116.67,100.00,,1150.00,64.00,4.88,-39.53,15.38,-20.00,-33.33,18.75,215.79,93.33,-154.31,438.10,-153.99,-292.17,1748.12,-98.83,-88.51,510.00,306.56,558.47,-54.75,-244.65,383.44,-98.98,419.35,7984.47,-94.78,-97.50,1547.06,615.00,75.17,-99.89,-100.00
IncomeFinanceIncome_sq,,-30.24,76.84,-72.57,7.12,-8.82,,-15.90,47.83,32.65,3.00,18.01,-15.54,-34.13,53.19,-1.34,-29.16,110.52,-30.52,20.79,-51.96,21.82,-8.22,36.63,-1.27,-15.00,-32.43,0.90,-28.08,15.78,-3.51,26.92,-9.09,-10.24,1.46,-12.92,,-13.52,-3.25,3.38
IncomeFinanceCosts,-89000,319000,27000,10000,31000,23000,5000,25000,2000,6000,61000,52000,46000,173000,93000,227000,88000,147000,275000,606000,1187000,-132000,784000,21000,411000,1955000,231000,1539000,1569000,4387000,1102000,554000,12944000,17941000,50000,12221000,-4630000,8846000,3000,346000
IncomeFinanceCosts_yy,,,,,134.83,-92.79,-81.48,150.00,-93.55,-73.91,1120.00,108.00,2200.00,2783.33,52.46,336.54,91.30,-15.03,195.70,166.96,1248.86,-189.80,185.09,-96.53,-65.37,1581.06,-70.54,7228.57,281.75,124.40,377.06,-64.00,724.98,308.96,-95.46,2105.96,-135.77,-50.69,-94.00,-97.17
IncomeFinanceCosts_sy,,,,,34.72,-48.45,-16.12,12.71,-12.24,84.87,36.95,80.98,100.57,102.29,45.99,78.23,0.94,21.96,,-6.40,-0.89,-13.43,-8.49,12.96,-8.69,-6.33,-16.32,-6.88,-38.69,-22.73,-0.10,-1.69,-0.44,35.30,14.19,31.82,44.48,6.33,4.43,
IncomeFinanceCosts_qq,,458.43,-91.54,-62.96,210.00,-25.81,-78.26,400.00,-92.00,200.00,916.67,-14.75,-11.54,276.09,-46.24,144.09,-61.23,67.05,87.07,120.36,95.87,-111.12,693.94,-97.32,1857.14,375.67,-88.18,566.23,1.95,179.60,-74.88,-49.73,2236.46,38.60,-99.72,24342.00,-137.89,291.06,-99.97,11433.33
IncomeFinanceCosts_sq,,15.30,-20.45,-6.29,5.95,-21.16,11.28,4.49,14.21,45.45,51.15,21.42,1.53,14.57,9.21,-2.94,-0.27,14.09,2.36,0.15,-6.52,1.46,-2.02,10.78,-6.10,16.74,-19.60,10.76,-3.80,0.35,-4.63,22.86,-15.05,19.43,-2.88,8.52,-4.86,23.92,,2.99
IncomeOtherIncome,-1000,0,,,,930000,,,,3208000,732000,4027000,1925000,9223000,9606000,-2259000,-4498000,1523000,-858000,,,,,,,226000,-99000,,-459000,201000,,,,-7892000,,,,-1000,,
IncomeOtherIncome_yy,,,,,100.00,,,,,244.95,,,,187.50,1212.30,-156.10,-333.66,-83.49,-108.93,100.00,100.00,-100.00,100.00,,,,,,,-11.06,100.00,,100.00,-4026.37,,,,99.99,,
IncomeOtherIncome_sy,,,,,100.00,,,,,82.54,,,,-70.15,379.68,-58.87,-333.66,-50.83,-100.00,-176.24,42.10,-48.74,-100.00,,,,,,,-90.92,-17.97,,-69.64,100.00,,,,29.88,,
IncomeOtherIncome_qq,,100.00,,,,,-100.00,,,,-77.18,450.14,-52.20,379.12,4.15,-123.52,-99.11,133.86,-156.34,100.00,,,,,,,-143.81,100.00,,143.79,-100.00,,,,100.00,,,,100.00,
IncomeOtherIncome_sq,,100.00,,,,,-1.24,,,,-99.81,-15.82,-109.10,73.27,78.85,-105.78,20.46,-29.64,-100.00,-26.57,,,,,,,-18.68,-41.32,,-100.00,42.33,,,,100.00,,,,98.26,
IncomeNetGrossProfit,-32000,-254000,-72000,-120000,-108000,799000,-173000,546000,442000,2639000,351000,3242000,1152000,7977000,1135000,-2068000,-4767000,660000,-1333000,-625000,-2201000,6329000,-1058000,837000,-683000,-358000,496000,-1030000,-4818000,-2531000,-1400000,-1426000,-1412000,-32319000,-1383000,-11929000,6128000,-17477000,289000,-230000
IncomeNetGrossProfit_yy,,,,,-237.50,414.57,-140.28,555.00,509.26,230.29,302.89,493.77,160.63,202.27,223.36,-163.79,-513.80,-91.73,-217.44,69.78,53.83,858.94,20.63,233.92,68.97,-105.66,146.88,-223.06,-605.42,-606.98,-382.26,-38.45,70.69,-1176.93,1.21,-736.54,533.99,45.92,120.90,98.07
IncomeNetGrossProfit_sy,,,,,23.63,13.16,72.42,-14.98,117.65,91.85,49.18,99.21,-6.90,-7.96,52.16,-2.18,8.50,21.25,-43.27,-4.45,34.39,64.17,30.33,10.80,24.68,-27.60,1.63,-4.34,-80.25,1.44,-1.14,-6.66,32.59,-10.24,3.35,-16.49,20.72,-11.62,-19.28,-32.26
IncomeNetGrossProfit_qq,,-693.75,71.65,-66.67,10.00,839.81,-121.65,415.61,-19.05,497.06,-86.70,823.65,-64.47,592.45,-85.77,-282.20,-130.51,113.85,-301.97,53.11,-252.16,387.55,-116.72,179.11,-181.60,47.58,238.55,-307.66,-367.77,47.47,44.69,-1.86,0.98,-2188.88,95.72,-762.55,151.37,-385.20,101.65,-179.58
IncomeNetGrossProfit_sq,,1.84,46.26,-6.84,-31.88,7.36,39.56,-10.31,75.68,-10.86,-15.16,9.19,-10.55,-10.30,99.31,-27.30,20.15,-1.27,-9.76,13.64,-9.61,23.89,0.31,20.78,2.28,-10.95,47.08,-14.64,-4.24,18.52,50.10,-15.32,24.53,-12.73,26.34,-9.76,35.62,-59.68,71.18,-21.46
IncomeExtraordinarProfit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IncomeExtraordinarProfit_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IncomeExtraordinarProfit_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IncomeExtraordinarProfit_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IncomeExtraordinarProfit_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IncomeBeforeTaxProfit,-32000,-254000,-72000,-120000,-108000,799000,-173000,546000,442000,2639000,351000,3242000,1152000,7977000,1135000,-2068000,-4767000,660000,-1333000,-625000,-2201000,6329000,-1058000,837000,-683000,-358000,496000,-1030000,-4818000,-2531000,-1400000,-1426000,-1412000,-32319000,-1383000,-11929000,6128000,-17477000,289000,-230000
IncomeBeforeTaxProfit_yy,,,,,-237.50,414.57,-140.28,555.00,509.26,230.29,302.89,493.77,160.63,202.27,223.36,-163.79,-513.80,-91.73,-217.44,69.78,53.83,858.94,20.63,233.92,68.97,-105.66,146.88,-223.06,-605.42,-606.98,-382.26,-38.45,70.69,-1176.93,1.21,-736.54,533.99,45.92,120.90,98.07
IncomeBeforeTaxProfit_sy,,,,,13.77,13.16,72.42,-14.98,117.65,91.85,49.18,99.21,-6.90,-7.96,52.16,-2.18,8.50,21.25,-43.27,-4.45,34.39,64.17,30.33,10.80,24.68,-27.60,1.63,-4.34,-80.25,1.44,-1.14,-6.66,32.59,-10.24,3.35,-16.49,20.72,-11.62,-19.28,-32.26
IncomeBeforeTaxProfit_qq,,-693.75,71.65,-66.67,10.00,839.81,-121.65,415.61,-19.05,497.06,-86.70,823.65,-64.47,592.45,-85.77,-282.20,-130.51,113.85,-301.97,53.11,-252.16,387.55,-116.72,179.11,-181.60,47.58,238.55,-307.66,-367.77,47.47,44.69,-1.86,0.98,-2188.88,95.72,-762.55,151.37,-385.20,101.65,-179.58
IncomeBeforeTaxProfit_sq,,1.84,46.26,-6.84,-31.88,7.36,39.56,-10.31,75.68,-10.86,-15.16,9.19,-10.55,-10.30,99.31,-27.30,20.15,-1.27,-9.76,13.64,-9.61,23.89,0.31,20.78,2.28,-10.95,47.08,-14.64,-4.24,18.52,50.10,-15.32,24.53,-12.73,26.34,-9.76,35.62,-59.68,71.18,-21.46
IncomeDiscontinuedProfit,,,,,,,,,,,,,,,,,,,,,,583000,,,,,,,,,,,,,,,,,,
IncomeDiscontinuedProfit_yy,,,,,,,,,,,,,,,,,,,,,,,,,,-100.00,,,,,,,,,,,,,,
IncomeDiscontinuedProfit_sy,,,,,,,,,,,,,,,,,,,,,,,,,,100.00,,,,,,,,,,,,,,
IncomeDiscontinuedProfit_qq,,,,,,,,,,,,,,,,,,,,,,,-100.00,,,,,,,,,,,,,,,,,
IncomeDiscontinuedProfit_sq,,,,,,,,,,,,,,,,,,,,,,,100.00,,,,,,,,,,,,,,,,,
IncomeNetProfit,-41000,-122000,-72000,-38000,-91000,651000,-174000,638000,346000,2143000,279000,2640000,955000,6381000,4221000,-6095000,-3759000,686000,-2916000,-1156000,0,9170000,-1041000,886000,-3241000,2398000,-323000,-90000,-4398000,-1894000,-2794000,93000,-1063000,-33127000,-1371000,-11780000,5950000,-17130000,88000,-1000
IncomeNetProfit_yy,,,,,-121.95,633.61,-141.67,1778.95,480.22,229.19,260.34,313.79,176.01,197.76,1412.90,-330.87,-493.61,-89.25,-169.08,81.03,100.00,1236.73,64.30,176.64,,-73.85,68.97,-110.16,-35.70,-178.98,-765.02,203.33,75.83,-1649.05,50.93,-12766.67,659.74,48.29,106.42,99.99
IncomeNetProfit_sy,,,,,13.09,10.25,114.04,-16.14,105.18,83.10,43.30,97.57,-9.42,-4.32,50.41,7.31,21.73,24.98,-14.44,-4.48,31.66,62.93,15.94,1.87,,7.68,2.23,5.94,-26.35,10.96,20.35,-8.78,3.93,-36.92,-9.10,-23.13,22.84,-5.04,-20.95,-50.73
IncomeNetProfit_qq,,-197.56,40.98,47.22,-139.47,815.38,-126.73,466.67,-45.77,519.36,-86.98,846.24,-63.83,568.17,-33.85,-244.40,38.33,118.25,-525.07,60.36,100.00,,-111.35,185.11,-465.80,173.99,-113.47,72.14,-4786.67,56.93,-47.52,103.33,-1243.01,-3016.37,95.86,-759.23,150.51,-387.90,100.51,-101.14
IncomeNetProfit_sq,,6.07,35.75,5.98,-36.22,-5.67,52.28,-10.16,43.89,-15.71,-15.74,9.19,-7.46,-22.31,99.32,-43.51,20.68,1.96,1.36,9.02,-9.17,,0.18,23.59,-2.69,-7.84,-3.31,-14.16,0.68,17.52,44.67,-27.03,16.94,-10.61,38.34,-6.81,28.09,-80.34,75.90,-34.11
IncomeShareholderNetProfit,-41000,-122000,-71000,-39000,-91000,651000,-174000,638000,346000,2143000,279000,2640000,955000,6381000,4221000,-6095000,-3759000,686000,-2916000,-917000,0,8931000,-822000,329000,-2537000,1951000,-408000,218000,-4137000,-1399000,-2097000,-32000,-811000,-17708000,-825000,-11947000,6302000,-15672000,142000,-55000
IncomeShareholderNetProfit_yy,,,,,-121.95,633.61,-145.07,1735.90,480.22,229.19,260.34,313.79,176.01,197.76,1412.90,-330.87,-493.61,-89.25,-169.08,84.95,100.00,1201.90,71.81,135.88,,-78.15,50.36,-33.74,-63.07,-171.71,-413.97,-114.68,80.40,-1165.76,60.66,-37234.38,877.07,11.50,117.21,99.54
IncomeShareholderNetProfit_sy,,,,,13.06,10.25,114.04,-13.64,100.51,82.62,33.88,102.83,-5.05,-6.86,54.82,-3.33,21.73,24.98,-22.78,19.89,33.28,47.32,26.81,1.86,,5.97,2.23,-1.16,-38.63,10.58,18.42,-9.68,3.91,-36.92,-9.10,-16.76,38.37,-5.04,-20.95,-50.73
IncomeShareholderNetProfit_qq,,-197.56,41.80,45.07,-133.33,815.38,-126.73,466.67,-45.77,519.36,-86.98,846.24,-63.83,568.17,-33.85,-244.40,38.33,118.25,-525.07,68.55,100.00,,-109.20,140.02,-871.12,176.90,-120.91,153.43,-1997.71,66.18,-49.89,98.47,-2434.38,-2083.48,95.34,-1348.12,152.75,-348.68,100.91,-138.73
IncomeShareholderNetProfit_sq,,6.07,30.54,5.98,-36.22,-5.67,52.28,-10.16,44.14,-15.71,-15.74,8.96,-14.65,-27.88,54.41,-55.94,22.50,-1.34,1.36,19.56,-9.17,,0.18,20.67,-2.69,-7.84,-3.27,-14.16,1.32,17.52,44.92,-21.56,2.27,-10.61,38.34,-12.14,28.05,-80.34,74.91,-36.40
BalanceNoncurrentAssets,7222000,19258000,19233000,20028000,20044000,18499000,18512000,27706000,29499000,27079000,27011000,16311000,16720000,17860000,9102000,5231000,6151000,6361000,4605000,59652000,60855000,58198000,68850000,63463000,69693000,82578000,89380000,98837000,115188000,114074000,115442000,112601000,128675000,77656000,76318000,65677000,65461000,68431000,55813000,8957000
BalanceNoncurrentAssets_yy,,,,,177.54,-3.94,-3.75,38.34,47.17,46.38,45.91,-41.13,-43.32,-34.04,-66.30,-67.93,-63.21,-64.38,-49.41,1040.36,889.35,814.92,1395.11,6.39,14.52,41.89,29.82,55.74,65.28,38.14,29.16,13.93,11.71,-31.92,-33.89,-41.67,-49.13,-11.88,-26.87,-86.36
BalanceNoncurrentAssets_sy,,,,,-12.20,-3.53,26.18,11.54,-14.78,17.12,14.22,9.54,-6.17,1.36,37.50,33.42,31.76,8.53,10.72,17.37,19.95,14.68,5.49,2.43,4.11,8.16,3.16,14.15,5.65,8.12,3.47,-1.29,-0.77,-7.56,-0.52,-3.75,0.14,5.01,2.44,0.48
