,2005/Q1,2005/Q2,2005/Q3,2005/Q4,2006/Q1,2006/Q2,2006/Q3,2006/Q4,2007/Q1,2007/Q2,2007/Q3,2007/Q4,2008/Q1,2008/Q2,2008/Q3,2008/Q4,2009/Q1,2009/Q2,2009/Q3,2009/Q4,2010/Q1,2010/Q2,2010/Q3,2010/Q4,2011/Q1,2011/Q2,2011/Q3,2011/Q4,2012/Q1,2012/Q2,2012/Q3,2012/Q4,2013/Q1,2013/Q2,2013/Q3,2013/Q4,2014/Q1,2014/Q2,2014/Q3,2014/Q4,2015/Q1,2015/Q2,2015/Q3,2015/Q4,2016/Q1,2016/Q2,2016/Q3,2016/Q4,2017/Q1,2017/Q2,2017/Q3,2017/Q4,2018/Q1,2018/Q2
IncomeDistributionExpenses,651000,722000,917000,988000,733000,820000,924000,793000,776000,797000,525000,382000,412000,565000,841000,869000,1554000,1909000,1634000,2927000,1766000,1470000,1880000,2544000,1947000,2492000,2301000,2392000,2041000,2793000,4150000,3386000,3549000,4172000,4352000,4747000,4447000,4400000,4857000,4429000,3988000,4204000,4385000,5751000,3934000,4760000,5276000,5209000,4658000,3499000,3695000,5279000,4526000,4990000
IncomeDistributionExpenses_yy,,,,,12.60,13.57,0.76,-19.74,5.87,-2.80,-43.18,-51.83,-46.91,-29.11,60.19,127.49,277.18,237.88,94.29,236.82,13.64,-23.00,15.06,-13.09,10.25,69.52,22.39,-5.97,4.83,12.08,80.36,41.56,73.89,49.37,4.87,40.19,25.30,5.47,11.60,-6.70,-10.32,-4.45,-9.72,29.85,-1.35,13.23,20.32,-9.42,18.40,-26.49,-29.97,1.34,-2.83,42.61
IncomeDistributionExpenses_sy,,,,,-1.66,16.04,14.71,-15.47,28.08,-2.80,5.86,18.37,6.28,14.80,20.71,14.54,0.06,-3.68,-2.70,16.38,15.36,1.03,18.56,25.93,10.25,29.20,22.39,26.62,7.82,12.08,-11.21,-10.26,-5.17,-7.11,-16.54,-20.60,-7.07,-0.31,5.18,-5.34,8.26,-0.86,5.00,10.34,12.87,-2.48,8.47,5.08,2.76,8.69,2.18,1.34,-2.79,5.08
IncomeDistributionExpenses_qq,,10.91,27.01,7.74,-25.81,11.87,12.68,-14.18,-2.14,2.71,-34.13,-27.24,7.85,37.14,48.85,3.33,78.83,22.84,-14.41,79.13,-39.67,-16.76,27.89,35.32,-23.47,27.99,-7.66,3.95,-14.67,36.84,48.59,-18.41,4.81,17.55,4.31,9.08,-6.32,-1.06,10.39,-8.81,-9.96,5.42,4.31,31.15,-31.59,21.00,10.84,-1.27,-10.58,-24.88,5.60,42.87,-14.26,10.25
IncomeDistributionExpenses_sq,,3.63,-4.79,18.03,-25.81,16.92,11.05,9.97,-12.28,1.22,-1.30,20.37,-10.10,22.80,6.24,3.70,-31.58,15.00,-4.30,29.83,-17.11,4.23,7.65,18.88,-19.91,14.69,-1.99,15.07,-25.40,10.66,-6.85,17.96,-31.64,10.83,-5.48,7.13,-23.08,12.48,-9.02,9.28,-9.54,16.92,-1.56,17.34,-5.10,-3.52,7.40,0.24,-7.64,11.50,-4.77,-6.71,-11.33,10.25
IncomeAdministrativExpenses,2348000,2516000,2898000,3423000,3014000,2915000,3041000,3882000,3194000,3892000,4149000,5401000,5433000,5392000,5171000,6903000,6318000,5890000,6891000,5963000,6585000,7088000,6325000,6497000,5835000,5740000,5535000,6039000,5634000,4661000,3153000,4587000,3169000,3557000,3286000,3806000,3434000,3454000,3532000,3861000,3180000,2947000,3000000,3781000,2903000,2959000,2919000,6475000,3520000,6287000,6464000,2525000,4858000,4870000
IncomeAdministrativExpenses_yy,,,,,28.36,15.86,4.93,13.41,5.97,33.52,36.44,39.13,70.10,38.54,24.63,27.81,16.29,9.24,33.26,-13.62,4.23,20.34,-8.21,8.96,-11.39,-19.02,-12.49,-7.05,-3.44,-18.80,-43.04,-24.04,-43.75,-23.69,4.22,-17.03,8.36,-2.90,7.49,1.45,-7.40,-14.68,-15.06,-2.07,-8.71,0.41,-2.70,71.25,21.25,112.47,121.45,-61.00,38.01,-22.54
IncomeAdministrativExpenses_sy,,,,,4.07,1.33,7.24,22.74,29.53,28.26,29.53,23.91,25.35,31.68,25.71,31.07,13.11,2.69,-0.05,-7.25,2.58,8.95,-0.55,-3.98,0.45,0.19,5.62,-6.50,9.20,1.33,-1.94,-5.57,-5.38,-11.65,-1.82,7.34,-3.46,0.31,-0.87,1.59,-0.46,1.06,1.66,5.37,4.76,3.49,2.13,-4.09,3.11,-0.09,4.20,6.74,2.94,6.37
IncomeAdministrativExpenses_qq,,7.16,15.18,18.12,-11.95,-3.28,4.32,27.66,-17.72,21.85,6.60,30.18,0.59,-0.75,-4.10,33.49,-8.47,-6.77,16.99,-13.47,10.43,7.64,-10.76,2.72,-10.19,-1.63,-3.57,9.11,-6.71,-17.27,-32.35,45.48,-30.91,12.24,-7.62,15.82,-9.77,0.58,2.26,9.31,-17.64,-7.33,1.80,26.03,-23.22,1.93,-1.35,121.82,-45.64,78.61,2.82,-60.94,92.40,0.25
IncomeAdministrativExpenses_sq,,6.92,-2.32,9.79,-9.17,5.84,5.10,17.42,-13.89,10.72,5.75,26.70,-5.61,11.00,-2.10,20.94,-24.36,2.74,-4.30,15.89,-10.23,8.01,-5.44,18.94,-16.11,8.28,-9.63,10.64,-4.01,0.10,-15.74,10.70,-8.59,0.30,-2.89,13.80,-9.77,1.30,-3.87,14.48,-11.68,13.36,-7.51,15.45,-8.33,1.15,-1.48,15.55,-5.45,4.94,-5.72,17.26,-5.63,6.22
IncomeGrossProfit,523000,2706000,3115000,687000,308000,1845000,4042000,1222000,1562000,1667000,2683000,1090000,2049000,1905000,4912000,2313000,-657000,-410000,937000,649000,-4860000,-3705000,-4130000,-231000,-1381000,-66000,-272000,2424000,-211000,2461000,2126000,3116000,-505000,-242000,1135000,3127000,-792000,-2395000,-109000,2609000,3000,1030000,2422000,-638000,-31000,2537000,4010000,-1975000,870000,1127000,1923000,4861000,3408000,4070000
IncomeGrossProfit_yy,,,,,-41.11,-31.82,29.76,77.87,407.14,-9.65,-33.62,-10.80,31.18,14.28,83.08,112.20,-132.06,-121.52,-80.92,-71.94,-639.73,-803.66,-540.77,-135.59,71.58,98.22,93.41,1149.35,84.72,3828.79,881.62,28.55,-139.34,-109.83,-46.61,0.35,-56.83,-889.67,-109.60,-16.57,100.38,143.01,2322.02,-124.45,-1133.33,146.31,65.57,-209.56,2906.45,-55.58,-52.04,346.13,291.72,261.14
IncomeGrossProfit_sy,,,,,27.39,35.72,50.50,77.87,127.84,75.84,32.49,19.52,46.69,49.00,75.50,68.19,-34.26,16.16,-38.02,-6.88,-43.76,-2.74,-7.86,-5.16,-17.85,-22.15,-9.19,10.93,50.58,-35.80,-29.08,-50.24,-75.73,52.98,11.62,68.31,56.25,28.54,5.13,30.82,28.11,50.22,25.07,-2.67,2.28,13.70,-14.13,-47.79,-1.95,2.23,-33.12,-9.30,-23.83,-10.35
IncomeGrossProfit_qq,,417.40,15.11,-77.95,-55.17,499.03,119.08,-69.77,27.82,6.72,60.95,-59.37,87.98,-7.03,157.85,-52.91,-128.40,37.60,328.54,-30.74,-848.84,23.77,-11.47,94.41,-497.84,95.22,-312.12,991.18,-108.70,1266.35,-13.61,46.57,-116.21,52.08,569.01,175.51,-125.33,-202.40,95.45,2493.58,-99.89,34233.33,135.15,-126.34,95.14,8283.87,58.06,-149.25,144.05,29.54,70.63,152.78,-29.89,19.42
IncomeGrossProfit_sq,,53.87,10.83,-7.04,-27.90,72.01,67.18,-9.86,13.53,15.48,22.80,-44.11,41.09,14.32,15.57,-26.42,-48.38,55.36,-0.86,15.68,-62.01,154.96,5.46,12.98,-65.19,51.22,18.96,2.08,-67.64,15.00,13.24,-39.40,-20.64,52.08,34.62,1.93,-62.02,49.71,9.48,24.91,-49.46,36.38,14.80,6.10,-47.97,23.26,34.54,-17.81,7.76,20.28,-12.66,-8.84,-28.36,15.96
IncomeOtherOperatingIncome,5000,52000,18000,326000,65000,233000,55000,324000,34000,349000,35000,6848000,492000,215000,158000,518000,84000,214000,133000,824000,208000,708000,519000,-45000,116000,880000,100000,160000,2284000,356000,972000,4511000,194000,132000,121000,2774000,315000,548000,497000,3514000,448000,353000,404000,618000,186000,491000,185000,1287000,738000,-482000,4430000,2327000,599000,942000
IncomeOtherOperatingIncome_yy,,,,,1200.00,348.08,205.56,-0.61,-47.69,49.79,-36.36,2013.58,1347.06,-38.40,351.43,-92.44,-82.93,-0.47,-15.82,59.07,147.62,230.84,290.23,-105.46,-44.23,24.29,-80.73,455.56,1868.97,-59.55,872.00,2719.38,-91.51,-62.92,-87.55,-38.51,62.37,315.15,310.74,26.68,42.22,-35.58,-18.71,-82.41,-58.48,39.09,-54.21,108.25,296.77,-198.17,2294.59,80.81,-18.83,295.44
IncomeOtherOperatingIncome_sy,,,,,-35.12,119.40,-50.18,-31.86,132.56,-25.08,19.04,32.62,29.25,22.35,-6.38,61.32,25.00,-0.47,-5.52,-10.80,65.19,5.00,63.77,21.74,81.36,71.93,44.56,-37.46,-27.67,-21.70,61.53,5.88,14.56,-7.08,-35.00,6.37,-24.50,-15.38,-6.41,-31.46,-26.92,69.84,7.70,8.85,33.02,3.13,0.56,-8.66,-3.75,-10.63,22.22,-0.80,8.03,21.13
IncomeOtherOperatingIncome_qq,,940.00,-65.38,1711.11,-80.06,258.46,-76.39,489.09,-89.51,926.47,-89.97,19465.71,-92.82,-56.30,-26.51,227.85,-83.78,154.76,-37.85,519.55,-74.76,240.38,-26.69,-108.67,357.78,658.62,-88.64,60.00,1327.50,-84.41,173.03,364.09,-95.70,-31.96,-8.33,2192.56,-88.64,73.97,-9.31,607.04,-87.25,-21.21,14.45,52.97,-69.90,163.98,-62.32,595.68,-42.66,-165.31,1019.09,-47.47,-74.26,57.26
IncomeOtherOperatingIncome_sq,,138.31,-6.33,46.72,-80.07,586.16,-73.46,-12.17,-67.57,126.32,-38.00,53.23,-67.89,55.90,-33.44,169.59,-75.48,33.99,-29.81,186.67,-48.10,-31.83,64.95,239.12,-12.01,-17.88,-3.90,58.14,-22.90,42.22,11.76,36.24,20.41,3.39,-10.46,102.76,-70.72,17.90,4.36,137.19,-61.76,90.44,-33.92,110.76,-61.16,66.24,-50.31,125.10,-54.52,9.22,-7.37,20.44,-39.53,-15.38
IncomeOtherOperatingCosts,51000,557000,325000,240000,9000,163000,181000,502000,30000,146000,24000,909000,17000,324000,91000,663000,27000,657000,279000,239000,52000,438000,950000,821000,238000,710000,209000,589000,121000,1194000,766000,2524000,856000,428000,-15000,1872000,884000,808000,175000,3924000,379000,543000,21000,11637000,450000,3539000,381000,4659000,105000,486000,497000,-290000,35000,106000
IncomeOtherOperatingCosts_yy,,,,,-82.35,-70.74,-44.31,109.17,233.33,-10.43,-86.74,81.08,-43.33,121.92,279.17,-27.06,58.82,102.78,206.59,-63.95,92.59,-33.33,240.50,243.51,357.69,62.10,-78.00,-28.26,-49.16,68.17,266.51,328.52,607.44,-64.15,-101.96,-25.83,3.27,88.79,1266.67,109.62,-57.13,-32.80,-88.00,196.56,18.73,551.75,1714.29,-59.96,-76.67,-86.27,30.45,-106.22,-66.67,-78.19
IncomeOtherOperatingCosts_sy,,,,,-6.67,21.27,-17.70,-25.18,99.50,-13.40,51.85,22.20,16.43,75.00,28.27,12.83,18.81,-35.87,108.59,-24.91,0.80,49.98,-15.48,51.37,56.32,30.10,28.84,29.00,81.04,95.27,90.86,56.46,-18.51,-59.88,-29.70,10.42,0.15,3.16,-1.30,-35.78,-34.38,-5.82,-32.61,-8.13,41.53,31.50,-31.34,9.49,-8.56,-37.90,13.90,29.14,8.42,39.83
IncomeOtherOperatingCosts_qq,,992.16,-41.65,-26.15,-96.25,1711.11,11.04,177.35,-94.02,386.67,-83.56,3687.50,-98.13,1805.88,-71.91,628.57,-95.93,2333.33,-57.53,-14.34,-78.24,742.31,116.89,-13.58,-71.01,198.32,-70.56,181.82,-79.46,886.78,-35.85,229.50,-66.09,-50.00,-103.50,12580.00,-52.78,-8.60,-78.34,2142.29,-90.34,43.27,-96.13,55314.29,-96.13,686.44,-89.23,1122.83,-97.75,362.86,2.26,-158.35,112.07,202.86
IncomeOtherOperatingCosts_sq,,347.74,-47.20,176.43,-90.86,390.96,-68.20,204.78,-71.58,103.27,-50.53,394.74,-78.74,174.90,-58.40,472.21,-78.59,73.07,17.88,109.48,-74.97,145.81,-4.46,203.16,-71.11,123.76,-37.86,209.52,-68.07,200.57,-22.99,111.82,-71.49,152.33,-41.36,265.99,-72.15,88.79,-30.10,140.51,-73.70,91.56,-50.39,395.41,-78.84,104.78,-39.39,193.68,-69.43,47.51,6.46,316.28,-63.25,33.19
IncomeEBIT,477000,2201000,2808000,773000,364000,1915000,3916000,1044000,1566000,1870000,2694000,7029000,2524000,1796000,4979000,2168000,-600000,-853000,791000,1234000,-4704000,-3435000,-4561000,-1097000,-1503000,104000,-381000,1995000,1952000,1623000,2332000,5103000,-1167000,-538000,1271000,4029000,-1361000,-2655000,213000,2199000,72000,840000,2805000,-11657000,-295000,-511000,3814000,-5347000,1503000,159000,5856000,7478000,3972000,4906000
IncomeEBIT_yy,,,,,-23.69,-12.99,39.46,35.06,330.22,-2.35,-31.21,573.28,61.17,-3.96,84.82,-69.16,-123.77,-147.49,-84.11,-43.08,-684.00,-302.70,-676.61,-188.90,68.05,103.03,91.65,281.86,229.87,1460.58,712.07,155.79,-159.78,-133.15,-45.50,-21.05,-16.62,-393.49,-83.24,-45.42,105.29,131.64,1216.90,-630.10,-509.72,-160.83,35.97,54.13,609.49,131.12,53.54,239.85,164.27,2985.53
IncomeEBIT_sy,,,,,1.20,-4.44,39.46,63.58,106.23,68.82,30.16,97.40,56.31,31.54,73.41,36.78,-19.92,31.60,-42.86,5.46,-42.49,-19.90,-5.18,3.50,-21.27,-23.78,-3.58,9.45,11.48,-48.12,-36.43,-61.52,-68.82,70.00,0.68,81.60,13.45,7.19,26.26,32.42,46.74,44.98,24.46,-18.12,3.96,-4.32,-16.41,-34.60,-12.55,-4.66,9.75,-43.52,-0.33,-7.48
IncomeEBIT_qq,,361.43,27.58,-72.47,-52.91,426.10,104.49,-73.34,50.00,19.41,44.06,160.91,-64.09,-28.84,177.23,-56.46,-127.68,-42.17,192.73,56.01,-481.20,26.98,-32.78,75.95,-37.01,106.92,-466.35,623.62,-2.16,-16.85,43.68,118.83,-122.87,53.90,336.25,216.99,-133.78,-95.08,108.02,932.39,-96.73,1066.67,233.93,-515.58,97.47,-73.22,846.38,-240.19,128.11,-89.42,3583.02,27.70,-46.88,23.51
IncomeEBIT_sq,,41.72,24.47,-94.18,42.82,55.04,56.72,-33.53,25.05,34.21,9.83,-22.85,11.24,20.36,19.56,-36.33,-34.36,67.26,-11.77,21.78,-73.73,137.12,3.28,13.86,-59.41,46.41,34.50,-9.14,-45.13,-13.87,35.10,-65.13,2.54,74.61,18.88,-3.50,-27.26,29.32,10.08,82.28,-57.87,113.19,19.04,-3.08,-28.96,24.14,29.98,-35.55,23.40,25.79,-6.52,-18.46,-27.58,15.30
IncomeFinanceIncome,-36000,-404000,-388000,225000,117000,140000,-172000,452000,210000,351000,-140000,599000,11000,-676000,950000,1530000,317000,364000,262000,-65000,-616000,128000,167000,-78000,-61000,116000,498000,183000,-768000,58000,-285000,30000,270000,144000,351000,-235000,-46000,52000,48000,26000,72000,154000,233000,23000,386000,81000,167000,-330000,536000,54000,74000,153000,107000,168000
IncomeFinanceIncome_yy,,,,,425.00,134.65,55.67,100.89,79.49,150.71,18.60,32.52,-94.76,-292.59,778.57,155.43,2781.82,153.85,-72.42,-104.25,-294.32,-64.84,-36.26,-20.00,90.10,-9.38,198.20,334.62,-1159.02,-50.00,-157.23,-83.61,135.16,148.28,223.16,-883.33,-117.04,-63.89,-86.32,111.06,256.52,196.15,385.42,-11.54,436.11,-47.40,-28.33,-1534.78,38.86,-33.33,-55.69,146.36,-80.04,211.11
IncomeFinanceIncome_sy,,,,,19.44,19.48,6.24,132.74,-23.42,13.94,203.22,143.18,70.64,66.70,79.30,52.33,123.21,-33.21,-54.68,-59.32,-40.45,-5.92,-22.00,14.80,-1.37,37.14,92.69,-2.21,8.02,-8.33,-29.42,-34.34,-34.94,87.50,-66.96,-31.54,4.41,-36.00,-40.67,44.88,-15.10,-10.07,-5.22,-10.09,-14.82,106.66,-39.90,31.26,-41.62,-63.32,8.44,-22.39,-5.87,141.79
IncomeFinanceIncome_qq,,-1022.22,3.96,157.99,-48.00,19.66,-222.86,362.79,-53.54,67.14,-139.89,527.86,-98.16,-6245.45,240.53,61.05,-79.28,14.83,-28.02,-124.81,-847.69,120.78,30.47,-146.71,21.79,290.16,329.31,-63.25,-519.67,107.55,-591.38,110.53,800.00,-46.67,143.75,-166.95,80.43,213.04,-7.69,-45.83,176.92,113.89,51.30,-90.13,1578.26,-79.02,106.17,-297.60,262.42,-89.93,37.04,106.76,-30.07,57.01
IncomeFinanceIncome_sq,,-28.57,20.73,-6.78,105.86,8.05,-30.44,151.84,-25.52,42.92,13.82,133.33,-33.84,29.16,-13.18,114.79,-38.51,-48.46,-4.61,-3.60,27.84,-16.19,-11.62,16.35,28.02,-11.34,20.66,-12.03,45.75,-40.52,2.02,-6.95,-9.88,23.39,-67.98,28.62,10.85,-2.26,-21.88,31.97,24.19,-29.22,,33.50,38.18,-8.62,-60.33,50.00,-33.45,-12.56,-10.00,20.40,-30.82,10.30
IncomeFinanceCosts,,,,119000,,,,-211000,,,,117000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,558000,172000,345000,239000,164000,276000,-100000,1021000,114000,446000,-283000,499000,1250000
IncomeFinanceCosts_yy,,,,,,,,-277.31,,,,155.45,,,,-100.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-70.61,60.47,-128.99,327.20,-30.49,61.59,-183.00,-51.13,996.49
IncomeFinanceCosts_sy,,,,,,,,-36.97,,,,106.37,,,,163.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.67,-1.21,-9.53,15.44,-17.68,-14.07,-4.99,-6.91,24.44
IncomeFinanceCosts_qq,,,,,-100.00,,,,100.00,,,,-100.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-69.18,100.58,-30.72,-31.38,68.29,-136.23,1121.00,-88.83,291.23,-163.45,276.33,150.50
IncomeFinanceCosts_sq,,,,,-70.50,,,,-22.92,,,,-49.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.27,23.89,-14.11,5.12,-2.98,5.92,-4.26,-14.40,-15.33,41.07,-21.70,27.78
IncomeOtherIncome,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-116000,125000,,9000,149000,
IncomeOtherIncome_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,228.45,-100.00
IncomeOtherIncome_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113.35,16.67
IncomeOtherIncome_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,207.76,-100.00,,1555.56,-100.00
IncomeOtherIncome_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.27,3.77,,,-29.68
IncomeNetGrossProfit,441000,1797000,2420000,879000,481000,2055000,3744000,1707000,1776000,2221000,2554000,7511000,2535000,1120000,5929000,3698000,-283000,-489000,1053000,1169000,-5320000,-3307000,-4394000,-1175000,-1564000,220000,117000,2178000,1184000,1681000,2047000,5133000,-897000,-394000,1622000,3794000,-1407000,-2603000,261000,2225000,144000,436000,2866000,-11979000,-148000,-594000,3705000,-5577000,902000,224000,5475000,7923000,3729000,3675000
IncomeNetGrossProfit_yy,,,,,9.07,14.36,54.71,94.20,269.23,8.08,-31.78,340.01,42.74,-49.57,132.15,-50.77,-111.16,-143.66,-82.24,-68.39,-1779.86,-576.28,-517.28,-200.51,70.60,106.65,102.66,285.36,175.70,664.09,1649.57,135.67,-175.76,-123.44,-20.76,-26.09,-56.86,-560.66,-83.91,-41.35,110.23,116.75,998.08,-638.38,-202.78,-236.24,29.27,53.44,709.46,137.71,47.77,242.07,313.41,1540.62
IncomeNetGrossProfit_sy,,,,,20.83,16.90,54.71,76.17,192.10,87.61,47.00,127.55,43.09,19.61,55.55,22.41,-22.44,33.06,-36.65,7.27,-26.32,-17.79,-6.11,-10.24,0.60,-35.30,-14.24,9.46,10.10,-48.53,-32.46,-62.67,-68.71,61.43,3.34,83.13,49.26,7.99,11.98,6.74,51.79,58.56,40.14,-12.38,-11.05,-7.22,-9.01,13.36,-7.78,-5.74,29.73,-23.97,1.12,-34.94
IncomeNetGrossProfit_qq,,307.48,34.67,-63.68,-45.28,327.23,82.19,-54.41,4.04,25.06,14.99,194.09,-66.25,-55.82,429.38,-37.63,-107.65,-72.79,315.34,11.02,-555.09,37.84,-32.87,73.26,-33.11,114.07,-46.82,1761.54,-45.64,41.98,21.77,150.76,-117.48,56.08,511.68,133.91,-137.08,-85.00,110.03,752.49,-93.53,202.78,557.34,-517.97,98.76,-301.35,723.74,-250.53,116.17,-75.17,2344.20,44.71,-52.93,-1.45
IncomeNetGrossProfit_sq,,72.12,47.80,-73.75,54.77,72.46,42.92,-6.94,4.05,45.42,23.96,-11.14,13.45,1.34,20.05,-38.03,-43.76,69.08,-13.94,11.42,-70.96,108.76,10.76,-4.13,-63.14,45.72,23.52,-9.60,-42.13,1.42,12.38,-101.40,12.50,34.09,19.16,18.46,-6.80,25.66,4.92,50.88,-80.76,130.70,16.82,-0.73,-14.08,17.88,11.77,-24.37,-23.11,28.04,10.74,-38.61,-28.13,1.93
IncomeExtraordinarProfit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IncomeExtraordinarProfit_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IncomeExtraordinarProfit_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
