,2005/Q3,2005/Q4,2006/Q1,2006/Q2,2006/Q3,2006/Q4,2007/Q1,2007/Q2,2007/Q3,2007/Q4,2008/Q1,2008/Q2,2008/Q3,2008/Q4,2009/Q1,2009/Q2,2009/Q3,2009/Q4,2010/Q1,2010/Q2,2010/Q3,2010/Q4,2011/Q1,2011/Q2,2011/Q3,2011/Q4,2012/Q1,2012/Q2,2012/Q3,2012/Q4,2013/Q1,2013/Q2,2013/Q3,2013/Q4,2014/Q1,2014/Q2,2014/Q3,2014/Q4,2015/Q1,2015/Q2,2015/Q3,2015/Q4,2016/Q1,2016/Q2,2016/Q3,2016/Q4,2017/Q1,2017/Q2,2017/Q3,2017/Q4,2018/Q1,2018/Q2
IncomeDistributionExpenses_yy,,,,,14.71,-690.00,,-100.00,-100.00,468.64,,,,-93.56,,-97.11,66.67,210.71,-74.65,1918.92,1266.67,1401.15,53.25,50.07,69.11,-22.36,15.56,-43.53,-42.50,120.51,48.60,71.56,35.28,-65.43,15.76,14.36,52.16,93.14,36.48,2.74,-27.94,-22.77,42.44,-25.24,28.97,6.24,-32.10,48.64,6.99,26.29,9.08,-5.78
IncomeDistributionExpenses_sy,,,,,14.71,-15.47,,-2.80,5.86,18.37,,,,14.54,,-3.68,-2.70,16.38,15.36,1.03,18.56,25.93,10.25,29.20,22.39,26.62,7.82,12.08,-11.21,-10.26,-5.17,-7.11,-16.54,-20.60,-7.07,-0.31,5.18,-5.34,8.26,-0.86,5.00,10.34,12.87,-2.48,8.47,5.08,2.76,8.69,2.18,1.34,-2.79,5.08
IncomeDistributionExpenses_qq,,-41.18,-100.00,,-50.63,-402.56,100.00,,,,-100.00,,-97.89,3.70,4450.00,-97.10,21.62,93.33,271.26,131.27,-17.67,112.36,-62.10,126.46,-7.23,-2.50,-43.59,10.66,-5.53,273.91,-61.99,27.76,-25.51,-4.45,27.30,26.22,-0.89,21.28,-10.05,-4.99,-30.49,29.99,65.92,-50.13,19.92,7.08,6.04,9.16,-13.68,26.39,-8.40,-5.72
IncomeDistributionExpenses_sq,,18.03,-25.81,,11.05,9.97,-12.28,,,,-10.10,,6.24,3.70,-31.58,15.00,-4.30,29.83,-17.11,4.23,7.65,18.88,-19.91,14.69,-1.99,15.07,-25.40,10.66,-6.85,17.96,-31.64,10.83,-5.48,7.13,-23.08,12.48,-9.02,9.28,-9.54,16.92,-1.56,17.34,-5.10,-3.52,7.40,0.24,-7.64,11.50,-4.77,-6.71,-11.33,10.25
IncomeAdministrativExpenses,1324000,2358000,2462000,2328000,613000,8639000,3856000,7789000,8275000,2259000,7267000,9434000,5184000,14562000,11609000,10341000,12825000,13849000,13275000,11815000,11678000,14063000,11758000,11018000,12202000,10919000,12364000,13100000,9515000,11378000,14200000,10747000,13078000,16449000,13746000,13746000,12964000,16110000,14167000,18330000,15849000,21539000,19726000,19387000,19100000,22117000,22135000,23188000,20739000,19943000,21546000,23966000
IncomeAdministrativExpenses_yy,,,,,-53.70,266.37,56.62,234.58,1249.92,-73.85,88.46,21.12,-37.35,544.62,59.75,9.61,147.40,-4.90,14.35,14.25,-8.94,1.55,-11.43,-6.75,4.49,-22.36,5.15,18.90,-22.02,4.20,14.85,-17.96,37.45,44.57,-3.20,27.91,-0.87,-2.06,3.06,33.35,22.25,33.70,39.24,5.77,20.51,2.68,12.21,19.61,8.58,-9.83,-2.66,3.36
IncomeAdministrativExpenses_sy,,,,,7.24,22.74,29.53,28.26,29.53,23.91,25.35,31.68,25.71,31.07,13.11,2.69,-0.05,-7.25,2.58,8.95,-0.55,-3.98,0.45,0.19,5.62,-6.50,9.20,1.33,-1.94,-5.57,-5.38,-11.65,-1.82,7.34,-3.46,0.31,-0.87,1.59,-0.46,1.06,1.66,5.37,4.76,3.49,2.13,-4.09,3.11,-0.09,4.20,6.74,2.94,6.37
IncomeAdministrativExpenses_qq,,78.10,4.41,-5.44,-73.67,1309.30,-55.37,102.00,6.24,-72.70,221.69,29.82,-45.05,180.90,-20.28,-10.92,24.02,7.98,-4.14,-11.00,-1.16,20.42,-16.39,-6.29,10.75,-10.51,13.23,5.95,-27.37,19.58,24.80,-24.32,21.69,25.78,-16.43,,-5.69,24.27,-12.06,29.39,-13.54,35.90,-8.42,-1.72,-1.48,15.80,0.08,4.76,-10.56,-3.84,8.04,11.23
IncomeAdministrativExpenses_sq,,9.79,-9.17,5.84,5.10,17.42,-13.89,10.72,5.75,26.70,-5.61,11.00,-2.10,20.94,-24.36,2.74,-4.30,15.89,-10.23,8.01,-5.44,18.94,-16.11,8.28,-9.63,10.64,-4.01,0.10,-15.74,10.70,-8.59,0.30,-2.89,13.80,-9.77,,-3.87,14.48,-11.68,13.36,-7.51,15.45,-8.33,1.15,-1.48,15.55,-5.45,4.94,-5.72,17.26,-5.63,6.22
IncomeGrossProfit,-252000,3763000,5803000,9982000,-96000,7405000,6509000,11955000,5073000,10211000,12747000,10573000,25364000,15991000,19199000,18233000,15721000,14891000,7059000,20693000,12495000,-18193000,-14574000,-15412000,4642000,12204000,7100000,6350000,9582000,10670000,2869000,6760000,11558000,11731000,5246000,11470000,8241000,12769000,6848000,13685000,26283000,-6315000,7004000,7106000,9590000,20226000,1450000,10977000,9587000,18127000,1666000,-39915000
IncomeGrossProfit_yy,,,,,61.90,96.78,12.17,19.77,5384.38,37.89,95.84,-11.56,399.98,56.61,50.62,72.45,-38.02,-6.88,-63.23,13.49,-20.52,-222.17,-306.46,-174.48,-62.85,167.08,148.72,141.20,106.42,-12.57,-59.59,6.46,20.62,9.94,82.85,69.67,-28.70,8.85,30.54,19.31,218.93,-149.46,2.28,-48.07,-63.51,420.29,-79.30,54.48,-0.03,-10.38,14.90,-463.62
IncomeGrossProfit_sy,,,,,50.50,77.87,127.84,75.84,32.49,19.52,46.69,49.00,75.50,68.19,-34.26,16.16,-38.02,-6.88,-43.76,-2.74,-7.86,-5.16,-17.85,-22.15,-9.19,10.93,50.58,-35.80,-29.08,-50.24,-75.73,52.98,11.62,68.31,56.25,28.54,5.13,30.82,28.11,50.22,25.07,-2.67,2.28,13.70,-14.13,-47.79,-1.95,2.23,-33.12,-9.30,-23.83,-10.35
IncomeGrossProfit_qq,,1593.25,54.21,72.01,-100.96,7813.54,-12.10,83.67,-57.57,101.28,24.84,-17.05,139.89,-36.95,20.06,-5.03,-13.78,-5.28,-52.60,193.14,-39.62,-245.60,19.89,-5.75,130.12,162.90,-41.82,-10.56,50.90,11.35,-73.11,135.62,70.98,1.50,-55.28,118.64,-28.15,54.94,-46.37,99.84,92.06,-124.03,210.91,1.46,34.96,110.91,-92.83,657.03,-12.66,89.08,-90.81,-2495.86
IncomeGrossProfit_sq,,-7.04,-27.90,72.01,67.18,-9.86,13.53,15.48,22.80,-44.11,41.09,14.32,15.57,-26.42,-48.38,55.36,-0.86,15.68,-62.01,154.96,5.46,12.98,-65.19,51.22,18.96,2.08,-67.64,15.00,13.24,-39.40,-20.64,52.08,34.62,1.93,-62.02,49.71,9.48,24.91,-49.46,36.38,14.80,6.10,-47.97,23.26,34.54,-17.81,7.76,20.28,-12.66,-8.84,-28.36,15.96
IncomeOtherOperatingIncome,662000,1010000,240000,64000,3832000,458000,1655000,2195000,6541000,-2882000,1078000,2014000,847000,809000,2207000,332000,556000,1662000,2431000,-155000,1263000,2230000,182000,3847000,3697000,-2482000,1359000,1015000,858000,-161000,5111000,-3699000,6586000,-597000,1297000,1651000,2898000,1030000,774000,2719000,-187000,8648000,7405000,18116000,-267000,-13787000,3322000,3560000,4099000,2654000,3704000,4236000
IncomeOtherOperatingIncome_yy,,,,,478.85,-54.65,589.58,3329.69,70.69,-729.26,-34.86,-8.25,-87.05,128.07,104.73,-83.52,-34.36,105.44,10.15,-146.69,127.16,34.18,-92.51,2581.94,192.72,-211.30,646.70,-73.62,-76.79,93.51,276.09,-464.43,667.60,-270.81,-74.62,144.63,-56.00,272.53,-40.32,64.69,-106.45,739.61,856.72,566.27,-42.78,-259.42,-55.14,-80.35,1635.21,119.25,11.50,18.99
IncomeOtherOperatingIncome_sy,,,,,-50.18,-31.86,132.56,-25.08,19.04,32.62,29.25,22.35,-6.38,61.32,25.00,-0.47,-5.52,-10.80,65.19,5.00,63.77,21.74,81.36,71.93,44.56,-37.46,-27.67,-21.70,61.53,5.88,14.56,-7.08,-35.00,6.37,-24.50,-15.38,-6.41,-31.46,-26.92,69.84,7.70,8.85,33.02,3.13,0.56,-8.66,-3.75,-10.63,22.22,-0.80,8.03,21.13
IncomeOtherOperatingIncome_qq,,52.57,-76.24,-73.33,5887.50,-88.05,261.35,32.63,198.00,-144.06,137.40,86.83,-57.94,-4.49,172.81,-84.96,67.47,198.92,46.27,-106.38,914.84,76.56,-91.84,2013.74,-3.90,-167.14,154.75,-25.31,-15.47,-118.76,3274.53,-172.37,278.05,-109.06,317.25,27.29,75.53,-64.46,-24.85,251.29,-106.88,4724.60,-14.37,144.65,-101.47,-5063.67,124.10,7.16,15.14,-35.25,39.56,14.36
IncomeOtherOperatingIncome_sq,,46.72,-80.07,586.16,-73.46,-12.17,-67.57,126.32,-38.00,53.23,-67.89,55.90,-33.44,169.59,-75.48,33.99,-29.81,186.67,-48.10,-31.83,64.95,239.12,-12.01,-17.88,-3.90,58.14,-22.90,42.22,11.76,36.24,20.41,3.39,-10.46,102.76,-70.72,17.90,4.36,137.19,-61.76,90.44,-33.92,110.76,-61.16,66.24,-50.31,125.10,-54.52,9.22,-7.37,20.44,-39.53,-15.38
IncomeOtherOperatingCosts,35000,2609000,27000,1472000,1400000,-561000,1435000,1529000,14000,5508000,915000,2874000,37000,4756000,4856000,1502000,2115000,3851000,1556000,911000,1217000,3267000,85000,1724000,1568000,988000,959000,682000,1081000,4638000,5667000,-2786000,5626000,-977000,403000,2648000,1531000,-3108000,-917000,7901000,9731000,-4912000,2012000,2162000,501000,4891000,828000,3635000,3495000,7956000,445000,9665000
IncomeOtherOperatingCosts_yy,,,,,3900.00,-121.50,5214.81,3.87,-99.00,1081.82,-36.24,87.97,164.29,-13.65,430.71,-47.74,5616.22,-19.03,-67.96,-39.35,-42.46,-15.16,-94.54,89.24,28.84,-69.76,1028.24,-60.44,-31.06,369.43,490.93,-508.50,420.44,-121.07,-92.89,195.05,-72.79,-218.12,-327.54,198.38,535.60,-58.04,319.41,-72.64,-94.85,199.57,-58.85,68.13,597.60,62.67,-46.26,165.89
IncomeOtherOperatingCosts_sy,,,,,-17.70,-25.18,99.50,-13.40,51.85,22.20,16.43,75.00,28.27,12.83,18.81,-35.87,108.59,-24.91,0.80,49.98,-15.48,51.37,56.32,30.10,28.84,29.00,81.04,95.27,90.86,56.46,-18.51,-59.88,-29.70,10.42,0.15,3.16,-1.30,-35.78,-34.38,-5.82,-32.61,-8.13,41.53,31.50,-31.34,9.49,-8.56,-37.90,13.90,29.14,8.42,39.83
IncomeOtherOperatingCosts_qq,,7354.29,-98.97,5351.85,-4.89,-140.07,355.79,6.55,-99.08,39242.86,-83.39,214.10,-98.71,12754.05,2.10,-69.07,40.81,82.08,-59.59,-41.45,33.59,168.45,-97.40,1928.24,-9.05,-36.99,-2.94,-28.88,58.50,329.05,22.19,-149.16,301.94,-117.37,141.25,557.07,-42.18,-303.00,70.50,961.61,23.16,-150.48,140.96,7.46,-76.83,876.25,-83.07,339.01,-3.85,127.64,-94.41,2071.91
IncomeOtherOperatingCosts_sq,,176.43,-90.86,390.96,-68.20,204.78,-71.58,103.27,-50.53,394.74,-78.74,174.90,-58.40,472.21,-78.59,73.07,17.88,109.48,-74.97,145.81,-4.46,203.16,-71.11,123.76,-37.86,209.52,-68.07,200.57,-22.99,111.82,-71.49,152.33,-41.36,265.99,-72.15,88.79,-30.10,140.51,-73.70,91.56,-50.39,395.41,-78.84,104.78,-39.39,193.68,-69.43,47.51,6.46,316.28,-63.25,33.19
IncomeEBIT,375000,2164000,6016000,8574000,2336000,8424000,6729000,12621000,11600000,1821000,12910000,9713000,26174000,12044000,16550000,17063000,14162000,12702000,7934000,19627000,12541000,-19230000,-14477000,-13289000,6771000,8734000,7500000,6683000,9359000,5871000,2313000,5847000,12518000,12111000,6140000,10473000,9608000,16907000,8539000,8503000,16365000,7245000,12397000,23060000,8822000,1548000,3944000,10902000,10191000,12825000,4925000,-45344000
IncomeEBIT_yy,,,,,522.93,289.28,11.85,47.20,396.58,-78.38,91.86,-23.04,125.64,561.39,28.20,75.67,-45.89,5.46,-52.06,15.03,-11.45,-251.39,-282.47,-167.71,-46.01,145.42,151.81,150.29,38.22,-32.78,-69.16,-12.51,33.75,106.29,165.46,79.12,-23.25,39.60,39.07,-18.81,70.33,-57.15,45.18,171.20,-46.09,-78.63,-68.19,-52.72,15.52,728.49,24.87,-515.92
IncomeEBIT_sy,,,,,39.46,63.58,106.23,68.82,30.16,97.40,56.31,31.54,73.41,36.78,-19.92,31.60,-42.86,5.46,-42.49,-19.90,-5.18,3.50,-21.27,-23.78,-3.58,9.45,11.48,-48.12,-36.43,-61.52,-68.82,70.00,0.68,81.60,13.45,7.19,26.26,32.42,46.74,44.98,24.46,-18.12,3.96,-4.32,-16.41,-34.60,-12.55,-4.66,9.75,-43.52,-0.33,-7.48
IncomeEBIT_qq,,477.07,178.00,42.52,-72.75,260.62,-20.12,87.56,-8.09,-84.30,608.95,-24.76,169.47,-53.98,37.41,3.10,-17.00,-10.31,-37.54,147.38,-36.10,-253.34,24.72,8.21,150.95,28.99,-14.13,-10.89,40.04,-37.27,-60.60,152.79,114.09,-3.25,-49.30,70.57,-8.26,75.97,-49.49,-0.42,92.46,-55.73,71.11,86.01,-61.74,-82.45,154.78,176.42,-6.52,25.85,-61.60,-1020.69
IncomeEBIT_sq,,-94.18,42.82,55.04,56.72,-33.53,25.05,34.21,9.83,-22.85,11.24,20.36,19.56,-36.33,-34.36,67.26,-11.77,21.78,-73.73,137.12,3.28,13.86,-59.41,46.41,34.50,-9.14,-45.13,-13.87,35.10,-65.13,2.54,74.61,18.88,-3.50,-27.26,29.32,10.08,82.28,-57.87,113.19,19.04,-3.08,-28.96,24.14,29.98,-35.55,23.40,25.79,-6.52,-18.46,-27.58,15.30
IncomeFinanceIncome,-336000,1241000,215000,460000,-147000,243000,134000,454000,726000,10226000,1283000,2156000,2247000,4869000,2994000,-192000,-423000,4434000,535000,1096000,442000,2274000,932000,2317000,4296000,149000,1873000,1392000,1247000,4592000,1603000,1978000,-599000,598000,665000,524000,968000,1823000,1120000,330000,759000,1180000,954000,4515000,-1499000,3856000,489000,1529000,1142000,-71000,4493000,3820000
IncomeFinanceIncome_yy,,,,,56.25,-80.42,-37.67,-1.30,593.88,4108.23,857.46,374.89,209.50,-52.39,133.36,-108.91,-118.83,-8.93,-82.13,670.83,204.49,-48.71,74.21,111.41,871.95,-93.45,100.97,-39.92,-70.97,2981.88,-14.42,42.10,-148.04,-86.98,-58.52,-73.51,261.60,204.85,68.42,-37.02,-21.59,-35.27,-14.82,1268.18,-297.50,226.78,-48.74,-66.14,176.18,-101.84,818.81,149.84
IncomeFinanceIncome_sy,,,,,6.24,132.74,-23.42,13.94,203.22,143.18,70.64,66.70,79.30,52.33,123.21,-33.21,-54.68,-59.32,-40.45,-5.92,-22.00,14.80,-1.37,37.14,92.69,-2.21,8.02,-8.33,-29.42,-34.34,-34.94,87.50,-66.96,-31.54,4.41,-36.00,-40.67,44.88,-15.10,-10.07,-5.22,-10.09,-14.82,106.66,-39.90,31.26,-41.62,-63.32,8.44,-22.39,-5.87,141.79
IncomeFinanceIncome_qq,,469.35,-82.68,113.95,-131.96,265.31,-44.86,238.81,59.91,1308.54,-87.45,68.04,4.22,116.69,-38.51,-106.41,-120.31,1148.23,-87.93,104.86,-59.67,414.48,-59.01,148.61,85.41,-96.53,1157.05,-25.68,-10.42,268.24,-65.09,23.39,-130.28,199.83,11.20,-21.20,84.73,88.33,-38.56,-70.54,130.00,55.47,-19.15,373.27,-133.20,357.24,-87.32,212.68,-25.31,-106.22,6428.17,-14.98
IncomeFinanceIncome_sq,,-6.78,105.86,8.05,-30.44,151.84,-25.52,42.92,13.82,133.33,-33.84,29.16,-13.18,114.79,-38.51,-48.46,-4.61,-3.60,27.84,-16.19,-11.62,16.35,28.02,-11.34,20.66,-12.03,45.75,-40.52,2.02,-6.95,-9.88,23.39,-67.98,28.62,10.85,-2.26,-21.88,31.97,24.19,-29.22,,33.50,38.18,-8.62,-60.33,50.00,-33.45,-12.56,-10.00,20.40,-30.82,10.30
IncomeFinanceCosts,1211000,1427000,404000,327000,178000,-95000,72000,1050000,460000,3499000,1440000,3534000,2175000,49880000,1377000,3331000,1224000,5003000,2687000,1749000,1471000,2274000,1895000,5842000,4318000,4381000,4971000,1664000,4884000,3499000,3091000,3500000,1847000,2748000,3515000,1011000,3064000,3464000,3590000,503000,2140000,3895000,2371000,3296000,2114000,2652000,4092000,3382000,1312000,1627000,2359000,2212000
IncomeFinanceCosts_yy,,,,,-85.30,-106.66,-82.18,221.10,158.43,3783.16,1900.00,236.57,372.83,1325.55,-4.38,-5.74,-43.72,-89.97,95.13,-47.49,20.18,-54.55,-29.48,234.02,193.54,92.66,162.32,-71.52,13.11,-20.13,-37.82,110.34,-62.18,-21.46,13.72,-71.11,65.89,26.06,2.13,-50.25,-30.16,12.44,-33.96,555.27,-1.21,-31.91,72.59,2.61,-37.94,-38.65,-42.35,-34.59
IncomeFinanceCosts_sy,,,,,-39.53,-36.97,55.52,69.04,15.30,106.37,44.96,62.34,29.57,163.92,101.51,-5.74,-8.65,-49.75,-6.96,31.48,20.00,31.10,-6.49,37.72,74.95,26.70,12.42,45.63,12.32,-6.49,-33.67,-19.83,-36.89,-30.80,-26.86,-36.36,17.32,7.68,8.88,-31.68,-25.08,-25.92,1.32,37.67,-1.21,-9.53,15.44,-17.68,-14.07,-4.99,-6.91,24.44
IncomeFinanceCosts_qq,,17.84,-71.69,-19.06,-45.57,-153.37,175.79,1358.33,-56.19,660.65,-58.85,145.42,-38.46,2193.33,-97.24,141.90,-63.25,308.74,-46.29,-34.91,-15.89,54.59,-16.67,208.28,-26.09,1.46,13.47,-66.53,193.51,-28.36,-11.66,13.23,-47.23,48.78,27.91,-71.24,203.07,13.05,3.64,-85.99,325.45,82.01,-39.13,39.01,-35.86,25.45,54.30,-17.35,-61.21,24.01,44.99,-6.23
IncomeFinanceCosts_sq,,53.46,-70.50,48.50,8.86,64.83,-22.92,44.10,-35.70,128.03,-49.93,29.60,-28.71,208.88,-11.80,-26.90,1.99,6.10,22.23,-12.22,-0.46,27.03,5.32,-2.49,19.30,3.45,8.76,10.88,-2.95,2.47,-25.95,27.09,-39.55,46.01,-15.92,9.38,7.66,23.91,-28.11,-20.45,25.27,23.89,-14.11,5.12,-2.98,5.92,-4.26,-14.40,-15.33,41.07,-21.70,27.78
IncomeOtherIncome,,,,0,165000,,,134000,567000,-701000,0,,,-70000,-2000,2000,0,-32000,263000,0,1507000,180000,,,,,,,,0,,,,,,,-64000,,,,,,,,,,,,,-145000,20000,-42000
IncomeOtherIncome_yy,,,,,,,,,243.64,,,-100.00,-100.00,90.01,,,,54.29,13250.00,-100.00,,662.50,-100.00,,-100.00,-100.00,,,,,,,,,,,,,,,100.00,,,,,,,,,,,
IncomeOtherIncome_sy,,,,,,,,,230.24,,,-100.00,-100.00,-16.10,,,,-100.00,94.68,-100.00,,68.12,47.82,,100.00,100.00,,,,,,,,,,,,,,,100.00,,,,,,,,,,,
IncomeOtherIncome_qq,,,,,,-100.00,,,323.13,-223.63,100.00,,,,97.14,200.00,-100.00,,921.88,-100.00,,-88.06,-100.00,,,,,,,,,,,,,,,100.00,,,,,,,,,,,,,113.79,-310.00
IncomeOtherIncome_sq,,,,,,91.77,,,4.89,-100.01,26.82,,,,-24.32,100.00,-58.08,,99.67,-50.00,,-71.53,100.00,,,,,,,,,,,,,,,100.00,,,,,,,,,,,,,,-29.68
IncomeNetGrossProfit,-1172000,1978000,5827000,8707000,2176000,8597000,6791000,12159000,12433000,7847000,12753000,8335000,26246000,-33037000,18165000,13542000,12515000,12101000,6045000,18974000,13019000,-19050000,-15440000,-16814000,6749000,4502000,4402000,6411000,5722000,6964000,825000,4325000,10072000,9961000,3290000,9986000,7448000,15330000,6069000,8330000,14984000,4530000,10980000,24279000,5209000,2752000,341000,9049000,10021000,10982000,7079000,-43778000
IncomeNetGrossProfit_yy,,,,,285.67,334.63,16.54,39.65,471.37,-8.72,87.79,-31.45,111.10,-521.01,42.44,62.47,-52.32,136.63,-66.72,40.11,4.03,-257.43,-355.42,-188.62,-48.16,123.63,128.51,138.13,-15.22,54.69,-81.26,-32.54,76.02,43.04,298.79,130.89,-26.05,53.90,84.47,-16.58,101.18,-70.45,80.92,191.46,-65.24,-39.25,-96.89,-62.73,92.38,299.06,1975.95,-583.79
IncomeNetGrossProfit_sy,,,,,54.71,76.17,192.10,87.61,47.00,127.55,43.09,19.61,55.55,22.41,-22.44,33.06,-36.65,7.27,-26.32,-17.79,-6.11,-10.24,0.60,-35.30,-14.24,9.46,10.10,-48.53,-32.46,-62.67,-68.71,61.43,3.34,83.13,49.26,7.99,11.98,6.74,51.79,58.56,40.14,-12.38,-11.05,-7.22,-9.01,13.36,-7.78,-5.74,29.73,-23.97,1.12,-34.94
IncomeNetGrossProfit_qq,,268.77,194.59,49.43,-75.01,295.08,-21.01,79.05,2.25,-36.89,62.52,-34.64,214.89,-225.87,154.98,-25.45,-7.58,-3.31,-50.05,213.88,-31.39,-246.32,18.95,-8.90,140.14,-33.29,-2.22,45.64,-10.75,21.71,-88.15,424.24,132.88,-1.10,-66.97,203.53,-25.42,105.83,-60.41,37.25,79.88,-69.77,142.38,121.12,-78.55,-47.17,-87.61,2553.67,10.74,9.59,-35.54,-718.42
