,2005/Q1,2005/Q2,2005/Q3,2005/Q4,2006/Q1,2006/Q2,2006/Q3,2006/Q4,2007/Q1,2007/Q2,2007/Q3,2007/Q4,2008/Q1,2008/Q2,2008/Q3,2008/Q4,2009/Q1,2009/Q2,2009/Q3,2009/Q4,2010/Q1,2010/Q2,2010/Q3,2010/Q4,2011/Q1,2011/Q2,2011/Q3,2011/Q4,2012/Q1,2012/Q2,2012/Q3,2012/Q4,2013/Q1,2013/Q2,2013/Q3,2013/Q4,2014/Q1,2014/Q2,2014/Q3,2014/Q4,2015/Q1,2015/Q2,2015/Q3,2015/Q4,2016/Q1,2016/Q2,2016/Q3,2016/Q4,2017/Q1,2017/Q2,2017/Q3,2017/Q4,2018/Q1,2018/Q2
IncomeOtherIncome,,,,-31000,-9000,27000,5135000,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367000,617000,993000,-944000,-427000,737000,839000
IncomeNetGrossProfit,-192000,-690000,25000,789000,-254000,2571000,236000,785000,1730000,-2748000,584000,-485000,419000,-706000,397000,-352000,209000,-654000,-3208000,-1127000,-1246000,-370000,-3541000,-433000,-1342000,215000,1128000,-93000,740000,3038000,3753000,-1549000,-4704000,429000,-550000,-5236000,-1336000,-169000,-366000,-158000,1526000,175000,6000,-101000,-140000,-90000,-74000,,,13000,-6000,3000,,
IncomeExtraordinarProfit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367000,617000,1006000,-957000,-433000,740000,842000,-192000,-690000,25000,789000
IncomeBeforeTaxProfit,-254000,2571000,236000,785000,1730000,-2748000,584000,-485000,419000,-706000,397000,-352000,209000,-654000,-3208000,-1127000,-1246000,-370000,-3541000,-433000,-1342000,215000,1128000,-93000,740000,3038000,3753000,-1549000,-4704000,429000,-550000,-5236000,-1336000,-169000,-366000,-158000,1526000,175000,6000,-101000,-140000,-90000,-74000,,,,,,,,,,,
IncomeDiscontinuedProfit,,,,,,,,0,0,,,-277000,985000,,,,,,,,,,,,,,,,,,,,,,,,,,,,371000,622000,997000,-888000,-444000,710000,938000,-150000,-695000,273000,1196000,1169000,2541000,86000
IncomeNetProfit,569000,2909000,-3347000,1110000,-841000,113000,-798000,252000,-688000,910000,-872000,-3048000,-1136000,-1591000,-477000,-3732000,-484000,-1737000,147000,897000,-104000,471000,2413000,3023000,-1279000,-3885000,313000,-456000,-4408000,-1336000,-169000,-366000,-158000,1574000,159000,-5000,-104000,-158000,-92000,-85000,371000,622000,997000,-922000,-432000,556000,1100000,-216000,-663000,266000,1208000,1026000,2540000,48000
IncomeShareholderNetProfit,680000,2675000,-3334000,1079000,-966000,72000,-740000,194000,-688000,910000,-872000,-3048000,-1136000,-1591000,-477000,-3732000,-484000,-1737000,147000,897000,-104000,471000,2413000,3023000,-1279000,-3885000,313000,-456000,-4408000,-1336000,-169000,-366000,-158000,1574000,159000,-5000,-104000,-158000,-92000,-85000,,,,,,,,,,,,,,
BalanceNoncurrentAssets,14379000,13394000,12084000,19243000,18903000,15181000,15000000,14745000,14743000,14926000,12955000,9140000,10013000,12484000,11580000,11507000,7827000,7631000,7259000,7094000,6259000,5933000,4238000,3606000,3242000,2942000,2501000,2452000,2305000,2260000,2220000,2221000,2413000,2161000,2242000,12558000,12257000,3646000,2086000,2060000,1924000,1901000,1943000,1900000,1880000,1857000,2160000,1801000,1785000,,,,8000,
BalanceIntangibleAssets,,1645000,1636000,1625000,1070000,1066000,8000,86000,84000,82000,84000,81000,79000,64000,62000,59000,55000,53000,50000,48000,44000,42000,41000,39000,36000,35000,33000,31000,29000,27000,26000,24000,22000,20000,18000,16000,14000,12000,10000,9000,7000,5000,3000,,,,15821000,,,9489000,9461000,9384000,5878000,6157000
BalanceProperty,8195000,8805000,8526000,7877000,5237000,4801000,4754000,2885000,2820000,2750000,2770000,2416000,2376000,2191000,2167000,2142000,2116000,2092000,2068000,2093000,2072000,2051000,2030000,2009000,1988000,1967000,1947000,1926000,1906000,1885000,1862000,1850000,1829000,1808000,1787000,1766000,1740000,,,,,,,,,,,,,,,,,
BalanceNoncurrentReceivables,0,,523000,884000,535000,2190000,1612000,1593000,178000,172000,141000,117000,104000,104000,232000,7000,274000,289000,,19000,19000,19000,19000,12000,19000,,,,3354000,,,3556000,3592000,3880000,4583000,0,0,,1252000,1115000,1432000,34000,11000,,0,10000,,,,,,,,
BalanceNoncurrInvestments,,,,,,10361000,9820000,1244000,,,,,337000,,,,,60000,,,55000,54000,37000,1424000,1917000,1810000,2341000,1855000,2116000,1949000,1854000,1891000,1955000,1755000,1531000,1235000,965000,675000,586000,186000,164000,148000,129000,116000,93000,76000,79000,176000,161000,149000,122000,117000,114000,48000
BalanceOtherNoncurrentAssets,38000,22000,21000,10000,18000,23000,11918000,14104000,14354000,15883000,12285000,19370000,18740000,21894000,23907000,20180000,26358000,31837000,22609000,22481000,15471000,14734000,13733000,15110000,16574000,16361000,17308000,11885000,14380000,9404000,3957000,2226000,8320000,8482000,9304000,8980000,9827000,13019000,16651000,15493000,11137000,1078000,862000,1561000,2100000,1215000,620000,1517000,3041000,2548000,6234000,6146000,5703000,8496000
BalanceCurrentAssets,9391000,122000,76000,73000,214000,447000,391000,425000,503000,713000,855000,855000,640000,914000,619000,580000,552000,305000,502000,407000,197000,64000,55000,118000,3000,3000,5000,52000,49000,56000,49000,35000,34000,30000,19000,33000,73000,94000,19000,,,,,,,,10602000,12769000,10403000,12311000,10082000,17388000,16747000,19379000
BalanceInventory,22036000,17924000,24686000,19257000,13980000,14142000,10396000,13420000,12254000,12555000,13491000,11834000,12959000,10639000,12910000,8693000,3822000,2020000,7586000,2231000,1982000,2113000,1553000,1558000,1404000,1689000,615000,805000,615000,1306000,1403000,671000,312000,329000,1859000,525000,263000,182000,189000,441000,208000,,,,0,,,,10000,,,0,7000000,6035000
BalanceCurrentReceivables,3519000,2509000,2000,,,,,,0,0,0,0,80000,5560000,6600000,6600000,7980000,11160000,15000000,13600000,9820000,330000,313000,4000,1002000,1002000,1024000,208000,3217000,4038000,7701000,7966000,1194000,1259000,3878000,3332000,1756000,1591000,1568000,1900000,1037000,1260000,750000,4676000,1470000,4111000,1704000,581000,1038000,1811000,2445000,4221000,4100000,1042000
BalanceCurrentInvestments,1244000,578000,38000,139000,559000,601000,633000,147000,215000,225000,140000,123000,630000,101000,71000,175000,332000,139000,230000,130000,147000,910000,5690000,2696000,1443000,261000,1159000,,,,26000,,,102000,121000,141000,67000,264000,210000,90000,282000,179000,136000,242000,231000,109000,185000,149000,108000,130000,94000,62000,43000,41000
BalanceCash,33000,71000,44000,42000,77000,62000,39000,99000,82000,61000,35000,92000,74000,56000,33000,89000,73000,51000,33000,93000,58000,,,,133000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceOtherCurrentAssets,,,,,,,,,,,,,,,,,,,,26297000,27498000,26438000,35259000,31213000,34560000,33748000,36639000,38650000,35106000,39313000,40977000,32622000,34965000,27051000,26241000,21560000,22741000,23833000,23455000,23567000,17818000,18618000,13010000,7199000,5168000,10821000,10934000,11609000,11240000,12047000,15240000,19064000,17654000,13379000
BalanceAssetsForSale,13636000,13119000,5207000,4186000,3275000,2544000,3418000,4984000,4448000,8114000,8003000,7863000,10297000,11176000,3996000,4137000,4842000,11840000,11327000,12267000,12282000,12352000,11709000,12054000,13054000,15087000,15199000,18699000,15429000,13040000,10879000,10316000,10857000,11344000,10468000,7417000,4636000,4159000,427000,-57000,6371000,6529000,7425000,7321000,7793000,10206000,13228000,11949000,8064000,8376000,7920000,3512000,2176000,1809000
BalanceTotalAssets,1444000,2354000,3928000,4087000,7856000,7752000,7584000,7473000,7388000,1445000,1445000,1445000,1445000,1445000,1445000,1445000,1445000,1445000,1445000,1445000,1445000,1445000,1445000,1445000,1445000,1445000,1445000,1445000,1445000,1445000,1445000,1445000,1445000,1445000,1445000,4254000,4256000,4256000,4256000,4256000,4256000,4256000,4256000,4256000,4256000,4256000,4256000,4256000,4256000,3959000,4355000,4355000,4355000,6500000
BalanceCapital,6500000,6500000,5964000,5964000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceShareCapital,,,,,,,,9933000,,,8507000,8507000,9490000,10029000,10039000,11290000,11411000,11431000,14509000,14337000,14358000,11810000,9833000,9826000,10488000,10407000,10245000,3030000,3030000,8389000,8397000,1967000,1967000,1968000,1968000,1967000,1967000,1967000,1967000,1967000,1967000,1967000,1967000,2264000,2936000,8208000,2937000,4566000,4566000,9827000,10344000,10344000,,
BalanceOwnShares,,260000,,225000,580000,528000,533000,715000,647000,567000,690000,640000,553000,811000,520000,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10282000,10165000,10261000,6567000,4862000,3929000,4563000
BalanceReserve,2771000,1696000,2398000,1618000,1512000,1198000,1158000,1081000,1047000,813000,768000,838000,889000,902000,511000,653000,467000,300000,151000,146000,192000,487000,479000,734000,1257000,2738000,2529000,1445000,1556000,1969000,741000,463000,465000,356000,361000,5000,1000,2000,10000,21000,35000,,,,4694000,,,1538000,467000,1198000,,,,
BalanceNonshareCapital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,208000,145000,103000,64000,58000,53000,96000
BalanceNoncurrentLiabilities,59000,266000,19000,14000,7000,94000,81000,68000,,,,512000,826000,464000,473000,736000,527000,346000,351000,356000,361000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentTradeLiabilities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentBorrowings,,,,,,,,,,,,,,,,,,,,,,,,,,,,1873000,,,1233000,1229000,1200000,1410000,1367000,1095000,1094000,1023000,994000,717000,709000,572000,870000,888000,504000,559000,386000,232000,151000,146000,192000,487000,479000,734000
BalanceNoncurrentObligations,1257000,2226000,1703000,981000,1083000,1233000,214000,117000,114000,5000,1000,2000,10000,21000,35000,8290000,9679000,7481000,16592000,10602000,14311000,12437000,20936000,24717000,20121000,23926000,23731000,15658000,14418000,9901000,11601000,9057000,11137000,12138000,11222000,12197000,9890000,13329000,8384000,6472000,5074000,4304000,4213000,3697000,3440000,3520000,3777000,3098000,3176000,3870000,3704000,3230000,954000,1547000
BalanceNoncurrentLeasing,1001000,744000,703000,1056000,356000,257000,249000,269000,2803000,3753000,,,,610000,,,16704000,20099000,17769000,11630000,11677000,9118000,7127000,3807000,4731000,5380000,7610000,7228000,9520000,8473000,7513000,10929000,5814000,3594000,2341000,2567000,2557000,2041000,1869000,1769000,1643000,1406000,1634000,970000,559000,364000,525000,49000,56000,41000,43000,50000,26000,26000
BalanceNoncurrentOtherLiabilities,37000,64000,37000,,,,3000000,,,,,,5634000,268000,240000,384000,791000,1533000,69000,84000,144000,24000,1970000,283000,1167000,1463000,1836000,2258000,1034000,1059000,1084000,1109000,1236000,1743000,1241000,1395000,2056000,2092000,2128000,260000,264000,218000,221000,555000,2506000,3478000,,,,,,,,
BalanceCurrentLiabilities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentTradePayablesv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1071000,,,,,,,,,,,,,,,,11527000,,,1611000,1933000,1475000,4858000
BalanceCurrentBorrowings,8170000,3713000,3370000,2710000,2669000,1672000,1937000,2014000,1366000,1413000,1358000,1229000,1104000,1041000,475000,703000,597000,572000,462000,515000,391000,451000,147000,743000,642000,543000,590000,762000,688000,470000,441000,458000,306000,231000,223000,232000,233000,238000,,,,1455000,,,2621000,2685000,877000,1804000,3616000,2587000,3537000,2593000,2668000,1936000
BalanceCurrentObligations,1506000,2752000,312000,341000,736000,4000,3000,1000,,,,,,,,,,,,,,,,,,,,,22568000,23981000,22584000,35259000,26791000,30507000,29507000,36639000,38650000,35106000,0,39313000,40977000,32622000,0,34965000,27051000,26241000,0,21560000,22741000,23833000,0,23455000,23567000,17818000
BalanceCurrentLeasing,0,18618000,13010000,7199000,5168000,10821000,10934000,11609000,11240000,12047000,15240000,19064000,17654000,13379000,13636000,13119000,5207000,4186000,3275000,2544000,3418000,4984000,4448000,8114000,8003000,7863000,10297000,11176000,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentOtherLiabilities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceReckoning,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceTotalEquityAndLiabilities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashflowOperatingCashflow,-1320000,-1416000,795000,287000,-1877000,-1551000,1128000,-1733000,-1193000,-1957000,-3448000,-4969000,5580000,-2660000,-2109000,1563000,-1904000,-1376000,0,-39000,574000,851000,-2131000,923000,-3222000,1682000,-907000,396000,-705000,-349000,-285000,-1939000,5272000,104000,-489000,-5353000,-298000,-232000,-327000,45000,-529000,-280000,-48000,91000,-193000,141000,-169000,-30000,1331000,150000,6000,-127000,-92000,46000
CashflowAmortization,189000,192000,184000,679000,290000,292000,282000,334000,315000,316000,326000,323000,213000,222000,234000,218000,273000,259000,0,434000,179000,256000,78000,-57000,95000,83000,-178000,309000,70000,35000,35000,28000,27000,26000,28000,26000,24000,23000,23000,22000,23000,22000,25000,20000,23000,22000,23000,23000,22000,23000,23000,23000,23000,22000
CashflowInvestingCashflow,677000,2089000,1286000,643000,224000,1455000,878000,2350000,-141000,-73000,-323000,5766000,9229000,296000,322000,-2724000,10000,1002000,0,2287000,182000,-292000,-332000,626000,-27000,0,0,-156000,428000,4000,-5316000,-2000,-5240000,-71000,2000,5321000,-48000,1000,0,16000,-47000,43000,,-1000000,82000,-8000,856000,-3000000,-1116000,-3590000,-168000,,,
CashflowCapex,379000,,2095000,545000,147000,77000,326000,370000,171000,599000,465000,2776000,6000,0,0,389000,31000,312000,351000,-661000,40000,0,0,173000,0,,14000,,,48000,0,0,-1000,,48000,,,,8000,1000,0,0,-1414000,-642000,-52000,-52000,-36000,-66000,-2220000,16000,471000,2188000,3421000,-1166000
CashflowFinancingCashflow,-12436000,886000,2488000,248000,1444000,-148000,0,-1463000,-26000,-97000,756000,-676000,1923000,-1685000,918000,-194000,268000,303000,-1783000,9881000,10000,-1000,2000,99000,350000,152000,310000,446000,250000,562000,-340000,-50000,1069000,-35000,-560000,3774000,0,-10000,2500000,950000,,,,,,,,,,,,,,0
CashflowShareCapitalCash,,,,,,,,,,,,,,0,0,,0,8165000,10000,-1000,2000,-1000,,,,,,,1069000,0,,3774000,0,-10000,,,,,,,0,,,27000,0,0,,117000,0,0,,1999000,0,-304000
CashflowDividend,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2057000,31000,2029000,878000,-1689000,-162000,-214000,633000,-863000,158000,-350000,-369000,2373000,-1478000,701000,-913000,-450000,-522000,0,785000,730000,462000
CashflowNetCashflow,-1707000,873000,-1326000,-3000,11000,46000,-9000,-42000,-7384000,7940000,42000,32000,-485000,67000,4000,-79000,-17000,507000,-529000,-30000,467000,-206000,-193000,91000,-100000,17000,763000,4780000,-2994000,-1253000,-1182000,828000,,,,,,,,,,,,,,,,,,,,,,
