,2005/Q1,2005/Q2,2005/Q3,2005/Q4,2006/Q1,2006/Q2,2006/Q3,2006/Q4,2007/Q1,2007/Q2,2007/Q3,2007/Q4,2008/Q1,2008/Q2,2008/Q3,2008/Q4,2009/Q1,2009/Q2,2009/Q3,2009/Q4,2010/Q1,2010/Q2,2010/Q3,2010/Q4,2011/Q1,2011/Q2,2011/Q3,2011/Q4,2012/Q1,2012/Q2,2012/Q3,2012/Q4,2013/Q1,2013/Q2,2013/Q3,2013/Q4,2014/Q1,2014/Q2,2014/Q3,2014/Q4,2015/Q1,2015/Q2,2015/Q3,2015/Q4,2016/Q1,2016/Q2,2016/Q3,2016/Q4,2017/Q1,2017/Q2,2017/Q3,2017/Q4,2018/Q1,2018/Q2
BalanceProperty,150035000,151465000,158909000,162264000,162606000,161591000,158727000,158150000,165119000,167557000,172738000,173991000,176222000,174878000,176531000,166745000,165431000,165211000,165127000,157880000,158513000,156999000,159128000,158298000,163242000,160829000,171773000,168757000,170980000,174552000,174694000,191165000,213602000,,,,,,,,,,0,,0,0,5000,356000,264000,175000,175000,0,0,562000
BalanceNoncurrentReceivables,865000,2815000,7759000,2791000,2335000,2394000,2507000,2752000,2330000,2470000,2547000,2736000,2516000,2516000,2119000,2119000,1325000,1325000,1044000,1044000,385000,4389000,4104000,4104000,3268000,3268000,3014000,2342000,2081000,2236000,2382000,4527000,4963000,4958000,4815000,4958000,6189000,3699000,5282000,5462000,3890000,4219000,4171000,3485000,2551000,2416000,1747000,1905000,1981000,1856000,2069000,2026000,2032000,1945000
BalanceNoncurrInvestments,2017000,1991000,1999000,1790000,1906000,1845000,1832000,1805000,2183000,2164000,2205000,2226000,2355000,2359000,2419000,2156000,2156000,2263000,4574000,2144000,1915000,2314000,993000,1729000,1359000,1235000,2400000,2245000,1560000,3230000,3281000,3954000,3700000,5381000,2149000,3912000,5745000,791000,947000,4427000,3150000,3247000,5927000,4331000,4801000,6594000,7311000,4255000,5232000,6247000,7594000,4147000,4126000,5994000
BalanceOtherNoncurrentAssets,7186000,3949000,3918000,5913000,7423000,3579000,3587000,5704000,7437000,532000,664000,2895000,131774000,164512000,122544000,144934000,165138000,141060000,171005000,198451000,153823000,190129000,219128000,183235000,223647000,220853000,155170000,194046000,228614000,197473000,207815000,243030000,187034000,221812000,250884000,222674000,164170000,210249000,279563000,232684000,169766000,208500000,250641000,217340000,156852000,229363000,258984000,221643000,155216000,229802000,282511000,239050000,158726000,251298000
BalanceCurrentAssets,280545000,237861000,181057000,237639000,252675000,46695000,48348000,41535000,51800000,53605000,55110000,62776000,69409000,62983000,67474000,68665000,65433000,76616000,65168000,64391000,77000000,73224000,72240000,87288000,92717000,87572000,98600000,102282000,78724000,77438000,93213000,91640000,82674000,72400000,74570000,72022000,66780000,66576000,71435000,77957000,64132000,71971000,73795000,82455000,66492000,68102000,86856000,86162000,69125000,79468000,93892000,110371000,77198000,109831000
BalanceInventory,62875000,81816000,105668000,76127000,104691000,125732000,83132000,114601000,143886000,106855000,137945000,139294000,83830000,110277000,135249000,107610000,109955000,134938000,85876000,109063000,125636000,110526000,68249000,103684000,150201000,132889000,72456000,109888000,133358000,132272000,76113000,119934000,157253000,140105000,71036000,134004000,166788000,147963000,79576000,140170000,138099000,149893000,78211000,120967000,135921000,900000,905000,37000,0,0,,9000,9000,10000
BalanceCurrentReceivables,515000,19000,6000,442000,868000,1047000,577000,632000,1708000,1701000,692000,,2381000,,,,,,,,,,,,,,,,,,,1258000,1529000,1708000,1707000,1493000,6981000,5428000,18097000,11318000,5865000,9814000,3529000,3300000,7193000,8035000,6571000,10505000,8218000,15344000,6372000,6137000,18433000,15922000
BalanceCurrentInvestments,9817000,15256000,10478000,13463000,21987000,32796000,17490000,12776000,37438000,16805000,24296000,23618000,44904000,17924000,13424000,37432000,22786000,16894000,11057000,20995000,32032000,23445000,9588000,23014000,54755000,17135000,21444000,21073000,4890000,,,,,,,,,,,,,,,,,,,,,,,,0,63000
BalanceCash,119000,727000,686000,979000,628000,993000,576000,284000,316000,614000,424000,357000,364000,739000,562000,988000,512000,1152000,1008000,1236000,1150000,1460000,1934000,,,2495000,915000,0,0,,53000,73000,73000,73000,73000,73000,73000,73000,73000,73000,73000,73000,0,0,2937000,2937000,3345000,4251000,4172000,4138000,4199000,4195000,4130000,961000
BalanceOtherCurrentAssets,727000,695000,694000,753000,562000,616000,599000,,,,,5373000,5373000,239061000,279872000,241022000,262935000,285353000,264453000,300488000,332535000,294331000,334015000,366281000,332516000,378682000,379759000,312982000,354827000,399391000,365040000,375341000,415717000,355838000,391933000,431154000,406492000,351423000,399361000,472824000,425601000,357641000,387404000,429097000,397207000,332857000,397734000,429771000,392354000,323271000,396816000,456137000,411813000,338077000
BalanceAssetsForSale,431625000,464909000,427686000,369110000,444654000,479170000,144587000,149337000,167353000,163081000,174603000,185505000,151752000,141121000,154266000,159169000,157602000,166995000,169218000,163085000,183368000,191198000,183432000,206192000,209880000,194574000,202228000,206652000,177412000,197700000,196958000,204953000,187430000,204288000,208077000,202562000,182917000,199781000,202511000,197536000,179715000,200129000,204118000,213076000,189882000,209437000,215869000,229525000,201554000,227093000,224620000,237426000,237593000,14200000
BalanceTotalAssets,14200000,14200000,14200000,16025000,16025000,16025000,16025000,13850000,13850000,13850000,13850000,13850000,13850000,13554000,13554000,13554000,13551000,13551000,13551000,13551000,13551000,13551000,13551000,13551000,13551000,13551000,12618000,12618000,12618000,12618000,12618000,12618000,12618000,12618000,12618000,12618000,12618000,12618000,12618000,12618000,12618000,12618000,12618000,12618000,12618000,12618000,,,,,0,0,,
BalanceCapital,-37800000,-46050000,0,0,0,,-3433000,-6705000,-7423000,-89000,-89000,-2000,,0,0,-28966000,-28920000,-28920000,-28920000,-28920000,,,,,,,,,,,,,,,,,140955000,159925000,159662000,178008000,177488000,176854000,176891000,145353000,98591000,97392000,116294000,112446000,113673000,134394000,124676000,124712000,143110000,140134000
BalanceShareCapital,138834000,149023000,156359000,154607000,150320000,147768000,146703000,148394000,137913000,115090000,113771000,102163000,99164000,98853000,97536000,89547000,85284000,84277000,82174000,79333000,95320000,93503000,94922000,93267000,90361000,90942000,88143000,90708000,106061000,10375000,12130000,14180000,14893000,15287000,7313000,7583000,7273000,8311000,8021000,8313000,7476000,7875000,7974000,8163000,8055000,8560000,9020000,7847000,7953000,7844000,7246000,8031000,8959000,8373000
BalanceOwnShares,8945000,9227000,9535000,9120000,5921000,5572000,5575000,4898000,3536000,4173000,4334000,3957000,3633000,4411000,4318000,4453000,4364000,4128000,4437000,3918000,4391000,7603000,9170000,5440000,5684000,6059000,6940000,5993000,6804000,7827000,9868000,9198000,9581000,9015000,9155000,9441000,6110000,6279000,6316000,11325000,10573000,13086000,2586000,1286000,6482000,6867000,21451000,18318000,13716000,12378000,13049000,9378000,8231000,7004000
BalanceReserve,8160000,4241000,2857000,1515000,5561000,2734000,2934000,2930000,4028000,2183000,1769000,2006000,3537000,1774000,3343000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNonshareCapital,,,,,,,,,,,,,,,,7833000,3910000,3029000,3258000,2700000,1395000,2183000,2082000,4078000,3914000,3624000,2970000,2933000,2860000,82000,94000,64000,6500000,6500000,6500000,0,0,5000000,5000000,17168000,15835000,12002000,10669000,9336000,8003000,6670000,5337000,4004000,2671000,1338000,1338000,1338000,1338000,1338000
BalanceNoncurrentLiabilities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentTradeLiabilities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentBorrowings,,,,1337000,1530000,2655000,2801000,4240000,4598000,4621000,5745000,5790000,5284000,5957000,6045000,6222000,6581000,6028000,6185000,6252000,4825000,4073000,6586000,2586000,1286000,1482000,1867000,4283000,2483000,1714000,1709000,3713000,1375000,1561000,1667000,4156000,1570000,1519000,1515000,4223000,1396000,1596000,1592000,4028000,2183000,1769000,2006000,3537000,1774000,3343000,74929000,112965000,53805000,78902000
BalanceNoncurrentObligations,88523000,65642000,134349000,176314000,121886000,157627000,190785000,149030000,192434000,199259000,115341000,149295000,201083000,138503000,147041000,200104000,143180000,176749000,239229000,192966000,124641000,167145000,262451000,199400000,127395000,169543000,232377000,184847000,117288000,192421000,243026000,186376000,109635000,177373000,258910000,195128000,113727000,195553000,257458000,194150000,137035000,201063000,230631000,28129000,51303000,29569000,40659000,64106000,33157000,50999000,69739000,33347000,51877000,69319000
BalanceNoncurrentLeasing,39209000,55206000,72923000,36500000,52938000,66076000,51833000,60949000,118499000,55866000,75663000,117920000,74219000,48711000,70759000,144080000,89207000,41684000,74711000,121593000,87190000,41525000,76895000,134279000,77993000,50559000,74451000,143765000,91001000,51864000,86756000,122211000,84579000,54377000,69867000,89236000,41964000,49175000,19921000,23129000,10930000,28311000,73359000,83505000,84711000,91864000,91574000,99722000,124657000,93530000,72111000,82821000,91838000,86114000
BalanceNoncurrentOtherLiabilities,84086000,79078000,86081000,95945000,117893000,110019000,74673000,92439000,105647000,94634000,80585000,86669000,97796000,82158000,71950000,109564000,97151000,92429000,55559000,95792000,101341000,85742000,57166000,99202000,116776000,87364000,75241000,120835000,120754000,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentLiabilities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentTradePayablesv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4401000,11514000,4194000,11528000,12035000,3865000,6232000,21229000,3625000,7471000,24668000,10034000,6020000,26775000,6427000,8384000,32000000,272000,366000,454000,584000,524000,2344000,4765000,714000
BalanceCurrentBorrowings,722000,7924000,10909000,4682000,4771000,7190000,10651000,3389000,3432000,7055000,10811000,2987000,4258000,8443000,11858000,4099000,4304000,13248000,15537000,6797000,6625000,14199000,435000,973000,121000,3586000,1452000,309000,3759000,1841000,203000,6415000,5224000,65000,6551000,6031000,303000,5152000,11169000,284000,1640000,2073000,649000,4617000,1072000,3963000,543000,3225000,4800000,4650000,444000,3392000,5798000,4848000
BalanceCurrentObligations,424000,2530000,4541000,5143000,530000,2872000,5361000,6527000,598000,5291000,5223000,6670000,620000,3736000,6442000,239061000,279872000,0,241022000,262935000,285353000,0,264453000,300488000,332535000,0,294331000,334015000,366281000,0,332516000,378682000,379759000,0,312982000,354827000,399391000,0,365040000,375341000,415717000,0,355838000,391933000,431154000,406492000,351423000,399361000,472824000,425601000,357641000,387404000,429097000,397207000
BalanceCurrentLeasing,332857000,397734000,429771000,392354000,323271000,396816000,456137000,411813000,338077000,431625000,464909000,427686000,369110000,444654000,479170000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentOtherLiabilities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceReckoning,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceTotalEquityAndLiabilities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashflowOperatingCashflow,-8705000,4847000,46261000,9139000,-7451000,9648000,11957000,5870000,-6613000,6166000,24846000,6142000,-1753000,5239000,35819000,9113000,-7432000,46308000,32567000,955000,-6914000,20703000,25372000,1291000,-975000,20624000,12016000,27573000,-6338000,25739000,43474000,20602000,-13132000,27592000,25255000,26298000,159000,19145000,29437000,13895000,-3421000,4571000,43289000,34299000,-25112000,17942000,50442000,29292000,-23508000,21370000,40978000,23316000,-22617000,31054000
CashflowAmortization,2072000,2001000,1992000,2279000,2682000,2647000,2543000,2552000,2747000,2790000,2849000,2802000,2670000,2674000,2882000,3292000,3280000,3349000,3486000,3528000,3862000,3427000,3833000,3985000,4089000,3839000,4047000,4299000,3938000,4128000,4114000,4342000,4672000,4870000,4838000,4815000,4571000,4541000,4578000,4164000,4481000,4469000,4455000,4700000,4486000,4669000,4494000,4322000,4414000,3725000,4007000,3787000,4463000,4892000
CashflowInvestingCashflow,-8028000,-7353000,-3146000,-3025000,-2400000,-4791000,-5077000,-17208000,-7219000,-7385000,-6152000,-8978000,-2083000,-8193000,-6115000,-6186000,-6286000,-7571000,-5303000,-4160000,-4532000,-8834000,-6987000,-5965000,-3269000,-8036000,-241000,-18326000,-4833000,-10118000,-8173000,-11433000,-4472000,-9998000,-4884000,-3162000,-4079000,-5098000,-4501000,-4467000,-4409000,-3923000,-3210000,-4121000,-4529000,-10082000,-2939000,-12581000,-5262000,-5719000,-9147000,-6875000,-21129000,-16201000
CashflowCapex,8013000,6756000,5571000,6487000,2297000,3654000,4506000,18883000,7782000,8213000,7612000,7455000,6591000,7787000,4523000,5282000,6641000,8236000,9010000,5193000,5085000,9077000,7729000,6164000,7445000,8192000,8784000,7259000,6206000,11022000,8339000,11803000,4568000,10209000,5054000,7604000,4140000,5209000,4539000,4630000,4722000,3982000,3273000,4801000,4612000,10242000,3058000,12746000,5890000,7847000,9661000,7911000,21614000,22553000
CashflowFinancingCashflow,10860000,512000,-28408000,-7202000,2606000,-10432000,-2487000,11939000,7289000,1022000,-9154000,-2092000,4985000,306000,-27944000,1635000,11207000,-32367000,-31830000,-786000,11381000,95000,-20604000,3975000,-1831000,-6574000,-18017000,-10288000,13576000,-7585000,-22784000,-24356000,12671000,6966000,-40349000,-15201000,3334000,7326000,-51862000,-13647000,32226000,-15281000,-45816000,-35701000,39847000,2725000,-55537000,-30908000,42246000,16508000,-69592000,-11488000,43362000,-31326000
CashflowShareCapitalCash,1000000,-575000,15000,446000,0,0,0,0,54000,28000,102000,-11000,47000,123000,-13000,77000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,418000,165000,1639000,5373000
CashflowDividend,601000,-50000,6248000,0,0,157000,16738000,-1732000,2804000,-1648000,15359000,234000,68000,1213000,18761000,-638000,1364000,21740000,119000,1321000,23213000,783000,163000,16920000,-57000,0,1298000,30710000,-86000,973000,922000,31168000,-424000,787000,38821000,-202000,1164000,39841000,-159000,359000,40338000,-610000,27795000,-5873000,-1994000,14707000,-1088000,-7245000,-5575000,4393000,601000,-6543000,-197000,9540000
CashflowNetCashflow,-4928000,1149000,-2649000,1761000,4562000,-2511000,6370000,-4566000,-3991000,-65000,11964000,-2219000,-115000,-5987000,5926000,-6242000,-1041000,2405000,8036000,12517000,-15187000,-4933000,24560000,-19978000,7935000,-586000,21373000,-26926000,-4219000,24396000,-14633000,-5737000,-5523000,10206000,10585000,-8034000,-14197000,13476000,32159000,-37761000,4953000,-384000,-16473000,,,,,,,,,,,
