,2005/Q1,2005/Q2,2005/Q3,2005/Q4,2006/Q1,2006/Q2,2006/Q3,2006/Q4,2007/Q1,2007/Q2,2007/Q3,2007/Q4,2008/Q1,2008/Q2,2008/Q3,2008/Q4,2009/Q1,2009/Q2,2009/Q3,2009/Q4,2010/Q1,2010/Q2,2010/Q3,2010/Q4,2011/Q1,2011/Q2,2011/Q3,2011/Q4,2012/Q1,2012/Q2,2012/Q3,2012/Q4,2013/Q1,2013/Q2,2013/Q3,2013/Q4,2014/Q1,2014/Q2,2014/Q3,2014/Q4,2015/Q1,2015/Q2,2015/Q3,2015/Q4,2016/Q1,2016/Q2,2016/Q3,2016/Q4,2017/Q1,2017/Q2,2017/Q3,2017/Q4,2018/Q1,2018/Q2
IncomeDistributionExpenses,9676000,9896000,17329000,-3281000,8415000,10210000,11283000,22085000,14153000,16208000,18209000,20863000,14764000,25983000,23045000,25090000,22776000,24436000,23788000,28078000,21088000,22261000,24787000,29356000,23383000,25234000,25993000,25751000,25209000,25782000,29889000,29577000,29919000,29232000,27467000,30850000,27408000,34908000,30012000,31852000,29281000,30319000,30462000,31029000,27890000,27528000,23958000,24092000,26194000,28175000,28025000,35312000,45612000,34711000
IncomeDistributionExpenses_yy,,,,,-13.03,3.17,-34.89,773.12,68.19,58.75,61.38,-5.53,4.32,60.31,26.56,20.26,54.27,-5.95,3.22,11.91,-7.41,-8.90,4.20,4.55,10.88,13.36,4.87,-12.28,7.81,2.17,14.99,14.86,18.68,13.38,-8.10,4.30,-8.39,19.42,9.27,3.25,6.83,-13.15,1.50,-2.58,-4.75,-9.21,-21.35,-22.36,-6.08,2.35,16.98,46.57,74.13,23.20
IncomeDistributionExpenses_sy,,,,,21.28,4.75,24.80,17.36,37.43,21.84,14.44,7.95,10.24,34.56,25.27,7.29,12.17,8.62,5.68,11.91,13.79,10.38,6.85,20.70,4.54,5.28,-4.18,-9.34,11.99,17.57,14.82,17.94,-5.38,-1.04,-0.80,-0.97,-4.71,4.47,4.30,6.40,-0.96,2.86,-1.91,-2.58,-2.89,-4.06,3.86,1.80,5.68,2.71,9.16,11.45,1.94,6.60
IncomeDistributionExpenses_qq,,2.27,75.11,-118.93,356.48,21.33,10.51,95.74,-35.92,14.52,12.35,14.58,-29.23,75.99,-11.31,8.87,-9.22,7.29,-2.65,18.03,-24.89,5.56,11.35,18.43,-20.35,7.92,3.01,-0.93,-2.10,2.27,15.93,-1.04,1.16,-2.30,-6.04,12.32,-11.16,27.36,-14.03,6.13,-8.07,3.54,0.47,1.86,-10.12,-1.30,-12.97,0.56,8.72,7.56,-0.53,26.00,29.17,-23.90
IncomeDistributionExpenses_sq,,6.46,5.91,43.38,-12.98,9.56,4.91,32.70,-14.30,2.72,14.84,21.41,-16.98,4.22,5.10,11.21,-15.27,5.33,4.65,18.34,-7.18,1.24,0.59,21.86,-25.16,-1.79,3.01,29.93,-11.00,8.09,7.01,18.86,-19.04,-0.99,6.18,20.30,-15.88,-3.10,-2.46,17.56,-14.52,3.50,-2.11,7.34,-14.68,-1.64,6.96,6.02,-7.94,-1.64,11.06,12.23,-13.40,1.04
IncomeAdministrativExpenses,9650000,11742000,4217000,23474000,9381000,11314000,14034000,3715000,10947000,11763000,11491000,13683000,13260000,14804000,12992000,15606000,14014000,14075000,12834000,15093000,12357000,12749000,11467000,17119000,13685000,14139000,14371000,16701000,13181000,13103000,12216000,13173000,11645000,12104000,10451000,11390000,9756000,8984000,9062000,8855000,6768000,7325000,7035000,9402000,6919000,8547000,5842000,10084000,8062000,11219000,8623000,16603000,14030000,14151000
IncomeAdministrativExpenses_yy,,,,,-2.79,-3.65,232.80,-84.17,16.69,3.97,-18.12,268.32,21.13,25.85,13.06,14.05,5.69,-4.92,-1.22,-3.29,-11.82,-9.42,-10.65,13.42,10.75,10.90,25.32,-2.44,-3.68,-7.33,-15.00,-21.12,-11.65,-7.62,-14.45,-13.54,-16.22,-25.78,-13.29,-22.26,-30.63,-18.47,-22.37,6.18,2.23,16.68,-16.96,7.25,16.52,31.26,47.60,64.65,74.03,26.13
IncomeAdministrativExpenses_sy,,,,,5.77,-3.65,11.06,-15.74,15.76,23.14,37.74,16.90,11.68,22.68,9.17,6.82,-3.35,-5.14,1.02,-7.17,6.22,14.02,9.74,13.42,2.71,10.92,16.79,24.05,24.44,2.02,14.14,4.92,7.97,1.14,11.33,-0.18,0.82,-12.33,-13.10,-3.93,-3.10,7.58,1.83,-0.61,2.23,9.68,2.50,-3.44,9.03,8.72,17.83,10.66,12.48,15.73
IncomeAdministrativExpenses_qq,,21.68,-64.09,456.65,-60.04,20.61,24.04,-73.53,194.67,7.45,-2.31,19.08,-3.09,11.64,-12.24,20.12,-10.20,0.44,-8.82,17.60,-18.13,3.17,-10.06,49.29,-20.06,3.32,1.64,16.21,-21.08,-0.59,-6.77,7.83,-11.60,3.94,-13.66,8.98,-14.35,-7.91,0.87,-2.28,-23.57,8.23,-3.96,33.65,-26.41,23.53,-31.65,72.61,-20.05,39.16,-23.14,92.54,-15.50,0.86
IncomeAdministrativExpenses_sq,,14.09,-11.32,60.70,-25.18,4.67,4.48,12.57,-0.98,9.80,22.88,6.69,-6.16,10.25,-4.49,13.17,-15.09,0.44,-1.84,9.51,-5.93,2.00,3.24,17.65,-13.78,19.84,0.22,12.94,-11.53,6.78,-5.86,12.34,-15.25,3.02,-1.06,9.45,-11.09,-9.64,5.26,14.15,-19.66,1.56,-1.69,17.54,-11.67,4.11,-9.70,29.22,-9.24,3.67,-1.78,20.69,-13.33,0.86
IncomeGrossProfit,5621000,7578000,5145000,3564000,4155000,10581000,14784000,14008000,10270000,6983000,7128000,11476000,10388000,11060000,10531000,10650000,5907000,5929000,4684000,551000,16382000,13286000,9763000,4432000,10067000,7710000,6216000,8690000,5513000,5936000,-272000,763000,8324000,3829000,8011000,8270000,9211000,3625000,4614000,7219000,8859000,442000,-821000,5707000,4391000,7595000,9198000,12962000,11704000,16448000,7457000,781000,12463000,-2252000
IncomeGrossProfit_yy,,,,,-26.08,39.63,187.35,293.04,147.17,-34.00,-51.79,-18.08,1.15,58.38,47.74,-7.20,-43.14,-46.39,-55.52,-94.83,177.33,124.09,108.43,704.36,-38.55,-41.97,-36.33,96.07,-45.24,-23.01,-104.38,-91.22,50.99,-35.50,3045.22,983.88,10.66,-5.33,-42.40,-12.71,-3.82,-87.81,-117.79,-20.94,-50.43,1618.33,1220.34,127.12,166.55,116.56,-18.93,-93.97,6.48,-113.69
IncomeGrossProfit_sy,,,,,-31.38,13.12,8.51,16.16,55.75,-31.18,-12.62,-18.08,-15.30,-6.14,33.39,21.67,-7.06,-35.38,-8.93,28.94,-16.86,5.96,12.74,-17.58,-4.16,-12.77,-5.82,15.34,27.93,-17.62,-10.87,2.25,26.12,30.60,38.52,18.01,19.80,1.60,-6.75,27.38,17.07,5.70,36.43,-3.60,-7.96,-4.38,-13.84,17.78,0.99,-3.23,28.64,-5.88,5.48,-11.93
IncomeGrossProfit_qq,,34.82,-32.11,-30.73,16.58,154.66,39.72,-5.25,-26.68,-32.01,2.08,61.00,-9.48,6.47,-4.78,1.13,-44.54,0.37,-21.00,-88.24,2873.14,-18.90,-26.52,-54.60,127.14,-23.41,-19.38,39.80,-36.56,7.67,-104.58,380.51,990.96,-54.00,109.22,3.23,11.38,-60.64,27.28,56.46,22.72,-95.01,-285.75,795.13,-23.06,72.97,21.11,40.92,-9.71,40.53,-54.66,-89.53,1495.77,-118.07
IncomeGrossProfit_sq,,77.36,-20.66,5.77,-12.68,105.00,-28.13,34.57,5.78,-39.34,33.06,-25.16,30.56,-21.77,29.44,4.58,34.53,-33.74,-1.54,-51.00,10.08,19.81,23.09,-35.22,39.78,-23.41,73.43,-32.48,-27.86,-0.70,17.98,-42.70,-1.37,-15.48,3.70,-2.16,-1.90,-34.54,38.04,48.06,-1.75,7.38,20.07,-19.01,3.66,25.94,1.66,26.30,-15.75,23.92,10.25,1.89,-1.10,-52.44
IncomeOtherOperatingIncome,1998000,6513000,4676000,7123000,7672000,4734000,5146000,5710000,7985000,8129000,5617000,3483000,3564000,7620000,6369000,47417000,2954000,9420000,7245000,11371000,2913000,3535000,7075000,20124000,3305000,9034000,12376000,13276000,4867000,3887000,3384000,6803000,2958000,4327000,3824000,5213000,2740000,5716000,4119000,7132000,3622000,4130000,4582000,14367000,3620000,4001000,1060000,11840000,4186000,7792000,11590000,-11024000,5464000,-2467000
IncomeOtherOperatingIncome_yy,,,,,283.98,-27.31,10.05,-19.84,4.08,71.72,9.15,-39.00,-55.37,-6.26,13.39,1261.38,-17.12,23.62,13.75,-76.02,-1.39,-62.47,-2.35,76.98,13.46,155.56,74.93,-34.03,47.26,-56.97,-72.66,-48.76,-39.22,11.32,13.00,-23.37,-7.37,32.10,7.71,36.81,32.19,-27.75,11.24,101.44,-0.06,-3.12,-76.87,-17.59,15.64,94.75,993.40,-193.11,30.53,-131.66
IncomeOtherOperatingIncome_sy,,,,,125.77,-43.30,7.92,29.72,39.84,134.36,73.16,-10.08,8.26,1.08,37.20,-29.74,24.20,23.62,17.12,16.30,-20.75,-26.38,-21.05,16.38,14.46,91.91,-3.04,-10.36,0.07,0.04,20.16,-11.44,-39.22,1.33,-38.27,-24.53,13.47,-11.35,4.97,13.14,-14.23,37.42,-2.05,15.25,-21.92,-31.34,-3.20,-13.46,26.98,-9.59,-13.88,-24.59,18.45,20.59
IncomeOtherOperatingIncome_qq,,225.98,-28.21,52.33,7.71,-38.30,8.70,10.96,39.84,1.80,-30.90,-37.99,2.33,113.80,-16.42,644.50,-93.77,218.89,-23.09,56.95,-74.38,21.35,100.14,184.44,-83.58,173.34,36.99,7.27,-63.34,-20.14,-12.94,101.03,-56.52,46.28,-11.62,36.32,-47.44,108.61,-27.94,73.15,-49.21,14.03,10.94,213.55,-74.80,10.52,-73.51,1016.98,-64.65,86.14,48.74,-195.12,149.56,-145.15
IncomeOtherOperatingIncome_sq,,193.03,-51.40,50.32,-5.51,10.40,20.90,45.06,11.24,46.31,-33.28,15.14,-20.30,27.75,-16.71,-6.99,-21.05,23.37,-30.84,56.95,-46.89,26.74,-3.38,127.49,-49.65,71.06,-38.34,10.84,-51.55,59.16,-0.67,8.27,-36.95,16.50,-23.13,60.56,-27.66,31.00,-27.94,78.91,-41.30,23.06,-19.86,92.68,-29.20,10.82,1.28,-1.56,-22.28,11.06,16.09,14.11,29.70,33.20
IncomeOtherOperatingCosts,134000,689000,1118000,1549000,1078000,470000,458000,1786000,764000,889000,2175000,2716000,1836000,2619000,3133000,16888000,2445000,9954000,3348000,261916000,2198000,2291000,3329000,12874000,1251000,2071000,5386000,7559000,2720000,2747000,1898000,12462000,1234000,859000,1572000,2643000,2503000,2145000,1370000,6654000,3845000,743000,1657000,6951000,3043000,3909000,953000,4933000,2295000,7518000,6916000,-7729000,3495000,-2022000
IncomeOtherOperatingCosts_yy,,,,,704.48,-31.79,-59.03,15.30,-29.13,89.15,374.89,52.07,140.31,194.60,44.05,521.80,33.17,280.07,6.86,1450.90,-10.10,-76.98,-0.57,-95.08,-43.08,-9.60,61.79,-41.28,117.43,32.64,-64.76,64.86,-54.63,-68.73,-17.18,-78.79,102.84,149.71,-12.85,151.76,53.62,-65.36,20.95,4.46,-20.86,426.11,-42.49,-29.03,-24.58,92.33,625.71,-256.68,52.29,-126.90
IncomeOtherOperatingCosts_sy,,,,,60.98,-12.39,29.65,-40.70,-6.55,71.96,25.37,55.20,-27.27,67.44,-34.33,117.43,113.26,-7.41,56.60,40.43,-25.18,27.05,0.25,28.18,58.96,60.89,47.37,-1.64,4.13,-5.60,1.68,13.68,13.38,-45.33,-12.88,-13.50,41.95,-33.40,0.42,-28.02,-15.58,1.95,20.95,24.09,-15.52,22.35,-3.07,13.62,-7.28,35.60,34.03,-12.90,13.80,25.04
IncomeOtherOperatingCosts_qq,,414.18,62.26,38.55,-30.41,-56.40,-2.55,289.96,-57.22,16.36,144.66,24.87,-32.40,42.65,19.63,439.04,-85.52,307.12,-66.37,7723.06,-99.16,4.23,45.31,286.72,-90.28,65.55,160.07,40.35,-64.02,0.99,-30.91,556.59,-90.10,-30.39,83.00,68.13,-5.30,-14.30,-36.13,385.69,-42.22,-80.68,123.01,319.49,-56.22,28.46,-75.62,417.63,-53.48,227.58,-8.01,-211.76,145.22,-157.85
IncomeOtherOperatingCosts_sq,,93.62,-22.46,210.33,-83.09,25.25,-29.74,113.69,-56.76,4.12,-20.16,62.48,-69.30,32.02,-62.80,286.79,-66.43,14.84,-42.73,100.99,-66.04,87.96,-14.24,115.56,-66.55,65.55,-18.82,87.63,-65.13,72.84,-32.98,98.69,-53.49,3.98,11.09,126.37,-26.34,13.69,-12.78,34.07,-42.22,2.94,-16.53,132.14,7.01,50.13,-40.66,158.43,-53.48,49.19,-31.00,59.94,-54.68,64.85
IncomeEBIT,7485000,13402000,8703000,9138000,10749000,14845000,19472000,17932000,17491000,14223000,10570000,12243000,12116000,16061000,13767000,41179000,6416000,5395000,8581000,-249994000,17097000,14530000,13509000,11682000,12121000,14673000,13206000,14407000,7660000,7076000,1214000,-4896000,10048000,7297000,10263000,10840000,9448000,7196000,7363000,7697000,8636000,3829000,2104000,13123000,4968000,7687000,9305000,19869000,13595000,16722000,12131000,-2514000,14432000,-2697000
IncomeEBIT_yy,,,,,43.61,10.77,123.74,96.24,62.72,-4.19,-45.72,-31.73,-30.73,12.92,30.25,236.35,-47.05,-66.41,-37.67,-707.09,166.47,169.32,57.43,104.67,-29.10,0.98,-2.24,23.33,-36.80,-51.78,-90.81,-133.98,31.17,3.12,745.39,321.41,-5.97,-1.38,-28.26,-28.99,-8.59,-46.79,-71.42,70.49,-42.47,100.76,342.25,51.41,173.65,117.54,30.37,-112.65,6.16,-116.13
IncomeEBIT_sy,,,,,-6.30,12.12,35.03,96.24,68.73,-2.22,-9.71,-31.73,-10.66,-12.62,17.59,13.70,-6.40,-4.89,-19.45,41.32,18.77,4.08,7.62,-30.04,9.83,-12.46,-2.24,-61.31,16.71,3.96,-19.18,9.35,27.38,14.75,12.33,9.23,17.55,30.33,-13.72,36.91,27.18,25.68,20.72,-4.48,4.24,-20.00,-18.41,12.77,-2.50,-12.99,6.48,13.16,6.16,-11.69
IncomeEBIT_qq,,79.05,-35.06,5.00,17.63,38.11,31.17,-7.91,-2.46,-18.68,-25.68,15.83,-1.04,32.56,-14.28,199.11,-84.42,-15.91,59.05,-3013.34,106.84,-15.01,-7.03,-13.52,3.76,21.05,-10.00,9.09,-46.83,-7.62,-82.84,-503.29,305.23,-27.38,40.65,5.62,-12.84,-23.84,2.32,4.54,12.20,-55.66,-45.05,523.72,-62.14,54.73,21.05,113.53,-31.58,23.00,-27.45,-120.72,674.07,-118.69
IncomeEBIT_sq,,126.16,-33.43,5.00,-13.68,44.50,0.78,73.03,-2.46,-18.68,-0.14,-2.64,-10.86,-2.01,18.20,-20.88,23.46,-18.06,8.94,-17.30,28.50,11.16,18.91,-32.88,31.09,21.05,13.86,-55.55,37.47,-7.62,-13.02,-43.11,3.78,-3.71,-2.75,21.09,0.08,-23.84,26.34,14.30,0.10,6.40,9.21,12.26,-12.07,18.88,1.82,23.66,-11.94,9.74,16.16,-1.37,29.76,-55.24
IncomeFinanceIncome,2370000,66000,479000,3580000,988000,678000,945000,99000,3328000,1780000,2229000,-351000,1085000,2544000,2995000,3212000,4969000,3503000,-1229000,-1320000,448000,1067000,2650000,2488000,564000,694000,483000,6500000,105000,219000,2067000,188000,708000,591000,172000,1651000,696000,1104000,124000,189000,1797000,380000,1209000,-2220000,1343000,1151000,-2327000,464000,92000,600000,1366000,-1746000,160000,2134000
IncomeFinanceIncome_yy,,,,,-58.31,927.27,97.29,-97.23,236.84,162.54,135.87,-454.55,-67.40,42.92,34.37,1015.10,357.97,37.70,-141.04,-141.10,-90.98,-69.54,315.62,288.48,25.89,-34.96,-81.77,161.25,-81.38,-68.44,327.95,-97.11,574.29,169.86,-91.68,778.19,-1.69,86.80,-27.91,-88.55,158.19,-65.58,875.00,-1274.60,-25.26,202.89,-292.47,120.90,-93.15,-47.87,158.70,-476.29,73.91,255.67
IncomeFinanceIncome_sy,,,,,-58.31,-12.41,38.34,-60.31,45.19,254.55,85.62,29.12,-65.62,46.17,-57.14,82.37,54.55,9.38,-20.53,-75.02,52.25,-56.71,7.07,216.46,39.04,20.13,-54.18,-40.90,7.88,-81.92,20.98,-26.40,-46.53,211.11,-15.05,-22.24,-1.62,-54.67,50.63,-7.55,11.75,39.13,-14.29,-14.29,-16.42,-21.65,-50.00,-11.77,-52.43,-27.27,-20.32,-3.14,-56.25,12.86
IncomeFinanceIncome_qq,,-97.22,625.76,647.39,-72.40,-31.38,39.38,-89.52,3261.62,-46.51,25.22,-115.75,409.12,134.47,17.73,7.25,54.70,-29.50,-135.08,-7.40,133.94,138.17,148.36,-6.11,-77.33,23.05,-30.40,1245.76,-98.38,108.57,843.84,-90.90,276.60,-16.53,-70.90,859.88,-57.84,58.62,-88.77,52.42,850.79,-78.85,218.16,-283.62,160.50,-14.30,-302.17,119.94,-80.17,552.17,127.67,-227.82,109.16,1233.75
IncomeFinanceIncome_sq,,-25.36,-19.02,328.47,-62.50,108.79,4.88,53.76,-15.27,29.64,15.32,41.56,-65.96,162.95,-70.83,100.00,-67.70,154.42,-1.08,-8.81,131.01,-28.10,40.22,107.94,-41.52,67.03,-79.74,103.53,-34.88,-71.84,106.07,86.14,-45.18,10.36,-30.14,22.55,-3.51,-9.55,22.59,15.97,8.76,24.49,25.37,25.00,4.59,-24.26,-26.39,-33.85,13.68,-25.78,-21.66,104.49,-57.63,68.45
IncomeFinanceCosts,2338000,1515000,2099000,2247000,2048000,2661000,2228000,2426000,2873000,4577000,4263000,3956000,5151000,7469000,6021000,93363000,60012000,54554000,3777000,10957000,8216000,4526000,7460000,5532000,4441000,7068000,3925000,4756000,6130000,3405000,6281000,6054000,4759000,4015000,4721000,3190000,3837000,4435000,3187000,2045000,4199000,3333000,3103000,-340000,3792000,2896000,93000,2289000,3141000,3201000,2834000,4537000,2615000,4334000
IncomeFinanceCosts_yy,,,,,-12.40,75.64,6.15,7.97,40.28,72.00,91.34,63.07,79.29,63.19,41.24,2260.04,1065.06,630.41,-37.27,-88.26,-86.31,-91.70,97.51,-49.51,-45.95,56.16,-47.39,-14.03,38.03,-51.83,60.03,27.29,-22.37,17.91,-24.84,-47.31,-19.37,10.46,-32.49,-35.89,9.43,-24.85,-2.64,-116.63,-9.69,-13.11,-97.00,773.24,-17.17,10.53,2947.31,98.21,-16.75,35.40
IncomeFinanceCosts_sy,,,,,-0.62,-31.14,25.38,7.97,32.14,79.02,36.90,57.63,27.26,47.29,37.39,116.61,113.13,-32.36,-34.42,-43.43,-46.58,-18.14,1.76,-4.00,19.80,56.16,39.08,48.30,43.05,20.25,32.21,6.44,-16.59,18.94,-39.35,-2.49,-11.21,-33.88,11.82,-35.89,-12.98,-18.55,-25.26,-8.37,-4.68,-13.22,-2.64,0.68,-15.82,9.80,17.77,-4.54,9.80,32.41
IncomeFinanceCosts_qq,,-35.20,38.55,7.05,-8.86,29.93,-16.27,8.89,18.43,59.31,-6.86,-7.20,30.21,45.00,-19.39,1450.62,-35.72,-9.09,-93.08,190.10,-25.02,-44.91,64.83,-25.84,-19.72,59.15,-44.47,21.17,28.89,-44.45,84.46,-3.61,-21.39,-15.63,17.58,-32.43,20.28,15.59,-28.14,-35.83,105.33,-20.62,-6.90,-110.96,1215.29,-23.63,-96.79,2361.29,37.22,1.91,-11.47,60.09,-42.36,65.74
IncomeFinanceCosts_sq,,34.92,-36.83,69.22,-27.23,-0.62,9.19,11.90,18.43,22.08,4.43,26.36,-14.34,16.21,7.79,275.86,-40.09,-21.50,9.08,-2.54,16.79,14.58,46.11,5.53,8.12,13.05,19.30,26.96,-6.11,4.32,1.16,12.10,-17.00,8.63,-26.33,52.64,-32.99,-12.04,7.89,1.52,-5.00,3.58,-9.10,27.02,-10.33,-5.48,0.15,47.29,-28.52,1.89,-9.38,25.61,-6.56,14.63
IncomeOtherIncome,602000,315000,-3179000,-2289000,2984000,1898000,-679000,-723000,-6000,3252000,786000,-1481000,-764000,-522000,-498000,4020000,,,,2138000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IncomeOtherIncome_yy,,,,,395.68,502.54,78.64,68.41,-100.20,71.34,215.76,-104.84,-12633.33,-116.05,-163.36,371.44,100.00,100.00,100.00,-46.82,,,,-100.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IncomeOtherIncome_sy,,,,,101.12,179.17,78.64,-100.00,-100.10,-100.00,57.88,29.44,-100.00,-58.04,-132.14,-100.00,100.00,,100.00,-46.82,,,,-189.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IncomeOtherIncome_qq,,-47.67,-1109.21,28.00,230.36,-36.39,-135.77,-6.48,99.17,54300.00,-75.83,-288.42,48.41,31.68,4.60,907.23,-100.00,,,,-100.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IncomeOtherIncome_sq,,26.16,-165.33,28.00,-92.08,-11.94,-89.18,-143.75,70.60,-16.67,-75.83,32.88,48.41,31.68,-100.14,21.80,-82.35,,,,1311.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IncomeNetGrossProfit,8119000,12268000,3904000,8182000,12673000,14760000,17510000,14882000,17940000,14678000,9322000,6455000,7286000,10614000,10243000,-44952000,-48627000,-45656000,3575000,-260133000,9329000,11071000,8699000,8638000,8244000,8299000,9764000,16151000,1635000,3890000,-3000000,-10762000,5997000,3873000,5714000,9301000,6307000,3865000,4300000,5841000,6234000,876000,210000,11243000,2519000,5942000,6885000,18044000,10546000,14121000,10663000,-8797000,11977000,-4897000
IncomeNetGrossProfit_yy,,,,,56.09,20.31,348.51,81.89,41.56,-0.56,-46.76,-56.63,-59.39,-27.69,9.88,-796.39,-767.40,-530.15,-65.10,-478.69,119.18,124.25,143.33,103.32,-11.63,-25.04,12.24,86.98,-80.17,-53.13,-130.73,-166.63,266.79,-0.44,290.47,186.42,5.17,-0.21,-24.75,-37.20,-1.16,-77.34,-95.12,92.48,-59.59,578.31,3178.57,60.49,318.66,137.65,54.87,-148.75,13.57,-134.68
