,2005/Q1,2005/Q2,2005/Q3,2005/Q4,2006/Q1,2006/Q2,2006/Q3,2006/Q4,2007/Q1,2007/Q2,2007/Q3,2007/Q4,2008/Q1,2008/Q2,2008/Q3,2008/Q4,2009/Q1,2009/Q2,2009/Q3,2009/Q4,2010/Q1,2010/Q2,2010/Q3,2010/Q4,2011/Q1,2011/Q2,2011/Q3,2011/Q4,2012/Q1,2012/Q2,2012/Q3,2012/Q4,2013/Q1,2013/Q2,2013/Q3,2013/Q4,2014/Q1,2014/Q2,2014/Q3,2014/Q4,2015/Q1,2015/Q2,2015/Q3,2015/Q4,2016/Q1,2016/Q2,2016/Q3,2016/Q4,2017/Q1,2017/Q2,2017/Q3,2017/Q4,2018/Q1,2018/Q2
IncomeOtherOperatingIncome,62689000,33106000,71756000,11906000,46477000,51293000,143831000,3768000,59314000,139336000,56156000,59142000,665000,-3263000,4882000,493917000,334192000,-139595000,-188552000,15563000,4111000,40645000,-62612000,4078000,79842000,3677000,274020000,28827000,-102472000,76223000,-115502000,121473000,191205000,209479000,-75387000,3268000,445992000,-540000,-2198000,26524000,-123029000,92227000,51137000,748250000,120193000,212851000,65311000,178199000,111694000,91079000,42301000,75939000,114441000,90706000
IncomeOtherOperatingIncome_yy,,,,,-25.86,54.94,100.44,-68.35,27.62,171.65,-60.96,1469.59,-98.88,-102.34,-91.31,735.14,50154.44,-4178.12,-3962.19,-96.85,-98.77,129.12,66.79,-73.80,1842.16,-90.95,537.65,606.89,-228.34,1972.97,-142.15,321.39,286.59,174.82,34.73,-97.31,133.25,-100.26,97.08,711.63,-127.59,17179.07,2426.52,2721.03,197.69,130.79,27.72,-76.18,-7.07,-57.21,-35.23,-57.39,2.46,-0.41
IncomeOtherOperatingIncome_sy,,,,,-61.23,54.94,147.95,-91.53,27.62,81.08,30.66,418.60,189.34,-18.96,-7.56,29.66,40.96,-14.16,-57.44,-24.38,-42.32,22.52,129.16,97.65,59.90,-68.74,112.22,-76.60,-27.36,55.56,-44.73,12.50,21.69,-20.35,27.60,-67.51,-45.37,-61.07,97.08,109.01,-25.29,111.08,-57.31,-20.96,61.05,7.69,-9.43,19.46,-6.69,-30.16,-11.11,-29.98,55.50,30.58
IncomeOtherOperatingIncome_qq,,-47.19,116.75,-83.41,290.37,10.36,180.41,-97.38,1474.15,134.91,-59.70,5.32,-98.88,-590.68,249.62,10017.10,-32.34,-141.77,-35.07,108.25,-73.58,888.69,-254.05,106.51,1857.87,-95.39,7352.27,-89.48,-455.47,174.38,-251.53,205.17,57.41,9.56,-135.99,104.33,13547.25,-100.12,-307.04,1306.73,-563.84,174.96,-44.55,1363.23,-83.94,77.09,-69.32,172.85,-37.32,-18.46,-53.56,79.52,50.70,-20.74
IncomeOtherOperatingIncome_sq,,-64.74,70.00,164.96,-84.23,4.61,136.12,-32.85,19.34,160.82,-50.45,86.12,-41.53,6.63,-25.32,59.89,-35.94,-18.60,-41.67,105.52,-67.76,142.86,-75.14,509.51,-56.84,-11.54,-41.94,-38.18,-72.89,95.18,-40.71,41.03,-10.81,20.07,-37.50,71.43,16.99,-36.70,85.74,79.34,-72.86,61.65,-35.58,140.00,-45.48,90.17,-52.68,172.85,-65.83,37.92,-7.04,173.77,-25.88,45.39
IncomeOtherOperatingCosts,,,,,,,,,,,,19209000,-6040000,9077000,-18266000,30542000,,2858000,-43407000,74492000,115556000,-106444000,,13565000,,6407000,,14116000,,9966000,,12251000,,12848000,,20450000,,6892000,,28827000,,5706000,188284000,-174635000,6756000,1066000,1627000,50452000,9812000,36942000,-20878000,55926000,20666000,26873000
IncomeOtherOperatingCosts_yy,,,,,,,,,,,,,,,,59.00,100.00,-68.51,-137.64,143.90,,-3824.42,100.00,-81.79,-100.00,106.02,,4.06,,55.55,,-13.21,,28.92,,66.93,,-46.36,,40.96,,-17.21,,-705.80,,-81.32,-99.14,128.89,45.23,3365.48,-1383.22,10.85,110.62,-27.26
IncomeOtherOperatingCosts_sy,,,,,,,,,,,,,,,,59.00,113.58,264.88,65.63,58.51,,-12.20,66.92,25.52,-19.80,-23.30,,4.06,,21.24,,-30.74,,-18.10,,-23.31,,-46.14,,103.00,,2.00,,2.39,,10.55,13.95,20.50,-0.45,4.98,-11.60,-42.26,8.40,-27.00
IncomeOtherOperatingCosts_qq,,,,,,,,,,,,,-131.44,250.28,-301.23,267.21,-100.00,,-1618.79,271.61,55.13,-192.11,100.00,,-100.00,,-100.00,,-100.00,,-100.00,,-100.00,,-100.00,,-100.00,,-100.00,,-100.00,,3199.75,-192.75,103.87,-84.22,52.63,3000.92,-80.55,276.50,-156.52,367.87,-63.05,30.03
IncomeOtherOperatingCosts_sq,,,,,,,,,,,,,-78.93,18.30,-20.69,254.48,-77.47,,-54.25,295.85,-85.10,94.40,-38.84,,-71.21,,16.86,,-75.87,,-34.96,,-54.76,,-15.06,,-36.45,,19.40,,-73.51,,0.41,89.33,-67.01,26.08,-8.70,271.95,-81.63,29.84,-45.16,122.47,-66.26,12.72
IncomeEBIT,93400000,57951000,110690000,29951000,87491000,81648000,175968000,35918000,89503000,176307000,77607000,68710000,41227000,17943000,63572000,548910000,402016000,-90026000,-94856000,-20994000,-62601000,202258000,-6456000,35490000,127129000,40074000,323578000,48584000,-31970000,104900000,-40529000,157050000,245707000,248733000,-2346000,18392000,490148000,27110000,69370000,66275000,-80863000,112144000,112910000,766868000,168021000,239635000,85296000,118701000,89686000,45091000,71410000,68598000,81270000,50584000
IncomeEBIT_yy,,,,,-6.33,40.89,58.97,19.92,2.30,115.94,-55.90,91.30,-53.94,-89.82,-18.08,698.88,875.13,-601.73,-249.21,-103.82,-115.57,324.67,93.19,269.05,303.08,-80.19,5112.05,36.89,-125.15,161.77,-112.53,223.25,868.55,137.11,94.21,-88.29,99.48,-89.10,3056.95,260.35,-116.50,313.66,62.76,1057.10,307.78,113.69,-24.46,-84.52,-46.62,-81.18,-16.28,-42.21,-9.38,12.18
IncomeEBIT_sy,,,,,-100.00,40.89,95.01,66.61,12.05,25.23,49.76,89.26,58.34,-2.14,-31.29,-52.24,-6.90,-51.32,-68.18,-56.21,-5.56,39.77,43.57,112.64,3.46,-21.30,70.48,16.81,-65.29,-21.14,-70.12,0.48,76.88,-32.76,3.09,-33.81,-72.46,-52.73,26.05,51.89,16.34,99.93,-14.89,13.12,42.31,46.57,-24.46,42.28,-21.30,-5.86,48.66,-34.94,54.08,23.04
IncomeEBIT_qq,,-37.95,91.01,-72.94,192.11,-6.68,115.52,-79.59,149.19,96.98,-55.98,-11.46,-40.00,-56.48,254.30,763.45,-26.76,-122.39,-5.37,77.87,-198.19,423.09,-103.19,649.72,258.21,-68.48,707.45,-84.99,-165.80,428.12,-138.64,487.50,56.45,1.23,-100.94,883.97,2565.01,-94.47,155.88,-4.46,-222.01,238.68,0.68,579.19,-78.09,42.62,-64.41,39.16,-24.44,-49.72,58.37,-3.94,18.47,-37.76
IncomeEBIT_sq,,-70.62,88.00,52.31,11.84,4.38,39.98,22.87,-42.65,73.43,17.01,-40.96,-16.23,-22.40,-6.90,10.88,-31.51,-53.76,0.46,2.48,-44.71,70.09,-46.05,109.30,-24.61,6.83,51.18,-58.11,-60.73,110.92,-25.85,-56.63,70.86,-5.43,-35.51,11.81,42.38,-27.88,95.00,-11.52,-16.33,21.89,-12.72,15.92,-41.76,34.91,-25.90,170.71,-69.86,53.59,15.43,51.40,-30.78,23.09
IncomeFinanceIncome,2615000,1021000,6339000,-1806000,2403000,11486000,275000,609000,4583000,8113000,6184000,2269000,7684000,10373000,15774000,-27327000,5698000,11827000,13714000,55182000,100054000,17758000,43386000,-154392000,4130000,10329000,-5782000,-6858000,4019000,5200000,1350000,-10296000,4670000,3344000,-73000,1683000,2896000,1348000,1275000,-4136000,4565000,4314000,7109000,-11114000,7906000,39390000,14218000,-13793000,568000,112618000,11932000,19523000,6439000,19365000
IncomeFinanceIncome_yy,,,,,-8.11,1024.98,-95.66,133.72,90.72,-29.37,2148.73,272.58,67.66,27.86,155.08,-1304.36,-25.85,14.02,-13.06,301.93,1655.95,50.15,216.36,-379.79,-95.87,-41.83,-113.33,95.56,-2.69,-49.66,123.35,-50.13,16.20,-35.69,-105.41,116.35,-37.99,-59.69,1846.58,-345.75,57.63,220.03,457.57,-168.71,73.19,813.07,100.00,-24.10,-92.82,185.91,-16.08,241.54,1033.63,-82.80
IncomeFinanceIncome_sy,,,,,-8.11,211.35,-15.25,95.62,222.58,179.03,139.67,180.07,67.66,32.12,251.29,33.95,-50.42,-73.45,-20.72,-12.84,4.92,3.94,29.48,-35.85,-40.00,11.05,-30.24,72.39,37.69,-49.48,-0.49,-15.88,-67.33,2.03,-82.36,-45.85,-17.04,-17.20,-5.08,49.11,95.99,-15.74,-1.89,-12.08,-27.34,20.72,50.00,35.44,90.88,-20.91,-58.15,19.55,-19.18,-0.93
IncomeFinanceIncome_qq,,-60.96,520.86,-128.49,233.06,377.99,-97.61,121.45,652.55,77.02,-23.78,-63.31,238.65,34.99,52.07,-273.24,120.85,107.56,15.96,302.38,81.32,-82.25,144.32,-455.86,102.68,150.10,-155.98,-18.61,158.60,29.39,-74.04,-862.67,145.36,-28.39,-102.18,2405.48,72.07,-53.45,-5.42,-424.39,210.37,-5.50,64.79,-256.34,171.14,398.23,-63.90,-197.01,104.12,19727.11,-89.40,63.62,-67.02,200.75
IncomeFinanceIncome_sq,,206.25,-34.02,-13.01,30.78,330.15,-61.55,118.00,-17.46,69.44,-31.91,271.79,12.41,6.52,-20.39,-16.87,2.70,-31.34,15.96,48.70,81.32,35.78,66.04,-3.46,80.21,29.45,7.96,-8.43,-23.80,-49.13,100.10,-29.29,-36.96,-5.71,-27.84,50.00,45.88,10.00,-30.26,25.62,99.36,-16.27,-6.31,20.34,1.88,11.33,-32.86,59.57,31.66,-12.08,-32.46,74.12,-50.65,1.27
IncomeFinanceCosts,17378000,8861000,28512000,-5338000,12026000,25963000,15699000,11190000,15441000,19069000,18252000,26176000,21188000,19791000,41424000,282977000,199195000,-34352000,-39383000,48116000,75262000,92658000,45733000,-88517000,40642000,34113000,46448000,26399000,48008000,37633000,37388000,23964000,55375000,28056000,35110000,44200000,37778000,26230000,33108000,54024000,29593000,29360000,35494000,146948000,47157000,216634000,67591000,81012000,21441000,38353000,14055000,26700000,17824000,17396000
IncomeFinanceCosts_yy,,,,,-30.80,193.00,-44.94,309.63,28.40,-26.55,16.26,133.92,37.22,3.79,126.96,981.06,840.13,-273.57,-195.07,-83.00,-62.22,369.73,216.12,-283.97,-46.00,-63.18,1.56,129.82,18.12,10.32,-19.51,-9.22,15.35,-25.45,-6.09,84.44,-31.78,-6.51,-5.70,22.23,-21.67,11.93,7.21,172.01,59.35,637.85,90.43,-44.87,-54.53,-82.30,-79.21,-67.04,-16.87,-54.64
IncomeFinanceCosts_sy,,,,,-66.95,-34.50,-34.68,-69.25,66.72,32.94,30.28,101.35,206.72,-22.56,42.32,378.47,53.38,85.06,13.72,-56.68,-19.84,0.49,35.22,62.86,10.46,0.35,111.50,21.27,5.05,-12.18,-25.74,-9.22,8.02,18.39,-28.02,-39.63,-17.30,-5.58,20.69,6.19,-20.37,-4.13,0.40,4.26,-13.16,19.08,-34.43,22.52,-0.87,-21.28,80.29,-29.34,5.62,33.33
IncomeFinanceCosts_qq,,-49.01,221.77,-118.72,325.29,115.89,-39.53,-28.72,37.99,23.50,-4.28,43.41,-19.06,-6.59,109.31,583.12,-29.61,-117.25,-14.65,222.17,56.42,23.11,-50.64,-293.55,145.91,-16.06,36.16,-43.16,81.86,-21.61,-0.65,-35.90,131.08,-49.33,25.14,25.89,-14.53,-30.57,26.22,63.18,-45.22,-0.79,20.89,314.01,-67.91,359.39,-68.80,19.86,-73.53,78.88,-63.35,89.97,-33.24,-2.40
IncomeFinanceCosts_sq,,33.73,-28.70,101.14,-59.47,15.40,-1.08,9.46,-5.37,42.40,3.16,38.22,18.34,-18.94,21.35,127.33,-5.80,-13.78,-6.43,16.82,-6.34,13.67,-18.03,120.28,0.69,-5.61,13.82,-14.72,-10.71,-21.61,-3.95,23.97,19.21,27.54,-50.30,54.10,7.83,2.38,-7.10,59.52,-23.80,-0.02,-1.27,18.84,-14.08,19.76,-35.30,80.31,-32.98,1.98,-3.10,8.78,-2.91,24.64
IncomeOtherIncome,-3516000,-3474000,12205000,10843000,-5725000,-12181000,11331000,21709000,-3950000,22099000,636000,26689000,5148000,29751000,-13481000,-188805000,-143480000,66514000,64344000,33288000,73526000,-91814000,43388000,61709000,-21229000,6073000,-192928000,14213000,108745000,-35390000,54436000,13376000,-38119000,-72327000,44026000,44235000,-11774000,7161000,-4592000,-46892000,111563000,-64570000,-23977000,-19875000,-6818000,-68004000,16264000,8168000,7247000,12939000,-10377000,34669000,-3883000,55647000
IncomeOtherIncome_yy,,,,,-62.83,-250.63,-7.16,100.21,31.00,281.42,-94.39,22.94,230.33,34.63,-2219.65,-807.43,-2887.10,123.57,577.29,117.63,151.24,-238.04,-32.57,85.38,-128.87,106.61,-544.66,-76.97,612.25,-682.74,128.22,-5.89,-135.05,-104.37,-19.12,230.70,69.11,109.90,-110.43,-206.01,1047.54,-1001.69,-422.15,57.62,-106.11,-5.32,167.83,141.10,206.29,119.03,-163.80,324.45,-153.58,330.07
IncomeOtherIncome_sy,,,,,272.94,-75.32,-53.58,100.00,-100.00,190.71,-94.39,22.94,230.33,-32.68,-1186.85,-362.73,-2887.10,79.64,371.63,98.70,-16.67,-169.02,-32.57,100.00,133.07,106.61,-100.00,-100.04,-100.00,-325.00,128.22,100.00,-135.05,44.44,-19.12,91.04,69.11,100.00,-96.32,-206.01,4.96,77.96,-100.00,-52.68,63.09,7.34,84.94,60.05,13.19,25.86,76.62,47.46,-93.11,-20.26
IncomeOtherIncome_qq,,1.19,451.32,-11.16,-152.80,-112.77,193.02,91.59,-118.20,659.47,-97.12,4096.38,-80.71,477.91,-145.31,-1300.53,24.01,146.36,-3.26,-48.27,120.88,-224.87,147.26,42.23,-134.40,128.61,-3276.82,107.37,665.11,-132.54,253.82,-75.43,-384.98,-89.74,160.87,0.47,-126.62,160.82,-164.13,-921.17,337.91,-157.88,62.87,17.11,65.70,-897.42,123.92,-49.78,-11.28,78.54,-180.20,434.09,-111.20,1533.09
IncomeOtherIncome_sq,,-130.66,303.94,-123.55,24.11,-100.00,146.51,91.59,-100.00,659.47,-98.56,944.13,9.64,477.91,-458.37,-682.18,100.00,-20.83,111.53,-100.00,120.88,-162.43,147.26,42.23,20.73,-83.84,-183.90,100.00,100.00,-132.54,100.00,-8.39,-0.75,-63.53,130.43,27.73,-13.28,40.38,-86.74,-100.00,36.56,82.14,-31.48,28.17,-53.52,9.78,-36.92,82.12,-43.55,-77.54,47.08,215.40,-57.17,61.53
