,2005/Q1,2005/Q2,2005/Q3,2005/Q4,2007/Q3,2007/Q4,2008/Q1,2008/Q2,2008/Q3,2008/Q4,2009/Q1,2009/Q2,2009/Q3,2009/Q4,2010/Q1,2010/Q2,2010/Q3,2010/Q4,2011/Q1,2011/Q2,2011/Q3,2011/Q4,2012/Q1,2012/Q2,2012/Q3,2012/Q4,2013/Q1,2013/Q2,2013/Q3,2013/Q4,2014/Q1,2014/Q2,2014/Q3,2014/Q4,2015/Q1,2015/Q2,2015/Q3,2015/Q4,2016/Q1,2016/Q2,2016/Q3,2016/Q4,2017/Q1,2017/Q2,2017/Q3,2017/Q4,2018/Q1,2018/Q2
IncomeAdministrativExpenses_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IncomeAdministrativExpenses_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IncomeGrossProfit,50385000,-17233000,47397000,-3425000,62445000,18109000,75226000,33442000,85492000,96330000,222967000,209404000,10506000,103580000,226684000,185987000,214419000,149930000,284508000,155637000,238261000,116807000,217588000,277062000,221060000,235832000,347038000,209576000,268897000,215469000,266419000,464392000,225363000,249165000,352678000,207309000,553180000,398415000,389315000,285000000,333395000,358013000,442780000,410493000,322548000,416804000,328570000,297560000
IncomeGrossProfit_yy,,,,,,,,,36.91,431.95,196.40,526.17,-87.71,7.53,1.67,-11.18,1940.92,44.75,25.51,-16.32,11.12,-22.09,-23.52,78.02,-7.22,101.90,59.49,-24.36,21.64,-8.63,-23.23,121.59,-16.19,15.64,32.38,-55.36,145.46,59.90,10.39,37.48,-39.73,-10.14,13.73,44.03,-3.25,16.42,-25.79,-27.51
IncomeGrossProfit_sy,,,,,,,,,1.60,5.19,48.95,29.47,-10.49,7.53,-4.92,-11.78,1.52,-2.78,1.61,-11.95,-22.66,19.32,-2.51,78.02,-8.99,-3.80,-28.60,-17.60,0.94,-29.76,-26.96,14.75,5.80,6.53,40.76,4.74,52.52,-13.26,3.08,0.80,-20.66,4.33,-0.66,16.24,-1.35,-2.95,7.95,-87.85
IncomeGrossProfit_qq,,-134.20,375.04,-107.23,,-71.00,315.41,-55.54,155.64,12.68,131.46,-6.08,-94.98,885.91,118.85,-17.95,15.29,-30.08,89.76,-45.30,53.09,-50.98,86.28,27.33,-20.21,6.68,47.15,-39.61,28.31,-19.87,23.65,74.31,-51.47,10.56,41.54,-41.22,166.84,-27.98,-2.28,-26.79,16.98,7.38,23.68,-7.29,-21.42,29.22,-21.17,-9.44
IncomeGrossProfit_sq,,-83.48,-36.14,-18.57,,49.56,186.04,-74.47,8.94,9.72,152.58,-49.66,-11.26,-3.94,90.32,-34.00,6.15,-18.22,84.93,-45.30,-4.91,15.82,74.40,-21.04,-51.22,34.68,35.21,-41.28,-9.24,3.26,41.16,-30.52,-43.64,6.42,77.00,-51.01,21.88,1.16,74.28,-60.12,3.42,7.38,30.91,-37.51,-21.42,-6.00,10.10,-92.38
IncomeOtherOperatingIncome,5315000,47000,-5731000,33573000,-24898000,28808000,28644000,12065000,8314000,22551000,23212000,15455000,25317000,16068000,11673000,12838000,21179000,31478000,25161000,34242000,131768000,24719000,32731000,24197000,12272000,30410000,55022000,21085000,16886000,32203000,28148000,55567000,16459000,9272000,11877000,19471000,12798000,45808000,29745000,16370000,-16239000,-14660000,12451000,38843000,14680000,51002000,55178000,72189000
IncomeOtherOperatingIncome_yy,,,,,,,,,133.39,-21.72,-18.96,28.10,204.51,-28.75,-49.71,-16.93,-16.34,95.90,115.55,166.72,522.16,-21.47,30.09,-29.34,-90.69,23.02,68.10,-12.86,37.60,5.90,-48.84,163.54,-2.53,-71.21,-57.81,-64.96,-22.24,394.05,150.44,-15.93,-226.89,-132.00,-58.14,137.28,190.40,447.90,343.16,85.85
IncomeOtherOperatingIncome_sy,,,,,,,,,133.39,-25.45,-28.75,28.10,9.92,-93.19,41.11,-20.26,-37.54,244.80,49.33,20.26,-23.03,-21.47,36.66,-10.95,51.57,23.02,28.72,20.45,37.60,13.85,-4.28,93.86,25.68,43.16,-31.98,-50.52,-63.15,-77.85,27.30,-51.79,-44.42,64.28,-17.94,96.27,-22.13,4.84,-29.24,-45.08
IncomeOtherOperatingIncome_qq,,-99.12,-12293.62,685.81,,215.70,-0.57,-57.88,-31.09,171.24,2.93,-33.42,63.81,-36.53,-27.35,9.98,64.97,48.63,-20.07,36.09,284.81,-81.24,32.41,-26.07,-49.28,147.80,80.93,-61.68,-19.91,90.71,-12.59,97.41,-70.38,-43.67,28.10,63.94,-34.27,257.93,-35.07,-44.97,-199.20,9.72,184.93,211.97,-62.21,247.43,8.19,30.83
IncomeOtherOperatingIncome_sq,,35.09,-47.23,685.81,,215.70,-48.96,22.90,-32.35,175.05,-80.01,107.73,-18.65,-54.99,33.04,-17.66,-5.46,48.63,-20.07,35.56,-14.57,179.09,32.41,-7.09,2.25,67.58,-19.12,-12.88,5.20,51.45,-32.63,30.19,31.17,-10.54,-62.82,14.31,,-58.52,24.21,-44.97,-34.76,19.14,-38.07,52.88,-51.55,84.22,-14.42,28.76
IncomeOtherOperatingCosts,6434000,,,61162000,-10853000,32656000,20218000,33319000,34687000,22481000,22582000,24528000,20380000,53414000,11804000,31865000,18408000,80147000,26874000,34445000,33335000,70488000,22113000,41713000,12238000,150199000,46832000,34216000,17779000,161490000,24953000,24955000,18380000,60022000,37235000,29893000,43214000,1653319000,30423000,79436000,-21415000,173181000,72652000,50294000,48994000,49931000,44970000,75644000
IncomeOtherOperatingCosts_yy,,,,,,,,,419.61,-31.16,11.69,-26.38,-41.25,137.60,-47.73,29.91,-9.68,50.05,127.67,8.10,81.09,-12.05,-17.72,21.10,-63.29,113.08,111.78,-17.97,45.28,7.52,-46.72,-27.07,3.38,-62.83,49.22,19.79,135.11,2654.52,-18.29,165.73,-149.56,-89.53,138.81,-36.69,328.78,-71.17,-38.10,50.40
IncomeOtherOperatingCosts_sy,,,,,,,,,73.44,35.82,23.32,4.20,114.79,80.24,22.02,10.64,-8.40,12.80,-33.87,8.10,-0.32,-12.05,-6.13,10.01,12.44,66.82,53.80,5.55,26.21,22.47,-35.79,-20.50,16.75,-62.83,6.34,-21.51,-24.48,16.17,-6.52,10.52,9.09,-48.84,2.21,-22.47,38.89,-51.38,-12.50,57.43
IncomeOtherOperatingCosts_qq,,-100.00,,,,400.89,-38.09,64.80,4.11,-35.19,0.45,8.62,-16.91,162.09,-77.90,169.95,-42.23,335.39,-66.47,28.17,-3.22,111.45,-68.63,88.64,-70.66,1127.32,-68.82,-26.94,-48.04,808.32,-84.55,0.01,-26.35,226.56,-37.96,-19.72,44.56,3725.89,-98.16,161.11,-126.96,908.69,-58.05,-30.77,-2.58,1.91,-9.94,68.21
IncomeOtherOperatingCosts_sq,,-27.91,,,,125.33,-48.65,45.40,-33.96,178.55,0.45,19.18,-19.85,143.64,-40.27,8.43,-42.23,107.09,-66.47,28.17,-14.79,461.56,-64.79,19.44,21.10,171.45,-68.82,3.92,-26.77,283.65,-80.92,10.55,-23.58,157.50,-50.80,-14.98,16.62,133.75,-55.16,35.45,6.51,53.37,-63.30,26.39,32.86,1.91,-53.03,85.79
IncomeEBIT,49266000,-10752000,41666000,-31014000,48400000,14261000,83652000,12188000,59119000,96400000,223597000,200331000,15443000,66234000,226553000,166960000,217190000,101261000,282795000,155434000,336694000,71038000,228206000,259546000,221094000,116043000,355228000,196445000,268004000,86182000,269614000,495004000,223442000,198415000,327320000,196887000,522764000,-1209096000,388637000,221934000,338571000,170172000,382579000,399042000,288234000,417875000,338778000,294105000
IncomeEBIT_yy,,,,,,,,,22.15,575.97,167.29,1543.67,-73.88,-31.29,1.32,-16.66,1306.40,52.88,24.83,-6.90,55.02,-29.85,-19.30,66.98,-34.33,63.35,55.66,-24.31,21.22,-25.73,-24.10,151.98,-16.63,130.23,21.40,-60.23,133.96,-709.38,18.73,12.72,-35.23,114.07,-1.56,79.80,-14.87,145.56,-11.45,-26.30
IncomeEBIT_sy,,,,,,,,,-3.16,-7.46,43.68,23.90,-7.89,10.40,-5.68,-18.58,-1.23,8.67,7.34,-6.90,-7.30,13.04,-0.79,66.98,-21.32,-37.62,-28.50,-28.58,7.24,-29.69,-21.99,44.50,8.84,79.27,33.10,-0.62,58.83,-48.46,-3.10,-19.74,-21.60,19.97,-1.56,9.33,-10.46,32.53,7.83,-87.23
IncomeEBIT_qq,,-121.82,487.52,-174.43,,-70.54,486.58,-85.43,385.06,63.06,131.95,-10.41,-92.29,328.89,242.05,-26.30,30.09,-53.38,179.27,-45.04,116.62,-78.90,221.24,13.73,-14.82,-47.51,206.12,-44.70,36.43,-67.84,212.84,83.60,-54.86,-11.20,64.97,-39.85,165.51,-331.29,132.14,-42.89,52.55,-49.74,124.82,4.30,-27.77,44.98,-18.93,-13.19
IncomeEBIT_sq,,-92.41,-39.03,27.02,,52.28,104.64,-75.08,-82.47,0.31,119.19,-29.87,-16.40,-6.38,70.76,-35.57,1.36,3.05,52.64,-54.34,-10.35,15.03,100.11,-28.12,-59.42,19.15,89.74,-43.83,13.40,7.14,95.74,-35.58,-53.08,113.20,55.34,-45.68,19.34,3.67,96.28,-62.96,-11.33,28.67,120.96,-39.13,-27.77,73.20,8.06,-92.38
IncomeFinanceIncome,3817000,,,21109000,8747000,23368000,18159000,23046000,19676000,32404000,47386000,45675000,38635000,48775000,47010000,31917000,34974000,27366000,34142000,49541000,61669000,40156000,45457000,30200000,38273000,37440000,22245000,18772000,17882000,33797000,19002000,25327000,29402000,10802000,18574000,10658000,15503000,41595000,14064000,28366000,5607000,28461000,66183000,-3138000,-1516000,78715000,17905000,69846000
IncomeFinanceIncome_yy,,,,,,,,,124.95,38.67,160.95,98.19,96.36,50.52,-0.79,-30.12,-9.48,-43.89,-27.37,55.22,76.33,46.74,33.14,-39.04,-37.94,-6.76,-51.06,-37.84,-53.28,-9.73,-14.58,34.92,64.42,-68.04,-2.25,-57.92,-47.27,285.07,-24.28,166.15,-63.83,-31.58,370.58,-111.06,-127.04,176.57,-72.95,2325.81
IncomeFinanceIncome_sy,,,,,,,,,-8.98,19.25,12.90,-47.14,96.36,-11.01,40.87,-28.02,-9.48,9.32,29.52,69.78,15.26,19.72,37.48,9.28,81.51,12.54,-20.89,39.27,-59.99,-21.95,-10.23,-14.72,-9.53,44.11,-21.70,-51.49,-47.27,-66.08,-41.64,24.69,51.03,-31.58,172.24,11.14,-91.04,105.46,-66.55,173.33
IncomeFinanceIncome_qq,,-100.00,,,,167.15,-22.29,26.91,-14.62,64.69,46.24,-3.61,-15.41,26.25,-3.62,-32.11,9.58,-21.75,24.76,45.10,24.48,-34.88,13.20,-33.56,26.73,-2.18,-40.58,-15.61,-4.74,89.00,-43.78,33.29,16.09,-63.26,71.95,-42.62,45.46,168.30,-66.19,101.69,-80.23,407.60,132.54,-104.74,51.69,5292.28,-77.25,290.09
IncomeFinanceIncome_sq,,-8.85,,,,-44.14,-26.22,49.90,-55.38,188.88,-61.75,35.07,-16.98,-28.47,2.18,-61.66,44.08,59.14,-17.21,16.82,12.05,-22.49,63.72,-32.68,32.17,-44.27,-16.99,16.97,-44.12,-19.15,3.90,21.57,-16.61,-8.49,-3.40,-55.19,17.20,62.96,,63.76,-28.82,9.82,119.33,-65.89,-28.63,282.75,-61.16,57.87
IncomeFinanceCosts,3256000,6918000,4146000,3588000,814000,12267000,3592000,12622000,10564000,24400000,18936000,5716000,278000,8090000,6304000,13053000,4772000,16874000,6963000,1074000,21676000,17174000,10164000,27958000,10600000,35411000,7341000,12266000,2939000,22275000,17418000,18690000,10741000,78634000,16642000,13949000,14884000,36276000,35736000,29432000,34426000,27416000,45957000,35985000,20814000,67933000,62384000,123744000
IncomeFinanceCosts_yy,,,,,,,,,1197.79,98.91,427.17,-54.71,-97.37,-66.84,-66.71,128.36,1616.55,108.58,10.45,-91.77,354.23,1.78,45.97,2503.17,-51.10,106.19,-27.77,-56.13,-72.27,-37.10,137.27,52.37,265.46,253.01,-4.46,-25.37,38.57,-53.87,114.73,111.00,131.30,-24.42,28.60,22.26,-39.54,147.79,35.74,243.88
IncomeFinanceCosts_sy,,,,,,,,,21.39,61.11,76.76,-18.86,-30.28,-28.10,-16.17,96.85,-29.85,23.78,-66.67,-85.26,67.62,1.78,49.44,217.61,-55.16,8.33,-13.99,13.68,-21.86,-37.10,-25.11,-24.47,10.39,110.34,8.64,0.37,38.57,-39.86,1.39,32.86,4.58,-12.32,-12.33,-21.65,1.86,12.80,-10.94,13.46
IncomeFinanceCosts_qq,,112.47,-40.07,-13.46,,1407.00,-70.72,251.39,-16.30,130.97,-22.39,-69.81,-95.14,2810.07,-22.08,107.06,-63.44,253.60,-58.74,-84.58,1918.25,-20.77,-40.82,175.07,-62.09,234.07,-79.27,67.09,-76.04,657.91,-21.80,7.30,-42.53,632.09,-78.84,-16.18,6.70,143.72,-1.49,-17.64,16.97,-20.36,67.63,-21.70,-42.16,226.38,-8.17,98.36
IncomeFinanceCosts_sq,,8.05,-30.38,-0.89,,40.73,-43.65,3.39,3.61,51.44,-29.70,-43.84,33.64,134.24,-15.99,-24.01,-19.26,68.27,-58.74,-32.14,206.21,-14.01,-6.50,-18.60,-14.72,59.27,-26.07,7.76,-26.37,28.98,-21.80,2.99,6.07,58.30,-41.38,-4.77,5.61,8.22,-1.49,5.74,-7.40,1.06,-4.20,-2.67,-1.04,20.88,-7.21,12.04
IncomeOtherIncome,-62000,-220000,125000,236000,271000,,283000,,,,,,10564000,,4725000,-225000,-11597000,8085000,1872000,6587000,-5078000,1148000,-528000,267000,456000,-5812000,805000,-512000,40000,-2000,599000,121000,170000,-3313000,,,,-251432000,,,,,,5931000,1471000,1880000,12609000,11141000
IncomeOtherIncome_yy,,,,,,,,,-100.00,,-100.00,,,,,,-209.78,,-60.38,3027.56,56.21,-85.80,-128.21,-95.95,108.98,-606.27,252.46,-291.76,-91.23,99.97,-25.59,123.63,325.00,-165550.00,-100.00,-100.00,-100.00,-7489.25,,,,100.00,,,,,,87.84
IncomeOtherIncome_sy,,,,,,,,,-100.00,,-100.00,,,,,,-154.89,,-60.38,3027.56,56.21,-92.91,-114.06,-96.40,4.49,35.68,-100.00,-100.00,-91.23,-0.02,-25.59,123.63,112.50,-82682.38,-100.00,2342.29,57.18,-100.00,,,,-100.00,,,,,,87.84
IncomeOtherIncome_qq,,-254.84,156.82,88.80,,-100.00,,-100.00,,,,,,-100.00,,-104.76,-5054.22,169.72,-76.85,251.87,-177.09,122.61,-145.99,150.57,70.79,-1374.56,113.85,-163.60,107.81,-105.00,30050.00,-79.80,40.50,-2048.82,100.00,,,,100.00,,,,,,-75.20,27.80,570.69,-11.64
IncomeOtherIncome_sq,,-127.42,133.33,544.40,,-100.00,,-100.00,,,,,,-100.00,,-104.76,-5054.22,169.72,-75.04,164.49,-135.76,11.06,-100.00,150.57,70.79,-100.00,6.93,-163.60,107.81,-102.50,15081.05,-70.97,95.94,-591.35,-100.00,,,,100.00,,,,,,64.29,-22.22,449.63,-15.80
IncomeNetGrossProfit,49765000,-21707000,37645000,-13257000,56604000,25519000,98502000,22329000,68231000,104404000,252047000,240290000,64364000,96355000,271984000,185599000,235795000,119838000,311846000,210488000,371609000,95168000,262971000,262055000,249223000,112260000,370937000,202439000,282987000,97702000,271797000,501762000,242273000,127270000,329252000,193596000,523383000,-1455209000,366965000,220868000,309752000,171217000,402805000,365850000,267375000,430537000,306908000,251348000
IncomeNetGrossProfit_yy,,,,,,,,,20.54,309.12,155.88,976.13,-5.67,-7.71,7.91,-22.76,266.35,24.37,14.66,13.41,57.60,-20.59,-15.67,24.50,-32.93,17.96,41.06,-22.75,13.55,-12.97,-26.73,147.86,-14.39,30.26,21.14,-61.42,116.03,-1243.40,11.45,14.09,-40.82,111.77,9.77,65.64,-13.68,151.46,-23.81,-31.30
IncomeNetGrossProfit_sy,,,,,,,,,-28.47,-22.25,70.46,36.08,-3.26,5.72,-8.88,-30.96,4.18,10.86,10.44,13.41,-63.13,20.77,-12.16,24.50,49.16,-27.76,-29.28,-19.03,-2.14,-47.43,-25.56,18.31,-12.84,47.57,13.64,-5.04,66.73,-61.03,15.90,-30.66,-30.56,32.79,0.52,76.05,-13.68,98.45,-10.24,-115.60
IncomeNetGrossProfit_qq,,-143.62,273.42,-135.22,,-54.92,285.99,-77.33,205.57,53.02,141.42,-4.66,-73.21,49.70,182.27,-31.76,27.05,-49.18,160.22,-32.50,76.55,-74.39,176.32,-0.35,-4.90,-54.96,230.43,-45.42,39.79,-65.47,178.19,84.61,-51.72,-47.47,158.70,-41.20,170.35,-378.04,125.22,-39.81,40.24,-44.72,135.26,-9.17,-26.92,61.02,-28.72,-18.10
IncomeNetGrossProfit_sq,,-94.28,-33.77,34.75,,28.50,118.79,-67.72,-166.30,19.08,220.40,-31.26,-22.31,-2.20,133.68,-39.58,7.24,59.33,115.92,-42.20,-588.95,44.31,71.64,-27.85,-10.73,-31.66,108.03,-46.27,16.12,-7.48,134.39,-39.88,-59.90,37.16,120.62,-69.79,45.54,-0.54,104.32,-87.20,12.15,14.68,111.10,-42.11,-42.81,88.31,11.04,-95.21
IncomeExtraordinarProfit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IncomeExtraordinarProfit_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IncomeExtraordinarProfit_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IncomeExtraordinarProfit_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IncomeExtraordinarProfit_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IncomeBeforeTaxProfit,49765000,-21707000,37645000,-13257000,56604000,25519000,98502000,22329000,68231000,104404000,252047000,240290000,64364000,96355000,271984000,185599000,235795000,119838000,311846000,210488000,371609000,95168000,262971000,262055000,249223000,112260000,370937000,202439000,282987000,97702000,271797000,501762000,242273000,127270000,329252000,193596000,523383000,-1455209000,366965000,220868000,309752000,171217000,402805000,365850000,267375000,430537000,306908000,251348000
IncomeBeforeTaxProfit_yy,,,,,,,,,20.54,309.12,155.88,976.13,-5.67,-7.71,7.91,-22.76,266.35,24.37,14.66,13.41,57.60,-20.59,-15.67,24.50,-32.93,17.96,41.06,-22.75,13.55,-12.97,-26.73,147.86,-14.39,30.26,21.14,-61.42,116.03,-1243.40,11.45,14.09,-40.82,111.77,9.77,65.64,-13.68,151.46,-23.81,-31.30
IncomeBeforeTaxProfit_sy,,,,,,,,,-28.47,-22.25,70.46,36.08,-3.26,5.72,-8.88,-30.96,4.18,10.86,10.44,13.41,-63.13,20.77,-12.16,24.50,49.16,-27.76,-29.28,-19.03,-2.14,-47.43,-25.56,18.31,-12.84,47.57,13.64,-5.04,66.73,-61.03,15.90,-30.66,-30.56,32.79,0.52,76.05,-13.68,98.45,-10.24,-115.60
IncomeBeforeTaxProfit_qq,,-143.62,273.42,-135.22,,-54.92,285.99,-77.33,205.57,53.02,141.42,-4.66,-73.21,49.70,182.27,-31.76,27.05,-49.18,160.22,-32.50,76.55,-74.39,176.32,-0.35,-4.90,-54.96,230.43,-45.42,39.79,-65.47,178.19,84.61,-51.72,-47.47,158.70,-41.20,170.35,-378.04,125.22,-39.81,40.24,-44.72,135.26,-9.17,-26.92,61.02,-28.72,-18.10
IncomeBeforeTaxProfit_sq,,-94.28,-33.77,34.75,,28.50,118.79,-67.72,-166.30,19.08,220.40,-31.26,-22.31,-2.20,133.68,-39.58,7.24,59.33,115.92,-42.20,-588.95,44.31,71.64,-27.85,-10.73,-31.66,108.03,-46.27,16.12,-7.48,134.39,-39.88,-59.90,37.16,120.62,-69.79,45.54,-0.54,104.32,-87.20,12.15,14.68,111.10,-42.11,-42.81,88.31,11.04,-95.21
IncomeDiscontinuedProfit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IncomeDiscontinuedProfit_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IncomeDiscontinuedProfit_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IncomeDiscontinuedProfit_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IncomeDiscontinuedProfit_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IncomeNetProfit,33232000,-7953000,27183000,-15649000,44708000,24940000,75297000,15664000,45040000,79366000,202101000,189805000,54376000,67328000,219390000,145302000,182317000,92372000,247362000,166751000,306642000,73173000,203300000,218685000,187730000,84351000,296844000,157965000,206848000,60863000,211659000,417893000,203936000,75634000,265335000,152935000,419568000,-1236716000,290405000,180821000,249429000,128258000,321190000,302641000,214118000,326942000,254068000,207962000
IncomeNetProfit_yy,,,,,,,,,0.74,218.23,168.41,1111.73,20.73,-15.17,8.55,-23.45,235.29,37.20,12.75,14.76,68.19,-20.78,-17.81,31.14,-38.78,15.28,46.01,-27.77,10.18,-27.85,-28.70,164.55,-1.41,24.27,25.36,-63.40,105.74,-1735.13,9.45,18.23,-40.55,110.37,10.60,67.37,-14.16,154.91,-20.90,-31.28
IncomeNetProfit_sy,,,,,,,,,-19.31,-41.53,71.23,39.66,14.07,33.22,-6.58,-32.12,7.32,12.74,12.07,14.76,-44.70,48.26,-4.05,31.14,47.92,-30.16,-30.95,-26.70,-3.77,-51.87,-28.27,40.50,-5.12,42.64,41.64,-13.88,33.25,-36.60,15.54,-34.50,-24.29,35.68,-0.07,99.45,-16.73,90.74,-10.99,-118.70
IncomeNetProfit_qq,,-123.93,441.80,-157.57,,-44.22,201.91,-79.20,187.54,76.21,154.64,-6.08,-71.35,23.82,225.85,-33.77,25.47,-49.33,167.79,-32.59,83.89,-76.14,177.83,7.57,-14.16,-55.07,251.92,-46.79,30.95,-70.58,247.76,97.44,-51.20,-62.91,250.81,-42.36,174.34,-394.76,123.48,-37.73,37.94,-48.58,150.42,-5.78,-29.25,52.69,-22.29,-18.15
IncomeNetProfit_sq,,-89.40,-40.74,-21.37,,47.80,131.13,-69.15,-163.47,33.21,203.20,-26.56,-23.76,-2.42,129.28,-40.66,18.15,90.98,133.27,-32.99,-60.30,47.57,72.26,-24.82,-12.40,-33.72,105.18,-46.58,10.70,-21.64,156.68,-38.76,-59.46,50.57,153.77,-60.75,47.29,-8.00,107.58,-87.91,20.04,23.96,104.23,-43.03,-48.28,95.95,41.83,-107.00
IncomeShareholderNetProfit,33178000,-7936000,26762000,-15715000,44565000,25041000,75320000,15716000,45014000,79311000,201312000,190173000,54887000,67217000,218150000,145846000,183392000,91874000,246439000,167510000,307392000,73358000,202990000,219817000,188695000,88171000,296000000,158427000,207213000,60884000,210498000,418409000,204274000,75138000,262732000,153490000,420179000,-1271258000,272941000,169848000,233099000,108505000,295230000,285932000,204370000,284636000,240756000,190434000
