,2005/Q1,2005/Q2,2005/Q3,2005/Q4,2006/Q1,2006/Q2,2006/Q3,2006/Q4,2007/Q1,2007/Q2,2007/Q3,2007/Q4,2008/Q1,2008/Q2,2008/Q3,2008/Q4,2009/Q1,2009/Q2,2009/Q3,2009/Q4,2010/Q1,2010/Q2,2010/Q3,2010/Q4,2011/Q1,2011/Q2,2011/Q3,2011/Q4,2012/Q1,2012/Q2,2012/Q3,2012/Q4,2013/Q1,2013/Q2,2013/Q3,2013/Q4,2014/Q1,2014/Q2,2014/Q3,2014/Q4,2015/Q1,2015/Q2,2015/Q3,2015/Q4,2016/Q1,2016/Q2,2016/Q3,2016/Q4,2017/Q1,2017/Q2,2017/Q3,2017/Q4,2018/Q1,2018/Q2
IncomeExtraordinarProfit,,,5063000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2573000,2060000,2649000,4223000,815000,1354000,6062000,8818000,3676000,3047000,4590000,19022000,-946000,3006000,747000,17648000,2339000,2620000,2971000,16502000,-437000,4002000,79000
IncomeBeforeTaxProfit,23204000,7554000,16957000,4751000,11910000,4088000,-6745000,-15377000,12491000,24413000,5179000,5463000,11475000,12606000,11852000,6241000,5409000,13755000,7413000,3305000,9359000,-1377000,4801000,-2595000,8167000,2201000,5876000,-4281000,3767000,2445000,18984000,,,265000,0,,,2684000,,,,,,,0,0,0,815000,4823000,0,0,0,0,0
IncomeDiscontinuedProfit,0,0,-341000,-1065000,-1312000,-1314000,-930000,-669000,-815000,-1810000,-722000,-632000,-476000,,,,,-6495000,-1534000,-1269000,-5313000,263000,38598000,1789000,1896000,2571000,3334000,221000,1171000,5229000,9755000,2528000,2614000,4258000,16435000,-889000,2094000,592000,15363000,1468000,2187000,2658000,14687000,4351000,2724000,-548000,18750000,5431000,14373000,3120000,14026000,2424000,-7508000,-15386000
IncomeNetProfit,9534000,17646000,2879000,2498000,11061000,8573000,10294000,4615000,2915000,9501000,7009000,1899000,8186000,-3243000,2075000,-3928000,22000,-233000,2631000,-583000,-1138000,1007000,53718000,1602000,1913000,2521000,3009000,169000,736000,3753000,8795000,1874000,1633000,4250000,16131000,-810000,2175000,569000,15095000,1504000,2275000,2775000,13677000,4484000,2792000,-512000,18663000,5411000,10360000,339000,12662000,2350000,-7757000,-15395000
IncomeShareholderNetProfit,9039000,16449000,2484000,2469000,10547000,7526000,9354000,3805000,1202000,8582000,6466000,1508000,7867000,-3407000,1886000,-3937000,-1009000,134000,2368000,-388000,-1942000,1193000,52863000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentAssets,20849000,21488000,21710000,57268000,62641000,73468000,82782000,136499000,244171000,245059000,244348000,246219000,243074000,250474000,284500000,280583000,281553000,301724000,303570000,312798000,350681000,358050000,357057000,366265000,364951000,365439000,372987000,373471000,391492000,430521000,440149000,468608000,459620000,460066000,465103000,486493000,484476000,491018000,498618000,509172000,507491000,517214000,519117000,512338000,521423000,526782000,6990000,5967000,10220000,38222000,42320000,43844000,43260000,83813000
BalanceIntangibleAssets,159923000,159474000,160562000,172348000,159215000,159066000,193431000,174456000,178628000,205394000,190011000,232282000,282045000,260872000,260284000,289252000,261381000,267698000,267027000,306535000,283564000,330397000,332578000,391551000,324060000,323395000,322790000,399690000,326424000,402980000,408700000,417340000,419070000,426088000,427841000,431426000,440862000,439860000,7828000,5520000,6306000,13004000,13513000,11486000,11946000,5531000,11700000,11647000,11367000,12293000,11776000,11532000,18970000,18305000
BalanceProperty,14941000,13963000,14245000,45542000,46330000,46669000,45022000,42639000,42797000,43881000,45143000,45024000,44473000,44206000,46058000,56052000,50156000,51807000,53165000,62652000,63391000,65491000,67751000,74803000,71256000,76406000,73594000,69851000,70225000,68885000,1947000,2315000,1914000,1278000,1412000,853000,680000,810000,793000,730000,851000,245000,110000,119000,428000,270000,158000,147000,181000,333000,8685000,15528000,14985000,22185000
BalanceNoncurrentReceivables,17931000,9925000,10406000,11313000,11491000,7386000,8582000,5922000,10262000,6091000,8518000,10243000,9651000,11860000,10763000,5524000,5520000,6545000,9087000,3198000,3031000,11415000,2789000,6936000,2258000,3197000,3880000,15225000,25329000,45286000,69744000,71094000,69940000,56835000,57928000,73772000,68723000,70246000,71382000,77263000,82727000,5639000,6665000,6578000,6769000,3574000,3606000,4243000,7237000,7354000,7385000,8131000,7925000,5723000
BalanceNoncurrInvestments,8541000,9486000,9420000,6739000,5762000,4804000,5359000,5269000,4936000,1792000,1888000,1730000,2105000,2074000,1295000,750000,1012000,1567000,1516000,2060000,1567000,1059000,2011000,2114000,1628000,4498000,14045000,5985000,2948000,17306000,16444000,4957000,16406000,29002000,6956000,28403000,29997000,8615000,39236000,39692000,43174000,3245000,44579000,40401000,45006000,9360000,66601000,69287000,71210000,7169000,79248000,5883000,6045000,6236000
BalanceOtherNoncurrentAssets,6709000,6383000,6707000,6133000,5200000,4548000,62625000,62853000,101942000,88685000,89130000,124275000,108259000,94196000,187180000,123740000,117643000,207007000,149576000,128910000,135770000,115073000,122363000,158495000,131271000,234066000,264120000,197539000,208065000,212533000,202894000,218940000,200311000,237715000,257972000,283434000,264056000,319651000,273263000,278812000,278000000,346300000,251089000,269856000,260156000,301695000,294310000,257632000,253873000,303710000,280578000,315436000,9740000,11195000
BalanceCurrentAssets,9647000,20460000,19139000,19467000,18026000,10309000,13438000,14729000,14578000,12612000,20281000,17775000,9090000,10221000,14033000,12819000,31619000,93678000,55186000,56151000,55767000,52455000,46689000,48130000,52187000,57928000,58755000,59944000,57487000,53818000,57746000,57859000,59359000,54490000,52830000,53427000,53442000,50466000,59186000,56563000,56606000,58841000,62231000,71906000,36482000,26018000,66621000,48414000,46508000,78645000,70816000,70086000,138419000,76240000
BalanceInventory,73877000,165123000,83731000,69518000,88715000,68862000,68488000,118753000,73130000,106405000,150022000,99930000,106405000,108439000,109046000,116841000,111798000,138251000,132882000,155222000,141365000,208767000,153127000,144198000,178525000,190703000,144845000,150046000,126259000,186403000,144902000,151585000,149528000,189658000,163381000,185942000,0,0,,,1000000,5000000,,6600000,,,0,,,,4315000,,,
BalanceCurrentReceivables,,,,,2512000,2425000,2530000,3713000,3951000,4173000,4206000,5904000,6245000,5104000,4925000,6770000,4801000,1930000,1546000,14681000,15537000,16511000,16590000,10089000,6181000,6503000,6576000,4743000,4637000,2467000,15492000,20008000,22132000,13121000,12660000,22305000,5227000,6505000,25019000,26397000,15710000,22795000,32833000,27881000,30413000,26518000,27777000,17136000,17179000,26015000,46007000,23040000,26923000,34815000
BalanceCurrentInvestments,32040000,38467000,16707000,23149000,42088000,45531000,38910000,38186000,42720000,59161000,22349000,70831000,19371000,26221000,41014000,37946000,67552000,26736000,22463000,34963000,18180000,21643000,911000,5632000,3542000,5690000,5823000,3858000,7590000,7296000,10304000,6374000,13478000,6477000,12731000,9421000,7552000,9472000,12065000,9787000,9343000,7968000,10393000,15993000,16440000,13111000,11168000,11329000,15413000,12483000,18002000,17633000,21369000,12110000
BalanceCash,14869000,15664000,16221000,15595000,18506000,23651000,22851000,16791000,16489000,16245000,18700000,15505000,32149000,33478000,,,,,,,,,,,,,,,,,,,,,,0,,0,,3135000,3149000,22259000,29410000,28278000,31541000,30540000,34654000,28800000,30438000,32802000,29355000,15073000,47065000,43495000
BalanceOtherCurrentAssets,45173000,12691000,12663000,12635000,12604000,9400000,9371000,9346000,9390000,32721000,30449000,7793000,83474000,84341000,123652000,145953000,151771000,197743000,191041000,230695000,431351000,368799000,361991000,453226000,392650000,379384000,420270000,395656000,403916000,460219000,434841000,549999000,617950000,577848000,594532000,607076000,599386000,614919000,607952000,639986000,679902000,746757000,733560000,803332000,779948000,782373000,788276000,845484000,748228000,773509000,771378000,820267000,811172000,784192000
BalanceAssetsForSale,782380000,848769000,832450000,850011000,54802000,52669000,79841000,81051000,80482000,93310000,94913000,166638000,297064000,296224000,296507000,307916000,309197000,315616000,332313000,336936000,313965000,331995000,339269000,300041000,379947000,382318000,374507000,374463000,390911000,396200000,388959000,399427000,406965000,416130000,410537000,420035000,428550000,429451000,420280000,428469000,424779000,427311000,423052000,422909000,422200000,424152000,423682000,420743000,421017000,475002000,5788000,5788000,6901000,6901000
BalanceTotalAssets,6901000,6901000,6901000,8419000,11870000,11870000,11870000,11870000,11870000,11870000,11870000,11870000,11870000,11870000,11870000,11870000,14795000,14795000,14795000,14795000,14795000,14795000,14795000,14795000,14795000,14795000,14795000,14795000,14795000,14795000,14795000,14795000,14795000,14795000,14795000,14795000,14795000,14795000,14795000,14795000,14795000,14795000,,,,,,,,,,,,
BalanceCapital,,,,,,0,,0,0,-23497000,-23497000,-23497000,-55794000,-53294000,-53294000,-53294000,-53294000,-53294000,-50719000,-60702000,-60702000,-60702000,-60702000,-70685000,-70685000,-70685000,-70685000,-80885000,-80885000,-80885000,-80885000,-80885000,-80885000,-80885000,-80885000,-80885000,-80885000,-80885000,-80885000,31313000,29078000,50352000,50506000,50328000,50245000,50241000,118849000,217744000,217711000,217675000,217637000,217643000,217785000,217711000
BalanceShareCapital,217711000,217733000,217821000,217815000,217805000,290916000,290865000,290920000,290826000,285992000,290988000,291068000,290994000,290966000,290634000,291218000,291299000,291856000,291677000,291773000,292161000,291872000,292764000,292413000,293390000,292528000,292073000,291983000,291544000,291252000,292544000,3557000,2584000,2090000,8802000,13275000,13767000,14420000,812000,2282000,2207000,1552000,1840000,1804000,1720000,3817000,3684000,1264000,1315000,1335000,71592000,23677000,23753000,23872000
BalanceOwnShares,14208000,15404000,14161000,11364000,11878000,12923000,13522000,14335000,19486000,21051000,19138000,20104000,20454000,20592000,19411000,19383000,20506000,20128000,20260000,20056000,26782000,26567000,27525000,3207000,1693000,13885000,31264000,27982000,35405000,44659000,24536000,21654000,18387000,16444000,13383000,11812000,9820000,7505000,7700000,23892000,22596000,22164000,58152000,44745000,43488000,44434000,32894000,35545000,34627000,31645000,22997000,20942000,17693000,55174000
BalanceReserve,56726000,56682000,129951000,131609000,135302000,133692000,51131000,103323000,105710000,111431000,80269000,98022000,92782000,115932000,109978000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19000,15000,,,,,,,,,
BalanceNonshareCapital,,,,,,,,,,,,,2095000,893000,13032000,29660000,26473000,34212000,43385000,23675000,18934000,17263000,15556000,12268000,10771000,8674000,6028000,5931000,22170000,16505000,16238000,39914000,30769000,27945000,29146000,20251000,19189000,22825000,19857000,16421000,13261000,9689000,48629000,45580000,46369000,118214000,121450000,119896000,118886000,34949000,84364000,84258000,89344000,56416000
BalanceNoncurrentLiabilities,73173000,68856000,89655000,76749000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentTradeLiabilities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1910000,,,5621000,5913000,5355000,6643000,9172000,8973000,9591000,10072000
BalanceNoncurrentBorrowings,11483000,12282000,11519000,1112000,800000,853000,1604000,1509000,1193000,1274000,861000,2720000,1124000,888000,1115000,1041000,1146000,1477000,1769000,1722000,6091000,5926000,18238000,13976000,15524000,15273000,12643000,16356000,11802000,11788000,6576000,7681000,8004000,6545000,9236000,10313000,11737000,10159000,9785000,8893000,10827000,12316000,12280000,13114000,14262000,14777000,12443000,13995000,21710000,21908000,27395000,27836000,24836000,30032000
BalanceNoncurrentObligations,55261000,37049000,38709000,110351000,51981000,47488000,130087000,69837000,52228000,76635000,47336000,64795000,104313000,72073000,120214000,169581000,115592000,135669000,166598000,134152000,147048000,147798000,185390000,218261000,277633000,235410000,307078000,248603000,179785000,191340000,261256000,169162000,275651000,225617000,271139000,257410000,259506000,240609000,278615000,241604000,237506000,4039000,9534000,11299000,9592000,9256000,24530000,10772000,19533000,58987000,14772000,17586000,73215000,33938000
BalanceNoncurrentLeasing,14439000,29978000,18313000,30444000,39865000,13682000,34202000,55438000,31341000,33567000,61169000,32383000,48948000,35506000,71224000,62366000,79941000,56420000,103494000,60602000,47899000,68620000,118905000,38335000,79587000,52457000,106624000,94780000,55239000,55542000,94000000,66594000,75120000,8311000,5245000,4515000,3860000,6925000,12542000,16308000,10137000,17501000,15867000,14317000,15001000,7233000,16317000,15048000,9979000,12146000,30583000,36550000,59760000,72551000
BalanceNoncurrentOtherLiabilities,61211000,78451000,72678000,62066000,60754000,65611000,69335000,107101000,110450000,86279000,130541000,145102000,92242000,84498000,56962000,82003000,154025000,138884000,98247000,119502000,152772000,137986000,118516000,108889000,113586000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentLiabilities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentTradePayablesv,,,,,,,,,,,2479000,,,3746000,3284000,4233000,4304000,6011000,4660000,7509000,8161000,10596000,10613000,10576000,6582000,12616000,12022000,6622000,13851000,7209000,3416000,2552000,16133000,2987000,5969000,16143000,6366000,3719000,10684000,4892000,3832000,10957000,7446000,9292000,41592000,35737000,39701000,51664000,63077000,60229000,74867000,65125000,69605000,109021000
BalanceCurrentBorrowings,110815000,70571000,67961000,63692000,63165000,81646000,45543000,37811000,29975000,60260000,38471000,43991000,38931000,85350000,82838000,38224000,2976000,,,4762000,,10980000,6553000,6487000,17730000,18355000,9616000,25728000,22300000,17753000,20925000,14152000,18373000,22908000,14395000,16960000,,,,,,,,,,,,,,,,,,
BalanceCurrentObligations,,,,,,,83474000,84341000,0,123652000,145953000,151771000,0,197743000,191041000,230695000,0,431351000,368799000,361991000,0,453226000,392650000,379384000,0,420270000,395656000,403916000,0,460219000,434841000,549999000,0,617950000,565151000,578482000,0,588163000,576012000,592036000,579766000,619692000,659091000,724978000,715456000,803325000,754886000,758325000,763333000,845481000,748225000,773504000,771375000,820264000
BalanceCurrentLeasing,811169000,784187000,782369000,818922000,805120000,850011000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentOtherLiabilities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceReckoning,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceTotalEquityAndLiabilities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashflowOperatingCashflow,-5198000,13341000,-57000,-8895000,3574000,12555000,-518000,9670000,-10496000,11109000,2106000,11552000,6345000,-5114000,7154000,10160000,24232000,-13829000,8699000,26134000,-7813000,9896000,-2909000,-2810000,1851000,5391000,812000,30748000,3699000,-7696000,3569000,29304000,13720000,16421000,-649000,19148000,706000,25108000,-2709000,-16811000,-3058000,12063000,-19657000,87551000,-62010000,31633000,-2631000,55123000,12961000,-30345000,-460000,33463000,-12978000,-11265000
CashflowAmortization,1004000,942000,1006000,1035000,1292000,2082000,1732000,1550000,1685000,1701000,1260000,1353000,1454000,2059000,1692000,1708000,1948000,1984000,2046000,1943000,1799000,1889000,2058000,2070000,1912000,3548000,3585000,3736000,3510000,3300000,3372000,3373000,3593000,3585000,3517000,3975000,4003000,4460000,4275000,6584000,5129000,5246000,5544000,5324000,5595000,5551000,5485000,6101000,6236000,6434000,7113000,7325000,7561000,8025000
CashflowInvestingCashflow,-260000,-4747000,-8638000,-7322000,-32977000,-9579000,3833000,-14564000,-18515000,-83608000,-777000,52436000,-942000,-2235000,-2602000,-2927000,-3007000,970000,-17406000,-7798000,9349000,-2950000,-11458000,-4145000,-5115000,4134000,-14195000,21000,-9933000,-6156000,-10173000,1451000,-3079000,-9863000,-8008000,-11500000,-14559000,-9954000,-6873000,1396000,-4792000,-18360000,-8690000,-25436000,-10560000,-7741000,-13095000,-11811000,-5538000,-7985000,-2685000,-11675000,-10275000,27830000
CashflowCapex,388000,1818000,1889000,11000,50862000,-48527000,0,15111000,1561000,1421000,890000,-400000,1509000,-159000,2831000,3943000,939000,819000,910000,5580000,120000,2448000,992000,2577000,1068000,2403000,2217000,3148000,3364000,4189000,3535000,2956000,3131000,8814000,4070000,4734000,5458000,2489000,5992000,13164000,4138000,5777000,4132000,2966000,5836000,8452000,12564000,11904000,6175000,9911000,6519000,7111000,10252000,6902000
CashflowFinancingCashflow,18188000,-5233000,14811000,12225000,20392000,-3437000,-3350000,14574000,11933000,73777000,310000,-47113000,-4025000,-3338000,-3341000,-1359000,-11186000,7906000,10705000,-17802000,-5431000,-5687000,4433000,6248000,3307000,-689000,3461000,-855000,-16733000,17735000,517000,-16776000,-13416000,-131000,-13103000,-1206000,32792000,-11711000,2961000,13546000,13035000,22780000,-8165000,-14626000,21110000,-17042000,30519000,-46498000,22183000,-2486000,-1128000,-8120000,6174000,-14034000
CashflowShareCapitalCash,19092000,-61000,21309000,1112000,0,0,0,,69129000,0,-48090000,,,,,,,,,0,,,,12000,,,,,,,,,,,,,,,,,,,,,,6123000,,,,,,,,
CashflowDividend,,,,0,,,,1000000,,,,,0,0,0,,269000,374000,-374000,-11000,154000,1000,72000,0,0,,335000,0,0,,189000,7652000,2000,128000,1413000,0,,96000,0,0,,125000,12730000,3361000,6116000,-3992000,-9011000,-461000,-35000,9680000,-17078000,1278000,1639000,16875000
CashflowNetCashflow,1378000,-10687000,1211000,5874000,10039000,-4953000,1998000,534000,-3895000,1259000,-9934000,-707000,43000,8836000,-5035000,25027000,-22967000,3883000,-6087000,13979000,-2775000,6427000,-21760000,6442000,18939000,3443000,-52831000,44341000,5185000,16483000,-36512000,47489000,-51460000,6850000,14793000,-3186000,29606000,-40816000,-4273000,13668000,-17079000,2531000,,,,,,,,,,,,
