,2006/Q3,2006/Q4,2007/Q1,2007/Q2,2007/Q3,2007/Q4,2008/Q1,2008/Q2,2008/Q3,2008/Q4,2009/Q1,2009/Q2,2009/Q3,2009/Q4,2010/Q1,2010/Q2,2010/Q3,2010/Q4,2011/Q1,2011/Q2,2011/Q3,2011/Q4,2012/Q1,2012/Q2,2012/Q3,2012/Q4,2013/Q1,2013/Q2,2013/Q3,2013/Q4,2014/Q1,2014/Q2,2014/Q3,2014/Q4,2015/Q1,2015/Q2,2015/Q3,2015/Q4,2016/Q1,2016/Q2,2016/Q3,2016/Q4,2017/Q1,2017/Q2,2017/Q3,2017/Q4,2018/Q1,2018/Q2
IncomeDistributionExpenses,0,0,115000,198000,175000,343000,218000,271000,252000,267000,494000,565000,608000,643000,496000,502000,484000,589000,586000,528000,522000,551000,488000,534000,765000,762000,596000,893000,670000,967000,1689000,1397000,1403000,3008000,2324000,2464000,2227000,3720000,1799000,3093000,3000000,8382000,8593000,4373000,6274000,9532000,329000,259000
IncomeDistributionExpenses_yy,,,,,,,89.57,36.87,44.00,-22.16,126.61,108.49,141.27,140.82,0.40,-11.15,-20.39,-8.40,18.15,5.18,7.85,-6.45,-16.72,1.14,46.55,38.29,22.13,67.23,-12.42,26.90,183.39,56.44,109.40,211.07,37.60,76.38,58.73,23.67,-22.59,25.53,34.71,125.32,377.65,41.38,109.13,13.72,-96.17,-94.08
IncomeDistributionExpenses_sy,,,,,,,10.02,16.51,13.69,3.26,2.16,-8.43,-9.86,-11.78,-16.77,16.64,8.27,16.22,16.28,19.40,22.34,5.86,15.78,-0.35,-0.12,-7.46,-6.56,13.01,3.77,10.07,6.53,4.85,9.72,-6.77,6.80,3.87,1.68,14.01,9.27,7.79,4.00,6.12,5.62,5.11,9.20,9.83,-1.76,7.77
IncomeDistributionExpenses_qq,,,,72.17,-11.62,96.00,-36.44,24.31,-7.01,5.95,85.02,14.37,7.61,5.76,-22.86,1.21,-3.59,21.69,-0.51,-9.90,-1.14,5.56,-11.43,9.43,43.26,-0.39,-21.78,49.83,-24.97,44.33,74.66,-17.29,0.43,114.40,-22.74,6.02,-9.62,67.04,-51.64,71.93,-3.01,179.40,2.52,-49.11,43.47,51.93,-96.55,-21.28
IncomeDistributionExpenses_sq,,,,11.52,-3.61,16.04,-15.51,3.62,-1.58,6.38,-15.78,-9.63,7.62,12.40,-14.38,8.86,-1.74,21.97,-22.14,12.26,-1.00,13.29,-17.84,5.35,-4.07,20.12,-22.53,4.84,2.78,15.00,-18.02,14.53,-0.38,7.04,-9.66,8.70,-0.86,13.30,-16.42,14.34,-3.04,14.18,-5.51,8.28,2.12,11.22,-15.93,10.61
IncomeAdministrativExpenses,2359000,5617000,2371000,2080000,2534000,2854000,1785000,3782000,3131000,4498000,3967000,4116000,3734000,3870000,3852000,4569000,4337000,4911000,4331000,4726000,4035000,4023000,3814000,4073000,3939000,4781000,4171000,4566000,3876000,4664000,4176000,4442000,3863000,4728000,4185000,5038000,4045000,4646000,4484000,4632000,4510000,5024000,4667000,4277000,3484000,4761000,3983000,3421000
IncomeAdministrativExpenses_yy,,,,,7.42,-49.19,-24.72,81.83,23.56,57.60,122.24,8.83,19.26,-13.96,-2.90,11.01,16.15,26.90,12.44,3.44,-6.96,-18.08,-11.94,-13.82,-2.38,18.84,9.36,12.10,-1.60,-2.45,0.12,-2.72,-0.34,1.37,0.22,13.42,4.71,-1.73,7.14,-8.06,11.50,8.14,4.08,-7.66,-22.75,-5.23,-14.66,-20.01
IncomeAdministrativExpenses_sy,,,,,9.84,12.01,2.26,17.03,12.71,7.54,7.89,2.90,-6.50,1.60,-0.44,4.25,14.36,7.86,3.60,10.38,8.99,8.16,12.65,7.17,2.88,4.14,2.43,3.84,1.28,-5.29,1.91,2.76,1.67,5.18,8.60,7.35,3.04,2.56,4.65,-0.67,-0.45,7.89,1.59,5.14,6.80,0.26,4.82,2.66
IncomeAdministrativExpenses_qq,,138.11,-57.79,-12.27,21.83,12.63,-37.46,111.88,-17.21,43.66,-11.81,3.76,-9.28,3.64,-0.47,18.61,-5.08,13.23,-11.81,9.12,-14.62,-0.30,-5.20,6.79,-3.29,21.38,-12.76,9.47,-15.11,20.33,-10.46,6.37,-13.03,22.39,-11.48,20.38,-19.71,14.86,-3.49,3.30,-2.63,11.40,-7.11,-8.36,-18.54,36.65,-16.34,-14.11
IncomeAdministrativExpenses_sq,,17.62,-1.52,0.82,6.12,12.63,-7.35,8.83,-3.20,15.08,-9.28,3.90,-5.96,13.06,-6.44,4.19,-1.08,18.40,-12.36,4.17,0.55,15.25,-13.20,4.69,-2.63,15.55,-12.98,6.28,-7.94,6.96,-1.97,3.81,-5.00,15.10,-9.02,1.72,-7.65,12.99,-6.98,2.35,-3.96,11.40,-6.59,5.18,-2.01,14.33,-10.08,4.80
IncomeGrossProfit,2890000,5039000,6679000,7665000,5361000,-3217000,4540000,2423000,2281000,7667000,10585000,6871000,-300000,-10210000,-6492000,-670000,-2000000,-1352000,1139000,2101000,7243000,2578000,5085000,4819000,8799000,4958000,3334000,4664000,6245000,3182000,4529000,3859000,7567000,5544000,1965000,8242000,8880000,6754000,-743000,3225000,-37000,-1271000,-1868000,-5786000,-5243000,-11475000,-1987000,-1398000
IncomeGrossProfit_yy,,,,,85.50,-163.84,-32.03,-68.39,-57.45,338.33,133.15,183.57,-113.15,-233.17,-161.33,-109.75,-566.67,86.76,117.54,413.58,462.15,290.68,346.44,129.37,21.48,92.32,-34.43,-3.22,-29.03,-35.82,35.84,-17.26,21.17,74.23,-56.61,113.58,17.35,21.83,-137.81,-60.87,-100.42,-118.82,-151.41,-279.41,-14070.27,-802.83,-6.37,75.84
IncomeGrossProfit_sy,,,,,23.32,2.56,-24.59,-5.60,-3.81,53.21,32.18,-20.50,-16.03,-23.77,-56.01,7.22,7.82,60.83,57.16,63.32,74.47,26.12,64.07,45.67,9.80,-14.44,-35.45,-6.96,-8.48,0.95,23.94,21.77,27.74,6.79,-3.66,14.32,-15.81,-9.80,-13.46,-24.51,-29.80,-9.30,17.57,-32.87,-3.43,-20.65,28.19,25.89
IncomeGrossProfit_qq,,74.36,32.55,14.76,-30.06,-160.01,241.13,-46.63,-5.86,236.12,38.06,-35.09,-104.37,-3303.33,36.42,89.68,-198.51,32.40,184.25,84.46,244.74,-64.41,97.25,-5.23,82.59,-43.65,-32.76,39.89,33.90,-49.05,42.33,-14.79,96.09,-26.73,-64.56,319.44,7.74,-23.94,-111.00,534.05,-101.15,-3335.14,-46.97,-209.74,9.38,-118.86,82.68,29.64
IncomeGrossProfit_sq,,-21.20,-1.74,14.34,12.46,-27.55,-11.98,0.98,23.40,6.14,-15.74,-28.86,15.02,-1.62,-37.18,19.76,10.62,29.59,-37.20,41.17,14.46,-23.03,-17.61,22.26,1.76,-25.64,-28.24,30.65,16.78,-15.25,-6.98,51.52,10.60,-8.87,-25.52,21.38,4.86,-14.76,-30.77,30.83,-12.83,16.65,-31.87,-16.02,19.88,10.16,58.34,15.96
IncomeOtherOperatingIncome,119000,2556000,2824000,859000,769000,2871000,227000,510000,181000,1474000,217000,2258000,240000,1080000,607000,363000,178000,1076000,271000,297000,183000,780000,491000,1105000,533000,373000,501000,390000,485000,2509000,569000,133000,326000,508000,335000,1083000,310000,861000,4023000,840000,146000,4768000,200000,1152000,128000,12908000,2201000,2818000
IncomeOtherOperatingIncome_yy,,,,,546.22,12.32,-91.96,-40.63,-76.46,-48.66,-4.41,342.75,32.60,-26.73,179.72,-83.92,-25.83,-0.37,-55.35,-18.18,2.81,-27.51,81.18,272.05,191.26,-52.18,2.04,-64.71,-9.01,572.65,13.57,-65.90,-32.78,-79.75,-41.12,714.29,-4.91,69.49,1100.90,-22.44,-52.90,453.77,-95.03,37.14,-12.33,170.72,1000.50,144.62
IncomeOtherOperatingIncome_sy,,,,,-10.64,39.55,0.53,18.41,32.50,-20.29,16.98,-6.00,-19.64,23.92,-33.90,-20.81,8.84,-29.12,-16.76,20.50,103.46,-2.02,61.15,22.91,-24.42,50.73,1.98,-10.60,-15.69,18.28,13.57,3.44,-1.36,-22.75,-27.14,-2.74,-33.16,5.34,25.36,23.12,-9.20,-6.66,9.07,-6.14,-23.22,75.07,-0.68,-9.27
IncomeOtherOperatingIncome_qq,,2047.90,10.49,-69.58,-10.48,273.34,-92.09,124.67,-64.51,714.36,-85.28,940.55,-89.37,350.00,-43.80,-40.20,-50.96,504.49,-74.81,9.59,-38.38,326.23,-37.05,125.05,-51.76,-30.02,34.32,-22.16,24.36,417.32,-77.32,-76.63,145.11,55.83,-34.06,223.28,-71.38,177.74,367.25,-79.12,-82.62,3165.75,-95.81,476.00,-88.89,9984.38,-82.95,28.03
IncomeOtherOperatingIncome_sq,,60.75,-39.30,-9.60,18.47,111.18,-44.93,-6.83,-11.06,35.35,-18.92,6.46,-4.98,113.31,-44.18,8.48,1.59,72.34,-58.90,13.02,72.84,3.36,-37.05,18.14,-9.02,1.11,-24.95,34.65,-10.93,147.28,-55.52,-2.04,11.38,48.90,-33.12,17.13,-16.80,183.20,-20.94,12.86,-30.19,81.32,-41.00,9.96,-30.31,194.70,-70.82,32.06
IncomeOtherOperatingCosts,179000,3434000,438000,145000,172000,1127000,59000,69000,234000,519000,161000,720000,20000,1087000,269000,782000,248000,267000,37000,198000,566000,-95000,56000,1296000,2201000,812000,1356000,390000,516000,2378000,511000,107000,61000,845000,287000,1438000,116000,562000,424000,2162000,535000,12609000,512000,3786000,1198000,14165000,1028000,2491000
IncomeOtherOperatingCosts_yy,,,,,-3.91,-67.18,-86.53,-52.41,36.05,-53.95,172.88,943.48,-91.45,109.44,67.08,8.61,1140.00,-75.44,-86.25,-74.68,128.23,-135.58,51.35,554.55,288.87,954.74,2321.43,-69.91,-76.56,192.86,-62.32,-72.56,-88.18,-64.47,-43.84,1243.93,90.16,-33.49,47.74,50.35,361.21,2143.59,20.75,75.12,123.93,12.34,100.78,-34.20
IncomeOtherOperatingCosts_sy,,,,,100.49,24.08,24.71,43.07,19.04,76.80,26.00,-12.05,69.96,-18.72,13.90,0.43,-5.00,-34.92,-16.12,-26.64,116.57,9.25,62.04,93.40,14.59,9.30,-17.17,-58.93,-51.28,35.93,18.83,36.64,120.86,3.27,-42.72,31.96,-7.02,13.06,61.62,11.21,88.08,-2.82,15.68,18.08,16.59,6.69,11.06,11.93
IncomeOtherOperatingCosts_qq,,1818.44,-87.25,-66.89,18.62,555.23,-94.76,16.95,239.13,121.79,-68.98,347.20,-97.22,5335.00,-75.25,190.71,-68.29,7.66,-86.14,435.14,185.86,-116.78,158.95,2214.29,69.83,-63.11,67.00,-71.24,32.31,360.85,-78.51,-79.06,-42.99,1285.25,-66.04,401.05,-91.93,384.48,-24.56,409.91,-75.25,2256.82,-95.94,639.45,-68.36,1082.39,-92.74,142.32
IncomeOtherOperatingCosts_sq,,211.69,-74.27,47.18,-27.46,202.41,-70.58,62.38,-59.05,362.90,-53.22,15.89,-36.75,145.55,-42.02,36.00,7.59,187.70,-79.00,84.86,71.04,71.35,-37.85,42.91,-23.08,50.59,-41.76,19.11,-27.12,352.97,-64.96,45.35,-1.44,62.75,-75.92,74.71,-30.71,226.78,-61.31,5.56,-28.69,151.61,-50.38,22.66,-17.89,215.30,-69.23,18.69
IncomeEBIT,2830000,4161000,9065000,8379000,5958000,-1473000,4708000,2864000,2228000,8622000,10641000,8409000,-80000,-10217000,-6154000,-1089000,-2070000,-543000,1373000,2200000,6860000,3453000,5520000,4628000,7131000,4519000,2479000,4664000,6214000,3313000,4587000,3885000,7832000,5207000,2013000,7887000,9074000,7053000,2856000,1903000,-426000,-9112000,-2180000,-8420000,-6313000,-12732000,-814000,-1071000
IncomeEBIT_yy,,,,,110.53,-135.40,-48.06,-65.82,-62.60,685.34,126.02,193.61,-103.59,-218.50,-157.83,-112.95,-2487.50,94.69,122.31,302.02,431.40,735.91,302.04,110.36,3.95,30.87,-55.09,0.78,-12.86,-26.69,85.03,-16.70,26.04,57.17,-56.12,103.01,15.86,35.45,41.88,-75.87,-104.69,-229.19,-176.33,-542.46,-1381.92,-39.73,62.66,87.28
IncomeEBIT_sy,,,,,29.28,-13.22,-25.87,7.34,-0.02,68.56,43.05,-17.76,-14.12,-19.94,-60.68,4.45,-5.24,48.70,51.74,52.42,96.93,18.14,77.37,37.83,13.25,-1.83,-19.15,0.37,-5.56,13.20,31.22,12.41,8.70,11.67,-5.06,14.86,-4.48,-8.98,-20.06,4.42,-40.90,-11.12,12.22,-29.59,6.17,12.99,26.82,16.86
IncomeEBIT_qq,,47.03,117.86,-7.57,-28.89,-124.72,419.62,-39.17,-22.21,286.98,23.42,-20.98,-100.95,-12671.25,39.77,82.30,-90.08,73.77,352.85,60.23,211.82,-49.66,59.86,-16.16,54.08,-36.63,-45.14,88.14,33.23,-46.68,38.45,-15.30,101.60,-33.52,-61.34,291.80,15.05,-22.27,-59.51,-33.37,-122.39,-2038.97,76.08,-286.24,25.02,-101.68,93.61,-31.57
IncomeEBIT_sq,,-7.31,-26.30,-3.95,36.28,-25.58,-20.39,31.90,27.81,-24.32,21.16,-22.47,-1.42,-6.28,-23.19,15.54,-4.66,5.58,-28.89,29.86,35.23,-24.12,11.71,-2.10,17.22,-23.96,-18.69,16.59,16.65,-7.94,-16.00,24.96,-0.64,-5.22,-24.60,11.57,10.18,-19.46,-39.90,30.32,-13.65,22.20,-18.63,-7.28,22.60,-5.95,12.31,-11.62
IncomeFinanceIncome,-144000,-1260000,3525000,-465000,226000,726000,395000,441000,309000,518000,295000,461000,64000,211000,65000,236000,1060000,1130000,430000,654000,331000,458000,216000,375000,161000,94000,2217000,2488000,-1009000,218000,727000,976000,263000,908000,459000,100000,67000,79000,50000,765000,48000,30000,38000,556000,91000,3000,3515000,-3176000
IncomeFinanceIncome_yy,,,,,256.94,157.62,-88.79,194.84,36.73,-28.65,-25.32,4.54,-79.29,-59.27,-77.97,-48.81,1556.25,435.55,561.54,177.12,-68.77,-59.47,-49.77,-42.66,-51.36,-79.48,926.39,563.47,-726.71,131.91,-67.21,-60.77,126.07,316.51,-36.86,-89.75,-74.52,-91.30,-89.11,665.00,-28.36,-62.03,-24.00,-27.32,89.58,-90.00,9150.00,-671.22
IncomeFinanceIncome_sy,,,,,218.98,115.41,2.98,31.28,-13.21,123.40,18.06,8.60,9.19,-0.42,4.21,-2.45,13.90,47.24,-24.40,-7.07,8.86,-48.51,8.16,4.22,-51.36,74.98,-9.42,106.66,-69.84,-66.93,-25.14,-50.16,40.96,117.37,106.72,-38.61,-64.50,-23.25,-49.02,42.25,-6.12,-61.67,,-65.09,67.71,-36.62,-22.08,108.94
IncomeFinanceIncome_qq,,-775.00,379.76,-113.19,148.60,221.24,-45.59,11.65,-29.93,67.64,-43.05,56.27,-86.12,229.69,-69.19,263.08,349.15,6.60,-61.95,52.09,-49.39,38.37,-52.84,73.61,-57.07,-41.61,2258.51,12.22,-140.55,121.61,233.49,34.25,-73.05,245.25,-49.45,-78.21,-33.00,17.91,-36.71,1430.00,-93.73,-37.50,26.67,1363.16,-83.63,-96.70,117066.67,-190.36
IncomeFinanceIncome_sq,,83.52,-3.16,11.60,5.60,-38.70,94.06,-22.43,-8.78,141.59,-21.02,6.97,31.36,33.14,24.86,-9.30,-2.94,22.94,35.33,-4.44,64.39,-49.09,26.58,-41.42,42.11,48.65,-25.13,-1.87,-55.64,116.67,32.16,-31.11,13.32,40.32,62.22,-63.95,-20.00,55.50,15.82,27.57,-51.58,11.03,44.44,-32.85,17.03,23.24,12.54,66.67
IncomeFinanceCosts,203000,691000,1468000,1964000,651000,2734000,1551000,5026000,831000,3976000,1602000,593000,1818000,850000,735000,319000,525000,415000,459000,550000,593000,642000,2266000,-722000,2114000,1201000,549000,480000,537000,706000,849000,995000,905000,1026000,1672000,687000,1138000,1513000,2369000,1996000,4621000,3699000,2082000,9320000,632000,1596000,4608000,-2775000
IncomeFinanceCosts_yy,,,,,220.69,295.66,5.65,155.91,27.65,45.43,3.29,-88.20,118.77,-78.62,-54.12,-46.21,-71.12,-51.18,-37.55,72.41,12.95,54.70,393.68,-231.27,256.49,87.07,-75.77,166.48,-74.60,-41.22,54.64,107.29,68.53,45.33,96.94,-30.95,25.75,47.47,41.69,190.54,306.06,144.48,-12.11,366.93,-86.32,-56.85,121.33,-129.77
IncomeFinanceCosts_sy,,,,,140.91,45.26,21.05,88.26,-18.45,73.73,151.09,-82.57,74.93,-64.57,-49.04,-72.30,-7.65,53.60,-34.84,109.18,2.91,-4.96,127.39,-13.06,1.69,17.50,-54.75,23.08,-43.34,-41.22,9.81,-23.52,37.54,65.13,23.15,-34.62,-8.50,-12.56,-15.07,34.27,-27.77,11.37,7.19,13.69,-33.28,90.57,-6.08,-21.13
IncomeFinanceCosts_qq,,240.39,112.45,33.79,-66.85,319.97,-43.27,224.05,-83.47,378.46,-59.71,-62.98,206.58,-53.25,-13.53,-56.60,64.58,-20.95,10.60,19.83,7.82,8.26,252.96,-131.86,392.80,-43.19,-54.29,-12.57,11.88,31.47,20.25,17.20,-9.05,13.37,62.96,-58.91,65.65,32.95,56.58,-15.75,131.51,-19.95,-43.71,347.65,-93.22,152.53,188.72,-160.22
IncomeFinanceCosts_sq,,116.58,-39.16,33.79,-17.00,83.24,-29.89,64.35,-43.27,218.51,-17.88,-54.07,28.27,-28.57,50.00,-56.60,112.64,-8.36,-24.38,-11.94,64.63,16.16,39.71,-39.07,56.80,-8.66,-33.92,28.74,-17.17,25.14,19.43,7.17,7.27,14.13,-8.16,-38.16,64.29,34.45,1.38,-6.61,-39.21,78.74,7.76,-9.24,-56.71,261.63,-50.75,16.67
IncomeOtherIncome,,,,,0,0,,,-15000,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2618000,0,112000,-3270000,-1000
IncomeOtherIncome_yy,,,,,,,,,,,,,100.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-100.04
IncomeOtherIncome_sy,,,,,,,,,,,,,-17.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.32
IncomeOtherIncome_qq,,,,,,,,,,100.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-100.00,,-3019.64,99.97
IncomeOtherIncome_sq,,,,,,,,,,68.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-69.23,,-63.23,52.04
IncomeNetGrossProfit,2483000,2210000,11122000,5950000,5533000,-3481000,3552000,-1721000,1691000,5164000,9334000,8277000,-1834000,-10856000,-6824000,-1172000,-1535000,172000,1344000,2304000,6598000,3269000,3470000,5725000,5178000,3412000,4147000,6672000,4668000,2825000,4465000,3866000,7190000,5089000,800000,7300000,8003000,5619000,537000,672000,-4999000,-12781000,-4224000,-14566000,-6854000,-14213000,-5177000,-1473000
IncomeNetGrossProfit_yy,,,,,122.84,-257.51,-68.06,-128.92,-69.44,248.35,162.78,580.94,-208.46,-310.22,-173.11,-114.16,16.30,101.58,119.70,296.59,529.84,1800.58,158.18,148.48,-21.52,4.37,19.51,16.54,-9.85,-17.20,7.67,-42.06,54.03,80.14,-82.08,88.83,11.31,10.41,-32.88,-90.79,-162.46,-327.46,-886.59,-2267.56,-37.11,-11.20,-22.56,89.89
IncomeNetGrossProfit_sy,,,,,20.54,-10.98,-2.50,-6.92,-8.35,13.48,23.78,-2.44,-22.55,8.24,-30.72,17.73,15.67,35.45,42.15,28.55,101.72,46.83,80.68,24.42,-3.54,0.68,-15.14,2.15,-1.92,15.81,20.62,11.36,15.63,8.33,1.75,36.47,-10.74,-4.62,-24.35,-0.35,-21.83,-18.80,27.56,-26.78,2.48,-11.20,12.84,66.95
IncomeNetGrossProfit_qq,,-10.99,403.26,-46.50,-7.01,-162.91,202.04,-148.45,198.26,205.38,80.75,-11.32,-122.16,-491.93,37.14,82.83,-30.97,111.21,681.40,71.43,186.37,-50.45,6.15,64.99,-9.55,-34.11,21.54,60.89,-30.04,-39.48,58.05,-13.42,85.98,-29.22,-84.28,812.50,9.63,-29.79,-90.44,25.14,-843.90,-155.67,66.95,-244.84,52.95,-107.37,63.58,71.55
IncomeNetGrossProfit_sq,,-24.42,-22.84,-12.28,54.68,-31.86,43.44,-43.89,52.24,-32.61,20.17,-16.95,10.85,11.82,-31.57,72.29,-20.34,26.87,-27.36,48.96,47.20,-26.26,10.68,22.62,-9.19,-32.11,-15.02,18.24,8.90,-18.25,-26.63,28.52,-1.62,-18.55,-16.24,10.72,8.98,-20.98,-31.61,25.14,-5.30,-14.92,-5.19,-45.34,27.02,-44.47,31.62,-5.53
IncomeExtraordinarProfit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IncomeExtraordinarProfit_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IncomeExtraordinarProfit_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IncomeExtraordinarProfit_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IncomeExtraordinarProfit_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IncomeBeforeTaxProfit,2483000,2210000,11122000,5950000,5533000,-3481000,3552000,-1721000,1691000,5164000,9334000,8277000,-1834000,-10856000,-6824000,-1172000,-1535000,172000,1344000,2304000,6598000,3269000,3470000,5725000,5178000,3412000,4147000,6672000,4668000,2825000,4465000,3866000,7190000,5089000,800000,7300000,8003000,5619000,537000,672000,-4999000,-12781000,-4224000,-14566000,-6854000,-14213000,-5177000,-1473000
IncomeBeforeTaxProfit_yy,,,,,122.84,-257.51,-68.06,-128.92,-69.44,248.35,162.78,580.94,-208.46,-310.22,-173.11,-114.16,16.30,101.58,119.70,296.59,529.84,1800.58,158.18,148.48,-21.52,4.37,19.51,16.54,-9.85,-17.20,7.67,-42.06,54.03,80.14,-82.08,88.83,11.31,10.41,-32.88,-90.79,-162.46,-327.46,-886.59,-2267.56,-37.11,-11.20,-22.56,89.89
IncomeBeforeTaxProfit_sy,,,,,20.54,-10.98,-2.50,-6.92,-8.35,13.48,23.78,-2.44,-22.55,8.24,-30.72,17.73,15.67,35.45,42.15,28.55,101.72,46.83,80.68,24.42,-3.54,0.68,-15.14,2.15,-1.92,15.81,20.62,11.36,15.63,8.33,1.75,36.47,-10.74,-4.62,-24.35,-0.35,-21.83,-18.80,27.56,-26.78,2.48,-11.20,12.84,66.95
