,2005/Q1,2005/Q2,2005/Q3,2005/Q4,2006/Q1,2006/Q2,2006/Q3,2006/Q4,2007/Q1,2007/Q2,2007/Q3,2007/Q4,2008/Q1,2008/Q2,2008/Q3,2008/Q4,2009/Q1,2009/Q2,2009/Q3,2009/Q4,2010/Q1,2010/Q2,2010/Q3,2010/Q4,2011/Q1,2011/Q2,2011/Q3,2011/Q4,2012/Q1,2012/Q2,2012/Q3,2012/Q4,2013/Q1,2013/Q2,2013/Q3,2013/Q4,2014/Q1,2014/Q2,2014/Q3,2014/Q4,2015/Q1,2015/Q2,2015/Q3,2015/Q4,2016/Q1,2016/Q2,2016/Q3,2016/Q4,2017/Q1,2017/Q2,2017/Q3,2017/Q4,2018/Q1,2018/Q2
IncomeOtherIncome,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,249000,0,0,,,,,,,,,,4139000
IncomeNetGrossProfit,4846000,4790000,2987000,3189000,3324000,6470000,-4475000,11967000,11535000,20165000,20115000,6823000,-5414000,-15357000,-144848000,-27288000,24447000,7441000,6507000,-627000,1542000,-5860000,6503000,-2501000,2845000,-12537000,13654000,-3322000,6463000,-4532000,10677000,-7787000,12963000,36009000,13330000,-2841000,10878000,200000,17215000,-2756000,15510000,3979000,15416000,-96000,15424000,5168000,23949000,-353000,17521000,8019000,29798000,418000,17622000,
IncomeExtraordinarProfit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4139000
IncomeBeforeTaxProfit,4846000,4790000,2987000,3189000,3324000,6470000,-4475000,11967000,11535000,20165000,20115000,6823000,-5414000,-15357000,-144848000,-27288000,24447000,7441000,6507000,-627000,1542000,-5860000,6503000,-2501000,2845000,-12537000,13654000,-3322000,6463000,-4532000,10677000,-7787000,12963000,36009000,13330000,-2841000,10878000,200000,17215000,-2756000,15510000,3979000,15416000,-96000,15424000,5168000,23949000,-353000,17521000,8019000,29798000,418000,17622000,
IncomeDiscontinuedProfit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3698000
IncomeNetProfit,3555000,4398000,2359000,2326000,2389000,5333000,-3905000,10395000,10048000,16110000,21986000,5864000,-5440000,-13983000,-145897000,-23733000,24838000,8835000,6954000,56000,1048000,-4977000,5536000,-1942000,1984000,-10956000,10920000,-2706000,5006000,1360000,8616000,-6610000,11026000,30062000,10583000,-2469000,8481000,101000,14172000,-1988000,12121000,3069000,12159000,-129000,12212000,4012000,19093000,-777000,14016000,6283000,23686000,111000,14107000,3698000
IncomeShareholderNetProfit,3555000,4398000,2359000,2326000,2389000,5315000,-3887000,10395000,10048000,16110000,21986000,5864000,-5291000,-15141000,-144888000,-23733000,24838000,8835000,6954000,46000,1053000,-4972000,5536000,-1942000,1984000,-10956000,10920000,-2706000,5006000,1360000,8616000,-6610000,11026000,30062000,10583000,-2469000,8481000,101000,14172000,-1988000,12121000,3069000,12159000,-129000,12212000,4012000,19093000,-777000,14016000,6283000,23686000,111000,14107000,
BalanceNoncurrentAssets,33026000,31355000,32096000,35176000,35069000,162792000,148142000,213408000,251664000,256767000,553955000,506565000,509890000,466829000,465302000,462317000,459303000,449477000,449349000,446187000,443671000,443346000,431457000,435687000,432795000,432405000,429528000,423235000,421778000,416775000,421143000,420784000,420243000,421198000,420809000,421826000,425811000,424436000,424184000,425380000,428464000,427793000,426274000,427461000,425471000,424065000,423102000,119000,334000,337000,499000,575000,95493000,71086000
BalanceIntangibleAssets,131484000,157577000,157466000,413482000,363432000,366181000,365431000,362871000,362496000,362134000,361462000,361153000,361152000,360642000,360430000,360218000,359945000,359894000,359618000,359473000,359355000,359362000,359288000,359241000,359231000,359203000,359201000,359149000,359108000,357742000,357659000,357634000,357589000,357633000,357601000,357563000,357526000,358798000,358670000,359704000,27100000,27929000,29204000,32506000,32256000,62085000,73657000,76883000,85812000,89200000,126629000,128724000,125208000,84045000
BalanceProperty,82366000,79050000,77064000,67663000,67215000,65095000,64045000,62558000,53335000,52100000,51509000,50340000,48877000,49940000,50342000,45490000,51950000,51790000,52912000,53057000,52960000,54001000,57836000,56692000,57957000,59167000,62195000,61464000,60213000,63601000,60254000,58961000,57646000,,,,,,,,,,0,,0,0,252000,185000,950000,2191000,2743000,2520000,2493000,2709000
BalanceNoncurrentReceivables,2745000,2456000,2075000,1734000,1673000,1569000,1421000,1361000,1297000,1102000,1032000,554000,855000,809000,579000,630000,956000,929000,1080000,875000,363000,381000,412000,529000,449000,484000,518000,515000,519000,1509000,14000,98000,14000,20000,257000,326000,299000,292000,380000,283000,306000,320000,314000,304000,297000,305000,162000,164000,163000,175000,168000,38000,38000,39000
BalanceNoncurrInvestments,39000,38000,38000,39000,44000,64000,64000,143000,38000,38000,38000,39000,38000,39000,39000,39000,39000,39000,35000,35000,33000,31000,4298000,3078000,2457000,2157000,2218000,4957000,3073000,4742000,7983000,9721000,13309000,13918000,17231000,14848000,17018000,17954000,17307000,17481000,18072000,17321000,16734000,18456000,16193000,22035000,19932000,21047000,19843000,12800000,11003000,11399000,9033000,8890000
BalanceOtherNoncurrentAssets,7406000,8272000,7706000,7750000,9114000,9172000,8191000,8204000,8185000,8160000,8010000,5815000,5866000,5886000,5202000,51948000,54839000,62300000,74998000,76871000,184260000,254234000,214448000,230149000,215405000,311970000,295604000,279886000,196100000,185708000,166542000,162032000,188570000,174443000,179148000,199234000,187181000,189884000,193545000,207740000,190507000,191311000,187552000,204154000,194787000,202502000,217350000,225088000,215093000,225430000,248095000,272720000,266586000,282698000
BalanceCurrentAssets,295407000,314238000,305139000,323097000,362027000,354019000,350475000,369706000,25109000,28788000,35539000,35413000,38174000,73183000,107393000,115462000,130794000,131388000,216886000,217129000,211168000,149690000,147138000,142341000,137233000,144313000,146673000,149277000,162438000,158303000,152726000,163542000,174078000,166693000,156174000,160612000,171150000,171638000,171081000,192529000,196072000,191129000,190283000,220754000,240587000,242736000,245396000,265205000,275189000,276673000,282134000,324325000,315282000,315340000
BalanceInventory,313846000,17809000,13443000,15131000,18217000,18121000,29707000,75157000,37463000,33586000,39297000,46897000,46809000,47634000,28738000,17771000,18039000,17605000,19493000,20959000,23481000,24112000,22110000,22633000,22001000,18588000,17310000,23257000,18437000,14180000,15710000,19616000,17367000,14470000,17682000,24743000,19905000,15203000,15648000,26578000,22414000,20964000,21617000,32665000,26525000,20204000,24183000,35889000,,,,,,
BalanceCurrentReceivables,,,,,,0,0,,,1033000,617000,,,,,,,,,,,,,,,,,,,,,,,,,,428000,65000,,,,,8312000,12049000,11106000,19635000,18332000,80681000,68191000,58858000,63914000,39011000,42336000,26602000
BalanceCurrentInvestments,16663000,16086000,20401000,4800000,5998000,23945000,4182000,4944000,11953000,4921000,12972000,6594000,14495000,4842000,10440000,7300000,18212000,5577000,10339000,5810000,13193000,3530000,8235000,5685000,15558000,5394000,8169000,5798000,16808000,5494000,6829000,9291000,17085000,8647000,17695000,718000,559000,524000,1733000,2244000,689000,3493000,2665000,1855000,5709000,5851000,4031000,3804000,1586000,398000,1362000,1196000,819000,2629000
BalanceCash,1446000,731000,1847000,1553000,1408000,579000,1662000,1440000,1203000,612000,1862000,1466000,1644000,1353000,2752000,2169000,1751000,1372000,2808000,2127000,1925000,1277000,1355000,1469000,1886000,1448000,2305000,2276000,,,,,,,,0,,,,1800000,1800000,,,,0,,,,4943000,,,,,
BalanceOtherCurrentAssets,,0,,,,4170000,,,,,,,,,,,,,,,,84974000,86194000,94396000,110174000,111940000,347052000,402376000,427856000,483613000,473972000,865925000,802169000,789776000,662929000,651010000,628859000,621335000,642990000,623792000,625335000,642905000,630527000,621341000,629232000,640535000,622912000,620839000,610787000,625932000,615732000,623645000,638134000,645331000
BalanceAssetsForSale,636291000,646239000,669921000,698531000,691022000,706882000,720787000,742702000,732932000,749371000,789488000,779490000,774540000,792808000,54717000,58326000,65373000,66653000,69980000,256869000,223896000,284882000,321595000,325823000,323095000,238283000,216136000,244365000,297106000,297720000,299338000,301027000,299650000,302198000,303217000,300511000,305590000,324573000,333230000,326657000,337720000,399568000,410191000,407759000,416114000,416414000,430624000,428607000,441335000,444609000,453391000,453558000,470500000,474788000
BalanceTotalAssets,494387000,493758000,511961000,518393000,542491000,542662000,560744000,12000000,12000000,12000000,12000000,12000000,17995000,18275000,18275000,18275000,18275000,18275000,22892000,22892000,22892000,24541000,24541000,24541000,24541000,24541000,24541000,24541000,24541000,24541000,29003000,29003000,29003000,29003000,37003000,37003000,37003000,37003000,37003000,37003000,37003000,37175000,37175000,37175000,37175000,37666000,37666000,37666000,37666000,38070000,38070000,38070000,38070000,38470000
BalanceCapital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceShareCapital,9654000,8091000,8426000,8594000,8762000,8732000,8416000,8909000,5986000,6479000,6972000,7086000,7579000,9201000,9384000,9949000,10511000,11636000,8490000,9054000,10183000,10183000,10257000,10293000,10330000,10367000,10404000,10441000,10478000,10515000,10552000,10589000,10625000,10625000,10832000,11039000,11478000,11775000,12070000,12366000,12872000,13020000,13168000,13317000,13729000,13790000,13908000,,,,,0,,
BalanceOwnShares,,,0,,,,24658000,,0,0,,,8000,2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1453000,1265000,966000,13891000,13817000,33577000,53474000,50619000,32267000,42533000,52070000
BalanceReserve,44721000,43097000,17844000,224121000,221235000,220060000,196121000,130157000,128529000,186777000,185467000,171926000,167514000,162468000,161662000,159415000,130927000,120428000,120454000,120428000,120352000,109562000,107836000,105824000,103689000,101087000,99226000,99001000,99691000,95123000,94007000,92132000,92184000,85304000,84849000,82905000,,309000,,,,,,,,,,,,,,,,
BalanceNonshareCapital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,914000,608000,574000,349000,379000,19529000,38380000,35149000,30286000,40395000,49680000,42619000,41095000,15930000,205635000,196953000,195644000,177757000,112227000,111652000
BalanceNoncurrentLiabilities,169658000,169176000,156373000,152886000,148768000,148224000,145137000,130055000,119591000,119650000,119523000,119480000,157000,106074000,104070000,102066000,98224000,96220000,95865000,96780000,92035000,90830000,88974000,89170000,82236000,82086000,79935000,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentTradeLiabilities,,,,,,,,,,,,,107657000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentBorrowings,,,,,,,,,,,710000,636000,633000,576000,1674000,1774000,1739000,1670000,1812000,1792000,1805000,1754000,1737000,1652000,1691000,539000,348000,392000,13542000,13438000,14048000,15094000,15470000,1981000,2138000,2390000,2102000,2002000,1914000,18486000,24282000,24416000,18364000,17930000,16877000,17119000,16291000,15553000,14628000,13700000,13438000,14278000,872000,837000
BalanceNoncurrentObligations,804000,905000,872000,1038000,1126000,1121000,1047000,1189000,1232000,1397000,1241000,1276000,1385000,1353000,1260000,1331000,1111000,1279000,28804000,26603000,28057000,29630000,28143000,56606000,125006000,92355000,129751000,105616000,466102000,519165000,530543000,400720000,129783000,109896000,101935000,145842000,193985000,194608000,152911000,144549000,143825000,137145000,144837000,134593000,123704000,80292000,95313000,87519000,87103000,101368000,105145000,99848000,99080000,121623000
BalanceNoncurrentLeasing,144053000,138238000,137381000,146308000,153192000,145167000,145278000,178911000,151695000,147029000,149159000,24387000,23661000,24761000,26273000,24852000,47499000,111115000,71900000,106170000,89263000,100217000,108508000,110507000,49301000,57136000,49414000,45093000,53307000,51098000,54225000,76039000,64490000,49758000,53263000,74717000,58289000,53899000,55151000,73186000,54315000,60415000,64061000,83698000,64404000,66171000,76397000,121266000,94181000,100533000,87758000,106849000,86520000,91577000
BalanceNoncurrentOtherLiabilities,101902000,106205000,85599000,99188000,,,,0,,0,,3472000,2633000,10824000,15499000,10233000,358768000,316849000,321364000,284698000,46015000,44069000,43616000,74655000,125788000,125585000,65035000,70437000,84848000,74681000,63452000,69720000,63195000,19012000,17471000,28908000,20887000,31097000,6022000,30015000,26651000,38890000,15651000,36791000,30128000,51570000,31421000,50853000,46853000,70782000,32933000,52836000,44412000,
BalanceCurrentLiabilities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10147000,,,,,,,,,,,,,,,
BalanceCurrentTradePayablesv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,236000,250000,260000,257000,451000,495000,475000,476000,508000,504000,537000,536000,548000,548000,549000,4417000,2942000,3296000
BalanceCurrentBorrowings,3357000,3291000,5635000,11258000,9631000,8082000,6120000,7117000,93808000,98672000,66721000,26632000,16413000,13226000,17880000,17099000,14798000,11837000,9622000,9219000,9201000,6668000,6584000,6610000,6129000,4656000,4296000,5801000,6210000,5042000,5179000,5998000,6079000,6685000,6771000,6245000,6504000,14414000,7290000,6311000,5691000,12009000,8046000,5010000,,,,,,,,,,
BalanceCurrentObligations,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84974000,86194000,0,94396000,110174000,111940000,0,347052000,402376000,427856000
BalanceCurrentLeasing,0,483613000,473972000,865925000,0,802169000,789776000,662929000,0,651010000,628859000,621335000,0,642990000,623792000,625335000,0,642905000,630527000,621341000,629232000,640535000,622912000,620839000,610787000,625932000,615732000,623645000,638134000,645331000,636291000,646239000,669921000,698531000,691022000,706882000,720787000,742702000,732932000,749371000,789488000,779490000,774540000,792808000,,,,,,,,,,
BalanceCurrentOtherLiabilities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceReckoning,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceTotalEquityAndLiabilities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashflowOperatingCashflow,6571000,1803000,1305000,805000,11231000,847000,-26901000,-533000,-9406000,-8309000,-22366000,39157000,-27463000,799000,-19424000,23965000,-4451000,11988000,-797000,21921000,-3945000,4576000,-9655000,19680000,-9735000,3255000,543000,9823000,-10792000,-6131000,-9216000,24897000,-14305000,13462000,-4385000,25484000,-20626000,15816000,-9767000,33423000,-19632000,11701000,-8610000,42246000,-27027000,9098000,-19502000,43433000,-23268000,7359000,-20089000,56530000,-23434000,21416000
CashflowAmortization,1350000,1440000,1227000,1286000,1327000,1584000,1677000,2618000,3603000,3512000,3634000,3631000,2607000,3638000,4616000,9645000,6081000,2895000,4251000,4408000,4247000,3989000,3854000,3844000,3648000,3655000,3194000,3287000,3146000,3094000,3038000,2987000,2871000,2865000,2727000,2826000,2756000,2784000,2782000,3027000,2922000,3118000,3064000,3415000,3403000,3438000,3529000,3858000,3810000,3769000,3787000,4176000,4155000,4392000
CashflowInvestingCashflow,-4141000,2134000,-662000,-2036000,-2580000,-1993000,-3282000,12475000,-3036000,-6262000,19433000,-29200000,7774000,-297654000,-8844000,-6364000,-5308000,-4382000,-2441000,-3363000,-1031000,-1694000,-752000,-3797000,4586000,-1709000,-3122000,521000,-1207000,12645000,-1037000,-847000,-1173000,-1976000,-2649000,-3541000,-1525000,-4835000,-3072000,-2876000,-2258000,-2132000,-4113000,-4137000,-2155000,-3637000,-5027000,-7175000,-3449000,-3216000,-4971000,-3632000,-3064000,-4413000
CashflowCapex,4339000,1437000,1705000,3844000,2823000,2803000,3475000,5418000,6945000,5570000,9706000,14728000,10070000,306990000,13791000,8217000,6975000,5352000,3203000,4300000,1329000,2233000,1043000,4681000,3341000,2121000,3411000,2266000,2087000,2247000,1616000,1470000,1474000,2119000,2761000,3721000,1604000,4931000,3234000,2881000,2578000,3161000,4374000,4792000,2660000,4053000,5385000,7361000,3474000,3217000,5311000,8205000,3316000,4449000
CashflowFinancingCashflow,-3679000,-200000,-203000,-152000,-123000,-156000,30468000,50122000,-69000,4249000,457000,-1415000,-5214000,297442000,55858000,-58187000,-180000,-8183000,-2972000,-8033000,-10625000,-1684000,12158000,313000,-14395000,-784000,2199000,-3174000,4967000,1537000,3875000,-16149000,5825000,-5888000,3894000,-11031000,9516000,-6219000,8310000,-23164000,12227000,-4864000,10173000,-28236000,19018000,-2686000,22158000,-25248000,16006000,-2808000,26919000,-45104000,18725000,-7955000
CashflowShareCapitalCash,,,,,,,,59285000,4185000,0,0,,45724000,-30000,,0,36578000,,50000000,0,,,0,0,,,17586000,4000,,171750000,3000,,,876000,-2000,0,,4434000,-20000,0,,4039000,0,0,,3998000,,,,,,,,
CashflowDividend,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1249000,3737000,440000,-1383000,8528000,-1302000,285000,62064000
CashflowNetCashflow,-12511000,-10322000,-2476000,8542000,-24903000,3325000,27590000,-43324000,-9939000,-577000,-6210000,10525000,-15601000,1198000,1751000,16196000,-19763000,762000,-161000,7170000,-7032000,8051000,-6378000,7901000,-9653000,5598000,-3140000,10912000,-12635000,4762000,-4529000,7383000,-9663000,4705000,-2550000,9873000,-10164000,2775000,-2371000,11010000,-10711000,1335000,1859000,7794000,-7773000,9048000,,,,,,,,
