,2005/Q1,2005/Q2,2005/Q3,2005/Q4,2006/Q1,2006/Q2,2006/Q3,2006/Q4,2007/Q1,2007/Q2,2007/Q3,2007/Q4,2008/Q1,2008/Q2,2008/Q3,2008/Q4,2009/Q1,2009/Q2,2009/Q3,2009/Q4,2010/Q1,2010/Q2,2010/Q3,2010/Q4,2011/Q1,2011/Q2,2011/Q3,2011/Q4,2012/Q1,2012/Q2,2012/Q3,2012/Q4,2013/Q1,2013/Q2,2013/Q3,2013/Q4,2014/Q1,2014/Q2,2014/Q3,2014/Q4,2015/Q1,2015/Q2,2015/Q3,2015/Q4,2016/Q1,2016/Q2,2016/Q3,2016/Q4,2017/Q1,2017/Q2,2017/Q3,2017/Q4,2018/Q1,2018/Q2
BalanceIntangibleAssets,25000,20000,42000,63000,92000,106000,88000,70000,55000,39000,24000,13000,171000,218000,187000,180000,196000,155000,167000,124000,101000,187000,207000,37000,82000,65000,341000,325000,313000,305000,276000,248000,217000,200000,178000,163000,144000,126000,121000,418000,362000,316000,256000,198000,144000,90000,44000,8000,9000,5000,8000,62000,60000,57000
BalanceProperty,17947000,17997000,17318000,16632000,15913000,15617000,14927000,14645000,14499000,14448000,14759000,14851000,14856000,15104000,15430000,15895000,16564000,17160000,18946000,18903000,18391000,17866000,17312000,18589000,19344000,21317000,21981000,23577000,24132000,24182000,23820000,23097000,23008000,22299000,21533000,20757000,20004000,19315000,18723000,17869000,17274000,16639000,16278000,15815000,15404000,16317000,16383000,16062000,15935000,16203000,16070000,15440000,15275000,15324000
BalanceNoncurrentReceivables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrInvestments,129000,129000,214000,228000,228000,228000,228000,228000,228000,228000,110000,110000,110000,110000,110000,110000,110000,110000,110000,91000,91000,91000,91000,91000,91000,91000,91000,91000,91000,91000,91000,91000,91000,91000,91000,91000,91000,28000,28000,28000,28000,28000,28000,28000,28000,28000,28000,28000,28000,,1924000,1567000,2759000,2646000
BalanceOtherNoncurrentAssets,2087000,3608000,4985000,3000000,2839000,3291000,3044000,2535000,2721000,3663000,3371000,2618000,3421000,2627000,3049000,2698000,2197000,1655000,1581000,1803000,1875000,2431000,3098000,4047000,5085000,4319000,6959000,4707000,5673000,7667000,7786000,7004000,7319000,5281000,6019000,5748000,5288000,4778000,5257000,5603000,5777000,5240000,8069000,8729000,9546000,10203000,8754000,9510000,11260000,9973000,40528000,53325000,54419000,48060000
BalanceCurrentAssets,45136000,53470000,64172000,58563000,59989000,87332000,76258000,70421000,58301000,65425000,58959000,73415000,121886000,123486000,97774000,82090000,65296000,65908000,55179000,52840000,80166000,107642000,115768000,137343000,138347000,138315000,124637000,99679000,89219000,96727000,102883000,60913000,43823000,39466000,46863000,44385000,51655000,52595000,65605000,64459000,69174000,69658000,62733000,66874000,59606000,60620000,83707000,75199000,85864000,80849000,96000,344000,174000,99000
BalanceInventory,298000,109000,88000,172000,35000,176000,163000,144000,172000,109000,153000,234000,341000,340000,120000,379000,69000,60000,231000,125000,188000,1926000,4305000,2807000,1740000,1356000,577000,727000,724000,535000,493000,521000,484000,199000,347000,363000,334000,166000,235000,249000,351000,180000,214000,162000,116000,345000,278000,181000,134000,271000,29551000,38952000,33609000,31268000
BalanceCurrentReceivables,31548000,32479000,32721000,36175000,35282000,58926000,48416000,39938000,29522000,31013000,41892000,47019000,77131000,73657000,48417000,41102000,46125000,37522000,38725000,36452000,59112000,82732000,68892000,97299000,99555000,84244000,84357000,55175000,53811000,74483000,69952000,44389000,35042000,33132000,39020000,37601000,45809000,43583000,52525000,45144000,32356000,37386000,35400000,47909000,38455000,31710000,58466000,44306000,41975000,38137000,,,,
BalanceCurrentInvestments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3080000,3755000,1061000,2286000
BalanceCash,2101000,1905000,1836000,1501000,4529000,5583000,3054000,9512000,7615000,6965000,3965000,11375000,30489000,33021000,33047000,18249000,3506000,11216000,8058000,7147000,12324000,8935000,25937000,12235000,8949000,20993000,5849000,28499000,11368000,1338000,7085000,9879000,3888000,4104000,3664000,900000,1328000,3719000,7083000,13601000,29249000,26035000,10876000,5637000,528000,911000,1044000,3175000,4002000,5068000,7801000,10274000,19575000,14407000
BalanceOtherCurrentAssets,11189000,18977000,29527000,20715000,20143000,22647000,24625000,20827000,20992000,27338000,12949000,14787000,13925000,16468000,16190000,22360000,15596000,17110000,8165000,9116000,8542000,14049000,16634000,25002000,28103000,31722000,33854000,15278000,23316000,20371000,25353000,6124000,4409000,2031000,3832000,5521000,4184000,5127000,5762000,5465000,7218000,6057000,16243000,13166000,20507000,27654000,23919000,27537000,39753000,37373000,,,,
BalanceAssetsForSale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60553000,73038000,74752000,67629000
BalanceTotalAssets,63456000,73029000,84400000,76506000,77610000,105338000,94195000,87930000,76159000,84520000,78057000,92218000,142177000,143538000,120046000,103906000,86076000,85707000,74370000,73360000,101558000,131546000,141279000,165383000,167968000,167212000,155783000,127822000,118208000,126984000,132471000,88928000,71381000,64216000,71754000,68448000,74607000,74356000,87424000,86103000,90527000,91333000,87257000,91701000,85124000,87031000,108539000,100211000,112459000,106203000,33948000,35161000,34019000,33372000
BalanceCapital,33760000,34033000,34512000,31590000,32017000,29378000,30793000,28826000,27605000,25673000,28374000,33649000,38500000,38300000,40720000,43008000,39536000,42418000,42629000,42025000,43129000,45285000,48134000,48598000,46285000,46216000,32009000,28433000,27317000,23055000,19668000,153000,-2440000,2772000,2251000,2856000,3380000,4121000,5425000,3332000,8647000,10156000,7654000,9568000,11235000,12722000,14945000,17289000,18883000,22490000,7500000,7500000,7500000,7500000
BalanceShareCapital,7500000,7500000,7500000,7500000,7500000,7500000,7500000,7500000,7500000,7500000,7500000,7500000,7500000,7500000,7500000,7500000,7500000,7500000,7500000,7500000,7500000,7500000,7500000,7500000,7500000,7500000,7500000,7500000,7500000,7500000,7500000,7500000,7500000,7500000,7500000,7500000,7500000,7500000,7500000,7500000,7500000,7500000,7500000,7500000,7500000,7500000,7500000,7500000,7500000,7500000,,,,
BalanceOwnShares,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21603000,26298000,26384000,26428000
BalanceReserve,26358000,25719000,25731000,25764000,25739000,24116000,24082000,24160000,24186000,21242000,21221000,21438000,21647000,23302000,23565000,23602000,30452000,30761000,30452000,30433000,30330000,34599000,35185000,34994000,34624000,40649000,41032000,41119000,40666000,22615000,22732000,23103000,22954000,3302000,3312000,3325000,3294000,3311000,3302000,3172000,3317000,3307000,3330000,3297000,3560000,3315000,3308000,3324000,9779000,9775000,,,,
BalanceNonshareCapital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3763000,3256000,4438000,4175000
BalanceNoncurrentLiabilities,3571000,12960000,19162000,17573000,14756000,4585000,4690000,4166000,4452000,5083000,3901000,3358000,3744000,2800000,3248000,3586000,3713000,3293000,3415000,3180000,3259000,3616000,4040000,3927000,5229000,4803000,6647000,5207000,6026000,33178000,5681000,3763000,3849000,3587000,3918000,4359000,4159000,4363000,4596000,4766000,4993000,4502000,6070000,5620000,6911000,8477000,7652000,7689000,8852000,9126000,,,,
BalanceNoncurrentTradeLiabilities,,8013000,12913000,13134000,10621000,,,,,,,43000,,,261000,241000,242000,220000,232000,232000,180000,230000,27963000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentBorrowings,,,,,,,,,,,,,,,,,,,294000,255000,382000,397000,303000,307000,662000,570000,573000,482000,858000,1127000,949000,903000,748000,738000,636000,615000,884000,988000,872000,911000,997000,,,,,,,,,,,,,
BalanceNoncurrentObligations,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentLeasing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3763000,3256000,4438000,4175000,3571000,4947000,6249000,4439000,4135000,4585000,4690000,4166000,4452000
BalanceNoncurrentOtherLiabilities,5083000,3901000,3358000,3744000,2800000,3248000,3543000,3713000,3293000,3415000,2919000,3018000,3374000,3820000,3695000,4997000,4623000,6417000,4913000,5771000,4833000,5284000,3460000,3542000,2925000,3348000,3786000,3677000,3505000,3469000,3817000,4090000,3754000,5332000,4984000,6296000,7593000,6664000,6817000,7941000,8129000,22842000,34621000,36295000,30082000,26125000,26036000,30726000,27343000,30837000,71375000,58712000,54938000,44102000
BalanceCurrentLiabilities,53764000,45782000,55211000,99933000,102438000,76078000,57312000,42827000,39996000,28326000,28155000,55170000,82645000,89105000,112858000,116454000,116193000,117127000,94182000,84865000,70751000,107122000,85012000,69972000,57857000,65585000,61233000,67068000,65872000,77403000,78005000,76887000,76675000,73533000,76513000,66978000,65832000,85942000,75233000,84724000,74587000,15317000,25090000,24942000,22942000,21015000,21168000,26038000,23083000,26112000,56655000,50808000,45022000,33307000
BalanceCurrentTradePayablesv,34824000,23654000,22024000,51266000,28026000,29094000,26549000,22680000,18759000,13288000,15069000,23086000,28961000,37793000,62401000,74930000,87126000,92303000,44369000,58219000,9337000,80342000,36856000,45837000,43753000,28979000,15055000,31257000,32405000,29804000,20855000,17625000,19075000,18402000,26724000,24320000,29816000,42839000,26985000,27397000,26385000,,,,,,,,,,,,,
BalanceCurrentBorrowings,,,,,,,,,,,,,,,,,,,17071000,,,20140000,,,27144000,,,15035000,,,70000,,,308000,,,,,,,,,,,,,,,,,,,,
BalanceCurrentObligations,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentLeasing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1944000,1805000,1759000,1686000,1825000,1771000,1380000,2078000,1675000,2540000,1561000,2391000,2316000,1929000,1732000,2363000,5114000,3518000,3103000
BalanceCurrentOtherLiabilities,2435000,2822000,2946000,2614000,1856000,2544000,2480000,2341000,2764000,1974000,2814000,2688000,12520000,12429000,44851000,10235000,10542000,8922000,3235000,19298000,3310000,19150000,19714000,19225000,8250000,19391000,21516000,10000000,9700000,8507000,9397000,9313000,8327000,7770000,12950000,5581000,7726000,9594000,5454000,3285000,3097000,3308000,2182000,3050000,12180000,6343000,7525000,8479000,17011000,20396000,30824000,43553000,70894000,43881000
BalanceReckoning,28328000,17325000,18291000,12424000,11230000,29540000,51204000,48971000,47693000,39550000,26253000,22136000,20222000,14217000,16563000,16545000,17474000,15213000,10869000,17308000,15724000,16661000,13753000,28374000,33865000,39871000,36084000,45131000,40019000,34151000,26619000,33790000,39613000,49557000,35252000,60553000,73038000,74752000,67629000,63456000,73029000,84400000,76506000,77610000,105338000,94195000,87930000,76159000,84520000,78057000,92218000,142177000,143538000,120046000
BalanceTotalEquityAndLiabilities,103906000,86076000,85707000,74370000,73360000,101558000,131546000,141279000,165383000,167968000,167212000,155783000,127822000,118208000,126984000,132471000,88928000,71381000,64216000,71754000,68448000,74607000,74356000,87424000,86103000,90527000,91333000,87257000,91701000,85124000,87031000,108539000,100211000,112459000,106203000,,,,,,,,,,,,,,,,,,,
CashflowOperatingCashflow,-2833000,-3991000,-3449000,1590000,-1072000,-3545000,-4242000,63000,4522000,-4152000,-161000,11482000,4511000,2018000,4525000,11212000,20684000,6186000,2229000,-13961000,-14324000,5711000,3841000,-34000,6400000,207000,18077000,-16277000,-12141000,8601000,-17138000,29141000,-24322000,-12274000,8341000,7756000,-12816000,-750000,-3810000,-1220000,-1981000,-60000,6927000,21246000,15782000,-2918000,2051000,-5040000,-5712000,-1257000,-14851000,20958000,1174000,1060000
CashflowAmortization,996000,1162000,1097000,954000,950000,923000,944000,779000,571000,531000,527000,507000,472000,509000,530000,605000,582000,593000,676000,640000,674000,627000,569000,656000,625000,697000,740000,910000,860000,725000,895000,775000,751000,775000,802000,791000,755000,734000,672000,694000,719000,710000,712000,674000,661000,662000,716000,712000,674000,673000,617000,622000,586000,593000
CashflowInvestingCashflow,-1315000,-1281000,-604000,-275000,-255000,-441000,-235000,-527000,-376000,-387000,-558000,-576000,-495000,-778000,-840000,-664000,-1412000,-1016000,-2253000,-709000,-408000,-108000,23000,-831000,-1227000,-3410000,-1202000,-1197000,-2379000,-1601000,-82000,-327000,-761000,26000,67000,363000,70000,3696000,-14000,-20000,-69000,-13000,-272000,-209000,-44000,-142000,-2143000,-170000,-273000,-497000,-187000,33000,-215000,156000
CashflowCapex,1324000,1365000,633000,292000,259000,658000,235000,561000,388000,392000,938000,621000,497000,934000,841000,669000,1426000,1173000,2318000,711000,408000,109000,131000,1004000,1263000,3410000,1358000,1120000,2391000,1600000,92000,328000,761000,21000,8000,9000,20000,-7000,140000,25000,204000,42000,287000,242000,90000,144000,2181000,250000,228000,599000,197000,158000,234000,247000
CashflowFinancingCashflow,,5948000,1376000,-90000,1131000,3811000,4398000,129000,-1127000,5587000,-1787000,-4426000,-5963000,-1862000,-6703000,-3437000,-2550000,0,0,-7000,2017000,-6969000,-46000,-83000,-60000,-12000,3816000,11278000,5034000,2148000,-6232000,8093000,2137000,-2648000,-5299000,6722000,-2726000,3388000,-1532000,2483000,2452000,-3287000,-14517000,-89000,-156000,-15066000,-29000,876000,2137000,15171000,-18860000,-132000,-150000,
CashflowShareCapitalCash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashflowDividend,,,,,,,,,,,,,,,,,2550000,0,0,,4800000,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4148000,676000
CashflowNetCashflow,-2677000,1225000,-196000,-175000,-79000,-335000,3019000,1048000,-2506000,6480000,-1947000,-622000,-3018000,7111000,19272000,2620000,-24000,-14670000,-14739000,7620000,-3105000,-911000,5090000,-3263000,16863000,-13658000,-3242000,12034000,-15072000,22582000,-16990000,-10111000,5760000,2820000,-6024000,220000,-436000,-2772000,433000,2379000,3368000,6520000,15649000,-3216000,-15158000,-5239000,-5109000,383000,133000,2131000,827000,1066000,,
