,2005/Q1,2005/Q2,2005/Q3,2005/Q4,2006/Q1,2006/Q2,2006/Q3,2006/Q4,2007/Q1,2007/Q2,2007/Q3,2007/Q4,2008/Q1,2008/Q2,2008/Q3,2008/Q4,2009/Q1,2009/Q2,2009/Q3,2009/Q4,2010/Q1,2010/Q2,2010/Q3,2010/Q4,2011/Q1,2011/Q2,2011/Q3,2011/Q4,2012/Q1,2012/Q2,2012/Q3,2012/Q4,2013/Q1,2013/Q2,2013/Q3,2013/Q4,2014/Q1,2014/Q2,2014/Q3,2014/Q4,2015/Q1,2015/Q2,2015/Q3,2015/Q4,2016/Q1,2016/Q2,2016/Q3,2016/Q4,2017/Q1,2017/Q2,2017/Q3,2017/Q4,2018/Q1,2018/Q2
BalanceInventory,14560000,17736000,29354000,160150000,202424000,163638000,162276000,150533000,192771000,187813000,235904000,222337000,205694000,275579000,208974000,144405000,154785000,232650000,185223000,219100000,485422000,195410000,552578000,519128000,737201000,720874000,813323000,815783000,786243000,767786000,770074000,688038000,560476000,680916000,703353000,717324000,752349000,790219000,681972000,715838000,698993000,560818000,689488000,985751000,716255000,466424000,693619000,791255000,748958000,790898000,5209000,5205000,46310000,4848000
BalanceCurrentReceivables,77013000,172927000,221458000,259312000,227872000,119478000,78351000,195643000,178484000,237214000,188151000,191219000,47427000,31821000,33634000,109870000,27079000,14404000,9723000,2514000,16920000,11916000,12559000,5220000,2770000,2352000,1933000,5784000,0,3979000,3979000,6016000,5946000,5946000,10142000,11204000,5494000,6470000,6125000,5680000,4350000,8054000,15338000,8645000,23544000,64379000,38161000,50235000,49547000,37224000,13977000,89397000,105368000,72587000
BalanceCurrentInvestments,139751000,52733000,67702000,104906000,126970000,175011000,228600000,167313000,198603000,190045000,118224000,44912000,68743000,56277000,31376000,29462000,54720000,38482000,72084000,55932000,38849000,26648000,35013000,207873000,197261000,230740000,249719000,233613000,107524000,297783000,203851000,140068000,180291000,189309000,106548000,84487000,109242000,56267000,66579000,83425000,65822000,81772000,115930000,94694000,107424000,92740000,58143000,77169000,67823000,64332000,73457000,209429000,224073000,
BalanceCash,0,,,5676000,5676000,5676000,,,,,,,,,,,,21389000,,,22217000,0,0,,2421000,25000,1344000,1267000,1267000,1267000,1267000,,0,0,0,,236000,307000,282000,466000,498000,365000,436000,223000,1223000,1233000,916000,914000,962000,1000000,1022000,984000,986000,987000
BalanceOtherCurrentAssets,74138000,954000,942000,1576000,1063000,979000,1001000,971000,935000,117000,57000,35000,125000,131000,115000,433461000,489703000,458662000,468685000,536524000,688507000,757916000,878096000,787257000,802227000,845178000,817311000,850162000,769407000,792447000,797620000,839701000,948245000,939065000,1131637000,1386076000,1573572000,1223325000,1242968000,1306411000,1260778000,1225898000,1127244000,1065402000,925832000,1076268000,1114491000,1146562000,1110419000,1161026000,1237729000,1251218000,1282103000,1158656000
BalanceAssetsForSale,1262400000,1427069000,1340721000,1026648000,1153502000,1279874000,1247307000,1237431000,215110000,215343000,217748000,218198000,221410000,230530000,233861000,338921000,347111000,349326000,353442000,336168000,344329000,337715000,363279000,373238000,384483000,390445000,400779000,376416000,409431000,424424000,440989000,443876000,419118000,422626000,425144000,284323000,282953000,286543000,296401000,301530000,301261000,303246000,314717000,416241000,425091000,429686000,432516000,445829000,434855000,433239000,431200000,459869000,601625000,566869000
BalanceTotalAssets,572465000,34800000,34800000,34800000,34800000,34800000,34800000,34800000,139200000,139200000,139200000,139200000,139200000,139200000,139200000,139200000,139200000,139200000,139200000,139200000,139200000,139200000,139200000,139200000,139200000,139200000,139200000,139200000,139200000,139200000,139200000,139200000,139200000,139200000,139200000,139200000,169864000,169864000,169864000,169864000,169864000,169864000,169864000,169864000,169864000,254864000,254864000,254864000,,,,,,
BalanceCapital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78595000,82151000,82151000,82151000,168905000,168905000
BalanceShareCapital,168905000,179571000,179561000,179558000,198621000,180554000,179914000,186291000,186725000,186637000,202650000,217410000,217248000,219829000,220489000,219851000,280526000,280325000,280251000,280375000,290110000,289870000,289733000,289831000,151303000,151313000,151361000,123930000,149519000,212977000,208014000,208007000,236059000,266322000,270608000,338128000,277296000,277291000,355517000,419345000,356139000,5727000,5689000,5928000,5954000,5932000,6237000,6274000,5732000,2432000,15774000,14497000,12839000,13484000
BalanceOwnShares,13909000,13927000,13915000,14133000,9296000,9787000,9587000,56184000,57613000,10049000,10444000,10435000,11080000,11248000,11235000,11136000,11434000,11249000,11592000,12193000,773000,839000,898000,4675000,4522000,8267000,9102000,8996000,9423000,9583000,9296000,8628000,8421000,8483000,21352000,19837000,20241000,20322000,20448000,20653000,26101000,32011000,34110000,37698000,37245000,23408000,23217000,23080000,24694000,24622000,25722000,39943000,24486000,41702000
BalanceReserve,112062000,101073000,44251000,44376000,58073000,48280000,47574000,47537000,45676000,48981000,56971000,55512000,52017000,54966000,51907000,47665000,67664000,63350000,60926000,63184000,73849000,73375000,75279000,74699000,66518000,79649000,81838000,,,,,,,,,,,,,,,,,,,,,,,,14024000,14767000,19497000,12997000
BalanceNonshareCapital,17241000,18301000,20304000,15106000,14324000,15838000,15763000,19122000,25050000,24593000,22266000,24892000,21216000,16691000,35696000,30517000,26614000,29521000,40362000,40872000,41955000,43119000,38764000,25446000,25074000,850000,450000,,1000000,,,,0,,,,,,,,,,,,349000,265000,48999000,44423000,306000,948000,1012000,1031000,1073000,1247000
BalanceNoncurrentLiabilities,1683000,1937000,1917000,2060000,2911000,3681000,3340000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentTradeLiabilities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2254000
BalanceNoncurrentBorrowings,,,3686000,3558000,3874000,3770000,3540000,3096000,2793000,2352000,2106000,2001000,2301000,20502000,19387000,20241000,20322000,19448000,20653000,26101000,32011000,34110000,37698000,37245000,23408000,23217000,23080000,24694000,24622000,25722000,25570000,24486000,26670000,43566000,43653000,26704000,25127000,36757000,32143000,32177000,30452000,28230000,27922000,30004000,28859000,27497000,27163000,27010000,27634000,28282000,29275000,30438000,29893000,29947000
BalanceNoncurrentObligations,29407000,30531000,29228000,25648000,52202000,54463000,191272000,248834000,214745000,224211000,288734000,431087000,491680000,501432000,403604000,399429000,438660000,444896000,469132000,394703000,390543000,385841000,415360000,508561000,504009000,703932000,808299000,990462000,728034000,744268000,818785000,778790000,741930000,784144000,725637000,578872000,711644000,745857000,766251000,751434000,793563000,772925000,753788000,784544000,656947000,744284000,909369000,824684000,510586000,609638000,603103000,592368000,574645000,57275000
BalanceNoncurrentLeasing,101317000,76838000,55188000,109235000,171760000,113789000,201200000,219709000,161770000,146815000,147954000,94295000,97055000,109350000,132932000,168243000,398495000,135894000,574999000,480844000,496289000,361025000,344342000,380563000,363847000,301023000,333742000,317638000,286416000,456453000,487172000,511497000,513375000,525597000,494084000,546300000,517606000,397228000,492010000,631730000,552176000,367071000,409155000,352450000,367029000,387508000,64747000,59067000,900000,2649000,0,,1000000,4048000
BalanceNoncurrentOtherLiabilities,1031000,11569000,25793000,30339000,28425000,51130000,35088000,16137000,6301000,9510000,4394000,5000000,4864000,77436000,253145000,249191000,262207000,292546000,297090000,302085000,299427000,257507000,150699000,124734000,138067000,129303000,106159000,130610000,146805000,110750000,150135000,152060000,143654000,149152000,147953000,49122000,84564000,101173000,113790000,115252000,,,,,,,,,,,,,,
BalanceCurrentLiabilities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentTradePayablesv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2380000,,,2513000,16969000,1833000,6062000,20547000,4924000,17671000,35953000,3021000,0,21478000,28205000,38585000,49948000,68923000,57468000
BalanceCurrentBorrowings,64603000,85289000,105587000,113975000,123764000,249841000,240651000,117518000,136781000,145170000,117610000,138086000,150245000,149934000,140896000,129391000,119433000,139220000,130612000,135969000,130580000,95931000,116000000,106808000,107721000,127966000,124021000,78474000,114756000,149200000,111235000,50411000,52281000,86617000,130945000,145827000,174575000,240656000,337890000,296180000,172326000,190388000,233301000,229932000,273759000,193637000,207592000,182009000,152321000,85000,249144000,305000,278000,377000
BalanceCurrentObligations,302000,942000,506000,245000,738000,735000,558000,863000,1069000,1185000,1071000,1288000,1387000,1456000,807000,804000,851000,900000,521000,534000,13539000,1163000,280000,314000,18961000,433461000,489703000,0,458662000,468685000,536524000,0,688507000,757916000,878096000,0,787257000,802227000,843844000,0,817311000,850162000,769407000,0,792443000,797616000,839698000,0,948245000,939061000,1131637000,0,1385976000,1573572000
BalanceCurrentLeasing,1223323000,1242964000,1306411000,1260776000,1225896000,1127239000,1065402000,925830000,1076265000,1114491000,1131722000,1110419000,1161026000,1237729000,1251218000,1282102000,1158656000,1262399000,1427069000,1340721000,1026648000,1153502000,1279874000,1247307000,1237431000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentOtherLiabilities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceReckoning,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceTotalEquityAndLiabilities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashflowOperatingCashflow,-22531000,-128000,60137000,56652000,-3738000,50872000,44789000,71774000,49265000,-65665000,-65911000,13737000,-14784000,-18604000,107011000,30065000,52328000,-14652000,-44158000,18123000,47163000,-116977000,31726000,23269000,52318000,46617000,192103000,-63553000,-152951000,-116276000,-82341000,6875000,-12968000,-25122000,8046000,70012000,93474000,62485000,-22343000,20489000,-25620000,-12039000,71255000,40326000,-1891000,19725000,-5174000,-125327000,193287000,1427000,-96761000,-127451000,605000,-84441000
CashflowAmortization,3244000,1815000,2692000,2349000,2541000,2707000,2817000,2683000,2714000,3252000,3224000,3871000,3433000,3879000,3862000,4181000,3540000,3375000,3813000,2901000,2964000,3013000,2983000,2940000,3071000,3157000,3191000,3245000,5111000,6146000,3194000,3238000,3152000,3178000,3155000,3160000,3136000,3181000,3211000,3310000,3246000,3083000,3196000,3308000,3498000,3648000,3777000,3477000,3535000,3500000,3478000,3678000,3568000,3660000
CashflowInvestingCashflow,2317000,765000,3353000,-43051000,43730000,-74371000,65468000,-167514000,-51436000,-46568000,56714000,-34245000,83385000,32730000,-8563000,-131702000,13640000,-61516000,53538000,-5287000,-7068000,141117000,8260000,5866000,1581000,-110116000,8179000,-64666000,-31697000,-33240000,195000,-10154000,1649000,-2906000,-3089000,1481000,-717000,-518000,-5749000,985000,11567000,-1766000,-3359000,-15179000,-2621000,-118000,-778000,-3877000,-1230000,3179000,-134000,-8703000,-2552000,-336000
CashflowCapex,1306000,1387000,1012000,2372000,1936000,4747000,7302000,3362000,4230000,12680000,6436000,10943000,32898000,10417000,9440000,10552000,6322000,4244000,1973000,1893000,4819000,3998000,2722000,3496000,3826000,2960000,4188000,5002000,23348000,12118000,7187000,6276000,4000000,3135000,1254000,2578000,1047000,1034000,2612000,3278000,9186000,2389000,3685000,15025000,3174000,266000,1452000,3857000,2022000,563000,708000,1424000,683000,422000
CashflowFinancingCashflow,23293000,-7330000,-13170000,-49022000,843000,-2719000,-1191000,-1252000,1483000,99910000,4128000,2378000,6819000,1845000,-15022000,-16385000,1863000,-10843000,-10940000,3224000,-2846000,-1852000,-21006000,-88000,-126000,2489000,-41847000,-30000,177068000,77035000,9132000,27045000,-1212000,3204000,-6662000,-46052000,-108972000,-28375000,11905000,-11587000,-25088000,22230000,14753000,54547000,38000000,-834000,-9925000,3202000,-1699000,-98486000,33154000,176492000,11038000,2113000
CashflowShareCapitalCash,,,,,,0,0,0,,104400000,0,0,,,,,,,,,,,,,,,,,,,,0,,,,190000,0,0,0,,,90425000,,,,,,163368000,,,,,,
CashflowDividend,,,,,,,,,,0,0,,,10440000,0,,,20880000,0,,,39672000,0,,,,,,,,,,,,,,,,,,,,,,,,,,3079000,-6693000,50320000,-35421000,40835000,-26218000
CashflowNetCashflow,109066000,-96992000,-688000,-12323000,-5069000,-18130000,75420000,15971000,83426000,-118022000,67831000,-87011000,-3659000,18159000,37249000,22288000,18980000,29047000,53773000,-61010000,158435000,-128249000,-7580000,-72481000,-73014000,23766000,-12531000,-24824000,-1705000,25441000,-16215000,33592000,-16187000,9887000,-39141000,8425000,82649000,79694000,33488000,18773000,-15877000,-126002000,190358000,-93880000,-63741000,40338000,9091000,-82664000,,,,,,
