,2005/Q1,2005/Q2,2005/Q3,2005/Q4,2006/Q1,2006/Q2,2006/Q3,2006/Q4,2007/Q1,2007/Q2,2007/Q3,2007/Q4,2008/Q1,2008/Q2,2008/Q3,2008/Q4,2009/Q1,2009/Q2,2009/Q3,2009/Q4,2010/Q1,2010/Q2,2010/Q3,2010/Q4,2011/Q1,2011/Q2,2011/Q3,2011/Q4,2012/Q1,2012/Q2,2012/Q3,2012/Q4,2013/Q1,2013/Q2,2013/Q3,2013/Q4,2014/Q1,2014/Q2,2014/Q3,2014/Q4,2015/Q1,2015/Q2,2015/Q3,2015/Q4,2016/Q1,2016/Q2,2016/Q3,2016/Q4,2017/Q1,2017/Q2,2017/Q3,2017/Q4,2018/Q1,2018/Q2
IncomeOtherIncome,,,,,,,,,,,,,,,,,,0,0,0,,1165000,0,0,,,153000,,,300000,,,,,,-64000,,,,,,,,,1616000,384000,238000,-6120000,-325000,1202000,1239000,1159000,510000,796000
IncomeNetGrossProfit,1087000,593000,-2758000,-1729000,-39000,-1353000,255000,1563000,379000,285000,33000,40000,-605000,-3241000,46000,1222000,-586000,1015000,-1165000,-232000,-1079000,-161000,-555000,2821000,-5312000,-1567000,2088000,-2774000,-1508000,-1288000,-271000,-118000,194000,-923000,-544000,327000,-1120000,182000,245000,101000,2479000,-278000,1981000,446000,,,,,,,,,,
IncomeExtraordinarProfit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1616000,384000,238000,-6120000,-325000,1202000,1239000,1159000,510000,796000
IncomeBeforeTaxProfit,1087000,593000,-2758000,-1729000,-39000,-1353000,255000,1563000,379000,285000,33000,40000,-605000,-3241000,46000,1222000,-586000,1015000,-1165000,-232000,-1079000,-161000,-555000,2821000,-5312000,-1567000,2088000,-2774000,-1508000,-1288000,-271000,-118000,194000,-923000,-544000,327000,-1120000,182000,245000,101000,2479000,-278000,1981000,446000,,,,,,,,,,
IncomeDiscontinuedProfit,,,,,0,,,,12000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-80000,,,-15000,1518000,74000,-31000,-5291000,-408000,1197000,1301000,1158000,484000,797000,1098000,793000,-2811000
IncomeNetProfit,-1725000,-54000,-1317000,259000,1532000,424000,290000,467000,-192000,-739000,-3179000,64000,1196000,-594000,1002000,-1171000,-226000,-1094000,-168000,-539000,2620000,-5449000,-1334000,1913000,-2474000,-1535000,-1386000,-320000,-97000,-18000,-683000,-543000,327000,-1128000,175000,245000,19000,2551000,-186000,1750000,397000,1525000,113000,-30000,-5334000,-418000,1185000,1290000,1167000,489000,778000,1058000,701000,-2852000
IncomeShareholderNetProfit,-1771000,-108000,-1338000,296000,1554000,452000,444000,562000,-114000,-688000,-3153000,121000,1210000,-603000,978000,-1168000,-217000,-1032000,-183000,-504000,2649000,-5435000,-1352000,1909000,-2468000,-1534000,-1384000,-319000,-100000,-17000,-682000,-542000,330000,-1135000,151000,238000,15000,2562000,-179000,1762000,406000,,,,,,,,,,,,,
BalanceNoncurrentAssets,10140000,12696000,10176000,12398000,,10362000,9470000,9462000,8823000,8540000,9034000,9386000,9566000,9832000,9914000,10865000,12504000,10186000,8669000,7591000,8108000,7773000,8553000,7395000,6765000,6375000,5706000,4752000,5077000,5990000,5667000,5243000,4868000,4845000,5114000,4986000,4872000,4869000,5084000,4566000,4651000,4625000,4626000,4737000,4535000,4765000,5004000,4524000,5847000,4214000,3820000,,2649000,2285000
BalanceIntangibleAssets,2012000,1541000,1161000,897000,886000,1150000,1065000,734000,666000,1503000,2168000,2268000,1639000,2396000,2505000,3394000,2758000,2003000,1782000,1683000,1456000,1372000,1813000,1617000,1509000,683000,606000,529000,465000,153000,126000,99000,72000,45000,14000,33000,32000,31000,30000,18000,5027000,6186000,5200000,5225000,,4255000,4124000,3987000,3460000,3603000,4281000,4453000,4552000,4467000
BalanceProperty,3905000,3751000,4123000,3535000,3494000,3429000,3281000,2783000,2775000,2165000,2104000,2039000,1814000,1792000,1793000,1791000,1763000,1813000,1733000,1721000,1711000,1701000,1691000,1681000,1671000,1677000,1667000,1656000,1651000,1638000,2026000,2049000,2024000,,,,,,,,,,,,0,0,0,,15000,12000,15000,0,0,0
BalanceNoncurrentReceivables,,342000,251000,184000,162000,193000,139000,139000,264000,173000,38000,150000,432000,393000,504000,360000,686000,835000,909000,854000,883000,884000,1111000,810000,879000,858000,829000,793000,224000,203000,182000,472000,374000,253000,2830000,,3011000,2622000,2776000,2967000,2786000,2869000,3031000,2834000,3092000,4459000,5371000,5960000,3470000,1983000,1703000,1594000,1615000,1598000
BalanceNoncurrInvestments,1670000,1639000,1583000,1429000,416000,489000,415000,634000,608000,787000,750000,928000,1174000,1180000,1113000,1069000,882000,1028000,1053000,1082000,1143000,1231000,1247000,1571000,117000,289000,509000,523000,,447000,439000,687000,855000,990000,987000,1001000,1018000,1193000,816000,1077000,918000,671000,673000,636000,675000,677000,647000,663000,755000,798000,742000,938000,991000,1578000
BalanceOtherNoncurrentAssets,1149000,953000,979000,933000,1037000,792000,965000,1065000,1134000,1125000,1032000,1044000,1031000,1131000,1023000,1236000,1209000,19030000,21749000,20200000,20609000,,30099000,26953000,30548000,40292000,35040000,34710000,25724000,25708000,28476000,35865000,30099000,25790000,20032000,25075000,28358000,28752000,27407000,25601000,24134000,26167000,24505000,29674000,25384000,22945000,26301000,20272000,17815000,17045000,17548000,16771000,16521000,13706000
BalanceCurrentAssets,9798000,10100000,10502000,13613000,16950000,17882000,20535000,24243000,26764000,23941000,339000,319000,319000,317000,,317000,317000,317000,61000,60000,61000,8000,0,0,186000,234000,183000,183000,42000,59000,50000,56000,40000,30000,53000,74000,146000,155000,112000,120000,105000,109000,106000,99000,3000,3000,3000,1000,,,,12854000,16931000,10220000
BalanceInventory,12895000,,14286000,12537000,20053000,19639000,18184000,20940000,8283000,10678000,15242000,27494000,17824000,16676000,7855000,8063000,10935000,8901000,8742000,8658000,10095000,11294000,12158000,10808000,11046000,7519000,8271000,5862000,4819000,3564000,6064000,6145000,6411000,4335000,1107000,1127000,1948000,2276000,3164000,7818000,8085000,13458000,16032000,11368000,,0,,0,0,,,221000,233000,243000
BalanceCurrentReceivables,0,225000,0,,122000,0,2358000,1562000,1248000,1743000,184000,4719000,4736000,11084000,10116000,9638000,8804000,9426000,9093000,10504000,8073000,7354000,9803000,6573000,5582000,4954000,4846000,4457000,4448000,4172000,4172000,5069000,4601000,4601000,4666000,4602000,4787000,4411000,5957000,5982000,5837000,4499000,9661000,7397000,,15275000,13866000,9935000,20592000,16571000,13699000,17319000,15030000,9964000
BalanceCurrentInvestments,6809000,11027000,7185000,11759000,12110000,12504000,8725000,8490000,7255000,5179000,5407000,3224000,8309000,6191000,7926000,8072000,7725000,7294000,8422000,6529000,6063000,5563000,5196000,4516000,3901000,3952000,6736000,9120000,5462000,7663000,6374000,4775000,6591000,,,,,,,,,,,,,,10000,,,904000,,,,
BalanceCash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,70000,0,,0,0,21000,2540000,,
BalanceOtherCurrentAssets,,1686000,,,811000,,,,,,,,,,,,,,,,,,29170000,34445000,30376000,33007000,,40461000,36423000,40010000,49115000,43580000,43744000,35180000,35274000,38308000,45779000,40964000,38315000,32758000,33744000,35949000,36860000,35180000,34154000,33215000,32932000,30880000,35380000,30947000,28022000,32291000,25939000,23058000
BalanceAssetsForSale,21913000,22393000,21885000,21507000,18578000,14667000,15184000,15068000,18264000,21575000,22508000,25272000,28778000,31529000,28945000,23142000,23361000,16995000,16931000,,20209000,21016000,20255000,22015000,34417000,30594000,27797000,27481000,28932000,29828000,30389000,28375000,24476000,24618000,25805000,26169000,24932000,24715000,23683000,23479000,22914000,25486000,20036000,18723000,20637000,17962000,16357000,14912000,14570000,14296000,14256000,13510000,12957000,13196000
BalanceTotalAssets,12061000,12209000,12446000,12462000,15025000,14845000,16607000,16254000,2260000,2260000,2260000,2260000,,2260000,2260000,2260000,2260000,10170000,10170000,10170000,10170000,10170000,10170000,9042000,9042000,9042000,9042000,9042000,9042000,9042000,9042000,9042000,9042000,9042000,9042000,9042000,9042000,9042000,9042000,9042000,9042000,9042000,9042000,9042000,9042000,9042000,9042000,9042000,9042000,9042000,9042000,9042000,9042000,9042000
BalanceCapital,9042000,,,,,,,,,,,,0,0,0,,-1352000,-1963000,-2067000,-2067000,,,,,0,0,0,0,-20000,-60000,-120000,-130000,-140000,-168000,-337000,-385000,-446000,-469000,-646000,-666000,-677000,-688000,-779000,-779000,-779000,-779000,-779000,-779000,-779000,-779000,-779000,14161000,14161000,14259000
BalanceShareCapital,14259000,,14259000,14259000,14259000,14259000,21603000,22617000,22617000,22617000,20562000,20562000,19618000,18931000,18931000,18931000,15742000,15742000,15678000,16969000,16969000,16969000,16969000,14353000,14353000,14353000,14353000,10610000,10610000,10610000,10610000,5860000,5860000,5860000,5860000,4919000,4919000,4919000,4919000,3894000,3894000,3894000,3894000,5651000,48000,7000,97000,107000,,121000,116000,135000,181000,193000
BalanceOwnShares,341000,381000,818000,715000,293000,198000,235000,209000,144000,163000,207000,234000,286000,249000,105000,70000,41000,31000,6000,10000,3000,26000,24000,23000,26000,25000,24000,22000,20000,27000,50000,57000,62000,50000,43000,31000,22000,233000,1102000,774000,846000,,657000,602000,711000,610000,735000,731000,673000,751000,866000,509000,315000,367000
BalanceReserve,208000,357000,578000,1082000,860000,1101000,395000,338000,331000,379000,481000,373000,1033000,494000,268000,299000,300000,370000,316000,280000,274000,447000,358000,350000,353000,351000,439000,240000,683000,688000,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNonshareCapital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,133000,595000,369000,365000,,286000,228000,106000,64000,50000,38000,0,89000,,0,0,0,,55000,226000,29000,164000,91000,91000
BalanceNoncurrentLiabilities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentTradeLiabilities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentBorrowings,,,,,,,,,,,,,,,,,,,,,100000,507000,405000,481000,,371000,374000,605000,546000,685000,693000,673000,662000,866000,509000,315000,367000,153000,131000,549000,918000,769000,1010000,395000,338000,331000,379000,481000,373000,1033000,494000,268000,299000,300000
BalanceNoncurrentObligations,370000,316000,280000,274000,447000,358000,350000,353000,351000,439000,240000,683000,688000,5747000,9975000,12512000,15123000,,19474000,14689000,18909000,26301000,8235000,12078000,6329000,6224000,7795000,15149000,10062000,9338000,7865000,8625000,9403000,9402000,9154000,8052000,7891000,9010000,7565000,9474000,10399000,8920000,10611000,7480000,6407000,6678000,7500000,7193000,6910000,4764000,1414000,1521000,2622000,5655000
BalanceNoncurrentLeasing,8719000,9633000,9758000,13650000,14208000,11981000,2607000,3517000,2509000,2667000,,2335000,1828000,1619000,2762000,1329000,904000,1378000,1739000,2443000,2538000,3834000,1515000,1146000,1382000,1153000,852000,1246000,1387000,1092000,1315000,1413000,558000,613000,812000,601000,565000,295000,361000,366000,289000,753000,483000,567000,607000,589000,745000,939000,801000,831000,1309000,924000,958000,76000
BalanceNoncurrentOtherLiabilities,289000,262000,1390000,,345000,280000,322000,204000,187000,51000,58000,50000,131000,5487000,2000000,1000,253000,60000,55000,40000,95000,79000,0,3000,4000,5077000,7243000,5628000,4530000,5110000,5753000,5531000,5241000,3146000,1122000,3972000,6750000,7786000,7946000,11348000,12345000,9487000,,,,,,,,,,,,
BalanceCurrentLiabilities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentTradePayablesv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3064000,6169000,9739000,11066000,,16794000,12581000,16968000,23335000,6719000,11123000,4893000
BalanceCurrentBorrowings,4435000,5221000,7124000,4228000,7324000,6466000,7183000,8195000,8510000,7813000,6586000,7796000,7695000,6152000,8913000,9782000,3031000,2767000,1287000,1582000,1207000,1381000,1373000,916000,1135000,847000,914000,911000,938000,1030000,1046000,981000,993000,939000,1536000,,,,,,,,,,,,,,,,,,,
BalanceCurrentObligations,,,498000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29170000,34445000,0,30378000,33007000,0,0,40461000,36423000,40010000,0,49107000,43580000,43744000,0,35180000,35274000,38308000,0,45779000,40964000
BalanceCurrentLeasing,38315000,0,32758000,33744000,35949000,0,36860000,35180000,34154000,32218000,32932000,30880000,35380000,30947000,28022000,32291000,25939000,23058000,21913000,22393000,21885000,21507000,18578000,14667000,15184000,15068000,18264000,21575000,22508000,25272000,28778000,31529000,28945000,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentOtherLiabilities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceReckoning,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceTotalEquityAndLiabilities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashflowOperatingCashflow,-744000,662000,-1012000,7107000,-1991000,-544000,8661000,1657000,-1129000,-3145000,-722000,-4289000,-3331000,-2550000,5814000,1678000,-1781000,-1959000,1770000,-11072000,8527000,1583000,4703000,-634000,921000,-894000,-3017000,5499000,-492000,-1035000,7000,-206000,-668000,5089000,-2354000,-104000,415000,-830000,-309000,1544000,-2257000,-391000,-897000,-382000,-743000,-584000,-16000,2769000,2299000,-3294000,2360000,-459000,-1622000,1234000
CashflowAmortization,471000,485000,799000,419000,664000,772000,789000,703000,693000,646000,651000,596000,591000,520000,293000,274000,297000,249000,244000,235000,231000,456000,115000,276000,172000,171000,128000,160000,225000,243000,251000,167000,163000,151000,107000,105000,124000,150000,128000,207000,88000,88000,75000,41000,38000,37000,36000,37000,43000,-9000,14000,12000,12000,19000
CashflowInvestingCashflow,-500000,-1652000,-272000,165000,-1225000,-737000,11000,59000,-142000,-589000,968000,66000,-349000,-686000,-873000,214000,58000,-3162000,1691000,-1014000,-822000,-1506000,-831000,1389000,-550000,1448000,-1809000,-5500000,247000,-184000,-2066000,238000,-1476000,66000,245000,1842000,-236000,652000,-79000,-355000,387000,110000,425000,20000,74000,59000,68000,15000,85000,-364000,-159000,-831000,23000,582000
CashflowCapex,500000,1817000,329000,-194000,1413000,528000,294000,79000,192000,781000,55000,121000,357000,1107000,235000,602000,151000,120000,185000,861000,1136000,1423000,199000,2252000,707000,164000,2396000,5075000,287000,7000,347000,243000,358000,336000,0,-303000,797000,112000,74000,16000,7000,45000,1000,8000,62000,0,1000,5000,1000,399000,73000,5000,-21000,-103000
CashflowFinancingCashflow,-1069000,34000,834000,656000,-1669000,-107000,-131000,-121000,-1073000,15423000,-99000,-201000,-2305000,-580000,-592000,-274000,179000,6309000,-3487000,-3919000,-15000,-38000,-18000,-164000,-14000,1064000,10000,-16000,-17000,195000,-40000,-69000,-8000,-3000,-31000,-170000,-44000,-61000,-23000,-187000,-26000,-7000,-11000,-91000,0,0,,,,,,,,100000
CashflowShareCapitalCash,,0,0,,0,3000,15820000,0,,193000,32000,130000,80000,800000,,0,0,0,0,30000,0,0,76000,,,,,,,,,,,,,,,,,,,,,,,994000,0,,,0,0,0,0,1247000
CashflowDividend,112000,30000,60000,1691000,33000,30000,-9000,0,-46000,1808000,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1265000,-1300000,-2141000,7301000,-2264000,-744000,7008000,1605000,-1402000,-3972000,-710000,11178000,-3779000
CashflowNetCashflow,-3047000,2438000,1120000,-2302000,-4934000,3181000,-6122000,4218000,-3842000,3857000,717000,353000,390000,-4840000,1063000,-235000,-1235000,-2076000,227000,-2184000,5086000,-2117000,1735000,148000,-348000,-432000,1128000,-1893000,-468000,-498000,-369000,-680000,-616000,52000,2784000,2384000,-3658000,2201000,-1289000,-1599000,1816000,,,,,,,,,,,,,
