,2010/Q1,2010/Q2,2010/Q3,2010/Q4,2011/Q1,2011/Q2,2011/Q3,2011/Q4,2012/Q1,2012/Q2,2012/Q3,2012/Q4,2013/Q1,2013/Q2,2013/Q3,2013/Q4,2014/Q1,2014/Q2,2014/Q3,2014/Q4,2015/Q1,2015/Q2,2015/Q3,2015/Q4,2016/Q1,2016/Q2,2016/Q3,2016/Q4,2017/Q1,2017/Q2,2017/Q3,2017/Q4,2018/Q1,2018/Q2
BalanceIntangibleAssets,,,,41800000,42100000,43200000,59500000,64900000,66100000,67600000,70200000,77300000,76500000,77700000,79900000,77900000,77300000,79200000,153100000,156200000,148700000,143100000,147500000,145800000,142800000,129800000,126600000,125400000,123600000,122100000,112800000,116300000,118300000,114100000
BalanceProperty,,,,6717700000,6702200000,7345100000,7605800000,8458800000,8604500000,8753000000,8951200000,9254000000,9409800000,9519200000,9595400000,9748500000,9839400000,9944000000,12179400000,12177200000,12129200000,11827100000,11675000000,8647500000,8592300000,8512400000,7572900000,7505600000,7414700000,7429100000,7417300000,6857600000,6912000000,7049600000
BalanceNoncurrentReceivables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrInvestments,,,,8700000,9500000,9400000,9600000,9100000,9600000,9700000,10300000,10800000,11100000,11200000,11700000,12900000,12500000,12600000,12600000,1700000,1600000,2200000,1400000,1400000,1400000,1200000,1200000,1200000,1100000,1000000,1100000,1100000,1100000,1000000
BalanceOtherNoncurrentAssets,,,,442100000,452500000,482800000,453200000,340800000,376700000,349600000,387200000,449900000,435700000,439600000,462800000,460700000,485800000,558100000,563900000,750800000,809100000,905700000,910400000,1530000000,1553400000,1565900000,1584400000,1465100000,1298700000,1297300000,1259600000,1143200000,2618000000,2635000000
BalanceCurrentAssets,,,,3401000000,3927900000,4595100000,4654700000,4742500000,4996700000,5110400000,4569600000,4274200000,4224100000,4046200000,3476700000,3562000000,3110900000,2741600000,2738400000,2283400000,1936600000,1988300000,1846200000,1487500000,1426900000,1443400000,1335200000,2422300000,3129500000,3411700000,3453000000,3972000000,3056600000,3781100000
BalanceInventory,,,,516500000,458400000,431900000,516200000,739700000,821800000,942200000,815400000,806100000,631900000,575700000,549300000,540900000,583800000,493700000,649500000,538200000,470700000,548600000,574700000,491900000,555300000,520200000,352000000,342500000,476100000,456900000,415300000,499400000,538800000,645800000
BalanceCurrentReceivables,,,,1014900000,1198600000,1441900000,1309500000,1385200000,1385000000,1272400000,1207100000,1024600000,1151200000,1041400000,934400000,970200000,960800000,1332200000,1005700000,1010700000,863900000,886900000,769600000,639300000,676300000,602600000,549900000,903600000,908700000,843100000,627100000,2289200000,1148500000,1021000000
BalanceCurrentInvestments,,,,13800000,782200000,17300000,184300000,28600000,19300000,22500000,246500000,952800000,1050100000,1023400000,832900000,14000000,27200000,27200000,16800000,14000000,33500000,7900000,7300000,5900000,13900000,12900000,10300000,5900000,384500000,344600000,5500000,13900000,6600000,300000
BalanceCash,,,,1855800000,1488700000,2704000000,2644700000,2589000000,2770600000,2873300000,2300600000,1490700000,1390900000,1405700000,1160100000,2036900000,1539100000,888500000,1066400000,720500000,568500000,544900000,494600000,350400000,181400000,307700000,423000000,1170300000,1360200000,1767100000,2405100000,1169500000,1362700000,2114000000
BalanceOtherCurrentAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceAssetsForSale,,,,0,,,,900000,900000,900000,900000,900000,,,,,,,,,,,,,,,,,,,,,,10611300000
BalanceTotalAssets,11134200000,12475600000,12782800000,13617000000,14054500000,14291200000,13989400000,14067100000,14157200000,14093900000,13626500000,13862000000,13525900000,13335500000,15647400000,15369300000,15025200000,14866400000,14580500000,11812200000,11716800000,11652700000,10620300000,11519600000,11967600000,12261200000,12243800000,12090200000,12706000000,13580800000,,,,5849400000
BalanceCapital,6367200000,6954900000,7590400000,8236300000,8730600000,8382800000,8629900000,8402500000,8544300000,8273500000,8178400000,8185000000,8102600000,7850000000,7861800000,7112300000,6888400000,6466200000,6463800000,3835100000,3778500000,3682000000,3551900000,4002500000,4723500000,5290300000,5637900000,6389100000,7135300000,7450800000,,,,1209100000
BalanceShareCapital,1209100000,1209100000,1260900000,1260900000,1260900000,1251900000,1251900000,1251900000,1251900000,1251900000,1251900000,1251900000,1251900000,1251900000,1251900000,1251900000,1251900000,1251900000,1251900000,1251900000,1251900000,1251900000,1251900000,1251900000,1251900000,1251900000,1251900000,1251900000,1251900000,1251900000,,,,
BalanceOwnShares,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,387400000
BalanceReserve,387400000,1191700000,1139900000,905000000,905000000,905000000,905000000,905000000,905000000,905000000,905000000,905000000,905000000,905000000,878600000,848200000,817900000,821900000,818600000,818300000,821500000,815400000,824300000,822200000,839900000,840500000,827700000,838300000,834300000,825100000,,,,253100000
BalanceNonshareCapital,261700000,120200000,128000000,207100000,209400000,206000000,203600000,171400000,174900000,176200000,173900000,166600000,158800000,155400000,155800000,155200000,120200000,119200000,119000000,99100000,99400000,99800000,71000000,67100000,226800000,226700000,228300000,232400000,358600000,359300000,,,,2286900000
BalanceNoncurrentLiabilities,2341000000,2531800000,2532100000,2660100000,2660900000,2703100000,2665300000,3036100000,3035600000,3063600000,3058400000,3022600000,2997600000,2997400000,4646300000,3987300000,4089200000,4089900000,3951200000,3834500000,3807000000,3778500000,4726500000,5084600000,4900800000,4576500000,4343300000,2932900000,2715000000,2132400000,,,,161400000
BalanceNoncurrentTradeLiabilities,161000000,200900000,206900000,208000000,210600000,206200000,207100000,211200000,211800000,209700000,215900000,223100000,217100000,219400000,265900000,298600000,338400000,326600000,298900000,251900000,233400000,183600000,154100000,148800000,135300000,138800000,132500000,135700000,131100000,128900000,,,,8200000
BalanceNoncurrentBorrowings,57400000,190400000,178100000,241200000,244300000,237000000,231300000,189900000,181100000,165900000,155000000,184800000,174000000,147000000,1372200000,142200000,204200000,223900000,204100000,184500000,174700000,204000000,1241400000,59700000,1534000000,1189600000,957100000,70600000,62900000,55300000,,,,
BalanceNoncurrentObligations,,,,,,,,,,,,,,,,,,,,,,,,1529300000,,,792600000,581200000,,,,,,
BalanceNoncurrentLeasing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2117300000,2122600000,2140500000
BalanceNoncurrentOtherLiabilities,2147100000,2210900000,2206000000,2259900000,2226900000,2635000000,2642700000,2688000000,2687500000,2614700000,2606500000,2631000000,3008200000,3546500000,3546600000,3539400000,3448200000,3398100000,3398900000,3390900000,3331000000,3346800000,3231500000,3248100000,3253700000,1934000000,1939800000,1948200000,,,,2221900000,2164300000,2868700000
BalanceCurrentLiabilities,2532300000,2513500000,2453600000,2999300000,2490600000,2457100000,2402400000,2580600000,2215800000,2487800000,2266900000,2332700000,2983500000,4114500000,3927400000,4191100000,4046500000,4043500000,4031900000,4092400000,2270900000,2365400000,2116500000,2167700000,2034300000,2535800000,2497100000,3638300000,,,,1507600000,1450100000,2079600000
BalanceCurrentTradePayablesv,1632700000,1836100000,1591600000,2280300000,1747900000,1784300000,1742500000,1951900000,1611400000,1812600000,1605700000,1717300000,2331400000,2210100000,1980500000,2174800000,2141500000,2217700000,2214900000,2275500000,1865400000,1909400000,1697500000,1728900000,1638600000,2140100000,1995700000,2232700000,,,,102300000,26200000,81600000
BalanceCurrentBorrowings,158400000,187600000,210700000,110800000,79100000,75700000,74900000,74800000,68700000,132300000,83600000,98200000,91100000,1372700000,1425100000,1456600000,1490900000,1434600000,1433600000,1465100000,106000000,27300000,72100000,97900000,112700000,51600000,53800000,56200000,,,,,,
BalanceCurrentObligations,,,,,,,,,,,,,,,,,,,,,,67100000,,,63400000,48800000,650500000,,,,,,,
BalanceCurrentLeasing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,612000000,688000000,707500000,741200000
BalanceCurrentOtherLiabilities,489800000,651300000,608200000,663600000,597100000,585000000,553900000,535700000,542900000,577600000,517200000,561000000,531700000,521800000,559700000,414100000,391200000,383400000,351800000,299500000,361600000,346900000,340900000,283000000,280700000,398800000,698900000,,,,,,,
BalanceReckoning,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,10611300000,11134200000,12475600000,12782800000
BalanceTotalEquityAndLiabilities,13617000000,14054500000,14291200000,13989400000,14067100000,14157200000,14093900000,13626500000,13862000000,13525900000,13335500000,15647400000,15369300000,15025200000,14866400000,14580500000,11812200000,11716800000,11652700000,10620300000,11519600000,11967600000,12261200000,12243800000,12090200000,12706000000,13580800000,,,,,,,
CashflowOperatingCashflow,235300000,611100000,896300000,493200000,764700000,821800000,578100000,670700000,636300000,617800000,736900000,368400000,451600000,505400000,281900000,391200000,37700000,70600000,142400000,393600000,163700000,199100000,192800000,169500000,126700000,268300000,-17900000,519400000,792000000,862500000,682600000,533600000,638600000,1165600000
CashflowAmortization,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashflowInvestingCashflow,-457300000,-644700000,116700000,187400000,-1102300000,643000000,-418900000,-789000000,-477500000,-395600000,-636000000,-1125200000,-537500000,-469200000,-206200000,408700000,-466300000,-705500000,-1134900000,-733700000,-355900000,-235400000,-231900000,-192100000,-279800000,-129000000,224100000,-169700000,-530400000,-148900000,184200000,-1675200000,-317500000,-387500000
CashflowCapex,236100000,143300000,206400000,196400000,274800000,218600000,360700000,436900000,523400000,416400000,441100000,448600000,459300000,518600000,420400000,419200000,471000000,700900000,1147600000,747800000,360400000,250500000,237700000,197500000,285300000,236500000,297600000,175200000,178000000,190500000,147700000,222900000,274900000,396900000
CashflowFinancingCashflow,-53000000,-121100000,-130200000,-66900000,-31500000,-248000000,-219000000,61600000,23700000,-119700000,-675300000,-50200000,-15200000,-23400000,-319100000,77200000,-70300000,-16400000,1170200000,-6100000,40300000,12500000,-11400000,-121400000,-15900000,-13100000,-90800000,397500000,-71600000,-305300000,-230400000,-92500000,-127600000,-29800000
CashflowShareCapitalCash,,,,,,,,,,,,,,,,,,,,,,,,,,,,150000000,,,120000000,0,,21500000
CashflowDividend,46900000,62300000,90300000,262100000,-54400000,631700000,0,,,295900000,-100000,,,400000,,,600000,300000,,,,,-275000000,-154700000,882800000,613700000,-369100000,1216800000,-59800000,-56700000,182500000,102500000,-574400000,-807000000
CashflowNetCashflow,-101100000,12800000,-243400000,877100000,-498900000,-651300000,177700000,-346200000,-151900000,-23800000,-50500000,-144000000,-169000000,126200000,115400000,747200000,190000000,408300000,636400000,-1234100000,193500000,748300000,,,,,,,,,,,,
