,2005/Q1,2005/Q2,2005/Q3,2005/Q4,2006/Q1,2006/Q2,2006/Q3,2006/Q4,2007/Q1,2007/Q2,2007/Q3,2007/Q4,2008/Q1,2008/Q2,2008/Q3,2008/Q4,2009/Q1,2009/Q2,2009/Q3,2009/Q4,2010/Q1,2010/Q2,2010/Q3,2010/Q4,2011/Q1,2011/Q2,2011/Q3,2011/Q4,2012/Q1,2012/Q2,2012/Q3,2012/Q4,2013/Q1,2013/Q2,2013/Q3,2013/Q4,2014/Q1,2014/Q2,2014/Q3,2014/Q4,2015/Q1,2015/Q2,2015/Q3,2015/Q4,2016/Q1,2016/Q2,2016/Q3,2016/Q4,2017/Q1,2017/Q2,2017/Q3,2017/Q4,2018/Q1,2018/Q2
IncomeOtherOperatingCosts_sy,,,,,69.93,39.66,-16.43,61.68,-9.88,-42.65,-9.45,61.01,-26.96,54.53,12.60,127.89,3.40,33.53,5.03,-4.71,-2.71,58.71,17.13,-43.42,16.63,-21.49,73.16,18.97,-8.90,-14.68,-25.49,-11.73,-2.14,51.11,6.69,36.14,12.90,95.54,45.30,-22.84,7.63,6.59,31.35,94.07,-1.42,32.77,-42.88,-34.24,-0.32,32.82,18.56,73.36,-10.77,49.92
IncomeOtherOperatingCosts_qq,,146.85,16.15,-97.32,2109.09,6.17,-67.05,25.88,104.67,5.94,-118.10,540.48,1031.89,-84.15,-100.90,76466.67,-78.92,-3.11,-120.73,1121.65,21.70,-37.98,-79.95,182.67,-40.80,-28.29,610.00,-141.08,141.14,87.50,-44.94,-0.45,-46.40,88.24,104.91,-46.84,-37.30,-14.38,-43.51,62.16,30.00,116.03,-71.22,-141.24,280.00,-1.39,-7.04,16.67,25.97,48.45,-61.81,316.36,-76.42,435.19
IncomeOtherOperatingCosts_sq,,62.69,-37.57,201.76,-48.52,70.05,-61.74,215.42,-57.18,-39.91,21.36,369.06,-73.59,4.01,-11.74,627.53,-82.60,19.88,-19.07,194.10,-74.85,88.70,-22.93,182.67,-56.45,1.92,46.50,63.94,-59.24,31.16,-4.72,8.98,-58.65,33.62,-12.01,367.02,-71.64,130.36,-46.33,176.76,-52.76,31.30,-10.65,298.04,-76.35,18.98,-53.47,309.68,-51.02,62.10,-25.36,397.52,-71.29,58.79
IncomeEBIT,1058000,2009000,1579000,1853000,1658000,1482000,2047000,1179000,1880000,2096000,1499000,301000,1563000,128000,401000,-2639000,64000,1016000,305000,-1816000,115000,301000,1059000,1025000,1226000,1715000,1068000,-74078000,1767000,1453000,1521000,1903000,1195000,1604000,1898000,1661000,1803000,1580000,1830000,926000,3213000,2180000,3119000,4842000,3654000,4359000,3639000,3524000,3573000,3719000,3310000,2683000,4439000,2109000
IncomeEBIT_yy,,,,,56.71,-26.23,29.64,-36.37,13.39,41.43,-26.77,-74.47,-16.86,-93.89,-73.25,-976.74,-95.91,693.75,-23.94,31.19,79.69,-70.37,247.21,156.44,966.09,469.77,0.85,-7327.12,44.13,-15.28,42.42,102.57,-32.37,10.39,24.79,-12.72,50.88,-1.50,-3.58,-44.25,78.20,37.97,70.44,422.89,13.73,99.95,16.67,-27.22,-2.22,-14.68,-9.04,-23.86,24.24,-43.29
IncomeEBIT_sy,,,,,56.71,83.83,37.52,-27.63,88.95,40.12,-10.40,-74.47,-5.12,-27.51,-23.19,-10.54,-20.33,-23.10,-16.37,-12.27,-49.45,3.40,56.44,-15.65,161.76,70.55,11.39,150.79,26.06,5.42,-20.58,-70.80,-32.37,-59.33,24.11,76.60,69.96,16.73,18.00,19.06,-14.00,23.68,22.42,57.18,30.40,32.39,0.83,-22.92,12.63,-10.12,9.90,20.30,24.28,18.94
IncomeEBIT_qq,,89.89,-21.40,17.35,-10.52,-10.62,38.12,-42.40,59.46,11.49,-28.48,-79.92,419.27,-91.81,213.28,-758.10,102.43,1487.50,-69.98,-695.41,106.33,161.74,251.83,-3.21,19.61,39.89,-37.73,-7036.14,102.39,-17.77,4.68,25.12,-37.20,34.23,18.33,-12.49,8.55,-12.37,15.82,-49.40,246.98,-32.15,43.07,55.24,-24.54,19.29,-16.52,-3.16,1.39,4.09,-11.00,-18.94,65.45,-52.49
IncomeEBIT_sq,,45.94,32.90,-10.31,-10.52,104.40,10.51,-41.49,48.00,9.26,-12.02,-79.57,115.10,-15.92,16.39,-81.52,98.82,8.38,3.84,-53.75,13.64,56.18,39.85,-49.51,124.18,43.22,-15.68,-31.59,-2.08,2.71,-46.73,-63.43,136.90,8.30,45.05,-52.46,62.35,-11.83,35.90,-48.19,67.08,11.60,26.05,-31.47,38.32,17.97,-13.65,-55.44,85.85,2.93,21.02,-45.50,80.59,-8.69
IncomeFinanceIncome,293000,209000,159000,144000,308000,424000,98000,-108000,173000,20000,323000,819000,1266000,2832000,3926000,2954000,1565000,-277000,-179000,42000,1575000,224000,24000,90000,133000,-7000,910000,-40000,18000,34000,10000,30000,197000,199000,-187000,-188000,137000,43000,76000,246000,1000,44000,0,1449000,126000,283000,-254000,457000,,21000,2000,0,176000,376000
IncomeFinanceIncome_yy,,,,,5.12,102.87,-38.36,-175.00,-43.83,-95.28,229.59,858.33,631.79,14060.00,1115.48,260.68,23.62,-109.78,-104.56,-98.58,0.64,180.87,113.41,114.29,-91.56,-103.12,3691.67,-144.44,-86.47,585.71,-98.90,175.00,994.44,485.29,-1970.00,-726.67,-30.46,-78.39,140.64,230.85,-99.27,2.33,-100.00,489.02,12500.00,543.18,,-68.46,-100.00,-92.58,100.79,-100.00,,1690.48
IncomeFinanceIncome_sy,,,,,64.46,-33.93,-26.66,-60.43,-43.83,-53.61,153.58,192.93,64.32,-13.58,-1.91,6.22,28.96,-39.32,-46.17,-72.16,-53.40,190.76,-42.86,114.00,-12.78,-28.70,112.44,-4.02,9.93,-13.38,-26.28,-1.28,-26.79,98.34,-88.22,46.62,-24.51,-59.64,139.34,-11.58,-26.09,-15.20,-58.90,-1.88,-12.50,81.39,,77.04,2.98,-53.36,9.45,-78.15,,151.48
IncomeFinanceIncome_qq,,-28.67,-23.92,-9.43,113.89,37.66,-76.89,-210.20,260.19,-88.44,1515.00,153.56,54.58,123.70,38.63,-24.76,-47.02,-117.70,35.38,123.46,3650.00,-85.78,-89.29,275.00,47.78,-105.26,13100.00,-104.40,145.00,88.89,-70.59,200.00,556.67,1.02,-193.97,-0.53,172.87,-68.61,76.74,223.68,-99.59,4300.00,-100.00,,-91.30,124.60,-189.75,279.92,-100.00,,-90.48,-100.00,,113.64
IncomeFinanceIncome_sq,,30.62,20.69,-57.93,152.57,-57.41,35.96,-67.36,143.69,-26.12,40.72,64.12,70.28,-30.04,22.27,73.14,-10.33,-61.70,29.26,42.77,-3.52,19.66,-63.94,126.15,41.69,-30.29,101.68,-41.57,105.92,-29.17,23.21,-26.01,-18.72,34.01,-80.27,93.22,-22.13,13.66,10.27,144.73,47.73,-2.76,-58.84,,-8.10,84.78,-75.10,255.34,-34.94,,-41.36,55.13,,80.70
IncomeFinanceCosts,130000,145000,327000,99000,148000,154000,238000,172000,79000,196000,127000,354000,257000,1026000,1889000,115706000,940000,669000,445000,337000,1677000,-150000,496000,842000,312000,304000,247000,388000,519000,-97000,311000,215000,137000,22000,52000,79000,94000,67000,66000,198000,719000,-208000,-73000,38000,90000,-65000,3000,26000,550000,74000,-212000,546000,47000,7000
IncomeFinanceCosts_yy,,,,,13.85,6.21,-27.22,73.74,-46.62,27.27,-46.64,105.81,225.32,423.47,1387.40,32585.31,265.76,-34.80,-76.44,-99.71,78.40,-122.42,11.46,149.85,-81.40,302.67,-50.20,-53.92,66.35,-131.91,25.91,-44.59,-73.60,122.68,-83.28,-63.26,-31.39,204.55,26.92,150.63,664.89,-410.45,-210.61,-80.81,-87.48,68.75,104.11,-31.58,511.11,213.85,-7166.67,2000.00,-91.45,-90.54
IncomeFinanceCosts_sy,,,,,9.26,38.33,-21.93,21.18,37.99,51.18,-32.64,0.30,104.53,31.68,80.08,50.65,15.86,42.28,3.39,-61.93,-14.99,-34.85,-9.12,20.03,-6.19,29.49,-6.97,-0.11,76.15,-17.91,10.41,-17.13,-45.99,22.94,-51.56,-5.21,-12.40,-20.41,75.47,-12.59,61.35,-52.92,-41.29,17.08,-37.78,29.76,-2.24,-19.34,43.19,24.07,0.48,145.62,-53.06,31.58
IncomeFinanceCosts_qq,,11.54,125.52,-69.72,49.49,4.05,54.55,-27.73,-54.07,148.10,-35.20,178.74,-27.40,299.22,84.11,6025.25,-99.19,-28.83,-33.48,-24.27,397.63,-108.94,430.67,69.76,-62.95,-2.56,-18.75,57.09,33.76,-118.69,420.62,-30.87,-36.28,-83.94,136.36,51.92,18.99,-28.72,-1.49,200.00,263.13,-128.93,64.90,152.05,136.84,-172.22,104.62,766.67,2015.38,-86.55,-386.49,357.55,-91.39,-85.11
IncomeFinanceCosts_sq,,6.13,-11.89,25.62,21.98,4.05,24.95,-12.04,92.48,26.28,-35.20,64.84,7.60,-20.26,14.72,160.68,-21.92,-24.97,-9.38,-12.28,6.88,-21.80,-5.77,40.30,-5.58,-2.40,-4.81,-6.04,48.50,-60.58,69.84,-11.70,-9.28,-5.16,-28.55,60.35,-15.76,-3.62,78.24,-18.08,97.40,-57.30,46.16,39.61,-4.64,-8.90,21.56,25.00,114.25,-55.63,-28.22,244.59,-61.93,9.71
IncomeOtherIncome,,,,,,,,,,,,,,,,,,,,,,,,-120000,,,,,,,,,,-63000,41000,0,,,,,,-20000,,,54000,-104000,7000,6000,-5000,0,0,0,,-21000
IncomeOtherIncome_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.00,,,,,,,,,,100.00,-100.00,,,,,,,-420.00,,,-109.26,100.00,-100.00,-100.00,100.00,
IncomeOtherIncome_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,660.00,,,,,,,,,,100.00,-100.00,,,,,,,26.92,,,-33.43,-23.81,150.54,28.98,209.57,
IncomeOtherIncome_qq,,,,,,,,,,,,,,,,,,,,,,,,,100.00,,,,,,,,,,165.08,-100.00,,,,,,,100.00,,,-292.59,106.73,-14.29,-183.33,100.00,,,,
IncomeOtherIncome_sq,,,,,,,,,,,,,,,,,,,,,,,,,200.00,,,,,,,,,,100.00,-100.00,,,,,,,50.57,,,134.78,-100.00,-39.54,-100.00,100.00,,,,
IncomeNetGrossProfit,1221000,2073000,1411000,1898000,1818000,1752000,1907000,899000,1974000,1920000,1695000,766000,2572000,1934000,2438000,-115391000,689000,70000,-319000,-2111000,13000,675000,587000,153000,1047000,1404000,1731000,-74506000,1266000,1584000,1220000,1718000,1255000,1718000,1700000,1394000,1846000,1556000,1840000,974000,2495000,2412000,3212000,6253000,3744000,4603000,3389000,3961000,3018000,3666000,3524000,2137000,4568000,2457000
IncomeNetGrossProfit_yy,,,,,48.89,-15.48,35.15,-52.63,8.58,9.59,-11.12,-14.79,30.29,0.73,43.83,-15164.10,-73.21,-96.38,-113.08,98.17,-98.11,864.29,284.01,107.25,7953.85,108.00,194.89,-48796.73,20.92,12.82,-29.52,102.31,-0.87,8.46,39.34,-18.86,47.09,-9.43,8.24,-30.13,35.16,55.01,74.57,541.99,50.06,90.84,5.51,-36.65,-19.39,-20.36,3.98,-46.05,51.36,-32.98
IncomeNetGrossProfit_sy,,,,,48.89,80.68,99.57,-30.31,8.58,-7.22,12.11,-21.80,-4.54,-10.68,-21.16,-61.41,-61.10,-30.28,-7.15,41.23,-51.83,31.53,57.33,9.27,203.39,75.28,75.00,110.74,8.65,-1.64,-30.39,-70.04,-55.40,-17.40,18.89,59.31,66.10,-10.42,11.55,42.12,-11.26,23.10,23.18,45.70,66.04,44.84,5.82,-6.50,11.72,-21.54,0.12,-11.06,40.28,24.34
