,2005/Q1,2005/Q2,2005/Q3,2005/Q4,2006/Q1,2006/Q2,2006/Q3,2006/Q4,2007/Q1,2007/Q2,2007/Q3,2007/Q4,2008/Q1,2008/Q2,2008/Q3,2008/Q4,2009/Q1,2009/Q2,2009/Q3,2009/Q4,2010/Q1,2010/Q2,2010/Q3,2010/Q4,2011/Q1,2011/Q2,2011/Q3,2011/Q4,2012/Q1,2012/Q2,2012/Q3,2012/Q4,2013/Q1,2013/Q2,2013/Q3,2013/Q4,2014/Q1,2014/Q2,2014/Q3,2014/Q4,2015/Q1,2015/Q2,2015/Q3,2015/Q4,2016/Q1,2016/Q2,2016/Q3,2016/Q4,2017/Q1,2017/Q2,2017/Q3,2017/Q4,2018/Q1,2018/Q2
IncomeDistributionExpenses,49820000,49872000,39221000,40788000,36175000,40807000,41368000,35548000,64144000,54289000,51235000,60425000,64457000,61211000,70592000,51668000,55384000,71441000,63823000,43043000,53741000,65136000,58375000,53403000,60395000,63313000,66387000,26768000,58180000,54999000,53096000,55871000,51806000,46662000,49208000,54942000,54274000,54458000,53509000,52026000,43074000,57087000,43944000,50761000,53466000,59758000,56574000,61664000,61556000,67852000,60089000,73984000,67555000,66531000
IncomeDistributionExpenses_yy,,,,,-27.39,-18.18,5.47,-12.85,77.32,33.04,23.85,69.98,0.49,12.75,37.78,-14.49,-14.08,16.71,-9.59,-16.69,-2.97,-8.83,-8.54,24.07,12.38,-2.80,13.73,-49.88,-3.67,-13.13,-20.02,108.72,-10.96,-15.16,-7.32,-1.66,4.76,16.71,8.74,-5.31,-20.64,4.83,-17.88,-2.43,24.13,4.68,28.74,21.48,15.13,13.54,6.21,19.98,9.75,-1.95
IncomeDistributionExpenses_sy,,,,,-7.68,-8.08,5.47,-12.85,48.24,28.04,19.21,56.19,18.52,24.58,13.04,-12.98,-10.89,1.62,-6.36,-4.14,9.14,9.96,23.42,23.40,33.96,38.94,26.76,-5.43,10.78,-3.32,13.90,19.69,26.51,10.85,21.99,10.83,10.32,11.55,8.74,3.34,6.17,7.77,3.27,12.48,24.13,21.08,28.74,1.35,8.64,0.99,9.26,17.73,2.10,13.68
IncomeDistributionExpenses_qq,,0.10,-21.36,4.00,-11.31,12.80,1.37,-14.07,80.44,-15.36,-5.63,17.94,6.67,-5.04,15.33,-26.81,7.19,28.99,-10.66,-32.56,24.85,21.20,-10.38,-8.52,13.09,4.83,4.86,-59.68,117.35,-5.47,-3.46,5.23,-7.28,-9.93,5.46,11.65,-1.22,0.34,-1.74,-2.77,-17.21,32.53,-23.02,15.51,5.33,11.77,-5.33,9.00,-0.18,10.23,-11.44,23.12,-8.69,-1.52
IncomeDistributionExpenses_sq,,7.22,-22.89,13.37,-11.31,12.80,-8.41,4.10,60.78,-3.92,-15.08,17.73,1.56,0.53,10.42,-6.45,3.72,11.58,-1.01,18.86,5.28,20.08,-2.60,11.26,9.51,10.52,2.23,25.42,3.96,0.05,-3.46,14.16,-1.39,4.30,2.17,11.65,-7.41,1.02,8.74,5.07,-15.52,3.93,3.13,15.51,-15.74,11.77,-12.50,9.50,-2.68,-5.26,-3.19,9.56,-11.33,8.67
IncomeAdministrativExpenses,39703000,41278000,36509000,39605000,37168000,44246000,34584000,44416000,66145000,66570000,63770000,75099000,71080000,79035000,68786000,72733000,68375000,59040000,51609000,48442000,56523000,44918000,46436000,45095000,45846000,49670000,46923000,9060000,36535000,41050000,31788000,45006000,41355000,34600000,36572000,34619000,34693000,37163000,35998000,42523000,34818000,34037000,45424000,30935000,32030000,36635000,37582000,51743000,34763000,30435000,33247000,42957000,37147000,42202000
IncomeAdministrativExpenses_yy,,,,,-6.38,7.19,-5.27,12.15,77.96,50.45,84.39,69.08,7.46,18.72,7.87,-3.15,-3.81,-25.30,-24.97,-33.40,-17.33,-23.92,-10.02,-6.91,-18.89,10.58,1.05,-79.91,-20.31,-17.35,-32.25,396.75,13.19,-15.71,15.05,-23.08,-16.11,7.41,-1.57,22.83,0.36,-8.41,26.18,-27.25,-8.01,7.63,-17.26,67.26,8.53,-16.92,-11.53,-16.98,6.86,38.66
IncomeAdministrativExpenses_sy,,,,,-1.61,3.06,0.64,12.15,43.74,28.43,27.89,29.48,18.60,21.86,16.62,13.22,3.46,2.36,-7.74,-19.55,-1.66,-8.81,2.34,40.30,9.12,18.68,23.41,20.42,41.80,22.42,35.60,19.01,14.59,17.68,23.10,34.59,-3.62,7.41,10.07,15.18,13.18,5.82,11.69,-15.72,3.41,0.64,-12.68,-3.56,-1.01,-10.44,10.82,6.45,5.43,3.96
IncomeAdministrativExpenses_qq,,3.97,-11.55,8.48,-6.15,19.04,-21.84,28.43,48.92,0.64,-4.21,17.77,-5.35,11.19,-12.97,5.74,-5.99,-13.65,-12.59,-6.14,16.68,-20.53,3.38,-2.89,1.67,8.34,-5.53,-80.69,303.26,12.36,-22.56,41.58,-8.11,-16.33,5.70,-5.34,0.21,7.12,-3.13,18.13,-18.12,-2.24,33.45,-31.90,3.54,14.38,2.58,37.68,-32.82,-12.45,9.24,29.21,-13.53,13.61
IncomeAdministrativExpenses_sq,,12.48,-10.65,13.12,-16.48,19.04,-14.26,30.40,13.88,6.68,-2.90,26.41,-13.17,13.74,-6.86,12.74,-17.96,12.52,-10.02,-3.23,5.58,1.11,-0.63,35.45,-8.06,9.94,-4.13,60.60,4.45,10.93,-8.76,28.91,-8.11,3.15,-7.92,18.39,-8.66,8.01,-6.35,23.65,-15.38,4.79,-2.99,2.50,-12.54,10.01,-10.88,18.51,-12.06,-0.47,8.10,22.95,-17.80,7.20
IncomeGrossProfit,39367000,34627000,45817000,31184000,44037000,37569000,56871000,43153000,117311000,87781000,70239000,34224000,126738000,85825000,51968000,-20019000,85936000,11284000,11031000,37977000,17085000,18928000,7079000,7910000,39137000,6912000,26671000,31385000,67522000,20697000,35941000,12047000,58565000,62180000,58383000,42755000,85047000,91226000,98202000,41731000,135680000,131808000,143610000,114367000,152993000,166346000,163466000,167408000,123935000,120979000,102614000,164253000,101924000,98896000
IncomeGrossProfit_yy,,,,,11.86,8.50,24.13,38.38,166.39,133.65,23.51,-20.69,8.04,-2.23,-26.01,-158.49,-32.19,-86.85,-78.77,289.70,-80.12,67.74,-35.83,-79.17,129.07,-63.48,276.76,296.78,72.53,199.44,34.76,-61.62,-13.27,200.43,62.44,254.90,45.22,46.71,68.20,-2.40,59.54,44.49,46.24,174.06,12.76,26.20,13.83,46.38,-18.99,-27.27,-37.23,-1.88,-17.76,-18.25
IncomeGrossProfit_sy,,,,,-34.63,-33.57,24.13,38.38,353.09,248.13,87.58,167.24,177.15,159.71,26.28,-116.88,-88.88,-102.98,-113.09,88.80,-6.04,148.36,157.69,164.61,414.90,553.23,415.88,183.28,27.50,-20.07,-31.44,-61.62,-13.27,-39.91,-38.87,-32.47,-26.14,18.52,32.64,18.05,54.52,28.65,64.37,83.54,11.20,22.16,-0.33,-51.76,-13.35,-26.37,3.36,42.64,-27.18,-20.70
IncomeGrossProfit_qq,,-12.04,32.32,-31.94,41.22,-14.69,51.38,-24.12,171.85,-25.17,-19.98,-51.27,270.32,-32.28,-39.45,-138.52,529.27,-86.87,-2.24,244.28,-55.01,10.79,-62.60,11.74,394.78,-82.34,285.87,17.67,115.14,-69.35,73.65,-66.48,386.14,6.17,-6.11,-26.77,98.92,7.27,7.65,-57.50,225.13,-2.85,8.95,-20.36,33.77,8.73,-1.73,2.41,-25.97,-2.39,-15.18,60.07,-37.95,-2.97
IncomeGrossProfit_sq,,-4.36,-44.88,-31.94,41.22,-14.69,51.38,-24.12,242.55,-14.38,11.29,-42.40,285.84,-52.22,97.52,-100.50,73.91,-52.92,-36.54,61.76,13.48,3.87,74.28,152.52,58.06,-1.58,41.44,53.42,-17.86,-40.58,-13.19,-66.63,226.68,-16.19,-6.11,-26.27,24.67,-0.58,8.84,-6.57,74.89,-11.56,19.50,19.62,18.12,6.44,-9.82,-13.40,119.85,-17.86,-19.22,60.70,5.28,-18.90
IncomeOtherOperatingIncome,6212000,3403000,7825000,32426000,6521000,1956000,16488000,129629000,45087000,-1777000,7788000,17821000,38127000,26152000,12424000,52877000,17658000,107952000,34842000,16593000,32122000,40564000,13695000,74704000,12261000,30973000,24607000,36859000,14215000,18207000,9632000,43127000,11110000,13426000,15792000,47200000,12143000,13981000,6178000,62859000,12820000,9462000,9374000,21271000,12026000,32677000,11721000,30186000,11061000,21388000,29126000,54985000,11317000,35829000
IncomeOtherOperatingIncome_yy,,,,,4.97,-42.52,110.71,299.77,591.41,-190.85,-52.77,-86.25,-15.44,1571.69,59.53,196.71,-53.69,312.79,180.44,-68.62,81.91,-62.42,-60.69,350.21,-61.83,-23.64,79.68,-50.66,15.94,-41.22,-60.86,17.01,-21.84,-26.26,63.95,9.44,9.30,4.13,-60.88,33.18,5.58,-32.32,51.73,-66.16,-6.19,245.35,25.04,41.91,-8.02,-34.55,148.49,82.15,2.31,67.52
IncomeOtherOperatingIncome_sy,,,,,39.60,-87.68,74.36,-19.34,283.82,-147.04,-52.77,107.04,-55.66,850.22,-38.57,-70.40,-32.43,-54.24,154.10,121.58,98.26,9.66,-54.56,555.27,-18.72,6.46,173.13,-83.64,-12.92,36.48,-59.35,139.36,-18.51,25.25,72.35,21.11,8.52,-5.26,-42.69,-70.64,31.32,-32.32,45.58,-16.26,-49.52,-13.39,4.02,35.06,21.58,46.74,29.62,-55.00,0.68,19.22
IncomeOtherOperatingIncome_qq,,-45.22,129.94,314.39,-79.89,-70.00,742.94,686.20,-65.22,-103.94,538.27,128.83,113.94,-31.41,-52.49,325.60,-66.61,511.35,-67.72,-52.38,93.59,26.28,-66.24,445.48,-83.59,152.61,-20.55,49.79,-61.43,28.08,-47.10,347.75,-74.24,20.85,17.62,198.89,-74.27,15.14,-55.81,917.47,-79.61,-26.19,-0.93,126.91,-43.46,171.72,-64.13,157.54,-63.36,93.36,36.18,88.78,-79.42,216.59
IncomeOtherOperatingIncome_sq,,16.43,36.98,314.39,-56.91,-70.00,203.36,-61.67,18.66,-146.72,282.26,189.43,-63.54,216.20,-68.49,58.31,-7.65,79.76,20.35,14.52,50.32,-25.54,0.32,1581.67,-92.61,71.86,271.26,27.60,-73.74,235.12,-69.12,347.75,-61.27,36.65,17.62,236.61,-77.23,154.97,-55.81,280.33,-33.38,1.38,-7.30,83.86,-67.08,0.54,16.54,144.39,-55.04,40.98,27.17,37.14,-30.38,12.14
IncomeOtherOperatingCosts,9558000,10791000,8155000,14041000,12161000,7263000,28360000,96376000,14665000,16839000,17409000,286530000,13782000,33331000,21710000,58586000,18105000,23253000,24809000,72926000,10127000,20064000,13081000,32192000,16612000,13816000,18481000,-4360000,9219000,92731000,13361000,54808000,8356000,43144000,12550000,64080000,28251000,22041000,25864000,13396000,31368000,17618000,13401000,26189000,14566000,5065000,21392000,35480000,8164000,10622000,8874000,11873000,11158000,10531000
IncomeOtherOperatingCosts_yy,,,,,27.23,-32.69,247.76,586.39,20.59,131.85,-38.61,197.30,-6.02,97.94,24.71,-79.55,31.37,-30.24,14.27,24.48,-44.07,-13.71,-47.27,-55.86,64.04,-31.14,41.28,-113.54,-44.50,571.19,-27.70,1357.06,-9.36,-53.47,-6.07,16.92,238.09,-48.91,106.09,-79.09,11.03,-20.07,-48.19,95.50,-53.56,-71.25,59.63,35.48,-43.95,109.71,-58.52,-66.54,36.67,-0.86
IncomeOtherOperatingCosts_sy,,,,,-36.38,-66.34,163.33,-18.87,20.59,131.85,-27.19,122.53,-6.02,97.94,24.71,-95.02,-68.03,281.50,4.84,958.37,87.59,-13.71,-47.27,205.37,64.04,-31.14,41.28,-22.12,-21.22,232.92,-58.44,14.07,-2.26,6.96,68.92,16.92,78.17,81.39,17.66,-70.73,11.03,-14.12,-55.37,95.50,-22.29,10.84,91.11,37.74,-5.17,38.25,-36.60,-9.28,27.26,-37.69
IncomeOtherOperatingCosts_qq,,12.90,-24.43,72.18,-13.39,-40.28,290.47,239.83,-84.78,14.82,3.38,1545.87,-95.19,141.84,-34.87,169.86,-69.10,28.43,6.69,193.95,-86.11,98.12,-34.80,146.10,-48.40,-16.83,33.77,-123.59,311.44,905.87,-85.59,310.21,-84.75,416.32,-70.91,410.60,-55.91,-21.98,17.34,-48.21,134.16,-43.83,-23.94,95.43,-44.38,-65.23,322.35,65.86,-76.99,30.11,-16.46,33.80,-6.02,-5.62
IncomeOtherOperatingCosts_sq,,133.42,-64.22,971.89,-90.67,160.92,123.72,235.04,-84.78,14.82,3.38,479.35,-82.74,-52.58,359.97,-60.27,-69.10,251.71,6.69,193.95,-86.11,98.12,-34.80,868.77,-87.25,94.24,34.84,217.55,-81.36,171.35,-49.88,310.21,-84.75,99.30,1.39,99.24,-76.82,22.25,17.34,-43.50,-15.33,-23.62,-25.46,168.55,-67.99,73.72,-17.97,137.09,-70.80,92.47,-63.92,146.86,-49.27,51.58
IncomeEBIT,36021000,27239000,45487000,49569000,38397000,32262000,44999000,76406000,147733000,69165000,60618000,-234485000,151083000,78646000,42682000,-25728000,85489000,95983000,21064000,-18356000,39080000,39428000,7693000,50422000,34786000,24069000,32797000,72604000,72518000,-53827000,32212000,366000,61319000,32462000,61625000,25875000,68939000,83166000,78516000,91194000,117132000,123652000,139583000,109449000,150453000,193958000,153795000,162114000,126832000,131745000,122866000,207365000,102083000,124194000
IncomeEBIT_yy,,,,,6.60,18.44,-1.07,54.14,284.75,114.39,34.71,-406.89,2.27,13.71,-29.59,89.03,-43.42,22.04,-50.65,28.65,-54.29,-58.92,-63.48,374.69,-10.99,-38.95,326.32,43.99,108.47,-323.64,-1.78,-99.50,-15.44,160.31,91.31,6969.67,12.43,156.19,27.41,252.44,69.91,48.68,77.78,20.02,28.45,56.86,10.18,48.12,-15.70,-32.08,-20.11,27.91,-19.51,-5.73
IncomeEBIT_sy,,,,,-22.93,-34.16,-1.07,54.14,232.09,343.08,84.83,127.01,135.70,222.62,2.94,9.58,-88.25,-70.74,-126.90,43.26,-5.16,132.43,133.59,286.68,374.80,512.03,578.59,-1.02,44.85,-41.98,-34.91,-99.50,-15.44,-15.80,-41.57,-27.92,-27.97,15.89,33.36,43.29,51.49,21.62,73.76,59.24,15.50,20.20,-8.01,-51.03,-16.90,-25.62,21.34,35.38,-22.36,-14.56
IncomeEBIT_qq,,-24.38,66.99,8.97,-22.54,-15.98,39.48,69.79,93.35,-53.18,-12.36,-486.82,164.43,-47.95,-45.73,-160.28,432.28,12.28,-78.05,-187.14,312.90,0.89,-80.49,555.43,-31.01,-30.81,36.26,121.37,-0.12,-174.23,159.84,-98.86,16653.83,-47.06,89.84,-58.01,166.43,20.64,-5.59,16.15,28.44,5.57,12.88,-21.59,37.46,28.92,-20.71,5.41,-21.76,3.87,-6.74,68.77,-50.77,21.66
IncomeEBIT_sq,,-14.36,-19.57,-78.50,232.51,-73.38,39.48,-66.66,103.59,-44.60,23.50,-60.34,126.79,-52.52,20.67,-108.66,93.10,-14.16,-45.80,23.98,200.21,-12.94,62.30,753.71,-18.12,-7.58,29.89,32.88,-0.12,-38.79,-14.82,-98.86,2342.78,-19.48,21.82,-31.88,5.40,10.32,3.99,16.15,28.44,-14.18,20.58,26.88,24.72,9.24,-23.32,-35.21,68.54,-5.32,3.22,-16.28,29.67,-15.20
IncomeFinanceIncome,21459000,7914000,3077000,-1085000,9283000,8261000,115000,342000,3832000,8692000,5743000,10358000,5214000,15139000,-1942000,87536000,71448000,-60425000,15438000,38076000,29615000,6250000,10473000,120297000,14079000,6598000,10321000,7091000,2322000,1731000,2712000,-124000,4969000,22953000,-6503000,10120000,5327000,-1145000,1086000,3103000,1033000,1443000,3225000,705000,1488000,10435000,-2837000,14465000,3506000,-157000,3023000,7127000,4967000,16349000
IncomeFinanceIncome_yy,,,,,-56.74,4.38,-96.26,131.52,-58.72,5.22,4893.91,2928.65,36.06,74.17,-133.82,745.11,1270.31,-499.13,894.95,-56.50,-58.55,110.34,-32.16,215.94,-52.46,5.57,-1.45,-94.11,-83.51,-73.76,-73.72,-101.75,114.00,1226.00,-339.79,8261.29,7.20,-104.99,116.70,-69.34,-80.61,226.03,196.96,-77.28,44.05,623.15,-187.97,1951.77,135.62,-101.50,206.56,-50.73,41.67,10513.38
IncomeFinanceIncome_sy,,,,,-72.20,-47.81,-96.26,-28.56,-79.36,5.22,2479.54,108.18,36.06,33.84,31.98,116.67,1270.31,-290.11,80.75,-56.42,-63.45,23.66,-58.26,36.72,71.27,9.58,-1.45,-93.65,-71.28,85.56,-52.56,-78.68,737.13,205.67,-227.90,53.31,-63.70,-38.18,117.48,24.31,-15.34,-57.97,20.72,-77.28,3.96,126.94,-92.83,-17.86,119.10,-62.20,5.54,-42.19,-5.34,204.69
IncomeFinanceIncome_qq,,-63.12,-61.12,-135.26,955.58,-11.01,-98.61,197.39,1020.47,126.83,-33.93,80.36,-49.66,190.35,-112.83,4607.52,-18.38,-184.57,125.55,146.64,-22.22,-78.90,67.57,1048.64,-88.30,-53.14,56.43,-31.30,-67.25,-25.45,56.67,-104.57,4107.26,361.92,-128.33,255.62,-47.36,-121.49,194.85,185.73,-66.71,39.69,123.49,-78.14,111.06,601.28,-127.19,609.87,-75.76,-104.48,2025.48,135.76,-30.31,229.15
IncomeFinanceIncome_sq,,-58.93,-44.22,70.24,-41.26,-11.01,-72.24,103.90,560.24,126.83,-101.43,90.18,-49.66,372.40,-93.23,157.31,-7.91,-12.70,53.80,49.26,-59.06,12.31,-8.00,61.80,3.71,-55.82,24.91,-14.52,-67.25,11.76,56.67,109.64,299.43,22.58,-128.33,169.88,22.60,-77.58,-44.87,185.73,-48.35,-41.01,9.01,39.28,-4.71,16.66,-70.26,399.10,62.06,-82.55,39.24,163.11,27.48,124.39
IncomeFinanceCosts,7028000,8296000,8772000,13798000,2962000,5118000,369000,6006000,10229000,15320000,12240000,20818000,34661000,20984000,67620000,233354000,160109000,-8379000,57311000,67573000,63611000,68712000,54965000,54205000,38192000,37753000,32699000,7467000,69680000,37683000,41568000,135701000,42416000,43844000,42625000,37438000,40431000,43191000,36244000,31498000,48464000,16232000,30584000,123723000,20182000,2265000,16764000,20384000,34590000,9499000,11220000,31478000,11257000,13268000
IncomeFinanceCosts_yy,,,,,-57.85,-38.31,-95.79,-56.47,245.34,199.34,3217.07,246.62,238.85,36.97,452.45,1020.92,361.93,-139.93,-15.25,-71.04,-60.27,920.05,-4.09,-19.78,-39.96,-45.06,-40.51,-86.22,82.45,-0.19,27.12,1717.34,-39.13,16.35,2.54,-72.41,-4.68,-1.49,-14.97,-15.87,19.87,-62.42,-15.62,292.80,-58.36,-86.05,-45.19,-83.52,71.39,319.38,-33.07,54.43,-67.46,39.68
IncomeFinanceCosts_sy,,,,,-70.98,-16.19,-95.79,-56.47,-51.55,49.67,226.02,137.83,-8.71,36.97,38.72,906.78,305.06,100.00,-15.25,-77.99,-60.27,414.94,-48.66,36.57,-8.40,231.46,80.21,-104.18,82.45,-24.33,-32.04,933.26,-46.24,3.79,79.58,18.08,12.31,-8.96,12.63,-15.87,30.56,-62.42,-44.76,20.15,-20.99,18.85,-61.33,28.96,49.72,10.48,-1.99,29.08,-44.03,84.68
IncomeFinanceCosts_qq,,18.04,5.74,57.30,-78.53,72.79,-92.79,1527.64,70.31,49.77,-20.10,70.08,66.50,-39.46,222.25,245.10,-31.39,-105.23,783.98,17.91,-5.86,8.02,-20.01,-1.38,-29.54,-1.15,-13.39,-77.16,833.17,-45.92,10.31,226.46,-68.74,3.37,-2.78,-12.17,7.99,6.83,-16.08,-13.09,53.86,-66.51,88.42,304.54,-83.69,-88.78,640.13,21.59,69.69,-72.54,18.12,180.55,-64.24,17.86
IncomeFinanceCosts_sq,,28.78,-23.06,75.90,-78.53,79.24,-92.79,186.07,70.31,74.88,-20.10,41.66,31.46,-94.94,154.50,1406.72,-38.03,-100.00,377.95,-21.19,-5.86,8.02,-20.01,700.58,-29.54,-1.15,-13.39,-89.73,679.43,-45.48,-17.14,192.63,-18.99,-0.20,-6.44,81.10,-31.23,10.59,-11.64,-13.09,42.75,-66.51,52.16,36.90,-3.60,-50.42,-7.36,118.43,39.08,-45.76,-9.10,145.50,-54.90,37.50
IncomeOtherIncome,4983000,315000,1437000,-3363000,409000,443000,-146000,1205000,2136000,622000,2510000,-206000,2162000,953000,499000,-6876000,-1467000,3154000,-415000,-5079000,516000,386000,-539000,-6973000,95000,28000,-34000,43000,451000,-45000,278000,117000,54000,131000,68000,101000,193000,208000,-129000,-21000,104000,78000,-107000,88000,383000,86000,-41000,246000,-51000,225000,-12000,63000,-4000,17000
IncomeOtherIncome_yy,,,,,-91.79,40.63,-110.16,135.83,422.25,40.41,1819.18,-117.10,1.22,53.22,-80.12,-3237.86,-167.85,230.95,-183.17,26.13,135.17,-87.76,-29.88,-37.29,-81.59,-92.75,93.69,100.62,374.74,-260.71,917.65,172.09,-88.03,391.11,-75.54,-13.68,257.41,58.78,-289.71,-120.79,-46.11,-62.50,17.05,519.05,268.27,10.26,61.68,179.55,-113.32,161.63,70.73,-74.39,92.16,-92.44
IncomeOtherIncome_sy,,,,,-95.89,76.36,-90.27,135.83,422.25,-36.24,189.79,90.91,53.94,-571.99,-23.40,-27.76,-84.13,30.09,-120.83,26.13,86.82,53.40,3.85,292.68,25.24,-53.62,42.63,40.90,382.13,-103.96,90.77,95.90,-83.28,215.99,21.76,10.08,21.20,35.45,11.54,-59.77,-22.79,39.23,-28.79,-3.43,22.22,14.40,61.68,37.03,2.38,-4.26,50.86,-52.43,16.82,75.20
IncomeOtherIncome_qq,,-93.68,356.19,-334.03,112.16,8.31,-132.96,925.34,77.26,-70.88,303.54,-108.21,1149.51,-55.92,-47.64,-1477.96,78.66,315.00,-113.16,-1123.86,110.16,-25.19,-239.64,-1193.69,101.36,-70.53,-221.43,226.47,948.84,-109.98,717.78,-57.91,-53.85,142.59,-48.09,48.53,91.09,7.77,-162.02,83.72,595.24,-25.00,-237.18,182.24,335.23,-77.55,-147.67,700.00,-120.73,541.18,-105.33,625.00,-106.35,525.00
