,2010/Q4,2011/Q1,2011/Q2,2011/Q3,2011/Q4,2012/Q1,2012/Q2,2012/Q3,2012/Q4,2013/Q1,2013/Q2,2013/Q3,2013/Q4,2014/Q1,2014/Q2,2014/Q3,2014/Q4,2015/Q1,2015/Q2,2015/Q3,2015/Q4,2016/Q1,2016/Q2,2016/Q3,2016/Q4,2017/Q1,2017/Q2,2017/Q3,2017/Q4,2018/Q1,2018/Q2
IncomeFinanceIncome_sy,,,,,-19.05,15.13,8.12,22.74,21.69,-34.53,-12.42,-47.18,8.17,-21.00,-10.47,68.41,-1.27,44.80,-28.90,-61.42,-79.84,-30.20,86.91,-40.89,58.97,8.86,-15.18,72.31,64.29,,-16.67
IncomeFinanceIncome_qq,,-90.68,1.04,-19.59,6.41,61.45,-70.15,122.50,13.48,57.43,-20.13,29.13,-34.76,45.79,-43.59,-17.05,-10.96,-41.54,-21.05,-13.33,11.54,-31.03,-5.00,242.11,-60.00,7.69,-35.71,522.22,17.86,-78.79,-46.43
IncomeFinanceIncome_sq,,6.86,-29.59,0.31,27.38,-15.92,-50.72,16.87,2.34,-6.41,15.99,-24.53,64.29,-12.62,2.10,-2.90,30.93,13.32,-21.47,0.40,13.24,125.00,-13.02,6.56,-11.77,5.25,-50.90,-37.17,94.53,56.54,-40.83
IncomeFinanceCosts,-149000,631000,587000,302000,-21000,5000,4000,12000,2000,35000,56000,-6000,37000,18000,10000,70000,14000,17000,32000,19000,17000,67000,12000,15000,4000,7000,6000,19000,-1000,,
IncomeFinanceCosts_yy,,,,,85.91,-99.21,-99.32,-96.03,109.52,600.00,1300.00,-150.00,1750.00,-48.57,-82.14,1266.67,-62.16,-5.56,220.00,-72.86,21.43,294.12,-62.50,-21.05,-76.47,-89.55,-50.00,26.67,-125.00,-100.00,-100.00
IncomeFinanceCosts_sy,,,,,-8.71,1.06,6.02,-42.84,-13.77,-8.21,28.84,-50.87,43.18,-14.16,-40.56,100.00,47.56,19.47,-8.36,-32.18,-19.34,1.98,-17.09,-38.02,-9.24,0.86,5.73,7.46,58.11,12.50,19.89
IncomeFinanceCosts_qq,,523.49,-6.97,-48.55,-106.95,123.81,-20.00,200.00,-83.33,1650.00,60.00,-110.71,716.67,-51.35,-44.44,600.00,-80.00,21.43,88.24,-40.62,-10.53,294.12,-82.09,25.00,-73.33,75.00,-14.29,216.67,-105.26,100.00,
IncomeFinanceCosts_sq,,-9.56,4.89,56.89,-31.34,-2.65,0.70,0.76,0.98,44.94,29.52,-59.74,73.54,-21.95,-16.73,26.05,15.00,-26.37,-10.57,8.20,46.61,14.36,-25.51,11.68,91.73,-4.89,-2.91,-15.57,119.59,-17.27,
IncomeOtherIncome,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IncomeOtherIncome_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IncomeOtherIncome_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IncomeOtherIncome_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IncomeOtherIncome_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IncomeNetGrossProfit,23499000,7313000,15763000,15685000,26077000,9588000,6598000,3307000,-479000,-2374000,2147000,1739000,2588000,592000,1607000,2262000,2594000,-2549000,-520000,-1146000,-570000,-2789000,1169000,-1392000,1107000,-2823000,791000,561000,-44115000,-2253000,729000
IncomeNetGrossProfit_yy,,,,,10.97,31.11,-58.14,-78.92,-101.84,-124.76,-67.46,-47.41,640.29,124.94,-25.15,30.07,0.23,-530.57,-132.36,-150.66,-121.97,-9.42,324.81,-21.47,294.21,-1.22,-32.34,140.30,-4085.09,20.19,-7.84
IncomeNetGrossProfit_sy,,,,,8.53,-6.58,-19.94,18.58,-13.82,-34.93,16.12,24.49,30.92,42.69,33.62,13.93,0.02,-9.94,22.01,8.27,8.11,-9.14,13.90,-17.32,-3.18,-39.58,-5.04,15.10,-0.68,-6.99,38.48
IncomeNetGrossProfit_qq,,-68.88,115.55,-0.49,66.25,-63.23,-31.18,-49.88,-114.48,-395.62,190.44,-19.00,48.82,-77.13,171.45,40.76,14.68,-198.27,79.60,-120.38,50.26,-389.30,141.91,-219.08,179.53,-355.01,128.02,-29.08,-7963.64,94.89,132.36
IncomeNetGrossProfit_sq,,-82.87,142.35,-56.87,93.97,-86.35,77.08,-35.20,44.40,-85.36,99.41,-6.98,64.12,-98.22,149.36,-28.10,37.46,-82.12,125.84,-43.45,33.18,-86.70,147.44,-33.58,23.45,-101.26,101.80,-26.02,13.97,-84.28,119.02
IncomeExtraordinarProfit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IncomeExtraordinarProfit_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IncomeExtraordinarProfit_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IncomeExtraordinarProfit_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IncomeExtraordinarProfit_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IncomeBeforeTaxProfit,23499000,7313000,15763000,15685000,26077000,9588000,6598000,3307000,-479000,-2374000,2147000,1739000,2588000,592000,1607000,2262000,2594000,-2549000,-520000,-1146000,-570000,-2789000,1169000,-1392000,1107000,-2823000,791000,561000,-44115000,-2253000,729000
IncomeBeforeTaxProfit_yy,,,,,10.97,31.11,-58.14,-78.92,-101.84,-124.76,-67.46,-47.41,640.29,124.94,-25.15,30.07,0.23,-530.57,-132.36,-150.66,-121.97,-9.42,324.81,-21.47,294.21,-1.22,-32.34,140.30,-4085.09,20.19,-7.84
IncomeBeforeTaxProfit_sy,,,,,8.53,-6.58,-19.94,18.58,-13.82,-34.93,16.12,24.49,30.92,42.69,33.62,13.93,0.02,-9.94,22.01,8.27,8.11,-9.14,13.90,-20.01,-3.18,-39.58,-5.04,15.10,-0.68,-6.99,38.48
IncomeBeforeTaxProfit_qq,,-68.88,115.55,-0.49,66.25,-63.23,-31.18,-49.88,-114.48,-395.62,190.44,-19.00,48.82,-77.13,171.45,40.76,14.68,-198.27,79.60,-120.38,50.26,-389.30,141.91,-219.08,179.53,-355.01,128.02,-29.08,-7963.64,94.89,132.36
IncomeBeforeTaxProfit_sq,,-82.87,142.35,-56.87,93.97,-86.35,77.08,-35.20,44.40,-85.36,104.95,-6.98,64.12,-98.22,149.36,-28.10,37.46,-82.12,129.04,-43.45,33.18,-86.70,147.44,-33.58,23.45,-101.26,101.80,-26.02,13.97,-84.28,119.02
IncomeDiscontinuedProfit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IncomeDiscontinuedProfit_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IncomeDiscontinuedProfit_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IncomeDiscontinuedProfit_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IncomeDiscontinuedProfit_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IncomeNetProfit,18785000,5811000,12701000,12577000,21267000,7706000,5250000,2608000,-466000,-2023000,1662000,1305000,2070000,370000,1214000,1774000,1843000,-2015000,-480000,-945000,-647000,-2288000,890000,-1132000,872000,-2272000,609000,437000,-44193000,-1834000,540000
IncomeNetProfit_yy,,,,,13.21,32.61,-58.66,-79.26,-102.19,-126.25,-68.34,-49.96,544.21,118.29,-26.96,35.94,-10.97,-644.59,-139.54,-153.27,-135.11,-13.55,285.42,-19.79,234.78,0.70,-31.57,138.60,-5168.00,19.28,-11.33
IncomeNetProfit_sy,,,,,2.60,-3.99,-8.63,9.48,-8.52,-4.82,54.55,26.10,59.66,23.60,8.93,4.74,14.34,-2.86,35.62,8.75,-9.20,-2.36,24.68,-19.17,-3.50,-93.75,2.61,22.30,16.46,-14.01,27.94
IncomeNetProfit_qq,,-69.07,118.57,-0.98,69.09,-63.77,-31.87,-50.32,-117.87,-334.12,182.16,-21.48,58.62,-82.13,228.11,46.13,3.89,-209.33,76.18,-96.88,31.53,-253.63,138.90,-227.19,177.03,-360.55,126.80,-28.24,-10212.81,95.85,129.44
IncomeNetProfit_sq,,-83.87,159.34,-57.83,118.61,-90.87,99.77,-54.16,40.08,-86.16,134.81,-7.77,63.97,-90.54,155.80,-30.72,32.35,-84.14,177.16,-30.50,34.70,-79.16,147.44,-41.18,18.69,-87.98,145.54,-28.24,-26.81,-67.35,112.20
IncomeShareholderNetProfit,18785000,5811000,12701000,12577000,21267000,7706000,5250000,2608000,-466000,-2023000,1662000,1305000,2070000,370000,1214000,1774000,1843000,-2015000,-480000,-945000,-647000,-2288000,890000,-1132000,872000,-2272000,609000,437000,-44193000,-1834000,540000
IncomeShareholderNetProfit_yy,,,,,13.21,32.61,-58.66,-79.26,-102.19,-126.25,-68.34,-49.96,544.21,118.29,-26.96,35.94,-10.97,-644.59,-139.54,-153.27,-135.11,-13.55,285.42,-19.79,234.78,0.70,-31.57,138.60,-5168.00,19.28,-11.33
IncomeShareholderNetProfit_sy,,,,,5.63,-2.30,-8.63,8.20,-10.79,-16.70,54.65,40.18,58.76,23.66,13.28,5.76,13.74,-34.90,35.62,8.75,-9.20,-2.36,22.74,-19.17,-4.68,-78.45,2.61,22.30,21.35,-14.01,27.03
IncomeShareholderNetProfit_qq,,-69.07,118.57,-0.98,69.09,-63.77,-31.87,-50.32,-117.87,-334.12,182.16,-21.48,58.62,-82.13,228.11,46.13,3.89,-209.33,76.18,-96.88,31.53,-253.63,138.90,-227.19,177.03,-360.55,126.80,-28.24,-10212.81,95.85,129.44
IncomeShareholderNetProfit_sq,,-83.87,160.36,-57.69,118.26,-90.87,100.42,-54.16,40.08,-86.16,134.81,-7.84,62.27,-85.31,124.06,-31.87,32.35,-84.14,169.73,-43.90,34.70,-72.46,139.28,-41.18,14.05,-102.63,156.75,-27.60,-26.81,-71.97,122.96
BalanceNoncurrentAssets,25033000,24978000,22764000,,21889000,21572000,21453000,21082000,20657000,20996000,19794000,19438000,19118000,19406000,19591000,20394000,19283000,20244000,19433000,19403000,19050000,19393000,18586000,18777000,18463000,18267000,17298000,16933000,14217000,14513000,14058000
BalanceNoncurrentAssets_yy,,,,,-12.56,-13.64,-5.76,,-5.63,-2.67,-7.73,-7.80,-7.45,-7.57,-1.03,4.92,0.86,4.32,-0.81,-4.86,-1.21,-4.20,-4.36,-3.23,-3.08,-5.81,-6.93,-9.82,-23.00,-20.55,-18.73
BalanceNoncurrentAssets_sy,,,,,2.65,6.36,0.48,,-1.20,0.59,2.07,0.71,4.28,2.45,6.46,4.92,2.30,4.36,-0.42,1.68,4.28,5.83,5.53,7.12,7.67,7.68,3.42,3.23,1.21,-1.09,2.59
BalanceNoncurrentAssets_qq,,-0.22,-8.86,-100.00,,-1.45,-0.55,-1.73,-2.02,1.64,-5.72,-1.80,-1.65,1.51,0.95,4.10,-5.45,4.98,-4.01,-0.15,-1.82,1.80,-4.16,1.03,-1.67,-1.06,-5.30,-2.11,-16.04,2.08,-3.14
BalanceNoncurrentAssets_sq,,-0.13,-1.08,-100.00,,-0.32,-0.38,-0.15,-0.01,0.06,-0.14,0.66,3.16,0.62,0.32,0.38,-0.13,0.70,0.60,0.46,3.64,0.02,0.20,1.11,1.00,0.81,-0.10,0.68,-0.22,-0.10,0.04
BalanceIntangibleAssets,1084000,1135000,1253000,,1521000,1477000,1470000,1445000,1393000,1367000,1324000,1279000,1236000,1185000,1163000,1129000,1100000,1086000,1063000,1060000,1105000,1210000,1337000,1394000,1325000,1246000,1174000,1098000,1027000,950000,874000
BalanceIntangibleAssets_yy,,,,,40.31,30.13,17.32,,-8.42,-7.45,-9.93,-11.49,-11.27,-13.31,-12.16,-11.73,-11.00,-8.35,-8.60,-6.11,0.45,11.42,25.78,31.51,19.91,2.98,-12.19,-21.23,-22.49,-23.76,-25.55
BalanceIntangibleAssets_sy,,,,,-0.08,0.04,0.15,,-0.68,0.23,-0.21,-4.00,-0.15,0.66,1.85,3.79,0.56,0.57,1.63,0.17,1.80,0.55,0.77,0.78,-0.03,0.31,2.31,1.30,3.71,1.48,1.42
BalanceIntangibleAssets_qq,,4.70,10.40,-100.00,,-2.89,-0.47,-1.70,-3.60,-1.87,-3.15,-3.40,-3.36,-4.13,-1.86,-2.92,-2.57,-1.27,-2.12,-0.28,4.25,9.50,10.50,4.26,-4.95,-5.96,-5.78,-6.47,-6.47,-7.50,-8.00
BalanceIntangibleAssets_sq,,-1.54,,-100.00,,-2.22,-0.27,-0.10,-0.08,-1.52,-0.42,-0.19,0.41,-0.14,-0.14,-0.21,-0.27,-0.18,-0.08,-0.13,2.05,-0.02,-0.07,-0.12,0.11,-0.06,,-0.02,0.53,0.06,0.60
BalanceProperty,18905000,18847000,18102000,,16766000,16516000,16299000,16045000,15347000,15032000,14100000,13666000,13770000,13615000,13990000,14417000,13814000,14070000,13260000,12988000,12832000,12548000,11873000,11704000,11767000,11095000,10381000,10663000,9596000,9539000,9340000
BalanceProperty_yy,,,,,-11.31,-12.37,-9.96,,-8.46,-8.99,-13.49,-14.83,-10.28,-9.43,-0.78,5.50,0.32,3.34,-5.22,-9.91,-7.11,-10.82,-10.46,-9.89,-8.30,-11.58,-12.57,-8.89,-18.45,-14.02,-10.03
BalanceProperty_sy,,,,,2.33,0.36,0.11,,-4.00,-4.84,-5.24,-3.50,6.46,0.57,4.60,11.85,5.11,14.26,1.94,7.18,12.00,12.06,11.82,9.57,6.90,8.49,6.17,4.97,-1.46,-0.53,4.48
BalanceProperty_qq,,-0.31,-3.95,-100.00,,-1.49,-1.31,-1.56,-4.35,-2.05,-6.20,-3.08,0.76,-1.13,2.75,3.05,-4.18,1.85,-5.76,-2.05,-1.20,-2.21,-5.38,-1.42,0.54,-5.71,-6.44,2.72,-10.01,-0.59,-2.09
BalanceProperty_sq,,-0.66,-1.06,-100.00,,-1.49,-1.89,-1.17,-0.66,-0.47,-1.71,1.40,4.02,0.29,2.14,1.96,-0.06,0.82,0.84,1.97,4.36,0.16,0.96,0.20,3.35,0.74,0.24,0.51,-0.60,,1.81
BalanceNoncurrentReceivables,1642000,1664000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentReceivables_yy,,,,,-100.00,-100.00,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentReceivables_sy,,,,,-5.88,-36.83,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentReceivables_qq,,1.34,-100.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentReceivables_sq,,-0.81,-1.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrInvestments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrInvestments_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrInvestments_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrInvestments_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrInvestments_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceOtherNoncurrentAssets,3402000,3332000,3409000,,3602000,3579000,3684000,3592000,3917000,4597000,4370000,4493000,4112000,4606000,4438000,4848000,4369000,5088000,5110000,5355000,5113000,5635000,5376000,5679000,5371000,5926000,5743000,5172000,3594000,4024000,3844000
BalanceOtherNoncurrentAssets_yy,,,,,5.88,7.41,8.07,,8.75,28.44,18.62,25.08,4.98,0.20,1.56,7.90,6.25,10.46,15.14,10.46,17.03,10.75,5.21,6.05,5.05,5.16,6.83,-8.93,-33.09,-32.10,-33.07
BalanceOtherNoncurrentAssets_sy,,,,,7.02,7.41,6.22,,3.52,11.38,22.54,24.86,3.58,1.94,9.54,8.64,23.36,11.07,14.87,3.91,-7.10,4.08,-0.27,1.66,2.07,5.66,15.61,9.24,-13.54,-17.64,-6.47
BalanceOtherNoncurrentAssets_qq,,-2.06,2.31,-100.00,,-0.64,2.93,-2.50,9.05,17.36,-4.94,2.81,-8.48,12.01,-3.65,9.24,-9.88,16.46,0.43,4.79,-4.52,10.21,-4.60,5.64,-5.42,10.33,-3.09,-9.94,-30.51,11.96,-4.47
BalanceOtherNoncurrentAssets_sq,,,-3.99,-100.00,,-0.23,-4.79,,9.05,0.54,-1.85,-0.82,1.92,,-4.38,1.40,7.13,-0.10,-0.80,-1.94,-3.90,1.19,-5.24,0.16,2.11,5.14,0.98,-2.60,-2.78,-0.30,-4.47
BalanceCurrentAssets,86485000,86696000,103035000,,139088000,125143000,128188000,130514000,130880000,127894000,130309000,126031000,128777000,128569000,131465000,132387000,135891000,130673000,132232000,130468000,131764000,129230000,131473000,127529000,130307000,127244000,129029000,128522000,89848000,89152000,89594000
BalanceCurrentAssets_yy,,,,,60.82,44.35,24.41,,-5.90,2.20,1.65,-3.43,-1.61,0.53,0.89,5.04,5.52,1.64,0.58,-1.45,-3.04,-1.10,-0.57,-2.25,-1.11,-1.54,-1.86,0.78,-31.05,-29.94,-30.56
BalanceCurrentAssets_sy,,,,,21.28,21.22,13.34,,-0.82,2.20,1.35,3.80,3.42,4.90,8.78,14.69,12.22,16.68,12.76,7.28,11.42,7.36,10.54,15.70,15.37,14.46,7.46,8.23,-0.56,2.02,7.16
BalanceCurrentAssets_qq,,0.24,18.85,-100.00,,-10.03,2.43,1.81,0.28,-2.28,1.89,-3.28,2.18,-0.16,2.25,0.70,2.65,-3.84,1.19,-1.33,0.99,-1.92,1.74,-3.00,2.18,-2.35,1.40,-0.39,-30.09,-0.77,0.50
BalanceCurrentAssets_sq,,-0.43,0.41,-100.00,,-3.55,-1.08,1.93,-4.98,2.85,-0.18,1.80,1.96,-0.32,4.86,2.56,0.44,1.13,1.77,1.38,-1.13,3.86,4.64,4.42,2.47,-2.24,0.96,1.32,3.56,-4.29,0.30
BalanceInventory,5477000,12792000,12061000,,24075000,8218000,8308000,23130000,19553000,14514000,14495000,16812000,14187000,16468000,14395000,18043000,17376000,16260000,14470000,17984000,15830000,16653000,16992000,21156000,20196000,20659000,19811000,20396000,19165000,20986000,19255000
BalanceInventory_yy,,,,,339.57,-35.76,-31.12,,-18.78,76.61,74.47,-27.32,-27.44,13.46,-0.69,7.32,22.48,-1.26,0.52,-0.33,-8.90,2.42,17.43,17.64,27.58,24.06,16.59,-3.59,-5.10,1.58,-2.81
