,2005/Q1,2005/Q2,2005/Q3,2005/Q4,2006/Q1,2006/Q2,2006/Q3,2006/Q4,2007/Q1,2007/Q2,2007/Q3,2007/Q4,2008/Q1,2008/Q2,2008/Q3,2008/Q4,2009/Q1,2009/Q2,2009/Q3,2009/Q4,2010/Q1,2010/Q2,2010/Q3,2010/Q4,2011/Q1,2011/Q2,2011/Q3,2011/Q4,2012/Q1,2012/Q2,2012/Q3,2012/Q4,2013/Q1,2013/Q2,2013/Q3,2013/Q4,2014/Q1,2014/Q2,2014/Q3,2014/Q4,2015/Q1,2015/Q2,2015/Q3,2015/Q4,2016/Q1,2016/Q2,2016/Q3,2016/Q4,2017/Q1,2017/Q2,2017/Q3,2017/Q4,2018/Q1,2018/Q2
IncomeNetProfit,5014000,14170000,9922000,15359000,6995000,8463000,4905000,6221000,-6598000,987000,4396000,10676000,5232000,1083000,11344000,11814000,4040000,3338000,11312000,17882000,8057000,7868000,14088000,15778000,9603000,11030000,18511000,27730000,12539000,17429000,24013000,29472000,14838000,18140000,26258000,27207000,25628000,19446000,38411000,31861000,14323000,24120000,27692000,23628000,5609000,18211000,16877000,4577000,9331000,10071000,5344000,5496000,10296000,14214000
IncomeShareholderNetProfit,4954000,13981000,9781000,15152000,6947000,8304000,4782000,6322000,-6737000,642000,4435000,10653000,5121000,959000,10833000,11605000,3770000,3108000,11105000,17489000,8101000,7659000,13806000,15594000,9314000,10730000,18298000,27567000,12552000,17269000,24212000,29376000,14839000,18012000,26195000,26888000,25535000,19250000,38206000,31720000,14094000,24068000,27582000,23518000,5538000,18169000,16724000,,,,,,,
BalanceNoncurrentAssets,155283000,160686000,187223000,191770000,190860000,192835000,190259000,196428000,194875000,193436000,202112000,219459000,215898000,211785000,211654000,209513000,214861000,208587000,209224000,208144000,216157000,211311000,213713000,220694000,224354000,219304000,214558000,207584000,207650000,205404000,207126000,203788000,232594000,227033000,215614000,216891000,234237000,236415000,235751000,258257000,262991000,262843000,280307000,286994000,309169000,320022000,341297000,3242000,3295000,12357000,14054000,13020000,12191000,11792000
BalanceIntangibleAssets,11734000,11734000,11761000,11851000,13497000,14032000,15055000,15541000,16015000,18003000,20012000,21193000,22809000,26401000,25771000,25548000,25602000,25024000,24979000,23166000,22384000,22281000,21763000,21435000,20796000,19907000,19182000,20302000,18867000,14796000,13825000,12976000,20111000,19143000,16452000,17545000,17295000,16616000,16315000,15477000,145617000,151051000,166151000,166692000,166928000,167722000,171202000,177353000,178117000,176361000,184728000,198857000,194776000,190300000
BalanceProperty,190234000,186900000,189979000,182037000,181296000,178625000,183308000,178889000,181552000,188939000,192402000,187325000,183507000,176853000,176043000,173705000,175584000,173176000,201270000,196123000,190087000,192281000,208843000,212079000,211306000,228719000,234484000,237417000,252769000,259167000,280630000,291971000,313447000,,,,,,,,0,,,,22000,22000,24000,24000,,,,,,
BalanceNoncurrentReceivables,,,,,,,,,,,,,,,,,,,,,,,,,,,1008000,1008000,1136000,1712000,1713000,3758000,5367000,5062000,7331000,1207000,1207000,15000,15000,34000,622000,118000,118000,119000,119000,119000,119000,119000,127000,127000,373000,368000,122000,124000
BalanceNoncurrInvestments,122000,14000,14000,575000,575000,575000,575000,1631000,1631000,1631000,1631000,1631000,1631000,1631000,15000,7000,7000,7000,7000,7000,7000,7000,4712000,4627000,4957000,5657000,5850000,5591000,6058000,6134000,4987000,5277000,5475000,6459000,6972000,6312000,5760000,6479000,6760000,6419000,6616000,6583000,6321000,6278000,6245000,6031000,6804000,6878000,7871000,8333000,8751000,9361000,9532000,9241000
BalanceOtherNoncurrentAssets,9786000,10097000,3594000,4112000,8967000,8880000,9838000,9412000,9357000,8967000,9986000,10525000,10908000,10721000,11230000,109844000,125940000,105622000,119008000,138460000,124672000,128481000,136114000,134856000,141585000,146500000,149423000,162932000,166358000,136830000,149544000,174495000,159823000,177216000,207927000,217396000,238871000,241547000,237551000,230654000,264725000,302025000,298688000,306459000,342797000,365028000,357661000,389027000,422608000,458347000,423714000,428268000,445818000,515799000
BalanceCurrentAssets,506886000,553941000,589655000,611099000,541065000,534404000,555675000,593212000,36431000,41488000,39680000,42375000,54461000,51691000,49752000,52389000,52713000,55976000,57664000,66224000,68869000,69462000,63942000,68729000,72661000,76493000,81174000,95033000,106159000,118568000,114003000,107350000,110128000,110704000,107405000,96173000,102793000,105849000,100150000,98540000,123404000,127377000,118327000,114027000,125116000,121548000,124944000,131740000,139927000,148403000,145903000,156330000,168445000,184064000
BalanceInventory,193567000,59748000,70460000,59784000,70476000,77651000,66316000,71718000,77492000,67893000,77121000,79392000,75230000,85897000,88842000,68404000,73391000,89117000,73982000,85897000,99906000,101571000,110116000,117711000,118866000,101652000,121807000,135041000,132459000,108573000,123596000,129340000,127750000,107565000,134838000,148637000,157121000,124518000,150372000,175226000,172143000,160996000,180532000,201045000,197335000,172075000,176142000,198692000,,,,0,,
BalanceCurrentReceivables,,383000,437000,577000,199000,1900000,516000,2396000,1769000,1043000,768000,836000,2000,827000,848000,839000,1115000,1249000,1077000,1080000,1082000,1224000,1124000,1010000,835000,2184000,1600000,966000,2057000,4677000,1819000,742000,2013000,1829000,998000,628000,1842000,4030000,2576000,1270000,41248000,5656000,51387000,5095000,5394000,5852000,4346000,4929000,5957000,6243000,3997000,13801000,4113000,6816000
BalanceCurrentInvestments,5237000,4269000,4685000,3188000,4112000,10767000,8073000,6667000,9989000,8076000,6067000,6382000,8348000,17176000,28071000,55721000,67236000,93567000,108043000,130984000,128692000,154614000,150709000,184804000,148473000,174669000,167409000,210015000,198350000,248973000,250188000,255804000,182194000,150232000,183735000,144112000,8570000,8598000,306000,1811000,1419000,325000,331000,1659000,250000,2475000,2112000,336000,2128000,2326000,528000,2476000,1948000,448000
BalanceCash,2630000,2160000,475000,2871000,2374000,1907000,616000,2919000,2734000,1810000,691000,3125000,2954000,1713000,1387000,5007000,4760000,3351000,1952000,4660000,4616000,4025000,2203000,6502000,5771000,3936000,2404000,6078000,5454000,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceOtherCurrentAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,265127000,286626000,292845000,310778000,329320000,317507000,318740000,332542000,329731000,335021000,348612000,368882000,378830000,378143000,348484000,359057000,389356000,368410000,386440000,416071000,433553000,450182000,455260000,458245000,455008000
BalanceAssetsForSale,484029000,516583000,506272000,514109000,548201000,572154000,561449000,621621000,649641000,673961000,640605000,662505000,682233000,751550000,765143000,816932000,852498000,891406000,828059000,843573000,875697000,934509000,160340000,165188000,173788000,180304000,175509000,196040000,205956000,198781000,222561000,231487000,208135000,207668000,205686000,198591000,214786000,215909000,215529000,231293000,234412000,232797000,258954000,266548000,264152000,279131000,286366000,298183000,286892000,316918000,328742000,344531000,336936000,366804000
BalanceTotalAssets,382694000,398115000,357356000,383026000,408527000,427691000,440358000,472478000,489123000,515119000,443718000,466507000,472500000,491013000,426499000,5392000,5392000,5692000,5692000,5692000,5735000,5735000,5735000,5735000,5735000,5735000,5735000,5735000,5735000,5262000,5262000,5262000,5262000,5262000,5262000,5262000,5262000,5262000,5262000,5304000,5304000,5319000,5376000,5376000,5376000,5376000,5376000,5376000,5376000,5376000,5376000,5376000,5376000,5376000
BalanceCapital,5376000,5376000,5376000,5376000,5376000,5376000,5376000,5376000,-304000,-305000,-15377000,-15377000,-15377000,0,373000,699000,1964000,0,0,,-3516000,-5140000,-15068000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceShareCapital,,120056000,145828000,172291000,155564000,175771000,162355000,157759000,169472000,169818000,172680000,191656000,195218000,194218000,203665000,189491000,189854000,204512000,204901000,202292000,216603000,219278000,221430000,241071000,240456000,238335000,241351000,251745000,254138000,253409000,257137000,291589000,292081000,293132000,290575000,313911000,313712000,313642000,313556000,389919000,390275000,392870000,397225000,424435000,423704000,425222000,425721000,449873000,2333000,2448000,2587000,2697000,2394000,2599000
BalanceOwnShares,2790000,2474000,2893000,3048000,2678000,2713000,2980000,2698000,1737000,1835000,1696000,2140000,2377000,2565000,1827000,1250000,1542000,5266000,2013000,2320000,1542000,1695000,1672000,1178000,970000,1055000,1004000,1140000,1210000,1507000,1540000,1743000,1359000,1499000,1744000,1802000,1120000,1232000,1296000,1336000,1149000,16477000,18482000,28797000,21760000,28700000,31660000,31007000,31509000,33815000,34526000,34682000,34848000,37243000
BalanceReserve,36541000,34565000,35153000,35183000,34238000,35993000,33797000,31896000,31700000,32859000,34153000,34981000,35063000,38418000,40226000,39132000,39137000,36126000,35979000,35393000,38373000,29554000,28988000,35362000,37821000,39657000,35011000,32923000,33986000,33986000,36973000,36006000,35738000,34683000,,,,,,,,,,,,,,,,,,,,
BalanceNonshareCapital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,482000,479000,2084000,2084000,2084000,2180000,2180000,2456000,3502000,3965000,3340000,3305000,6678000,5603000,4419000,4420000,3710000,3170000,5045000,3906000
BalanceNoncurrentLiabilities,2845000,2845000,2767000,2981000,2028000,2029000,4954000,5776000,4639000,4401000,1403000,1592000,1269000,3388000,8359000,8292000,7850000,10643000,12453000,8332000,7732000,8825000,10031000,12616000,12218000,12700000,12406000,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentTradeLiabilities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentBorrowings,,,,,,,,,,,,,,,,,,,,,,,,,,,,15995000,18003000,26713000,19676000,26616000,29480000,28827000,29053000,30313000,30561000,31342000,31543000,30565000,30938000,30146000,30733000,31473000,31068000,30948000,29891000,29051000,28855000,30092000,31172000,32953000,33034000,33464000
BalanceNoncurrentObligations,34450000,34493000,34736000,34723000,34387000,34124000,34985000,21195000,20696000,27512000,27178000,27204000,26679000,25191000,25161000,23955000,24357000,23788000,23038000,22277000,85977000,100508000,87673000,106017000,122717000,87208000,78987000,99778000,70462000,65960000,103117000,123653000,132921000,140313000,97396000,106160000,136948000,100739000,113658000,146912000,140876000,150684000,156707000,139695000,131648000,148463000,189731000,147433000,144563000,163355000,198122000,157611000,202530000,212013000
BalanceNoncurrentLeasing,285841000,227084000,217076000,214978000,270176000,256155000,293142000,301591000,412582000,323347000,333771000,347610000,472178000,,,,12804000,58233000,26268000,24313000,32507000,24674000,25241000,28332000,17189000,23159000,30544000,26918000,36455000,43168000,37922000,48254000,57832000,60503000,59798000,58803000,65117000,58011000,66031000,69167000,61379000,56178000,66294000,65497000,60191000,59746000,73648000,72045000,66105000,59046000,66098000,68507000,77114000,78377000
BalanceNoncurrentOtherLiabilities,84786000,95760000,87801000,84427000,91630000,102600000,49356000,55386000,49581000,51477000,55471000,38277000,26952000,22902000,26071000,20533000,23731000,88307000,92179000,90821000,56021000,49940000,57505000,47434000,41910000,51584000,57649000,67837000,58138000,49122000,45158000,49797000,56781000,53534000,56417000,58784000,56397000,53972000,78275000,78392000,80416000,93349000,98031000,103053000,123850000,132172000,165556000,163479000,164104000,180612000,189145000,196493000,222404000,
BalanceCurrentLiabilities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentTradePayablesv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4894000
BalanceCurrentBorrowings,12490000,24940000,15936000,8232000,22134000,27209000,43716000,18624000,19395000,49738000,16723000,16125000,17174000,13313000,17898000,34285000,14403000,21767000,35856000,21237000,21460000,38160000,23944000,27229000,31418000,62926000,31724000,31204000,37570000,75496000,42877000,64030000,59484000,132715000,67214000,59607000,45402000,77339000,45911000,48893000,52896000,150134000,53062000,59257000,58510000,144453000,31727000,32632000,348000,38604000,781000,529000,513000,653000
BalanceCurrentObligations,1093000,791000,1316000,1434000,1458000,1774000,1144000,1867000,1990000,980000,1727000,1640000,1487000,1589000,1606000,1512000,1250000,1217000,857000,796000,764000,707000,732000,571000,479000,489000,665000,416000,392000,425000,480000,958000,316000,430000,2584000,1872000,942000,977000,2721000,265127000,286626000,0,292845000,310778000,329320000,0,317507000,318740000,332542000,0,329731000,335021000,348612000,0
BalanceCurrentLeasing,368882000,378830000,378143000,0,348484000,359057000,389356000,0,368410000,386440000,416071000,0,433553000,450182000,455260000,458245000,455008000,484029000,516583000,506272000,514109000,548201000,572154000,561449000,621621000,649641000,673961000,640605000,662505000,682233000,751550000,765143000,816932000,852498000,891406000,828059000,843573000,875697000,934509000,,,,,,,,,,,,,,,
BalanceCurrentOtherLiabilities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceReckoning,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceTotalEquityAndLiabilities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashflowOperatingCashflow,-5684000,7942000,25165000,10422000,4536000,2516000,21659000,21020000,12525000,12175000,26427000,8574000,5343000,8451000,25989000,-23453000,8503000,12791000,27336000,15280000,15073000,7815000,27660000,7522000,9014000,287000,23989000,10263000,-4188000,22202000,36526000,20276000,12918000,19493000,43860000,30834000,22786000,37268000,39513000,33980000,4548000,32619000,35730000,35358000,526000,30783000,39466000,26227000,20429000,23427000,19954000,25879000,11714000,8513000
CashflowAmortization,5719000,6241000,6241000,6759000,5979000,6728000,6593000,6989000,7161000,5897000,7196000,7346000,7349000,7614000,8205000,7586000,7288000,7564000,7583000,7668000,7497000,7833000,8141000,8009000,7331000,7327000,7790000,7880000,7896000,8471000,8518000,9000000,8778000,9020000,8649000,9154000,8592000,8974000,9173000,9437000,9061000,9166000,9183000,9343000,8489000,8516000,9674000,10050000,8969000,9445000,9724000,10169000,9757000,10232000
CashflowInvestingCashflow,-11955000,-13111000,-1215000,-13109000,-6988000,-8488000,-3215000,-8081000,-1563000,-12159000,-9787000,-5272000,-10791000,-11742000,-16527000,-15285000,-6440000,-1838000,-2408000,-3661000,-6923000,-8745000,-8749000,-5371000,-6612000,-4797000,-14301000,-9784000,-6762000,-11482000,-9195000,-7540000,-6121000,-324000,-2992000,-5533000,-9617000,-9335000,-5270000,-28671000,-12565000,-6444000,-13749000,-11996000,-15373000,-9899000,-25843000,-6721000,-18617000,-21657000,-13890000,-66781000,14307000,-72037000
CashflowCapex,11927000,13201000,6045000,15848000,8970000,13341000,5956000,8713000,10876000,12745000,12277000,7632000,6729000,13585000,17842000,12421000,6373000,5150000,6990000,12395000,7316000,10726000,9321000,10634000,10328000,10409000,11706000,17062000,9163000,13276000,15856000,14195000,5628000,7752000,8672000,12010000,7445000,9830000,9410000,39602000,9321000,9889000,15359000,29528000,14050000,6762000,8167000,13506000,13323000,26997000,16253000,31246000,20895000,30799000
CashflowFinancingCashflow,19151000,4249000,-23026000,2383000,559000,6935000,-16540000,-13810000,-10385000,-2261000,6394000,-16824000,-4258000,6038000,-5933000,33604000,-3051000,-10538000,-28548000,-9476000,-7248000,7532000,-18031000,-5701000,-3837000,7844000,-12168000,96000,8946000,-10408000,-25358000,-3899000,4096000,8521000,-29376000,1025000,1310000,-4945000,-36520000,20596000,4091000,8105000,-58386000,2842000,7615000,21684000,-25264000,31110000,-511000,3743000,-79655000,8921000,7510000,23872000
CashflowShareCapitalCash,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1019000,371000,0,3461000,0,,,,,,,,,,,,,,,,,,
CashflowDividend,0,0,,,14773000,0,,,0,16799000,,27626000,965000,,0,0,,,11839000,0,,,14116000,0,,,16812000,0,,,30882000,0,,,34091000,0,,,71237000,0,,,26882000,0,,,96775000,0,,,2964000,-1755000,1823000,-915000
CashflowNetCashflow,-3399000,1546000,3804000,-1743000,1160000,-4567000,45836000,-26741000,-19412000,5497000,6988000,-10201000,-1956000,831000,3075000,-6049000,5014000,10069000,1734000,-7098000,-2841000,6656000,-4964000,1146000,-4013000,627000,3939000,17665000,21788000,55340000,23007000,52657000,28955000,45929000,-4569000,51827000,-7831000,68479000,-72735000,52399000,-14492000,85174000,-23306000,101239000,2516000,11129000,-147201000,-63943000,67034000,-79275000,,,,
