,2005/Q1,2005/Q2,2005/Q3,2005/Q4,2006/Q1,2006/Q2,2006/Q3,2006/Q4,2007/Q1,2007/Q2,2007/Q3,2007/Q4,2008/Q1,2008/Q2,2008/Q3,2008/Q4,2009/Q1,2009/Q2,2009/Q3,2009/Q4,2010/Q1,2010/Q2,2010/Q3,2010/Q4,2011/Q1,2011/Q2,2011/Q3,2011/Q4,2012/Q1,2012/Q2,2012/Q3,2012/Q4,2013/Q1,2013/Q2,2013/Q3,2013/Q4,2014/Q1,2014/Q2,2014/Q3,2014/Q4,2015/Q1,2015/Q2,2015/Q3,2015/Q4,2016/Q1,2016/Q2,2016/Q3,2016/Q4,2017/Q1,2017/Q2,2017/Q3,2017/Q4,2018/Q1,2018/Q2
IncomeGrossProfit_sq,,35.52,-9.81,10.04,-1.26,34.52,9.31,-21.20,-1.74,14.34,12.46,-27.55,-11.98,0.98,23.40,6.14,-15.74,-28.86,15.02,-1.62,-37.18,19.76,10.62,29.59,-37.20,41.17,14.46,-23.03,-17.61,22.26,1.76,-25.64,-28.24,30.65,16.78,-15.25,-6.98,51.52,10.60,-8.87,-25.52,21.38,4.86,-14.76,-30.77,30.83,-12.83,16.65,-31.87,-16.02,19.88,10.16,58.34,15.96
IncomeOtherOperatingIncome,757000,11973000,6687000,5546000,1694000,2597000,12785000,11818000,2556000,4437000,12860000,27158000,20099000,15211000,2340000,5574000,9483000,7101000,8398000,8096000,9727000,16227000,8847000,3581000,9023000,605000,26358000,3790000,-10826000,12361000,5990000,-6247000,12916000,6200000,5050000,-1921000,6807000,15638000,-2106000,8248000,1784000,7893000,-1483000,-1283348000,596000,-313878000,-5883000,-50132000,2816000,-2750000,52147000,16799000,7078000,-4691000
IncomeOtherOperatingIncome_yy,,,,,123.78,-78.31,91.19,113.09,50.89,70.85,0.59,129.80,686.35,242.82,-81.80,-79.48,-52.82,-53.32,258.89,45.25,2.57,128.52,5.35,-55.77,-7.24,-96.27,197.93,5.84,-219.98,1943.14,-77.27,-264.83,219.31,-49.84,-15.69,69.25,-47.30,152.23,-141.70,529.36,-73.79,-49.53,29.58,-15659.51,-66.59,-4076.66,-296.70,96.09,372.48,99.12,986.40,133.51,151.35,-70.58
IncomeOtherOperatingIncome_sy,,,,,78.80,-40.06,17.18,26.38,50.89,69.88,-10.64,39.55,0.53,18.41,32.50,-20.29,16.98,-6.00,-19.64,23.92,-33.90,-20.81,8.84,-29.12,-16.76,20.50,103.46,-2.02,61.15,22.91,-24.42,50.73,1.98,-10.60,-15.69,18.28,13.57,3.44,-1.36,-22.75,-27.14,-2.74,-33.16,5.34,25.36,23.12,-9.20,-6.66,9.07,-6.14,-23.22,75.07,-0.68,-9.27
IncomeOtherOperatingIncome_qq,,1481.64,-44.15,-17.06,-69.46,53.31,392.30,-7.56,-78.37,73.59,189.84,111.18,-25.99,-24.32,-84.62,138.21,70.13,-25.12,18.27,-3.60,20.15,66.82,-45.48,-59.52,151.97,-93.29,4256.69,-85.62,-385.65,214.18,-51.54,-204.29,306.76,-52.00,-18.55,-138.04,454.35,129.73,-113.47,491.64,-78.37,342.43,-118.79,-86437.29,100.05,-52764.09,98.13,-752.15,105.62,-197.66,1996.25,-67.79,-57.87,-166.28
IncomeOtherOperatingIncome_sq,,118.49,-5.45,22.24,-59.86,17.19,58.69,60.75,-39.30,-9.60,18.47,111.18,-44.93,-6.83,-11.06,35.35,-18.92,6.46,-4.98,113.31,-44.18,8.48,1.59,72.34,-58.90,13.02,72.84,3.36,-37.05,18.14,-9.02,1.11,-24.95,34.65,-10.93,147.28,-55.52,-2.04,11.38,48.90,-33.12,17.13,-16.80,183.20,-20.94,12.86,-30.19,81.32,-41.00,9.96,-30.31,194.70,-70.82,32.06
IncomeOtherOperatingCosts,761000,3602000,2030000,9270000,2806000,1958000,4514000,5928000,1165000,5003000,2110000,7430000,11050000,3481000,3295000,15967000,7959000,4750000,13017000,8765000,27938000,17327000,-1485000,16054000,4350000,1942000,10220000,11860000,44170000,13448000,2028000,30932000,1940000,5523000,-1556000,2674000,2329000,7488000,1878000,5543000,1218000,1415000,3451000,42402000,5501000,93462000,15982000,46927000,4314000,1653000,19491000,-6811000,5142000,-4105000
IncomeOtherOperatingCosts_yy,,,,,268.73,-45.64,122.36,-36.05,-58.48,155.52,-53.26,25.34,848.50,-30.42,56.16,114.90,-27.97,36.46,295.05,-45.11,251.02,264.78,-111.41,83.16,-84.43,-88.79,788.22,-26.12,915.40,592.48,-80.16,160.81,-95.61,-58.93,-176.73,-91.36,20.05,35.58,220.69,107.29,-47.70,-81.10,83.76,664.96,351.64,6505.09,363.11,10.67,-21.58,-98.23,21.96,-114.51,19.19,-348.34
IncomeOtherOperatingCosts_sy,,,,,14.83,-25.22,73.27,-33.60,32.00,-11.93,100.49,24.08,24.71,43.07,19.04,76.80,26.00,-12.05,69.96,-18.72,13.90,0.43,-5.00,-34.92,-16.12,-26.64,116.57,9.25,62.04,93.40,14.59,9.30,-17.17,-58.93,-51.28,35.93,18.83,36.64,120.86,3.27,-42.72,31.96,-7.02,13.06,61.62,11.21,88.08,-2.82,15.68,18.08,16.59,6.69,11.06,11.93
IncomeOtherOperatingCosts_qq,,373.32,-43.64,356.65,-69.73,-30.22,130.54,31.32,-80.35,329.44,-57.83,252.13,48.72,-68.50,-5.34,384.58,-50.15,-40.32,174.04,-32.66,218.75,-37.98,-108.57,1181.08,-72.90,-55.36,426.26,16.05,272.43,-69.55,-84.92,1425.25,-93.73,184.69,-128.17,271.85,-12.90,221.51,-74.92,195.15,-78.03,16.17,143.89,1128.69,-87.03,1599.00,-82.90,193.62,-90.81,-61.68,1079.13,-134.94,175.50,-179.83
IncomeOtherOperatingCosts_sq,,373.32,-37.43,111.28,-80.41,56.36,10.73,211.69,-74.27,47.18,-27.46,202.41,-70.58,62.38,-59.05,362.90,-53.22,15.89,-36.75,145.55,-42.02,36.00,7.59,187.70,-79.00,84.86,71.04,71.35,-37.85,42.91,-23.08,50.59,-41.76,19.11,-27.12,352.97,-64.96,45.35,-1.44,62.75,-75.92,74.71,-30.71,226.78,-61.31,5.56,-28.69,151.61,-50.38,22.66,-17.89,215.30,-69.23,18.69
IncomeEBIT,922000,9970000,3084000,12807000,3342000,4939000,56401000,22900000,22387000,24597000,38879000,19872000,30306000,37850000,38872000,62838000,58567000,44535000,39940000,-22561000,23432000,12152000,25978000,21676000,46390000,39285000,53124000,46906000,-11665000,54145000,60165000,1386000,17683000,3041000,39874000,26196000,34945000,40502000,38513000,21626000,13743000,11753000,-7083000,-1391478000,-6821000,-434163000,-26514000,-164712000,11129000,-14537000,65508000,29457000,22955000,-13370000
IncomeEBIT_yy,,,,,262.47,-50.46,1728.83,78.81,569.87,398.02,-31.07,-13.22,35.37,53.88,-0.02,216.21,93.25,17.66,2.75,-135.90,-59.99,-72.71,-34.96,196.08,97.98,223.28,104.50,116.40,-125.15,37.83,13.25,-97.05,251.59,-94.38,-33.73,1790.04,97.62,1231.86,-3.41,-17.45,-60.67,-70.98,-118.39,-6534.28,-149.63,-3794.06,-274.33,88.16,263.16,96.65,347.07,117.88,106.26,8.03
IncomeEBIT_sy,,,,,25.09,17.71,30.53,13.83,13.14,-18.93,29.28,-13.22,-25.87,7.34,-0.02,68.56,43.05,-17.76,-14.12,-19.94,-60.68,4.45,-5.24,48.70,51.74,52.42,96.93,18.14,77.37,37.83,13.25,-1.83,-19.15,0.37,-5.56,13.20,31.22,12.41,8.70,11.67,-5.06,14.86,-4.48,-8.98,-20.06,4.42,-40.90,-11.12,12.22,-29.59,6.17,12.99,26.82,16.86
IncomeEBIT_qq,,981.34,-69.07,315.27,-73.90,47.79,1041.95,-59.40,-2.24,9.87,58.06,-48.89,52.51,24.89,2.70,61.65,-6.80,-23.96,-10.32,-156.49,203.86,-48.14,113.78,-16.56,114.02,-15.32,35.23,-11.70,-124.87,564.17,11.12,-97.70,1175.83,-82.80,1211.21,-34.30,33.40,15.90,-4.91,-43.85,-36.45,-14.48,-160.27,-19545.32,99.51,-6265.09,93.89,-521.23,106.76,-230.62,550.63,-55.03,-22.07,-158.24
IncomeEBIT_sq,,38.22,34.23,2.22,2.88,31.60,33.14,-7.31,-26.30,-3.95,36.28,-25.58,-20.39,31.90,27.81,-24.32,21.16,-22.47,-1.42,-6.28,-23.19,15.54,-4.66,5.58,-28.89,29.86,35.23,-24.12,11.71,-2.10,17.22,-23.96,-18.69,16.59,16.65,-7.94,-16.00,24.96,-0.64,-5.22,-24.60,11.57,10.18,-19.46,-39.90,30.32,-13.65,22.20,-18.63,-7.28,22.60,-5.95,12.31,-11.62
IncomeFinanceIncome,3331000,3515000,2715000,263000,1766000,1477000,5068000,14163000,30002000,155430000,-38591000,-65606000,9021000,2523000,-406000,15351000,7640000,11842000,16279000,14264000,7590000,9968000,8506000,2531000,7559000,1593000,5369000,5961000,5535000,6280000,6333000,4834000,5696000,4803000,4637000,2267000,2996000,2412000,2815000,5410000,2641000,6369000,2164000,3520000,1788000,2281000,959000,4375000,3629000,-2401000,8771000,-465000,1066000,-741000
IncomeFinanceIncome_yy,,,,,-46.98,-57.98,86.67,5285.17,1598.87,10423.36,-861.46,-563.22,-69.93,-98.38,98.95,123.40,-15.31,369.36,4109.61,-7.08,-0.65,-15.83,-47.75,-82.26,-0.41,-84.02,-36.88,135.52,-26.78,294.22,17.95,-18.91,2.91,-23.52,-26.78,-53.10,-47.40,-49.78,-39.29,138.64,-11.85,164.05,-23.13,-34.94,-32.30,-64.19,-55.68,24.29,102.96,-205.26,814.60,-110.63,-70.63,69.14
IncomeFinanceIncome_sy,,,,,71.47,-57.98,-14.57,-43.79,-2.78,77.74,218.98,115.41,2.98,31.28,-13.21,123.40,18.06,8.60,9.19,-0.42,4.21,-2.45,13.90,47.24,-24.40,-7.07,8.86,-48.51,8.16,4.22,-51.36,74.98,-9.42,106.66,-69.84,-66.93,-25.14,-50.16,40.96,117.37,106.72,-38.61,-64.50,-23.25,-49.02,42.25,-6.12,-61.67,,-65.09,67.71,-36.62,-22.08,108.94
IncomeFinanceIncome_qq,,5.52,-22.76,-90.31,571.48,-16.36,243.13,179.46,111.83,418.07,-124.83,-70.00,113.75,-72.03,-116.09,3881.03,-50.23,55.00,37.47,-12.38,-46.79,31.33,-14.67,-70.24,198.66,-78.93,237.04,11.03,-7.15,13.46,0.84,-23.67,17.83,-15.68,-3.46,-51.11,32.16,-19.49,16.71,92.18,-51.18,141.16,-66.02,62.66,-49.20,27.57,-57.96,356.20,-17.05,-166.16,465.31,-105.30,329.25,-169.51
IncomeFinanceIncome_sq,,5.52,-22.76,128.64,-49.03,12.47,-16.80,83.52,-3.16,11.60,5.60,-38.70,94.06,-22.43,-8.78,141.59,-21.02,6.97,31.36,33.14,24.86,-9.30,-2.94,22.94,35.33,-4.44,64.39,-49.09,26.58,-41.42,42.11,48.65,-25.13,-1.87,-55.64,116.67,32.16,-31.11,13.32,40.32,62.22,-63.95,-20.00,55.50,15.82,27.57,-51.58,11.03,44.44,-32.85,17.03,23.24,12.54,66.67
IncomeFinanceCosts,2312000,2685000,5004000,1147000,1925000,932000,5905000,12789000,17638000,13082000,121551000,-65090000,11707000,11506000,3951000,39395000,16375000,29719000,24633000,15344000,18037000,3016000,22748000,22663000,15493000,7118000,12541000,19093000,26407000,14891000,15174000,15854000,12068000,10009000,8247000,8045000,6239000,6979000,6020000,6096000,5832000,4066000,4414000,67988000,4880000,32645000,4938000,20294000,4748000,812000,5389000,2999000,3490000,562000
IncomeFinanceCosts_yy,,,,,-16.74,-65.29,18.01,1015.00,816.26,1303.65,1958.44,-608.95,-33.63,-12.05,-96.75,160.52,39.87,158.29,523.46,-61.05,10.15,-89.85,-7.65,47.70,-14.10,136.01,-44.87,-15.75,70.44,109.20,21.00,-16.96,-54.30,-32.78,-45.65,-49.26,-48.30,-30.27,-27.00,-24.23,-6.52,-41.74,-26.68,1015.29,-16.32,702.88,11.87,-70.15,-2.70,-97.51,9.13,-85.22,-26.50,-30.79
IncomeFinanceCosts_sy,,,,,51.28,-34.84,-7.72,-8.11,-6.85,60.57,140.91,45.26,21.05,88.26,-18.45,73.73,151.09,-82.57,74.93,-64.57,-49.04,-72.30,-7.65,53.60,-34.84,109.18,2.91,-4.96,127.39,-13.06,1.69,17.50,-54.75,23.08,-43.34,-41.22,9.81,-23.52,37.54,65.13,23.15,-34.62,-8.50,-12.56,-15.07,34.27,-27.77,11.37,7.19,13.69,-33.28,90.57,-6.08,-21.13
IncomeFinanceCosts_qq,,16.13,86.37,-77.08,67.83,-51.58,533.58,116.58,37.92,-25.83,829.15,-153.55,117.99,-1.72,-65.66,897.09,-58.43,81.49,-17.11,-37.71,17.55,-83.28,654.24,-0.37,-31.64,-54.06,76.19,52.24,38.31,-43.61,1.90,4.48,-23.88,-17.06,-17.60,-2.45,-22.45,11.86,-13.74,1.26,-4.33,-30.28,8.56,1440.28,-92.82,568.95,-84.87,310.98,-76.60,-82.90,563.67,-44.35,16.37,-83.90
IncomeFinanceCosts_sq,,70.20,-26.34,26.18,-0.66,-31.99,-12.50,116.58,-39.16,33.79,-17.00,83.24,-29.89,64.35,-43.27,218.51,-17.88,-54.07,28.27,-28.57,50.00,-56.60,112.64,-8.36,-24.38,-11.94,64.63,16.16,39.71,-39.07,56.80,-8.66,-33.92,28.74,-17.17,25.14,19.43,7.17,7.27,14.13,-8.16,-38.16,64.29,34.45,1.38,-6.61,-39.21,78.74,7.76,-9.24,-56.71,261.63,-50.75,16.67
IncomeOtherIncome,237000,248000,136000,128000,202000,183000,152000,57000,622000,382661000,158231000,-6047000,0,0,0,0,436000,0,0,0,0,-5000,-3364000,559000,326000,2467000,28294000,4616000,5259000,4177000,,,,,,,,,,6117000,252000,742000,1090000,633000,858000,731000,949000,-41827000,,,,,,
IncomeOtherIncome_yy,,,,,-14.77,-26.21,11.76,-55.47,207.92,209004.37,103999.34,-10708.77,-100.00,-100.00,-100.00,100.00,,,,,-100.00,,,,,49440.00,941.08,725.76,1513.19,69.31,-100.00,-100.00,-100.00,-100.00,,,,,,,,,,-89.65,240.48,-1.48,-12.94,-6707.74,-100.00,-100.00,-100.00,100.00,,
IncomeOtherIncome_sy,,,,,42.62,36.90,11.76,-30.91,207.92,209004.37,103999.34,-123.08,-133.34,,-47.11,75.00,,,,,-100.00,,,,,100.00,-32.12,100.00,100.00,69.31,2.93,,-128.24,-64.13,,,,,,,,,,,-14.68,94.74,22.14,25.00,-100.00,119.05,-100.00,-100.00,,
IncomeOtherIncome_qq,,4.64,-45.16,-5.88,57.81,-9.41,-16.94,-62.50,991.23,61421.06,-58.65,-103.82,100.00,,,,,-100.00,,,,,-67180.00,116.62,-41.68,656.75,1046.90,-83.69,13.93,-20.57,-100.00,,,,,,,,,,-95.88,194.44,46.90,-41.93,35.55,-14.80,29.82,-4507.48,100.00,,,,,
IncomeOtherIncome_sq,,-47.68,12.04,-5.88,-21.10,-9.41,-16.94,-62.50,30.77,30610.53,-79.32,-67.86,49.00,,,,,-56.24,,,,,100.00,-25.02,33.33,-91.67,10.84,-3.38,56.96,-20.57,28.14,,,,,,,,,,-75.00,7.24,98.66,51.40,12.50,-14.80,109.53,112.50,-100.00,,,,,
