,2005/Q1,2005/Q2,2005/Q3,2005/Q4,2006/Q1,2006/Q2,2006/Q3,2006/Q4,2007/Q1,2007/Q2,2007/Q3,2007/Q4,2008/Q1,2008/Q2,2008/Q3,2008/Q4,2009/Q1,2009/Q2,2009/Q3,2009/Q4,2010/Q1,2010/Q2,2010/Q3,2010/Q4,2011/Q1,2011/Q2,2011/Q3,2011/Q4,2012/Q1,2012/Q2,2012/Q3,2012/Q4,2013/Q1,2013/Q2,2013/Q3,2013/Q4,2014/Q1,2014/Q2,2014/Q3,2014/Q4,2015/Q1,2015/Q2,2015/Q3,2015/Q4,2016/Q1,2016/Q2,2016/Q3,2016/Q4,2017/Q1,2017/Q2,2017/Q3,2017/Q4,2018/Q1,2018/Q2
IncomeOtherIncome,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,-19000,-46000,-41000,-24000,-64000,,-258000,-175000,-340000,-372000,88000,-120000,-156000,-222000,-2000,,,1453000,4929000,2766000,-831000,1567000,2729000,-3000,4801000
IncomeNetGrossProfit,2741000,73809000,1647000,2463000,392000,-1283000,-1488000,326000,257000,-3437000,-4190000,-2420000,-1758000,-707000,-1679000,5500000,2023000,4372000,2707000,1882000,1246000,-284000,40000,1880000,345000,7000,-1172000,2231000,698000,-171000,902000,3048000,2315000,339000,1307000,3182000,3430000,3201000,5729000,10315000,7033000,3644000,3884000,4090000,6405000,3479000,,,,,,,,
IncomeExtraordinarProfit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1453000,4929000,2766000,-831000,1567000,2729000,-3000,4801000
IncomeBeforeTaxProfit,2741000,73809000,1647000,2463000,392000,-1283000,-1488000,326000,257000,-3437000,-4190000,-2420000,-1758000,-707000,-1679000,5500000,2023000,4372000,2707000,1882000,1246000,-284000,40000,1880000,345000,7000,-1172000,2231000,698000,-171000,902000,3048000,2315000,339000,1307000,3182000,3430000,3201000,5729000,10315000,7033000,3644000,3884000,4090000,6405000,3479000,,,,,,,,
IncomeDiscontinuedProfit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,983000,4784000,2631000,-1028000,1469000,2310000,-456000,4328000
IncomeNetProfit,2094000,57474000,1341000,1700000,289000,-1092000,-1583000,508000,333000,-3128000,-3981000,-2664000,-1512000,-983000,-1488000,5313000,1951000,3827000,2066000,1178000,893000,-291000,-137000,1561000,289000,-97000,-1082000,1501000,398000,-253000,439000,2788000,1713000,72000,868000,2689000,2684000,2554000,4432000,8228000,5557000,2795000,2959000,1880000,4863000,2591000,-783000,6407000,2579000,-854000,1464000,2319000,-468000,4305000
IncomeShareholderNetProfit,2042000,57406000,1242000,1706000,327000,-1050000,-1612000,510000,329000,-3134000,-3992000,-2645000,-1415000,-884000,-1406000,5216000,1979000,3405000,2214000,996000,865000,-114000,-180000,1324000,283000,-118000,-1135000,1624000,527000,-119000,442000,2523000,1794000,100000,788000,2606000,2662000,2517000,-5101000,17522000,5363000,2829000,-8272000,13444000,4814000,2673000,,,,,,,,
BalanceNoncurrentAssets,138442000,137319000,136691000,136360000,139489000,88791000,88096000,87719000,87767000,87310000,86890000,81319000,79564000,79976000,83523000,81857000,80020000,77220000,84565000,82027000,84222000,83135000,81796000,83671000,82298000,80525000,82099000,81872000,80463000,89195000,93563000,97367000,94467000,96976000,102071000,105507000,102971000,101579000,101711000,106192000,138339000,137981000,142517000,164005000,155419000,154031000,157044000,391000,280000,278000,292000,280000,171000,356000
BalanceIntangibleAssets,351000,336000,331000,317000,315000,294000,275000,253000,242000,231000,210000,203000,763000,1081000,1279000,721000,1227000,1002000,840000,852000,850000,840000,1592000,815000,927000,576000,567000,557000,547000,946000,609000,603000,791000,6905000,6707000,6719000,6809000,3351000,3348000,3356000,137061000,135993000,135355000,135078000,138142000,87986000,87121000,86601000,85955000,84386000,83063000,80028000,78562000,78797000
BalanceProperty,82262000,80680000,79161000,76313000,83599000,79517000,81175000,80057000,78729000,80164000,78802000,77312000,76290000,76151000,74917000,73439000,75880000,78180000,78365000,80933000,86485000,89838000,89196000,88381000,88757000,93264000,119315000,119404000,119859000,154757000,147034000,145762000,148348000,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentReceivables,,,,,,,,,0,0,0,0,2664000,2664000,2664000,2664000,2664000,2664000,2664000,2664000,2408000,2036000,,,,,,,,61000,98000,98000,98000,98000,98000,98000,98000,98000,98000,98000,98000,98000,98000,98000,98000,98000,98000,123000,123000,123000,113000,730000,684000,644000
BalanceNoncurrInvestments,620000,557000,514000,456000,9941000,12518000,13958000,10763000,11082000,10875000,10690000,10504000,10319000,10133000,9947000,9762000,9666000,13785000,191000,185000,178000,527000,929000,948000,960000,892000,969000,536000,521000,669000,1378000,2495000,3412000,878000,610000,806000,910000,837000,530000,599000,640000,1624000,1843000,1686000,1616000,1596000,1850000,1753000,1736000,1693000,1586000,1559000,1686000,1638000
BalanceOtherNoncurrentAssets,2099000,1730000,1746000,2396000,2325000,2270000,2218000,2190000,2357000,2204000,2154000,2248000,4849000,4743000,4813000,57175000,61702000,66659000,57920000,57179000,48034000,40901000,149484000,83863000,62332000,40550000,68005000,59672000,49871000,56228000,47719000,43103000,49214000,44561000,41348000,72385000,55167000,45675000,55852000,76743000,62848000,47830000,50247000,74119000,59802000,45402000,61358000,93617000,74469000,69498000,68749000,117917000,88310000,72522000
BalanceCurrentAssets,88115000,133827000,113550000,84683000,93236000,148468000,125884000,102641000,26603000,17612000,29340000,22594000,14828000,18509000,16531000,13605000,34955000,26862000,16056000,39476000,24115000,15490000,30159000,23288000,13579000,19731000,14671000,10449000,45974000,31804000,20005000,24856000,44706000,32463000,20761000,19855000,40499000,30645000,18411000,35110000,68158000,53665000,34222000,34787000,64283000,47072000,26154000,36183000,77441000,51874000,30047000,43789000,84134000,59149000
BalanceInventory,39100000,25243000,37400000,31655000,28592000,36267000,23420000,12853000,15158000,18726000,16874000,19066000,19507000,15851000,17526000,14960000,9503000,14187000,12003000,10932000,16806000,19566000,14220000,19464000,22445000,18909000,15758000,21145000,18359000,17538000,15975000,19172000,21167000,19433000,14678000,26898000,26631000,25161000,21842000,31979000,35032000,28262000,30252000,35314000,39476000,29323000,25935000,37681000,102000,21000,,225000,307000,
BalanceCurrentReceivables,,,,,,,,,,,,,,,,,,,,,,,,,,186000,1860000,,3592000,5201000,7064000,6115000,3635000,5678000,7388000,6031000,3948000,5731000,8395000,7777000,4373000,12199000,14232000,3513000,3599000,5176000,4481000,2866000,6006000,9797000,117705000,30113000,16603000,1998000
BalanceCurrentInvestments,8948000,17923000,13806000,11026000,13020000,12275000,17405000,16575000,10156000,6701000,6935000,2393000,5050000,13128000,14627000,2357000,8118000,15896000,11322000,4619000,2286000,2434000,925000,1314000,1216000,24838000,13718000,7001000,10869000,24176000,25693000,10927000,2194000,30638000,28601000,11628000,1714000,3070000,488000,2028000,2911000,99000,1720000,3016000,69000,1993000,3430000,74000,1783000,3049000,83000,1908000,3062000,75000
BalanceCash,2383000,3937000,144000,2208000,3813000,3501000,3567000,3915000,,3200000,2795000,,,,,,,,,,,,,,,,0,0,,,82381000,82246000,,,,,,,,,,,,,,,,0,,,,397000,,
BalanceOtherCurrentAssets,,,,,,,,,,,,,,,,,,,195617000,199021000,203350000,194280000,196668000,219206000,211243000,237203000,171630000,149642000,127440000,149324000,139236000,129847000,139751000,129576000,123123000,126434000,129126000,123375000,156607000,138302000,127471000,139523000,159438000,143373000,129929000,132119000,154582000,148997000,138965000,158725000,188084000,171445000,171569000,174256000
BalanceAssetsForSale,220888000,189889000,174233000,194307000,272166000,251531000,227200000,257241000,303887000,279915000,259685000,107720000,111918000,113736000,115200000,117519000,121356000,123398000,180804000,88847000,83680000,78608000,89621000,89950000,86816000,80179000,78764000,77880000,81690000,84965000,87074000,90362000,91227000,91198000,91019000,92343000,92626000,92439000,91318000,92942000,101984000,101657000,102126000,103867000,105650000,105790000,106578000,109136000,111809000,114223000,118636000,128199000,133562000,136105000
BalanceTotalAssets,139306000,141282000,146830000,148809000,7020000,7020000,7020000,7020000,7020000,7020000,7020000,7020000,7020000,7020000,4980000,4980000,4980000,4980000,4980000,4980000,4980000,4980000,4980000,4980000,4980000,4980000,4980000,4980000,4980000,4980000,4980000,4980000,4980000,4980000,4980000,5700000,5700000,5700000,5700000,5700000,5700000,5700000,5700000,5700000,5700000,5700000,5700000,5700000,5700000,5700000,5700000,,,
BalanceCapital,,,,,0,0,,,-92293000,-92300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52670000,56142000,56142000,56142000,56014000,56014000
BalanceShareCapital,56014000,101054000,98442000,92955000,89237000,101360000,101360000,84778000,84778000,84778000,75248000,75248000,76129000,76804000,76803000,76803000,85710000,85710000,85710000,85710000,87770000,87770000,87770000,97147000,96939000,96201000,95950000,95950000,99607000,99607000,99344000,99343000,105573000,105573000,105787000,105787000,124090000,124090000,124246000,124246000,129512000,2003000,1946000,1823000,1828000,1819000,1854000,1906000,1974000,2067000,2029000,1987000,2014000,2018000
BalanceOwnShares,2024000,2016000,1919000,1820000,1835000,3441000,2078000,1062000,1090000,828000,870000,1107000,1113000,1151000,1204000,1080000,951000,817000,814000,657000,583000,555000,635000,718000,740000,777000,796000,920000,1113000,1080000,10428000,4265000,727000,722000,34103000,31638000,28756000,28818000,30538000,31981000,30401000,23072000,21409000,20259000,19532000,18173000,16966000,16261000,18389000,17387000,16883000,15629000,15377000,16229000
BalanceReserve,17322000,16536000,16406000,15932000,15883000,15362000,15094000,14634000,14252000,13799000,14310000,13830000,13342000,15744000,19910000,24985000,23417000,22773000,22862000,23005000,42696000,44637000,41490000,40831000,48684000,49925000,47211000,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNonshareCapital,,,,,,,,,,,,,,,,,,,,,,,,,,,,22491000,20487000,16615000,16603000,17753000,17344000,16271000,9060000,7536000,6774000,6172000,4644000,3960000,3421000,5156000,4617000,4240000,3431000,3027000,3836000,4332000,4067000,4058000,3720000,3501000,3235000,3053000
BalanceNoncurrentLiabilities,2776000,2695000,2448000,2873000,2472000,1582000,3358000,7980000,9445000,7916000,7357000,7517000,7639000,22370000,24266000,22200000,20704000,25330000,27893000,25528000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentTradeLiabilities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentBorrowings,,,,,,670000,1354000,1037000,3945000,4246000,4231000,4106000,4108000,4677000,4766000,4340000,4617000,7446000,6561000,6418000,11612000,11151000,12141000,12215000,12785000,14637000,14130000,14012000,13873000,13485000,13360000,13529000,13006000,12840000,13233000,12770000,12643000,12198000,12350000,12393000,12990000,12469000,12348000,12212000,12382000,12127000,12041000,11858000,11557000,11351000,11437000,11358000,11090000,11032000
BalanceNoncurrentObligations,10893000,11595000,11255000,11185000,11239000,11258000,15649000,15605000,14950000,15510000,15908000,15471000,15265000,51791000,53519000,59035000,48434000,46792000,32502000,23353000,31353000,59307000,43674000,27313000,39516000,30302000,24746000,39167000,31506000,26540000,27280000,25343000,17994000,47861000,29449000,19039000,31702000,50105000,34272000,21245000,24963000,46308000,32263000,22181000,41955000,70218000,49468000,45314000,42058000,87617000,54567000,36371000,51870000,100351000
BalanceNoncurrentLeasing,72219000,48525000,66676000,109656000,82433000,62943000,11108000,17499000,11641000,13748000,18423000,4500000,3671000,3272000,3717000,4537000,4727000,3562000,3499000,6211000,4657000,4134000,3722000,5376000,10629000,7689000,7445000,5115000,6485000,25110000,7302000,4964000,7403000,17801000,6206000,4331000,6481000,26729000,13553000,8158000,11435000,20551000,7511000,6330000,7434000,27367000,11956000,9351000,10618000,29068000,15026000,7994000,15965000,27379000
BalanceNoncurrentOtherLiabilities,19506000,36249000,23512000,17031000,25674000,16153000,8175000,30920000,30205000,19395000,33473000,22939000,15968000,32134000,24264000,19560000,18993000,11153000,6552000,35845000,18913000,8863000,1492000,37506000,24429000,10419000,3100000,36506000,24747000,12622000,11123000,50985000,36333000,29221000,15583000,73114000,42797000,23501000,15772000,76080000,55360000,29607000,24615000,81534000,64747000,37562000,,,,,,,,
BalanceCurrentLiabilities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentTradePayablesv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,476000,766000,921000,1368000,1243000,1295000,1244000,1401000,1901000,1678000,1748000,2034000,2587000,2637000,2628000,12304000,15340000,10177000,10203000,10338000,33038000,34919000,19006000
BalanceCurrentBorrowings,23450000,8012000,2309000,1732000,3284000,1840000,1621000,2491000,3258000,2911000,3561000,3753000,4571000,3963000,3691000,5100000,5297000,4879000,3423000,4062000,3596000,3185000,3078000,4103000,5204000,4211000,3737000,4556000,5749000,4145000,4192000,7330000,10414000,5830000,6552000,10959000,10509000,7055000,6788000,1000000,1174000,968000,971000,1000000,803000,795000,900000,1220000,920000,882000,749000,580000,727000,755000
BalanceCurrentObligations,617000,,,,,1458000,,,,,,,,,,,,,,,,,,,,,,,,195617000,199021000,0,203350000,194280000,196668000,0,187693000,179058000,237203000,0,171630000,149642000,127440000,0,149324000,139236000,129847000,0,139751000,129576000,123123000,0,126434000,129126000
BalanceCurrentLeasing,123375000,0,156607000,138302000,127471000,139523000,159438000,143373000,129929000,132119000,154582000,148997000,138965000,158725000,188084000,171445000,171569000,174256000,220888000,189889000,174233000,194307000,272166000,251531000,227200000,257241000,303887000,279915000,259685000,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentOtherLiabilities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceReckoning,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceTotalEquityAndLiabilities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashflowOperatingCashflow,11253000,11277000,13649000,-18603000,14007000,12082000,8000000,-14322000,15906000,-4706000,4755000,-16767000,-12382000,-2453000,7880000,-14996000,19707000,7132000,7673000,-22412000,9486000,2978000,8246000,-1347000,9188000,-3504000,2458000,-29359000,15851000,5725000,14441000,-25572000,13097000,7117000,14936000,-24223000,258000,10911000,3548000,-37618000,15943000,9299000,16442000,-34455000,21342000,14452000,16189000,-37903000,23781000,20338000,9731000,-33385000,20500000,17810000
CashflowAmortization,2413000,3014000,2765000,2530000,2751000,2558000,3084000,3226000,3062000,2061000,1591000,1619000,1627000,1632000,1624000,1719000,1607000,1768000,1719000,1771000,1661000,1657000,1662000,1664000,1690000,1705000,1945000,1978000,1788000,1694000,1864000,1983000,1807000,1795000,1758000,1831000,1560000,1649000,1694000,1274000,1684000,1616000,1412000,1669000,2226000,1583000,1649000,1589000,2001000,2364000,2335000,2519000,3009000,2555000
CashflowInvestingCashflow,-839000,-544000,-1040000,-3055000,-2502000,-6210000,-13903000,-349000,-1277000,125032000,-1776000,-174000,-52000,-255000,-93000,1153000,-116000,-2007000,-4098000,-2396000,-83000,-127000,-248000,-403000,-1566000,1186000,-4278000,-2027000,160000,-290000,-3854000,-1784000,245000,-2573000,-1486000,-758000,-1241000,-4125000,-3933000,-1967000,-3983000,-6582000,-4275000,2978000,-756000,-2482000,-3221000,-3935000,-2494000,-6616000,-11124000,-1178000,-7248000,-3819000
CashflowCapex,840000,1164000,1128000,2977000,2503000,6264000,13906000,972000,1310000,969000,2300000,613000,52000,309000,382000,750000,120000,2009000,4098000,2800000,103000,128000,248000,569000,1448000,1519000,4976000,2040000,474000,454000,4058000,1285000,155000,742000,1502000,801000,994000,3293000,4027000,1743000,3987000,6981000,4275000,718000,822000,2310000,5186000,4237000,1962000,6824000,10021000,-3678000,5160000,5844000
CashflowFinancingCashflow,-7912000,-12516000,-8108000,20426000,-8712000,-7334000,2641000,20816000,-10403000,-15015000,624000,-70496000,-9903000,-11429000,-3722000,24863000,-10073000,-11747000,-5835000,22029000,-6677000,-2241000,-10944000,12672000,-8204000,-4466000,-1273000,17036000,-5724000,-7182000,-6210000,28836000,-7821000,-13844000,-8060000,31577000,-6182000,-13373000,-2670000,41135000,-13097000,-6782000,-6428000,48309000,-24123000,-18067000,-9426000,54838000,-19706000,-28380000,-10401000,66216000,-15263000,-33486000
CashflowShareCapitalCash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,8520000,-213000,-19000,-6000,,,,795000,,,,,,,,,,
CashflowDividend,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2502000,-1866000,4204000,-852000,2695000,-1364000
CashflowNetCashflow,-3262000,6145000,4226000,105311000,3603000,-87437000,-22337000,-14137000,4065000,11020000,9518000,-6622000,-2260000,-2779000,2726000,610000,-2946000,10922000,-582000,-6784000,-3093000,-14350000,10287000,-1747000,4377000,1480000,5521000,-9300000,5390000,6596000,-7165000,-6587000,-3055000,1550000,-1137000,-4065000,5739000,16832000,-3537000,-6097000,3542000,13000000,1581000,-14658000,-11794000,32109000,-2011000,-19495000,,,,,,
