,2005/Q1,2005/Q2,2005/Q3,2005/Q4,2006/Q1,2006/Q2,2006/Q3,2006/Q4,2007/Q1,2007/Q2,2007/Q3,2007/Q4,2008/Q1,2008/Q2,2008/Q3,2008/Q4,2009/Q1,2009/Q2,2009/Q3,2009/Q4,2010/Q1,2010/Q2,2010/Q3,2010/Q4,2011/Q1,2011/Q2,2011/Q3,2011/Q4,2012/Q1,2012/Q2,2012/Q3,2012/Q4,2013/Q1,2013/Q2,2013/Q3,2013/Q4,2014/Q1,2014/Q2,2014/Q3,2014/Q4,2015/Q1,2015/Q2,2015/Q3,2015/Q4,2016/Q1,2016/Q2,2016/Q3,2016/Q4,2017/Q1,2017/Q2,2017/Q3,2017/Q4,2018/Q1,2018/Q2
IncomeGrossProfit,727000,289000,276000,17565000,1276000,4606000,3820000,-6663000,4560000,3401000,1588000,-12531000,-4303000,-11145000,-5604000,-737000,-9238000,-3870000,-3125000,-2012000,-3090000,-3919000,-1402000,-9628000,-13339000,13270000,-32688000,-1951000,235000,-304000,1240000,1599000,528000,4612000,3191000,3504000,2735000,3057000,1806000,4279000,2420000,2730000,1525000,5322000,2967000,6076000,5407000,7191000,4861000,4747000,1093000,3575000,2421000,544000
IncomeGrossProfit_yy,,,,,75.52,1493.77,1284.06,-137.93,257.37,-26.16,-58.43,-88.07,-194.36,-427.70,-452.90,94.12,-114.69,65.28,44.24,-173.00,66.55,-1.27,55.14,-378.53,-331.68,438.61,-2231.53,79.74,101.76,-102.29,103.79,181.96,124.68,1617.11,157.34,119.14,417.99,-33.72,-43.40,22.12,-11.52,-10.70,-15.56,24.37,22.60,122.56,254.56,35.12,63.84,-21.87,-79.79,-50.29,-50.20,-88.54
IncomeGrossProfit_sy,,,,,-30.97,298.00,99.66,58.30,82.64,-20.92,-3.10,-11.74,117.39,149.00,-27.75,-39.05,-107.57,-64.28,-5.60,-55.29,9.40,-1.27,55.14,92.27,18.66,131.55,-47.50,38.06,9.33,-59.55,-43.42,-24.35,-9.20,29.45,58.46,7.54,45.19,-4.42,-1.94,5.67,-11.52,-10.70,-30.75,35.37,22.60,55.40,41.84,61.07,-6.36,-32.70,-0.64,-15.90,-38.57,19.32
IncomeGrossProfit_qq,,-60.25,-4.50,6264.13,-92.74,260.97,-17.06,-274.42,168.44,-25.42,-53.31,-889.11,65.66,-159.01,49.72,86.85,-1153.46,58.11,19.25,35.62,-53.58,-26.83,64.23,-586.73,-38.54,199.48,-346.33,94.03,112.05,-229.36,507.89,28.95,-66.98,773.48,-30.81,9.81,-21.95,11.77,-40.92,136.93,-43.44,12.81,-44.14,248.98,-44.25,104.79,-11.01,32.99,-32.40,-2.35,-76.97,227.08,-32.28,-77.53
IncomeGrossProfit_sq,,-19.71,0.68,404.16,-97.59,180.20,-43.85,-23.40,-53.60,82.24,-27.49,-59.09,-37.63,117.18,-3.26,-15.55,-5.15,25.27,19.25,-0.23,-13.96,-14.13,64.23,-27.72,-27.96,29.24,-36.91,94.03,-0.49,-2.51,-24.72,46.06,-50.54,83.41,15.98,-18.91,-21.95,36.34,-19.13,38.51,34.55,15.10,-28.81,13.64,70.95,4.99,-11.01,32.99,-32.40,-20.06,3.81,-4.91,-30.96,7.30
IncomeOtherOperatingIncome,344000,205000,386000,15654000,211000,2522000,1548000,7024000,1619000,4502000,3081000,2800000,4023000,3441000,1275000,12093000,4116000,2700000,2167000,2392000,3090000,1496000,-1515000,4296000,5030000,-4207000,11593000,3161000,300000,523000,287000,1588000,1445000,-23000,1644000,261000,348000,133000,233000,2043000,575000,329000,153000,1880000,209000,279000,461000,1184000,411000,518000,777000,1551000,792000,730000
IncomeOtherOperatingIncome_yy,,,,,-38.66,1130.24,301.04,-55.13,667.30,78.51,99.03,-60.14,148.49,-23.57,-58.62,331.89,2.31,-21.53,69.96,-80.22,-24.93,-44.59,-169.91,79.60,62.78,-381.22,865.21,-26.42,-94.04,112.43,-97.52,-49.76,381.67,-104.40,472.82,-83.56,-75.92,678.26,-85.83,682.76,65.23,147.37,-34.33,-7.98,-63.65,-15.20,201.31,-37.02,96.65,85.66,68.55,31.00,92.70,40.93
IncomeOtherOperatingIncome_sy,,,,,0.34,289.96,-51.72,-54.85,115.04,114.05,60.73,77.80,-68.87,-21.71,-52.73,-47.24,74.87,-9.52,115.98,-92.56,-37.77,78.76,-61.06,79.60,185.81,21.93,-25.00,60.40,-3.29,112.43,37.35,-1.37,29.62,4.63,26.10,-78.22,-3.05,30.28,-43.62,297.14,1.41,43.34,-10.95,-10.14,-51.15,-15.20,-10.09,-37.02,-5.91,-59.33,23.00,32.01,52.51,40.93
IncomeOtherOperatingIncome_qq,,-40.41,88.29,3955.44,-98.65,1095.26,-38.62,353.75,-76.95,178.07,-31.56,-9.12,43.68,-14.47,-62.95,848.47,-65.96,-34.40,-19.74,10.38,29.18,-51.59,-201.27,383.56,17.09,-183.64,375.56,-72.73,-90.51,74.33,-45.12,453.31,-9.01,-101.59,7247.83,-84.12,33.33,-61.78,75.19,776.82,-71.86,-42.78,-53.50,1128.76,-88.88,33.49,65.23,156.83,-65.29,26.03,50.00,99.61,-48.94,-7.83
IncomeOtherOperatingIncome_sq,,-58.68,298.84,90.26,-67.44,-56.59,15.20,353.75,-30.28,171.60,-83.90,433.33,-90.23,133.33,-62.95,452.66,-86.59,4.38,83.42,-73.45,29.18,126.29,-25.80,93.36,17.09,-13.24,13.79,86.39,-14.11,57.01,-42.65,213.33,-9.01,51.47,-18.16,48.50,43.77,32.32,-0.24,135.38,-53.12,61.86,-53.50,-14.29,-4.35,16.84,-5.22,56.21,-17.66,27.85,10.98,79.60,-48.94,95.01
IncomeOtherOperatingCosts,164000,176000,285000,26465000,120000,3630000,4656000,9050000,491000,2930000,2586000,11120000,8271000,7099000,7246000,-1574000,167000,738000,1097000,3656000,1099000,552000,-816000,10465000,218000,1268000,-650000,2208000,1430000,56000,254000,10930000,272000,2302000,310000,185000,55000,417000,151000,2898000,82000,88000,48000,1701000,80000,98000,460000,1948000,82000,70000,181000,952000,200000,182000
IncomeOtherOperatingCosts_yy,,,,,-26.83,1962.50,1533.68,-65.80,309.17,-19.28,-44.46,22.87,1584.52,142.29,180.20,-114.15,-97.98,-89.60,-84.86,332.27,558.08,-25.20,-174.38,186.24,-80.16,129.71,20.34,-78.90,555.96,-95.58,139.08,395.02,-80.98,4010.71,22.05,-98.31,-79.78,-81.89,-51.29,1466.49,49.09,-78.90,-68.21,-41.30,-2.44,11.36,858.33,14.52,2.50,-28.57,-60.65,-51.13,143.90,160.00
IncomeOtherOperatingCosts_sy,,,,,-9.36,79.06,-34.01,52.29,-45.52,44.51,35.70,67.74,225.58,49.92,180.20,48.19,-47.73,-37.86,-54.70,-91.50,-27.98,-25.20,112.37,434.52,-1.51,-4.97,182.04,-19.05,10.26,2.22,-45.41,71.23,2.33,50.00,,-28.75,-8.56,-43.19,4.87,-3.79,-20.00,-27.24,18.15,-41.30,91.46,11.36,-47.76,125.08,-49.91,-40.58,-48.60,-28.14,59.94,13.58
IncomeOtherOperatingCosts_qq,,7.32,61.93,9185.96,-99.55,2925.00,28.26,94.37,-94.57,496.74,-11.74,330.01,-25.62,-14.17,2.07,-121.72,110.61,341.92,48.64,233.27,-69.94,-49.77,-247.83,1382.48,-97.92,481.65,-151.26,439.69,-35.24,-96.08,353.57,4203.15,-97.51,746.32,-86.53,-40.32,-70.27,658.18,-63.79,1819.21,-97.17,7.32,-45.45,3443.75,-95.30,22.50,369.39,323.48,-95.79,-14.63,158.57,425.97,-78.99,-9.00
IncomeOtherOperatingCosts_sq,,-38.82,16.00,80.98,-65.55,142.74,-28.32,454.73,-90.01,317.95,-79.09,523.08,-75.17,41.10,-32.04,1554.76,-90.69,113.33,-17.09,101.86,-69.94,136.45,-24.97,104.92,-90.52,119.39,18.89,203.67,-78.76,29.47,-18.53,807.69,-78.38,86.33,-82.37,355.12,-70.00,110.00,-21.43,160.61,-78.59,24.39,31.02,-41.29,-64.59,41.59,-35.20,323.48,-85.63,40.21,-34.53,841.76,-80.98,67.12
IncomeEBIT,907000,318000,377000,6754000,1367000,3498000,712000,-8689000,5688000,4973000,2083000,-20851000,-8551000,-14803000,-11575000,12930000,-5289000,-1908000,-2055000,-3276000,-1099000,-2975000,-2101000,-15797000,-8527000,7795000,-20445000,-998000,-895000,163000,1273000,-7743000,1701000,2287000,4525000,3580000,3028000,2773000,1888000,3424000,2913000,2971000,1630000,5501000,3096000,6257000,5408000,6427000,5190000,5195000,1689000,4174000,3013000,1092000
IncomeEBIT_yy,,,,,50.72,1000.00,88.86,-228.65,316.09,42.17,192.56,-139.97,-250.33,-397.67,-655.69,162.01,38.15,87.11,82.25,-125.34,79.22,-55.92,-2.24,-382.20,-675.89,362.02,-873.11,93.68,89.50,-97.91,106.23,-675.85,290.06,1303.07,255.46,146.24,78.01,21.25,-58.28,-4.36,-3.80,7.14,-13.67,60.66,6.28,110.60,231.78,16.83,67.64,-16.97,-68.77,-35.06,-41.95,-78.98
IncomeEBIT_sy,,,,,-22.15,269.74,77.86,42.90,211.50,-8.20,153.66,37.28,64.54,115.57,-25.77,-78.86,-4.47,-50.59,-3.89,-0.44,59.83,26.61,-2.24,64.65,41.29,126.22,-142.65,32.09,19.33,-51.47,15.19,-84.07,13.25,55.86,90.14,37.88,26.53,21.25,-7.40,29.28,2.84,7.14,-31.94,35.20,6.47,-19.90,44.57,35.87,1.70,-26.08,18.05,-16.87,-41.95,20.48
IncomeEBIT_qq,,-64.94,18.55,1691.51,-79.76,155.89,-79.65,-1320.37,165.46,-12.57,-58.11,-1101.01,58.99,-73.11,21.81,211.71,-140.90,63.93,-7.70,-59.42,66.45,-170.70,29.38,-651.88,46.02,191.42,-362.28,95.12,10.32,118.21,680.98,-708.25,121.97,34.45,97.86,-20.88,-15.42,-8.42,-31.91,81.36,-14.92,1.99,-45.14,237.48,-43.72,102.10,-13.57,18.84,-19.25,0.10,-67.49,147.13,-27.82,-63.76
IncomeEBIT_sq,,-74.76,33.44,151.58,-89.68,106.21,-37.58,124.12,-10.56,-4.54,-28.10,33.03,-55.01,112.46,11.74,-20.61,-10.47,32.34,26.81,-59.42,-9.73,1.88,115.75,-215.44,-24.85,25.06,-38.92,-25.08,23.05,-8.67,-14.22,-69.57,94.40,35.94,29.04,-78.32,-15.42,-0.80,-24.06,22.90,-10.12,15.05,-38.52,-14.08,80.06,8.59,-13.57,18.84,-19.25,-23.45,3.96,-29.90,-27.82,59.62
IncomeFinanceIncome,77000,3000,189000,,271000,,,,,,,,,,,0,,,,-1000,,,,,,,,,,,,,,,,,,,,595000,,,,595000,38000,,,117000,34000,,,546000,69000,
IncomeFinanceIncome_yy,,,,,251.95,-100.00,-100.00,,-100.00,,,,,,,,,,,,,,,100.00,,,,,,,,,,,,,,,,,,,,,,,,-80.34,-10.53,,,366.67,102.94,
IncomeFinanceIncome_sy,,,,,-35.42,-41.94,-30.44,,189.06,,,,,,,,,,,,,,,95.05,,,,,,,,,,,,,,,,,,,,,,,,100.00,257.14,,,168.50,90.00,
IncomeFinanceIncome_qq,,-96.10,6200.00,-100.00,,-100.00,,,,,,,,,,,,,,,100.00,,,,,,,,,,,,,,,,,,,,-100.00,,,,-93.61,-100.00,,,-70.94,-100.00,,,-87.36,-100.00
IncomeFinanceIncome_sq,,-27.77,275.34,-32.60,,-61.39,,,,,,,,,,,,,,,100.00,,,,,,,,,,,,,,,,,,,,101.02,,,,-35.23,66.67,,,-33.52,49.15,,,-55.17,-24.22
IncomeFinanceCosts,626000,477000,448000,12367000,492000,5823000,1988000,2187000,4051000,2316000,2516000,4238000,4423000,2871000,29861000,65207000,2877000,4292000,-250000,16463000,1714000,2508000,13752000,1622000,1676000,203000,3610000,6099000,936000,943000,1864000,-131000,945000,1113000,594000,1020000,551000,1092000,642000,413000,306000,306000,214000,343000,248000,191000,504000,158000,891000,494000,115000,355000,141000,143000
IncomeFinanceCosts_yy,,,,,-21.41,1120.75,343.75,-82.32,723.37,-60.23,26.56,93.78,9.18,23.96,1086.84,1438.63,-34.95,49.49,-100.84,-74.75,-40.42,-41.57,5600.80,-90.15,-2.22,-91.91,-73.75,276.02,-44.15,364.53,-48.37,-102.15,0.96,18.03,-68.13,878.63,-41.69,-1.89,8.08,-59.51,-44.46,-71.98,-66.67,-16.95,-18.95,-37.58,135.51,-53.94,259.27,158.64,-77.18,124.68,-84.18,-71.05
IncomeFinanceCosts_sy,,,,,-29.67,259.90,139.01,82.64,89.55,-60.23,247.25,92.98,9.18,88.86,26.27,129.94,26.90,-59.81,-83.08,-74.75,-40.42,-29.55,22.22,3.23,39.45,-91.91,102.77,-19.74,-19.89,207.54,-15.81,-101.62,0.96,-13.22,-90.41,96.84,-41.69,-1.89,8.08,7.41,75.29,-71.98,2.90,-5.88,-40.96,-2.77,-29.85,-91.05,-15.77,-61.34,70.59,67.19,-40.30,-45.15
IncomeFinanceCosts_qq,,-23.80,-6.08,2660.49,-96.02,1083.54,-65.86,10.01,85.23,-42.83,8.64,68.44,4.37,-35.09,940.09,118.37,-95.59,49.18,-105.82,6685.20,-89.59,46.32,448.33,-88.21,3.33,-87.89,1678.33,68.95,-84.65,0.75,97.67,-107.03,821.37,17.78,-46.63,71.72,-45.98,98.19,-41.21,-35.67,-25.91,,-30.07,60.28,-27.70,-22.98,163.87,-68.65,463.92,-44.56,-76.72,208.70,-60.28,1.42
IncomeFinanceCosts_sq,,-8.80,-17.08,227.21,-47.75,111.94,-24.79,126.92,86.00,-42.83,6.02,26.76,4.37,67.44,-31.67,95.09,-47.09,-23.32,-5.38,84.55,-0.97,-49.92,113.95,-13.33,1.52,-87.89,123.62,68.95,1.32,57.51,-27.62,-107.03,102.38,26.98,-36.07,123.04,-45.98,98.19,-44.26,-5.32,5.88,,-27.17,60.28,-27.70,51.49,-82.86,-68.65,173.91,-21.81,-0.55,15.62,18.80,21.67
IncomeOtherIncome,,-10000,0,8519000,,2135000,787000,97000,1064000,-239000,817000,3002000,2238000,4510000,803000,-22914000,306000,-22000,1652000,9677000,74000,823000,409000,-324000,93000,146000,-7641000,323000,601000,-362000,222000,-12000,35000,2000,2124000,2393000,156000,1317000,1588000,,133000,-80000,26000,,,74000,4000,,,75000,42000,,,462000
IncomeOtherIncome_yy,,,,,,21450.00,,-98.86,,-111.19,3.81,2994.85,110.34,1987.03,-1.71,-863.29,-86.33,-100.49,105.73,142.23,-75.82,3840.91,-75.24,-103.35,25.68,-82.26,-1968.22,199.69,546.24,-347.95,102.91,-103.72,-94.18,100.55,856.76,20041.67,345.71,65750.00,-25.24,-100.00,-14.74,-106.07,-98.36,,-100.00,192.50,-84.62,,,1.35,950.00,,,516.00
IncomeOtherIncome_sy,,,,,,860.95,,118.96,,-100.00,172.94,-100.00,110.34,1987.03,-158.82,-524.46,-86.33,-107.05,105.73,136.20,-75.82,2971.02,-55.32,-101.68,25.68,-101.72,-1034.11,-1.01,259.15,-100.00,102.91,-97.94,-97.09,0.28,378.38,10070.83,345.71,32925.00,-25.24,-100.00,-14.74,-106.07,-98.36,,141.23,132.64,25.34,,,-45.07,-754.16,,,195.50
IncomeOtherIncome_qq,,,100.00,,-100.00,,-63.14,-87.67,996.91,-122.46,441.84,267.44,-25.45,101.52,-82.20,-2953.55,101.34,-107.19,7609.09,485.77,-99.24,1012.16,-50.30,-179.22,128.70,56.99,-5333.56,104.23,86.07,-160.23,161.33,-105.41,391.67,-94.29,106100.00,12.66,-93.48,744.23,20.58,-100.00,,-160.15,132.50,-100.00,,,-94.59,-100.00,,,-44.00,-100.00,,
IncomeOtherIncome_sq,,,100.00,,74.47,,-63.14,294.93,-100.00,-122.46,441.84,267.44,-25.45,101.52,-91.87,-2953.55,100.67,-107.19,3988.07,485.77,-70.27,121.23,-72.17,-613.90,166.66,-39.40,-100.00,104.23,105.53,-62.67,51.15,-798.37,245.83,-94.29,53100.00,12.66,-93.48,744.23,20.58,-100.00,,89.22,3.75,63.24,,,-94.74,-312.50,,,-779.50,-1.94,,
IncomeNetGrossProfit,358000,-166000,118000,2637000,1146000,-461000,-489000,-10779000,2701000,2418000,384000,-22087000,-10736000,-13164000,-40633000,-75191000,-7860000,-6222000,-153000,-10063000,-2739000,-4660000,-15444000,-17743000,-10110000,7738000,-31696000,-6774000,-1230000,-1142000,-369000,-7624000,791000,1176000,6055000,4953000,2633000,2998000,2834000,545000,2740000,2585000,1442000,5674000,2886000,6102000,4908000,6308000,4333000,4742000,1616000,4248000,2941000,1342000
IncomeNetGrossProfit_yy,,,,,220.11,-177.71,-514.41,-508.76,135.69,624.51,178.53,-104.91,-497.48,-644.42,-10681.51,-240.43,26.79,52.73,99.62,86.62,65.15,25.10,-9994.12,-76.32,-269.11,266.05,-105.23,61.82,87.83,-114.76,98.84,-12.55,164.31,202.98,1740.92,164.97,232.87,154.93,-53.20,-89.00,4.06,-13.78,-49.12,941.10,5.33,136.05,240.36,11.17,50.14,-22.29,-67.07,-32.66,-32.13,-71.70
