,2005/Q1,2005/Q2,2005/Q3,2005/Q4,2006/Q1,2006/Q2,2006/Q3,2006/Q4,2007/Q1,2007/Q2,2007/Q3,2007/Q4,2008/Q1,2008/Q2,2008/Q3,2008/Q4,2009/Q1,2009/Q2,2009/Q3,2009/Q4,2010/Q1,2010/Q2,2010/Q3,2010/Q4,2011/Q1,2011/Q2,2011/Q3,2011/Q4,2012/Q1,2012/Q2,2012/Q3,2012/Q4,2013/Q1,2013/Q2,2013/Q3,2013/Q4,2014/Q1,2014/Q2,2014/Q3,2014/Q4,2015/Q1,2015/Q2,2015/Q3,2015/Q4,2016/Q1,2016/Q2,2016/Q3,2016/Q4,2017/Q1,2017/Q2,2017/Q3,2017/Q4,2018/Q1,2018/Q2
IncomeDistributionExpenses_qq,,23.58,-14.58,37.71,3.26,3.20,-20.49,11.75,2.07,5.32,-12.78,44.73,-17.98,20.19,-19.17,20.11,-25.54,4.03,-18.99,20.31,-23.86,27.75,-15.73,20.97,-15.79,12.81,-10.89,14.36,-19.56,5.56,-9.05,6.12,-2.98,2.67,-36.50,52.69,-19.10,20.37,-2.84,45.30,-32.00,8.71,5.67,23.83,-30.34,20.50,-14.40,23.82,-18.04,-6.92,-5.33,26.97,-19.88,4.33
IncomeDistributionExpenses_sq,,20.13,-11.05,39.84,-59.54,60.14,-21.24,123.93,-18.78,32.91,-15.35,46.89,-22.15,38.26,-19.26,43.94,-50.08,22.76,-10.50,117.60,-60.00,22.08,-34.10,40.26,-23.02,13.40,-19.78,31.67,-41.55,5.56,-9.05,6.96,-32.08,0.12,-9.23,49.24,-37.60,17.35,-12.65,58.88,-45.44,38.68,5.67,23.83,-34.26,20.50,5.63,23.82,-51.56,-6.92,10.17,26.97,-19.88,14.83
IncomeAdministrativExpenses,26896000,28354000,28962000,35850000,33630000,32103000,21690000,32731000,29635000,26798000,18344000,34944000,33436000,38758000,26780000,41395000,29921000,25140000,20074000,27215000,28832000,27783000,22061000,33644000,31810000,28762000,27376000,31268000,29346000,28358000,26602000,31126000,29021000,27951000,25779000,31657000,30309000,30190000,25581000,34046000,28854000,29886000,24473000,37406000,28852000,32055000,27572000,36707000,31970000,31705000,29130000,38635000,34994000,35756000
IncomeAdministrativExpenses_yy,,,,,25.04,13.22,-25.11,-8.70,-11.88,-16.52,-15.43,6.76,12.83,44.63,45.99,18.46,-10.51,-35.14,-25.04,-34.26,-3.64,10.51,9.90,23.62,10.33,3.52,24.09,-7.06,-7.75,-1.40,-2.83,-0.45,-1.11,-1.44,-3.09,1.71,4.44,8.01,-0.77,7.55,-4.80,-1.01,-4.33,9.87,-0.01,7.26,12.66,-1.87,10.81,-1.09,5.65,5.25,9.46,12.78
IncomeAdministrativExpenses_sy,,,,,6.72,42.74,3.52,-10.56,21.20,21.84,45.54,22.55,45.76,43.64,88.59,18.46,4.56,12.99,-22.77,-13.42,-7.85,-4.58,11.14,-10.60,16.60,3.52,14.66,-14.66,-0.67,12.24,-2.83,14.80,-1.11,-1.44,7.92,-2.68,5.46,-3.84,-39.19,-21.00,-8.60,-7.26,15.83,6.49,9.10,6.04,-10.63,31.00,0.56,-2.78,-0.62,2.15,6.32,12.78
IncomeAdministrativExpenses_qq,,5.42,2.14,23.78,-6.19,-4.54,-32.44,50.90,-9.46,-9.57,-31.55,90.49,-4.32,15.92,-30.90,54.57,-27.72,-15.98,-20.15,35.57,5.94,-3.64,-20.60,52.50,-5.45,-9.58,-4.82,14.22,-6.15,-3.37,-6.19,17.01,-6.76,-3.69,-7.77,22.80,-4.26,-0.39,-15.27,33.09,-15.25,3.58,-18.11,52.85,-22.87,11.10,-13.99,33.13,-12.90,-0.83,-8.12,32.63,-9.42,2.18
IncomeAdministrativExpenses_sq,,-0.58,2.85,91.32,-33.78,11.86,-30.88,44.01,-7.46,22.52,-10.69,90.49,-10.52,20.74,1.92,19.85,-27.72,17.66,-34.64,46.11,-24.62,3.07,-11.71,25.54,-5.45,3.58,-4.82,5.35,-4.64,2.03,-6.19,16.88,-0.50,4.30,-3.75,20.98,-18.88,-0.68,-16.68,41.74,-21.54,1.80,1.18,19.27,-12.98,2.99,-1.56,25.70,-11.86,3.08,-7.42,18.59,-8.68,2.18
IncomeGrossProfit,49361000,58577000,30735000,15706000,11516000,4102000,8031000,22818000,17491000,42808000,31591000,29298000,22734000,30188000,19299000,19397000,6359000,21209000,16223000,25520000,18200000,34395000,13388000,30188000,10251000,26059000,9151000,24470000,-2558000,2614000,-8441000,17002000,964000,5846000,-10279000,10863000,-8324000,649000,-11495000,19145000,2248000,2820000,-9112000,17086000,1024000,-2286000,-8031000,7180000,1387000,6052000,-8488000,14281000,-870000,-8238000
IncomeGrossProfit_yy,,,,,-76.67,-93.00,-73.87,45.28,51.88,943.59,293.36,28.40,29.98,-29.48,-38.91,-33.79,-72.03,-29.74,-15.94,31.57,186.21,62.17,-17.48,18.29,-43.68,-24.24,-31.65,-18.94,-124.95,-89.97,-192.24,-30.52,137.69,123.64,-21.77,-36.11,-963.49,-88.90,-11.83,76.24,127.01,334.51,20.73,-10.75,-54.45,-181.06,11.86,-57.98,35.45,364.74,-5.69,98.90,-162.73,-236.12
IncomeGrossProfit_sy,,,,,6.75,-41.74,-17.20,35.42,25.27,53.69,207.03,109.07,96.40,11.83,-78.69,61.13,-46.63,-91.96,-15.94,31.57,42.19,62.17,112.26,34.25,32.20,9.48,-11.82,15.83,-48.06,-13.80,-18.48,-4.47,7.86,-0.58,5.52,-9.92,40.00,7.99,18.44,12.48,9.55,-4.21,28.72,12.10,-25.90,-29.63,-12.76,14.62,25.37,26.49,23.82,11.53,14.63,15.73
IncomeGrossProfit_qq,,18.67,-47.53,-48.90,-26.68,-64.38,95.78,184.12,-23.35,144.74,-26.20,-7.26,-22.40,32.79,-36.07,0.51,-67.22,233.53,-23.51,57.31,-28.68,88.98,-61.08,125.49,-66.04,154.21,-64.88,167.40,-110.45,202.19,-422.92,301.42,-94.33,506.43,-275.83,205.68,-176.63,107.80,-1871.19,266.55,-88.26,25.44,-423.12,287.51,-94.01,-323.24,-251.31,189.40,-80.68,336.34,-240.25,268.25,-106.09,-846.90
IncomeGrossProfit_sq,,50.56,-57.25,-8.80,-22.24,38.28,13.15,23.60,-8.39,92.72,15.84,-31.78,-27.06,25.93,-18.05,0.51,-67.22,-36.35,-15.53,57.31,-8.21,-3.90,29.92,27.58,-30.46,-2.02,2.52,113.13,-77.66,11.96,-14.36,154.45,-50.60,31.46,-28.97,45.43,-19.04,1.58,8.35,-7.35,-0.37,25.44,-12.31,28.14,-41.00,17.58,-28.01,51.47,-27.52,12.59,-2.63,35.09,-27.63,14.79
IncomeOtherOperatingIncome,6098000,5321000,5367000,7450000,4987000,4950000,4922000,4369000,6419000,3258000,2431000,5727000,2548000,3636000,4989000,4726000,3828000,3089000,3860000,5348000,5209000,6892000,4569000,8664000,5591000,4343000,3142000,5826000,4818000,5468000,4383000,8562000,2548000,5419000,3534000,13156000,2675000,2458000,6299000,1807000,3507000,3154000,7832000,5424000,4313000,2716000,1901000,20911000,4320000,2728000,3028000,4258000,16627000,2932000
IncomeOtherOperatingIncome_yy,,,,,-18.22,-6.97,-8.29,-41.36,28.71,-34.18,-50.61,31.08,-60.31,11.60,105.22,-17.48,50.24,-15.04,-22.63,13.16,36.08,123.11,18.37,62.00,7.33,-36.98,-31.23,-32.76,-13.83,25.90,39.50,46.96,-47.11,-0.90,-19.37,53.66,4.98,-54.64,78.24,-86.26,31.10,28.32,24.34,200.17,22.98,-13.89,-75.73,285.53,0.16,0.44,59.28,-79.64,284.88,7.48
IncomeOtherOperatingIncome_sy,,,,,-30.21,289.60,58.62,-45.68,28.71,0.16,47.66,87.90,-51.79,65.32,125.63,-17.48,62.72,-9.56,43.52,13.16,36.08,195.75,-10.58,122.60,-6.06,-68.02,-23.81,-55.31,-19.14,25.90,-6.77,115.55,13.42,7.11,14.16,69.32,-5.24,-15.20,-32.24,-40.46,31.10,-3.00,-23.08,44.85,55.26,26.70,163.33,25.81,-44.38,0.44,-5.28,-65.21,-8.50,8.56
IncomeOtherOperatingIncome_qq,,-12.74,0.86,38.81,-33.06,-0.74,-0.57,-11.24,46.92,-49.24,-25.38,135.58,-55.51,42.70,37.21,-5.27,-19.00,-19.31,24.96,38.55,-2.60,32.31,-33.71,89.63,-35.47,-22.32,-27.65,85.42,-17.30,13.49,-19.84,95.35,-70.24,112.68,-34.79,272.27,-79.67,-8.11,156.27,-71.31,94.08,-10.07,148.32,-30.75,-20.48,-37.03,-30.01,1000.00,-79.34,-36.85,11.00,40.62,290.49,-82.37
IncomeOtherOperatingIncome_sq,,-44.36,-27.56,508.80,-42.72,13.53,-30.46,72.46,52.12,-58.62,-37.38,122.98,-30.77,95.58,-24.62,36.64,9.56,-19.31,24.96,70.18,24.32,33.25,-67.07,57.62,-84.25,-40.25,33.11,11.96,9.68,1.93,5.79,112.48,-12.40,27.00,-3.28,139.99,-75.09,-3.01,5.00,138.10,-24.00,58.62,-52.96,150.36,-20.48,-24.58,-10.43,223.50,-69.75,19.58,-28.57,88.27,18.83,-13.90
IncomeOtherOperatingCosts,3482000,7944000,5531000,10852000,13225000,-768000,7155000,6443000,5112000,5885000,3412000,4341000,2698000,3639000,7102000,49468000,4488000,9405000,7291000,11387000,6744000,17195000,4127000,8551000,5663000,4027000,4314000,22945000,4399000,5817000,6053000,28664000,3802000,6965000,5185000,8718000,3917000,3102000,4647000,19845000,3224000,2365000,3185000,5453000,2308000,1783000,3569000,3386000,2145000,1994000,3643000,92820000,2691000,17476000
IncomeOtherOperatingCosts_yy,,,,,279.81,-109.67,29.36,-40.63,-61.35,866.28,-52.31,-32.62,-47.22,-38.16,108.15,1039.55,66.35,158.45,2.66,-76.98,50.27,82.83,-43.40,-24.91,-16.03,-76.58,4.53,168.33,-22.32,44.45,40.31,24.92,-13.57,19.74,-14.34,-69.59,3.02,-55.46,-10.38,127.63,-17.69,-23.76,-31.46,-72.52,-28.41,-24.61,12.06,-37.91,-7.06,11.83,2.07,2641.29,25.45,776.43
IncomeOtherOperatingCosts_sy,,,,,192.00,37.44,52.78,-23.24,-35.56,83.91,10.56,16.47,32.81,-38.16,75.91,184.04,100.20,158.45,655.60,-7.57,-1.04,48.61,-56.51,104.84,41.77,-37.70,4.53,-50.73,22.32,3.69,28.49,103.27,68.44,-32.28,-48.08,42.78,-1.15,-23.71,201.33,58.66,96.45,8.70,-40.78,-56.04,-44.88,-1.89,17.13,87.84,117.90,-18.89,4.94,-51.32,16.07,139.11
IncomeOtherOperatingCosts_qq,,128.14,-30.38,96.20,21.87,-105.81,1031.64,-9.95,-20.66,15.12,-42.02,27.23,-37.85,34.88,95.16,596.54,-90.93,109.56,-22.48,56.18,-40.77,154.97,-76.00,107.20,-33.77,-28.89,7.13,431.87,-80.83,32.23,4.06,373.55,-86.74,83.19,-25.56,68.14,-55.07,-20.81,49.81,327.05,-83.75,-26.64,34.67,71.21,-57.67,-22.75,100.17,-5.13,-36.65,-7.04,82.70,2447.90,-97.10,549.42
IncomeOtherOperatingCosts_sq,,52.29,-39.22,1041.67,-73.02,-17.24,13.61,359.56,-66.77,4.40,-39.14,27.23,-46.19,29.25,21.67,976.35,-66.46,39.27,14.92,107.35,-79.85,-14.42,-41.48,107.20,-93.32,-12.50,-2.74,207.49,-85.49,100.00,-24.11,340.15,-73.70,36.04,-29.24,609.89,-87.55,32.92,-19.35,124.89,-69.72,-26.64,-10.46,127.46,-63.69,193.74,-39.37,554.66,-65.12,10.12,1.68,815.76,-66.55,62.13
IncomeEBIT,51977000,55954000,30571000,12304000,3278000,9820000,5798000,20744000,18798000,40181000,30610000,30684000,22584000,30185000,17186000,-25345000,5699000,14893000,12792000,19481000,16665000,24092000,13830000,30301000,10179000,26375000,7979000,7351000,-2139000,2265000,-10111000,-3100000,-290000,4300000,-11930000,15301000,-9566000,5000,-9843000,1107000,2531000,3609000,-4465000,17057000,3029000,-1353000,-9699000,24705000,3562000,6786000,-9103000,-74281000,13066000,-22782000
IncomeEBIT_yy,,,,,-93.69,-82.45,-81.03,68.60,473.46,309.18,427.94,47.92,20.14,-24.88,-43.85,-182.60,-74.77,-50.66,-25.57,176.86,192.42,61.77,8.11,55.54,-38.92,9.48,-42.31,-75.74,-121.01,-91.41,-226.72,-142.17,86.44,89.85,-17.99,593.58,-3198.62,-99.88,17.49,-92.77,126.46,72080.00,54.64,1440.83,19.68,-137.49,-117.22,44.84,17.60,601.55,6.14,-400.67,266.82,-435.72
IncomeEBIT_sy,,,,,-0.37,-11.04,5.36,44.57,187.23,38.50,227.52,94.53,53.32,-16.12,-66.61,90.52,0.82,-92.27,-27.75,-40.84,25.24,67.85,138.16,86.24,8.47,9.48,-4.58,60.56,-35.67,7.86,-32.18,-36.72,10.94,11.48,8.21,69.69,33.72,-10.14,-5.38,-42.14,-0.32,77.31,54.64,69.23,-1.38,-30.16,-17.83,12.67,8.14,-1.59,2.82,-1.97,45.35,32.54
IncomeEBIT_qq,,7.65,-45.36,-59.75,-73.36,199.57,-40.96,257.78,-9.38,113.75,-23.82,0.24,-26.40,33.66,-43.06,-247.47,122.49,161.33,-14.11,52.29,-14.46,44.57,-42.60,119.10,-66.41,159.11,-69.75,-7.87,-129.10,205.89,-546.40,69.34,90.65,1582.76,-377.44,228.26,-162.52,100.05,-196960.00,111.25,128.64,42.59,-223.72,482.02,-82.24,-144.67,-616.85,354.72,-85.58,90.51,-234.14,-716.01,117.59,-274.36
IncomeEBIT_sq,,90.76,-78.80,1.26,-42.44,131.43,-26.20,-96.35,164.26,65.50,22.60,-23.85,-29.47,-1.17,-57.87,-23.08,54.79,-23.58,-6.57,11.85,54.24,5.52,11.64,-0.57,-40.16,-36.90,16.40,135.68,-81.97,4.97,-22.80,16.00,-16.62,18.90,-17.16,57.51,-33.31,-0.66,-7.78,14.04,12.62,36.11,-14.74,33.28,-36.57,10.14,-16.34,54.69,-14.24,13.08,-4.91,21.37,-7.21,55.66
IncomeFinanceIncome,5767000,4061000,4072000,4004000,3934000,1949000,5258000,3165000,3954000,4134000,4475000,4514000,5914000,5664000,4225000,5335000,3739000,2525000,2726000,3183000,4157000,3325000,3207000,3425000,3881000,4347000,3790000,7668000,5443000,2140000,3926000,5703000,2470000,1337000,2237000,2866000,2071000,2257000,4065000,2338000,1274000,1332000,458000,1045000,1591000,741000,556000,765000,832000,706000,10890000,958000,766000,27563000
IncomeFinanceIncome_yy,,,,,-31.78,-52.01,29.13,-20.95,0.51,112.11,-14.89,42.62,49.57,37.01,-5.59,18.19,-36.78,-55.42,-35.48,-40.34,11.18,31.68,17.64,7.60,-6.64,30.74,18.18,123.88,40.25,-50.77,3.59,-25.63,-54.62,-37.52,-43.02,-49.75,-16.15,68.81,81.72,-18.42,-38.48,-40.98,-88.73,-55.30,24.88,-44.37,21.40,-26.79,-47.71,-4.72,1858.63,25.23,-7.93,3804.11
IncomeFinanceIncome_sy,,,,,-9.20,-38.32,270.95,7.01,0.51,443.60,-22.69,-82.49,109.09,-21.21,-6.57,92.72,-10.78,66.94,-81.43,70.62,106.11,228.93,-73.72,-69.53,44.71,-75.11,100.00,91.82,40.25,-21.43,-18.12,-80.67,-27.64,-41.94,-59.29,42.42,-18.16,68.81,126.44,25.74,12.96,0.26,-19.66,-54.28,-19.06,-35.71,-76.29,7.88,-36.75,13.46,22.15,8.81,-33.38,-8.72
IncomeFinanceIncome_qq,,-29.58,0.27,-1.67,-1.75,-50.46,169.78,-39.81,24.93,4.55,8.25,0.87,31.01,-4.23,-25.41,26.27,-29.92,-32.47,7.96,16.76,30.60,-20.01,-3.55,6.80,13.31,12.01,-12.81,102.32,-29.02,-60.68,83.46,45.26,-56.69,-45.87,67.31,28.12,-27.74,8.98,80.11,-42.48,-45.51,4.55,-65.62,128.17,52.25,-53.43,-24.97,37.59,8.76,-15.14,1442.49,-91.20,-20.04,3498.30
IncomeFinanceIncome_sq,,15.13,-29.24,1.88,-71.46,15.05,157.77,-38.07,-88.40,122.48,10.39,0.87,34.78,-57.34,37.42,-2.67,-30.63,96.33,7.96,82.89,-54.39,-2.90,-84.98,6.80,13.31,15.10,36.96,101.16,-39.87,15.18,-49.34,-8.30,-19.83,-12.50,-46.15,28.12,-27.74,57.43,-34.04,13.57,-35.99,31.35,-27.38,-38.89,21.95,-12.65,-24.97,19.46,-5.56,-6.86,-6.67,,-20.04,28.57
IncomeFinanceCosts,4617000,1881000,2349000,5991000,2650000,1230000,2009000,1853000,1865000,1818000,2049000,2302000,2516000,6190000,2911000,4613000,2979000,2425000,2183000,2071000,1721000,1792000,2175000,4459000,4329000,4033000,4170000,4034000,3466000,3325000,3424000,3725000,3362000,3298000,1787000,2749000,1984000,2069000,1846000,1573000,1699000,845000,958000,1662000,6982000,929000,1421000,9339000,1380000,1199000,1019000,7241000,870000,1232000
IncomeFinanceCosts_yy,,,,,-42.60,-34.61,-14.47,-69.07,-29.62,47.80,1.99,24.23,34.91,240.48,42.07,100.39,18.40,-60.82,-25.01,-55.11,-42.23,-26.10,-0.37,115.31,151.54,125.06,91.72,-9.53,-19.94,-17.56,-17.89,-7.66,-3.00,-0.81,-47.81,-26.20,-40.99,-37.27,3.30,-42.78,-14.36,-59.16,-48.10,5.66,310.95,9.94,48.33,461.91,-80.23,29.06,-28.29,-22.46,-36.96,2.75
IncomeFinanceCosts_sy,,,,,-56.63,275.59,-47.69,-82.04,406.82,93.13,9.82,97.72,42.78,147.19,290.26,156.38,18.40,-37.61,-89.99,-37.31,-69.44,75.06,-4.36,15.08,96.22,61.54,91.72,18.90,26.24,-8.02,36.14,50.00,-1.50,23.99,-22.03,-3.45,15.20,10.55,3.30,79.17,81.09,-51.37,-35.18,-46.14,-24.00,19.84,34.48,149.00,-20.19,92.56,1.30,32.95,-17.58,2.75
IncomeFinanceCosts_qq,,-59.26,24.88,155.04,-55.77,-53.58,63.33,-7.77,0.65,-2.52,12.71,12.35,9.30,146.03,-52.97,58.47,-35.42,-18.60,-9.98,-5.13,-16.90,4.13,21.37,105.01,-2.92,-6.84,3.40,-3.26,-14.08,-4.07,2.98,8.79,-9.74,-1.90,-45.82,53.83,-27.83,4.28,-10.78,-14.79,8.01,-50.26,13.37,73.49,320.10,-86.69,52.96,557.21,-85.22,-13.12,-15.01,610.60,-87.99,41.61
IncomeFinanceCosts_sq,,151.56,-0.38,94.37,-77.75,15.28,-8.82,-22.87,84.21,13.50,-14.24,81.80,42.60,146.03,-39.09,60.70,-35.42,-18.60,-36.36,91.45,-12.87,99.50,-58.52,152.05,-53.75,17.13,18.84,-2.56,-14.08,65.58,29.72,16.36,-54.73,32.70,-44.80,166.67,-27.83,55.60,-31.84,46.06,-43.96,-45.45,42.50,39.88,55.19,1.65,1.96,134.17,-17.26,-5.04,-15.84,317.57,-48.66,36.23
IncomeOtherIncome,-94000,-18000,-30000,380000,66000,11000,-109000,91000,-1000,7000,0,0,-223000,-479000,-435000,-496000,-170000,-253000,-326000,-263000,-290000,-106000,-427000,-157000,-197000,203000,-71000,76000,49000,-103000,-178000,-100000,81000,-362000,21000,37000,-326000,-490000,-1393000,-678000,-665000,447000,-768000,114000,-296000,245000,-95000,-1323000,-2033000,-1624000,-1390000,320000,-464000,-251000
IncomeOtherIncome_yy,,,,,170.21,161.11,-263.33,-76.05,-101.52,-36.36,100.00,-100.00,-22200.00,-6942.86,,,23.77,47.18,25.06,46.98,-70.59,58.10,-30.98,40.30,32.07,291.51,83.37,148.41,124.87,-150.74,-150.70,-231.58,65.31,-251.46,111.80,137.00,-502.47,-35.36,-6733.33,-1932.43,-103.99,191.22,44.87,116.81,55.49,-45.19,87.63,-1260.53,-586.82,-762.86,-1363.16,124.19,77.18,84.54
IncomeOtherIncome_sy,,,,,170.21,100.00,-100.00,-76.05,-90.54,152.28,516.66,3.06,-11081.08,-3472.38,,,-38.12,47.18,-37.47,60.50,-70.59,79.05,-65.49,95.35,34.66,226.85,83.37,34.36,124.87,-133.48,-100.00,-69.23,34.72,74.15,105.90,15.22,-100.00,-100.00,-79.73,-314.63,-37.76,,-100.00,85.80,-31.32,-45.19,100.00,-100.00,100.00,,-241.73,98.40,-53.12,84.54
IncomeOtherIncome_qq,,80.85,-66.67,1366.67,-82.63,-83.33,-1090.91,183.49,-101.10,800.00,-100.00,,,-114.80,9.19,-14.02,65.73,-48.82,-28.85,19.33,-10.27,63.45,-302.83,63.23,-25.48,203.05,-134.98,207.04,-35.53,-310.20,-72.82,43.82,181.00,-546.91,105.80,76.19,-981.08,-50.31,-184.29,51.33,1.92,167.22,-271.81,114.84,-359.65,182.77,-138.78,-1292.63,-53.67,20.12,14.41,123.02,-245.00,45.91
