,2005/Q1,2005/Q2,2005/Q3,2005/Q4,2006/Q1,2006/Q2,2006/Q3,2006/Q4,2007/Q1,2007/Q2,2007/Q3,2007/Q4,2008/Q1,2008/Q2,2008/Q3,2008/Q4,2009/Q1,2009/Q2,2009/Q3,2009/Q4,2010/Q1,2010/Q2,2010/Q3,2010/Q4,2011/Q1,2011/Q2,2011/Q3,2011/Q4,2012/Q1,2012/Q2,2012/Q3,2012/Q4,2013/Q1,2013/Q2,2013/Q3,2013/Q4,2014/Q1,2014/Q2,2014/Q3,2014/Q4,2015/Q1,2015/Q2,2015/Q3,2015/Q4,2016/Q1,2016/Q2,2016/Q3,2016/Q4,2017/Q1,2017/Q2,2017/Q3,2017/Q4
IncomeOtherIncome,-185000,,,,,,,,,,,,,4509000,,,,,,,,,,0,0,0,0,398000,147000,28000,,-1532000,-99000,-408000,-34532000,32000,-130000,-4748000,-30045000,411000,14064000,0,4917000,-942000,4113000,24599000,3105000,2994000,1454000,427000,2119000,2436000
IncomeNetGrossProfit,8047000,5293000,3962000,6610000,7296000,11840000,5029000,9745000,10751000,11287000,10820000,20513000,17868000,10736000,17391000,7405000,14154000,-287000,7879000,4627000,238000,-970000,4788000,-193000,4408000,-5601000,-314000,2316000,-311000,-13829000,3164000,9970000,-4422000,-75654000,650000,3840000,-4304000,-116539000,-5518000,-33525000,17397000,-18785000,,,,,,,,,,
IncomeExtraordinarProfit,,0,,,,283000,0,0,0,0,-4000,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4917000,-942000,4113000,24599000,3105000,2994000,1454000,427000,2119000,2436000,8047000
IncomeBeforeTaxProfit,5293000,3962000,6610000,7296000,12123000,5029000,9745000,10751000,11287000,10816000,20513000,17868000,10740000,17391000,7405000,14154000,-287000,7879000,4627000,238000,-970000,4788000,-193000,4408000,-5601000,-314000,2316000,-311000,-13829000,3164000,9970000,-4422000,-75654000,650000,3840000,-4304000,-116539000,-5518000,-33525000,17397000,-18785000,,,,,,,,,,,
IncomeDiscontinuedProfit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4939000,439000,3674000,24969000,3317000,2256000,1500000,1283000,3028000,2007000,7063000
IncomeNetProfit,5753000,3246000,5334000,6352000,10420000,4178000,9066000,9675000,10002000,8363000,19618000,15071000,14198000,14964000,4000000,13101000,-4980000,7242000,869000,156000,-1567000,4296000,-672000,4719000,-5497000,-629000,1952000,-1734000,-16394000,3101000,12982000,-4485000,-74972000,649000,3991000,-4468000,-116567000,-5518000,-33353000,17397000,-18816000,4939000,439000,3674000,24969000,3317000,2256000,1460000,1343000,3028000,1970000,7051000
IncomeShareholderNetProfit,5605000,3240000,5287000,6322000,10440000,4047000,8724000,9627000,9904000,5125000,14218000,10335000,22761000,13017000,3875000,9460000,-1789000,6787000,1222000,1158000,-5121000,3466000,-786000,1191000,-6618000,-404000,1900000,-1009000,-9471000,2146000,10793000,-2073000,-61944000,612000,3491000,-4843000,-72792000,-1917000,-28802000,8843000,-10800000,,,,,,,,,,,
BalanceNoncurrentAssets,75097000,77151000,163447000,163116000,157644000,180059000,174238000,183596000,237576000,234142000,251383000,273708000,270886000,287014000,365892000,450352000,480094000,569353000,650515000,588988000,606102000,614305000,460075000,461286000,456699000,454809000,495800000,484734000,493833000,478478000,467080000,471640000,407036000,384831000,415140000,451515000,284219000,277545000,262725000,209371000,92581000,96821000,67540000,69679000,43457000,8113000,9203000,33902000,32870000,33910000,44085000,43365000
BalanceIntangibleAssets,51545000,110764000,114384000,114506000,108704000,108116000,111892000,158340000,241962000,264330000,274346000,356287000,296721000,328242000,343226000,277236000,283950000,277853000,273445000,269904000,270742000,288169000,284330000,278168000,272022000,207797000,167541000,173518000,167810000,133955000,130595000,127704000,122291000,42137000,41116000,35212000,24843000,24847000,63162000,62886000,121730000,118472000,115451000,125834000,123470000,122412000,119398000,109448000,117642000,136638000,134345000,138304000
BalanceProperty,142396000,140642000,181217000,256621000,254718000,249738000,235942000,229579000,146817000,143992000,140248000,134580000,160045000,159128000,153617000,148765000,143740000,144345000,145688000,142246000,138659000,118218000,23897000,22354000,18503000,16759000,10788000,9936000,176000,126000,118000,2201000,2366000,4502000,7215000,4434000,4753000,3995000,4862000,3204000,3801000,1873000,1842000,1914000,1964000,1766000,1706000,727000,1037000,762000,1018000,718000
BalanceNoncurrentReceivables,706000,889000,602000,591000,579000,18683000,12292000,8294000,3246000,3190000,3134000,3150000,3139000,3128000,2983000,18807000,18796000,18784000,18773000,482000,470000,4946000,27199000,363000,181000,37000,,,0,0,0,,105000,2289000,13807000,23795000,23816000,31999000,60150000,60764000,27618000,25741000,25728000,32934000,33347000,34233000,29084000,24874000,29348000,32144000,32163000,31714000
BalanceNoncurrInvestments,30624000,29027000,29091000,39054000,39650000,61668000,86266000,147659000,95449000,93838000,83702000,38565000,25682000,33243000,14426000,2688000,3296000,1440000,2659000,3313000,4559000,3849000,5387000,3408000,4777000,4105000,4220000,3555000,2729000,2695000,2855000,3240000,5278000,6202000,11608000,13020000,8577000,7853000,6561000,6049000,7868000,8659000,14061000,15005000,10858000,13129000,13110000,12891000,13085000,10751000,10237000,13569000
BalanceOtherNoncurrentAssets,14845000,12111000,11962000,14032000,12983000,13492000,12056000,12780000,14823000,14833000,15446000,16054000,53023000,57062000,56458000,48163000,116983000,110297000,78527000,73251000,59203000,107980000,79281000,89442000,79477000,122327000,100054000,114702000,145827000,173605000,174641000,167566000,204824000,171053000,175418000,176653000,210290000,193595000,178445000,185707000,195504000,190533000,190076000,250650000,332178000,242582000,201791000,214917000,197760000,197465000,164160000,168633000
BalanceCurrentAssets,98807000,77024000,128554000,179000,197000,375000,421000,345000,295000,254000,124000,650000,282000,182000,116000,248000,207000,471000,348000,632000,775000,607000,5883000,5871000,7704000,9952000,6083000,5514000,6016000,6975000,6844000,7654000,6836000,6956000,10160000,12115000,15080000,21061000,22047000,7110000,8057000,9617000,8268000,5590000,6855000,6907000,3848000,4511000,14589000,15177000,34475000,39478000
BalanceInventory,36376000,40858000,49763000,67614000,65761000,62784000,54932000,87364000,59806000,62219000,66743000,108294000,84527000,97878000,128629000,155250000,145196000,146148000,180385000,154045000,154794000,159037000,190096000,176266000,157303000,167580000,176387000,163899000,161333000,215173000,288877000,200681000,173126000,185412000,166436000,174316000,150728000,153341000,88434000,66210000,115162000,37000,20000,263000,64000,221000,527000,998000,3048000,4381000,4616000,1022000
BalanceCurrentReceivables,724000,5666000,8068000,1303000,1283000,2632000,3455000,2456000,3351000,6979000,5826000,6667000,7916000,7752000,7555000,8537000,8862000,9114000,9701000,9765000,11410000,13811000,11276000,18419000,17279000,20498000,20658000,20861000,13857000,7158000,7158000,3198000,6726000,8507000,641000,660000,17910000,17099000,19516000,6483000,65968000,39511000,7735000,5569000,3067000,19720000,13561000,18948000,10960000,12402000,12263000,12594000
BalanceCurrentInvestments,14135000,9121000,16595000,7888000,7820000,3009000,7358000,4045000,4682000,1623000,4374000,1590000,2396000,5064000,2817000,9121000,3821000,2575000,1057000,790000,846000,1024000,684000,1279000,268000,240000,374000,,,,,,,,,,,,,,,,56000,,,,,,,,,
BalanceCash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,7791000,4492000,4435000,6401000
BalanceOtherCurrentAssets,4418000,4418000,4418000,4418000,4418000,4418000,4418000,4418000,4418000,4418000,4418000,,,,,,,900000,900000,900000,90543000,93205000,216470000,220178000,214102000,228222000,291221000,293893000,316103000,307393000,310586000,381688000,350167000,376456000,445369000,572679000,580148000,691846000,800834000,767028000,787144000,786289000,669317000,636757000,636535000,635880000,710508000,682747000,676696000,668603000,667002000,666591000
BalanceAssetsForSale,597112000,635481000,747318000,694097000,486010000,492462000,460485000,406836000,256741000,265454000,167247000,147603000,172911000,60889000,61367000,90272000,96003000,96001000,102377000,101157000,175877000,186641000,190327000,194302000,211223000,215855000,222696000,250631000,246160000,209341000,319759000,265619000,311690000,346837000,351974000,344876000,330350000,337526000,340867000,342824000,338576000,334487000,337256000,342358000,348748000,289027000,286886000,283883000,277060000,57249000,55971000,52430000
BalanceTotalAssets,60624000,-12715000,-8541000,-51589000,-52100000,-62900000,22709000,22709000,22572000,22572000,22572000,22572000,22572000,90286000,90286000,90286000,90286000,90286000,90286000,90286000,98946000,98946000,98946000,98946000,98946000,98946000,98946000,98946000,98946000,98946000,98946000,98946000,98946000,98946000,98946000,98946000,98946000,98946000,98946000,98946000,98946000,98946000,98946000,98946000,93999000,93999000,93999000,93999000,93999000,93999000,93999000,-137000
BalanceCapital,-137000,,,,,,,,,0,,,0,-2685000,-7691000,-7691000,-1266000,-12169000,-3873000,-13791000,-15674000,-24773000,-28510000,-30475000,-33453000,-33453000,-33480000,-37338000,-37338000,-37338000,-37607000,-37703000,-37691000,-37691000,-37691000,-37691000,-37691000,-37691000,-28257000,-28257000,-28173000,-28173000,-28638000,-28638000,-28638000,28403000,33471000,33744000,31908000,33744000,46261000,46686000
BalanceShareCapital,53062000,52231000,58668000,67696000,68603000,72964000,93795000,105885000,86648000,86395000,39526000,17155000,34965000,39628000,45885000,36520000,12637000,22133000,4432000,20061000,18685000,21234000,24591000,27658000,27580000,13691000,18442000,21344000,13059000,11775000,12361000,4747000,17784000,14718000,20809000,7028000,-2326000,-2326000,,,,0,0,0,,6222000,6599000,6111000,6951000,1076000,1215000,3683000
BalanceOwnShares,3814000,4156000,3277000,137514000,182316000,76138000,235253000,111589000,95338000,95794000,56655000,55653000,59201000,60359000,56540000,60068000,61189000,60964000,61016000,60291000,53368000,54323000,56512000,54100000,155281000,155318000,155818000,156193000,112418000,108816000,104266000,112820000,105206000,11052000,10306000,77601000,77816000,68734000,61696000,59323000,52167000,66127000,63777000,57768000,65980000,62796000,59520000,56066000,69552000,72730000,159566000,168575000
BalanceReserve,159087000,162313000,170933000,86134000,81286000,75335000,70054000,86417000,64131000,68449000,61469000,53231000,52545000,53563000,44339000,47151000,41465000,29516000,29387000,23926000,22539000,13386000,12982000,10368000,9976000,9594000,8728000,8158000,,,,,,,,,,,65668000,,,,0,,,,,,,4314000,4314000,
BalanceNonshareCapital,0,4846000,,1244000,,,,,,,,,,,,,,,68674000,68396000,61035000,53673000,53673000,46311000,38949000,35268000,31587000,60513000,57436000,51657000,61773000,60382000,138023000,147854000,141085000,132771000,146961000,68810000,64738000,61161000,56460000,41948000,37371000,32027000,32345000,26422000,23312000,28687000,26343000,22937000,18424000,13748000
BalanceNoncurrentLiabilities,13987000,12603000,12466000,10624000,10241000,9660000,9277000,8894000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentTradeLiabilities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentBorrowings,,,,,,,,,2324000,2148000,8927000,9420000,7699000,8023000,5650000,5856000,27178000,28509000,26181000,312000,2283000,2084000,4409000,7779000,12348000,21543000,20721000,18002000,29542000,19658000,13010000,16548000,14174000,13594000,44469000,26760000,31576000,29124000,26809000,27989000,24876000,17996000,24214000,23041000,15768000,15400000,11323000,10073000,2762000,2741000,708000,699000
BalanceNoncurrentObligations,700000,18602000,21532000,48597000,46359000,49367000,57927000,124142000,59738000,56384000,52213000,57301000,100802000,67702000,90084000,135395000,119453000,115761000,136383000,131387000,184662000,182656000,167588000,181652000,169468000,164473000,164600000,224727000,219972000,212571000,208914000,210397000,205007000,201154000,249933000,359772000,321472000,243964000,251786000,228311000,167480000,143652000,152197000,104202000,76907000,121011000,17307000,18022000,21277000,19232000,17591000,26560000
BalanceNoncurrentLeasing,22224000,21942000,26324000,19964000,23382000,100730000,35772000,47250000,51765000,52173000,34616000,66552000,66028000,62241000,72409000,76096000,61620000,66926000,70356000,62311000,65295000,55539000,67666000,68162000,77447000,70231000,81520000,127661000,167363000,104176000,72676000,73105000,79157000,48277000,41164000,44075000,31452000,24862000,32278000,,,,12626000,11172000,17784000,17991000,12369000,17171000,17275000,17229000,17381000,14706000
BalanceNoncurrentOtherLiabilities,12499000,13100000,16147000,20697000,26865000,24280000,38261000,45738000,60894000,70292000,70950000,66720000,64492000,74524000,73215000,75603000,68609000,72347000,73871000,58223000,59193000,58718000,58991000,36641000,36978000,37871000,37485000,40095000,40294000,32238000,24290000,26640000,,,,,,,,,,,,,,,,,,,,
BalanceCurrentLiabilities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentTradePayablesv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1295000,1859000,14694000,15955000,13992000,13376000,89549000,20625000,12785000,15020000,16538000,72000,17224000,30335000,70530000,51133000,60448000,42966000,41079000,83588000
BalanceCurrentBorrowings,64509000,30598000,49740000,31592000,27397000,37797000,84908000,65125000,53388000,56610000,49058000,53254000,57558000,62946000,133577000,158198000,134647000,141703000,111283000,81718000,62393000,67828000,40512000,27755000,62093000,,1651000,,,,,,,,,,,,,,,,,,0,,,,572000,,,0
BalanceCurrentObligations,,0,,26093000,15914000,15533000,11545000,7651000,3853000,133000,114000,107000,,,,,,90543000,93205000,0,216470000,220178000,214102000,0,228222000,291221000,293893000,0,316103000,307393000,310586000,0,381688000,350167000,376456000,0,445369000,572679000,580148000,0,691846000,800834000,767028000,0,787144000,786289000,669317000,636757000,636535000,635880000,710508000,682747000
BalanceCurrentLeasing,676696000,668603000,667002000,666591000,597112000,635481000,747318000,694097000,486010000,492462000,460485000,406836000,256741000,265454000,167247000,147603000,172911000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentOtherLiabilities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceReckoning,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceTotalEquityAndLiabilities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashflowOperatingCashflow,4963000,3483000,2336000,27622000,2885000,8907000,7588000,7659000,72333000,-71502000,21852000,-4782000,8727000,18265000,13772000,-199000,7394000,25362000,3641000,15165000,13350000,10037000,12764000,27512000,6348000,6133000,15414000,16699000,2645000,-25362000,9288000,32637000,8156000,7730000,8152000,11291000,-783000,5350000,7795000,6994000,3399000,24660000,-2991000,40012000,1025000,3012000,6137000,-9202000,822000,-685000,9000,-16509000
CashflowAmortization,2295000,2609000,2776000,4416000,6414000,6536000,7366000,6316000,7307000,7066000,7392000,7334000,6592000,6831000,6223000,4673000,5809000,5774000,5838000,5967000,6144000,7408000,7162000,7119000,10869000,11346000,11245000,11420000,12283000,11343000,9619000,9803000,9279000,10156000,8705000,10412000,11240000,11241000,11398000,11163000,7635000,13199000,9274000,7692000,5353000,4155000,2426000,5515000,2173000,304000,-73000,2057000
CashflowInvestingCashflow,-2639000,-2067000,-10180000,-66604000,-2831000,-4553000,-9358000,-9710000,-36253000,-23526000,-35034000,29454000,-6120000,-18815000,-19840000,-2214000,-7782000,-14508000,-5390000,-12566000,-6210000,-2432000,-13419000,-90546000,-10599000,-6302000,-9503000,17870000,-39653000,109352000,-5726000,-13320000,-2905000,38000,-3843000,-4695000,4147000,649000,-2101000,-4253000,-31000,-22859000,10690000,-25066000,2078000,-2321000,-1548000,1097000,600000,0,19736000,2559000
CashflowCapex,2227000,12157000,70833000,2956000,4663000,10848000,8158000,37060000,27828000,46141000,-39799000,4830000,18862000,14542000,3572000,2933000,7491000,6313000,6513000,4027000,6005000,4800000,9733000,6238000,14148000,3663000,12914000,17304000,9459000,4548000,2531000,310000,1545000,5252000,2248000,589000,402000,2130000,1098000,78000,184000,130000,33000,81000,5000,-5000,395000,102000,-2138000,-1405000,7884000,39625000
CashflowFinancingCashflow,-862000,-1940000,-5354000,-3858000,23405000,68571000,-6555000,-36711000,-4770000,-1955000,31240000,-6106000,-5771000,-5467000,-3404000,-5434000,-5698000,-7744000,-5475000,69495000,5792000,-4845000,-3694000,-29312000,28301000,-84058000,-8373000,-14968000,-8564000,-7131000,-7368000,-3845000,-6136000,-5205000,-3026000,-4988000,2936000,-7101000,-8002000,16849000,-3370000,-635000,-4411000,7765000,-227000,-926000,-37000,-3093000,,0,0,0
CashflowShareCapitalCash,20000,0,0,0,30025000,73714000,0,-30868000,0,,,7000,0,,,,0,,,,3465000,,,,,,,,,,,,,,,,,,,,,,354000,,,,,,,,,
CashflowDividend,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,186000,11000,40000,643000,-808000,2414000,-7124000,-5909000,59485000,-26457000,-19737000,-12039000
CashflowNetCashflow,-2163000,-2505000,25172000,-8519000,-6159000,5387000,-5153000,-2835000,1442000,-139000,-6130000,6461000,1541000,-5014000,2217000,5257000,-8707000,-68000,-4811000,4349000,-3313000,637000,-3059000,2751000,-2772000,794000,2668000,-2247000,6304000,-5300000,-303000,31795000,-267000,56000,178000,-340000,595000,-1011000,-28000,134000,,,,,,,,,,,,
