,2005/Q1,2005/Q2,2005/Q3,2005/Q4,2006/Q1,2006/Q2,2006/Q3,2006/Q4,2007/Q1,2007/Q2,2007/Q3,2007/Q4,2008/Q1,2008/Q2,2008/Q3,2008/Q4,2009/Q1,2009/Q2,2009/Q3,2009/Q4,2010/Q1,2010/Q2,2010/Q3,2010/Q4,2011/Q1,2011/Q2,2011/Q3,2011/Q4,2012/Q1,2012/Q2,2012/Q3,2012/Q4,2013/Q1,2013/Q2,2013/Q3,2013/Q4,2014/Q1,2014/Q2,2014/Q3,2014/Q4,2015/Q1,2015/Q2,2015/Q3,2015/Q4,2016/Q1,2016/Q2,2016/Q3,2016/Q4,2017/Q1,2017/Q2,2017/Q3,2017/Q4,2018/Q1,2018/Q2
IncomeAdministrativExpenses_yy,,,,,-2.16,21.08,22.69,-5.10,-6.61,3.00,-11.89,41.96,1.04,6.76,-10.72,-11.06,15.49,-0.81,17.87,-11.39,-9.99,-8.67,-11.22,-36.43,6.90,-36.44,9.74,0.68,-19.79,21.84,-23.09,19.07,-43.17,-58.91,-59.82,-39.20,-11.85,-114.05,-55.31,-59.01,-58.68,456.29,14.92,0.88,10.95,-5.58,25.02,-3.28,1.46,42.26,-11.21,7.95,2.09,-18.27
IncomeAdministrativExpenses_sy,,,,,0.04,13.16,2.16,7.30,4.20,3.80,-1.36,2.90,-1.21,5.92,1.08,27.31,20.14,0.26,17.87,-0.08,3.09,22.50,-4.73,10.13,6.90,10.83,11.92,0.27,-2.68,0.66,-6.94,18.16,-4.74,3.36,-11.76,-35.96,-6.16,-29.14,-14.76,17.73,-18.78,-4.97,0.07,-11.36,-8.05,-4.01,-7.47,7.40,2.67,-5.60,-1.30,-10.46,7.41,12.16
IncomeAdministrativExpenses_qq,,5.16,-14.57,33.60,-18.49,30.14,-13.43,3.34,-19.79,43.53,-25.94,66.49,-42.91,51.65,-38.06,65.85,-25.86,30.23,-26.40,24.68,-24.69,32.14,-28.45,-10.73,26.65,-21.43,23.54,-18.10,0.91,19.34,-22.02,26.80,-51.84,-13.70,-23.75,91.87,-30.18,-113.75,342.60,75.98,-29.63,18.59,-21.75,54.47,-22.60,0.93,3.61,19.51,-18.81,41.51,-35.33,45.29,-23.22,13.30
IncomeAdministrativExpenses_sq,,6.73,-16.86,37.77,-13.50,19.26,-21.56,36.76,-18.73,28.05,-19.46,55.89,-19.22,28.75,-11.86,65.85,-25.86,21.34,-9.97,8.78,-19.86,30.06,-7.45,20.29,-29.54,10.60,12.95,-7.44,-0.10,-1.96,2.95,23.36,-27.74,1.41,-4.94,-1.54,10.53,-18.10,5.52,42.19,-16.27,-6.73,-1.88,10.37,-18.37,5.00,-6.40,31.08,-15.54,-2.52,-1.36,10.90,-16.52,6.14
IncomeGrossProfit,53410000,8821000,-27984000,31831000,73402000,-3302000,-23831000,21500000,48415000,-99000,-19875000,35508000,70813000,1363000,-25681000,34944000,135973000,21359000,-25219000,85677000,117331000,16907000,-21983000,80106000,112616000,1821000,-26964000,94607000,108149000,147000,-38055000,75543000,72879000,64093000,-38941000,22431000,50520000,7719000,-36629000,43113000,95518000,19102000,-22543000,76183000,124848000,16717000,-36575000,79480000,124025000,-19376000,32603000,23116000,133891000,-117093000
IncomeGrossProfit_yy,,,,,37.43,-137.43,14.84,-32.46,-34.04,97.00,16.60,65.15,46.26,1476.77,-29.21,-1.59,92.02,1467.06,1.80,145.18,-13.71,-20.84,12.83,-6.50,-4.02,-89.23,-22.66,18.10,-3.97,-91.93,-41.13,-20.15,-32.61,43500.68,-2.33,-70.31,-30.68,-87.96,5.94,92.20,89.07,147.47,38.46,76.71,30.71,-12.49,-62.25,4.33,-0.66,-215.91,189.14,-70.92,7.95,-504.32
IncomeGrossProfit_sy,,,,,24.12,-43.75,14.08,15.92,-29.56,97.00,16.60,-13.45,33.82,56.28,1.60,5.19,48.95,29.47,-10.49,7.53,-4.92,-11.78,1.52,-2.78,1.61,-11.95,-22.66,19.32,-2.51,78.02,-8.99,-3.80,-28.60,-17.60,0.94,-29.76,-26.96,14.75,5.80,6.53,40.76,4.74,52.52,-13.26,3.08,0.80,-20.66,4.33,-0.66,16.24,-1.35,-2.95,7.95,-87.85
IncomeGrossProfit_qq,,-83.48,-417.24,213.75,130.60,-104.50,-621.71,190.22,125.19,-100.20,-19975.76,278.66,99.43,-98.08,-1984.15,236.07,289.12,-84.29,-218.07,439.73,36.95,-85.59,-230.02,464.40,40.58,-98.38,-1580.72,450.86,14.31,-99.86,-25987.76,298.51,-3.53,-12.06,-160.76,157.60,125.22,-84.72,-574.53,217.70,121.55,-80.00,-218.01,437.95,63.88,-86.61,-318.79,317.31,56.05,-115.62,268.26,-29.10,479.21,-187.45
IncomeGrossProfit_sq,,-83.48,-36.14,-18.57,97.12,-104.50,-17.81,190.22,54.46,-66.75,-407.16,49.56,186.04,-74.47,8.94,9.72,152.58,-49.66,-11.26,-3.94,90.32,-34.00,6.15,-18.22,84.93,-45.30,-4.91,15.82,74.40,-21.04,-51.22,34.68,35.21,-41.28,-9.24,3.26,41.16,-30.52,-43.64,6.42,77.00,-51.01,21.88,1.16,74.28,-60.12,3.42,7.38,30.91,-37.51,-21.42,-6.00,10.10,-92.38
IncomeOtherOperatingIncome,8271000,1906000,3375000,-742000,1641000,4963000,2686000,19961000,21445000,4123000,2244000,19901000,3489000,4288000,2901000,14837000,2486000,12300000,1902000,4212000,3508000,-181000,1188000,491000,1611000,7786000,1970000,-3510000,1875000,2106000,1261000,3047000,9170000,18300000,23733000,-18631000,2404000,7280000,19953000,6230000,1875000,7295000,6785000,1925000,2391000,1253000,5729000,4015000,2561000,3747000,2579000,2987000,1815000,2337000
IncomeOtherOperatingIncome_yy,,,,,-80.16,160.39,-20.41,2790.16,1206.83,-16.93,-16.46,-0.30,-83.73,4.00,29.28,-25.45,-28.75,186.85,-34.44,-71.61,41.11,-101.47,-37.54,-88.34,-54.08,4401.66,65.82,-814.87,16.39,-72.95,-35.99,186.81,389.07,768.95,1782.08,-711.45,-73.78,-60.22,-15.93,133.44,-22.00,0.21,-66.00,-69.10,27.52,-82.82,-15.56,108.57,7.11,199.04,-54.98,-25.60,-29.13,-37.63
IncomeOtherOperatingIncome_sy,,,,,-69.61,59.84,186.62,62.80,1484.84,-45.10,-44.96,-19.18,-83.93,220.43,133.39,-25.45,-28.75,28.10,9.92,-93.19,41.11,-20.26,-37.54,244.80,49.33,20.26,-23.03,-21.47,36.66,-10.95,51.57,23.02,28.72,20.45,37.60,13.85,-4.28,93.86,25.68,43.16,-31.98,-50.52,-63.15,-77.85,27.30,-51.79,-44.42,64.28,-17.94,96.27,-22.13,4.84,-29.24,-45.08
IncomeOtherOperatingIncome_qq,,-76.96,77.07,-121.99,321.16,202.44,-45.88,643.15,7.43,-80.77,-45.57,786.85,-82.47,22.90,-32.35,411.44,-83.24,394.77,-84.54,121.45,-16.71,-105.16,756.35,-58.67,228.11,383.30,-74.70,-278.17,153.42,12.32,-40.12,141.63,200.95,99.56,29.69,-178.50,112.90,202.83,174.08,-68.78,-69.90,289.07,-6.99,-71.63,24.21,-47.60,357.22,-29.92,-36.21,46.31,-31.17,15.82,-39.24,28.76
IncomeOtherOperatingIncome_sq,,35.09,-47.23,685.81,-90.95,293.36,18.80,513.64,-4.20,-66.62,-22.24,215.70,-48.96,22.90,-32.35,175.05,-80.01,107.73,-18.65,-54.99,33.04,-17.66,-5.46,48.63,-20.07,35.56,-14.57,179.09,32.41,-7.09,2.25,67.58,-19.12,-12.88,5.20,51.45,-32.63,30.19,31.17,-10.54,-62.82,14.31,,-58.52,24.21,-44.97,-34.76,19.14,-38.07,52.88,-51.55,84.22,-14.42,28.76
IncomeOtherOperatingCosts,2789000,6258000,2245000,2937000,2034000,3607000,103000,4549000,1096000,4067000,814000,7661000,2733000,2151000,916000,9394000,2736000,3550000,2248000,4271000,2313000,5044000,2088000,3227000,766000,1992000,885000,3638000,2590000,5436000,902000,9553000,4136000,9575000,3696000,11700000,2232000,7545000,5888000,27244000,1266000,1124000,2840000,11878000,291000,1017000,1942000,4041000,1067000,1424000,4958000,-321000,355000,999000
IncomeOtherOperatingCosts_yy,,,,,-27.07,-42.36,-95.41,54.89,-46.12,12.75,690.29,68.41,149.36,-47.11,12.53,22.62,0.11,65.04,145.41,-54.53,-15.46,42.08,-7.12,-24.44,-66.88,-60.51,-57.61,12.74,238.12,172.89,1.92,162.59,59.69,76.14,309.76,22.47,-46.03,-21.20,59.31,132.85,-43.28,-85.10,-51.77,-56.40,-77.01,-9.52,-31.62,-65.98,266.67,40.02,155.30,-107.94,-66.73,-29.85
IncomeOtherOperatingCosts_sy,,,,,-29.58,497.64,-94.14,31.50,-32.70,12.75,3.86,-80.93,42.31,-28.61,73.44,35.82,23.32,4.20,114.79,80.24,22.02,10.64,-8.40,12.80,-33.87,8.10,-0.32,-12.05,-6.13,10.01,12.44,66.82,53.80,5.55,26.21,22.47,-35.79,-20.50,16.75,-62.83,6.34,-21.51,-24.48,16.17,-6.52,10.52,9.09,-48.84,2.21,-22.47,38.89,-51.38,-12.50,57.43
IncomeOtherOperatingCosts_qq,,124.38,-64.13,30.82,-30.75,77.34,-97.14,4316.50,-75.91,271.08,-79.99,841.15,-64.33,-21.30,-57.42,925.55,-70.88,29.75,-36.68,89.99,-45.84,118.07,-58.60,54.55,-76.26,160.05,-55.57,311.07,-28.81,109.88,-83.41,959.09,-56.70,131.50,-61.40,216.56,-80.92,238.04,-21.96,362.70,-95.35,-11.22,152.67,318.24,-97.55,249.48,90.95,108.08,-73.60,33.46,248.17,-106.47,210.59,181.41
IncomeOtherOperatingCosts_sq,,-27.91,-64.95,1343.29,-85.41,77.34,-97.14,4316.50,-75.91,49.85,-79.99,125.33,-48.65,45.40,-33.96,178.55,0.45,19.18,-19.85,143.64,-40.27,8.43,-42.23,107.09,-66.47,28.17,-14.79,461.56,-64.79,19.44,21.10,171.45,-68.82,3.92,-26.77,283.65,-80.92,10.55,-23.58,157.50,-50.80,-14.98,16.62,133.75,-55.16,35.45,6.51,53.37,-63.30,26.39,32.86,1.91,-53.03,85.79
IncomeEBIT,58892000,4469000,-26854000,28152000,73009000,-1946000,-21248000,36912000,68764000,-43000,-18445000,47748000,71569000,3500000,-23696000,40387000,135723000,30109000,-25565000,85618000,118526000,11682000,-22883000,77370000,113461000,7615000,-25879000,87459000,107434000,-3183000,-37696000,69037000,77913000,72818000,-18904000,-7900000,50692000,7454000,-22564000,22099000,96127000,25273000,-18598000,66230000,126948000,16953000,-32788000,79454000,125519000,-17053000,30224000,26424000,135351000,-115755000
IncomeEBIT_yy,,,,,23.97,-143.54,20.88,31.12,-5.81,97.79,13.19,29.36,4.08,8239.53,-28.47,-15.42,89.64,760.26,-7.89,111.99,-12.67,-61.20,10.49,-9.63,-4.27,-34.81,-13.09,13.04,-5.31,-141.80,-45.66,-21.06,-27.48,2387.72,49.85,-111.44,-34.94,-89.76,-19.36,379.73,89.63,239.05,17.58,199.70,32.06,-32.92,-76.30,19.97,-1.13,-200.59,192.18,-66.74,7.83,-578.80
IncomeEBIT_sy,,,,,12.72,-128.50,37.16,29.45,10.41,108.84,14.22,23.09,4.13,59.30,-3.16,-7.46,43.68,23.90,-7.89,10.40,-5.68,-18.58,-1.23,8.67,7.34,-6.90,-7.30,13.04,-0.79,66.98,-21.32,-37.62,-28.50,-28.58,7.24,-29.69,-21.99,44.50,8.84,79.27,33.10,-0.62,58.83,-48.46,-3.10,-19.74,-21.60,19.97,-1.56,9.33,-10.46,32.53,7.83,-87.23
IncomeEBIT_qq,,-92.41,-700.90,204.83,159.34,-102.67,-991.88,273.72,86.29,-100.06,-42795.35,358.87,49.89,-95.11,-777.03,270.44,236.06,-77.82,-184.91,434.90,38.44,-90.14,-295.88,438.11,46.65,-93.29,-439.84,437.95,22.84,-102.96,-1084.29,283.14,12.86,-6.54,-125.96,58.21,741.67,-85.30,-402.71,197.94,334.98,-73.71,-173.59,456.11,91.68,-86.65,-293.41,342.33,57.98,-113.59,277.24,-12.57,412.23,-185.52
IncomeEBIT_sq,,-92.41,-39.03,27.02,124.34,-116.89,-24.09,273.72,59.81,-65.29,-590.81,52.28,104.64,-75.08,-82.47,0.31,119.19,-29.87,-16.40,-6.38,70.76,-35.57,1.36,3.05,52.64,-54.34,-10.35,15.03,100.11,-28.12,-59.42,19.15,89.74,-43.83,13.40,7.14,95.74,-35.58,-53.08,113.20,55.34,-45.68,19.34,3.67,96.28,-62.96,-11.33,28.67,120.96,-39.13,-27.77,73.20,8.06,-92.38
IncomeFinanceIncome,2010000,7659000,2020000,2215000,1482000,2851000,970000,1081000,1231000,7649000,2142000,-1625000,1946000,3328000,2284000,6598000,1638000,2846000,2318000,1616000,1745000,4340000,609000,1647000,2262000,2862000,2851000,1779000,2267000,2649000,1724000,259000,1479000,1610000,431000,12305000,1336000,1373000,1028000,568000,469000,546000,524000,679000,643000,1053000,858000,555000,1144000,1506000,1220000,2346000,1506000,2617000
IncomeFinanceIncome_yy,,,,,-26.27,-62.78,-51.98,-51.20,-16.94,168.29,120.82,-250.32,58.08,-56.49,6.63,506.03,-15.83,-14.48,1.49,-75.51,6.53,52.49,-73.73,1.92,29.63,-34.06,368.14,8.01,0.22,-7.44,-39.53,-85.44,-34.76,-39.22,-75.00,4650.97,-9.67,-14.72,138.52,-95.38,-64.90,-60.23,-49.03,19.54,37.10,92.86,63.74,-18.26,77.92,43.02,42.19,322.70,31.64,73.77
IncomeFinanceIncome_sy,,,,,-8.38,-13.74,-5.63,-20.51,11.31,92.91,120.82,-55.56,5.28,42.96,-8.98,19.25,12.90,-47.14,96.36,-11.01,40.87,-28.02,-9.48,9.32,29.52,69.78,15.26,19.72,37.48,9.28,81.51,12.54,-20.89,39.27,-59.99,-21.95,-10.23,-14.72,-9.53,44.11,-21.70,-51.49,-47.27,-66.08,-41.64,24.69,51.03,-31.58,172.24,11.14,-91.04,105.46,-66.55,173.33
IncomeFinanceIncome_qq,,281.04,-73.63,9.65,-33.09,92.38,-65.98,11.44,13.88,521.36,-72.00,-175.86,219.75,71.02,-31.37,188.88,-75.17,73.75,-18.55,-30.28,7.98,148.71,-85.97,170.44,37.34,26.53,-0.38,-37.60,27.43,16.85,-34.92,-84.98,471.04,8.86,-73.23,2754.99,-89.14,2.77,-25.13,-44.75,-17.43,16.42,-4.03,29.58,-5.30,63.76,-18.52,-35.31,106.13,31.64,-18.99,92.30,-35.81,73.77
IncomeFinanceIncome_sq,,-8.85,-80.91,287.64,-42.84,3.84,-68.93,11.44,88.02,12.54,-72.00,-44.14,-26.22,49.90,-55.38,188.88,-61.75,35.07,-16.98,-28.47,2.18,-61.66,44.08,59.14,-17.21,16.82,12.05,-22.49,63.72,-32.68,32.17,-44.27,-16.99,16.97,-44.12,-19.15,3.90,21.57,-16.61,-8.49,-3.40,-55.19,17.20,62.96,,63.76,-28.82,9.82,119.33,-65.89,-28.63,282.75,-61.16,57.87
IncomeFinanceCosts,10384000,9238000,7509000,7442000,7047000,10051000,5938000,6569000,6759000,5478000,5652000,6708000,6405000,6622000,6861000,10390000,8079000,5373000,5948000,8075000,6784000,3328000,3663000,9995000,6756000,5998000,6140000,11590000,6676000,5434000,4634000,6555000,4846000,4161000,3621000,4280000,3240000,2736000,3052000,4680000,3520000,2746000,2900000,3682000,3663000,3843000,3878000,-3949000,2093000,286000,8334000,-3927000,1864000,335000
IncomeFinanceCosts_yy,,,,,-32.14,8.80,-20.92,-11.73,-4.09,-45.50,-4.82,2.12,-5.24,20.88,21.39,54.89,26.14,-18.86,-13.31,-22.28,-16.03,-38.06,-38.42,23.78,-0.41,80.23,67.62,15.96,-1.18,-9.40,-24.53,-43.44,-27.41,-23.43,-21.86,-34.71,-33.14,-34.25,-15.71,9.35,8.64,0.37,-4.98,-21.32,4.06,39.95,33.72,-207.25,-42.86,-92.56,114.90,0.56,-10.94,17.13
IncomeFinanceCosts_sy,,,,,-20.92,-1.88,-27.54,9.54,-4.09,-40.53,-5.07,-11.99,-16.21,4.69,21.39,61.11,76.76,-18.86,-30.28,-28.10,-16.17,96.85,-29.85,23.78,-66.67,-85.26,67.62,1.78,49.44,217.61,-55.16,8.33,-13.99,13.68,-21.86,-37.10,-25.11,-24.47,10.39,110.34,8.64,0.37,38.57,-39.86,1.39,32.86,4.58,-12.32,-12.33,-21.65,1.86,12.80,-10.94,13.46
IncomeFinanceCosts_qq,,-11.04,-18.72,-0.89,-5.31,42.63,-40.92,10.63,2.89,-18.95,3.18,18.68,-4.52,3.39,3.61,51.44,-22.24,-33.49,10.70,35.76,-15.99,-50.94,10.07,172.86,-32.41,-11.22,2.37,88.76,-42.40,-18.60,-14.72,41.45,-26.07,-14.14,-12.98,18.20,-24.30,-15.56,11.55,53.34,-24.79,-21.99,5.61,26.97,-0.52,4.91,0.91,-201.83,153.00,-86.34,2813.99,-147.12,147.47,-82.03
IncomeFinanceCosts_sq,,8.05,-30.38,-0.89,-20.24,-8.97,-0.62,29.84,-19.96,-8.15,-0.72,40.73,-43.65,3.39,3.61,51.44,-29.70,-43.84,33.64,134.24,-15.99,-24.01,-19.26,68.27,-58.74,-32.14,206.21,-14.01,-6.50,-18.60,-14.72,59.27,-26.07,7.76,-26.37,28.98,-21.80,2.99,6.07,58.30,-41.38,-4.77,5.61,8.22,-1.49,5.74,-7.40,1.06,-4.20,-2.67,-1.04,20.88,-7.21,12.04
IncomeOtherIncome,,,,0,,0,0,-9061000,242000,0,9000,0,-1000,,,-1000,,-2208000,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IncomeOtherIncome_yy,,,,,,,,,,,,100.00,-100.41,,-100.00,,100.00,,,100.00,,100.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IncomeOtherIncome_sy,,,,,,,,,,,,96.54,-100.21,,-100.00,,-100.00,,,100.00,,100.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IncomeOtherIncome_qq,,,,,,,,,102.67,-100.00,,-100.00,,100.00,,,100.00,,100.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IncomeOtherIncome_sq,,,,,,,,,102.67,-146.88,,-100.00,,-100.00,,,100.00,,150.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IncomeNetGrossProfit,50518000,2890000,-32343000,22925000,67444000,-9146000,-26216000,22363000,63478000,2128000,-21946000,39415000,67109000,207000,-28273000,36594000,129282000,25374000,-29195000,79159000,113487000,12694000,-25937000,69022000,108967000,4479000,-29168000,77648000,103025000,-5968000,-40606000,62741000,74546000,70267000,-22094000,125000,48788000,6091000,-24588000,17987000,93076000,23073000,-20974000,63227000,123928000,14163000,-35808000,83958000,124570000,-15833000,23110000,32697000,134993000,-113473000
IncomeNetGrossProfit_yy,,,,,33.50,-416.47,18.94,-2.45,-5.88,123.27,16.29,76.25,5.72,-90.27,-28.83,-7.16,92.64,12157.97,-3.26,116.32,-12.22,-49.97,11.16,-12.81,-3.98,-64.72,-12.46,12.50,-5.45,-233.24,-39.21,-19.20,-27.64,1277.40,45.59,-99.80,-34.55,-91.33,-11.29,14289.60,90.78,278.80,14.70,251.51,33.15,-38.62,-70.73,32.79,0.52,-211.79,164.54,-61.06,8.37,-616.69
