,2005/Q1,2005/Q2,2005/Q3,2005/Q4,2006/Q1,2006/Q2,2006/Q3,2006/Q4,2007/Q1,2007/Q2,2007/Q3,2007/Q4,2008/Q1,2008/Q2,2008/Q3,2008/Q4,2009/Q1,2009/Q2,2009/Q3,2009/Q4,2010/Q1,2010/Q2,2010/Q3,2010/Q4,2011/Q1,2011/Q2,2011/Q3,2011/Q4,2012/Q1,2012/Q2,2012/Q3,2012/Q4,2013/Q1,2013/Q2,2013/Q3,2013/Q4,2014/Q1,2014/Q2,2014/Q3,2014/Q4,2015/Q1,2015/Q2,2015/Q3,2015/Q4,2016/Q1,2016/Q2,2016/Q3,2016/Q4,2017/Q1,2017/Q2,2017/Q3,2017/Q4,2018/Q1,2018/Q2
IncomeBeforeTaxProfit,1558000,-140000,-283000,2032000,1892000,-522000,-629000,1454000,1476000,-2288000,-2593000,-327000,927000,-1508000,-2239000,-2631000,3098000,-1423000,-1474000,-863000,-197000,-351000,-806000,2467000,2433000,-853000,-1440000,423000,3339000,1074000,-1111000,2840000,3260000,200000,-2283000,2589000,4467000,889000,-123000,3473000,6048000,592000,-523000,3925000,5511000,1639000,-861000,3754000,,,,,,
IncomeDiscontinuedProfit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,669000,327000,2371000,-325000,-390000,753000
IncomeNetProfit,1306000,-107000,-326000,1667000,1667000,-576000,-693000,1365000,933000,-2194000,-2593000,-301000,929000,-1439000,-2303000,-2214000,2614000,-1335000,-1582000,-652000,-158000,-454000,-1042000,1708000,1958000,-1052000,-1403000,271000,2832000,930000,-1270000,2399000,2855000,154000,-2195000,2262000,3749000,684000,-368000,3099000,5370000,478000,-836000,3444000,4888000,1259000,-964000,3342000,669000,327000,2371000,-325000,-390000,753000
IncomeShareholderNetProfit,1306000,-107000,-326000,1667000,1667000,-576000,-693000,1365000,933000,-2194000,-2593000,-301000,929000,-1439000,-2303000,-2214000,2614000,-1335000,-1582000,-652000,-158000,-454000,-1042000,1708000,1958000,-1052000,-1403000,271000,2832000,930000,-1270000,2399000,2855000,154000,-2195000,2262000,3749000,684000,-368000,3099000,5370000,478000,-836000,3444000,4888000,1259000,-964000,3342000,,,,,,
BalanceNoncurrentAssets,65993000,47634000,67485000,67667000,66602000,67122000,66856000,66321000,65995000,67609000,73407000,80478000,95312000,115807000,129526000,130030000,120713000,121546000,120478000,119937000,119126000,120055000,117278000,116679000,115680000,114968000,114448000,113608000,112375000,110164000,109510000,108405000,107450000,106569000,105777000,105470000,104793000,104054000,103263000,102520000,101983000,101424000,100393000,99486000,98631000,98366000,97742000,97345000,96406000,95640000,94724000,98098000,97704000,97186000
BalanceIntangibleAssets,346000,30000,335000,676000,380000,376000,377000,373000,406000,401000,397000,393000,388000,390000,455000,475000,431000,426000,443000,484000,613000,581000,545000,715000,683000,653000,622000,686000,666000,710000,699000,687000,677000,664000,659000,658000,649000,645000,643000,642000,640000,639000,638000,650000,649000,649000,648000,647000,647000,646000,645000,648000,647000,646000
BalanceProperty,63272000,10102000,64655000,64581000,63130000,63866000,63706000,63279000,63019000,65569000,71392000,77700000,92651000,113183000,126652000,127322000,118177000,119152000,118168000,117702000,116956000,116856000,114711000,113773000,112936000,112076000,111264000,110488000,109429000,107196000,106238000,105258000,104236000,103296000,102538000,102219000,101613000,100960000,100117000,99346000,98569000,97947000,97141000,96380000,95633000,95317000,94823000,94368000,93665000,93039000,92246000,95873000,95592000,94985000
BalanceNoncurrentReceivables,,,,,682000,600000,519000,394000,320000,222000,172000,,,,,,,,,60000,60000,34000,0,,420000,,,399000,375000,360000,,330000,315000,300000,270000,225000,90000,2334000,37478000,2458000,2304000,2304000,2279000,2253000,2201000,2176000,1311000,1286000,1260000,1234000,1209000,841000,786000,760000
BalanceNoncurrInvestments,735000,735000,684000,658000,633000,282000,222000,222000,256000,222000,222000,222000,221000,221000,633000,634000,627000,221000,604000,221000,589000,221000,574000,566000,559000,221000,544000,221000,529000,221000,506000,221000,476000,221000,386000,221000,296000,41000,24000,37000,106000,106000,1000,1000,74000,74000,106000,160000,1125000,1039000,1025000,1578000,1447000,1345000
BalanceOtherNoncurrentAssets,1233000,1132000,1067000,899000,1985000,1740000,1909000,1779000,1983000,2306000,2212000,2058000,2037000,1932000,1827000,1903000,1982000,1960000,1989000,1935000,1860000,1922000,1958000,2208000,2279000,2063000,1912000,1813000,1871000,1750000,1824000,1603000,1479000,1387000,1191000,1154000,1259000,10263000,10397000,11687000,9603000,10516000,10431000,10946000,10320000,9588000,10982000,12215000,10331000,12404000,14015000,11688000,7184000,8215000
BalanceCurrentAssets,6690000,7405000,5232000,5711000,5363000,7380000,4426000,5278000,4740000,5047000,3739000,4243000,8627000,9229000,7125000,6840000,6951000,7464000,5388000,6079000,6965000,7311000,6294000,7855000,10323000,11364000,10452000,11113000,14568000,15972000,15431000,11944000,15502000,17311000,12738000,11479000,15419000,2089000,1310000,1960000,1813000,2134000,2052000,1850000,2085000,1983000,2148000,1767000,1638000,1897000,1988000,1878000,1819000,1417000
BalanceInventory,2166000,2032000,1770000,1766000,1766000,1549000,1477000,1569000,1514000,1168000,1042000,968000,891000,819000,700000,727000,602000,520000,350000,344000,242000,221000,204000,232000,185000,179000,182000,186000,201000,164000,177000,198000,157000,133000,137000,125000,118000,5799000,7689000,6660000,5047000,6110000,5700000,5620000,4534000,4354000,5400000,6333000,4773000,5467000,8876000,6666000,3024000,3193000
BalanceCurrentReceivables,2505000,3413000,2191000,2120000,1914000,2787000,1770000,2107000,2078000,2275000,1752000,1923000,1443000,1633000,1137000,1024000,1586000,1728000,1239000,1168000,1981000,1683000,1145000,1455000,2382000,2312000,1557000,1635000,2310000,1975000,1631000,1051000,2168000,2262000,1571000,1307000,2432000,967000,967000,967000,1070000,912000,702000,907000,907000,907000,907000,919000,772000,734000,702000,702000,702000,102000
BalanceCurrentInvestments,102000,102000,102000,102000,102000,34000,33000,26000,26000,26000,8000,0,30000,30000,22000,22000,30000,30000,30000,30000,30000,30000,30000,38000,53000,60000,60000,896000,320000,1924000,1583000,1106000,1660000,2374000,2611000,1991000,2239000,2998000,2384000,1725000,1879000,1790000,1059000,2242000,857000,1043000,630000,504000,614000,2248000,554000,464000,467000,1110000
BalanceCash,723000,441000,5729000,6358000,5060000,4101000,4157000,4602000,3574000,3470000,3947000,4534000,4517000,4871000,6819000,8081000,8286000,8093000,11221000,13165000,13363000,9689000,12535000,14419000,10851000,9127000,12310000,512000,111000,176000,90000,254000,317000,195000,183000,353000,288000,198000,764000,2581000,570000,652000,580000,1261000,1060000,815000,539000,1219000,967000,762000,592000,1112000,655000,468000
BalanceOtherCurrentAssets,214000,911000,564000,389000,198000,966000,584000,614000,195000,1097000,765000,873000,398000,1267000,907000,792000,397000,1199000,806000,668000,222000,1006000,589000,497000,119000,920000,499000,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceAssetsForSale,,,,,,,,,,,,,,,,,,,,,,,,,,,,76256000,58031000,79172000,77270000,77118000,77553000,77802000,76641000,75583000,78591000,85622000,90809000,107716000,129822000,141214000,137214000,128928000,128236000,127883000,125169000,124837000,125418000,124658000,121105000,120958000,119708000,119495000
BalanceTotalAssets,117347000,116618000,118791000,118739000,115530000,114290000,113520000,113241000,110858000,110872000,111019000,110574000,108814000,109838000,111747000,111757000,109938000,109744000,112934000,113714000,112776000,108350000,111142000,112035000,110836000,109183000,112605000,37582000,41618000,35695000,35370000,34689000,34473000,35904000,35797000,35471000,36372000,38039000,37463000,36370000,36481000,37414000,35221000,33279000,31723000,32652000,31212000,28909000,22362000,24975000,23640000,22058000,20151000,19993000
BalanceCapital,19628000,18585000,20970000,22928000,21875000,21414000,20260000,23092000,24022000,22752000,23926000,26781000,26935000,24740000,25493000,29242000,29926000,29558000,30947000,36317000,36795000,33317000,34762000,39650000,40909000,39944000,41115000,1665000,1665000,1665000,1665000,1665000,1665000,1665000,1665000,1665000,1665000,1665000,1665000,1665000,1665000,1665000,1665000,1665000,1665000,1665000,1665000,1665000,1665000,1665000,1665000,1665000,1665000,1665000
BalanceShareCapital,1665000,1665000,1665000,1665000,1665000,1665000,1665000,1665000,1665000,1665000,1665000,1665000,1665000,1665000,1665000,1665000,1665000,1665000,1665000,1665000,1665000,1665000,1665000,1665000,1665000,1665000,1665000,-982000,-982000,-982000,-982000,-982000,-982000,-982000,-982000,-982000,-982000,-982000,-982000,-982000,-982000,-982000,-982000,-982000,-982000,-982000,-982000,-982000,-982000,-982000,-982000,-982000,-982000,-982000
BalanceOwnShares,-982000,,,,,,,,,,,,,,,,,,,,,,38225000,38957000,35622000,35622000,35622000,38269000,38394000,38394000,38394000,39621000,39621000,39621000,40194000,40868000,40868000,40869000,34712000,36002000,36002000,36001000,36001000,37238000,37237000,37237000,37237000,36320000,36320000,36409000,36078000,38308000,38308000,38307000
BalanceReserve,38307000,42102000,42102000,42102000,42102000,45188000,45188000,45188000,45188000,48642000,48642000,48642000,48642000,51961000,51961000,51961000,51961000,55316000,55316000,55316000,55316000,57832000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNonshareCapital,,,,,,,,,,,,,,,,,,,,,,,22002000,8250000,30020000,25907000,28946000,27970000,27170000,29616000,28918000,27808000,31700000,34472000,47473000,71509000,79238000,84985000,82093000,80847000,79243000,78832000,81124000,82724000,81410000,81919000,80973000,82038000,87180000,84982000,82655000,83426000,81911000,80085000
BalanceNoncurrentLiabilities,81871000,77930000,76206000,70766000,70118000,72820000,71849000,71686000,72273000,71842000,69923000,69203000,68007000,64360000,62668000,62368000,60296000,62041000,60435000,58608000,57089000,56580000,14507000,3000000,22629000,19220000,22167000,21256000,20526000,23051000,22419000,21917000,25871000,28768000,41825000,65915000,73710000,79495000,78485000,77299000,75695000,75295000,77589000,79190000,78495000,81447000,78292000,3284000,,,,,,
BalanceNoncurrentTradeLiabilities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77873000,78386000,77433000,83642000,79121000,76491000,75311000,74754000,74094000,72669000,66926000,66279000,68984000,68317000,67851000,68435000,68003000,66389000,65670000
BalanceNoncurrentBorrowings,64474000,60525000,59136000,58510000,56764000,58208000,56896000,54708000,53557000,52739000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentObligations,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentLeasing,,,,,,,,,,,7495000,5250000,7391000,6687000,6779000,6714000,6644000,6565000,6499000,5891000,5829000,5704000,5648000,5594000,5528000,5490000,3608000,3548000,3548000,3537000,3535000,3534000,3537000,3533000,3540000,3543000,3538000,3535000,3534000,5134000,5420000,4774000,3833000,3836000,3537000,3840000,3839000,3836000,3532000,3835000,3838000,3839000,3534000,3533000
BalanceNoncurrentOtherLiabilities,3533000,3835000,3532000,3858000,3532000,3833000,3539000,3900000,3532000,3841000,16672000,8163000,13457000,15993000,13483000,15110000,14728000,11228000,11194000,14411000,15883000,18874000,23873000,21832000,24562000,17008000,13556000,15666000,15988000,15125000,14804000,20332000,18273000,15546000,17927000,17519000,12322000,12737000,15378000,14395000,13900000,13570000,11005000,15330000,13943000,16070000,18002000,14273000,11944000,10193000,12825000,14412000,12592000,10809000
BalanceCurrentLiabilities,12179000,17627000,14729000,13613000,14737000,14339000,11950000,11319000,12150000,14910000,15895000,7627000,12663000,15305000,12797000,14377000,13679000,10568000,10415000,13005000,14544000,18017000,22841000,20670000,22219000,14833000,12960000,14927000,15294000,14675000,14060000,19799000,3936000,3725000,4539000,16934000,3739000,12324000,3928000,13884000,3839000,14727000,3551000,15342000,3610000,13837000,3302000,4963000,4421000,4432000,10283000,3874000,17068000,2493000
BalanceCurrentTradePayablesv,4498000,2765000,2530000,4433000,2456000,,,,,,,,,,,,,,,,,,,,,,,10952000,9840000,10659000,4273000,8369000,5450000,,4326000,9620000,4515000,4998000,5157000,4462000,5060000,8355000,8877000,8820000,5926000,5907000,6564000,6228000,6479000,,,,,
BalanceCurrentBorrowings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentObligations,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,530000,509000,539000,456000,435000
BalanceCurrentLeasing,476000,447000,358000,400000,667000,757000,293000,427000,577000,589000,441000,593000,713000,668000,449000,726000,503000,3348000,1980000,2711000,553000,4285000,413000,3059000,483000,4583000,13570000,10988000,573000,6035000,728000,4758000,402000,4099000,232000,3226000,14374000,3669000,526000,3225000,522000,3860000,238000,3137000,8385000,3491000,322000,3448000,8409000,247000,27000,255000,232000,251000
BalanceCurrentOtherLiabilities,257000,602000,302000,379000,739000,582000,564000,605000,585000,1754000,1734000,3000,26000,26000,1000,18000,30000,37000,1000,18000,32000,25000,22000,28000,28000,17000,30000,31000,14000,34000,28000,21000,38000,29000,20000,37000,21000,15000,28000,22000,18000,22000,76256000,58031000,79172000,77270000,77118000,77553000,77802000,76641000,75583000,78591000,85622000,90809000
BalanceReckoning,107716000,129822000,141214000,137214000,128928000,128236000,127883000,125169000,124837000,125418000,124658000,121105000,120958000,119708000,119495000,117347000,116618000,118791000,118739000,115530000,114290000,113520000,113241000,110858000,110872000,111019000,110574000,108814000,109838000,111747000,111757000,109938000,109744000,112934000,113714000,112776000,108350000,111142000,112035000,110836000,109183000,112605000,,,,,,,,,,,,
BalanceTotalEquityAndLiabilities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashflowOperatingCashflow,-600000,773000,2363000,1784000,-1461000,1613000,1923000,767000,82000,2390000,2784000,-2530000,-1957000,-1566000,7831000,-539000,-1064000,1420000,1985000,1560000,852000,3266000,2515000,595000,739000,3550000,3412000,1908000,982000,3510000,4490000,1591000,812000,2776000,3422000,3013000,871000,3704000,2938000,2333000,1888000,4648000,2950000,3008000,1141000,5430000,5401000,1874000,896000,4925000,4968000,2273000,717000,5236000
CashflowAmortization,638000,-334000,1591000,662000,629000,657000,646000,623000,628000,633000,631000,626000,632000,566000,721000,1100000,1110000,1013000,1075000,1054000,1076000,1091000,1093000,1101000,1102000,1097000,1098000,1115000,1091000,1076000,1063000,1065000,1044000,1030000,998000,910000,920000,913000,915000,933000,922000,925000,934000,913000,911000,917000,914000,924000,927000,928000,928000,957000,968000,953000
CashflowInvestingCashflow,4789000,-965000,-723000,-1127000,1594000,-1052000,-364000,178000,107000,-407000,-6349000,-4205000,-13025000,-18724000,-18314000,-1178000,6744000,-1559000,102000,-589000,-381000,-599000,2208000,-354000,-5000,-185000,-275000,-106000,66000,6417000,-491000,44000,-1056000,656000,-186000,-451000,-160000,-363000,-66000,-119000,-71000,-305000,-65000,-144000,-152000,-484000,-349000,-499000,-180000,-299000,-88000,-4468000,-379000,-349000
CashflowCapex,145000,203000,2026000,1482000,231000,1648000,567000,353000,443000,567000,6455000,4776000,13095000,18776000,18509000,1243000,621000,1601000,830000,650000,415000,643000,663000,136000,30000,218000,284000,325000,34000,54000,93000,70000,26000,507000,232000,73000,239000,394000,114000,155000,102000,348000,85000,196000,168000,538000,443000,564000,198000,354000,123000,4519000,481000,400000
CashflowFinancingCashflow,-5921000,2098000,-2518000,-998000,-610000,-7000,-845000,-708000,-809000,-1735000,4324000,6121000,14323000,20444000,10394000,986000,-4455000,-1246000,-1901000,-1384000,-597000,-2557000,-3089000,-1935000,-824000,-3362000,-2494000,-2190000,-1332000,-4634000,-3372000,-2933000,-712000,-3390000,-2780000,-3590000,-813000,-2866000,-2284000,-2230000,-1463000,-2394000,-1628000,-2655000,-1185000,-1825000,-3082000,-1220000,-4350000,-1787000,-3031000,-1278000,-2063000,-1791000
CashflowShareCapitalCash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashflowDividend,,,,657000,,,821000,,,1866000,,876000,36000,,909000,,,935000,,,935000,,,935000,,,1105000,,,1105000,,,1190000,,1360000,0,,,1525000,5000,,-1732000,1906000,-878000,-341000,-477000,554000,714000,237000,-620000,248000,759000,-614000,-659000
CashflowNetCashflow,154000,-89000,-731000,1225000,-1385000,186000,-413000,-126000,110000,1634000,-1694000,-90000,3000,643000,-388000,-284000,5293000,627000,-1298000,-956000,42000,456000,-1028000,-102000,475000,588000,-16000,354000,1949000,1257000,209000,-196000,3121000,1970000,155000,-3634000,2839000,1849000,-3473000,-1725000,3096000,,,,,,,,,,,,,
