,2005/Q1,2005/Q2,2005/Q3,2005/Q4,2006/Q1,2006/Q2,2006/Q3,2006/Q4,2007/Q1,2007/Q2,2007/Q3,2007/Q4,2008/Q1,2008/Q2,2008/Q3,2008/Q4,2009/Q1,2009/Q2,2009/Q3,2009/Q4,2010/Q1,2010/Q2,2010/Q3,2010/Q4,2011/Q1,2011/Q2,2011/Q3,2011/Q4,2012/Q1,2012/Q2,2012/Q3,2012/Q4,2013/Q1,2013/Q2,2013/Q3,2013/Q4,2014/Q1,2014/Q2,2014/Q3,2014/Q4,2015/Q1,2015/Q2,2015/Q3,2015/Q4,2016/Q1,2016/Q2,2016/Q3,2016/Q4,2017/Q1,2017/Q2,2017/Q3,2017/Q4,2018/Q1,2018/Q2
IncomeDistributionExpenses,,,,14090000,,,,15456000,4062000,4341000,3713000,4268000,3797000,3507000,2928000,2753000,3034000,3444000,3110000,3400000,3550000,3694000,3111000,3110000,3179000,3495000,2860000,3732000,3752000,3695000,3442000,3290000,3813000,3869000,3638000,3133000,3861000,3907000,3622000,3244000,3673000,3804000,3261000,3434000,3499000,3523000,3084000,3196000,4052000,4158000,3173000,3389000,3779000,4022000
IncomeDistributionExpenses_yy,,,,,,,,9.69,,,,-72.39,-6.52,-19.21,-21.14,-35.50,-20.09,-1.80,6.22,23.50,17.01,7.26,0.03,-8.53,-10.45,-5.39,-8.07,20.00,18.02,5.72,20.35,-11.84,1.63,4.71,5.69,-4.77,1.26,0.98,-0.44,3.54,-4.87,-2.64,-9.97,5.86,-4.74,-7.39,-5.43,-6.93,15.80,18.02,2.89,6.04,-6.74,-3.27
IncomeDistributionExpenses_sy,,,,,,,,10.29,,,,-7.00,-6.96,-3.12,9.88,14.95,31.22,-1.80,8.24,18.39,17.01,7.26,17.10,-8.53,25.00,6.33,-0.58,12.90,9.79,5.72,-15.80,-4.78,1.36,-30.72,5.69,-4.77,33.52,23.13,14.74,12.75,0.32,7.83,3.30,21.27,15.19,2.40,-2.91,-6.93,4.24,9.74,14.16,0.60,4.90,-2.69
IncomeDistributionExpenses_qq,,,,,-100.00,,,,-73.72,6.87,-14.47,14.95,-11.04,-7.64,-16.51,-5.98,10.21,13.51,-9.70,9.32,4.41,4.06,-15.78,-0.03,2.22,9.94,-18.17,30.49,0.54,-1.52,-6.85,-4.42,15.90,1.47,-5.97,-13.88,23.24,1.19,-7.29,-10.44,13.22,3.57,-14.27,5.31,1.89,0.69,-12.46,3.63,26.78,2.62,-23.69,6.81,11.51,6.43
IncomeDistributionExpenses_sq,,,,,-7.97,,,,-5.10,3.61,-2.88,14.95,-13.31,6.55,4.33,9.36,0.67,-12.41,13.78,16.27,-16.98,-0.97,10.35,-0.03,-1.66,-5.20,-8.31,12.89,-9.89,-5.60,-14.72,20.61,-11.39,1.96,2.01,13.86,15.58,10.88,-9.93,14.40,-15.51,11.33,-2.95,16.55,1.89,14.62,-7.52,15.47,8.90,8.01,2.00,6.81,11.51,1.97
IncomeAdministrativExpenses,,,,23990000,,,,23928000,7902000,8641000,7418000,7072000,7856000,6700000,6180000,5305000,6153000,6440000,4868000,5231000,5814000,5852000,5578000,5298000,6822000,6586000,6363000,5056000,6500000,6612000,5825000,4829000,6442000,6923000,6067000,4414000,6931000,7350000,6108000,4370000,6823000,7290000,6450000,3834000,7080000,7347000,6979000,4384000,7349000,8022000,6438000,5987000,7545000,7898000
IncomeAdministrativExpenses_yy,,,,,,,,-0.26,,,,-70.44,-0.58,-22.46,-16.69,-24.99,-21.68,-3.88,-21.23,-1.39,-5.51,-9.13,14.59,1.28,17.34,12.54,14.07,-4.57,-4.72,0.39,-8.46,-4.49,-0.89,4.70,4.15,-8.59,7.59,6.17,0.68,-1.00,-1.56,-0.82,5.60,-12.27,3.77,0.78,8.20,14.35,3.80,9.19,-7.75,36.56,2.67,-1.55
IncomeAdministrativExpenses_sy,,,,,,,,-5.74,,,,-20.48,-0.56,-10.58,-11.91,-9.51,-1.12,-2.22,0.81,-7.38,-5.51,-9.38,-8.02,-19.34,-0.91,6.54,-2.54,315.09,-10.70,-12.80,-12.27,-27.23,-0.89,-31.18,4.15,-17.87,0.27,8.04,3.46,13.41,-5.46,0.90,5.49,-0.86,3.77,17.83,8.20,14.35,3.80,-1.81,-6.30,2.34,1.42,-0.37
IncomeAdministrativExpenses_qq,,,,,-100.00,,,,-66.98,9.35,-14.15,-4.66,11.09,-14.71,-7.76,-14.16,15.98,4.66,-24.41,7.46,11.15,0.65,-4.68,-5.02,28.77,-3.46,-3.39,-20.54,28.56,1.72,-11.90,-17.10,33.40,7.47,-12.36,-27.25,57.02,6.05,-16.90,-28.45,56.13,6.84,-11.52,-40.56,84.66,3.77,-5.01,-37.18,67.63,9.16,-19.75,-7.01,26.02,4.68
IncomeAdministrativExpenses_sq,,,,,-22.01,,,,-22.18,4.51,-3.83,9.53,-2.92,-1.32,-7.76,9.95,-1.03,1.15,0.07,3.74,1.15,-9.43,2.42,-5.02,178.61,2.38,-3.76,27.93,-33.13,1.72,-8.88,9.11,-6.85,-14.86,-9.91,-2.88,14.98,-0.37,1.10,17.90,-10.55,-3.51,3.46,7.56,3.14,3.05,-3.81,-6.67,2.53,2.17,-4.80,10.15,1.30,-3.88
IncomeGrossProfit,2316000,2882000,625000,502000,1039000,3126000,1354000,1358000,4811000,5906000,5017000,2768000,3707000,890000,-3284000,-1538000,454000,2492000,-160000,-692000,88000,1168000,878000,-2544000,1774000,1899000,1156000,981000,1668000,2348000,72000,263000,1286000,2756000,301000,1242000,2922000,3548000,-283000,1331000,1762000,1612000,-1637000,2004000,1733000,3675000,-1956000,1157000,763000,1819000,-157000,1985000,2888000,5136000
IncomeGrossProfit_yy,,,,,-55.14,8.47,116.64,170.52,363.04,88.93,270.53,103.83,-22.95,-84.93,-165.46,-155.56,-87.75,180.00,95.13,55.01,-80.62,-53.13,648.75,-267.63,1915.91,62.59,31.66,138.56,-5.98,23.64,-93.77,-73.19,-22.90,17.38,318.06,372.24,127.22,28.74,-194.02,7.17,-39.70,-54.57,-478.45,50.56,-1.65,127.98,-19.49,-42.27,-55.97,-50.50,91.97,71.56,278.51,182.35
IncomeGrossProfit_sy,,,,,-33.46,19.34,47.82,69.34,179.26,62.68,132.19,200.80,3.98,-71.05,-52.05,-109.79,-87.75,-36.86,-86.62,-13.91,-80.62,40.99,-40.71,-88.60,-76.52,-18.15,73.22,63.80,-4.64,43.70,-35.10,-15.97,24.46,76.55,155.54,111.80,88.11,55.18,-17.46,32.20,16.65,-46.23,59.96,37.97,7.25,70.83,-46.98,-42.61,-5.05,-34.58,32.30,7.47,28.70,-12.10
IncomeGrossProfit_qq,,24.44,-78.31,-19.68,106.97,200.87,-56.69,0.30,254.27,22.76,-15.05,-44.83,33.92,-75.99,-468.99,53.17,129.52,448.90,-106.42,-332.50,112.72,1227.27,-24.83,-389.75,169.73,7.05,-39.13,-15.14,70.03,40.77,-96.93,265.28,388.97,114.31,-89.08,312.62,135.27,21.42,-107.98,570.32,32.38,-8.51,-201.55,222.42,-13.52,112.06,-153.22,159.15,-34.05,138.40,-108.63,1364.33,45.49,77.84
IncomeGrossProfit_sq,,1.82,23.18,-20.41,-24.94,39.94,48.84,-14.12,135.98,-42.56,43.56,69.11,-47.34,-75.99,34.20,35.02,129.52,-80.06,57.85,25.08,101.30,-199.21,-26.06,-58.44,11.24,-10.22,57.64,-12.78,-20.32,39.42,47.60,22.68,9.25,74.20,13.26,40.30,33.78,46.90,-70.46,54.70,19.16,-6.77,21.72,19.27,-11.20,-1.32,16.62,-16.31,-18.29,87.29,-32.63,-17.06,29.72,39.80
IncomeOtherOperatingIncome,,,,3215000,,,,4410000,352000,1088000,425000,363000,568000,287000,297000,351000,999000,873000,884000,1185000,836000,340000,2538000,-1170000,1090000,642000,457000,107000,1613000,555000,271000,-185000,482000,143000,-92000,-74000,440000,37000,92000,36000,-231000,115000,-161000,847000,1362000,530000,-240000,-195000,233000,1248000,138000,252000,304000,530000
IncomeOtherOperatingIncome_yy,,,,,,,,37.17,,,,-91.77,61.36,-73.62,-30.12,-3.31,75.88,204.18,197.64,237.61,-16.32,-61.05,187.10,-198.73,30.38,88.82,-81.99,109.15,47.98,-13.55,-40.70,-272.90,-70.12,-74.23,-133.95,60.00,-8.71,-74.13,200.00,148.65,-152.50,210.81,-275.00,2252.78,689.61,360.87,-49.07,-123.02,-82.89,135.47,157.50,229.23,30.47,-57.53
IncomeOtherOperatingIncome_sy,,,,,,,,-14.26,,,,28.80,32.57,15.42,-30.12,-15.73,-35.14,17.62,27.27,16.00,25.83,-61.05,-16.07,9.20,30.38,-15.92,-64.32,44.78,-40.00,-14.29,-23.64,11.97,145.92,-20.86,-72.73,77.48,-34.55,-12.20,122.67,44.54,3.16,-16.10,-26.07,287.48,-24.68,237.99,-15.94,-40.89,61.97,42.21,57.02,87.77,-39.52,-63.93
IncomeOtherOperatingIncome_qq,,,,,-100.00,,,,-92.02,209.09,-60.94,-14.59,56.47,-49.47,3.48,18.18,184.62,-12.61,1.26,34.05,-29.45,-59.33,646.47,-146.10,193.16,-41.10,-28.82,-76.59,1407.48,-65.59,-51.17,-168.27,360.54,-70.33,-164.34,19.57,694.59,-91.59,148.65,-60.87,-741.67,149.78,-240.00,626.09,60.80,-61.09,-145.28,18.75,219.49,435.62,-88.94,82.61,20.63,74.34
IncomeOtherOperatingIncome_sq,,,,,-71.24,,,,-39.35,213.79,5.03,53.82,-51.70,-22.12,3.48,4.17,52.46,16.67,-8.11,34.05,-29.45,-55.67,20.04,-15.66,95.34,-41.10,-28.82,-70.37,62.17,43.23,-45.03,-14.10,-3.30,-36.22,-70.17,526.45,37.24,-20.48,40.52,-18.67,-35.53,46.12,-13.89,86.88,-47.51,28.28,-63.06,18.75,40.13,51.25,-37.99,121.10,-57.73,
IncomeOtherOperatingCosts,,,,3601000,,,,2645000,245000,337000,324000,510000,345000,600000,319000,1144000,1233000,849000,863000,1513000,895000,229000,2547000,-1350000,468000,766000,536000,311000,97000,317000,238000,-243000,61000,85000,75000,129000,32000,88000,101000,1283000,37000,56000,161000,257000,162000,65000,86000,106000,108000,78000,92000,69000,47000,72000
IncomeOtherOperatingCosts_yy,,,,,,,,-26.55,,,,-80.72,40.82,78.04,-1.54,124.31,257.39,41.50,170.53,32.26,-27.41,-73.03,195.13,-189.23,-47.71,234.50,-78.96,123.04,-79.27,-58.62,-55.60,-178.14,-37.11,-73.19,-68.49,153.09,-47.54,3.53,34.67,894.57,15.62,-36.36,59.41,-79.97,337.84,16.07,-46.58,-58.75,-33.33,20.00,6.98,-34.91,-56.48,-7.69
IncomeOtherOperatingCosts_sy,,,,,,,,50.45,,,,-13.44,56.80,35.24,-1.54,62.38,79.22,-34.78,50.49,32.26,-27.41,-49.65,-30.31,-74.17,-27.68,98.95,42.13,8.82,-11.23,-58.62,-89.39,-43.59,31.79,-52.97,59.32,61.86,-62.27,96.97,-20.82,-74.08,103.19,-36.00,22.28,317.53,240.62,59.30,144.30,-68.34,-18.64,-49.82,-10.24,18.25,-27.42,-7.69
IncomeOtherOperatingCosts_qq,,,,,-100.00,,,,-90.74,37.55,-3.86,57.41,-32.35,73.91,-46.83,258.62,7.78,-31.14,1.65,75.32,-40.85,-74.41,1012.23,-153.00,134.67,63.68,-30.03,-41.98,-68.81,226.80,-24.92,-202.10,125.10,39.34,-11.76,72.00,-75.19,175.00,14.77,1170.30,-97.12,51.35,187.50,59.63,-36.96,-59.88,32.31,23.26,1.89,-27.78,17.95,-25.00,-31.88,53.19
IncomeOtherOperatingCosts_sq,,,,,-48.12,,,,-74.01,-1.94,23.07,57.41,-49.39,39.16,673.46,-48.88,7.78,72.19,66.67,137.19,-86.44,-38.26,-21.54,391.80,-81.11,63.68,-6.24,-41.98,-68.81,226.80,-73.40,140.62,-61.59,24.12,95.26,262.47,-89.00,175.00,-26.45,145.36,0.69,1.14,33.92,430.98,-72.11,-28.79,-45.61,57.25,-35.60,-26.26,-22.18,389.51,-75.20,-3.66
IncomeEBIT,2315000,2705000,754000,165000,1002000,3276000,1492000,2872000,4918000,6657000,5118000,2621000,3930000,577000,-3306000,-2331000,220000,2516000,-139000,-1020000,29000,1279000,869000,-2364000,2396000,1775000,1077000,777000,3184000,2586000,105000,321000,1707000,2814000,134000,1039000,3330000,3497000,-292000,84000,1494000,1671000,-1959000,2594000,2933000,4140000,-2282000,856000,888000,2989000,-111000,2168000,3145000,5594000
IncomeEBIT_yy,,,,,-56.72,21.11,97.88,1640.61,390.82,103.21,243.03,-8.74,-20.09,-91.33,-164.60,-188.94,-94.40,336.05,95.80,56.24,-86.82,-49.17,725.18,-131.76,8162.07,38.78,23.94,132.87,32.89,45.69,-90.25,-58.69,-46.39,8.82,27.62,223.68,95.08,24.27,-317.91,-91.92,-55.14,-52.22,-570.89,2988.10,96.32,147.76,-16.49,-67.00,-69.72,-27.80,95.14,153.27,254.17,87.15
IncomeEBIT_sy,,,,,-72.56,32.73,39.56,175.80,138.27,50.75,126.12,56.53,30.39,-72.07,-16.27,-110.21,-8.21,-77.42,-95.46,-92.64,-72.75,-49.17,-42.86,-131.76,114.26,-27.33,52.41,49.30,-26.72,45.69,-1.19,-17.73,-8.43,64.65,27.62,65.40,61.16,49.22,8.40,47.42,11.95,-44.40,30.06,18.34,11.69,67.10,-26.02,-32.25,-3.79,-27.80,50.29,11.20,28.28,-19.24
IncomeEBIT_qq,,16.85,-72.13,-78.12,507.27,226.95,-54.46,92.49,71.24,35.36,-23.12,-48.79,49.94,-85.32,-672.96,29.49,109.44,1043.64,-105.52,-633.81,102.84,4310.34,-32.06,-372.04,201.35,-25.92,-39.32,-27.86,309.78,-18.78,-95.94,205.71,431.78,64.85,-95.24,675.37,220.50,5.02,-108.35,128.77,1678.57,11.85,-217.24,232.41,13.07,41.15,-155.12,137.51,3.74,236.60,-103.71,2053.15,45.06,77.87
IncomeEBIT_sq,,-50.15,8.92,-41.61,-40.90,59.61,15.65,50.59,33.32,10.38,19.70,86.33,-45.81,-85.32,12.33,29.49,109.44,-66.67,13.71,-2.63,102.84,-6.50,-21.11,-160.73,114.22,-97.14,92.06,-27.86,34.26,-18.78,30.68,20.18,37.47,53.93,-54.24,25.79,145.26,34.39,-33.15,37.38,68.31,11.85,21.40,12.33,13.07,13.38,2.21,-60.10,3.74,77.16,-28.86,-56.78,88.14,1.66
IncomeFinanceIncome,267000,418000,461000,404000,398000,393000,224000,237000,216000,1031000,118000,756000,978000,137000,147000,-50000,112000,45000,333000,227000,99000,130000,79000,229000,218000,132000,45000,215000,200000,142000,210000,161000,89000,43000,131000,322000,116000,180000,57000,30000,579000,60000,-52000,44000,20000,25000,22000,26000,260000,184000,-112000,324000,78000,67000
IncomeFinanceIncome_yy,,,,,49.06,-5.98,-51.41,-41.34,-45.73,162.34,-47.32,218.99,352.78,-86.71,24.58,-106.61,-88.55,-67.15,126.53,554.00,-11.61,188.89,-76.28,0.88,120.20,1.54,-43.04,-6.11,-8.26,7.58,366.67,-25.12,-55.50,-69.72,-37.62,100.00,30.34,318.60,-56.49,-90.68,399.14,-66.67,-191.23,46.67,-96.55,-58.33,142.31,-40.91,1200.00,636.00,-609.09,1146.15,-70.00,-63.59
IncomeFinanceIncome_sy,,,,,2.79,-17.76,47.19,-66.92,-52.20,48.04,-50.14,65.36,228.52,33.35,-40.99,-13.00,-88.55,63.73,28.24,100.93,-5.05,188.89,-97.56,132.40,-74.37,-49.23,16.94,12.09,32.91,-29.84,270.79,-25.12,-55.50,-16.73,-37.91,-66.12,30.34,122.98,-6.94,-78.45,48.42,-21.58,-100.00,2.18,-70.10,37.51,224.73,-89.10,188.66,636.00,-353.11,1146.15,-96.51,-92.58
IncomeFinanceIncome_qq,,56.55,10.29,-12.36,-1.49,-1.26,-43.00,5.80,-8.86,377.31,-88.55,540.68,29.37,-85.99,7.30,-134.01,324.00,-59.82,640.00,-31.83,-56.39,31.31,-39.23,189.87,-4.80,-39.45,-65.91,377.78,-6.98,-29.00,47.89,-23.33,-44.72,-51.69,204.65,145.80,-63.98,55.17,-68.33,-47.37,1830.00,-89.64,-186.67,184.62,-54.55,25.00,-12.00,18.18,900.00,-29.23,-160.87,389.29,-75.93,-14.10
IncomeFinanceIncome_sq,,72.20,-17.19,-7.94,-35.18,18.78,-18.24,-12.36,-30.86,71.11,-47.26,-46.36,29.37,-68.42,100.00,-91.45,-30.12,-59.82,8.20,-17.42,-73.78,-59.87,-69.62,111.84,-56.08,136.34,-56.06,177.01,-6.98,-29.00,22.92,-12.30,-44.72,26.97,35.03,54.40,-10.56,0.55,-39.60,-47.37,136.65,-10.92,-84.71,184.62,22.72,100.00,-12.00,18.18,253.71,-14.62,-130.72,197.40,-87.40,70.26
IncomeFinanceCosts,985000,982000,977000,776000,725000,745000,612000,558000,527000,696000,472000,542000,603000,647000,633000,4887000,2871000,-270000,193000,770000,793000,364000,603000,397000,669000,454000,946000,365000,474000,528000,431000,422000,472000,351000,295000,468000,433000,482000,385000,509000,323000,394000,307000,306000,268000,670000,-146000,486000,337000,298000,244000,274000,396000,432000
IncomeFinanceCosts_yy,,,,,-26.40,-24.13,-37.36,-28.09,-27.31,-6.58,-22.88,-2.87,14.42,-7.04,34.11,801.66,376.12,-141.73,-69.51,-84.24,-72.38,234.81,212.44,-48.44,-15.64,24.73,56.88,-8.06,-29.15,16.30,-54.44,15.62,-0.42,-33.52,-31.55,10.90,-8.26,37.32,30.51,8.76,-25.40,-18.26,-20.26,-39.88,-17.03,70.05,-147.56,58.82,25.75,-55.52,267.12,-43.62,17.51,44.97
IncomeFinanceCosts_sy,,,,,12.28,76.68,-34.93,23.04,20.02,-6.18,72.08,18.08,35.64,9.50,34.11,34.45,76.47,-67.64,-68.34,-46.09,-51.67,122.99,12.94,-38.42,6.45,7.97,52.94,27.67,-39.51,16.30,-58.48,-15.28,-30.45,-33.52,-88.26,-28.27,-27.92,-5.29,30.51,75.50,-10.23,-50.83,-20.26,7.04,-14.92,155.23,-71.01,58.82,20.24,-55.52,178.65,-40.36,2.20,44.97
IncomeFinanceCosts_qq,,-0.30,-0.51,-20.57,-6.57,2.76,-17.85,-8.82,-5.56,32.07,-32.18,14.83,11.25,7.30,-2.16,672.04,-41.25,-109.40,171.48,298.96,2.99,-54.10,65.66,-34.16,68.51,-32.14,108.37,-61.42,29.86,11.39,-18.37,-2.09,11.85,-25.64,-15.95,58.64,-7.48,11.32,-20.12,32.21,-36.54,21.98,-22.08,-0.33,-12.42,150.00,-121.79,432.88,-30.66,-11.57,-18.12,12.30,44.53,9.09
IncomeFinanceCosts_sq,,-19.06,32.84,-22.74,41.18,43.44,-22.71,1.32,0.34,21.44,-1.20,14.83,7.27,7.30,15.66,-34.22,-32.90,-29.30,82.33,14.47,-19.13,7.53,-15.14,41.23,5.76,2.97,108.37,-56.55,-75.05,4.93,-21.27,-10.19,-47.87,-34.23,-15.95,53.25,-27.77,6.56,2.66,11.16,-58.83,2.82,-22.08,25.77,-12.42,101.25,-100.00,14.52,-30.66,5.74,4.24,-3.34,22.23,6.13
IncomeOtherIncome,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,209000,-153000,-93000,109000,-29000,-283000
IncomeOtherIncome_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-113.88,-84.97
IncomeOtherIncome_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-117.35,-84.97
IncomeOtherIncome_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-173.21,39.22,217.20,-126.61,-875.86
IncomeOtherIncome_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-173.21,39.22,217.20,-100.00,-365.62
IncomeNetGrossProfit,1597000,2141000,238000,-207000,675000,2924000,1104000,2551000,4607000,6992000,4764000,2835000,4305000,67000,-3792000,-7268000,-2539000,2831000,1000,-1563000,-665000,1045000,345000,-2532000,1945000,1453000,176000,627000,2910000,2200000,-116000,60000,1324000,2506000,-30000,893000,3013000,3195000,-620000,-395000,1750000,1337000,-2318000,2332000,2685000,3495000,-2114000,396000,1020000,2722000,-560000,2327000,2798000,4946000
IncomeNetGrossProfit_yy,,,,,-57.73,36.57,363.87,1332.37,582.52,139.12,331.52,11.13,-6.56,-99.04,-179.60,-356.37,-158.98,4125.37,100.03,78.49,73.81,-63.09,34400.00,-62.00,392.48,39.04,-48.99,124.76,49.61,51.41,-165.91,-90.43,-54.50,13.91,74.14,1388.33,127.57,27.49,-1966.67,-144.23,-41.92,-58.15,-273.87,690.38,53.43,161.41,8.80,-83.02,-62.01,-22.12,73.51,487.63,174.31,81.70
IncomeNetGrossProfit_sy,,,,,-73.35,30.31,56.64,141.96,202.67,88.42,153.58,27.48,56.82,-94.89,-31.23,-119.97,-75.42,-102.04,-100.90,69.38,-0.08,-63.09,-37.15,-62.00,105.56,17.03,61.56,82.64,-14.18,61.72,18.70,-53.17,10.72,119.27,-14.14,87.96,125.69,58.91,9.96,3.58,33.88,-66.47,57.80,49.08,34.54,22.97,-7.96,-83.02,-3.18,-22.12,-18.07,21.23,-4.95,-74.58
IncomeNetGrossProfit_qq,,34.06,-88.88,-186.97,426.09,333.19,-62.24,131.07,80.60,51.77,-31.86,-40.49,51.85,-98.44,-5759.70,-91.67,65.07,211.50,-99.96,-156400.00,57.45,257.14,-66.99,-833.91,176.82,-25.30,-87.89,256.25,364.11,-24.40,-105.27,151.72,2106.67,89.27,-101.20,3076.67,237.40,6.04,-119.41,36.29,543.04,-23.60,-273.37,200.60,15.14,30.17,-160.49,118.73,157.58,166.86,-120.57,515.54,20.24,76.77
IncomeNetGrossProfit_sq,,-26.05,-39.86,-28.63,-55.74,65.22,13.46,21.18,37.48,-20.36,50.14,64.84,-41.81,-84.14,156.60,-96.05,65.07,-31.55,14.62,15.93,57.45,-214.54,-24.28,-143.14,123.51,-96.62,-1.45,131.51,42.78,-42.39,125.76,82.18,38.64,85.66,-11.48,21.50,86.04,40.96,-39.70,15.73,73.76,-23.60,44.92,-72.73,42.71,-38.28,32.08,-86.08,101.11,40.78,-49.10,277.28,46.00,-67.86
