,2005/Q1,2005/Q2,2005/Q3,2005/Q4,2006/Q1,2006/Q2,2006/Q3,2006/Q4,2007/Q1,2007/Q2,2007/Q3,2007/Q4,2008/Q1,2008/Q2,2008/Q3,2008/Q4,2009/Q1,2009/Q2,2009/Q3,2009/Q4,2010/Q1,2010/Q2,2010/Q3,2010/Q4,2011/Q1,2011/Q2,2011/Q3,2011/Q4,2012/Q1,2012/Q2,2012/Q3,2012/Q4,2013/Q1,2013/Q2,2013/Q3,2013/Q4,2014/Q1,2014/Q2,2014/Q3,2014/Q4,2015/Q1,2015/Q2,2015/Q3,2015/Q4,2016/Q1,2016/Q2,2016/Q3,2016/Q4,2017/Q1,2017/Q2,2017/Q3,2017/Q4,2018/Q1,2018/Q2
BalanceCurrentReceivables,3100000,938000,331000,,,,,,,,,,,,,0,0,0,0,158000,390000,3629000,158000,92000,95000,95000,37000,32000,32000,63000,7000,7000,5000,,,,,10000,7255000,1919000,536000,395000,18149000,13204000,8489000,4044000,1241000,921000,1066000,2103000,743000,376000,670000,540000
BalanceCurrentInvestments,883000,530000,639000,461000,525000,350000,438000,305000,318000,9644000,4256000,9301000,9644000,4702000,4330000,2570000,2881000,1594000,2167000,448000,3101000,985000,1164000,1662000,2454000,1140000,921000,1073000,1950000,693000,2231000,9000,86000,46000,178000,266000,210000,111000,68000,280000,360000,641000,531000,150000,272000,409000,300000,310000,258000,50000,162000,231000,112000,178000
BalanceCash,228000,94000,148000,1062000,3698000,1819000,1062000,2375000,1329000,743000,646000,716000,961000,830000,738000,1171000,734000,1701000,922000,1275000,796000,515000,653000,461000,25000,,,,,,,,,,,,0,,,,218000,,,,,,,,,,,,,
BalanceOtherCurrentAssets,,,,,,,,,,,,,,,,,,,,,,,2184000,6129000,16184000,15705000,15482000,14574000,33512000,33997000,31744000,33001000,27449000,25583000,25395000,23975000,23081000,20267000,27475000,24573000,24723000,29717000,30307000,30168000,34850000,33886000,32959000,34278000,29014000,83326000,68385000,78727000,82997000,82935000
BalanceAssetsForSale,85490000,84375000,62999000,60659000,65131000,67643000,68818000,71752000,72967000,75764000,76481000,80264000,70193000,68582000,28164000,24055000,13523000,-7071000,8420000,8534000,6967000,5948000,3403000,28013000,23177000,27765000,17491000,16446000,15221000,12304000,11029000,13788000,14246000,12314000,22218000,26499000,26538000,26502000,26528000,25851000,25536000,25199000,18718000,63832000,50922000,60929000,63034000,63042000,62638000,62588000,34572000,34253000,34496000,34334000
BalanceTotalAssets,46499000,47919000,47630000,47658000,43195000,47891000,40147000,36855000,-14340000,-18621000,-33460000,20000000,22728000,22728000,22728000,22728000,22728000,45455000,45455000,45455000,45455000,45455000,45455000,45455000,45455000,45455000,48992000,48992000,61240000,61240000,61240000,61240000,61240000,61240000,61240000,61240000,61240000,62146000,56496000,62146000,62146000,62146000,62146000,62146000,62146000,62146000,62146000,62146000,47025000,47025000,47025000,47025000,47025000,53426000
BalanceCapital,53426000,53426000,53426000,53426000,53426000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceShareCapital,,,,,,531000,531000,530000,531000,531000,531000,490000,,,,,0,0,3537000,1563000,1563000,1563000,1451000,1451000,1451000,1451000,1451000,1451000,1451000,1451000,5129000,2336000,5518000,5129000,5129000,5129000,5129000,5129000,5129000,5129000,5129000,20859000,20859000,20859000,20859000,20859000,21453000,21088000,21088000,21088000,21088000,10797000,,
BalanceOwnShares,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,388000,440000,534000,388000,388000,390000,390000,388000,380000,391000,374000,371000,373000,373000,372000,379000,45000,220000,215000,1959000,3132000,3063000,1892000,1532000
BalanceReserve,1462000,1859000,1399000,1273000,1081000,1079000,1129000,720000,716000,377000,616000,614000,601000,932000,933000,934000,932000,932000,935000,933000,1398000,7845000,1421000,4392000,7845000,8047000,8162000,8349000,3870000,3962000,3887000,3101000,13938000,13892000,14115000,14356000,2721000,2883000,2569000,2356000,1670000,1500000,748000,613000,1827000,1757000,1436000,1076000,993000,983000,,,,
BalanceNonshareCapital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7000,7000,,0,0,,,25000
BalanceNoncurrentLiabilities,25000,25000,14000,14000,,,,,0,,0,0,6164000,2941000,6164000,6366000,6435000,6622000,1798000,1934000,1952000,1068000,182000,162000,182000,216000,245000,373000,309000,249000,194000,140000,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentTradeLiabilities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentBorrowings,,,,,,,,,,,,,,,,,,240000,197000,152000,229000,11991000,11991000,11984000,12135000,529000,605000,662000,545000,491000,410000,1346000,1305000,1306000,456000,456000,469000,876000,1392000,1266000,1081000,1079000,1129000,695000,691000,352000,602000,600000,601000,932000,933000,934000,932000,932000
BalanceNoncurrentObligations,935000,933000,1398000,1681000,1421000,1451000,1681000,1681000,1727000,1727000,1832000,1831000,1783000,1804000,1765000,1739000,1949000,2005000,1947000,1905000,1598000,1562000,985000,950000,748000,11241000,4632000,4108000,6623000,7095000,28647000,4125000,7168000,3963000,8877000,8058000,9045000,10951000,11336000,6102000,12613000,11645000,1904000,2286000,2836000,2732000,7390000,7103000,6488000,8146000,8898000,11261000,15602000,12872000
BalanceNoncurrentLeasing,11730000,11458000,14300000,13048000,24169000,22064000,26357000,29834000,8010000,9568000,10849000,13378000,30186000,29445000,27257000,29156000,40834000,41176000,45111000,10618000,3260000,2813000,4281000,5036000,26173000,3161000,945000,1119000,1999000,1663000,2127000,3724000,6012000,3775000,11265000,10106000,512000,1285000,1823000,1645000,4468000,4194000,3382000,4955000,5213000,5386000,4856000,4296000,5386000,6289000,9315000,8838000,10245000,6387000
BalanceNoncurrentOtherLiabilities,9408000,8215000,4310000,3360000,4656000,7313000,8453000,11647000,9068000,8330000,8844000,8352000,11047000,,,,,,,,44000,34000,,7000,0,,,27000,23000,19000,21000,16000,24000,12000,2000,1823000,0,2110000,2180000,1919000,3295000,2111000,1749000,3295000,2358000,2454000,2647000,3055000,4712000,6694000,6804000,1106000,3535000,3428000
BalanceCurrentLiabilities,3630000,7251000,3022000,3327000,6424000,10554000,10676000,10784000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentTradePayablesv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6233000,6330000,6232000,11519000,342000,337000,278000
BalanceCurrentBorrowings,283000,12162000,12278000,12386000,12469000,11244000,11441000,10253000,623000,1372000,1295000,1017000,1105000,1520000,747000,5649000,2810000,6175000,6059000,6226000,6017000,5116000,1911000,1144000,1501000,1085000,867000,951000,1009000,998000,2873000,996000,1011000,1766000,2580000,8635000,6827000,3049000,2811000,2495000,1540000,4627000,4635000,4023000,3296000,2252000,2336000,2487000,2152000,2309000,2487000,2465000,1919000,10178000
BalanceCurrentObligations,10693000,14132000,,,,1325000,954000,954000,217000,530000,696000,336000,692000,1183000,185000,397000,183000,22000,283000,122000,62000,76000,101000,36000,,,,,,36000,23000,9000,,,,11000,11000,11000,14000,14000,14000,19000,6129000,16184000,15705000,15482000,14575000,33512000,33997000,31744000,33001000,0,0,27449000
BalanceCurrentLeasing,25583000,25395000,0,23975000,23081000,20267000,0,27475000,24573000,24723000,0,29717000,30307000,30168000,0,34850000,33886000,32959000,34278000,29014000,83326000,68385000,78727000,82997000,82935000,85490000,84375000,62999000,60659000,65131000,67643000,68818000,71752000,72967000,75764000,76481000,80264000,70193000,68582000,28164000,24055000,12399000,,,,,,,,,,,,
BalanceCurrentOtherLiabilities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceReckoning,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceTotalEquityAndLiabilities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashflowOperatingCashflow,-157000,-8798000,-3992000,-729000,-877000,-4222000,-3818000,-4265000,-2038000,-2417000,-501000,443000,-642000,-62000,60000,1385000,-1215000,-3830000,-144000,441000,-95000,-11893000,385000,-755000,-81000,-179000,166000,-1571000,-356000,104000,1318000,1061000,-6119000,2833000,-1354000,-3162000,-3391000,-1365000,-1218000,1350000,-2699000,-773000,-5430000,66000,-3360000,322000,1346000,-1239000,-2788000,973000,-2207000,-983000,-540000,1519000
CashflowAmortization,225000,288000,227000,362000,300000,44000,237000,251000,281000,312000,319000,341000,347000,344000,351000,350000,319000,318000,323000,329000,326000,190000,248000,478000,254000,199000,204000,184000,153000,129000,114000,158000,200000,241000,316000,426000,421000,395000,380000,400000,417000,407000,443000,296000,474000,452000,415000,548000,544000,696000,647000,554000,558000,378000
CashflowInvestingCashflow,-45000,-956000,-1398000,-184000,261000,-425000,-668000,-409000,-2465000,-711000,312000,177000,330000,190000,-144000,-255000,-144000,-65000,7000,-2000,-30000,-4000,0,31000,195000,5000,-266000,-75000,-44000,0,-1503000,-749000,-4181000,1422000,-1919000,-851000,-739000,-360000,-876000,-2420000,-248000,-320000,-407000,-2722000,-1060000,675000,-649000,-1178000,-563000,-1068000,-242000,-380000,-160000,22000
CashflowCapex,45000,788000,1708000,-420000,211000,564000,666000,313000,23000,1107000,870000,149000,93000,87000,146000,182000,259000,339000,0,63000,40000,22000,0,5000,0,5000,86000,40000,71000,3000,1503000,749000,4000,689000,-4000,4726000,815000,371000,882000,2445000,253000,320000,402000,129000,1195000,544000,580000,1106000,1193000,1068000,246000,117000,161000,-22000
CashflowFinancingCashflow,124000,17000000,53000,-470000,442000,22267000,-292000,-41000,-9000,27000,-9000,-53000,-7000,14000,-14000,7000,-2000,3530000,-4000,-5000,-5000,12240000,-78000,64000,-5000,-5000,-2000,1815000,225000,-16000,52000,-299000,13620000,-3637000,8318000,4356000,-812000,1353000,334000,1381000,1660000,1666000,4118000,5309000,2304000,-818000,-199000,3209000,2037000,-124000,2601000,2240000,-557000,-3000
CashflowShareCapitalCash,,15000000,0,0,,22728000,-1000,-292000,,0,0,0,,3537000,0,0,,12248000,0,0,,,,0,0,0,0,14000000,0,8833000,-255000,,,,,11955000,,,6650000,70000,0,0,,,,,,,,,,,,
CashflowDividend,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-78000,7246000,-5337000,-1383000,-174000,17619000,-4777000,-4715000,-4512000,-3101000,-198000,567000
CashflowNetCashflow,-319000,142000,-98000,1137000,-1361000,-365000,-141000,434000,-130000,343000,307000,-660000,109000,-179000,-102000,177000,-175000,88000,-133000,13000,3320000,618000,,,,,,,,,,-647000,-1314000,-219000,-504000,-1257000,1538000,,,,,,,,,,,,,,,,,
