,2008/Q3,2008/Q4,2009/Q1,2009/Q2,2009/Q3,2009/Q4,2010/Q1,2010/Q2,2010/Q3,2010/Q4,2011/Q1,2011/Q2,2011/Q3,2011/Q4,2012/Q1,2012/Q2,2012/Q3,2012/Q4,2013/Q1,2013/Q2,2013/Q3,2013/Q4,2014/Q1,2014/Q2,2014/Q3,2014/Q4,2015/Q1,2015/Q2,2015/Q3,2015/Q4,2016/Q1,2016/Q2,2016/Q3,2016/Q4,2017/Q1,2017/Q2,2017/Q3,2017/Q4,2018/Q1,2018/Q2
IncomeGrossProfit_qq,,-21.55,-2.89,-0.99,56.38,-15.80,-13.57,-9.53,36.61,-30.50,17.30,6.17,-40.19,-243.11,52.59,-113.64,124.67,-7.71,297.02,62.39,-11.56,-12.52,-6.70,31.27,9.60,-39.16,64.81,-8.38,4.88,-40.12,123.21,-15.38,37.68,-70.69,195.68,16.21,12.77,-72.26,162.00,25.56
IncomeGrossProfit_sq,,-73.31,60.34,11.00,59.81,-20.59,15.72,69.66,1.03,-6.63,10.51,-6.37,19.84,-15.51,-12.90,-11.22,9.82,-7.71,-11.63,44.40,0.50,-22.93,-16.42,42.94,-6.29,-31.34,11.08,43.56,1.43,-44.11,58.25,79.28,-28.24,-25.87,36.57,4.97,32.92,32.29,-6.18,-22.07
IncomeOtherOperatingIncome,370000,374000,101000,442000,165000,-53000,204000,151000,158000,360000,236000,164000,143000,704000,299000,175000,324000,3000,346000,241000,470000,183000,313000,220000,405000,406000,313000,217000,166000,179000,218000,334000,231000,622000,1641000,125000,347000,196000,359000,252000
IncomeOtherOperatingIncome_yy,,,,,-55.41,-114.17,101.98,-65.84,-4.24,779.25,15.69,8.61,-9.49,95.56,26.69,6.71,126.57,-99.57,15.72,37.71,45.06,6000.00,-9.54,-8.71,-13.83,121.86,,-1.36,-59.01,-55.91,-30.35,53.92,39.16,247.49,652.75,-62.57,50.22,-68.49,-78.12,101.60
IncomeOtherOperatingIncome_sy,,,,,-62.43,12.88,-29.04,11.76,78.04,-31.41,15.69,3.38,4.04,14.66,-6.29,-24.66,-2.48,43.71,-3.27,81.94,34.84,30.93,-26.76,-26.27,-10.84,32.67,,-1.36,-3.60,-31.53,36.36,21.54,8.54,-42.73,16.70,8.71,19.78,-17.84,-30.17,-12.96
IncomeOtherOperatingIncome_qq,,1.08,-72.99,337.62,-62.67,-132.12,484.91,-25.98,4.64,127.85,-34.44,-30.51,-12.80,392.31,-57.53,-41.47,85.14,-99.07,11433.33,-30.35,95.02,-61.06,71.04,-29.71,84.09,0.25,-22.91,-30.67,-23.50,7.83,21.79,53.21,-30.84,169.26,163.83,-92.38,177.60,-43.52,83.16,-29.81
IncomeOtherOperatingIncome_sq,,34.48,-38.32,-13.64,-55.34,190.59,-50.72,51.96,-5.48,43.74,-21.34,44.34,-7.78,48.44,-15.32,0.09,17.10,60.38,-0.08,-2.86,-44.01,65.25,-29.75,-1.61,-22.39,53.32,-58.02,-16.36,28.52,31.76,21.79,-14.98,-2.28,9.73,-13.60,76.40,-16.14,-60.65,69.54,25.48
IncomeOtherOperatingCosts,251000,271000,40000,144000,113000,17000,60000,691000,85000,705000,53000,696000,147000,763000,190000,150000,1407000,257000,207000,388000,382000,716000,134000,502000,606000,392000,242000,546000,90000,170000,164000,282000,511000,534000,231000,472000,205000,801000,121000,239000
IncomeOtherOperatingCosts_yy,,,,,-54.98,-93.73,50.00,379.86,-24.78,4047.06,-11.67,0.72,72.94,8.23,258.49,-78.45,857.14,-66.32,8.95,158.67,-72.85,178.60,-35.27,29.38,58.64,-45.25,80.60,8.76,-85.15,-56.63,-32.23,-48.35,467.78,214.12,40.85,67.38,-59.88,50.00,-47.62,-49.36
IncomeOtherOperatingCosts_sy,,,,,19.80,47.67,56.30,91.78,-24.78,37.97,-32.89,-25.71,10.78,0.88,51.95,-23.93,28.61,2.58,-9.96,130.09,-18.91,-11.87,-0.81,-31.90,30.37,-19.22,19.47,-5.28,31.67,16.82,-32.23,-17.75,26.54,-6.35,25.00,-18.42,-28.80,-39.11,-47.62,44.29
IncomeOtherOperatingCosts_qq,,7.97,-85.24,260.00,-21.53,-84.96,252.94,1051.67,-87.70,729.41,-92.48,1213.21,-78.88,419.05,-75.10,-21.05,838.00,-81.73,-19.46,87.44,-1.55,87.43,-81.28,274.63,20.72,-35.31,-38.27,125.62,-83.52,88.89,-3.53,71.95,81.21,4.50,-56.74,104.33,-56.57,290.73,-84.89,97.52
IncomeOtherOperatingCosts_sq,,7.97,-50.96,-14.64,14.07,24.68,-39.76,70.88,-62.54,128.40,-48.48,25.49,-27.12,84.06,-32.09,13.67,2.36,50.30,-55.88,87.44,-42.58,135.51,-61.52,46.23,-16.03,43.20,-45.08,8.97,-10.64,101.39,-72.28,71.95,-10.61,104.91,-67.44,20.64,9.74,65.76,-74.42,192.93
IncomeEBIT,2894000,2280000,2175000,2391000,3325000,2686000,2526000,1615000,3017000,1701000,2583000,2016000,1520000,-2240000,-925000,-2184000,-538000,249000,2136000,3096000,2956000,1976000,2520000,2791000,3167000,2063000,3448000,2765000,3321000,1952000,4391000,3722000,4773000,1569000,5789000,4742000,5881000,987000,4409000,5250000
IncomeEBIT_yy,,,,,14.89,17.81,16.14,-32.46,-9.26,-36.67,2.26,24.83,-49.62,-231.69,-135.81,-208.33,-135.39,111.12,330.92,241.76,649.44,693.57,17.98,-9.85,7.14,4.40,36.83,-0.93,4.86,-5.38,27.35,34.61,43.72,-19.62,31.84,27.40,23.21,-37.09,-23.84,10.71
IncomeEBIT_sy,,,,,-28.39,46.80,23.80,30.67,12.79,75.22,59.88,-1.50,5.89,14.60,-5.32,0.70,-16.71,-7.16,-25.22,38.93,41.21,9.77,12.79,5.48,9.18,-23.53,-8.08,-0.84,2.84,-0.08,25.36,32.90,28.51,22.30,26.46,-0.78,16.31,11.46,14.90,20.73
IncomeEBIT_qq,,-21.22,-4.61,9.93,39.06,-19.22,-5.96,-36.06,86.81,-43.62,51.85,-21.95,-24.60,-247.37,58.71,-136.11,75.37,146.28,757.83,44.94,-4.52,-33.15,27.53,10.75,13.47,-34.86,67.14,-19.81,20.11,-41.22,124.95,-15.24,28.24,-67.13,268.96,-18.09,24.02,-83.22,346.71,19.07
IncomeEBIT_sq,,-57.84,48.12,-0.13,47.03,-51.47,14.92,46.52,54.14,9.89,21.89,-20.31,24.06,-7.38,-14.90,-15.91,7.98,4.30,-14.25,54.34,-2.36,-27.97,0.27,27.20,7.22,-32.56,-2.60,37.80,8.42,-41.22,80.38,102.79,-23.40,-11.97,28.02,-7.79,33.37,-16.69,10.89,8.64
IncomeFinanceIncome,4000,95000,10000,6000,49000,273000,22000,1000,7000,20000,34000,99000,14000,20000,23000,29000,7000,40000,28000,111000,212000,-126000,7000,11000,21000,3000,10000,6000,8000,214000,10000,26000,214000,17000,12000,17000,32000,-19000,13000,18000
IncomeFinanceIncome_yy,,,,,1125.00,187.37,120.00,-83.33,-85.71,-92.67,54.55,9800.00,100.00,,-32.35,-70.71,-50.00,100.00,21.74,282.76,2928.57,-415.00,-75.00,-90.09,-90.09,102.38,42.86,-45.45,-61.90,7033.33,,333.33,2575.00,-92.06,20.00,-34.62,-85.05,-211.76,8.33,5.88
IncomeFinanceIncome_sy,,,,,104.51,-36.93,33.41,-20.84,-38.72,61.55,4.86,6.36,60.40,,33.99,16.49,7.67,34.09,-35.36,34.40,11.46,-4.98,-13.05,-32.74,-5.64,-2.16,29.36,-30.41,-46.58,-6.64,,29.77,36.54,-15.18,11.68,-40.00,-37.30,-22.61,-9.48,40.49
IncomeFinanceIncome_qq,,2275.00,-89.47,-40.00,716.67,457.14,-91.94,-95.45,600.00,185.71,70.00,191.18,-85.86,42.86,15.00,26.09,-75.86,471.43,-30.00,296.43,90.99,-159.43,105.56,57.14,90.91,-85.71,233.33,-40.00,33.33,2575.00,-95.33,160.00,723.08,-92.06,-29.41,41.67,88.24,-159.38,168.42,38.46
IncomeFinanceIncome_sq,,38.24,-51.00,23.06,,142.89,13.43,-44.08,38.50,230.11,13.58,13.40,5.04,28.10,15.00,-6.52,,8.64,-29.42,-2.10,6.50,14.18,-17.10,49.96,0.49,-5.15,-24.68,-10.65,9.52,159.09,-1.25,70.45,-12.56,70.10,-17.76,-24.32,-3.24,37.50,-19.81,6.46
IncomeFinanceCosts,637000,556000,428000,319000,392000,458000,279000,323000,353000,450000,515000,709000,639000,707000,781000,828000,873000,859000,702000,662000,744000,390000,565000,483000,388000,351000,356000,265000,266000,420000,450000,520000,607000,582000,547000,616000,599000,537000,510000,524000
IncomeFinanceCosts_yy,,,,,-38.46,-17.63,-34.81,1.25,-9.95,-1.75,84.59,119.50,81.02,57.11,51.65,16.78,36.62,21.50,-10.12,-20.05,-14.78,-54.60,-19.52,-27.04,-47.85,-10.00,-36.99,-45.13,-31.44,19.66,26.40,96.23,128.20,38.57,21.56,18.46,-1.32,-7.73,-6.76,-14.94
IncomeFinanceCosts_sy,,,,,-32.68,-39.42,-15.66,17.01,10.24,32.68,41.07,21.01,47.62,2.62,7.75,13.09,21.81,-2.36,-16.90,-23.41,-50.59,-21.09,-26.40,-12.18,14.48,0.16,4.41,-3.73,-22.71,-14.65,0.71,8.40,7.74,18.00,28.38,5.38,24.76,8.84,4.56,9.74
IncomeFinanceCosts_qq,,-12.72,-23.02,-25.47,22.88,16.84,-39.08,15.77,9.29,27.48,14.44,37.67,-9.87,10.64,10.47,6.02,5.43,-1.60,-18.28,-5.70,12.39,-47.58,44.87,-14.51,-19.67,-9.54,1.42,-25.56,0.38,57.89,7.14,15.56,16.73,-4.12,-6.01,12.61,-2.76,-10.35,-5.03,2.75
IncomeFinanceCosts_sq,,58.33,-38.78,-13.36,27.38,9.04,-20.10,8.93,3.53,53.77,0.25,3.90,1.52,-5.22,-2.09,8.21,4.28,-1.60,-20.38,-0.39,-23.13,27.84,-11.80,14.41,3.92,14.81,-14.28,4.27,-13.78,30.10,-5.58,13.26,3.68,40.11,-13.54,-0.49,-2.00,6.25,-17.34,0.84
IncomeOtherIncome,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IncomeOtherIncome_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IncomeOtherIncome_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IncomeOtherIncome_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IncomeOtherIncome_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IncomeNetGrossProfit,2261000,1819000,1757000,2078000,2982000,2501000,2269000,1293000,2671000,1271000,2102000,1406000,895000,-2927000,-1683000,-2983000,-1404000,-570000,1462000,2545000,2424000,1460000,1962000,2319000,2800000,1715000,3102000,2506000,3063000,1746000,3951000,3228000,4380000,1004000,5254000,4143000,5314000,431000,3912000,4744000
IncomeNetGrossProfit_yy,,,,,31.89,37.49,29.14,-37.78,-10.43,-49.18,-7.36,8.74,-66.49,-330.29,-180.07,-312.16,-256.87,80.53,186.87,185.32,272.65,356.14,34.20,-8.88,15.51,17.47,58.10,8.06,9.39,1.81,27.37,28.81,43.00,-42.50,32.98,28.35,21.32,-57.07,-25.54,14.51
IncomeNetGrossProfit_sy,,,,,-22.00,69.60,43.63,-24.66,37.88,62.92,33.21,-3.48,-0.92,14.29,-20.52,4.94,-27.05,-19.83,-25.68,51.83,48.03,14.46,27.02,7.34,5.37,0.39,-2.82,-1.10,-4.04,11.82,11.88,33.92,28.38,15.10,21.26,-5.90,11.44,21.44,9.28,28.44
IncomeNetGrossProfit_qq,,-19.55,-3.41,18.27,43.50,-16.13,-9.28,-43.01,106.57,-52.41,65.38,-33.11,-36.34,-427.04,42.50,-77.24,52.93,59.40,356.49,74.08,-4.75,-39.77,34.38,18.20,20.74,-38.75,80.87,-19.21,22.23,-43.00,126.29,-18.30,35.69,-77.08,423.31,-21.15,28.26,-91.89,807.66,21.27
IncomeNetGrossProfit_sq,,-250.92,70.64,60.83,43.50,-46.50,3.62,3.12,87.32,-21.56,2.31,-17.34,23.06,-8.26,-15.66,-47.13,18.82,29.57,-27.21,59.54,12.68,-38.01,0.32,28.20,4.59,-34.46,64.96,31.20,13.54,-2.98,32.55,74.34,-9.46,-55.36,43.69,-14.44,40.41,-25.99,18.02,-25.58
IncomeExtraordinarProfit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IncomeExtraordinarProfit_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IncomeExtraordinarProfit_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IncomeExtraordinarProfit_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IncomeExtraordinarProfit_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IncomeBeforeTaxProfit,2261000,1819000,1757000,2078000,2982000,2501000,2269000,1293000,2671000,1271000,2102000,1406000,895000,-2927000,-1683000,-2983000,-1404000,-570000,1462000,2545000,2424000,1460000,1962000,2319000,2800000,1715000,3102000,2506000,3063000,1746000,3951000,3228000,4380000,1004000,5254000,4143000,5314000,431000,3912000,4744000
IncomeBeforeTaxProfit_yy,,,,,31.89,37.49,29.14,-37.78,-10.43,-49.18,-7.36,8.74,-66.49,-330.29,-180.07,-312.16,-256.87,80.53,186.87,185.32,272.65,356.14,34.20,-8.88,15.51,17.47,58.10,8.06,9.39,1.81,27.37,28.81,43.00,-42.50,32.98,28.35,21.32,-57.07,-25.54,14.51
IncomeBeforeTaxProfit_sy,,,,,-22.00,69.60,43.63,-24.66,37.88,62.92,33.21,-3.48,-0.92,14.29,-20.52,4.94,-27.05,-19.83,-25.68,51.83,48.03,14.46,27.02,7.34,5.44,0.39,-2.82,-1.10,-4.04,11.82,11.88,33.92,28.38,15.10,21.26,-5.90,11.44,21.44,9.28,28.44
IncomeBeforeTaxProfit_qq,,-19.55,-3.41,18.27,43.50,-16.13,-9.28,-43.01,106.57,-52.41,65.38,-33.11,-36.34,-427.04,42.50,-77.24,52.93,59.40,356.49,74.08,-4.75,-39.77,34.38,18.20,20.74,-38.75,80.87,-19.21,22.23,-43.00,126.29,-18.30,35.69,-77.08,423.31,-21.15,28.26,-91.89,807.66,21.27
IncomeBeforeTaxProfit_sq,,-250.92,70.64,60.83,43.50,-46.50,3.62,3.12,87.32,-21.56,2.31,-17.34,23.06,-8.26,-15.66,-47.13,18.82,29.57,-27.21,59.54,12.68,-38.01,0.32,28.20,4.59,-34.46,64.96,31.20,13.54,-2.98,32.55,74.34,-9.46,-55.36,43.69,-14.44,40.41,-25.99,18.02,-25.58
IncomeDiscontinuedProfit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IncomeDiscontinuedProfit_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IncomeDiscontinuedProfit_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IncomeDiscontinuedProfit_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IncomeDiscontinuedProfit_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IncomeNetProfit,1857000,1456000,1421000,1411000,2475000,2171000,1861000,1007000,2266000,660000,1518000,1168000,653000,-2134000,-1999000,-2967000,-1542000,816000,1117000,2093000,1859000,1003000,1588000,1802000,2255000,1352000,2440000,2011000,2458000,1379000,3259000,2637000,3602000,638000,4595000,3130000,4257000,347000,3069000,3803000
IncomeNetProfit_yy,,,,,33.28,49.11,30.96,-28.63,-8.44,-69.60,-18.43,15.99,-71.18,-423.33,-231.69,-354.02,-336.14,138.24,155.88,170.54,220.56,22.92,42.17,-13.90,21.30,34.80,53.65,11.60,9.00,2.00,33.57,31.13,46.54,-53.73,40.99,18.70,18.18,-45.61,-33.21,21.50
IncomeNetProfit_sy,,,,,-0.43,81.31,55.70,-27.52,28.74,70.91,71.54,-0.23,-2.62,36.63,-24.14,0.17,-20.89,-27.57,-22.78,51.20,50.55,22.92,18.34,6.84,6.53,6.47,-12.53,-3.82,12.36,0.66,14.68,36.74,12.40,13.33,40.99,8.45,9.12,20.56,12.43,29.49
IncomeNetProfit_qq,,-21.59,-2.40,-0.70,75.41,-12.28,-14.28,-45.89,125.02,-70.87,130.00,-23.06,-44.09,-426.80,6.33,-48.42,48.03,152.92,36.89,87.38,-11.18,-46.05,58.33,13.48,25.14,-40.04,80.47,-17.58,22.23,-43.90,136.33,-19.09,36.59,-82.29,620.22,-31.88,36.01,-91.85,784.44,23.92
IncomeNetProfit_sq,,-261.36,63.16,71.13,40.05,-43.54,1.66,18.30,52.95,-13.40,5.24,-23.06,24.25,-5.18,-12.14,-44.77,18.18,24.74,-25.16,59.34,1.94,-40.89,-7.94,45.56,4.54,-18.41,27.76,32.07,15.08,-43.90,52.22,96.23,-6.85,-34.98,37.55,-21.42,41.93,-29.52,27.89,-20.90
IncomeShareholderNetProfit,1415000,1298000,1132000,1074000,2049000,1912000,1583000,857000,1884000,415000,1206000,891000,308000,-1810000,-2105000,-3043000,-1770000,762000,920000,1918000,1618000,944000,1508000,1600000,1974000,1341000,2311000,1963000,2277000,1719000,3258000,2634000,3600000,639000,4594000,3128000,4254000,348000,3068000,3803000
IncomeShareholderNetProfit_yy,,,,,44.81,47.30,39.84,-20.20,-8.05,-78.29,-23.82,3.97,-83.65,-536.14,-274.54,-441.53,-674.68,142.10,143.71,163.03,191.41,23.88,63.91,-16.58,22.00,42.06,53.25,22.69,15.35,28.19,40.98,34.18,58.10,-62.83,41.01,18.75,18.17,-45.54,-33.22,21.58
IncomeShareholderNetProfit_sy,,,,,-0.43,81.31,58.15,-23.30,29.68,66.78,46.46,5.38,-2.58,36.43,-27.81,-11.23,-20.82,-26.80,-23.78,51.20,48.83,15.13,18.36,6.08,2.78,5.34,-12.57,-3.02,23.33,6.05,9.51,36.74,12.40,13.33,41.01,7.36,9.12,21.49,12.43,29.49
IncomeShareholderNetProfit_qq,,-8.27,-12.79,-5.12,90.78,-6.69,-17.21,-45.86,119.84,-77.97,190.60,-26.12,-65.43,-687.66,-16.30,-44.56,41.83,143.05,20.73,108.48,-15.64,-41.66,59.75,6.10,23.38,-32.07,72.33,-15.06,16.00,-24.51,89.53,-19.15,36.67,-82.25,618.94,-31.91,36.00,-91.82,781.61,23.96
IncomeShareholderNetProfit_sq,,-249.25,47.07,65.18,49.14,-43.44,1.73,18.30,66.58,-13.40,3.47,-23.52,25.32,-5.93,-19.61,-45.90,18.18,25.48,-30.70,59.33,7.72,-41.78,-8.52,45.56,5.19,-19.60,27.76,32.07,15.45,-34.79,55.37,91.05,-6.85,-36.14,35.69,-18.72,41.93,-34.04,23.20,-22.37
BalanceNoncurrentAssets,,9821000,9545000,9981000,,8995000,8906000,9789000,,23157000,33348000,33947000,,,35957000,35607000,35148000,34736000,35104000,34911000,34048000,31499000,31442000,30937000,30256000,29527000,29970000,29741000,30820000,52842000,54160000,54289000,54331000,53525000,63539000,63299000,62881000,62977000,63290000,63600000
BalanceNoncurrentAssets_yy,,,,,,-8.41,-6.69,-1.92,,157.44,274.44,246.79,,-100.00,7.82,4.89,,,-2.37,-1.95,-3.13,-9.32,-10.43,-11.38,-11.14,-6.26,-4.68,-3.87,1.86,78.96,80.71,82.54,76.28,1.29,17.32,16.60,15.74,17.66,-0.39,0.48
BalanceNoncurrentAssets_sy,,,,,,1.12,-1.63,-1.46,,2.33,7.37,5.14,,8.76,7.78,5.35,,,-1.19,-1.32,-1.87,0.59,-0.06,-3.12,0.92,2.22,1.70,4.94,3.21,7.30,5.74,4.72,5.26,2.70,1.08,0.39,1.56,2.25,0.48,0.48
BalanceNoncurrentAssets_qq,,,-2.81,4.57,-100.00,,-0.99,9.91,-100.00,,44.01,1.80,-100.00,,,-0.97,-1.29,-1.17,1.06,-0.55,-2.47,-7.49,-0.18,-1.61,-2.20,-2.41,1.50,-0.76,3.63,71.45,2.49,0.24,0.08,-1.48,18.71,-0.38,-0.66,0.15,0.50,0.49
BalanceNoncurrentAssets_sq,,,0.31,0.12,-100.00,,-0.82,0.04,-100.00,,-0.30,2.08,-100.00,,,-0.88,-0.90,-1.01,-0.59,0.34,-0.70,-0.32,-0.22,0.66,1.30,0.52,0.56,0.72,1.65,2.00,0.96,0.76,-0.28,-0.34,-0.62,0.20,-0.66,-0.03,-0.13,0.62
BalanceIntangibleAssets,,5568000,5507000,5439000,,5323000,5324000,5258000,,9783000,13889000,14167000,,,13950000,13969000,13865000,13833000,13746000,13733000,13642000,13360000,13281000,13203000,13126000,13055000,13016000,12964000,12917000,32229000,32147000,32081000,32007000,31953000,31904000,31838000,31770000,31734000,31803000,31749000
BalanceIntangibleAssets_yy,,,,,,-4.40,-3.32,-3.33,,83.79,160.88,169.44,,-100.00,0.44,-1.40,,,-1.46,-1.69,-1.61,-3.42,-3.38,-3.86,-3.78,-2.28,-2.00,-1.81,-1.59,146.87,146.98,147.46,147.79,-0.86,-0.76,-0.76,-0.74,-0.69,-0.32,-0.28
BalanceIntangibleAssets_sy,,,,,,-0.04,-0.28,-0.50,,0.75,-0.07,-0.07,,-0.82,-1.58,-1.34,,,-0.72,-1.16,-2.43,-1.84,-2.28,-0.10,-0.07,0.08,0.63,2.14,0.49,3.20,4.00,2.10,2.32,-0.06,-0.18,-0.87,-0.04,0.15,0.01,0.28
BalanceIntangibleAssets_qq,,,-1.10,-1.23,-100.00,,0.02,-1.24,-100.00,,41.97,2.00,-100.00,,,0.14,-0.74,-0.23,-0.63,-0.09,-0.66,-2.07,-0.59,-0.59,-0.58,-0.54,-0.30,-0.40,-0.36,149.51,-0.25,-0.21,-0.23,-0.17,-0.15,-0.21,-0.21,-0.11,0.22,-0.17
BalanceIntangibleAssets_sq,,,-0.23,-1.20,-100.00,,-0.04,-0.85,-100.00,,-0.32,-0.90,-100.00,,,-0.07,-1.52,-0.23,-0.63,-0.53,-0.67,-0.56,-0.78,1.44,-0.02,-0.07,-0.08,1.34,,1.34,-0.28,-0.03,-0.10,-0.08,-0.15,-0.03,0.01,0.47,-0.24,-0.15
BalanceProperty,,3858000,3722000,3565000,,3350000,3250000,3325000,,12966000,18691000,18811000,,,20313000,19989000,18961000,18108000,17357000,17065000,16482000,15959000,15836000,15406000,15101000,15087000,15171000,15127000,16183000,18795000,18953000,18920000,18801000,18903000,28178000,27429000,27200000,27650000,27806000,27720000
