,2005/Q1,2005/Q2,2005/Q3,2005/Q4,2006/Q1,2006/Q2,2006/Q3,2006/Q4,2007/Q1,2007/Q2,2007/Q3,2007/Q4,2008/Q1,2008/Q2,2008/Q3,2008/Q4,2009/Q1,2009/Q2,2009/Q3,2009/Q4,2010/Q1,2010/Q2,2010/Q3,2010/Q4,2011/Q1,2011/Q2,2011/Q3,2011/Q4,2012/Q1,2012/Q2,2012/Q3,2012/Q4,2013/Q1,2013/Q2,2013/Q3,2013/Q4,2014/Q1,2014/Q2,2014/Q3,2014/Q4,2015/Q1,2015/Q2,2015/Q3,2015/Q4,2016/Q1,2016/Q2,2016/Q3,2016/Q4,2017/Q1,2017/Q2,2017/Q3,2017/Q4,2018/Q1,2018/Q2
IncomeOtherIncome,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2117000,-1000,0,-2500000,2000,151000,323000,10000,3536000,8049000,8168000,5151000,5759000,4423000
IncomeNetGrossProfit,10787000,3989000,6605000,5180000,10417000,1984000,6882000,5423000,4905000,-15928000,-7763000,12574000,11591000,32000,1244000,-5500000,8932000,-992000,1105000,3589000,-3270000,883000,7069000,-1837000,7672000,2701000,3232000,2985000,5874000,46000,-5768000,2286000,4008000,-7756000,3192000,480000,87000,2872000,4619000,2995000,5033000,2965000,3806000,3676000,5173000,2543000,7332000,3984000,,,,,,
IncomeExtraordinarProfit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3536000,8049000,8168000,5151000,5759000,4423000
IncomeBeforeTaxProfit,10787000,3989000,6605000,5180000,10417000,1984000,6882000,5423000,4905000,-15928000,-7763000,12574000,11591000,32000,1244000,-5500000,8932000,-992000,1105000,3589000,-3270000,883000,7069000,-1837000,7672000,2701000,3232000,2985000,5874000,46000,-5768000,2286000,4008000,-7756000,3192000,480000,87000,2872000,4619000,2995000,5033000,2965000,3806000,3676000,5173000,2543000,7332000,3984000,,,,,,
IncomeDiscontinuedProfit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2914000,6875000,6460000,4195000,4816000,3687000
IncomeNetProfit,9709000,3866000,5869000,5377000,9240000,2134000,5888000,4438000,5284000,-11970000,-6183000,11390000,10306000,-462000,661000,-5597000,8049000,1230000,913000,2990000,-1422000,644000,5618000,-1557000,6258000,1548000,2475000,2281000,4558000,-139000,-5611000,1499000,3560000,-7169000,2359000,197000,-384000,1192000,4626000,2427000,3799000,2183000,3163000,3968000,3893000,4013000,7186000,4899000,2914000,6875000,6460000,4195000,4816000,3687000
IncomeShareholderNetProfit,9709000,3866000,5831000,5093000,9054000,2161000,5881000,4221000,4912000,-10938000,-6258000,11267000,10019000,-624000,661000,-5597000,8049000,1230000,913000,2990000,-1422000,644000,5618000,-1557000,6258000,1548000,2475000,2281000,4558000,-139000,-5611000,1499000,3560000,-7169000,2359000,197000,-384000,1192000,4626000,2427000,3799000,2183000,3163000,3968000,3893000,4013000,7186000,4899000,,,,,,
BalanceNoncurrentAssets,18707000,37586000,51024000,57447000,58640000,65328000,67075000,,117814000,119823000,123644000,137837000,145670000,140764000,137687000,135486000,135548000,137558000,134970000,134596000,134814000,129584000,131254000,128828000,121382000,119411000,120196000,119278000,117848000,116300000,117200000,116351000,111627000,110068000,109997000,105744000,101254000,100231000,100278000,97885000,95397000,94062000,93354000,93703000,90041000,90578000,94021000,45000,6999000,14634000,14655000,17335000,21945000,21944000
BalanceIntangibleAssets,,34808000,34706000,34709000,34987000,35529000,35512000,39567000,39501000,39450000,39878000,39813000,40098000,41128000,41018000,40915000,40708000,40487000,40169000,39754000,39572000,38995000,38078000,37351000,37305000,37100000,36765000,36660000,36537000,36404000,36162000,36162000,36162000,36162000,36162000,36222000,36334000,33924000,33931000,33918000,17801000,29577000,35208000,37356000,40084000,42320000,43833000,,80770000,82910000,86402000,92989000,94270000,92262000
BalanceProperty,87817000,85926000,85291000,82553000,79791000,78987000,76114000,73180000,74624000,73286000,66436000,64741000,64496000,63225000,64651000,63428000,63632000,62373000,58914000,58000000,56911000,53214000,52033000,50421000,50086000,48219000,47493000,46958000,45966000,45965000,45075000,46061000,48022000,,,,,,0,,0,0,,,140000,161000,117000,542000,119000,123000,254000,0,67000,25000
BalanceNoncurrentReceivables,38000,38000,26000,26000,151000,17000,17000,17000,30000,17000,16000,12000,28000,28000,28000,27000,16000,16000,20000,4000,4000,4000,4000,4000,,151000,92000,99000,4250000,83000,72000,51000,,88000,76000,63000,42000,34000,75000,64000,45000,,,,,0,657000,0,0,2295000,2958000,1320000,2495000,3388000
BalanceNoncurrInvestments,4709000,3462000,4210000,4829000,5546000,6212000,5669000,5601000,5310000,5977000,5591000,5632000,5687000,5334000,5195000,5065000,710000,918000,1083000,1186000,1138000,991000,1247000,,2008000,1970000,2353000,9277000,15718000,12792000,10049000,9995000,10695000,15102000,15328000,15473000,17546000,15360000,15564000,14160000,14442000,14484000,13621000,13506000,12866000,12287000,12801000,11936000,12123000,11066000,11581000,10431000,6585000,7975000
BalanceOtherNoncurrentAssets,8425000,8190000,5761000,5347000,5534000,5717000,5708000,5391000,7016000,37123000,55087000,64722000,84499000,95047000,109085000,108996000,,132607000,135527000,140238000,144145000,159496000,163851000,127176000,132523000,136719000,132695000,135668000,148863000,144732000,147673000,150363000,151940000,145148000,143140000,146422000,145721000,140909000,133424000,138089000,135931000,119525000,114086000,111054000,115303000,110926000,113611000,95796000,97528000,88728000,96021000,103334000,101873000,96560000
BalanceCurrentAssets,108796000,115292000,13028000,19606000,22229000,26895000,29903000,27464000,32141000,,48731000,53755000,55280000,52935000,54691000,57067000,49293000,49572000,50543000,60185000,64545000,66784000,64552000,62701000,63522000,63402000,61696000,64004000,64752000,68114000,65919000,62819000,64361000,63984000,61236000,62626000,57147000,50282000,48813000,50921000,50348000,47739000,47003000,45750000,45445000,44205000,43267000,45230000,48073000,20020000,27481000,34644000,53103000,59825000
BalanceInventory,64718000,66878000,,71689000,67465000,76767000,80214000,88191000,82307000,63546000,60472000,69659000,62591000,63656000,75634000,69546000,78721000,80100000,82897000,71109000,73267000,75040000,69938000,66278000,62812000,63251000,63891000,44818000,41840000,39451000,43458000,33484000,36941000,40705000,41211000,38493000,44162000,52032000,53428000,46068000,56271000,59953000,0,843000,1166000,1736000,477000,2238000,1158000,,2608000,0,,
BalanceCurrentReceivables,4376000,,,,,,,,,,,,,,,,,,626000,,164000,226000,197000,2000,22000,1000,2000,,3555000,5600000,6319000,1787000,4201000,14166000,7620000,,11320000,11769000,4425000,10299000,13576000,19741000,8296000,17272000,13325000,7540000,4340000,3637000,8305000,3771000,5041000,3481000,11435000,3789000
BalanceCurrentInvestments,5208000,6587000,7986000,6066000,8654000,6803000,12066000,8142000,12996000,20496000,27878000,24317000,3717000,7763000,2650000,4805000,4883000,3549000,6794000,5989000,6315000,520000,1557000,364000,978000,641000,499000,1199000,,867000,2538000,1158000,697000,3038000,4736000,1665000,5207000,3192000,2379000,3127000,2808000,2329000,2480000,1700000,2160000,908000,2080000,1422000,1082000,726000,1727000,1823000,1253000,779000
BalanceCash,1478000,1460000,903000,525000,1235000,1024000,793000,581000,1304000,974000,691000,429000,1306000,951000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,686000
BalanceOtherCurrentAssets,,,,,,,,,,,,,55830000,92673000,115746000,141946000,153687000,174413000,176071000,,250421000,255350000,263882000,281982000,305166000,304615000,264863000,268009000,272267000,270253000,270638000,283459000,279546000,277257000,281617000,280768000,266530000,262551000,266618000,264999000,258757000,249724000,255289000,252282000,231838000,224154000,221051000,221047000,212180000,213842000,196074000,195413000,184125000,190083000
BalanceAssetsForSale,196688000,195576000,186601000,199374000,209313000,42556000,52465000,86090000,91647000,92449000,108241000,114783000,,128947000,134979000,135902000,119593000,105647000,117990000,134427000,134666000,124429000,141822000,143086000,143053000,144479000,149370000,144555000,149954000,151466000,154410000,151047000,154159000,153176000,148040000,145861000,148114000,137125000,140175000,140738000,138314000,139341000,141834000,115485000,121504000,124303000,127428000,120169000,125028000,128515000,135502000,130964000,500000,550000
BalanceTotalAssets,550000,550000,550000,550000,560000,,560000,565000,565000,565000,566000,565000,565000,565000,565000,565000,565000,565000,565000,565000,565000,565000,565000,565000,565000,565000,565000,565000,565000,565000,565000,565000,565000,565000,565000,565000,565000,565000,565000,565000,565000,565000,565000,565000,565000,,-50000,,-100000,,,,,
BalanceCapital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39278000,39929000,62888000,63730000,85663000,87087000,87789000,,105640000,105786000,125912000,116679000
BalanceShareCapital,108990000,109180000,116229000,115807000,127300000,138933000,139284000,141660000,143864000,143136000,139879000,139000000,139175000,139644000,136561000,135115000,134271000,134746000,133377000,132070000,128253000,128955000,121670000,120741000,120658000,120804000,96871000,99164000,94869000,94821000,92107000,93073000,92547000,92348000,97948000,,,,,0,0,,0,38000,,814000,821000,1037000,1250000,625000,748000,1196000,,
BalanceOwnShares,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,819000,1045000,1447000,1643000,5032000,3198000,2174000,,39026000,37195000,36242000,46729000,54624000,49871000,40189000,37968000,37094000,30510000,28872000,26263000,22532000,19419000,18423000,15742000,15858000
BalanceReserve,15144000,14129000,12744000,12674000,11341000,10439000,9303000,8531000,11050000,6506000,5585000,2323000,3112000,2896000,2702000,17276000,556000,487000,391000,434000,83000,798000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNonshareCapital,,,,,,,,,,,,,,,,,,,,,,,444000,456000,129000,79000,3379000,1160000,132000,,36512000,34234000,32337000,43199000,50245000,46443000,37117000,33470000,33744000,26896000,24969000,22290000,19364000,16459000,15775000,13137000,12877000,12225000,11193000,9820000,9577000,8342000,7483000,6416000
BalanceNoncurrentLiabilities,5792000,8397000,3879000,2987000,2096000,687000,484000,402000,16881000,241000,168000,73000,62000,23000,717000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentTradeLiabilities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentBorrowings,,,,,,,,,,,,,,,,375000,589000,1318000,1564000,1653000,2038000,2042000,,2514000,2961000,3905000,3530000,4379000,3428000,3072000,4498000,3350000,3614000,3903000,3973000,3168000,2960000,2648000,2605000,2981000,2919000,2936000,2924000,3097000,2999000,2956000,2887000,2739000,2653000,2627000,2598000,227000,2425000,2412000
BalanceNoncurrentObligations,2300000,395000,315000,319000,318000,372000,60000,81000,12455000,39163000,28209000,48656000,56206000,62974000,59076000,,81634000,82355000,90701000,114410000,144270000,136006000,89051000,95375000,110744000,97921000,98680000,114143000,112535000,108468000,118639000,115072000,99206000,92997000,101442000,98096000,92907000,90343000,98989000,94865000,86182000,72929000,73807000,77148000,70516000,68896000,77693000,71207000,42546000,62099000,76032000,70157000,57652000,63789000
BalanceNoncurrentLeasing,77551000,8686000,12425000,14481000,29406000,33741000,29653000,34553000,,22365000,27580000,30192000,23383000,25950000,31541000,11999000,15671000,23346000,29436000,18856000,26493000,28085000,27420000,28363000,31817000,36664000,26502000,30704000,33237000,27519000,24056000,27552000,29474000,21126000,16786000,15499000,17552000,17058000,15618000,19151000,17775000,18150000,19195000,22923000,22962000,19239000,22558000,24758000,762000,22045000,860000,13852000,16886000,26772000
BalanceNoncurrentOtherLiabilities,15985000,,47155000,41621000,47925000,79265000,104137000,88793000,67787000,67353000,74259000,59302000,67468000,74807000,72947000,66848000,74362000,64975000,56771000,60355000,64084000,59345000,58426000,59291000,64403000,59975000,60232000,52144000,52862000,51850000,47281000,46208000,51459000,47894000,18496000,36878000,46113000,38504000,33007000,35001000,45048000,,,,,,,,,,,,,
BalanceCurrentLiabilities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentTradePayablesv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3007000,4693000,12868000,5398000,5579000,6549000,8538000,,12114000,13154000,12584000,11762000,14183000
BalanceCurrentBorrowings,15672000,9265000,12351000,13139000,9183000,12356000,12843000,11503000,14200000,15914000,18280000,5771000,6140000,6654000,5514000,6962000,6996000,7034000,5416000,4824000,3999000,5446000,7746000,6177000,7070000,7083000,5538000,5900000,6026000,6996000,8691000,5406000,6230000,7745000,,,,,,,,,,,,,,,,,,,,
BalanceCurrentObligations,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55830000,92673000,0,115746000,141946000,153687000,0,174413000,176071000,0,0,250421000,255350000,263882000,0,281982000,305166000,304615000,0,264863000
BalanceCurrentLeasing,268009000,272267000,0,270253000,270638000,283459000,0,279546000,277257000,281617000,280768000,266530000,262551000,266618000,264999000,258757000,249724000,255289000,252282000,231838000,224154000,221051000,221047000,212180000,213842000,196074000,195413000,184125000,190083000,196688000,195576000,186601000,199374000,209313000,,,,,,,,,,,,,,,,,,,,
BalanceCurrentOtherLiabilities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceReckoning,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceTotalEquityAndLiabilities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashflowOperatingCashflow,1440000,3817000,663000,4815000,1492000,-5408000,2650000,11356000,8566000,-4468000,6797000,-3957000,9519000,-815000,8968000,9153000,11547000,12913000,4179000,173000,13966000,1781000,8493000,-4649000,-7325000,1496000,8853000,3942000,-1483000,8333000,6221000,15702000,-6262000,6562000,9397000,1865000,358000,6245000,7049000,6761000,-376000,10772000,12538000,14651000,-988000,5453000,5853000,8750000,681000,603000,8667000,8446000,-717000,4191000
CashflowAmortization,1181000,296000,943000,1215000,1162000,1274000,1846000,1394000,1477000,1636000,2199000,2014000,2114000,2238000,2286000,2862000,2782000,2791000,2869000,2689000,3263000,3194000,2477000,3017000,3116000,2343000,2723000,2768000,2573000,2414000,2440000,2857000,2767000,2569000,2553000,2468000,2765000,2431000,2695000,2619000,2468000,2026000,2111000,2072000,2405000,1655000,2003000,1663000,1773000,1649000,1772000,1409000,1655000,1709000
CashflowInvestingCashflow,-1038000,-21044000,-3248000,-4287000,-7496000,-3658000,-3385000,-8791000,-2686000,-37048000,-7293000,-10748000,-4331000,-6496000,-9123000,-3032000,-4239000,284000,-1079000,-1305000,-1019000,-9421000,-1604000,-1784000,-468000,-599000,-949000,-823000,448000,-3162000,-1159000,-966000,-2321000,-958000,-2453000,-680000,-1135000,-2680000,-2645000,-1049000,-587000,-1026000,-468000,-1810000,341000,-451000,-33000,-1311000,-876000,-771000,-1678000,-886000,-2581000,-2038000
CashflowCapex,1843000,1228000,23497000,-15230000,7644000,3771000,3544000,9320000,2957000,36897000,7167000,11755000,4407000,7319000,9458000,3144000,4453000,-94000,973000,2669000,1128000,9337000,1748000,3203000,579000,1113000,765000,754000,839000,2256000,1465000,1622000,2326000,-379000,1826000,1597000,705000,976000,1616000,1718000,573000,729000,60000,1043000,312000,531000,927000,1342000,1377000,809000,1804000,1257000,2837000,2279000
CashflowFinancingCashflow,-2160000,18377000,1666000,1679000,1435000,11621000,-593000,8111000,-12304000,43496000,3043000,13992000,-8721000,4123000,2234000,-2632000,-4187000,-6833000,-4638000,-8832000,-3969000,3690000,-9609000,3425000,4593000,-1599000,-5877000,-480000,-3499000,-3901000,-6623000,-6781000,937000,-4185000,-5565000,214000,-1143000,-977000,-6255000,-450000,-2961000,-4891000,-4570000,-5460000,-2719000,-25768000,-1803000,-12348000,2424000,295000,-8446000,-4291000,2472000,-1849000
CashflowShareCapitalCash,,,21338000,-1000,0,,10000,-10000,0,0,4000,0,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000000,0,0,0,0,2200000
CashflowDividend,0,0,16000,3139000,0,-16000,0,3534000,302000,978000,3393000,-358000,780000,3255000,157000,3416000,0,,,3391000,-1000,,4747000,0,,,4747000,0,,,,,28258000,0,0,,9607000,0,1000,10173000,-1758000,1150000,-919000,2646000,-4569000,2555000,-1328000,11653000,-6424000,1980000,2547000,-713000,-3533000,-3188000
CashflowNetCashflow,2079000,3489000,3121000,6364000,-1538000,-9964000,8978000,-3950000,-2320000,-3408000,-3200000,-702000,2027000,2639000,-4534000,1270000,-1561000,7955000,-7646000,1419000,1379000,1399000,-1920000,2588000,-1851000,5262000,-3924000,4855000,7500000,7381000,-3366000,-20766000,4017000,-5113000,2229000,127000,-1457000,3269000,-826000,304000,,,,,,,,,,,,,,
