,2005/Q1,2005/Q2,2005/Q3,2005/Q4,2006/Q1,2006/Q2,2006/Q3,2006/Q4,2007/Q1,2007/Q2,2007/Q3,2007/Q4,2008/Q1,2008/Q2,2008/Q3,2008/Q4,2009/Q1,2009/Q2,2009/Q3,2009/Q4,2010/Q1,2010/Q2,2010/Q3,2010/Q4,2011/Q1,2011/Q2,2011/Q3,2011/Q4,2012/Q1,2012/Q2,2012/Q3,2012/Q4,2013/Q1,2013/Q2,2013/Q3,2013/Q4,2014/Q1,2014/Q2,2014/Q3,2014/Q4,2015/Q1,2015/Q2,2015/Q3,2015/Q4,2016/Q1,2016/Q2,2016/Q3,2016/Q4,2017/Q1,2017/Q2,2017/Q3,2017/Q4,2018/Q1,2018/Q2
IncomeOtherIncome,-56000,-77000,-1000,100000,-22000,93000,-16000,46000,-118000,-377000,,-1181000,-30000,-26000,-60000,0,0,0,0,0,-154000,-25000,,,,,,,42000,47000,0,66000,-12000,76000,37000,42000,33000,30000,65000,34000,50000,55000,60000,12419000,10769000,4790000,-111560000,18112000,-1832000,26159000,-53681000,1506000,-13677000,11990000
IncomeNetGrossProfit,43725000,7143000,20502000,17871000,-5291000,-3246000,4761000,5863000,1576000,1382000,13040000,12804000,-7616000,-4610000,7390000,9701000,3316000,-4978000,6823000,16449000,-150000,8786000,17291000,37471000,15835000,17715000,18654000,25937000,18137000,22963000,32410000,59817000,32927000,50566000,39804000,50544000,60877000,48290000,47421000,57679000,45002000,43316000,74290000,,,,,,,,,,,
IncomeExtraordinarProfit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12419000,10769000,4790000,-111560000,18112000,-1832000,26159000,-53681000,1506000,-13677000,11990000
IncomeBeforeTaxProfit,43725000,7143000,20502000,17871000,-5291000,-3246000,4761000,5863000,1576000,1382000,13040000,12804000,-7616000,-4610000,7390000,9701000,3316000,-4978000,6823000,16449000,-150000,8786000,17291000,37471000,15835000,17715000,18654000,25937000,18137000,22963000,32410000,59817000,32927000,50566000,39804000,50544000,60877000,48290000,47421000,57679000,45002000,43316000,74290000,,,,,,,,,,,
IncomeDiscontinuedProfit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10123000,8207000,629000,-119517000,22583000,-12268000,20493000,-42280000,3462000,-17689000,7874000
IncomeNetProfit,41517000,5880000,17264000,14871000,-4561000,-3102000,4470000,4166000,2036000,2315000,8826000,10770000,-7429000,-5220000,6223000,7043000,2490000,-4919000,5421000,13803000,-1426000,6711000,13927000,30412000,11385000,14484000,14207000,21542000,15170000,18859000,26189000,48328000,26034000,41345000,31898000,41437000,50614000,38986000,37871000,46788000,35135000,35057000,59001000,9909000,7461000,-97000,-119661000,22332000,-13550000,19598000,-43000000,2719000,-18728000,6983000
IncomeShareholderNetProfit,40895000,4865000,16390000,13766000,-5440000,-3969000,3550000,3007000,1199000,1383000,7633000,9456000,-8224000,-6456000,4562000,5697000,1484000,-6027000,4581000,12310000,-2262000,6062000,12885000,29293000,10332000,13194000,12503000,20274000,14526000,17402000,24554000,46927000,24716000,39949000,30458000,39941000,49215000,37553000,36503000,45325000,34001000,33557000,57747000,,,,,,,,,,,
BalanceNoncurrentAssets,262803000,403977000,595001000,542076000,,385259000,576511000,386403000,466915000,471413000,498276000,530249000,919914000,530720000,858584000,851851000,850899000,1084459000,1146676000,1152540000,1146046000,1183500000,1096256000,1135146000,1116603000,1115529000,1078520000,1024020000,1063618000,1107070000,1107613000,1161414000,1133520000,1145876000,1127567000,1197761000,1170249000,1136976000,1132503000,1091668000,1059736000,1068643000,1052431000,1039431000,1009401000,1016406000,981956000,508000,471000,413000,392000,,264000,373000
BalanceIntangibleAssets,222000,179000,168000,157000,982000,790396000,1096000,730668000,722095000,721711000,792571000,788358000,791432000,785592000,805563000,716380000,705906000,717381000,697473000,662297000,648850000,608861000,613053000,611969000,605509000,584423000,565967000,549060000,551493000,522681000,510777000,511115000,488377000,484829000,477503000,469215000,458092000,463855000,454071000,444902000,245494000,253793000,364256000,310272000,,338694000,345466000,342687000,422652000,423033000,450791000,474219000,21153000,478331000
BalanceProperty,20156000,20487000,20738000,21519000,22054000,22719000,25374000,25427000,25051000,26537000,26735000,26648000,26599000,26657000,29686000,29264000,35667000,35696000,43209000,42615000,43400000,36448000,39825000,38886000,36571000,36789000,36481000,45270000,44849000,45270000,40536000,39071000,37729000,947000,972000,509000,472000,,5755000,0,7076000,6376000,7429000,7322000,7479000,20296000,7476000,16170000,15046000,15162000,,,,
BalanceNoncurrentReceivables,,,,,,,,,,,,,816000,816000,816000,844000,844000,,,,6260000,138704000,10065000,7975000,,14589000,15438000,4660000,4609000,5426000,5076000,4666000,4328000,4369000,7172000,7185000,7203000,180098000,244742000,245313000,238003000,251939000,251840000,297798000,265019000,283580000,282112000,243270000,320716000,360508000,354589000,413800000,400775000,431869000
BalanceNoncurrInvestments,430502000,508367000,507456000,490202000,488542000,472020000,448443000,457624000,451989000,451708000,435181000,453480000,446182000,9594000,10037000,219758000,222965000,,25957000,215234000,31758000,33099000,35357000,34930000,42903000,83741000,39448000,84418000,87038000,86085000,90271000,91522000,93076000,97077000,100571000,102985000,104905000,107468000,107828000,107512000,105243000,104355000,104245000,105388000,106409000,105113000,105425000,104605000,100637000,99471000,96295000,95431000,93638000,89983000
BalanceOtherNoncurrentAssets,88246000,86378000,84361000,69829000,69784000,53143000,409487000,199947000,187885000,247369000,,95437000,492003000,312920000,282117000,269732000,256457000,220718000,211285000,213582000,219270000,230418000,248911000,298299000,235606000,258364000,220479000,168822000,194783000,154832000,179093000,148668000,178617000,232119000,183727000,150307000,184171000,147641000,182355000,157955000,207540000,163425000,205048000,234803000,281351000,328929000,386910000,384253000,402647000,435271000,428945000,433563000,375859000,80390000
BalanceCurrentAssets,54418000,53151000,75521000,,1422000,106571000,1211000,1794000,1583000,1511000,1647000,1321000,1729000,1813000,1415000,1460000,1570000,1827000,1823000,2494000,1787000,1749000,2428000,2073000,1361000,1194000,2447000,2346000,1993000,1918000,2379000,2230000,1789000,2220000,2164000,2038000,1732000,2406000,2397000,2147000,1864000,2050000,2466000,2630000,2304000,2683000,180222000,122271000,97418000,116917000,,12271000,93061000,36275000
BalanceInventory,175435000,33904000,29250000,29802000,32061000,28020000,31722000,22305000,21169000,19915000,15292000,14400000,12775000,14827000,9230000,9013000,9432000,9747000,9383000,8606000,10057000,10592000,9891000,9221000,11134000,11962000,13265000,10850000,13422000,13039000,11601000,11852000,16316000,14584000,14999000,13463000,28012000,25285000,43112000,19000,271000,235000,547000,,4545000,4930000,4542000,58578000,73642000,76836000,74630000,84650000,88328000,54889000
BalanceCurrentReceivables,56388000,60983000,63999000,64803000,65116000,63782000,65332000,65000000,62705000,26086000,9798000,1826000,1812000,1789000,1970000,1866000,1866000,1734000,1761000,1611000,1698000,1581000,1494000,1502000,1564000,1488000,1474000,1478000,1412000,1403000,1435000,1421000,16470000,20584000,26214000,42428000,,77199000,273981000,270892000,46310000,160603000,148860000,114639000,93253000,95505000,130846000,150310000,165299000,212815000,153684000,177025000,141428000,86876000
BalanceCurrentInvestments,118804000,80686000,141502000,127762000,166214000,219254000,169535000,135752000,170496000,134175000,167257000,142443000,190444000,148713000,188007000,218538000,265842000,313116000,366959000,366331000,384120000,417930000,396900000,404539000,328643000,132386000,2403000,10867000,11956000,,13460000,,,,,,,,,,,,,,,,,,,,,,,
BalanceCash,,,,,,,,,,,,,,,,,,,,,,,,,,,,238711000,215557000,,,,,,,,,,,0,0,,,1477000,1336000,,,,,,,,,
BalanceOtherCurrentAssets,,,,,,,,,,,,,,672290000,603924000,782886000,789445000,,719407000,1068514000,914880000,749032000,741145000,754733000,750967000,1131199000,744302000,1077854000,1082269000,1099810000,1382758000,1382282000,1410904000,1368002000,1353658000,1291039000,1289978000,1295696000,1264197000,1257137000,1256139000,1247345000,1257377000,1291784000,1309055000,1315875000,1303831000,1335107000,1361186000,1375297000,1371779000,1413854000,1420597000,1446646000
BalanceAssetsForSale,1452896000,1455078000,1474702000,1438346000,1449969000,1357815000,82047000,96178000,29357000,51710000,,86333000,198174000,270160000,318097000,322971000,342140000,332367000,160225000,356555000,168820000,166067000,173241000,176187000,170445000,171235000,175051000,169756000,173300000,183452000,182502000,188791000,204830000,234689000,244791000,258142000,268298000,286849000,300823000,318744000,346334000,392555000,418122000,458574000,490024000,531182000,581829000,619901000,612748000,658834000,693479000,727504000,714486000,215524000
BalanceTotalAssets,215524000,215524000,215524000,,315524000,315524000,494524000,494524000,494524000,494524000,494524000,494524000,494524000,494524000,494524000,494524000,494524000,494524000,185447000,185447000,185447000,185447000,185447000,185447000,185447000,185447000,185447000,185447000,185447000,185447000,185447000,185447000,185447000,185447000,185447000,185447000,185447000,185447000,185447000,185447000,185447000,185447000,185447000,185447000,185447000,185447000,0,-478000,-73000,-72000,,18214000,-70000,18215000
BalanceCapital,18216000,18216000,18215000,18215000,18215000,18215000,18215000,18215000,18215000,18215000,18215000,-20000,-20000,-20000,-20000,-20000,-20000,-20000,-20000,-20000,-20000,-20000,-20000,-20000,-20000,-20000,-20000,-20000,-20000,-20000,-20000,-20000,-20000,-20000,,219852000,116487000,169085000,169085000,,152265000,171515000,217382000,217268000,160691000,163327000,145388000,177539000,180310000,178646000,194430000,193327000,195403000,204436000
BalanceShareCapital,192967000,189599000,199916000,194024000,191868000,193179000,203623000,199498000,200065000,200069000,256184000,256851000,255128000,254609000,309044000,316740000,316035000,316878000,317380000,229160000,230379000,231847000,232370000,283438000,284198000,284846000,431434000,433889000,1648000,2894000,4048000,4299000,,4108000,6479000,3765000,3448000,1840000,2700000,3753000,1728000,2654000,3634000,1653000,2914000,3895000,1970000,3616000,4539000,1937000,2616000,4109000,3989000,1350000
BalanceOwnShares,2392000,3511000,3719000,1992000,3696000,4963000,4101000,2158000,3796000,5197000,4973000,2097000,3537000,5033000,4999000,2134000,3489000,4952000,4694000,2201000,3442000,325901000,356157000,637009000,611145000,,435050000,455803000,430691000,338930000,341765000,285072000,282640000,766707000,279706000,773109000,788902000,768122000,1042843000,1032096000,1051741000,986777000,981605000,925129000,925435000,962722000,933961000,919477000,895465000,870763000,855199000,871391000,886416000,874081000
BalanceReserve,836737000,826552000,811110000,766960000,739115000,765433000,727555000,682793000,665288000,557506000,521920000,456369000,425232000,376204000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNonshareCapital,,,,,,,,,,,,,,,0,106668000,84342000,76995000,,29166000,22974000,15472000,70312000,70060000,70025000,69700000,66538000,69730000,123041000,141936000,142126000,330355000,318399000,284468000,269460000,256422000,257008000,243434000,244149000,230026000,230817000,216195000,218668000,201176000,201651000,185771000,186241000,169651000,169660000,152765000,153154000,135060000,135405000,115600000
BalanceNoncurrentLiabilities,116147000,96536000,96889000,76398000,76295000,55271000,55476000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentTradeLiabilities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentBorrowings,,,,,,,,325901000,249489000,552667000,534150000,,405884000,432829000,415219000,268618000,271705000,215047000,212940000,700169000,209976000,650068000,646966000,625996000,712488000,713697000,767273000,717317000,725183000,668121000,682001000,718573000,703935000,688660000,679270000,652095000,654023000,669740000,700645000,687840000,667086000,656892000,658345000,613806000,604055000,630028000,611955000,566646000,568752000,460617000,445522000,380074000,369961000,320728000
BalanceNoncurrentObligations,262694000,148695000,112472000,122291000,,85497000,408058000,94140000,88557000,74569000,124821000,132207000,202539000,105387000,132291000,125647000,155533000,159833000,177771000,184312000,200375000,199777000,189994000,176982000,146483000,140095000,130438000,122474000,128072000,142044000,148399000,130827000,136870000,146192000,158425000,152324000,185242000,171993000,154860000,156827000,177025000,165573000,281335000,288996000,283804000,295032000,263683000,226857000,63289000,74126000,89805000,,52404000,75204000
BalanceNoncurrentLeasing,53141000,76004000,59758000,57305000,49271000,65322000,54504000,65724000,43597000,43851000,43944000,48302000,46764000,60440000,44105000,43149000,44374000,35976000,28176000,26663000,24353000,24273000,26466000,22112000,21224000,29461000,19124000,21081000,19951000,21268000,19748000,17992000,22951000,22230000,22322000,160113000,171769000,184935000,181669000,126790000,0,14402000,5528000,5286000,,29331000,57129000,34503000,5232000,4713000,6354000,2908000,1157000,1945000
BalanceNoncurrentOtherLiabilities,1740000,208000,2447000,13845000,21852000,61370000,28078000,24200000,29149000,25492000,30054000,26394000,29558000,27147000,28699000,28790000,31550000,30118000,32448000,31521000,33799000,33020000,34831000,34599000,36215000,35592000,37215000,37465000,38828000,39341000,40943000,41287000,42312000,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentLiabilities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentTradePayablesv,,,,,,,,,,,,,,,,,,,17000,9000,,,,,,,,,,,12913000,30340000,26043000,23163000,,110814000,252288000,121784000,6268000,8082000,59467000,78975000,134017000,47225000,63774000,79769000,107502000,101212000,105739000,74241000,111368000,125282000,111167000,101043000
BalanceCurrentBorrowings,75026000,78439000,67429000,64567000,69511000,79224000,87506000,72427000,68818000,85955000,95655000,92340000,123168000,110851000,94888000,92584000,112149000,98446000,75826000,71628000,52132000,65025000,87647000,22924000,40664000,6775000,4037000,,1367000,23437000,836000,1053000,2016000,1695000,1053000,2043000,1713000,1053000,2073000,1733000,832000,1878000,1937000,1749000,6773000,6529000,6073000,5427000,7086000,6788000,6407000,5589000,7564000,7231000
BalanceCurrentObligations,7058000,6126000,9583000,7890000,7013000,5975000,6795000,5765000,5700000,5431000,7340000,6568000,6258000,5794000,7051000,6934000,672290000,603924000,0,782886000,789445000,0,0,610988000,1068514000,798756000,0,749032000,741145000,754733000,0,750967000,1131199000,744302000,0,1077854000,1082269000,1099810000,0,1382758000,1382282000,1410904000,0,1366742000,1353075000,1291039000,1289978000,1295696000,1264197000,1257137000,1256139000,1247345000,1257377000,1291784000
BalanceCurrentLeasing,1309055000,1315875000,1303831000,1335107000,1361186000,1375297000,1371779000,1413854000,1420597000,1446646000,1452896000,1455078000,1474702000,1438346000,1449969000,1357815000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentOtherLiabilities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceReckoning,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceTotalEquityAndLiabilities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashflowOperatingCashflow,4972000,19622000,19327000,61666000,-29729000,-10817000,23743000,5243000,-11444000,21748000,-8451000,-86225000,-358000,21613000,-7370000,13404000,8557000,11205000,5095000,-22729000,15705000,34599000,16931000,27068000,25019000,22272000,36995000,22278000,19901000,34816000,34637000,24126000,24843000,34046000,43648000,31584000,32304000,38114000,48714000,23787000,42109000,50023000,60062000,44641000,43905000,50506000,62447000,43739000,48140000,54984000,63204000,33716000,54340000,48359000
CashflowAmortization,1951000,2011000,2055000,2963000,4906000,4295000,8439000,5227000,5322000,5385000,5380000,5915000,5071000,5766000,5831000,6660000,8610000,8618000,8638000,8589000,9258000,9162000,9315000,9429000,9606000,9707000,9853000,10119000,10329000,10375000,9644000,9652000,9867000,9847000,10232000,10616000,10302000,10743000,11075000,11376000,10298000,10406000,11065000,12304000,10941000,11254000,11636000,10969000,11455000,11611000,11726000,11909000,12717000,12779000
CashflowInvestingCashflow,2228000,-10478000,12348000,-50928000,57441000,-4768000,-6772000,-14642000,-2001000,-10070000,-113593000,-19404000,118340000,-30614000,-12399000,-21989000,-24947000,-7633000,-261000,-2662000,-11976000,-18401000,-175692000,-20650000,-66399000,-2718000,-28283000,1116000,-50130000,-1977000,-46692000,37781000,-14726000,5950000,34613000,-80355000,-41883000,-1760000,-61761000,10503000,-42087000,-190000,-79002000,-3516000,9851000,999000,9612000,11806000,-23714000,7274000,-3023000,6559000,-22787000,7046000
CashflowCapex,1711000,12173000,2160000,132155000,4680000,5684000,13811000,20389000,2710000,12901000,46266000,49500000,5515000,33055000,14737000,20743000,15846000,9284000,1613000,32664000,13506000,14341000,4286000,22561000,5317000,6875000,20527000,24271000,41508000,7021000,8113000,37037000,15777000,6236000,7996000,6416000,5568000,11243000,6551000,5909000,14327000,4766000,4381000,7660000,10757000,3372000,9978000,14986000,17765000,1525000,6494000,13584000,7813000,4114000
CashflowFinancingCashflow,-12948000,-5037000,-24280000,-12503000,-11498000,73093000,-26256000,-11574000,190618000,-8717000,-37031000,63296000,-3689000,-2747000,-4552000,-1311000,-4995000,-1321000,-4119000,57635000,14427000,-1209000,203119000,-1952000,-13141000,-828000,-65897000,-1540000,-23825000,-1670000,-26063000,-1091000,-23857000,-1544000,-25221000,-948000,-24204000,-1610000,-23274000,-1208000,-24836000,-1832000,-22791000,-1831000,-23225000,-4201000,-24785000,-1702000,-25054000,-44469000,-26371000,-61305000,-23914000,-131301000
CashflowShareCapitalCash,0,0,240000,752000,361000,-361000,68319000,0,201081000,-1096000,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38000,0,0,,1483000,1192000,1333000
CashflowDividend,0,8883000,-7340000,753000,0,1575000,551000,865000,1575000,1049000,931000,0,1575000,49000,1268000,898000,1575000,0,1338000,1055000,1575000,23000,1563000,1408000,1531000,2183000,956000,0,1350000,1938000,845000,1350000,1667000,1000,1497000,1575000,1825000,0,1546000,,0,,,44507000,0,,,-5748000,4107000,7395000,-1765000,16214000,57508000,-9285000
CashflowNetCashflow,-20973000,177173000,2961000,-159075000,-42333000,114293000,-11748000,-24321000,-9896000,-21385000,2251000,715000,34627000,19464000,14989000,43050000,4466000,-59131000,23341000,-57248000,21912000,-54054000,31169000,-38118000,60816000,-13740000,38452000,53040000,-49719000,-33783000,34744000,-36321000,33082000,-24814000,48001000,-41731000,39294000,30531000,47304000,47274000,53843000,-628000,17789000,33810000,-21030000,7639000,-75896000,,,,,,,
