,2005/Q1,2005/Q2,2005/Q3,2005/Q4,2006/Q1,2006/Q2,2006/Q3,2006/Q4,2007/Q1,2007/Q2,2007/Q3,2007/Q4,2008/Q1,2008/Q2,2008/Q3,2008/Q4,2009/Q1,2009/Q2,2009/Q3,2009/Q4,2010/Q1,2010/Q2,2010/Q3,2010/Q4,2011/Q1,2011/Q2,2011/Q3,2011/Q4,2012/Q1,2012/Q2,2012/Q3,2012/Q4,2013/Q1,2013/Q2,2013/Q3,2013/Q4,2014/Q1,2014/Q2,2014/Q3,2014/Q4,2015/Q1,2015/Q2,2015/Q3,2015/Q4,2016/Q1,2016/Q2,2016/Q3,2016/Q4,2017/Q1,2017/Q2,2017/Q3,2017/Q4,2018/Q1,2018/Q2
IncomeOtherIncome,,122000,-10000,45000,32000,52000,-69000,4000,-2000,-10000,-11000,4000,2000,43000,59000,24000,8000,-8000,1000,16000,155000,97000,159000,,,,,,,,,,,,,,,,,,,,,,,55000,312000,1459000,173000,-210000,250000,386000,1191000,465000
IncomeNetGrossProfit,965000,443000,-364000,285000,3718000,103000,-35000,-161000,-354000,-280000,-667000,-537000,-81000,-206000,-1235000,-892000,-31000,184000,1353000,-288000,590000,10248000,8537000,4653000,1155000,6285000,35000,3649000,-852000,-4324000,-6763000,5702000,-12275000,-2794000,-42124000,947000,-1393000,-688000,-39250000,1841000,-10486000,-40000,-626000,-648000,-839000,,,,,,,,,
IncomeExtraordinarProfit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55000,312000,1459000,173000,-210000,250000,386000,1191000,465000
IncomeBeforeTaxProfit,965000,443000,-364000,285000,3718000,103000,-35000,-161000,-354000,-280000,-667000,-537000,-81000,-206000,-1235000,-892000,-31000,184000,1353000,-288000,590000,10248000,8537000,4653000,1155000,6285000,35000,3649000,-852000,-4324000,-6763000,5702000,-12275000,-2794000,-42124000,947000,-1393000,-688000,-39250000,1841000,-10486000,-40000,-626000,-648000,-839000,,,,,,,,,
IncomeDiscontinuedProfit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55000,312000,1436000,186000,-210000,202000,376000,577000,468000
IncomeNetProfit,969000,408000,-441000,196000,3669000,240000,-68000,-137000,-318000,-232000,-493000,-416000,-173000,-215000,-1082000,-812000,-47000,135000,997000,-373000,434000,8656000,6503000,3524000,793000,4957000,157000,2747000,-664000,-3046000,-5871000,5710000,-12018000,3876000,-41506000,800000,-2552000,-705000,-39827000,1438000,-11435000,-206000,4831000,-4000,-690000,55000,312000,1436000,186000,-210000,202000,376000,577000,468000
IncomeShareholderNetProfit,969000,408000,-441000,196000,3669000,240000,-68000,-137000,-318000,-232000,-493000,-416000,-173000,-215000,-1082000,-812000,-47000,135000,997000,-373000,434000,8656000,6503000,3524000,793000,4957000,157000,2747000,-664000,-3046000,-5871000,5710000,-12018000,3876000,-39803000,762000,-2561000,-712000,-39835000,1354000,-11383000,-228000,4884000,3000,-698000,,,,,,,,,
BalanceNoncurrentAssets,17701000,17799000,17230000,54410000,54154000,53794000,55038000,55372000,55700000,83578000,84671000,84576000,84766000,86546000,90119000,96681000,96097000,96075000,97857000,97178000,89722000,88697000,87193000,86446000,87342000,86700000,86763000,86250000,85710000,82428000,82026000,81749000,73952000,77709000,74120000,86894000,84782000,148042000,148956000,150055000,153174000,120725000,119736000,107472000,107162000,116997000,42759000,42457000,,,,29000,,
BalanceIntangibleAssets,34000,33000,68000,61000,58000,54000,53000,49000,47000,40000,37000,41000,41000,37000,33000,25000,22000,18000,16000,33000,41000,43000,43000,42000,40000,88000,86000,107000,107000,106000,102000,54185000,54181000,54172000,55095000,22320000,22295000,9447000,9445000,9429000,9365000,9360000,,,,52310000,,,50960000,50815000,51008000,78206000,79197000,79161000
BalanceProperty,81527000,83431000,87134000,91351000,90830000,90885000,89884000,89227000,88133000,86963000,86499000,85967000,86571000,86387000,86420000,85706000,85183000,81685000,81289000,80967000,71634000,71522000,67453000,66300000,66366000,72362000,72019000,74524000,76743000,71804000,71214000,71593000,71344000,71586000,13164000,12840000,,,,,,,,,0,61000,48000,41000,34000,21000,21000,12000,6000,6000
BalanceNoncurrentReceivables,2000,225000,210000,197000,155000,140000,127000,113000,99000,84000,90000,90000,90000,,,,,,,,,,,,,,,,,,1612000,,,3416000,3921000,3930000,4665000,4638000,4592000,2451000,2425000,2393000,4666000,4660000,4635000,7182000,7188000,971000,1186000,166000,66000,66000,67000,66000
BalanceNoncurrInvestments,66000,66000,66000,155000,66000,1771000,5471000,5938000,17249000,15120000,17712000,18682000,18682000,18682000,23877000,23876000,23877000,23877000,27739000,10283000,10283000,,,,459000,,,628000,603000,633000,598000,737000,735000,714000,620000,533000,618000,564000,512000,525000,516000,388000,368000,366000,268000,576000,114000,152000,345000,328000,545000,542000,628000,461000
BalanceOtherNoncurrentAssets,609000,622000,3239000,3194000,3783000,4074000,2677000,2654000,2724000,2351000,2555000,2496000,8243000,9947000,9974000,5694000,5632000,5122000,8001000,8679000,8774000,12516000,12987000,13007000,11640000,12462000,11769000,9045000,9000000,8174000,6953000,6528000,6681000,5924000,6067000,6593000,23900000,24321000,25308000,35378000,44993000,50174000,50941000,60214000,58568000,64422000,72764000,71970000,60291000,69399000,48773000,49102000,53907000,53358000
BalanceCurrentAssets,52473000,53300000,51347000,54479000,60040000,58942000,59938000,21136000,21725000,,,,938000,951000,963000,1311000,1452000,1470000,1799000,1371000,1489000,1056000,1064000,947000,1054000,808000,880000,831000,690000,602000,472000,465000,460000,479000,2060000,2016000,491000,445000,484000,553000,708000,937000,1076000,1374000,1142000,1137000,4901000,5034000,5314000,5270000,4787000,4727000,6765000,6471000
BalanceInventory,6211000,5307000,5350000,4597000,4924000,4684000,6626000,6825000,7402000,7190000,8487000,8642000,7818000,7898000,3568000,3720000,3333000,3905000,2726000,3344000,2557000,2688000,2255000,2431000,4859000,4707000,5973000,5338000,7037000,5822000,4729000,6623000,5882000,6638000,8853000,20784000,18735000,27364000,44348000,45444000,44898000,44060000,24211000,24989000,21453000,21938000,20589000,19122000,20489000,11468000,11985000,,,
BalanceCurrentReceivables,0,,,,,275000,0,,0,13000,8000,0,0,,114000,93000,3000,0,0,16000,16993000,17075000,17406000,28874000,35148000,41411000,44484000,51549000,51740000,56469000,58976000,48554000,39704000,39748000,2059000,1164000,1836000,1916000,20596000,20471000,20086000,22105000,27318000,28370000,28618000,1977000,2145000,1097000,708000,438000,397000,903000,409000,3766000
BalanceCurrentInvestments,2345000,2500000,1819000,2470000,6088000,3927000,4007000,2764000,2770000,1728000,2750000,2128000,2609000,3098000,1336000,1659000,1152000,460000,509000,472000,898000,1307000,146000,201000,3720000,1216000,362000,304000,162000,300000,1183000,623000,506000,487000,2937000,3403000,3080000,2754000,2780000,512000,495000,,,,40000,,,249000,428000,395000,204000,723000,611000,334000
BalanceCash,596000,558000,289000,555000,491000,277000,513000,446000,240000,415000,317000,227000,239000,453000,339000,290000,316000,561000,507000,479000,414000,609000,1062000,1057000,1089000,1725000,1846000,2083000,2084000,2306000,2288000,2225000,1840000,1872000,1755000,,,,,,,,,,,,,,,,,,,
BalanceOtherCurrentAssets,,,,,,,,,,,,,0,0,,,4762000,4762000,,,,,,,,,,,,,,,23395000,23431000,22352000,62411000,62833000,62568000,67554000,68359000,68707000,95218000,97133000,96345000,93811000,95546000,98293000,103634000,102625000,102756000,103781000,103245000,96315000,112597000
BalanceAssetsForSale,111514000,111754000,122720000,131693000,136937000,137191000,145924000,145758000,151210000,154513000,145922000,138000000,143519000,135667000,133884000,201949000,202314000,202528000,206474000,172072000,174215000,167512000,166104000,176935000,63895000,64187000,13402000,13715000,15151000,41228000,46488000,46692000,50313000,50778000,51751000,78924000,79121000,82789000,80844000,80711000,80399000,84974000,84606000,84773000,86040000,85229000,78810000,94700000,93582000,94009000,102665000,109169000,112703000,117783000
BalanceTotalAssets,122740000,122897000,125644000,125030000,124984000,115984000,121738000,109698000,113553000,73749000,74511000,71950000,71238000,31403000,32757000,21374000,21146000,26030000,20772000,20074000,20500000,20500000,20500000,20500000,20500000,20500000,20500000,20500000,20500000,20499000,20500000,20500000,20500000,20500000,20500000,20500000,20500000,20500000,20500000,20500000,20500000,30500000,30500000,30500000,30500000,30500000,30500000,30500000,30500000,30500000,30500000,30500000,30500000,33500000
BalanceCapital,33500000,33501000,33500000,33500000,33500000,33500000,33500000,33500000,33500000,33500000,33500000,33500000,33501000,81990000,,,,-421000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceShareCapital,,,,,,,,,,,,,,,,19902000,,,20844000,20844000,20844000,47995000,47995000,47994000,45790000,45790000,45790000,51072000,51041000,50962000,54591000,54591000,46989000,51877000,51877000,46924000,46924000,46818000,36969000,36969000,36969000,36969000,36969000,32667000,35667000,32667000,32711000,32688000,32667000,32667000,32667000,32667000,32667000,32667000
BalanceOwnShares,32667000,32667000,32667000,32667000,48489000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1072000,1110000,1119000,1126000,1134000,1218000
BalanceReserve,1166000,1188000,1135000,2892000,3221000,1520000,890000,575000,13908000,8139000,8564000,9501000,9361000,9158000,8884000,9625000,9185000,8989000,9679000,12906000,15075000,14493000,14484000,13968000,13648000,13226000,13123000,12755000,12592000,14232000,15403000,16803000,12702000,17024000,18095000,15719000,15495000,7853000,10388000,10306000,12421000,5652000,33301000,32901000,34828000,35324000,106147000,105672000,106704000,106698000,39782000,15591000,15054000,
BalanceNonshareCapital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentLiabilities,,,1495000,,,3321000,3208000,3057000,2977000,3652000,3237000,3059000,3838000,5634000,6659000,6253000,6069000,5681000,5456000,5241000,4847000,4690000,4607000,4458000,4347000,4612000,4269000,7310000,8335000,5109000,5024000,1295000,1455000,1378000,1710000,1652000,1595000,1538000,1486000,1429000,1371000,4075000,1256000,1198000,1141000,,,,,,,,,
BalanceNoncurrentTradeLiabilities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2762000,2762000,2762000,2762000,2762000,2762000,,,,,,,,,,
BalanceNoncurrentBorrowings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1278000,1251000,1794000,1675000,3802000,4191000,3966000,3583000,3497000,3491000,3895000,2775000,2450000,,,,12413000,,,6180000,6153000,6101000,5907000
BalanceNoncurrentObligations,5973000,5948000,5930000,5841000,7272000,8416000,8240000,8415000,8287000,8192000,7985000,8276000,8065000,7985000,9774000,11056000,12191000,8433000,9714000,9760000,10610000,10471000,6558000,8933000,8928000,11143000,4401000,29797000,29574000,29431000,29595000,97933000,97898000,99074000,99132000,31869000,8856000,8701000,1591000,1960000,1805000,7275000,8206000,7312000,7740000,8220000,7798000,7410000,8387000,4371000,3978000,5156000,4988000,3585000
BalanceNoncurrentLeasing,3526000,3499000,3773000,4368000,4279000,4774000,5177000,5153000,5823000,7121000,7431000,6706000,6160000,4766000,9847000,13988000,13085000,11628000,11475000,13548000,14679000,93827000,93792000,94631000,98786000,33388000,34568000,38268000,37072000,109988000,24640000,25838000,,,,3404000,,,3402000,2687000,2319000,2420000,3479000,3078000,2852000,3271000,3320000,2041000,1912000,2118000,1784000,2223000,2261000,2343000
BalanceNoncurrentOtherLiabilities,2883000,3670000,4313000,6053000,6529000,5847000,5325000,3680000,5750000,9960000,9599000,7874000,10876000,12920000,13185000,90451000,90394000,91175000,95613000,29343000,30462000,33999000,32424000,105388000,19248000,20059000,,,,300000,,,504000,523000,568000,203000,205000,203000,203000,1069000,937000,1041000,1224000,1206000,1106000,1034000,937000,962000,833000,765000,1105000,560000,612000,602000
BalanceCurrentLiabilities,598000,819000,3948000,3875000,3418000,3546000,402000,835000,1513000,1636000,1456000,1091000,1559000,1648000,1146000,1401000,1472000,2678000,3156000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentTradePayablesv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentBorrowings,,,,,,,401000,423000,924000,802000,1142000,1167000,1480000,1431000,1524000,1570000,1497000,1467000,1503000,,,,3522000,,,3801000,3551000,3500000,3702000,3596000,4000,120000,92000,26000,83000,63000,45000,765000,972000,938000,1352000,1332000,599000,287000,391000,179000,146000,126000,157000,38000,43000,43000,105000,111000
BalanceCurrentObligations,74000,84000,175000,187000,97000,130000,228000,243000,228000,172000,282000,289000,163000,,,,49000,,,33000,1459000,1411000,1085000,1107000,1086000,803000,724000,705000,420000,327000,130000,118000,139000,143000,117000,129000,119000,118000,117000,111000,111000,111000,110000,111000,110000,25000,103000,86000,153000,152000,764000,773000,761000,785000
BalanceCurrentLeasing,778000,784000,1371000,1505000,1349000,958000,957000,16513000,16565000,17531000,62411000,62833000,62568000,0,67554000,68359000,68707000,0,95218000,97133000,96345000,0,93811000,95546000,98293000,0,103634000,102625000,102756000,0,103781000,103245000,96315000,0,112597000,111514000,111754000,122720000,131693000,136937000,137191000,145924000,145758000,151210000,154513000,145922000,138000000,143519000,135667000,133884000,201949000,202314000,202528000,206474000
BalanceCurrentOtherLiabilities,172072000,174215000,167512000,166104000,176935000,63895000,64187000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceReckoning,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceTotalEquityAndLiabilities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashflowOperatingCashflow,143000,95000,251000,1111000,841000,-395000,221000,973000,-380000,1037000,466000,254000,1665000,365000,371000,595000,619000,-435000,444000,267000,-927000,963000,10000,105000,811000,217000,350000,-33000,580000,-70000,-445000,3018000,503000,558000,-2222000,563000,394000,189000,-11246000,274000,-6156000,17062000,83000,-6501000,825000,112000,4576000,1557000,931000,573000,85000,399000,576000,102000
CashflowAmortization,111000,108000,115000,1480000,459000,463000,447000,133000,392000,396000,400000,408000,432000,454000,460000,451000,449000,448000,466000,468000,527000,524000,536000,531000,530000,514000,502000,496000,502000,484000,477000,498000,483000,488000,435000,491000,448000,459000,477000,430000,388000,373000,363000,444000,571000,599000,669000,708000,704000,806000,651000,748000,486000,487000
CashflowInvestingCashflow,-325000,22000,1130000,-284000,8000,216000,134000,2931000,-721000,-619000,5000,-803000,-668000,-425000,-616000,-2393000,-1207000,-4145000,-2766000,-635000,47000,35000,-168000,226000,62000,638000,-883000,-15425000,83000,-143000,-371000,-2174000,-816000,100000,-254000,-468000,-96000,3546000,13471000,-4215000,9679000,-17093000,-650000,7466000,-1197000,598000,-3782000,1506000,-41000,-66000,3000,134000,-167000,-102000
CashflowCapex,,,,744000,,221000,182000,170000,599000,660000,888000,749000,435000,712000,2471000,1237000,4186000,2721000,891000,92000,176000,218000,-57000,54000,12000,44000,36000,34000,30000,330000,1090000,670000,13000,4000,443000,50000,54000,50000,390000,861000,64000,441000,573000,84000,590000,2795000,33000,94000,73000,94000,310000,209000,91000,-383000
CashflowFinancingCashflow,-393000,-1349000,-1090000,-501000,-47000,-379000,-327000,-320000,-263000,-281000,-322000,-347000,3677000,-174000,57000,668000,3337000,2383000,313000,-162000,24000,-346000,-449000,-392000,-366000,-372000,14601000,-340000,-294000,124000,-795000,276000,-232000,2885000,-1256000,-243000,-228000,-4729000,3087000,-3581000,-111000,705000,-82000,-188000,-827000,-813000,-613000,-424000,-1002000,-415000,-507000,-515000,-17000,
CashflowShareCapitalCash,,,,,,,,,,,,,,,,,,,,,,,0,,,,14938000,,,0,,,,2988000,,3000000,55000,,,,,,,,,,,,,,,,,
CashflowDividend,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-565000,-276000,32000,-263000,348000,-226000
CashflowNetCashflow,-24000,3577000,-1421000,155000,190000,-871000,650000,3617000,-419000,-1741000,80000,-1243000,61000,-55000,-1042000,1022000,-504000,-118000,481000,489000,-905000,-857000,323000,-507000,-692000,49000,-37000,426000,409000,-1161000,55000,3507000,-2504000,-854000,-58000,-142000,138000,883000,-560000,-117000,-19000,2450000,466000,-495000,-327000,26000,-106000,-17000,,,,,,
