,2005/Q1,2005/Q2,2005/Q3,2005/Q4,2006/Q1,2006/Q2,2006/Q3,2006/Q4,2007/Q1,2007/Q2,2007/Q3,2007/Q4,2008/Q1,2008/Q2,2008/Q3,2008/Q4,2009/Q1,2009/Q2,2009/Q3,2009/Q4,2010/Q1,2010/Q2,2010/Q3,2010/Q4,2011/Q1,2011/Q2,2011/Q3,2011/Q4,2012/Q1,2012/Q2,2012/Q3,2012/Q4,2013/Q1,2013/Q2,2013/Q3,2013/Q4,2014/Q1,2014/Q2,2014/Q3,2014/Q4,2015/Q1,2015/Q2,2015/Q3,2015/Q4,2016/Q1,2016/Q2,2016/Q3,2016/Q4,2017/Q1,2017/Q2,2017/Q3,2017/Q4,2018/Q1,2018/Q2
IncomeDistributionExpenses,10567000,12082000,9131000,11830000,11839000,12325000,9602000,9996000,14107000,15166000,11447000,15613000,19264000,20686000,12649000,13821000,17780000,11202000,5902000,9725000,13203000,9672000,12141000,18323000,11733000,12688000,9129000,13857000,12927000,12002000,12382000,16585000,16354000,16446000,16285000,18381000,18041000,18346000,24576000,29291000,25238000,21679000,22270000,28373000,23906000,42431000,20998000,28757000,27939000,23037000,25907000,36093000,27001000,26716000
IncomeDistributionExpenses_yy,,,,,12.04,2.01,5.16,-15.50,19.16,23.05,19.21,56.19,36.56,36.40,10.50,-11.48,-7.70,-45.85,-53.34,-29.64,-25.74,-13.66,105.71,88.41,-11.13,31.18,-24.81,-24.37,10.18,-5.41,35.63,19.69,26.51,37.03,31.52,10.83,10.32,11.55,50.91,59.35,39.89,18.17,-9.38,-3.13,-5.28,95.72,-5.71,1.35,16.87,-45.71,23.38,25.51,-3.36,15.97
IncomeDistributionExpenses_sy,,,,,-7.68,-8.08,5.47,-12.85,48.24,28.04,19.21,56.19,18.52,24.58,13.04,-12.98,-10.89,1.62,-6.36,-4.14,9.14,9.96,23.42,23.40,33.96,38.94,26.76,-5.43,10.78,-3.32,13.90,19.69,26.51,10.85,21.99,10.83,10.32,11.55,8.74,3.34,6.17,7.77,3.27,12.48,24.13,21.08,28.74,1.35,8.64,0.99,9.26,17.73,2.10,13.68
IncomeDistributionExpenses_qq,,14.34,-24.42,29.56,0.08,4.11,-22.09,4.10,41.13,7.51,-24.52,36.39,23.38,7.38,-38.85,9.27,28.64,-37.00,-47.31,64.77,35.76,-26.74,25.53,50.92,-35.97,8.14,-28.05,51.79,-6.71,-7.16,3.17,33.94,-1.39,0.56,-0.98,12.87,-1.85,1.69,33.96,19.19,-13.84,-14.10,2.73,27.40,-15.74,77.49,-50.51,36.95,-2.84,-17.55,12.46,39.32,-25.19,-1.06
IncomeDistributionExpenses_sq,,7.22,-22.89,13.37,-11.31,12.80,-8.41,4.10,60.78,-3.92,-15.08,17.73,1.56,0.53,10.42,-6.45,3.72,11.58,-1.01,18.86,5.28,20.08,-2.60,11.26,9.51,10.52,2.23,25.42,3.96,0.05,-3.46,14.16,-1.39,4.30,2.17,11.65,-7.41,1.02,8.74,5.07,-15.52,3.93,3.13,15.51,-15.74,11.77,-12.50,9.50,-2.68,-5.26,-3.19,9.56,-11.33,8.67
IncomeAdministrativExpenses,16695000,20199000,18230000,20621000,17223000,19981000,18347000,23925000,18863000,21262000,20925000,30979000,24475000,26576000,25868000,30976000,24751000,28238000,22461000,20972000,21889000,22784000,22255000,25444000,20918000,23332000,22154000,39752000,29681000,31453000,28698000,41687000,34011000,37013000,35327000,56106000,36606000,43544000,38839000,50012000,43683000,45776000,47016000,48193000,47085000,46069000,41056000,46477000,41955000,40549000,37412000,47848000,38508000,40927000
IncomeAdministrativExpenses_yy,,,,,3.16,-1.08,0.64,16.02,9.52,6.41,14.05,29.48,29.75,24.99,23.62,-0.01,1.13,6.25,-13.17,-32.30,-11.56,-19.31,-0.92,21.32,-4.44,2.41,-0.45,56.23,41.89,34.81,29.54,4.87,14.59,17.68,23.10,34.59,7.63,17.65,9.94,-10.86,19.33,5.13,21.05,-3.64,7.79,0.64,-12.68,-3.56,-10.90,-11.98,-8.88,2.95,-8.22,0.93
IncomeAdministrativExpenses_sy,,,,,-1.61,3.06,0.64,12.15,43.74,28.43,27.89,29.48,18.60,21.86,16.62,13.22,3.46,2.36,-7.74,-19.55,-1.66,-8.81,2.34,40.30,9.12,18.68,23.41,20.42,41.80,22.42,35.60,19.01,14.59,17.68,23.10,34.59,-3.62,7.41,10.07,15.18,13.18,5.82,11.69,-15.72,3.41,0.64,-12.68,-3.56,-1.01,-10.44,10.82,6.45,5.43,3.96
IncomeAdministrativExpenses_qq,,20.99,-9.75,13.12,-16.48,16.01,-8.18,30.40,-21.16,12.72,-1.58,48.05,-20.99,8.58,-2.66,19.75,-20.10,14.09,-20.46,-6.63,4.37,4.09,-2.32,14.33,-17.79,11.54,-5.05,79.43,-25.33,5.97,-8.76,45.26,-18.41,8.83,-4.56,58.82,-34.76,18.95,-10.81,28.77,-12.65,4.79,2.71,2.50,-2.30,-2.16,-10.88,13.20,-9.73,-3.35,-7.74,27.89,-19.52,6.28
IncomeAdministrativExpenses_sq,,12.48,-10.65,13.12,-16.48,19.04,-14.26,30.40,13.88,6.68,-2.90,26.41,-13.17,13.74,-6.86,12.74,-17.96,12.52,-10.02,-3.23,5.58,1.11,-0.63,35.45,-8.06,9.94,-4.13,60.60,4.45,10.93,-8.76,28.91,-8.11,3.15,-7.92,18.39,-8.66,8.01,-6.35,23.65,-15.38,4.79,-2.99,2.50,-12.54,10.01,-10.88,18.51,-12.06,-0.47,8.10,22.95,-17.80,7.20
IncomeGrossProfit,27816000,28740000,-6342000,10510000,5249000,7000000,-16288000,-15749000,33583000,32382000,46165000,37340000,149867000,136535000,123418000,-229451000,-69731000,-82963000,-141731000,-56896000,-10260000,-15708000,8663000,51275000,74836000,62367000,56742000,87053000,61722000,36677000,30172000,-40020000,39730000,27632000,5888000,-69674000,21580000,33185000,6443000,13557000,68360000,64394000,17978000,55493000,83756000,19217000,22031000,-3025000,58667000,76474000,18942000,36786000,40710000,3845000
IncomeGrossProfit_yy,,,,,-81.13,-75.64,-156.83,-249.85,539.80,362.60,383.43,337.09,346.26,321.64,167.34,-714.49,-146.53,-160.76,-214.84,75.20,85.29,81.07,106.11,190.12,829.40,497.04,554.99,69.78,-17.52,-41.19,-46.83,-145.97,-35.63,-24.66,-80.49,-74.10,-45.68,20.10,9.43,119.46,216.77,94.05,179.03,309.33,22.52,-70.16,22.54,-105.45,-29.95,297.95,-14.02,1316.07,-30.61,-94.97
IncomeGrossProfit_sy,,,,,-34.63,-33.57,24.13,38.38,353.09,248.13,87.58,167.24,177.15,159.71,26.28,-116.88,-88.88,-102.98,-113.09,88.80,-6.04,148.36,157.69,164.61,414.90,553.23,415.88,183.28,27.50,-20.07,-31.44,-61.62,-13.27,-39.91,-38.87,-32.47,-26.14,18.52,32.64,18.05,54.52,28.65,64.37,83.54,11.20,22.16,-0.33,-51.76,-13.35,-26.37,3.36,42.64,-27.18,-20.70
IncomeGrossProfit_qq,,3.32,-122.07,265.72,-50.06,33.36,-332.69,3.31,313.24,-3.58,42.56,-19.12,301.36,-8.90,-9.61,-285.91,69.61,-18.98,-70.84,59.86,81.97,-53.10,155.15,491.89,45.95,-16.66,-9.02,53.42,-29.10,-40.58,-17.74,-232.64,199.28,-30.45,-78.69,-1283.32,130.97,53.78,-80.58,110.41,404.24,-5.80,-72.08,208.67,50.93,-77.06,14.64,-113.73,2039.40,30.35,-75.23,94.20,10.67,-90.56
IncomeGrossProfit_sq,,-4.36,-44.88,-31.94,41.22,-14.69,51.38,-24.12,242.55,-14.38,11.29,-42.40,285.84,-52.22,97.52,-100.50,73.91,-52.92,-36.54,61.76,13.48,3.87,74.28,152.52,58.06,-1.58,41.44,53.42,-17.86,-40.58,-13.19,-66.63,226.68,-16.19,-6.11,-26.27,24.67,-0.58,8.84,-6.57,74.89,-11.56,19.50,19.62,18.12,6.44,-9.82,-13.40,119.85,-17.86,-19.22,60.70,5.28,-18.90
IncomeOtherOperatingIncome,5343000,9515000,4189000,21604000,9309000,-3125000,3230000,-278192000,7096000,-6351000,-4684000,42044000,293000,1825000,-11755000,-6713000,-17001000,-38995000,3262000,-5348000,2484000,-7410000,-3433000,20304000,2269000,2067000,3119000,5908000,1321000,4427000,1367000,64572000,1025000,7717000,2356000,49536000,1336000,4916000,1997000,8046000,3451000,1324000,2785000,4882000,1341000,1266000,1737000,10515000,1467000,7094000,2466000,2403000,2546000,2817000
IncomeOtherOperatingIncome_yy,,,,,74.23,-132.84,-22.89,-1387.69,-23.77,-103.23,-245.02,115.11,-95.87,128.74,-150.96,-115.97,-5902.39,-2236.71,127.75,20.33,114.61,81.00,-205.24,479.66,-8.66,127.89,190.85,-70.90,-41.78,114.18,-56.17,992.96,-22.41,74.32,72.35,-23.29,30.34,-36.30,-15.24,-83.76,158.31,-73.07,39.46,-39.32,-61.14,-4.38,-37.63,115.38,9.40,460.35,41.97,-77.15,73.55,-60.29
IncomeOtherOperatingIncome_sy,,,,,39.60,-87.68,74.36,-19.34,283.82,-147.04,-52.77,107.04,-55.66,850.22,-38.57,-70.40,-32.43,-54.24,154.10,121.58,98.26,9.66,-54.56,555.27,-18.72,6.46,173.13,-83.64,-12.92,36.48,-59.35,139.36,-18.51,25.25,72.35,21.11,8.52,-5.26,-42.69,-70.64,31.32,-32.32,45.58,-16.26,-49.52,-13.39,4.02,35.06,21.58,46.74,29.62,-55.00,0.68,19.22
IncomeOtherOperatingIncome_qq,,78.08,-55.97,415.73,-56.91,-133.57,203.36,-8712.76,102.55,-189.50,26.25,997.61,-99.30,522.87,-744.11,42.89,-153.25,-129.37,108.37,-263.95,146.45,-398.31,53.67,691.44,-88.82,-8.90,50.90,89.42,-77.64,235.12,-69.12,4623.63,-98.41,652.88,-69.47,2002.55,-97.30,267.96,-59.38,302.90,-57.11,-61.63,110.35,75.30,-72.53,-5.59,37.20,505.35,-86.05,383.57,-65.24,-2.55,5.95,10.64
IncomeOtherOperatingIncome_sq,,16.43,36.98,314.39,-56.91,-70.00,203.36,-61.67,18.66,-146.72,282.26,189.43,-63.54,216.20,-68.49,58.31,-7.65,79.76,20.35,14.52,50.32,-25.54,0.32,1581.67,-92.61,71.86,271.26,27.60,-73.74,235.12,-69.12,347.75,-61.27,36.65,17.62,236.61,-77.23,154.97,-55.81,280.33,-33.38,1.38,-7.30,83.86,-67.08,0.54,16.54,144.39,-55.04,40.98,27.17,37.14,-30.38,12.14
IncomeOtherOperatingCosts,2530000,8955000,-358000,43100000,,,,,,,,,,,,,,,,,,,,16560000,969000,5346000,7265000,23070000,1197000,3248000,1628000,26317000,1170000,3474000,2750000,5312000,1256000,928000,621000,7459000,1085000,797000,2658000,15187000,600000,13587000,12829000,39555000,569000,15854000,1993000,57512000,3149000,9833000
IncomeOtherOperatingCosts_yy,,,,,-100.00,-100.00,100.00,-100.00,,,,,,,,,,,,,,,,,,,,39.31,23.53,-39.24,-77.59,14.07,-2.26,6.96,68.92,-79.82,7.35,-73.29,-77.42,40.42,-13.61,-14.12,328.02,103.61,-44.70,1604.77,382.66,160.45,-5.17,16.69,-84.46,45.40,453.43,-37.98
IncomeOtherOperatingCosts_sy,,,,,-36.38,-66.34,163.33,-18.87,,,,,,,,,,,,,,,,,,,,-22.12,-21.22,232.92,-58.44,14.07,-2.26,6.96,68.92,16.92,78.17,81.39,17.66,-70.73,11.03,-14.12,-55.37,95.50,-22.29,10.84,91.11,37.74,-5.17,38.25,-36.60,-9.28,27.26,-37.69
IncomeOtherOperatingCosts_qq,,253.95,-104.00,12139.11,-100.00,,,,,,,,,,,,,,,,,,,,-94.15,451.70,35.90,217.55,-94.81,171.35,-49.88,1516.52,-95.55,196.92,-20.84,93.16,-76.36,-26.11,-33.08,1101.13,-85.45,-26.54,233.50,471.37,-96.05,2164.50,-5.58,208.32,-98.56,2686.29,-87.43,2785.70,-94.52,212.26
IncomeOtherOperatingCosts_sq,,133.42,-64.22,971.89,-90.67,,,,,,,,,,,,,,,,,,,,-87.25,94.24,34.84,217.55,-81.36,171.35,-49.88,310.21,-84.75,99.30,1.39,99.24,-76.82,22.25,17.34,-43.50,-15.33,-23.62,-25.46,168.55,-67.99,73.72,-17.97,137.09,-70.80,92.47,-63.92,146.86,-49.27,51.58
IncomeEBIT,30629000,29300000,-1795000,-10986000,14558000,3875000,-13058000,-293941000,40679000,26031000,41481000,79384000,150160000,138360000,111663000,-236164000,-86732000,-121958000,-138469000,-62244000,-7776000,-23118000,5230000,55019000,76136000,59088000,52596000,69891000,61846000,37856000,29911000,-1765000,39585000,31875000,5494000,-25450000,21660000,37173000,7819000,14144000,70726000,64921000,18105000,45188000,84497000,6896000,10939000,-32065000,59565000,67714000,19415000,-18323000,40107000,-3171000
IncomeEBIT_yy,,,,,-52.47,-86.77,-627.47,-2575.60,179.43,571.77,417.67,127.01,269.13,431.52,169.19,-397.50,-157.76,-188.15,-224.01,73.64,91.03,81.04,103.78,188.39,1079.12,355.59,905.66,27.03,-18.77,-35.93,-43.13,-102.53,-35.99,-15.80,-81.63,-1341.93,-45.28,16.62,42.32,155.58,226.53,74.65,131.55,219.49,19.47,-89.38,-39.58,-170.96,-29.51,881.93,77.48,42.86,-32.67,-104.68
IncomeEBIT_sy,,,,,-22.93,-34.16,-1.07,54.14,232.09,343.08,84.83,127.01,135.70,222.62,2.94,9.58,-88.25,-70.74,-126.90,43.26,-5.16,132.43,133.59,286.68,374.80,512.03,578.59,-1.02,44.85,-41.98,-34.91,-99.50,-15.44,-15.80,-41.57,-27.92,-27.97,15.89,33.36,43.29,51.49,21.62,73.76,59.24,15.50,20.20,-8.01,-51.03,-16.90,-25.62,21.34,35.38,-22.36,-14.56
IncomeEBIT_qq,,-4.34,-106.13,-512.03,232.51,-73.38,-436.98,-2151.04,113.84,-36.01,59.35,91.37,89.16,-7.86,-19.30,-311.50,63.27,-40.61,-13.54,55.05,87.51,-197.30,122.62,951.99,38.38,-22.39,-10.99,32.88,-11.51,-38.79,-20.99,-105.90,2342.78,-19.48,-82.76,-563.23,185.11,71.62,-78.97,80.89,400.04,-8.21,-72.11,149.59,86.99,-91.84,58.63,-393.13,285.76,13.68,-71.33,-194.38,318.89,-107.91
IncomeEBIT_sq,,-14.36,-19.57,-78.50,232.51,-73.38,39.48,-66.66,103.59,-44.60,23.50,-60.34,126.79,-52.52,20.67,-108.66,93.10,-14.16,-45.80,23.98,200.21,-12.94,62.30,753.71,-18.12,-7.58,29.89,32.88,-0.12,-38.79,-14.82,-98.86,2342.78,-19.48,21.82,-31.88,5.40,10.32,3.99,16.15,28.44,-14.18,20.58,26.88,24.72,9.24,-23.32,-35.21,68.54,-5.32,3.22,-16.28,29.67,-15.20
IncomeFinanceIncome,6982000,3160000,2297000,8178000,862000,,0,-1705000,,5080000,-3501000,0,,4750000,0,0,,-41404000,32707000,12961000,,126000,0,30151000,2456000,2573000,2403000,2054000,272000,304000,835000,438000,2277000,492000,-1068000,5580000,301000,1937000,195000,1802000,237000,470000,519000,574000,662000,441000,541000,604000,705000,1013000,3877000,-2250000,2328000,1764000
IncomeFinanceIncome_yy,,,,,-87.65,-100.00,-100.00,-120.85,-100.00,,,100.00,,-6.50,100.00,,,-971.66,,,,100.30,-100.00,132.63,,1942.06,,-93.19,-88.93,-88.18,-65.25,-78.68,737.13,61.84,-227.90,1173.97,-86.78,293.70,118.26,-67.71,-21.26,-75.74,166.15,-68.15,179.32,-6.17,4.24,5.23,6.50,129.71,616.64,-472.52,230.21,74.14
IncomeFinanceIncome_sy,,,,,-72.20,-47.81,-96.26,-28.56,-79.36,,,108.18,,33.84,31.98,,,-290.11,,,,23.66,-58.26,36.72,,9.58,,-93.65,-71.28,85.56,-52.56,-78.68,737.13,205.67,-227.90,53.31,-63.70,-38.18,117.48,24.31,-15.34,-57.97,20.72,-77.28,3.96,126.94,-92.83,-17.86,119.10,-62.20,5.54,-42.19,-5.34,204.69
IncomeFinanceIncome_qq,,-54.74,-27.31,256.03,-89.46,-100.00,,,100.00,,-168.92,100.00,,,-100.00,,,,178.99,-60.37,-100.00,,-100.00,,-91.85,4.76,-6.61,-14.52,-86.76,11.76,174.67,-47.54,419.86,-78.39,-317.07,622.47,-94.61,543.52,-89.93,824.10,-86.85,98.31,10.43,10.60,15.33,-33.38,22.68,11.65,16.72,43.69,282.72,-158.03,203.47,-24.23
IncomeFinanceIncome_sq,,-58.93,-44.22,70.24,-41.26,-11.01,,,560.24,,-101.43,90.18,,,-93.23,,,,53.80,49.26,-59.06,,-8.00,,3.71,-55.82,24.91,-14.52,-67.25,11.76,56.67,109.64,299.43,22.58,-128.33,169.88,22.60,-77.58,-44.87,185.73,-48.35,-41.01,9.01,39.28,-4.71,16.66,-70.26,399.10,62.06,-82.55,39.24,163.11,27.48,124.39
IncomeFinanceCosts,2624000,3661000,1762000,4355000,417000,3878000,-261000,,-1036000,,-5059000,-11791000,-3691000,-7187000,3917000,135368000,83886000,,,4096000,-3878000,1021000,3855000,61239000,11196000,14165000,6947000,-2560000,10898000,5990000,-2141000,1259000,2614000,4740000,1212000,5370000,3380000,5081000,4944000,8061000,10232000,1311000,1085000,5868000,2906000,4282000,2972000,7241000,4264000,3596000,3321000,6989000,3104000,57100000
IncomeFinanceCosts_yy,,,,,-84.11,5.93,-114.81,-100.00,-348.44,-100.00,-1838.31,,-256.27,,177.43,1248.06,2372.72,100.00,-100.00,-96.97,-104.62,,,1395.09,388.71,1287.37,80.21,-104.18,-2.66,-57.71,-130.82,149.18,-76.01,-20.87,156.61,326.53,29.30,7.19,307.92,50.11,202.72,-74.20,-78.05,-27.21,-71.60,226.62,173.92,23.40,46.73,-16.02,11.74,-3.48,-27.20,1487.88
IncomeFinanceCosts_sy,,,,,-70.98,-16.19,-95.79,-56.47,-51.55,49.67,226.02,,-8.71,,38.72,906.78,305.06,100.00,-15.25,-77.99,-60.27,,,36.57,-8.40,231.46,80.21,-104.18,82.45,-24.33,-32.04,933.26,-46.24,3.79,79.58,18.08,12.31,-8.96,12.63,-15.87,30.56,-62.42,-44.76,20.15,-20.99,18.85,-61.33,28.96,49.72,10.48,-1.99,29.08,-44.03,84.68
IncomeFinanceCosts_qq,,39.52,-51.87,147.16,-90.42,829.98,-106.73,100.00,,100.00,,-133.07,68.70,-94.72,154.50,3355.91,-38.03,-100.00,,,-194.68,126.33,277.57,1488.56,-81.72,26.52,-50.96,-136.85,525.70,-45.04,-135.74,158.80,107.63,81.33,-74.43,343.07,-37.06,50.33,-2.70,63.05,26.93,-87.19,-17.24,440.83,-50.48,47.35,-30.59,143.64,-41.11,-15.67,-7.65,110.45,-55.59,1739.56
IncomeFinanceCosts_sq,,28.78,-23.06,75.90,-78.53,79.24,-92.79,186.07,,74.88,,41.66,31.46,-94.94,154.50,1406.72,-38.03,-100.00,,,-5.86,8.02,-20.01,700.58,-29.54,-1.15,-13.39,-89.73,679.43,-45.48,-17.14,192.63,-18.99,-0.20,-6.44,81.10,-31.23,10.59,-11.64,-13.09,42.75,-66.51,52.16,36.90,-3.60,-50.42,-7.36,118.43,39.08,-45.76,-9.10,145.50,-54.90,37.50
IncomeOtherIncome,1581000,910000,11588000,-135000,,1930000,1127000,-1897000,707000,-249000,999000,897000,1461000,-3230000,1359000,1296000,1128000,-2258000,,2607000,1562000,2210000,2099000,1912000,1984000,1890000,1922000,1552000,9712000,-5601000,2051000,1858000,2086000,2523000,2652000,2487000,2637000,2829000,2958000,2619000,2651000,2841000,2690000,2634000,2646000,3250000,2980000,2987000,3067000,3573000,3456000,3007000,3583000,3327000
IncomeOtherIncome_yy,,,,,-100.00,112.09,-90.27,-1305.19,,-112.90,-11.36,147.29,106.65,-1197.19,36.04,44.48,-22.79,30.09,-100.00,101.16,38.48,197.87,,-26.66,27.02,-14.48,-8.43,-18.83,389.52,-396.35,6.71,19.72,-78.52,145.05,29.30,33.85,26.41,12.13,11.54,5.31,0.53,0.42,-9.06,0.57,-0.19,14.40,10.78,13.40,15.91,9.94,15.97,0.67,16.82,-6.88
IncomeOtherIncome_sy,,,,,-95.89,76.36,-90.27,135.83,,-36.24,189.79,90.91,53.94,-571.99,-23.40,-27.76,-84.13,30.09,-120.83,26.13,86.82,53.40,,292.68,25.24,-53.62,42.63,40.90,382.13,-103.96,90.77,95.90,-83.28,215.99,21.76,10.08,21.20,35.45,11.54,-59.77,-22.79,39.23,-28.79,-3.43,22.22,14.40,61.68,37.03,2.38,-4.26,50.86,-52.43,16.82,75.20
IncomeOtherIncome_qq,,-42.44,1173.41,-101.16,100.00,,-41.61,-268.32,137.27,-135.22,501.20,-10.21,62.88,-321.08,142.07,-4.64,-12.96,-300.18,100.00,,-40.08,41.49,-5.02,-8.91,3.77,-4.74,1.69,-19.25,525.77,-157.67,136.62,-9.41,12.27,20.95,5.11,-6.22,6.03,7.28,4.56,-11.46,1.22,7.17,-5.32,-2.08,0.46,22.83,-8.31,0.23,2.68,16.50,-3.27,-12.99,19.16,-7.14
IncomeOtherIncome_sq,,-68.06,764.80,-101.16,100.00,,-41.61,106.22,107.27,-103.05,402.37,-57.88,606.20,-85.22,84.62,-50.00,25.00,154.16,-90.56,,93.97,67.86,-50.46,217.93,1.38,-37.64,60.35,37.84,393.86,-133.82,72.06,-18.58,-20.79,28.05,-7.85,48.53,48.56,-4.52,53.72,-11.68,118.00,7.17,-44.68,58.42,14.63,22.83,-44.47,142.35,-63.35,40.77,-3.27,-31.67,29.49,-7.14
IncomeNetGrossProfit,36568000,29709000,10328000,-7298000,15003000,1065000,-11670000,-293509000,42422000,29826000,44038000,92072000,155312000,147067000,109105000,-370236000,-169490000,-81734000,-104632000,-50772000,-2336000,-21803000,3474000,25843000,69380000,49386000,49974000,76057000,60932000,26569000,34938000,-728000,41334000,30150000,5866000,-22753000,21218000,36858000,6028000,10504000,63382000,66921000,20229000,42528000,84899000,6305000,11488000,-35715000,59073000,68704000,23427000,-24555000,42914000,-55180000
