,2010/Q1,2010/Q2,2010/Q3,2010/Q4,2011/Q1,2011/Q2,2011/Q3,2011/Q4,2012/Q1,2012/Q2,2012/Q3,2012/Q4,2013/Q1,2013/Q2,2013/Q3,2013/Q4,2014/Q1,2014/Q2,2014/Q3,2014/Q4,2015/Q1,2015/Q2,2015/Q3,2015/Q4,2016/Q1,2016/Q2,2016/Q3,2016/Q4,2017/Q1,2017/Q2,2017/Q3,2017/Q4,2018/Q1,2018/Q2,2018/Q3
IncomeGrossProfit,11181000,20287000,21286000,19641000,22705000,45395000,19789000,63358000,43968000,51305000,51059000,55249000,57906000,59054000,58782000,55651000,69877000,99111000,58454000,70572000,81808000,94864000,108181000,98065000,99863000,115452000,131446000,152906000,179115000,181564000,156640000,127982000,168150000,203042000,173481000
IncomeGrossProfit_yy,,,,,103.07,123.76,-7.03,222.58,93.65,13.02,158.02,-12.80,31.70,15.10,15.13,0.73,20.67,67.83,-0.56,26.81,17.07,-4.29,85.07,38.96,22.07,21.70,21.51,55.92,79.36,57.26,19.17,-16.30,-6.12,11.83,10.75
IncomeGrossProfit_sy,,,,,22.26,23.45,-8.60,-14.35,-2.05,13.02,13.36,28.19,24.65,19.37,19.34,1.44,24.22,10.62,25.91,9.79,7.26,-2.32,-6.21,-7.36,0.16,7.53,6.94,-5.60,7.65,4.09,17.09,9.52,9.67,-6.25,-52.56
IncomeGrossProfit_qq,,81.44,4.92,-7.73,15.60,99.93,-56.41,220.17,-30.60,16.69,-0.48,8.21,4.81,1.98,-0.46,-5.33,25.56,41.84,-41.02,20.73,15.92,15.96,14.04,-9.35,1.83,15.61,13.85,16.33,17.14,1.37,-13.73,-18.30,31.39,20.75,-14.56
IncomeGrossProfit_sq,,-2.02,5.60,-6.94,15.06,-2.62,-2.48,-10.19,14.53,-13.48,15.38,3.61,-10.03,4.22,-0.24,-2.35,-0.32,23.08,-3.75,-3.25,-1.99,6.65,1.16,-2.70,-2.23,-16.19,13.22,-22.60,17.71,-7.25,11.32,-24.82,31.39,-17.38,19.58
IncomeOtherOperatingIncome,611000,-42000,1326000,-1025000,166000,355000,418000,428000,332000,817000,751000,191000,525000,149000,826000,1982000,793000,66000,151000,859000,337000,685000,196000,1371000,654000,1006000,122000,6991000,1322000,1265000,1152000,2157000,571000,975000,1936000
IncomeOtherOperatingIncome_yy,,,,,-72.83,945.24,-68.48,141.76,100.00,130.14,79.67,-55.37,58.13,-81.76,9.99,937.70,51.05,-55.70,-81.72,-56.66,-57.50,937.88,29.80,59.60,94.07,46.86,-37.76,409.92,102.14,25.75,844.26,-69.15,-56.81,-22.92,68.06
IncomeOtherOperatingIncome_sy,,,,,-18.76,6.25,-35.42,-5.39,-2.68,47.45,-19.67,-35.21,-9.42,-42.90,-6.84,34.72,43.62,0.57,-40.97,-22.40,-57.50,-63.82,-58.74,-23.41,18.36,6.45,-55.87,42.54,-0.66,-35.94,7.67,-52.63,12.22,-25.74,5524.03
IncomeOtherOperatingIncome_qq,,-106.87,3257.14,-177.30,116.20,113.86,17.75,2.39,-22.43,146.08,-8.08,-74.57,174.87,-71.62,454.36,139.95,-59.99,-91.68,128.79,468.87,-60.77,103.26,-71.39,599.49,-52.30,53.82,-87.87,5630.33,-81.09,-4.31,-8.93,87.24,-73.53,70.75,98.56
IncomeOtherOperatingIncome_sq,,-50.09,44.07,98.24,-29.25,19.92,16.81,32.79,-24.41,35.58,-15.20,8.48,-33.33,0.70,-0.96,158.63,-43.04,-11.76,-50.00,83.33,-39.08,-0.28,-11.48,101.93,-29.46,23.26,-75.00,157.14,-33.42,-2.16,-22.32,106.12,-29.55,54.75,471.44
IncomeOtherOperatingCosts,4087000,9409000,6549000,10584000,4805000,15137000,-3366000,40043000,15732000,20259000,15532000,15476000,24501000,17097000,17508000,22824000,19232000,22003000,21132000,29355000,21444000,30162000,42924000,39598000,30272000,55043000,40735000,33367000,49313000,53773000,49957000,77383000,48766000,57119000,48748000
IncomeOtherOperatingCosts_yy,,,,,17.57,60.88,-151.40,278.34,227.41,33.84,561.44,-61.35,55.74,-15.61,12.72,47.48,-21.51,28.70,20.70,28.61,11.50,37.08,103.12,34.89,41.17,82.49,-5.10,-15.74,62.90,-2.31,22.64,131.91,-1.11,6.22,-2.42
IncomeOtherOperatingCosts_sy,,,,,-77.57,56.29,30.20,29.91,128.97,34.38,3.12,-58.73,-54.17,-3.95,12.72,27.37,-2.84,-8.87,-1.95,9.88,-33.33,-30.00,9.55,-10.75,-5.07,-0.38,-33.33,-15.74,23.23,-2.31,,65.73,15.30,13.21,-2.42
IncomeOtherOperatingCosts_qq,,130.22,-30.40,61.61,-54.60,215.03,-122.24,1289.63,-60.71,28.78,-23.33,-0.36,58.32,-30.22,2.40,30.36,-15.74,14.41,-3.96,38.91,-26.95,40.65,42.31,-7.75,-23.55,81.83,-25.99,-18.09,47.79,9.04,-7.10,54.90,-36.98,17.13,-14.66
IncomeOtherOperatingCosts_sq,,-26.65,-15.00,118.58,-53.97,266.94,-47.62,166.67,-55.04,15.19,-23.33,74.06,-74.29,96.81,-27.52,92.68,-81.82,11.06,-23.44,38.91,-56.56,26.89,12.61,1.28,-48.28,0.35,-50.00,54.50,-56.71,4.99,-18.93,204.27,-88.93,-18.83,470.55
IncomeEBIT,7705000,10836000,16063000,8032000,18066000,30613000,23573000,23743000,28568000,31863000,36278000,39964000,33930000,42106000,42100000,34809000,51438000,77174000,37473000,42076000,60701000,65387000,65453000,59838000,70245000,61415000,90833000,126530000,131124000,129056000,107835000,52756000,119955000,146898000,126669000
IncomeEBIT_yy,,,,,134.47,182.51,46.75,195.61,58.13,4.08,53.90,68.32,18.77,32.15,16.05,-12.90,51.60,83.29,-10.99,20.88,18.01,-15.27,74.67,42.21,15.72,-6.07,38.78,111.45,86.67,110.14,18.72,-58.31,-8.52,13.83,17.47
IncomeEBIT_sy,,,,,36.14,48.30,15.67,-17.19,-18.38,35.66,5.95,69.72,26.20,15.16,8.48,12.76,48.59,32.59,25.89,-5.83,-12.07,-3.26,-74.70,-1.22,10.05,2.51,29.42,-46.64,11.74,7.84,18.72,-5.40,-8.93,8.11,-49.20
IncomeEBIT_qq,,40.64,48.24,-50.00,124.93,69.45,-23.00,0.72,20.32,11.53,13.86,10.16,-15.10,24.10,-0.01,-17.32,47.77,50.03,-51.44,12.28,44.27,7.72,0.10,-8.58,17.39,-12.57,47.90,39.30,3.63,-1.58,-16.44,-51.08,127.38,22.46,-13.77
IncomeEBIT_sq,,-1.17,29.10,-36.45,30.04,-10.44,15.49,-28.14,39.90,-2.44,13.76,2.16,-0.64,9.44,1.98,-5.94,18.51,38.77,-14.67,-11.87,19.83,6.96,-32.06,26.73,-3.20,-5.02,3.29,-35.05,36.44,-14.79,16.94,-53.56,55.78,-23.65,19.97
IncomeFinanceIncome,1032000,-572000,559000,1181000,1737000,-642000,166000,1673000,279000,431000,315000,207000,146000,134000,70000,78000,116000,167000,120000,989000,476000,436000,130000,1750000,2090000,4070000,36000,-5833000,5348000,-4382000,-758000,102000,201000,-109000,22000
IncomeFinanceIncome_yy,,,,,68.31,-12.24,-70.30,41.66,-83.94,167.13,89.76,-87.63,-47.67,-68.91,-77.78,-62.32,-20.55,24.63,71.43,1167.95,310.34,161.08,8.33,76.95,339.08,833.49,-72.31,-433.31,155.89,-207.67,-2205.56,101.75,-96.24,97.51,102.90
IncomeFinanceIncome_sy,,,,,103.94,207.55,84.87,21.10,10.20,41.26,-21.18,100.75,-6.59,-19.09,-37.71,-25.76,-27.72,-8.56,49.03,-13.68,-31.58,25.72,-41.77,-33.28,-0.40,-4.28,24.77,-36.03,3.81,-9.09,-12.96,-32.61,-11.38,-3.47,94.44
IncomeFinanceIncome_qq,,-155.43,197.73,111.27,47.08,-136.96,125.86,907.83,-83.32,54.48,-26.91,-34.29,-29.47,-8.22,-47.76,11.43,48.72,43.97,-28.14,724.17,-51.87,-8.40,-70.18,1246.15,19.43,94.74,-99.12,-16302.78,191.69,-181.94,82.70,113.46,97.06,-154.23,120.18
IncomeFinanceIncome_sq,,-15.90,47.83,32.65,3.00,18.01,-15.54,-34.13,53.19,-1.34,-29.16,110.52,-30.52,20.79,-51.96,21.82,-8.22,36.63,-1.27,-15.00,-32.43,0.90,-28.08,15.78,-3.51,26.92,-9.09,-10.24,1.46,-12.92,,-13.52,-3.25,3.38,17.09
IncomeFinanceCosts,1407000,312000,5211000,2301000,5599000,4859000,9785000,10140000,13102000,12819000,13458000,13432000,13759000,11927000,13332000,15868000,12470000,16931000,12602000,14712000,11248000,9825000,11732000,11589000,12246000,13961000,17964000,18867000,19546000,19158000,29294000,17899000,30662000,35956000,28280000
IncomeFinanceCosts_yy,,,,,297.94,1457.37,87.78,340.68,134.01,163.82,37.54,32.47,5.01,-6.96,-0.94,18.14,-9.37,41.96,-5.48,-7.29,-9.80,-41.97,-6.90,-21.23,8.87,42.10,53.12,62.80,59.61,37.23,63.07,-5.13,56.87,87.68,-3.46
IncomeFinanceCosts_sy,,,,,36.95,80.98,100.57,102.29,45.99,78.23,0.94,21.96,,-6.40,-0.89,-13.43,-8.49,12.96,-8.69,-6.33,-16.32,-6.88,-38.69,-22.73,-0.10,-1.69,-0.44,35.30,14.19,31.82,44.48,6.33,4.43,,72.38
IncomeFinanceCosts_qq,,-77.83,1570.19,-55.84,143.33,-13.22,101.38,3.63,29.21,-2.16,4.98,-0.19,2.43,-13.31,11.78,19.02,-21.41,35.77,-25.57,16.74,-23.55,-12.65,19.41,-1.22,5.67,14.00,28.67,5.03,3.60,-1.99,52.91,-38.90,71.31,17.27,-21.35
IncomeFinanceCosts_sq,,4.49,14.21,45.45,51.15,21.42,1.53,14.57,9.21,-2.94,-0.27,14.09,2.36,0.15,-6.52,1.46,-2.02,10.78,-6.10,16.74,-19.60,10.76,-3.80,0.35,-4.63,22.86,-15.05,19.43,-2.88,8.52,-4.86,23.92,,2.99,570.58
IncomeOtherIncome,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IncomeOtherIncome_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IncomeOtherIncome_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IncomeOtherIncome_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IncomeOtherIncome_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IncomeNetGrossProfit,7330000,9952000,11411000,6912000,14204000,25112000,13954000,15276000,15745000,19475000,23135000,26739000,20317000,30313000,28838000,19019000,39084000,60410000,24991000,28353000,49929000,55998000,53851000,49999000,60089000,51524000,72905000,101830000,116926000,105516000,77783000,34959000,89494000,110833000,98411000
IncomeNetGrossProfit_yy,,,,,93.78,152.33,22.29,121.01,10.85,-22.45,65.79,75.04,29.04,55.65,24.65,-28.87,92.37,99.29,-13.34,49.08,27.75,-7.30,115.48,76.34,20.35,-7.99,35.38,103.66,94.59,104.79,6.69,-65.67,-23.46,5.04,26.52
IncomeNetGrossProfit_sy,,,,,49.18,99.21,-6.90,-7.96,52.16,-2.18,8.50,21.25,-43.27,-4.45,34.39,64.17,30.33,10.80,24.68,-27.60,1.63,-4.34,-80.25,1.44,-1.14,-6.66,32.59,-10.24,3.35,-16.49,20.72,-11.62,-19.28,-32.26,-44.64
IncomeNetGrossProfit_qq,,35.77,14.66,-39.43,105.50,76.80,-44.43,9.47,3.07,23.69,18.79,15.58,-24.02,49.20,-4.87,-34.05,105.50,54.56,-58.63,13.45,76.10,12.16,-3.83,-7.15,20.18,-14.25,41.50,39.67,14.82,-9.76,-26.28,-55.06,156.00,23.84,-11.21
IncomeNetGrossProfit_sq,,-10.31,75.68,-10.86,-15.16,9.19,-10.55,-10.30,99.31,-27.30,20.15,-1.27,-9.76,13.64,-9.61,23.89,0.31,20.78,2.28,-10.95,47.08,-14.64,-4.24,18.52,50.10,-15.32,24.53,-12.73,26.34,-9.76,35.62,-59.68,71.18,-21.46,20.86
IncomeExtraordinarProfit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IncomeExtraordinarProfit_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IncomeExtraordinarProfit_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IncomeExtraordinarProfit_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IncomeExtraordinarProfit_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IncomeBeforeTaxProfit,7330000,9952000,11411000,6912000,14204000,25112000,13954000,15276000,15745000,19475000,23135000,26739000,20317000,30313000,28838000,19019000,39084000,60410000,24991000,28353000,49929000,55998000,53851000,49999000,60089000,51524000,72905000,101830000,116926000,105516000,77783000,34959000,89494000,110833000,98411000
IncomeBeforeTaxProfit_yy,,,,,93.78,152.33,22.29,121.01,10.85,-22.45,65.79,75.04,29.04,55.65,24.65,-28.87,92.37,99.29,-13.34,49.08,27.75,-7.30,115.48,76.34,20.35,-7.99,35.38,103.66,94.59,104.79,6.69,-65.67,-23.46,5.04,26.52
IncomeBeforeTaxProfit_sy,,,,,49.18,99.21,-6.90,-7.96,52.16,-2.18,8.50,21.25,-43.27,-4.45,34.39,64.17,30.33,10.80,24.68,-27.60,1.63,-4.34,-80.25,1.44,-1.14,-6.66,32.59,-10.24,3.35,-16.49,20.72,-11.62,-19.28,-32.26,-44.64
IncomeBeforeTaxProfit_qq,,35.77,14.66,-39.43,105.50,76.80,-44.43,9.47,3.07,23.69,18.79,15.58,-24.02,49.20,-4.87,-34.05,105.50,54.56,-58.63,13.45,76.10,12.16,-3.83,-7.15,20.18,-14.25,41.50,39.67,14.82,-9.76,-26.28,-55.06,156.00,23.84,-11.21
IncomeBeforeTaxProfit_sq,,-10.31,75.68,-10.86,-15.16,9.19,-10.55,-10.30,99.31,-27.30,20.15,-1.27,-9.76,13.64,-9.61,23.89,0.31,20.78,2.28,-10.95,47.08,-14.64,-4.24,18.52,50.10,-15.32,24.53,-12.73,26.34,-9.76,35.62,-59.68,71.18,-21.46,20.86
IncomeDiscontinuedProfit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IncomeDiscontinuedProfit_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IncomeDiscontinuedProfit_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IncomeDiscontinuedProfit_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IncomeDiscontinuedProfit_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IncomeNetProfit,7168000,10324000,11184000,7443000,14093000,25096000,13068000,14135000,14021000,18237000,21798000,27138000,19738000,30928000,29458000,17630000,39982000,60082000,26027000,25711000,50598000,57070000,52579000,44014000,60893000,50449000,74400000,62935000,115493000,101487000,74333000,3885000,90690000,98629000,89932000
IncomeNetProfit_yy,,,,,96.61,143.08,16.85,89.91,-0.51,-27.33,66.80,91.99,40.77,69.59,35.14,-35.04,102.56,94.26,-11.65,45.84,26.55,-5.01,102.02,71.19,20.35,-11.60,41.50,42.99,89.67,101.17,-0.09,-93.83,-21.48,-2.82,20.99
IncomeNetProfit_sy,,,,,43.30,97.57,-9.42,-4.32,50.41,7.31,21.73,24.98,-14.44,-4.48,31.66,62.93,15.94,1.87,17.67,7.68,2.23,5.94,-26.35,10.96,20.35,-8.78,3.93,-36.92,-9.10,-23.13,22.84,-5.04,-20.95,-50.73,-47.90
IncomeNetProfit_qq,,44.03,8.33,-33.45,89.35,78.07,-47.93,8.16,-0.81,30.07,19.53,24.50,-27.27,56.69,-4.75,-40.15,126.78,50.27,-56.68,-1.21,96.80,12.79,-7.87,-16.29,38.35,-17.15,47.48,-15.41,83.51,-12.13,-26.76,-94.77,2234.36,8.75,-8.82
IncomeNetProfit_sq,,-10.16,43.89,-15.71,-15.74,9.19,-7.46,-22.31,99.32,-43.51,20.68,1.96,1.36,9.02,-9.17,12.65,0.18,23.59,-2.69,-7.84,-3.31,-14.16,0.68,17.52,44.67,-27.03,16.94,-10.61,38.34,-6.81,28.09,-80.34,75.90,-34.11,14.16
IncomeShareholderNetProfit,7158000,10319000,11177000,7424000,14070000,25045000,13019000,14071000,13985000,18187000,21765000,27102000,19702000,30889000,29428000,17606000,39967000,60056000,26014000,25699000,50596000,57060000,52576000,43995000,60910000,50438000,74410000,62905000,115462000,101443000,74302000,3888000,90669000,98569000,89875000
IncomeShareholderNetProfit_yy,,,,,96.56,142.71,16.48,89.53,-0.60,-27.38,67.18,92.61,40.88,69.84,35.21,-35.04,102.86,94.43,-11.60,45.97,26.59,-4.99,102.11,71.19,20.39,-11.61,41.53,42.98,89.56,101.12,-0.15,-93.82,-21.47,-2.83,20.96
IncomeShareholderNetProfit_sy,,,,,33.88,102.83,-5.05,-6.86,54.82,-3.33,21.73,24.98,-22.78,19.89,33.28,47.32,26.81,1.86,17.67,5.97,2.23,-1.16,-38.63,10.58,18.42,-9.68,3.91,-36.92,-9.10,-16.76,38.37,-5.04,-20.95,-50.73,-47.92
IncomeShareholderNetProfit_qq,,44.16,8.31,-33.58,89.52,78.00,-48.02,8.08,-0.61,30.05,19.67,24.52,-27.30,56.78,-4.73,-40.17,127.01,50.26,-56.68,-1.21,96.88,12.78,-7.86,-16.32,38.45,-17.19,47.53,-15.46,83.55,-12.14,-26.75,-94.77,2232.02,8.71,-8.82
IncomeShareholderNetProfit_sq,,-10.16,44.14,-15.71,-15.74,8.96,-14.65,-27.88,54.41,-55.94,22.50,-1.34,1.36,19.56,-9.17,12.65,0.18,20.67,-2.69,-7.84,-3.27,-14.16,1.32,17.52,44.92,-21.56,2.27,-10.61,38.34,-12.14,28.05,-80.34,74.91,-36.40,14.16
BalanceNoncurrentAssets,15164000,,15313000,18839000,19374000,19375000,19286000,23838000,22733000,23750000,25412000,27482000,27386000,29872000,30681000,33932000,36335000,36970000,35942000,35846000,35484000,38047000,33908000,35628000,36714000,38262000,45356000,101169000,103202000,110196000,109633000,118139000,108102000,126694000,125763000
BalanceNoncurrentAssets_yy,,,,,27.76,,25.95,26.54,17.34,22.58,31.76,15.29,20.47,25.78,20.73,23.47,32.68,23.76,17.15,5.64,-2.34,2.91,-5.66,-0.61,3.47,0.57,33.76,183.96,181.10,188.00,141.72,16.77,4.75,14.97,14.71
BalanceNoncurrentAssets_sy,,,,,14.22,,-6.17,1.36,37.50,33.42,31.76,8.53,10.72,17.37,19.95,14.68,5.49,2.43,4.11,8.16,3.16,14.15,5.65,8.12,3.47,-1.29,-0.77,-7.56,-0.52,-3.75,0.14,5.01,2.44,0.48,-21.98
BalanceNoncurrentAssets_qq,,-100.00,,23.03,2.84,0.01,-0.46,23.60,-4.64,4.47,7.00,8.15,-0.35,9.08,2.71,10.60,7.08,1.75,-2.78,-0.27,-1.01,7.22,-10.88,5.07,3.05,4.22,18.54,123.06,2.01,6.78,-0.51,7.76,-8.50,17.20,-0.73
BalanceNoncurrentAssets_sq,,-4.73,,21.50,-1.06,2.92,-100.00,6.82,5.91,3.35,-0.61,-1.00,7.68,1.90,1.55,0.38,1.39,-0.16,0.36,2.46,2.02,0.50,-0.70,-0.98,1.26,-1.99,-0.54,-3.05,-0.07,-0.84,0.02,0.28,-0.07,-0.20,-1.93
BalanceIntangibleAssets,4566000,,4487000,5961000,5875000,5875000,5883000,7675000,7486000,8411000,8645000,8670000,9291000,10399000,10023000,11432000,11483000,12337000,11514000,12042000,11424000,12909000,11078000,12829000,13882000,14270000,17316000,73696000,77460000,77970000,79817000,80833000,81566000,98525000,97813000
BalanceIntangibleAssets_yy,,,,,28.67,,31.11,28.75,27.42,43.17,46.95,12.96,24.11,23.64,15.94,31.86,23.59,18.64,14.88,5.34,-0.51,4.64,-3.79,6.54,21.52,10.54,56.31,474.45,457.99,446.39,360.94,9.68,5.30,26.36,22.55
BalanceIntangibleAssets_sy,,,,,-19.52,,21.27,2.83,-0.01,-0.85,-0.82,-2.00,-1.44,-1.11,-5.34,0.70,-0.15,-0.44,-0.15,0.22,1.09,0.80,-3.79,-6.99,-2.23,-21.23,-28.29,-27.84,-32.32,-4.49,-0.40,,-0.18,-0.33,11.04
BalanceIntangibleAssets_qq,,-100.00,,32.85,-1.44,,0.14,30.46,-2.46,12.36,2.78,0.29,7.16,11.93,-3.62,14.06,0.45,7.44,-6.67,4.59,-5.13,13.00,-14.18,15.81,8.21,2.79,21.35,325.59,5.11,0.66,2.37,1.27,0.91,20.79,-0.72
BalanceIntangibleAssets_sq,,-8.76,,-0.51,-3.12,,-100.00,-5.95,-2.08,-0.87,-0.76,-0.04,-0.62,-0.02,-0.10,-0.03,-0.88,,-0.05,-0.16,-0.87,,-0.06,-0.46,-0.05,-0.92,-0.61,-7.06,-1.50,-0.04,0.98,-0.04,-0.10,-3.07,-0.42
BalanceProperty,8006000,,8084000,9577000,10045000,10301000,11083000,14326000,13657000,13672000,15102000,17209000,16501000,17409000,17989000,20079000,21385000,21409000,20143000,20265000,19676000,19536000,18354000,19958000,19058000,20925000,23232000,27473000,25742000,27088000,28278000,28669000,26536000,28169000,26319000
BalanceProperty_yy,,,,,25.47,,37.10,49.59,35.96,32.72,36.26,20.12,20.82,27.33,19.12,16.68,29.60,22.98,11.97,0.93,-7.99,-8.75,-8.88,-1.51,-3.14,7.11,26.58,37.65,35.07,29.45,21.72,4.35,3.08,3.99,-6.93
BalanceProperty_sy,,,,,-13.78,,0.31,0.12,7.68,3.48,-8.34,-2.16,-1.71,2.10,11.06,14.02,-0.50,5.90,-2.82,-2.53,-2.78,-2.77,-2.96,-1.51,-1.75,3.83,0.24,-7.78,-7.34,-3.59,-6.75,0.88,-7.66,-1.95,-16.78
BalanceProperty_qq,,-100.00,,18.47,4.89,2.55,7.59,29.26,-4.67,0.11,10.46,13.95,-4.11,5.50,3.33,11.62,6.50,0.11,-5.91,0.61,-2.91,-0.71,-6.05,8.74,-4.51,9.80,11.03,18.25,-6.30,5.23,4.39,1.38,-7.44,6.15,-6.57
BalanceProperty_sq,,-1.24,,-1.48,-0.88,-2.36,-100.00,1.06,-0.12,-1.04,-0.90,-0.34,-1.66,0.35,-0.47,0.27,-0.51,-0.11,-0.65,-0.76,-1.15,-0.54,-0.91,-0.40,-1.47,-1.26,-1.13,-5.01,-1.58,-3.02,-2.12,-1.79,-1.96,-0.06,-4.68
BalanceNoncurrentReceivables,29000,,29000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentReceivables_yy,,,,,-100.00,,-100.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentReceivables_sy,,,,,-96.89,,-100.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentReceivables_qq,,-100.00,,-100.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentReceivables_sq,,-3.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrInvestments,0,,,,250000,,,,,,0,,,,,,,,,,,,,,,,,,,5138000,1538000,8637000,,,1631000
BalanceNoncurrInvestments_yy,,,,,,,,,-100.00,,,,,,,,,,,,,,,,,,,,,,,,,-100.00,6.05
BalanceNoncurrInvestments_sy,,,,,,,,,19.79,,,,,,,,,,,,,,,,,,,,,,,,,,-26.40
BalanceNoncurrInvestments_qq,,,,,,-100.00,,,,,,,,,,,,,,,,,,,,,,,,,-70.07,461.57,-100.00,,
BalanceNoncurrInvestments_sq,,,,,,-15.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceOtherNoncurrentAssets,2563000,,2713000,3301000,3204000,3199000,2320000,1837000,1590000,1667000,1665000,1603000,1594000,2064000,2669000,2421000,3467000,3224000,4285000,3539000,4384000,5602000,4476000,2841000,3774000,3067000,4808000,,,,,,,,
BalanceOtherNoncurrentAssets_yy,,,,,25.01,,-14.49,-44.35,-50.37,-47.89,-28.23,-12.74,0.25,23.82,60.30,51.03,117.50,56.20,60.55,46.18,26.45,73.76,4.46,-19.72,-13.91,-45.25,7.42,-100.00,-100.00,-100.00,-100.00,,,,
