,2006/Q4,2007/Q1,2007/Q2,2007/Q3,2007/Q4,2008/Q1,2008/Q2,2008/Q3,2008/Q4,2009/Q1,2009/Q2,2009/Q3,2009/Q4,2010/Q1,2010/Q2,2010/Q3,2010/Q4,2011/Q1,2011/Q2,2011/Q3,2011/Q4,2012/Q1,2012/Q2,2012/Q3,2012/Q4,2013/Q1,2013/Q2,2013/Q3,2013/Q4,2014/Q1,2014/Q2,2014/Q3,2014/Q4,2015/Q1,2015/Q2,2015/Q3,2015/Q4,2016/Q1,2016/Q2,2016/Q3,2016/Q4,2017/Q1,2017/Q2,2017/Q3,2017/Q4,2018/Q1,2018/Q2
IncomeAdministrativExpenses_yy,,,,,1291.46,74.53,97.79,94.46,20.86,23.72,-2.96,-23.35,-68.71,-23.72,16.09,18.78,153.71,25.08,-23.37,-66.19,-16.21,-28.21,-8.67,141.13,-59.28,-13.38,-7.52,-6.83,115.13,5.75,43.90,77.18,12.35,7.04,-0.38,14.20,6.09,40.01,23.69,-33.08,22.03,21.46,6.45,24.94,60.13,32.08,15.38
IncomeAdministrativExpenses_sy,,,,,-7.14,-2.47,-8.70,71.14,-17.01,-5.24,-28.82,-23.35,-4.80,-9.73,2.89,10.00,43.18,14.53,-23.37,-24.73,1.00,-2.26,44.26,27.36,-7.12,15.87,-6.98,-5.81,33.34,0.49,-13.38,-3.03,1.56,7.04,21.13,7.53,6.09,16.82,15.88,35.64,17.38,21.32,18.18,15.59,18.42,20.74,7.11
IncomeAdministrativExpenses_qq,,533.23,10.88,14.46,73.14,-20.57,25.66,12.54,7.61,-18.69,-1.45,-11.11,-56.07,98.20,49.99,-9.04,-6.17,-2.28,-8.11,-59.87,132.51,-16.27,16.89,5.96,-60.74,78.11,24.80,6.74,-9.34,-12.45,69.83,31.43,-42.51,-16.59,58.07,50.66,-46.59,10.08,39.65,-18.49,-2.60,9.56,22.39,-4.34,24.83,-9.63,6.92
IncomeAdministrativExpenses_sq,,-9.28,13.37,8.47,38.16,-6.70,7.43,12.54,-20.81,15.36,-4.27,-5.90,-34.69,12.37,2.26,0.92,-13.01,-2.28,-25.05,14.47,10.82,-13.86,23.84,5.06,-16.26,12.16,20.54,7.81,-1.70,-14.66,5.44,-0.62,11.98,-11.55,27.08,-16.11,28.68,-9.58,12.94,6.56,0.24,-0.82,19.88,-4.34,10.32,-6.63,6.48
IncomeGrossProfit,2110000,26000,1418000,3506000,-2967000,725000,1836000,3034000,-14951000,-1736000,3241000,2947000,-7038000,1344000,1878000,7464000,-5728000,682000,3931000,3911000,-4261000,-3351000,6031000,5269000,-3703000,981000,4944000,13444000,-1660000,2394000,8399000,33603000,-3397000,1661000,7698000,34566000,-3183000,3133000,2686000,33111000,-3616000,4071000,5005000,48079000,-8787000,5635000,-2092000
IncomeGrossProfit_yy,,,,,-240.62,2688.46,29.48,-13.46,-403.91,-339.45,76.53,-2.87,52.93,177.42,-42.05,153.27,18.61,-49.26,109.32,-47.60,25.61,-591.35,53.42,34.72,13.10,129.27,-18.02,155.15,55.17,144.04,69.88,149.95,-104.64,-30.62,-8.35,2.87,6.30,88.62,-65.11,-4.21,-13.60,29.94,86.34,45.21,-143.00,38.42,-141.80
IncomeGrossProfit_sy,,,,,-1.19,-3.12,9.92,-14.49,-96.92,-93.30,31.10,-13.05,44.01,4.38,-34.15,9.07,18.61,-4.39,46.51,12.68,41.30,-44.48,25.74,0.74,5.80,79.36,-26.76,44.78,77.46,83.22,47.42,30.70,49.58,110.80,27.30,29.01,5.20,88.62,8.87,1.64,-13.60,-6.85,11.15,8.76,-11.71,38.42,24.85
IncomeGrossProfit_qq,,-98.77,5353.85,147.25,-184.63,124.44,153.24,65.25,-592.78,88.39,286.69,-9.07,-338.82,119.10,39.73,297.44,-176.74,111.91,476.39,-0.51,-208.95,21.36,279.98,-12.63,-170.28,126.49,403.98,171.93,-112.35,244.22,250.84,300.08,-110.11,148.90,363.46,349.03,-109.21,198.43,-14.27,1132.73,-110.92,212.58,22.94,860.62,-118.28,164.13,-137.13
IncomeGrossProfit_sq,,30.63,72.49,42.17,-119.23,36.50,111.44,65.25,-145.93,88.39,286.69,14.01,-139.17,61.09,1.73,88.10,-165.02,86.60,14.08,101.64,-161.21,36.80,223.10,21.48,-149.03,83.72,362.48,251.91,-78.79,-41.10,207.35,176.59,-50.02,28.68,197.45,166.48,-77.46,23.01,56.97,48.67,-56.84,-28.79,113.15,233.11,-82.13,-33.12,284.24
IncomeOtherOperatingIncome,1306000,1738000,-319000,121000,-170000,544000,-483000,36000,381000,33000,42000,5000,2054000,438000,-290000,13000,394000,228000,-180000,93000,243000,121000,99000,19000,954000,30000,370000,32000,239000,288000,189000,118000,380000,256000,57000,161000,410000,193000,252000,218000,845000,175000,252000,936000,-203000,72000,638000
IncomeOtherOperatingIncome_yy,,,,,-113.02,-68.70,-51.41,-70.25,324.12,-93.93,108.70,-86.11,439.11,1227.27,-790.48,160.00,-80.82,-47.95,37.93,615.38,-38.32,-46.93,155.00,-79.57,292.59,-75.21,273.74,68.42,-74.95,860.00,-48.92,268.75,59.00,-11.11,-69.84,36.44,7.89,-24.61,342.11,35.40,106.10,-9.33,,329.36,-124.02,-58.86,153.17
IncomeOtherOperatingIncome_sy,,,,,-79.56,-60.82,-37.96,11.38,-42.01,11.69,26.83,-40.77,439.11,-7.15,48.82,34.46,-68.52,487.65,61.21,-52.85,95.36,-39.54,62.58,-86.85,-3.05,-51.58,38.46,41.60,-74.83,101.87,-52.88,-9.36,32.45,201.59,-13.44,33.50,78.79,30.17,108.28,14.37,106.10,122.70,,71.61,49.42,-56.35,92.12
IncomeOtherOperatingIncome_qq,,33.08,-118.35,137.93,-240.50,420.00,-188.79,107.45,958.33,-91.34,27.27,-88.10,40980.00,-78.68,-166.21,104.48,2930.77,-42.13,-178.95,151.67,161.29,-50.21,-18.18,-80.81,4921.05,-96.86,1133.33,-91.35,646.88,20.50,-34.38,-37.57,222.03,-32.63,-77.73,182.46,154.66,-52.93,30.57,-13.49,287.61,-79.29,44.00,271.43,-121.69,135.47,786.11
IncomeOtherOperatingIncome_sq,,-26.74,-4.14,6.44,5.69,-27.60,-34.33,75.33,64.69,-60.73,10.85,-6.15,65.78,-88.93,102.00,27.21,81.25,-27.53,-27.50,151.67,266.56,-68.09,-7.74,-56.53,804.42,-37.93,21.58,-6.00,329.69,-31.12,24.81,-16.44,133.68,-30.79,-50.46,94.02,80.82,-43.93,-9.93,6.02,287.61,-36.42,7.98,66.56,33.28,-62.01,-5.77
IncomeOtherOperatingCosts,400000,1380000,776000,-488000,-943000,206000,43000,72000,239000,91000,176000,59000,233000,1131000,-301000,67000,372000,226000,341000,253000,91000,353000,325000,234000,576000,156000,269000,136000,1816000,467000,1091000,374000,1130000,491000,289000,1310000,460000,180000,222000,1855000,209000,259000,536000,968000,674000,1052000,531000
IncomeOtherOperatingCosts_yy,,,,,-335.75,-85.07,-94.46,114.75,125.34,-55.83,309.30,-18.06,-2.51,1142.86,-271.02,13.56,59.66,-80.02,213.29,277.61,-75.54,56.19,-4.69,-7.51,532.97,-55.81,-17.23,-41.88,215.28,199.36,305.58,175.00,-37.78,5.14,-73.51,250.27,-59.29,-63.34,-23.18,41.60,-54.57,43.89,141.44,-47.82,222.49,306.18,-0.93
IncomeOtherOperatingCosts_sy,,,,,38.94,-32.02,-7.35,114.75,64.61,-27.47,100.00,4.81,-12.98,-10.81,-29.70,13.56,-70.68,-31.69,-21.66,-20.48,81.30,89.66,86.28,75.65,15.22,-67.85,6.56,-38.58,199.38,-13.46,-13.86,84.40,-21.05,-12.71,-29.50,-35.18,-58.31,-63.34,-23.18,38.16,70.37,43.89,-16.49,-39.30,170.93,-0.27,46.65
IncomeOtherOperatingCosts_qq,,245.00,-43.77,-162.89,-93.24,121.85,-79.13,67.44,231.94,-61.92,93.41,-66.48,294.92,385.41,-126.61,122.26,455.22,-39.25,50.88,-25.81,-64.03,287.91,-7.93,-28.00,146.15,-72.92,72.44,-49.44,1235.29,-74.28,133.62,-65.72,202.14,-56.55,-41.14,353.29,-64.89,-60.87,23.33,735.59,-88.73,23.92,106.95,80.60,-30.37,56.08,-49.52
IncomeOtherOperatingCosts_sq,,-68.57,-43.77,-22.53,642.32,-50.41,-33.24,-0.74,196.90,-69.60,93.41,-55.74,159.68,-83.68,-126.61,113.24,-64.03,-39.25,-37.34,-42.91,226.92,-68.36,-7.93,-38.93,341.94,-91.57,72.44,-55.44,813.94,-87.65,103.26,48.00,183.69,-65.21,34.11,14.29,-41.46,-36.36,23.33,2.40,360.95,-32.70,74.16,-29.71,2839.86,-89.11,46.30
IncomeEBIT,3016000,384000,323000,4115000,-2194000,1063000,1310000,2998000,-14809000,-1794000,3107000,2893000,-5217000,651000,1889000,7410000,-5706000,684000,3410000,3751000,-4109000,-3583000,5805000,5054000,-3325000,855000,5045000,13340000,-3237000,2215000,7497000,33347000,-4147000,1426000,7466000,33417000,-3233000,3146000,2716000,31474000,-2980000,3987000,4721000,48047000,-9664000,4655000,-1985000
IncomeEBIT_yy,,,,,-172.75,176.82,305.57,-27.14,-574.98,-268.77,137.18,-3.50,64.77,136.29,-39.20,156.14,-9.37,5.07,80.52,-49.38,27.99,-623.83,70.23,34.74,19.08,123.86,-13.09,163.95,2.65,159.06,48.60,149.98,-28.11,-35.62,-0.41,0.21,22.04,120.62,-63.62,-5.81,7.83,26.73,73.82,52.66,-224.30,16.75,-142.05
IncomeEBIT_sy,,,,,-24.89,-2.62,-9.52,-27.14,-99.96,-93.67,10.75,-20.88,56.34,13.46,-18.23,8.53,20.72,86.60,64.74,135.02,33.32,-295.76,3.09,-10.92,29.64,74.31,-0.42,90.48,-36.46,37.94,37.43,26.60,60.84,26.21,69.47,28.08,84.68,50.34,12.08,4.90,7.83,1.86,13.24,23.15,-3.84,22.91,19.15
IncomeEBIT_qq,,-87.27,-15.89,1173.99,-153.32,148.45,23.24,128.85,-593.96,87.89,273.19,-6.89,-280.33,112.48,190.17,292.27,-177.00,111.99,398.54,10.00,-209.54,12.80,262.02,-12.94,-165.79,125.71,490.06,164.42,-124.27,168.43,238.47,344.80,-112.44,134.39,423.56,347.59,-109.67,197.31,-13.67,1058.84,-109.47,233.79,18.41,917.73,-120.11,148.17,-142.64
IncomeEBIT_sq,,-2.84,-10.22,44.46,-148.57,38.26,23.24,101.67,-135.40,58.72,194.77,-6.89,-139.62,79.85,155.47,10.04,-101.08,96.52,96.50,93.93,-138.61,54.60,138.90,26.62,-107.62,-19.14,410.89,248.86,-119.44,76.99,189.61,181.35,-94.99,86.36,504.50,51.35,-77.63,41.80,75.77,65.96,-53.74,16.08,197.78,92.65,-55.50,-32.24,189.60
IncomeFinanceIncome,29000,36000,49000,17000,672000,119000,221000,158000,1220000,73000,10000,1000,2379000,17000,142000,131000,563000,141000,322000,161000,429000,3000,198000,-104000,608000,33000,41000,313000,1074000,206000,358000,725000,287000,348000,116000,128000,1258000,375000,185000,-16000,357000,29000,159000,85000,264000,40000,85000
IncomeFinanceIncome_yy,,,,,2217.24,230.56,351.02,829.41,81.55,-38.66,-95.48,-99.37,95.00,-76.71,1320.00,13000.00,-76.33,729.41,126.76,22.90,-23.80,-97.87,-38.51,-164.60,41.72,1000.00,-79.29,400.96,76.64,524.24,773.17,131.63,-73.28,68.93,-67.60,-82.34,338.33,7.76,59.48,-112.50,-71.62,-92.27,-14.05,631.25,-26.05,37.93,-46.54
IncomeFinanceIncome_sy,,,,,-38.00,230.56,141.55,425.00,81.55,-4.27,-97.74,316.52,107.38,-76.71,134.64,32.04,67.05,43.48,-60.12,22.90,-48.06,142.42,17.78,-63.62,-22.91,-29.42,-48.17,-71.22,88.32,1.39,-0.34,124.07,-49.11,68.93,-26.17,-66.40,9.35,-69.64,26.55,65.28,100.00,3.08,3.66,108.97,-16.86,37.93,-41.85
IncomeFinanceIncome_qq,,24.14,36.11,-65.31,3852.94,-82.29,85.71,-28.51,672.15,-94.02,-86.30,-90.00,237800.00,-99.29,735.29,-7.75,329.77,-74.96,128.37,-50.00,166.46,-99.30,6500.00,-152.53,684.62,-94.57,24.24,663.41,243.13,-80.82,73.79,102.51,-60.41,21.25,-66.67,10.34,882.81,-70.19,-50.67,-108.65,2331.25,-91.88,448.28,-46.54,210.59,-84.85,112.50
IncomeFinanceIncome_sq,,-44.96,36.11,95.68,500.00,46.88,39.70,-45.13,325.63,-13.46,-86.30,-90.00,87.56,8.98,735.29,-15.11,506.85,-75.80,53.58,107.12,166.46,-34.23,-18.28,31.66,22.59,-44.36,26.78,-12.10,243.13,-80.82,18.15,28.21,137.19,21.25,-82.92,-13.82,70.50,-65.78,-7.12,42.92,1292.99,-84.84,22.70,-28.16,146.81,-52.26,-12.48
IncomeFinanceCosts,-52000,2000,8000,89000,-68000,10000,85000,24000,338000,91000,130000,116000,3749000,20000,156000,-1000,115000,159000,-7000,519000,432000,110000,186000,57000,370000,182000,227000,228000,311000,307000,290000,201000,300000,419000,407000,332000,315000,439000,440000,338000,535000,628000,897000,490000,870000,541000,916000
IncomeFinanceCosts_yy,,,,,-30.77,400.00,962.50,-73.03,597.06,810.00,52.94,383.33,1009.17,-78.02,20.00,-100.86,-96.93,695.00,-104.49,52000.00,275.65,-30.82,2757.14,-89.02,-14.35,65.45,22.04,300.00,-15.95,68.68,27.75,-11.84,-3.54,36.48,40.34,65.17,5.00,4.77,8.11,1.81,69.84,43.05,103.86,44.97,62.62,-13.85,2.12
IncomeFinanceCosts_sy,,,,,51.75,131.67,121.21,40.60,493.68,399.86,77.94,-24.72,-47.99,-59.17,-10.92,-9.18,7.55,-1.52,-6.06,81.62,-53.67,21.00,-4.02,-62.78,105.61,-21.77,7.11,-103.77,-81.36,-28.42,-33.98,55.87,-6.36,26.48,7.44,4.06,5.26,1.04,8.11,1.81,18.88,30.93,81.07,-7.43,39.21,8.38,-8.80
IncomeFinanceCosts_qq,,103.85,300.00,1012.50,-176.40,114.71,750.00,-71.76,1308.33,-73.08,42.86,-10.77,3131.90,-99.47,680.00,-100.64,11600.00,38.26,-104.40,7514.29,-16.76,-74.54,69.09,-69.35,549.12,-50.81,24.73,0.44,36.40,-1.29,-5.54,-30.69,49.25,39.67,-2.86,-18.43,-5.12,39.37,0.23,-23.18,58.28,17.38,42.83,-45.37,77.55,-37.82,69.32
IncomeFinanceCosts_sq,,-19.12,10.00,68.44,-6.24,14.70,4.41,22.74,143.77,-45.88,21.30,-33.37,192.98,5.01,49.78,-56.02,110.38,-29.90,20.48,25.65,-43.93,-12.02,7.44,-14.64,43.65,-41.10,18.26,-61.91,46.20,46.15,-5.70,-9.94,29.38,49.51,-5.08,-12.06,-2.67,31.08,0.23,17.52,-1.61,-6.99,38.73,-28.30,34.48,-5.66,10.53
IncomeOtherIncome,,,,,,,,,,,,,,,,,,,,,,,,,,,,-23000,0,,,,,,,,,,,,,,,,,,
IncomeOtherIncome_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.00,,,,,,,,,,,,,,,
IncomeOtherIncome_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.00,,,,,,,,,,,,,,,
IncomeOtherIncome_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.00,,,,,,,,,,,,,,,,,,
IncomeOtherIncome_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.00,,,,,,,,,,,,,,,,,,
IncomeNetGrossProfit,3097000,418000,364000,4043000,-1454000,1172000,1446000,3132000,-13927000,-1812000,2987000,2778000,-6587000,648000,1875000,7542000,-5258000,666000,3739000,3393000,-4112000,-3690000,5817000,4893000,-3087000,706000,4859000,13402000,-2474000,2114000,7565000,33871000,-4160000,1355000,7175000,33213000,-2290000,3082000,2461000,31120000,-3158000,3388000,3983000,47642000,-10270000,4154000,-2816000
IncomeNetGrossProfit_yy,,,,,-146.95,180.38,297.25,-22.53,-857.84,-254.61,106.57,-11.30,52.70,135.76,-37.23,171.49,20.18,2.78,99.41,-55.01,21.80,-654.05,55.58,44.21,24.93,119.13,-16.47,173.90,19.86,199.43,55.69,152.73,-68.15,-35.90,-5.16,-1.94,44.95,127.45,-65.70,-6.30,-37.90,9.93,61.84,53.09,-225.21,22.61,-170.70
IncomeNetGrossProfit_sy,,,,,-56.44,-14.05,-0.73,-22.53,-107.74,-66.13,39.18,-18.66,54.87,31.11,-26.85,8.59,49.21,2.78,59.46,17.11,6.89,-89.88,24.52,11.20,42.18,40.40,57.13,93.18,59.92,53.81,60.76,79.07,63.32,152.52,107.71,63.38,58.56,30.24,10.74,7.01,37.46,9.93,16.54,28.62,-25.56,10.59,-3.16
IncomeNetGrossProfit_qq,,-86.50,-12.92,1010.71,-135.96,180.61,23.38,116.60,-544.67,86.99,264.85,-7.00,-337.11,109.84,189.35,302.24,-169.72,112.67,461.41,-9.25,-221.19,10.26,257.64,-15.88,-163.09,122.87,588.24,175.82,-118.46,185.45,257.85,347.73,-112.28,132.57,429.52,362.90,-106.89,234.59,-20.15,1164.53,-110.15,207.28,17.56,1096.13,-121.56,140.45,-167.79
IncomeNetGrossProfit_sq,,6.18,-12.23,39.73,-135.96,29.84,23.38,64.70,-140.79,86.99,159.12,-7.00,-132.59,75.81,106.18,-3.26,-67.17,4.29,25.49,65.46,-221.19,53.66,-32.75,32.63,-106.58,-35.80,339.89,197.77,-109.34,19.06,187.61,154.65,-106.76,134.58,217.30,57.11,-78.49,27.73,83.00,78.63,-33.83,-16.02,136.54,127.42,-65.12,-33.34,140.24
IncomeExtraordinarProfit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IncomeExtraordinarProfit_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IncomeExtraordinarProfit_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IncomeExtraordinarProfit_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IncomeExtraordinarProfit_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IncomeBeforeTaxProfit,3097000,418000,364000,4043000,-1454000,1172000,1446000,3132000,-13927000,-1812000,2987000,2778000,-6587000,648000,1875000,7542000,-5258000,666000,3739000,3393000,-4112000,-3690000,5817000,4893000,-3087000,706000,4859000,13402000,-2474000,2114000,7565000,33871000,-4160000,1355000,7175000,33213000,-2290000,3082000,2461000,31120000,-3158000,3388000,3983000,47642000,-10270000,4154000,-2816000
IncomeBeforeTaxProfit_yy,,,,,-146.95,180.38,297.25,-22.53,-857.84,-254.61,106.57,-11.30,52.70,135.76,-37.23,171.49,20.18,2.78,99.41,-55.01,21.80,-654.05,55.58,44.21,24.93,119.13,-16.47,173.90,19.86,199.43,55.69,152.73,-68.15,-35.90,-5.16,-1.94,44.95,127.45,-65.70,-6.30,-37.90,9.93,61.84,53.09,-225.21,22.61,-170.70
IncomeBeforeTaxProfit_sy,,,,,-56.44,-14.05,-0.73,-22.53,-107.74,-66.13,39.18,-18.66,54.87,31.11,-26.85,8.59,49.21,2.78,59.46,17.11,6.89,-89.88,24.52,11.20,42.18,40.40,57.13,93.18,59.92,53.81,60.76,79.07,63.32,152.52,107.71,63.38,58.56,30.24,10.74,7.01,37.46,9.93,16.54,28.62,-25.56,10.59,-3.16
IncomeBeforeTaxProfit_qq,,-86.50,-12.92,1010.71,-135.96,180.61,23.38,116.60,-544.67,86.99,264.85,-7.00,-337.11,109.84,189.35,302.24,-169.72,112.67,461.41,-9.25,-221.19,10.26,257.64,-15.88,-163.09,122.87,588.24,175.82,-118.46,185.45,257.85,347.73,-112.28,132.57,429.52,362.90,-106.89,234.59,-20.15,1164.53,-110.15,207.28,17.56,1096.13,-121.56,140.45,-167.79
IncomeBeforeTaxProfit_sq,,6.18,-12.23,39.73,-135.96,29.84,23.38,64.70,-140.79,86.99,159.12,-7.00,-132.59,75.81,106.18,-3.26,-67.17,4.29,25.49,65.46,-221.19,53.66,-32.75,32.63,-106.58,-35.80,339.89,197.77,-109.34,19.06,187.61,154.65,-106.76,134.58,217.30,57.11,-78.49,27.73,83.00,78.63,-33.83,-16.02,136.54,127.42,-65.12,-33.34,140.24
IncomeDiscontinuedProfit,,,,,,,,,0,,,,4114000,,,,,,,,0,0,,,121000,10000,,,137000,,,,,,,,,,,,,,,,,,
IncomeDiscontinuedProfit_yy,,,,,,,,,,,,,,,,,-100.00,,,,,,,,,,,,13.22,-100.00,,,-100.00,,,,,,,,,,,,,,
