,2005/Q1,2005/Q2,2005/Q3,2005/Q4,2006/Q1,2006/Q2,2006/Q3,2006/Q4,2007/Q1,2007/Q2,2007/Q3,2007/Q4,2008/Q1,2008/Q2,2008/Q3,2008/Q4,2009/Q1,2009/Q2,2009/Q3,2009/Q4,2010/Q1,2010/Q2,2010/Q3,2010/Q4,2011/Q1,2011/Q2,2011/Q3,2011/Q4,2012/Q1,2012/Q2,2012/Q3,2012/Q4,2013/Q1,2013/Q2,2013/Q3,2013/Q4,2014/Q1,2014/Q2,2014/Q3,2014/Q4,2015/Q1,2015/Q2,2015/Q3,2015/Q4,2016/Q1,2016/Q2,2016/Q3,2016/Q4,2017/Q1,2017/Q2,2017/Q3,2017/Q4,2018/Q1,2018/Q2
IncomeDistributionExpenses,189000,-150000,52000,60000,208000,-114000,75000,115000,65000,113000,191000,318000,86000,346000,362000,652000,381000,371000,327000,409000,179000,614000,548000,774000,724000,1608000,1387000,2495000,2318000,2473000,1833000,1975000,2199000,2782000,2357000,2526000,2397000,2964000,2889000,2759000,3050000,2897000,2278000,2947000,2070000,3260000,2813000,3672000,2816000,3915000,3601000,3582000,3193000,3827000
IncomeDistributionExpenses_yy,,,,,10.05,24.00,44.23,91.67,-68.75,199.12,154.67,176.52,32.31,206.19,89.53,105.03,343.02,7.23,-9.67,-37.26,-53.02,65.50,67.58,89.21,304.47,161.89,153.10,222.35,220.17,53.79,32.16,-20.84,-5.13,12.49,28.59,27.90,9.00,6.54,22.57,9.22,27.24,-2.26,-21.15,6.81,-32.13,12.53,23.49,24.60,36.04,20.09,28.01,-2.45,13.39,-2.25
IncomeDistributionExpenses_sy,,,,,5.12,25.70,21.10,-1.82,123.34,199.12,154.67,158.92,27.04,-7.40,-8.34,10.66,-10.16,-11.47,-9.67,-19.69,-42.26,24.02,-4.44,6.16,10.88,8.10,2.48,13.36,8.20,16.42,9.72,-19.24,-5.07,-0.02,9.92,4.26,11.04,-6.36,3.95,-8.27,-4.65,9.79,8.44,15.29,6.26,0.16,6.48,6.49,4.88,8.54,2.28,7.60,1.15,0.44
IncomeDistributionExpenses_qq,,-179.37,134.67,15.38,246.67,-154.81,165.79,53.33,-43.48,73.85,69.03,66.49,-72.96,302.33,4.62,80.11,-41.56,-2.62,-11.86,25.09,-56.24,243.02,-10.75,41.24,-6.46,122.10,-13.74,79.88,-7.09,6.69,-25.88,7.75,11.34,26.51,-15.28,7.17,-5.11,23.65,-2.53,-4.50,10.55,-5.02,-21.37,29.37,-29.76,57.49,-13.71,30.54,-23.31,39.03,-8.02,-0.53,-10.86,19.86
IncomeDistributionExpenses_sq,,15.18,11.18,21.80,-18.76,11.42,-5.38,34.25,-20.97,30.05,22.52,-0.18,-21.98,-2.39,-2.63,28.77,0.34,-8.78,4.66,9.08,-26.85,8.88,-3.64,36.64,-9.33,7.48,-2.74,45.63,-12.12,5.29,-6.54,4.11,-8.07,12.76,1.10,5.28,-4.47,2.18,-2.04,-0.80,-2.84,7.56,4.15,7.80,-13.67,7.46,1.62,1.24,-16.86,2.63,-6.92,2.42,-19.77,6.61
IncomeAdministrativExpenses,1519000,888000,1215000,684000,1300000,673000,993000,1318000,907000,317000,1148000,1485000,1276000,1285000,1098000,1645000,1086000,940000,595000,1485000,790000,1307000,979000,1581000,2433000,7904000,5935000,6975000,6048000,6240000,5039000,5781000,5445000,5607000,5119000,5499000,5574000,5863000,6053000,7655000,5756000,6597000,6466000,5468000,6314000,6079000,5985000,9574000,6350000,6644000,6553000,8252000,6303000,5864000
IncomeAdministrativExpenses_yy,,,,,-14.42,-24.21,-18.27,92.69,-30.23,-52.90,15.61,12.67,40.68,305.36,-4.36,10.77,-14.89,-26.85,-45.81,-9.72,-27.26,39.04,64.54,6.46,207.97,504.74,506.23,341.18,148.58,-21.05,-15.10,-17.12,-9.97,-10.14,1.59,-4.88,2.37,4.57,18.25,39.21,3.27,12.52,6.82,-28.57,9.69,-7.85,-7.44,75.09,0.57,9.29,9.49,-13.81,-0.74,-11.74
IncomeAdministrativExpenses_sy,,,,,-4.83,-16.60,8.13,10.03,-8.22,-40.11,15.29,-11.25,-0.25,18.22,-6.88,10.77,6.01,-18.81,-7.91,-9.72,-19.54,5.53,21.74,6.46,-1.80,8.01,4.42,11.35,3.65,6.71,-2.59,-8.90,-6.02,-7.45,3.92,21.94,2.84,11.58,18.25,-4.41,-5.64,-20.00,-10.22,-22.45,3.01,8.88,4.77,18.15,-0.59,-1.70,2.97,-2.34,5.56,-2.00
IncomeAdministrativExpenses_qq,,-41.54,36.82,-43.70,90.06,-48.23,47.55,32.73,-31.18,-65.05,262.15,29.36,-14.07,0.71,-14.55,49.82,-33.98,-13.44,-36.70,149.59,-46.80,65.44,-25.10,61.49,53.89,224.87,-24.91,17.52,-13.29,3.17,-19.25,14.73,-5.81,2.98,-8.70,7.42,1.36,5.18,3.24,26.47,-24.81,14.61,-1.99,-15.43,15.47,-3.72,-1.55,59.97,-33.67,4.63,-1.37,25.93,-23.62,-6.96
IncomeAdministrativExpenses_sq,,-0.14,-3.87,10.42,-8.68,-18.44,2.36,22.97,-26.19,-17.58,-2.90,12.47,-13.47,0.71,-12.21,17.38,3.75,-13.44,-6.89,14.84,13.17,-2.21,-6.05,17.81,-4.35,7.56,-4.34,-18.12,9.39,10.74,-15.24,-0.05,-5.81,2.98,-7.97,7.42,1.36,4.15,2.45,-4.24,-10.51,-0.36,-1.99,6.86,-3.72,0.13,-1.70,9.14,-1.05,-1.86,-1.37,-12.90,14.25,-6.18
IncomeGrossProfit,-45000,159000,368000,2368000,-58000,724000,741000,5411000,364000,1181000,718000,4449000,1043000,4210000,442000,1460000,-79000,65000,-395000,302000,366000,-1140000,1134000,1840000,1536000,1469000,-3188000,10862000,4259000,4152000,-1480000,897000,6942000,6887000,-1323000,-3650000,6368000,11924000,-155000,-4471000,3208000,4441000,-7137000,-601000,5481000,8423000,-4255000,12603000,4254000,2393000,2545000,-481000,8829000,-188000
IncomeGrossProfit_yy,,,,,-28.89,355.35,101.36,128.51,727.59,63.12,-3.10,-17.78,186.54,256.48,-38.44,-67.18,-107.57,-98.46,-189.37,-79.29,563.29,-1853.85,387.09,508.57,319.67,228.86,-381.13,490.33,177.28,182.64,53.58,-91.74,63.00,65.87,10.61,-506.91,-8.27,73.14,88.28,-22.49,-49.62,-62.76,-4504.52,86.56,70.85,89.66,40.38,2197.00,-22.39,-71.59,159.81,-103.82,107.55,-107.86
IncomeGrossProfit_sy,,,,,-30.97,298.00,99.66,58.30,82.64,-20.92,-3.10,-11.74,117.39,149.00,-27.75,-39.05,-107.57,-64.28,-5.60,-55.29,9.40,-1.27,55.14,92.27,18.66,131.55,-47.50,38.06,9.33,-59.55,-43.42,-24.35,-9.20,29.45,58.46,7.54,45.19,-4.42,-1.94,5.67,-11.52,-10.70,-30.75,35.37,22.60,55.40,41.84,61.07,-6.36,-32.70,-0.64,-15.90,-38.57,19.32
IncomeGrossProfit_qq,,453.33,131.45,543.48,-102.45,1348.28,2.35,630.23,-93.27,224.45,-39.20,519.64,-76.56,303.64,-89.50,230.32,-105.41,182.28,-707.69,176.54,21.05,-411.48,199.47,62.26,-16.52,-4.36,-317.02,440.72,-60.79,-2.51,-135.65,160.61,673.91,-0.79,-119.21,-175.89,274.47,87.25,-101.30,-2784.52,171.75,38.44,-260.71,91.58,1011.98,53.68,-150.52,396.19,-66.25,-43.75,6.35,-118.90,1935.55,-102.13
IncomeGrossProfit_sq,,-19.71,0.68,404.16,-97.59,180.20,-43.85,-23.40,-53.60,82.24,-27.49,-59.09,-37.63,117.18,-3.26,-15.55,-5.15,25.27,19.25,-0.23,-13.96,-14.13,64.23,-27.72,-27.96,29.24,-36.91,94.03,-0.49,-2.51,-24.72,46.06,-50.54,83.41,15.98,-18.91,-21.95,36.34,-19.13,38.51,34.55,15.10,-28.81,13.64,70.95,4.99,-11.01,32.99,-32.40,-20.06,3.81,-4.91,-30.96,7.30
IncomeOtherOperatingIncome,287000,-110000,1063000,317000,76000,2350000,13000,144000,109000,107000,263000,399000,39000,274000,58000,154000,12000,551000,480000,2784000,18000,201000,1000,270000,1004000,351000,411000,2765000,971000,1729000,717000,2727000,212000,1809000,400000,594000,854000,970000,665000,4110000,866000,6834000,984000,676000,423000,1512000,1433000,1007000,398000,615000,374000,2977000,607000,1829000
IncomeOtherOperatingIncome_yy,,,,,-73.52,2236.36,-98.78,-54.57,43.42,-95.45,1923.08,177.08,-64.22,156.07,-77.95,-61.40,-69.23,101.09,727.59,1707.54,50.00,-63.52,-99.79,-90.30,5477.78,74.63,41000.00,924.07,-3.29,392.59,74.45,-1.37,-78.17,4.63,-44.21,-78.22,302.83,-46.38,66.25,591.92,1.41,604.54,47.97,-83.55,-51.15,-77.88,45.63,48.96,-5.91,-59.33,-73.90,195.63,52.51,197.40
IncomeOtherOperatingIncome_sy,,,,,0.34,289.96,-51.72,-54.85,115.04,114.05,60.73,77.80,-68.87,-21.71,-52.73,-47.24,74.87,-9.52,115.98,-92.56,-37.77,78.76,-61.06,79.60,185.81,21.93,-25.00,60.40,-3.29,112.43,37.35,-1.37,29.62,4.63,26.10,-78.22,-3.05,30.28,-43.62,297.14,1.41,43.34,-10.95,-10.14,-51.15,-15.20,-10.09,-37.02,-5.91,-59.33,23.00,32.01,52.51,40.93
IncomeOtherOperatingIncome_qq,,-138.33,1066.36,-70.18,-76.03,2992.11,-99.45,1007.69,-24.31,-1.83,145.79,51.71,-90.23,602.56,-78.83,165.52,-92.21,4491.67,-12.89,479.92,-99.35,1016.67,-99.50,26900.00,271.85,-65.04,17.09,572.75,-64.88,78.06,-58.53,280.33,-92.23,753.30,-77.89,48.50,43.77,13.58,-31.44,518.05,-78.93,689.15,-85.60,-31.30,-37.43,257.45,-5.22,-29.73,-60.48,54.52,-39.19,695.99,-79.61,201.32
IncomeOtherOperatingIncome_sq,,-58.68,298.84,90.26,-67.44,-56.59,15.20,353.75,-30.28,171.60,-83.90,433.33,-90.23,133.33,-62.95,452.66,-86.59,4.38,83.42,-73.45,29.18,126.29,-25.80,93.36,17.09,-13.24,13.79,86.39,-14.11,57.01,-42.65,213.33,-9.01,51.47,-18.16,48.50,43.77,32.32,-0.24,135.38,-53.12,61.86,-53.50,-14.29,-4.35,16.84,-5.22,56.21,-17.66,27.85,10.98,79.60,-48.94,95.01
IncomeOtherOperatingCosts,41000,18000,0,160000,8000,32000,19000,208000,32000,28000,8000,469000,98000,280000,42000,695000,33000,329000,364000,880000,30000,231000,11000,4706000,315000,1225000,1009000,3064000,75000,1173000,12000,1941000,1316000,760000,-257000,1415000,149000,383000,1728000,2442000,1061000,-111000,1296000,737000,261000,815000,677000,5804000,834000,2212000,348000,4104000,300000,1121000
IncomeOtherOperatingCosts_yy,,,,,-80.49,77.78,,30.00,300.00,-12.50,-57.89,125.48,206.25,900.00,425.00,48.19,-66.33,17.50,766.67,26.68,-9.09,-29.79,-96.98,434.52,950.00,430.30,9072.73,-34.89,-76.19,-4.24,-98.81,-36.65,1654.67,-35.21,-2241.67,-27.10,-88.68,-49.61,772.37,72.58,612.08,-128.98,-25.00,-69.82,-75.40,834.23,-47.76,687.52,219.54,171.41,-48.60,-29.29,-64.03,-49.32
IncomeOtherOperatingCosts_sy,,,,,-9.36,79.06,,52.29,-45.52,44.51,35.70,67.74,225.58,49.92,180.20,48.19,-47.73,-37.86,-54.70,-91.50,-27.98,-25.20,112.37,434.52,-1.51,-4.97,182.04,-19.05,10.26,2.22,-45.41,71.23,2.33,50.00,,-28.75,-8.56,-43.19,4.87,-3.79,-20.00,-27.24,18.15,-41.30,91.46,11.36,-47.76,125.08,-49.91,-40.58,-48.60,-28.14,59.94,13.58
IncomeOtherOperatingCosts_qq,,-56.10,-100.00,,-95.00,300.00,-40.62,994.74,-84.62,-12.50,-71.43,5762.50,-79.10,185.71,-85.00,1554.76,-95.25,896.97,10.64,141.87,-96.59,670.00,-95.24,42681.82,-93.31,288.89,-17.63,203.67,-97.55,1464.00,-98.98,16075.00,-32.20,-42.25,-133.82,650.58,-89.47,157.05,351.17,41.32,-56.55,-110.46,1267.57,-43.13,-64.59,212.26,-16.93,757.31,-85.63,165.23,-84.27,1079.31,-92.69,273.67
IncomeOtherOperatingCosts_sq,,-38.82,16.00,,-65.55,142.74,-28.32,454.73,-90.01,317.95,-79.09,523.08,-75.17,41.10,-32.04,1554.76,-90.69,113.33,-17.09,101.86,-69.94,136.45,-24.97,104.92,-90.52,119.39,18.89,203.67,-78.76,29.47,-18.53,807.69,-78.38,86.33,-82.37,355.12,-70.00,110.00,-21.43,160.61,-78.59,24.39,31.02,-41.29,-64.59,41.59,-35.20,323.48,-85.63,40.21,-34.53,841.76,-80.98,67.12
IncomeEBIT,201000,31000,1431000,2525000,10000,3042000,735000,5347000,441000,1260000,973000,4379000,984000,4204000,458000,919000,-100000,287000,-279000,2206000,354000,-1170000,1124000,-2596000,2225000,595000,-3786000,10563000,5155000,4708000,-775000,1683000,5838000,7936000,-666000,-4471000,7073000,12511000,-1218000,-2803000,3013000,11386000,-7449000,-662000,5643000,9120000,-3499000,7806000,3818000,796000,2571000,-1608000,9136000,520000
IncomeEBIT_yy,,,,,-95.02,9712.90,-48.64,111.76,4310.00,-58.58,32.38,-18.10,123.13,233.65,-52.93,-79.01,-110.16,-93.17,-160.92,139.99,454.00,-507.67,502.87,-217.70,528.53,150.85,-436.83,506.90,131.69,691.26,79.53,-84.07,13.25,68.56,14.06,-365.66,21.15,57.65,-82.88,37.31,-57.40,-8.99,-511.58,76.38,87.29,-19.90,53.03,1279.15,-32.34,-91.27,173.48,-120.60,139.29,-34.67
IncomeEBIT_sy,,,,,-22.15,269.74,77.86,42.90,211.50,-8.20,153.66,37.28,64.54,115.57,-25.77,-78.86,-4.47,-50.59,-3.89,-0.44,59.83,26.61,-2.24,64.65,41.29,126.22,-142.65,32.09,19.33,-51.47,15.19,-84.07,13.25,55.86,90.14,37.88,26.53,21.25,-7.40,29.28,2.84,7.14,-31.94,35.20,6.47,-19.90,44.57,35.87,1.70,-26.08,18.05,-16.87,-41.95,20.48
IncomeEBIT_qq,,-84.58,4516.13,76.45,-99.60,30320.00,-75.84,627.48,-91.75,185.71,-22.78,350.05,-77.53,327.24,-89.11,100.66,-110.88,387.00,-197.21,890.52,-83.95,-430.51,196.07,-330.96,185.71,-73.26,-736.30,379.00,-51.20,-8.67,-116.46,317.16,246.88,35.94,-108.39,-571.32,258.20,76.88,-109.74,-130.13,207.49,277.90,-165.42,91.11,952.42,61.62,-138.37,323.09,-51.09,-79.15,222.99,-162.54,668.16,-94.31
IncomeEBIT_sq,,-74.76,33.44,151.58,-89.68,106.21,-37.58,124.12,-10.56,-4.54,-28.10,33.03,-55.01,112.46,11.74,-20.61,-10.47,32.34,26.81,-59.42,-9.73,1.88,115.75,-215.44,-24.85,25.06,-38.92,-25.08,23.05,-8.67,-14.22,-69.57,94.40,35.94,29.04,-78.32,-15.42,-0.80,-24.06,22.90,-10.12,15.05,-38.52,-14.08,80.06,8.59,-13.57,18.84,-19.25,-23.45,3.96,-29.90,-27.82,59.62
IncomeFinanceIncome,63000,145000,3213000,-2918000,1237000,160000,770000,10000,4103000,995000,1380000,2347000,324000,1093000,-420000,2012000,729000,403000,474000,-606000,138000,706000,-381000,-30000,314000,39200000,224000,142000,267000,-8000,225000,-72000,154000,123000,297000,355000,365000,-46000,589000,372000,907000,247000,76000,-169000,131000,49000,220000,226000,828000,895000,-97000,904000,5000,103000
IncomeFinanceIncome_yy,,,,,1863.49,10.34,-76.03,100.34,231.69,521.88,79.22,23370.00,-92.10,9.85,-130.43,-14.27,125.00,-63.13,212.86,-130.11,-81.07,75.19,-180.38,95.05,127.54,5452.41,158.79,573.33,-14.97,-100.02,0.45,-150.70,-42.32,1637.50,32.00,593.06,137.01,-137.40,98.32,4.79,148.49,636.96,-87.10,-145.43,-85.56,-80.16,189.47,233.73,532.06,1726.53,-144.09,300.00,-99.40,-88.49
IncomeFinanceIncome_sy,,,,,-35.42,-41.94,-30.44,100.34,189.06,317.91,-42.11,141.43,-92.10,100.01,297.58,56.12,122.73,15.04,40.86,23.30,-44.56,0.38,-71.24,95.05,-38.32,149.28,110.64,-30.05,60.28,-80.48,16.44,-102.38,-1.39,221.90,-33.36,117.71,-60.00,-28.34,-26.34,-42.77,-66.59,-75.82,-3.16,,-20.40,18.19,-77.54,100.00,257.14,81.34,50.71,168.50,90.00,-23.36
IncomeFinanceIncome_qq,,130.16,2115.86,-190.82,142.39,-87.07,381.25,-98.70,40930.00,-75.75,38.69,70.07,-86.20,237.35,-138.43,579.05,-63.77,-44.72,17.62,-227.83,122.78,411.59,-153.97,92.13,1146.67,12384.08,-99.43,-36.61,88.03,-103.00,2912.50,-132.00,313.89,-20.13,141.46,19.53,2.82,-112.60,1380.43,-36.84,143.82,-72.77,-69.23,-322.37,177.51,-62.60,348.98,2.73,266.37,8.09,-110.84,1031.96,-99.45,1960.00
IncomeFinanceIncome_sq,,-27.77,275.34,-32.60,-26.32,-61.39,156.72,-24.32,71.43,-66.67,-4.35,103.30,-60.75,63.64,-15.78,67.86,30.25,-47.93,17.71,-20.74,100.00,-46.55,-64.67,138.92,-40.08,48.04,56.90,43.90,-20.24,-94.06,610.00,-85.42,104.14,-21.10,41.43,70.48,-26.22,85.24,-46.72,-52.86,101.02,110.88,-41.08,-33.43,-35.23,66.67,-67.37,2.73,-33.52,49.15,-76.74,73.55,-55.17,-24.22
IncomeFinanceCosts,29000,10000,-4000,87000,18000,121000,91000,317000,275000,-8000,1600000,1479000,794000,1707000,-93000,1651000,433000,390000,731000,264000,327000,-258000,36000,3366000,456000,4507000,1436000,1215000,1231000,1416000,1209000,1271000,949000,1328000,849000,736000,877000,1193000,959000,1199000,878000,917000,761000,925000,856000,2093000,284000,1601000,721000,911000,906000,1080000,1283000,1561000
IncomeFinanceCosts_yy,,,,,-37.93,1110.00,2375.00,264.37,1427.78,-106.61,1658.24,366.56,188.73,21437.50,-105.81,11.63,-45.47,-77.15,886.02,-84.04,-24.48,-166.15,-95.08,1177.27,39.45,1846.90,3888.89,-63.90,169.96,-68.58,-15.81,4.61,-22.91,-6.21,-29.78,-42.09,-7.59,-10.17,12.96,62.91,0.11,-23.13,-20.65,-22.85,-2.51,128.24,-62.68,73.08,-15.77,-56.47,219.01,-32.54,77.95,71.35
IncomeFinanceCosts_sy,,,,,-29.67,259.90,139.01,82.64,89.55,-60.23,247.25,92.98,9.18,88.86,26.27,129.94,26.90,-59.81,-83.08,-74.75,-40.42,-29.55,22.22,3.23,39.45,-91.91,102.77,-19.74,-19.89,207.54,-15.81,-101.62,0.96,-13.22,-90.41,96.84,-41.69,-1.89,8.08,7.41,75.29,-71.98,2.90,-5.88,-40.96,-2.77,-29.85,-91.05,-15.77,-61.34,70.59,67.19,-40.30,-45.15
IncomeFinanceCosts_qq,,-65.52,-140.00,2275.00,-79.31,572.22,-24.79,248.35,-13.25,-102.91,20100.00,-7.56,-46.32,114.99,-105.45,1875.27,-73.77,-9.93,87.44,-63.95,24.08,-178.90,113.95,9250.00,-86.45,888.38,-68.14,-15.39,1.32,15.03,-14.62,5.13,-25.33,39.94,-36.07,-13.31,19.16,36.03,-19.61,25.03,-26.77,4.44,-17.01,21.55,-7.46,144.51,-86.43,463.73,-54.97,26.35,-0.55,19.21,18.80,21.67
IncomeFinanceCosts_sq,,-8.80,-17.08,227.21,-47.75,111.94,-24.79,126.92,86.00,-42.83,6.02,26.76,4.37,67.44,-31.67,95.09,-47.09,-23.32,-5.38,84.55,-0.97,-49.92,113.95,-13.33,1.52,-87.89,123.62,68.95,1.32,57.51,-27.62,-107.03,102.38,26.98,-36.07,123.04,-45.98,98.19,-44.26,-5.32,5.88,-13.49,-27.17,60.28,-27.70,51.49,-82.86,-68.65,173.91,-21.81,-0.55,15.62,18.80,21.67
IncomeOtherIncome,0,0,0,1134000,1689000,799000,347000,2698000,,0,1534000,-619000,,,-2449000,,,0,-9000,674000,,,,,,,,,,,,,,-38000,,,,,,-359000,-57000,136000,-34000,43000,161000,235000,12000,-51000,157000,20000,-283000,-11000,-31000,-5000
IncomeOtherIncome_yy,,,,,,,,137.92,-100.00,-100.00,342.07,-122.94,,,-259.65,100.00,,,99.63,,,,100.00,-100.00,,,,,,,,,,,,,,100.00,,,,,,111.98,382.46,72.79,135.29,-218.60,-2.48,-91.49,-2458.33,78.43,-119.75,-125.00
IncomeOtherIncome_sy,,,,,,,,118.96,-100.00,-100.00,172.94,-100.00,,,-158.82,-524.46,,,105.73,,,,-55.32,-101.68,,,,,,,,,,,,,,32925.00,,,,,,5.99,141.23,132.64,25.34,-218.60,-2.48,-45.07,-754.16,78.43,-119.75,195.50
IncomeOtherIncome_qq,,,,,48.94,-52.69,-56.57,677.52,-100.00,,,-140.35,100.00,,,100.00,,,,7586.11,-100.00,,,,,,,,,,,,,,100.00,,,,,,84.12,338.60,-125.00,226.47,274.42,45.96,-94.89,-525.00,407.84,-87.26,-1515.00,96.11,-181.82,83.87
IncomeOtherIncome_sq,,,,,74.47,-67.10,-63.14,294.93,-100.00,,,267.44,-25.45,,,-2953.55,,,,485.77,-70.27,,,,,,,,,,,,,,53100.00,,,,,,-7.94,89.22,3.75,63.24,274.42,45.96,-94.74,-312.50,407.84,-87.26,-779.50,-1.94,-140.91,83.87
IncomeNetGrossProfit,235000,166000,4648000,654000,2918000,3880000,1761000,7738000,4269000,2263000,2287000,4628000,514000,3590000,-2318000,3729000,196000,300000,-545000,2010000,165000,-206000,707000,-5992000,2083000,35288000,-4998000,9490000,4191000,3284000,-1759000,340000,5043000,6693000,-1180000,-4852000,6561000,11272000,-1588000,-3989000,2985000,10852000,-8168000,-1713000,5079000,7311000,-3551000,6380000,4082000,800000,1285000,-1795000,7827000,-943000
