,2005/Q1,2005/Q2,2005/Q3,2005/Q4,2006/Q1,2006/Q2,2006/Q3,2006/Q4,2007/Q1,2007/Q2,2007/Q3,2007/Q4,2008/Q1,2008/Q2,2008/Q3,2008/Q4,2009/Q1,2009/Q2,2009/Q3,2009/Q4,2010/Q1,2010/Q2,2010/Q3,2010/Q4,2011/Q1,2011/Q2,2011/Q3,2011/Q4,2012/Q1,2012/Q2,2012/Q3,2012/Q4,2013/Q1,2013/Q2,2013/Q3,2013/Q4,2014/Q1,2014/Q2,2014/Q3,2014/Q4,2015/Q1,2015/Q2,2015/Q3,2015/Q4,2016/Q1,2016/Q2,2016/Q3,2016/Q4,2017/Q1,2017/Q2,2017/Q3,2017/Q4,2018/Q1,2018/Q2
BalanceNoncurrentBorrowings,,,1574000,1453000,3040000,5372000,4763000,4454000,4167000,3857000,3571000,3952000,3592000,3236000,2906000,2645000,2662000,2756000,2786000,2924000,3182000,3040000,3307000,4164000,4153000,3142000,2438000,3483000,2433000,2676000,2678000,2975000,2912000,2912000,3011000,3162000,3155000,3050000,3050000,3254000,3139000,3312000,3420000,3324000,3364000,3428000,3565000,3898000,3928000,4059000,4156000,3983000,3579000,4093000
BalanceNoncurrentObligations,4049000,4193000,4125000,6106000,6120000,6121000,6082000,6061000,15845000,8902000,10912000,13246000,14673000,19430000,20694000,28316000,24745000,19613000,17706000,13034000,15443000,15000000,12980000,13946000,17979000,18777000,17479000,26837000,19840000,24677000,23909000,23361000,24799000,20284000,23654000,25618000,22045000,23364000,25790000,20020000,17863000,18397000,18926000,21414000,22563000,22899000,21241000,17288000,17007000,23652000,21510000,21655000,22454000,26690000
BalanceNoncurrentLeasing,28574000,11561000,7615000,8418000,9315000,9228000,12792000,14834000,21188000,15338000,15149000,10107000,6423000,10511000,9506000,8641000,10080000,12199000,10818000,13354000,20417000,12585000,18196000,17387000,18443000,17117000,14290000,16731000,17792000,13549000,17373000,18187000,11769000,12328000,13541000,14217000,17368000,15654000,18287000,15059000,12986000,11346000,18016000,14579000,14547000,15141000,18373000,18324000,4240000,1250000,2303000,3774000,5354000,6339000
BalanceNoncurrentOtherLiabilities,5736000,6982000,9141000,4099000,7076000,6466000,4786000,5491000,4082000,3835000,5616000,7911000,4079000,6395000,6783000,6452000,6503000,4901000,7606000,5924000,6524000,7479000,8060000,5901000,6996000,7543000,5048000,3947000,2951000,2462000,5419000,2149000,3528000,1333000,2727000,3628000,5010000,5219000,5319000,6495000,8530000,,,,,,,,,,,,,
BalanceCurrentLiabilities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentTradePayablesv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,869000,782000,674000,1214000,1384000,1389000,1378000,1381000,1366000,1501000,1517000,1529000,1516000,44000,37000,84000,50000,13000,76000,42000,25000,214000,186000,319000,25000,25000
BalanceCurrentBorrowings,3000,61000,31000,47000,48000,46000,25000,472000,29000,19000,17000,53000,51000,382000,330000,421000,76000,253000,368000,427000,532000,522000,437000,921000,651000,1270000,1472000,1467000,441000,546000,379000,468000,284000,195000,0,0,,107000,107000,78000,223000,82000,121000,52000,179000,204000,120000,121000,0,,196000,117000,,
BalanceCurrentObligations,0,0,0,0,23000,19000,17000,17000,15000,14000,354000,340000,60000,377000,367000,365000,325000,598000,108000,89000,186000,9000,9000,9000,9000,9000,45743000,38469000,0,40550000,45094000,49004000,0,52647000,53368000,61212000,0,55786000,59122000,56889000,0,49026000,53270000,50009000,0,46418000,49043000,52258000,0,53178000,53422000,61445000,0,55852000
BalanceCurrentLeasing,60363000,61310000,60229000,59701000,55528000,59305000,61442000,57383000,59021000,60704000,56447000,55349000,56141000,56749000,59209000,62217000,65783000,65145000,62390000,63856000,70607000,67635000,68765000,68594000,74650000,76366000,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentOtherLiabilities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceReckoning,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceTotalEquityAndLiabilities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashflowOperatingCashflow,-1083000,-3103000,193000,-214000,-1124000,-1303000,1732000,-106000,-492000,2884000,-499000,164000,-5718000,-1345000,1087000,3907000,1407000,2206000,967000,1540000,-62000,522000,-1829000,1257000,2203000,574000,-439000,2325000,4368000,-1968000,792000,-1471000,1330000,-127000,-815000,2355000,1783000,581000,-1051000,3510000,1651000,247000,1054000,44000,3178000,-2340000,4640000,1868000,727000,-699000,1409000,280000,598000,125000
CashflowAmortization,277000,235000,281000,418000,334000,387000,398000,451000,486000,576000,750000,954000,699000,687000,688000,725000,723000,752000,686000,603000,685000,683000,691000,693000,691000,706000,728000,777000,802000,785000,867000,898000,827000,847000,847000,855000,846000,857000,891000,902000,810000,801000,775000,815000,807000,902000,776000,274000,639000,692000,699000,756000,735000,725000
CashflowInvestingCashflow,-59000,-2734000,-1698000,-1529000,-152000,-5000,-843000,102000,1514000,-2033000,21000,-1309000,-363000,-1713000,741000,-1177000,-150000,159000,100000,50000,70000,-91000,-114000,-429000,-452000,-1091000,-987000,-752000,-3903000,358000,-472000,-43000,-18000,418000,-221000,-863000,-668000,-705000,1009000,-292000,-246000,-745000,-182000,-2583000,2387000,-277000,-156000,-4465000,-1969000,-868000,-31000,-805000,-2971000,-1188000
CashflowCapex,158000,2996000,1763000,1690000,171000,2210000,889000,1576000,1062000,2072000,1000,1308000,450000,1902000,-145000,754000,27000,0,0,0,21000,179000,444000,580000,1052000,1009000,190000,4250000,87000,604000,110000,33000,89000,221000,1097000,845000,772000,-966000,313000,265000,762000,331000,4458000,1109000,281000,96000,4718000,2100000,897000,870000,819000,2970000,1188000,13874000
CashflowFinancingCashflow,-3270000,-362000,919000,571000,1368000,-961000,420000,-1593000,-659000,523000,1001000,6536000,2006000,-956000,-3255000,-790000,-2576000,-1243000,-1678000,198000,1758000,-335000,1875000,-3410000,2421000,796000,-1147000,-520000,410000,-2016000,2265000,-2038000,274000,580000,257000,-2562000,629000,-234000,-2948000,-1197000,-466000,-702000,2142000,-3439000,1035000,-3079000,3938000,1141000,-1647000,-371000,-495000,2146000,1025000,11839000
CashflowShareCapitalCash,0,0,-54000,,,0,3123000,-3123000,0,11811000,-350000,450000,-1032000,0,0,0,0,2361000,0,0,258000,505000,0,0,-147000,,,,,,,,,,,,,,,,195000,3000,0,,,,,,,,,,,
CashflowDividend,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,500000,0,,1069000,0,0,,12732000,-9107000,-1867000,-824000,-706000,61000,-72000,416000
CashflowNetCashflow,-571000,192000,45000,-144000,456000,-180000,-1000,-154000,467000,-211000,-176000,-88000,206000,2189000,-2278000,2703000,-1659000,1904000,-630000,426000,-55000,-1200000,-1696000,751000,-726000,565000,-456000,1749000,-1447000,505000,-276000,270000,208000,-964000,170000,-397000,2126000,-1582000,1405000,1341000,-101000,-3214000,1007000,-1020000,-227000,-38000,,,,,,,,
