,2005/Q1,2005/Q2,2005/Q3,2005/Q4,2006/Q1,2006/Q2,2006/Q3,2006/Q4,2007/Q1,2007/Q2,2007/Q3,2007/Q4,2008/Q1,2008/Q2,2008/Q3,2008/Q4,2009/Q1,2009/Q2,2009/Q3,2009/Q4,2010/Q1,2010/Q2,2010/Q3,2010/Q4,2011/Q1,2011/Q2,2011/Q3,2011/Q4,2012/Q1,2012/Q2,2012/Q3,2012/Q4,2013/Q1,2013/Q2,2013/Q3,2013/Q4,2014/Q1,2014/Q2,2014/Q3,2014/Q4,2015/Q1,2015/Q2,2015/Q3,2015/Q4,2017/Q1,2017/Q2,2017/Q3,2017/Q4,2018/Q1,2018/Q2
IncomeDistributionExpenses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IncomeDistributionExpenses_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IncomeDistributionExpenses_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IncomeDistributionExpenses_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IncomeDistributionExpenses_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IncomeAdministrativExpenses,,9999000,5127000,5494000,,15630000,10559000,10045000,9113000,10651000,11553000,-3629000,8888000,2118000,6896000,-6262000,1754000,626000,6520000,4258000,3962000,6160000,4812000,4186000,3762000,3811000,3622000,4228000,4029000,6195000,4697000,4231000,4520000,5796000,4295000,5184000,5020000,5293000,5023000,5625000,6032000,6937000,5401000,6950000,6264000,5483000,5835000,5701000,5323000,5248000
IncomeAdministrativExpenses_yy,,,,,,56.32,105.95,82.84,,-31.86,9.41,-136.13,-2.47,-80.11,-40.31,-72.55,-80.27,-70.44,-5.45,168.00,125.88,884.03,-26.20,-1.69,-5.05,-38.13,-24.73,1.00,7.10,62.56,29.68,0.07,12.19,-6.44,-8.56,22.52,11.06,-8.68,16.95,8.51,20.16,31.06,7.53,23.56,,,,,-15.02,-4.29
IncomeAdministrativExpenses_sy,,,,,,-10.40,25.58,69.49,,18.32,8.10,-7.14,-2.47,-8.70,71.14,-17.01,-5.24,-28.82,-23.35,-4.80,-9.73,2.89,10.00,43.18,14.53,-23.37,-24.73,1.00,-2.26,44.26,27.36,-7.12,15.87,-6.98,-5.81,33.34,0.49,-13.38,-3.03,1.56,7.04,21.13,7.53,6.09,,,,,20.74,7.11
IncomeAdministrativExpenses_qq,,,-48.72,7.16,-100.00,,-32.44,-4.87,-9.28,16.88,8.47,-131.41,344.92,-76.17,225.59,-190.81,128.01,-64.31,941.53,-34.69,-6.95,55.48,-21.88,-13.01,-10.13,1.30,-4.96,16.73,-4.71,53.76,-24.18,-9.92,6.83,28.23,-25.90,20.70,-3.16,5.44,-5.10,11.98,7.24,15.00,-22.14,28.68,,-12.47,6.42,-2.30,-6.63,-1.41
IncomeAdministrativExpenses_sq,,,-18.85,7.16,-9.64,,-12.88,18.94,-9.28,13.37,8.47,38.16,-6.70,7.43,12.54,-20.81,15.36,-4.27,-5.90,-34.69,12.37,2.26,0.92,-13.01,-2.28,-25.05,14.47,10.82,-13.86,23.84,5.06,-16.26,12.16,20.54,7.81,-1.70,-14.66,5.44,-0.62,11.98,-11.55,27.08,-16.11,28.68,,19.88,-4.34,10.32,-6.63,6.48
IncomeGrossProfit,2284000,3786000,4225000,2467000,3754000,5731000,6260000,2714000,5059000,3446000,4395000,-845000,4901000,3037000,1720000,-37537000,-995000,-4887000,-4037000,-21018000,-5808000,-7915000,-2370000,-6732000,-1449000,-2560000,42000,-2895000,-329000,-2610000,1367000,-3950000,-22000,826000,2209000,2423000,846000,828000,3189000,3009000,195000,-1430000,2669000,-1190000,-1468000,193000,1899000,-385000,-521000,601000
IncomeGrossProfit_yy,,,,,64.36,51.37,48.17,10.01,34.76,-39.87,-29.79,-131.13,-3.12,-11.87,-60.86,-4342.25,-120.30,-260.92,-334.71,44.01,-483.72,-61.96,41.29,67.97,75.05,67.66,101.77,57.00,77.29,-1.95,3154.76,-36.44,93.31,131.65,61.59,161.34,3945.45,0.24,44.36,24.18,-76.95,-272.71,-16.31,-139.55,,,,,64.51,211.40
IncomeGrossProfit_sy,,,,,37.79,51.37,35.38,51.11,51.95,-4.78,-4.45,-1.19,-3.12,9.92,-14.49,-96.92,-93.30,31.10,-13.05,44.01,4.38,-34.15,9.07,18.61,-4.39,46.51,12.68,41.30,-44.48,25.74,0.74,5.80,79.36,-26.76,44.78,77.46,83.22,47.42,30.70,49.58,110.80,27.30,29.01,5.20,,,,,38.42,24.85
IncomeGrossProfit_qq,,65.76,11.60,-41.61,52.17,52.66,9.23,-56.65,86.40,-31.88,27.54,-119.23,680.00,-38.03,-43.37,-2282.38,97.35,-391.16,17.39,-420.63,72.37,-36.28,70.06,-184.05,78.48,-76.67,101.64,-6992.86,88.64,-693.31,152.38,-388.95,99.44,3854.55,167.43,9.69,-65.08,-2.13,285.14,-5.64,-93.52,-833.33,286.64,-144.59,,113.15,883.94,-120.27,-35.32,215.36
IncomeGrossProfit_sq,,65.76,64.22,-41.61,19.57,131.57,61.86,-87.36,30.63,72.49,42.17,-119.23,36.50,111.44,65.25,-145.93,88.39,286.69,14.01,-139.17,61.09,1.73,88.10,-165.02,86.60,14.08,101.64,-161.21,36.80,223.10,21.48,-149.03,83.72,362.48,251.91,-78.79,-41.10,207.35,176.59,-50.02,28.68,197.45,166.48,-77.46,,113.15,233.11,-82.13,-33.12,284.24
IncomeOtherOperatingIncome,,591000,1481000,555000,,1034000,-363000,2818000,305000,330000,545000,576000,417000,2438000,607000,334000,1046000,2851000,3971000,3872000,274000,4243000,2119000,1911000,1664000,-12000,180000,5121000,1129000,671000,426000,6261000,609000,756000,489000,1254000,1179000,347000,284000,11620000,270000,5425000,348000,739000,887000,1463000,1084000,452000,211000,202000
IncomeOtherOperatingIncome_yy,,,,,,74.96,-124.51,407.75,,-68.09,250.14,-79.56,36.72,638.79,11.38,-42.01,150.84,16.94,554.20,1059.28,-73.80,48.82,-46.64,-50.65,507.30,-100.28,-91.51,167.97,-32.15,5691.67,136.67,22.26,-46.06,12.67,14.79,-79.97,93.60,-54.10,-41.92,826.63,-77.10,1463.40,22.54,-93.64,,,,,-76.21,-86.19
IncomeOtherOperatingIncome_sy,,,,,,74.96,-74.38,-1.47,,-47.96,114.53,-79.56,-60.82,-37.96,11.38,-42.01,11.69,26.83,-40.77,439.11,-7.15,48.82,34.46,-68.52,487.65,61.21,-52.85,95.36,-39.54,62.58,-86.85,-3.05,-51.58,38.46,41.60,-74.83,101.87,-52.88,-9.36,32.45,201.59,-13.44,33.50,78.79,,,,,-56.35,92.12
IncomeOtherOperatingIncome_qq,,,150.59,-62.53,-100.00,,-135.11,876.31,-89.18,8.20,65.15,5.69,-27.60,484.65,-75.10,-44.98,213.17,172.56,39.28,-2.49,-92.92,1448.54,-50.06,-9.82,-12.93,-100.72,1600.00,2745.00,-77.95,-40.57,-36.51,1369.72,-90.27,24.14,-35.32,156.44,-5.98,-70.57,-18.16,3991.55,-97.68,1909.26,-93.59,112.36,,64.94,-25.91,-58.30,-53.32,-4.27
IncomeOtherOperatingIncome_sq,,,-55.53,988.53,-91.72,,-68.73,1195.30,-26.74,-4.14,6.44,5.69,-27.60,-34.33,75.33,64.69,-60.73,10.85,-6.15,65.78,-88.93,102.00,27.21,81.25,-27.53,-27.50,151.67,266.56,-68.09,-7.74,-56.53,804.42,-37.93,21.58,-6.00,329.69,-31.12,24.81,-16.44,133.68,-30.79,-50.46,94.02,80.82,,7.98,66.56,33.28,-62.01,-5.77
IncomeOtherOperatingCosts,,253000,82000,115000,,521000,-423000,106000,92000,49000,177000,3356000,184000,2388000,1078000,32204000,2629000,-770000,6778000,13157000,571000,2818000,6009000,4322000,1033000,741000,423000,7836000,2305000,2120000,1063000,1132000,741000,820000,688000,3389000,284000,491000,877000,708000,185000,366000,588000,302000,89000,155000,83000,9010000,155000,1147000
IncomeOtherOperatingCosts_yy,,,,,,105.93,-615.85,-7.83,,-90.60,141.84,3066.04,100.00,4773.47,509.04,859.59,1328.80,-132.24,528.76,-59.14,-78.28,465.97,-11.35,-67.15,80.91,-73.70,-92.96,81.30,123.14,186.10,151.30,-85.55,-67.85,-61.32,-35.28,199.38,-61.67,-40.12,27.47,-79.11,-34.86,-25.46,-32.95,-57.34,,,,,74.16,640.00
IncomeOtherOperatingCosts_sy,,,,,,3.68,54.28,-7.83,,-71.46,-45.48,38.94,-32.02,-7.35,114.75,64.61,-27.47,100.00,4.81,-12.98,-10.81,-29.70,13.56,-70.68,-31.69,-21.66,-20.48,81.30,89.66,86.28,75.65,15.22,-67.85,6.56,-38.58,199.38,-13.46,-13.86,84.40,-21.05,-12.71,-29.50,-35.18,-58.31,,,,,-0.27,46.65
IncomeOtherOperatingCosts_qq,,,-67.59,40.24,-100.00,,-181.19,125.06,-13.21,-46.74,261.22,1796.05,-94.52,1197.83,-54.86,2887.38,-91.84,-129.29,980.26,94.11,-95.66,393.52,113.24,-28.07,-76.10,-28.27,-42.91,1752.48,-70.58,-8.03,-49.86,6.49,-34.54,10.66,-16.10,392.59,-91.62,72.89,78.62,-19.27,-73.87,97.84,60.66,-48.64,,74.16,-46.45,10755.42,-98.28,640.00
IncomeOtherOperatingCosts_sq,,,-67.59,67.00,-100.00,,49.12,191.88,-68.57,-43.77,-22.53,642.32,-50.41,-33.24,-0.74,196.90,-69.60,93.41,-55.74,159.68,-83.68,-126.61,113.24,-64.03,-39.25,-37.34,-42.91,226.92,-68.36,-7.93,-38.93,341.94,-91.57,72.44,-55.44,813.94,-87.65,103.26,48.00,183.69,-65.21,34.11,14.29,-41.46,,74.16,-29.71,2839.86,-89.11,46.30
IncomeEBIT,2405000,4003000,5624000,2907000,3745000,6253000,6320000,5426000,5272000,3727000,4763000,-3625000,5134000,3087000,1249000,-69407000,-2578000,-1266000,-6844000,-30303000,-6105000,-6490000,-6260000,-9143000,-818000,-3313000,-201000,-5610000,-1505000,-4059000,730000,1179000,-154000,762000,2010000,288000,1741000,684000,2596000,13921000,280000,3629000,2429000,-753000,-670000,1501000,2900000,-8943000,-465000,-344000
IncomeEBIT_yy,,,,,55.72,56.21,12.38,86.65,40.77,-40.40,-24.64,-166.81,-2.62,-17.17,-73.78,-1814.68,-150.21,-141.01,-647.96,56.34,-136.81,-412.64,8.53,69.83,86.60,48.95,96.79,38.64,-83.99,-22.52,463.18,121.02,89.77,118.77,175.34,-75.57,1230.52,-10.24,29.15,4733.68,-83.92,430.56,-6.43,-105.41,,,,,30.60,-122.92
IncomeEBIT_sy,,,,,55.72,56.21,14.00,86.65,66.82,-16.81,-3.48,-24.89,-2.62,-9.52,-27.14,-99.96,-93.67,10.75,-20.88,56.34,13.46,-18.23,8.53,20.72,86.60,64.74,135.02,33.32,-295.76,3.09,-10.92,29.64,74.31,-0.42,90.48,-36.46,37.94,37.43,26.60,60.84,26.21,69.47,28.08,84.68,,,,,22.91,19.15
IncomeEBIT_qq,,66.44,40.49,-48.31,28.83,66.97,1.07,-14.15,-2.84,-29.31,27.80,-176.11,241.63,-39.87,-59.54,-5657.01,96.29,50.89,-440.60,-342.77,79.85,-6.31,3.54,-46.05,91.05,-305.01,93.93,-2691.04,73.17,-169.70,117.98,61.51,-113.06,594.81,163.78,-85.67,504.51,-60.71,279.53,436.25,-97.99,1196.07,-33.07,-131.00,,324.03,93.20,-408.38,94.80,26.02
IncomeEBIT_sq,,66.44,41.74,-36.19,14.44,115.96,31.19,-14.16,-2.84,-10.22,44.46,-148.57,38.26,23.24,101.67,-135.40,58.72,194.77,-6.89,-139.62,79.85,155.47,10.04,-101.08,96.52,96.50,93.93,-138.61,54.60,138.90,26.62,-107.62,-19.14,410.89,248.86,-119.44,76.99,189.61,181.35,-94.99,86.36,504.50,51.35,-77.63,,197.78,92.65,-55.50,-32.24,189.60
IncomeFinanceIncome,1000,,9000,,61000,,223000,,,,419000,-364000,171000,213000,-287000,2785000,1273000,-941000,1815000,-1803000,23000,326000,19000,38000,33000,26000,241000,429000,80000,963000,85000,99000,72000,296000,54000,564000,73000,107000,121000,287000,9439000,79000,49000,25000,-16000,503000,47000,17000,112000,138000
IncomeFinanceIncome_yy,,,,,6000.00,,2377.78,,-100.00,,87.89,,,,-168.50,865.11,644.44,-541.78,732.40,-164.74,-98.19,134.64,-98.95,102.11,43.48,-92.02,1168.42,1028.95,142.42,3603.85,-64.73,-76.92,-10.00,-69.26,-36.47,469.70,1.39,-63.85,124.07,-49.11,12830.14,-26.17,-59.50,-91.29,,,,,800.00,-72.56
IncomeFinanceIncome_sy,,,,,-60.12,,-28.38,,-0.66,,139.26,,,,425.00,81.55,-4.27,-97.74,316.52,107.38,-76.71,134.64,32.04,67.05,43.48,-60.12,22.90,-48.06,142.42,17.78,-63.62,-22.91,-29.42,-48.17,-71.22,88.32,1.39,-0.34,124.07,-49.11,68.93,-26.17,-66.40,9.35,,,,,37.93,-41.85
IncomeFinanceIncome_qq,,-100.00,,-100.00,,-100.00,,-100.00,,,,-186.87,146.98,24.56,-234.74,1070.38,-54.29,-173.92,292.88,-199.34,101.28,1317.39,-94.17,100.00,-13.16,-21.21,826.92,78.01,-81.35,1103.75,-91.17,16.47,-27.27,311.11,-81.76,944.44,-87.06,46.58,13.08,137.19,3188.85,-99.16,-37.97,-48.98,,3243.75,-90.66,-63.83,558.82,23.21
IncomeFinanceIncome_sq,,-100.00,,-243.06,,338.89,,109.05,,,,500.00,46.88,39.70,-45.13,325.63,-13.46,-86.30,-90.00,87.56,8.98,735.29,-15.11,506.85,-75.80,53.58,107.12,166.46,-34.23,-18.28,31.66,22.59,-44.36,26.78,-12.10,243.13,-80.82,18.15,28.21,137.19,21.25,-82.92,-13.82,70.50,,22.70,-28.16,146.81,-52.26,-12.48
IncomeFinanceCosts,397000,499000,482000,960000,396000,685000,977000,999000,808000,770000,1297000,1516000,1468000,1341000,1646000,10897000,7338000,5993000,3993000,2853000,2996000,824000,1818000,3664000,1836000,2212000,1796000,2238000,1817000,1802000,1739000,2166000,1486000,1661000,1342000,447000,1059000,997000,1028000,406000,1593000,1343000,1140000,1258000,1372000,1252000,1330000,1340000,1487000,1581000
IncomeFinanceCosts_yy,,,,,-0.25,37.27,102.70,4.06,104.04,12.41,32.75,51.75,81.68,74.16,26.91,618.80,399.86,346.91,142.59,-73.82,-59.17,-86.25,-54.47,28.43,-38.72,168.45,-1.21,-38.92,-1.03,-18.54,-3.17,-3.22,-18.22,-7.82,-22.83,-79.36,-28.73,-39.98,-23.40,-9.17,50.42,34.70,10.89,209.85,,,,,8.38,26.28
IncomeFinanceCosts_sy,,,,,-34.31,37.27,-57.24,4.06,35.88,-17.36,29.71,51.75,131.67,121.21,40.60,493.68,399.86,77.94,-24.72,-47.99,-59.17,-10.92,-9.18,7.55,-1.52,-6.06,81.62,-53.67,21.00,-4.02,-62.78,105.61,-21.77,7.11,-103.77,-81.36,-28.42,-33.98,55.87,-6.36,26.48,7.44,4.06,5.26,,,,,8.38,-8.80
IncomeFinanceCosts_qq,,25.69,-3.41,99.17,-58.75,72.98,42.63,2.25,-19.12,-4.70,68.44,16.89,-3.17,-8.65,22.74,562.03,-32.66,-18.33,-33.37,-28.55,5.01,-72.50,120.63,101.54,-49.89,20.48,-18.81,24.61,-18.81,-0.83,-3.50,24.55,-31.39,11.78,-19.21,-66.69,136.91,-5.85,3.11,-60.51,292.36,-15.69,-15.12,10.35,,-8.75,6.23,0.75,10.97,6.32
IncomeFinanceCosts_sq,,25.69,-3.41,27.40,-58.75,55.43,-40.82,11.02,-19.12,10.00,68.44,-6.24,14.70,4.41,22.74,143.77,-45.88,21.30,-33.37,192.98,5.01,49.78,-56.02,110.38,-29.90,20.48,25.65,-43.93,-12.02,7.44,-14.64,43.65,-41.10,18.26,-61.91,46.20,46.15,-5.70,-9.94,29.38,49.51,-5.08,-12.06,-2.67,,38.73,-28.30,34.48,-5.66,10.53
IncomeOtherIncome,,,,,,,,,,,,,,,-49000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IncomeOtherIncome_yy,,,,,,,,,,,,,,,,,,,100.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IncomeOtherIncome_sy,,,,,,,,,,,,,,,,,,,89.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IncomeOtherIncome_qq,,,,,,,,,,,,,,,,100.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IncomeOtherIncome_sq,,,,,,,,,,,,,,,,100.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IncomeNetGrossProfit,2009000,3503000,5151000,1938000,3410000,5507000,5566000,4204000,4464000,2957000,3885000,-5505000,3837000,1959000,-733000,-77470000,-8643000,-8200000,-9022000,-34959000,-9078000,-6988000,-8059000,-12769000,-2621000,-5499000,-1756000,-7419000,-3242000,-4898000,-924000,-888000,-1568000,-603000,722000,405000,755000,-206000,1689000,13802000,8126000,2365000,1338000,-1986000,-2058000,752000,1617000,-10266000,-1840000,-1787000
IncomeNetGrossProfit_yy,,,,,69.74,57.21,8.06,116.92,30.91,-46.30,-30.20,-230.95,-14.05,-33.75,-118.87,-1307.27,-325.25,-518.58,-1130.83,54.87,-5.03,14.78,10.67,63.47,71.13,21.31,78.21,41.90,-23.69,10.93,47.38,88.03,51.63,87.69,178.14,145.61,148.15,65.84,133.93,3307.90,976.29,1248.06,-20.78,-114.39,,,,,10.59,-337.63
IncomeNetGrossProfit_sy,,,,,69.74,57.21,8.84,116.92,54.80,-6.82,-8.22,-56.44,-14.05,-0.73,-22.53,-107.74,-66.13,39.18,-18.66,54.87,31.11,-26.85,8.59,49.21,2.78,59.46,17.11,6.89,-89.88,24.52,11.20,42.18,40.40,57.13,93.18,59.92,53.81,60.76,79.07,63.32,152.52,107.71,63.38,58.56,,,,,10.59,-3.16
IncomeNetGrossProfit_qq,,74.37,47.05,-62.38,75.95,61.50,1.07,-24.47,6.18,-33.76,31.38,-241.70,169.70,-48.94,-137.42,-10468.89,88.84,5.13,-10.02,-287.49,74.03,23.02,-15.33,-58.44,79.47,-109.81,68.07,-322.49,56.30,-51.08,81.14,3.90,-76.58,61.54,219.73,-43.91,86.42,-127.28,919.90,717.17,-41.12,-70.90,-43.42,-248.43,,136.54,115.03,-734.88,82.08,2.88
IncomeNetGrossProfit_sq,,74.37,52.05,-55.52,75.95,112.14,32.74,-20.32,6.18,-12.23,39.73,-135.96,29.84,23.38,64.70,-140.79,86.99,159.12,-7.00,-132.59,75.81,106.18,-3.26,-67.17,4.29,25.49,65.46,-221.19,53.66,-32.75,32.63,-106.58,-35.80,339.89,197.77,-109.34,19.06,187.61,154.65,-106.76,134.58,217.30,57.11,-78.49,,136.54,127.42,-65.12,-33.34,140.24
IncomeExtraordinarProfit,,,6000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IncomeExtraordinarProfit_yy,,,,,,,-100.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IncomeExtraordinarProfit_sy,,,,,,,-100.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IncomeExtraordinarProfit_qq,,,,-100.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IncomeExtraordinarProfit_sq,,,,-100.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IncomeBeforeTaxProfit,2009000,3503000,5157000,1932000,3410000,5507000,5566000,4204000,4464000,2957000,3885000,-5505000,3837000,1959000,-733000,-77470000,-8643000,-8200000,-9022000,-34959000,-9078000,-6988000,-8059000,-12769000,-2621000,-5499000,-1756000,-7419000,-3242000,-4898000,-924000,-888000,-1568000,-603000,722000,405000,755000,-206000,1689000,13802000,8126000,2365000,1338000,-1986000,-2058000,752000,1617000,-10266000,-1840000,-1787000
IncomeBeforeTaxProfit_yy,,,,,69.74,57.21,7.93,117.60,30.91,-46.30,-30.20,-230.95,-14.05,-33.75,-118.87,-1307.27,-325.25,-518.58,-1130.83,54.87,-5.03,14.78,10.67,63.47,71.13,21.31,78.21,41.90,-23.69,10.93,47.38,88.03,51.63,87.69,178.14,145.61,148.15,65.84,133.93,3307.90,976.29,1248.06,-20.78,-114.39,,,,,10.59,-337.63
IncomeBeforeTaxProfit_sy,,,,,69.74,57.21,8.77,117.60,54.80,-6.82,-8.22,-56.44,-14.05,-0.73,-22.53,-107.74,-66.13,39.18,-18.66,54.87,31.11,-26.85,8.59,49.21,2.78,59.46,17.11,6.89,-89.88,24.52,11.20,42.18,40.40,57.13,93.18,59.92,53.81,60.76,79.07,63.32,152.52,107.71,63.38,58.56,,,,,10.59,-3.16
IncomeBeforeTaxProfit_qq,,74.37,47.22,-62.54,76.50,61.50,1.07,-24.47,6.18,-33.76,31.38,-241.70,169.70,-48.94,-137.42,-10468.89,88.84,5.13,-10.02,-287.49,74.03,23.02,-15.33,-58.44,79.47,-109.81,68.07,-322.49,56.30,-51.08,81.14,3.90,-76.58,61.54,219.73,-43.91,86.42,-127.28,919.90,717.17,-41.12,-70.90,-43.42,-248.43,,136.54,115.03,-734.88,82.08,2.88
IncomeBeforeTaxProfit_sq,,74.37,52.05,-55.52,76.50,112.14,32.74,-20.32,6.18,-12.23,39.73,-135.96,29.84,23.38,64.70,-140.79,86.99,159.12,-7.00,-132.59,75.81,106.18,-3.26,-67.17,4.29,25.49,65.46,-221.19,53.66,-32.75,32.63,-106.58,-35.80,339.89,197.77,-109.34,19.06,187.61,154.65,-106.76,134.58,217.30,57.11,-78.49,,136.54,127.42,-65.12,-33.34,140.24
IncomeDiscontinuedProfit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IncomeDiscontinuedProfit_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IncomeDiscontinuedProfit_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IncomeDiscontinuedProfit_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IncomeDiscontinuedProfit_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
