,2005/Q1,2005/Q2,2005/Q3,2005/Q4,2006/Q1,2006/Q2,2006/Q3,2006/Q4,2007/Q1,2007/Q2,2007/Q3,2007/Q4,2008/Q1,2008/Q2,2008/Q3,2008/Q4,2009/Q1,2009/Q2,2009/Q3,2009/Q4,2010/Q1,2010/Q2,2010/Q3,2010/Q4,2011/Q1,2011/Q2,2011/Q3,2011/Q4,2012/Q1,2012/Q2,2012/Q3,2012/Q4,2013/Q1,2013/Q2,2013/Q3,2013/Q4,2014/Q1,2014/Q2,2014/Q3,2014/Q4,2015/Q1,2015/Q2,2015/Q3,2015/Q4,2016/Q1,2016/Q2,2016/Q3,2016/Q4,2017/Q1,2017/Q2,2017/Q3,2017/Q4,2018/Q1,2018/Q2
IncomeDistributionExpenses,1009000,1485000,931000,1074000,1533000,1007000,821000,694000,887000,1775000,1035000,1388000,1472000,1091000,1113000,1475000,1366000,1046000,1105000,1105000,895000,1172000,1268000,1853000,1104000,1928000,1131000,1222000,1025000,1106000,1341000,1066000,934000,850000,927000,1569000,704000,812000,860000,1861000,802000,787000,773000,1387000,729000,790000,833000,1372000,704000,741000,786000,1515000,898000,942000
IncomeDistributionExpenses_yy,,,,,51.93,-32.19,-11.82,-35.38,-42.14,76.27,26.07,100.00,65.95,-38.54,7.54,6.27,-7.20,-4.12,-0.72,-25.08,-34.48,12.05,14.75,67.69,23.35,64.51,-10.80,-34.05,-7.16,-42.63,18.57,-12.77,-8.88,-23.15,-30.87,47.19,-24.63,-4.47,-7.23,18.61,13.92,-3.08,-10.12,-25.47,-9.10,0.38,7.76,-1.08,-3.43,-6.20,-5.64,10.42,27.56,27.13
IncomeDistributionExpenses_sy,,,,,31.69,10.39,31.45,14.54,29.85,12.38,21.53,71.37,21.04,39.38,31.86,15.37,16.04,3.20,0.34,-16.50,-1.10,11.57,17.82,25.57,10.47,30.27,-2.97,-6.27,2.73,-15.66,1.63,9.14,8.98,23.78,10.38,2.11,1.27,8.10,2.60,6.19,8.45,12.89,8.34,4.19,6.10,1.53,6.80,-2.40,5.31,-3.16,-7.62,-5.88,8.23,7.24
IncomeDistributionExpenses_qq,,47.18,-37.31,15.36,42.74,-34.31,-18.47,-15.47,27.81,100.11,-41.69,34.11,6.05,-25.88,2.02,32.52,-7.39,-23.43,5.64,,-19.00,30.95,8.19,46.14,-40.42,74.64,-41.34,8.05,-16.12,7.90,21.25,-20.51,-12.38,-8.99,9.06,69.26,-55.13,15.34,5.91,116.40,-56.90,-1.87,-1.78,79.43,-47.44,8.37,5.44,64.71,-48.69,5.26,6.07,92.75,-40.73,4.90
IncomeDistributionExpenses_sq,,14.28,-6.20,47.24,-4.26,11.48,0.06,29.88,-8.15,11.55,3.40,54.92,-28.14,21.80,-10.64,46.15,-28.79,1.12,-8.48,,-16.09,8.07,4.82,27.24,-26.71,8.28,-14.55,19.56,-10.27,5.33,-1.88,29.42,-20.68,3.64,0.64,15.29,-15.59,12.78,-3.69,22.90,-17.59,5.58,-1.42,22.52,-18.29,4.84,0.78,21.77,-14.18,3.55,-8.98,24.26,-18.52,4.92
IncomeAdministrativExpenses,1320000,1350000,1157000,1166000,1344000,1242000,1147000,1148000,1352000,1268000,1207000,1251000,1358000,1451000,1406000,1535000,1768000,1760000,1639000,1784000,1896000,2069000,1749000,1930000,1989000,2070000,1962000,1985000,2057000,1938000,1938000,2170000,1897000,1904000,1752000,2016000,1884000,2002000,1741000,2115000,2258000,2322000,2201000,1864000,2263000,2537000,2650000,2464000,2632000,2450000,2427000,2863000,3047000,2941000
IncomeAdministrativExpenses_yy,,,,,1.82,-8.00,-0.86,-1.54,0.60,2.09,5.23,8.97,0.44,14.43,16.49,22.70,30.19,21.30,16.57,16.22,7.24,17.56,6.71,8.18,4.91,0.05,12.18,2.85,3.42,-6.38,-1.22,9.32,-7.78,-1.75,-9.60,-7.10,-0.69,5.15,-0.63,4.91,19.85,15.98,26.42,-11.87,0.22,9.26,20.40,32.19,16.31,-3.43,-8.42,16.19,15.77,20.04
IncomeAdministrativExpenses_sy,,,,,12.24,10.40,7.58,42.16,9.95,20.00,39.72,25.08,46.15,18.14,44.04,22.70,6.17,11.33,-2.94,-15.02,-2.63,-5.60,5.88,11.22,10.01,0.58,5.88,-3.42,4.80,3.78,-0.61,1.31,2.68,-0.50,4.22,7.63,0.81,3.47,1.59,2.67,6.10,4.48,9.38,3.20,3.18,6.89,-1.84,4.29,3.99,4.66,5.10,0.81,7.38,7.83
IncomeAdministrativExpenses_qq,,2.27,-14.30,0.78,15.27,-7.59,-7.65,0.09,17.77,-6.21,-4.81,3.65,8.55,6.85,-3.10,9.17,15.18,-0.45,-6.88,8.85,6.28,9.12,-15.47,10.35,3.06,4.07,-5.22,1.17,3.63,-5.79,,11.97,-12.58,0.37,-7.98,15.07,-6.55,6.26,-13.04,21.48,6.76,2.83,-5.21,-15.31,21.41,12.11,4.45,-7.02,6.82,-6.91,-0.94,17.96,6.43,-3.48
IncomeAdministrativExpenses_sq,,2.42,-2.58,15.48,1.14,-0.60,-6.71,35.41,-9.22,25.27,1.22,28.32,1.80,8.80,2.00,19.98,-21.06,4.27,-12.80,8.80,-7.80,9.12,-6.44,21.12,-19.23,12.06,-2.96,10.19,-19.19,7.27,,14.86,-5.56,3.99,-1.40,16.87,-10.45,4.86,-5.50,15.70,-6.90,3.22,-5.40,15.59,-5.06,0.66,-1.20,12.78,1.38,2.96,-0.94,8.67,-1.87,6.94
IncomeGrossProfit,-1462000,914000,1113000,1568000,-1440000,7000,323000,2182000,-846000,1585000,-205000,5474000,-719000,1387000,-666000,7023000,-1554000,-44000,-1578000,330000,-1746000,931000,-1125000,3748000,-2484000,-306000,0,-27951000,-2047000,-1151000,-1358000,3140000,1000,1987000,1386000,3007000,1795000,1607000,3598000,3050000,12000,882000,1528000,5586000,852000,594000,424000,3979000,1217000,633000,1199000,4036000,239000,609000
IncomeGrossProfit_yy,,,,,1.50,-99.23,-70.98,39.16,41.25,22542.86,-163.47,150.87,15.01,-12.49,-224.88,28.30,-116.13,-103.17,-136.94,-95.30,-12.36,2215.91,28.71,1035.76,-42.27,-132.87,100.00,-845.76,17.59,-276.14,,111.23,100.05,272.63,202.06,-4.24,179400.00,-19.12,159.60,1.43,-99.33,-45.12,-57.53,83.15,7000.00,-32.65,-72.25,-28.77,42.84,6.57,182.78,1.43,-80.36,-3.79
IncomeGrossProfit_sy,,,,,29.15,-25.66,24.27,17.40,48.06,10.03,-9.53,57.55,9.76,21.52,-24.71,17.05,-60.69,-97.89,-49.70,-9.16,6.46,23.35,39.94,32.72,20.88,39.07,104.80,12.85,33.20,-26.39,,45.34,11.95,70.90,34.56,15.12,15.43,20.12,18.11,27.29,11.32,21.78,28.36,-25.10,-12.94,2.34,-14.32,2.82,28.16,8.05,2.93,3.81,-2.81,15.05
IncomeGrossProfit_qq,,162.52,21.77,40.88,-191.84,100.49,4514.29,575.54,-138.77,287.35,-112.93,2770.24,-113.13,292.91,-148.02,1154.50,-122.13,97.17,-3486.36,120.91,-629.09,153.32,-220.84,433.16,-166.28,87.68,100.00,,92.68,43.77,-17.98,331.22,-99.97,198600.00,-30.25,116.96,-40.31,-10.47,123.90,-15.23,-99.61,7250.00,73.24,265.58,-84.75,-30.28,-28.62,838.44,-69.41,-47.99,89.42,236.61,-94.08,154.81
IncomeGrossProfit_sq,,28.54,9.44,125.15,-78.68,-18.16,14.22,48.53,-49.27,-7.97,-0.25,107.24,-37.48,13.54,-36.10,128.02,-86.72,-23.87,26.67,157.41,-68.84,22.64,21.40,79.91,-72.99,13.99,-2.00,,-27.45,15.95,-1.79,65.63,-50.02,7.86,18.00,46.73,-33.54,11.04,12.78,65.02,-51.67,-5.87,15.60,5.30,-22.62,9.32,-4.74,32.41,-32.68,13.17,-13.58,38.96,-47.69,39.56
IncomeOtherOperatingIncome,35000,28000,32000,64000,35000,45000,11000,41000,106000,137000,4000,27000,29000,7000,28000,57000,38000,29000,111000,100000,21000,154000,411000,350000,163000,257000,397000,1018000,241000,318000,427000,-1661000,402000,136000,588000,190000,300000,40000,-47000,507000,122000,115000,193000,148000,260000,139000,425000,76000,188000,146000,153000,135000,189000,147000
IncomeOtherOperatingIncome_yy,,,,,,60.71,-65.62,-35.94,202.86,204.44,-63.64,-34.15,-72.64,-94.89,600.00,111.11,31.03,314.29,296.43,75.44,-44.74,431.03,270.27,250.00,676.19,66.88,-3.41,190.86,47.85,23.74,7.56,-263.16,66.80,-57.23,37.70,111.44,-25.37,-70.59,-107.99,166.84,-59.33,187.50,510.64,-70.81,113.11,20.87,120.21,-48.65,-27.69,5.04,-64.00,77.63,0.53,0.68
IncomeOtherOperatingIncome_sy,,,,,,-12.74,-65.62,12.93,,29.63,-50.75,-15.84,20.50,41.73,96.10,94.47,165.44,77.68,52.84,14.97,-9.28,-3.11,-7.60,60.71,35.15,16.23,15.52,59.39,34.16,23.74,-8.06,9.15,26.12,10.87,26.25,12.35,-17.50,44.00,4.52,-0.49,-6.57,,-5.03,-6.15,-11.84,20.87,2.33,-12.80,-2.31,-18.17,7.99,-34.97,,-11.52
IncomeOtherOperatingIncome_qq,,-20.00,14.29,100.00,-45.31,28.57,-75.56,272.73,158.54,29.25,-97.08,575.00,7.41,-75.86,300.00,103.57,-33.33,-23.68,282.76,-9.91,-79.00,633.33,166.88,-14.84,-53.43,57.67,54.47,156.42,-76.33,31.95,34.28,-488.99,124.20,-66.17,332.35,-67.69,57.89,-86.67,-217.50,1178.72,-75.94,-5.74,67.83,-23.32,75.68,-46.54,205.76,-82.12,147.37,-22.34,4.79,-11.76,40.00,-22.22
IncomeOtherOperatingIncome_sq,,135.87,-55.53,100.00,-56.76,33.03,-31.25,236.36,-53.29,63.89,-16.67,168.75,-64.20,164.58,-12.68,92.52,-31.22,28.36,-10.45,-0.53,-12.45,49.78,-19.51,35.30,-35.32,-3.10,5.11,29.51,-37.29,15.25,-29.62,54.69,-16.20,-44.26,16.91,30.69,1.84,8.82,-12.22,29.76,-42.02,-5.74,10.44,34.45,-28.28,62.35,-23.30,12.26,-7.44,30.69,-19.69,-22.45,16.16,-9.20
IncomeOtherOperatingCosts,246000,168000,245000,220000,199000,187000,186000,390000,204000,180000,168000,532000,187000,222000,186000,211000,178000,198000,116000,150000,41000,61000,31000,82000,29000,20000,39000,137000,115000,1150000,212000,-1014000,78000,339000,-41000,130000,67000,13000,15000,119000,36000,38000,33000,64000,59000,134000,82000,9000,101000,30000,21000,24000,14000,2000
IncomeOtherOperatingCosts_yy,,,,,-19.11,11.31,-24.08,77.27,2.51,-3.74,-9.68,36.41,-8.33,23.33,10.71,-60.34,-4.81,-10.81,-37.63,-28.91,-76.97,-69.19,-73.28,-45.33,-29.27,-67.21,25.81,67.07,296.55,5650.00,443.59,-840.15,-32.17,-70.52,-119.34,112.82,-14.10,-96.17,136.59,-8.46,-46.27,192.31,120.00,-46.22,63.89,252.63,148.48,-85.94,71.19,-77.61,-74.39,166.67,-86.14,-93.33
IncomeOtherOperatingCosts_sy,,,,,-34.13,11.83,103.98,-3.61,-39.37,13.66,-23.08,36.41,4.55,167.65,10.91,38.80,42.55,26.96,-11.20,27.81,-6.68,6.62,20.84,80.30,-4.84,5.37,-39.48,-21.23,30.56,-41.35,-1.79,-12.82,11.92,-30.95,-8.70,-32.01,-2.28,7.32,27.32,9.10,20.97,17.40,-30.72,-12.43,,-6.70,49.90,22.18,4.72,35.71,19.35,-27.62,-2.04,-21.89
IncomeOtherOperatingCosts_qq,,-31.71,45.83,-10.20,-9.55,-6.03,-0.53,109.68,-47.69,-11.76,-6.67,216.67,-64.85,18.72,-16.22,13.44,-15.64,11.24,-41.41,29.31,-72.67,48.78,-49.18,164.52,-64.63,-31.03,95.00,251.28,-16.06,900.00,-81.57,-578.30,107.69,334.62,-112.09,417.07,-48.46,-80.60,15.38,693.33,-69.75,5.56,-13.16,93.94,-7.81,127.12,-38.81,-89.02,1022.22,-70.30,-30.00,14.29,-41.67,-85.71
IncomeOtherOperatingCosts_sq,,81.49,-62.62,175.47,-86.58,98.91,-13.82,292.31,-71.88,148.43,-41.24,231.61,-83.92,278.26,-42.24,281.61,-76.67,157.18,-53.21,221.95,-71.95,96.37,-59.62,441.50,-88.30,81.76,-39.13,200.00,-74.94,63.80,-38.05,155.00,-72.71,8.71,-7.69,214.75,-57.79,20.72,-19.70,199.48,-63.87,-6.48,-28.34,245.71,-63.25,41.26,-31.58,206.08,-74.35,40.00,-23.03,94.26,-57.84,78.46
IncomeEBIT,-1673000,774000,900000,1412000,-1604000,-135000,148000,1833000,-944000,1542000,-369000,4969000,-877000,1172000,-824000,6869000,-1694000,-213000,-1583000,280000,-1766000,1024000,-745000,4016000,-2350000,-69000,358000,-27070000,-1921000,-1983000,-1143000,2493000,325000,1784000,2015000,3067000,2028000,1634000,3536000,3438000,98000,959000,1688000,5670000,1053000,599000,767000,4046000,1304000,749000,1331000,4147000,414000,754000
IncomeEBIT_yy,,,,,4.12,-117.44,-83.56,29.82,41.15,1242.22,-349.32,171.09,7.10,-23.99,-123.31,38.24,-93.16,-118.17,-92.11,-95.92,-4.25,580.75,52.94,1334.29,-33.07,-106.74,148.05,-774.05,18.26,-2773.91,-419.27,109.21,116.92,189.96,276.29,23.02,524.00,-8.41,75.48,12.10,-95.17,-41.31,-52.26,64.92,974.49,-37.54,-54.56,-28.64,23.84,25.04,73.53,2.50,-68.25,0.67
IncomeEBIT_sy,,,,,28.44,-29.26,51.06,16.87,23.82,-1.39,-41.20,41.35,13.01,0.77,-14.49,0.79,-31.11,-114.72,-38.55,-13.70,-6.24,24.94,48.48,17.30,41.97,101.26,103.24,17.42,2.47,0.22,-20.72,8.23,35.59,60.44,47.09,8.92,14.68,16.73,22.00,28.04,7.53,19.42,22.78,-15.44,5.02,15.12,-4.38,-3.12,26.09,27.58,1.98,2.50,1.27,41.53
IncomeEBIT_qq,,146.26,16.28,56.89,-213.60,91.58,209.63,1138.51,-151.50,263.35,-123.93,1446.61,-117.65,233.64,-170.31,933.62,-124.66,87.43,-643.19,117.69,-730.71,157.98,-172.75,639.06,-158.52,97.06,618.84,-7661.45,92.90,-3.23,42.36,318.11,-86.96,448.92,12.95,52.21,-33.88,-19.43,116.40,-2.77,-97.15,878.57,76.02,235.90,-81.43,-43.11,28.05,427.51,-67.77,-42.56,77.70,211.57,-90.02,82.13
IncomeEBIT_sq,,10.23,9.55,83.21,-43.46,5.88,44.38,50.27,-49.27,11.04,-3.28,96.70,-32.35,14.94,-19.98,144.78,-84.98,-23.05,0.02,137.45,-46.46,15.31,38.16,55.14,-25.10,-3.02,-5.06,43.46,-40.42,-0.17,4.20,47.01,-39.22,-7.98,21.84,25.15,-29.98,4.60,23.94,35.18,-42.43,-0.04,23.58,4.92,-4.16,7.55,0.48,25.15,-15.40,21.03,-13.40,3.75,-37.32,21.82
IncomeFinanceIncome,136000,35000,174000,46000,91000,69000,161000,84000,157000,156000,207000,75000,216000,158000,222000,126000,188000,77000,215000,83000,113000,13000,88000,94000,177000,151000,-8000,391000,162000,46000,109000,49000,134000,49000,43000,68000,109000,64000,34000,60000,58000,22000,12000,8000,31000,32000,57000,37000,36000,28000,24000,161000,47000,38000
IncomeFinanceIncome_yy,,,,,-33.09,97.14,-7.47,82.61,72.53,126.09,28.57,-10.71,37.58,1.28,7.25,68.00,-12.96,-51.27,-3.15,-34.13,-39.89,-83.12,-59.07,13.25,56.64,1061.54,-109.09,315.96,-8.47,-69.54,1462.50,-87.47,-17.28,6.52,-60.55,38.78,-18.66,30.61,-20.93,-11.76,-46.79,-65.62,-64.71,-86.67,-46.55,45.45,375.00,362.50,16.13,-12.50,-57.89,335.14,30.56,35.71
IncomeFinanceIncome_sy,,,,,-33.09,58.91,-21.37,-49.74,0.79,108.41,8.13,72.76,69.85,144.41,132.21,60.16,57.06,-45.93,-13.61,-57.56,-12.10,37.82,0.19,-11.56,14.58,-3.33,14.81,20.28,31.43,7.09,-17.70,9.89,-22.46,,-49.82,4.12,-15.08,-30.60,90.70,-11.76,45.12,-38.40,-23.58,-15.97,-21.94,59.77,-54.55,20.88,16.13,-35.29,94.58,-4.93,-4.17,177.48
IncomeFinanceIncome_qq,,-74.26,397.14,-73.56,97.83,-24.18,133.33,-47.83,86.90,-0.64,32.69,-63.77,188.00,-26.85,40.51,-43.24,49.21,-59.04,179.22,-61.40,36.14,-88.50,576.92,6.82,88.30,-14.69,-105.30,4987.50,-58.57,-71.60,136.96,-55.05,173.47,-63.43,-12.24,58.14,60.29,-41.28,-46.88,76.47,-3.33,-62.07,-45.45,-33.33,287.50,3.23,78.12,-35.09,-2.70,-22.22,-14.29,570.83,-70.81,-19.15
IncomeFinanceIncome_sq,,-26.28,-8.02,13.88,-21.74,-35.10,76.76,33.32,-13.64,9.21,14.11,67.24,6.05,22.62,-20.41,1.29,-7.96,-23.76,0.16,5.41,36.48,1.34,-17.71,-30.98,92.93,-12.43,20.37,-2.16,6.98,-9.68,-5.88,9.04,-24.45,-0.76,-47.06,109.67,2.68,-16.67,12.45,36.38,29.83,-60.91,39.28,42.86,31.56,-0.21,-48.05,129.76,-26.76,-30.21,6.71,32.90,-7.14,148.57
IncomeFinanceCosts,14000,87000,111000,72000,58000,-45000,5000,10000,17000,23000,59000,33000,33000,33000,88000,1166000,533000,-66000,-17000,51000,37000,174000,89000,1000,38000,39000,57000,49000,35000,37000,34000,16000,73000,-4000,18000,104000,46000,67000,57000,36000,43000,290000,114000,258000,249000,160000,185000,135000,215000,118000,83000,256000,111000,151000
IncomeFinanceCosts_yy,,,,,314.29,-151.72,-95.50,-86.11,-70.69,151.11,1080.00,230.00,94.12,43.48,49.15,3433.33,1515.15,-300.00,-119.32,-95.63,-93.06,363.64,623.53,-98.04,2.70,-77.59,-35.96,4800.00,-7.89,-5.13,-40.35,-67.35,108.57,-110.81,-47.06,550.00,-36.99,1775.00,216.67,-65.38,-6.52,332.84,100.00,616.67,479.07,-44.83,62.28,-47.67,-13.65,-26.25,-55.14,89.63,-48.37,27.97
IncomeFinanceCosts_sy,,,,,-36.04,-51.70,10.71,-64.15,75.17,-8.66,179.67,88.90,16.17,131.71,29.75,88.17,128.95,-86.67,13.68,-63.79,-56.04,58.41,26.78,82.08,-1.10,-48.31,33.33,36.41,3.23,-12.68,-13.04,-26.83,-30.21,-20.28,-47.06,-12.85,-21.21,-8.18,99.09,122.27,19.20,3.73,-11.29,-49.88,36.65,42.76,-8.54,56.26,35.22,112.44,57.18,37.18,-47.16,-46.09
IncomeFinanceCosts_qq,,521.43,27.59,-35.14,-19.44,-177.59,111.11,100.00,70.00,35.29,156.52,-44.07,,,166.67,1225.00,-54.29,-112.38,74.24,400.00,-27.45,370.27,-48.85,-98.88,3700.00,2.63,46.15,-14.04,-28.57,5.71,-8.11,-52.94,356.25,-105.48,550.00,477.78,-55.77,45.65,-14.93,-36.84,19.44,574.42,-60.69,126.32,-3.49,-35.74,15.62,-27.03,59.26,-45.12,-29.66,208.43,-56.64,36.04
IncomeFinanceCosts_sq,,16.38,-8.68,41.07,-43.19,64.22,-30.34,100.00,68.34,11.49,35.70,59.68,,,22.36,88.60,-33.81,-64.18,60.46,9.34,15.66,41.26,-35.59,10.00,-12.50,27.36,12.26,-5.80,-3.94,-15.28,-5.64,-14.67,-2.78,6.14,-31.66,36.69,-7.16,-8.98,11.41,19.51,1.73,-5.68,8.10,12.48,33.96,-13.30,-15.25,36.33,5.10,5.12,-46.47,72.44,-43.62,-22.92
IncomeOtherIncome,74000,66000,-45000,14000,-22000,28000,-67000,38000,-2000,23000,-61000,20000,-126000,-117000,-125000,-185000,71000,239000,90000,66000,-7000,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IncomeOtherIncome_yy,,,,,-129.73,-57.58,-48.89,171.43,90.91,-17.86,8.96,-47.37,-6200.00,-608.70,-104.92,-1025.00,156.35,304.27,172.00,135.68,-109.86,-100.00,-100.00,-100.00,100.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IncomeOtherIncome_sy,,,,,-100.84,100.00,-86.90,171.43,64.86,-7.96,54.48,-73.68,-100.00,-100.00,-98.11,-94.46,-27.14,17.74,-76.49,-39.38,-5.16,-14.40,-100.00,0.56,95.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IncomeOtherIncome_qq,,-10.81,-168.18,131.11,-257.14,227.27,-339.29,156.72,-105.26,1250.00,-365.22,132.79,-730.00,7.14,-6.84,-48.00,138.38,236.62,-62.34,-26.67,-110.61,100.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IncomeOtherIncome_sq,,-55.40,100.00,-91.94,202.31,100.00,-112.72,54.60,-102.63,16.16,-91.13,16.40,-87.10,-70.95,-86.67,-74.00,71.43,50.00,-69.54,-26.67,-8.40,209.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IncomeNetGrossProfit,-1477000,788000,918000,1400000,-1593000,7000,237000,1945000,-806000,1698000,-282000,5031000,-820000,1180000,-815000,5644000,-1968000,169000,-1261000,378000,-1697000,863000,-746000,4109000,-2211000,43000,293000,-26728000,-1794000,-1974000,-1068000,2526000,386000,1837000,2040000,3031000,2091000,1631000,3513000,3462000,113000,691000,1586000,5420000,835000,471000,639000,3948000,1125000,659000,1272000,4052000,350000,641000
IncomeNetGrossProfit_yy,,,,,-7.85,-99.11,-74.18,38.93,49.40,24157.14,-218.99,158.66,-1.74,-30.51,-189.01,12.18,-140.00,-85.68,-54.72,-93.30,13.77,410.65,40.84,987.04,-30.29,-95.02,139.28,-750.47,18.86,-4690.70,-464.51,109.45,121.52,193.06,291.01,19.99,441.71,-11.21,72.21,14.22,-94.60,-57.63,-54.85,56.56,638.94,-31.84,-59.71,-27.16,34.73,39.92,99.06,2.63,-68.89,-2.73
IncomeNetGrossProfit_sy,,,,,80.91,-38.94,53.42,24.85,27.95,9.68,-18.16,59.31,40.10,27.70,-11.33,-6.29,-75.33,-83.66,-23.31,-12.70,13.77,40.28,61.55,8.32,39.56,71.42,21.91,43.80,2.38,-24.61,-23.14,22.86,17.76,78.01,39.82,18.22,16.46,4.34,21.00,15.44,9.79,18.10,16.63,-4.18,1.37,0.84,6.96,-13.61,31.70,4.94,-3.26,-7.63,7.52,34.74
