,2005/Q1,2005/Q2,2005/Q3,2005/Q4,2006/Q1,2006/Q2,2006/Q3,2006/Q4,2007/Q1,2007/Q2,2007/Q3,2007/Q4,2008/Q1,2008/Q2,2008/Q3,2008/Q4,2009/Q1,2009/Q2,2009/Q3,2009/Q4,2010/Q1,2010/Q2,2010/Q3,2010/Q4,2011/Q1,2011/Q2,2011/Q3,2011/Q4,2012/Q1,2012/Q2,2012/Q3,2012/Q4,2013/Q1,2013/Q2,2013/Q3,2013/Q4,2014/Q1,2014/Q2,2014/Q3,2014/Q4,2015/Q1,2015/Q2,2015/Q3,2015/Q4,2016/Q1,2016/Q2,2016/Q3,2016/Q4,2017/Q1,2017/Q2,2017/Q3,2017/Q4,2018/Q1,2018/Q2
BalanceCurrentLeasing,2153000,4805000,4157000,4051000,42000,2041000,22000,6017000,5560000,5684000,6125000,6369000,6264000,3539000,727000,7991000,4630000,1506000,3364000,3404000,2507000,829000,1029000,3749000,2832000,1443000,10741000,16904000,16910000,19933000,30466000,30404000,30676000,29110000,33186000,36698000,38712000,37194000,36349000,93949000,96351000,80786000,74517000,79161000,77632000,84536000,79683000,86062000,0,90364000,91229000,92327000,0,135950000
BalanceCurrentOtherLiabilities,95566000,115447000,0,91837000,80252000,77071000,81685000,100229000,77345000,92424000,87988000,90705000,84899000,0,69613000,91518000,86171000,86319000,88115000,85945000,82834000,138480000,134091000,129333000,131185000,150170000,197712000,216263000,240989000,294364000,,,,,,,,,,,,,,,,,,,,,,,,
BalanceReckoning,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceTotalEquityAndLiabilities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashflowOperatingCashflow,-2170000,-569000,-1799000,6281000,4030000,-467000,-1000000,1373000,1038000,28768000,-41398000,-3366000,1916000,-16000,-4155000,1110000,502000,-5151000,4274000,11783000,-2841000,345000,3464000,1446000,-2935000,7012000,-11135000,22234000,-16113000,1284000,-6117000,18215000,-17327000,-6789000,6809000,22759000,-6099000,-5893000,10757000,4472000,-5281000,-1799000,-576000,22487000,-5862000,-85500000,28881000,3212000,-15078000,-4736000,24746000,13969000,10201000,15990000
CashflowAmortization,486000,450000,454000,559000,589000,630000,668000,751000,829000,880000,1216000,1479000,1548000,1574000,1603000,1590000,861000,863000,862000,742000,790000,722000,717000,729000,714000,691000,687000,660000,567000,513000,382000,303000,143000,142000,136000,132000,118000,110000,117000,116000,115000,120000,113000,109000,104000,99000,85000,99000,93000,111000,59000,84000,97000,94000
CashflowInvestingCashflow,-202000,-702000,2798000,-1100000,-968000,-315000,-984000,-3721000,-471000,15438000,-7327000,-4836000,-366000,-378000,-353000,56000,13000,2000,-13000,248000,3463000,615000,66000,-916000,154000,-4599000,4927000,565000,-26000,2126000,-5519000,3529000,111000,630000,10228000,185000,587000,81000,440000,441000,-343000,-9606000,10378000,-675000,24000,186000,-95000,23000,-32000,43000,494000,-50000,67000,-390000
CashflowCapex,62000,292000,2218000,1194000,1844000,317000,1219000,2462000,613000,3267000,6861000,5639000,317000,460000,275000,89000,47000,2000,97000,3000,14000,57000,72000,965000,387000,155000,156000,25000,52000,51000,34000,8000,20000,10000,0,0,6000,613000,0,43000,421000,102000,16000,31000,44000,5000,206000,59000,80000,31000,111000,165000,89000,549000
CashflowFinancingCashflow,-43000,-86000,1353000,-425000,680000,-496000,-813000,-2431000,1340000,-537000,34872000,-2206000,-100000,-591000,-604000,-532000,-131000,-365000,-319000,-136000,-84000,-160000,-164000,28850000,-16668000,-520000,-4036000,-16754000,-1032000,-10104000,0,-306000,-23000,2019000,-3815000,-382000,-3181000,0,,,-4114000,729000,-120000,51321000,-9672000,-12012000,5999000,3917000,-368000,-11967000,,,,
CashflowShareCapitalCash,,,,,,,35520000,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30003000,0,0,,,,,,,,,,,
CashflowDividend,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,2182000,-1000,,3181000,0,,,4090000,,,,,1818000,0,,,-2415000,-1357000,2352000,4756000,3742000,-1278000,-2797000,-4779000,1907000,43669000
CashflowNetCashflow,-13853000,-10408000,1450000,-985000,-5112000,634000,384000,-5514000,19762000,23690000,28691000,1600000,6732000,58864000,22905000,3786000,-20488000,-27958000,-17171000,-6694000,-11636000,21438000,-17239000,-4140000,13222000,22562000,-5512000,-5812000,8016000,4913000,-5624000,-11405000,5688000,22541000,-5958000,-33993000,19114000,-8777000,-9111000,-776000,24872000,1952000,10268000,15600000,,,,,,,,,,
