,2005/Q1,2005/Q2,2005/Q3,2005/Q4,2006/Q1,2006/Q2,2006/Q3,2006/Q4,2007/Q1,2007/Q2,2007/Q3,2007/Q4,2008/Q1,2008/Q2,2008/Q3,2008/Q4,2009/Q1,2009/Q2,2009/Q3,2009/Q4,2010/Q1,2010/Q2,2010/Q3,2010/Q4,2011/Q1,2011/Q2,2011/Q3,2011/Q4,2012/Q1,2012/Q2,2012/Q3,2012/Q4,2013/Q1,2013/Q2,2013/Q3,2013/Q4,2014/Q1,2014/Q2,2014/Q3,2014/Q4,2015/Q1,2015/Q2,2015/Q3,2015/Q4,2016/Q1,2016/Q2,2016/Q3,2016/Q4,2017/Q1,2017/Q2,2017/Q3,2017/Q4,2018/Q1,2018/Q2
IncomeDistributionExpenses_sq,,15.45,3.70,,-11.38,27.28,5.01,53.65,-0.01,10.66,10.25,31.16,-6.70,17.68,-3.19,30.56,-8.74,7.58,-6.94,13.91,-11.28,6.53,2.69,10.47,-12.12,8.62,-2.04,14.44,-6.59,7.97,0.26,8.91,-9.85,6.13,1.46,9.48,-8.20,10.70,-0.47,9.74,-6.31,7.07,-0.89,16.72,-9.60,11.28,-0.14,15.83,-7.52,6.26,-0.54,10.14,-11.94,8.02
IncomeAdministrativExpenses,1782000,3425000,0,1935000,1843000,2906000,2949000,3403000,2987000,2982000,3074000,3826000,4371000,4685000,4939000,4547000,4392000,4149000,4442000,4014000,3426000,5642000,2904000,-52000,2003000,956000,4041000,55000,1768000,2075000,1501000,1332000,1495000,2358000,1849000,247000,1266000,1128000,1142000,1172000,1239000,1260000,1231000,1200000,1118000,1393000,1453000,1457000,1577000,1566000,1361000,1455000,1408000,1627000
IncomeAdministrativExpenses_yy,,,,,3.42,-15.15,,75.87,62.07,2.62,4.24,12.43,46.33,57.11,60.67,18.84,0.48,-11.44,-10.06,-11.72,-21.99,35.98,-34.62,-101.30,-41.54,-83.06,39.15,205.77,-11.73,117.05,-62.86,2321.82,-15.44,13.64,23.18,-81.46,-15.32,-52.16,-38.24,374.49,-2.13,11.70,7.79,2.39,-9.77,10.56,18.03,21.42,41.06,12.42,-6.33,-0.14,-10.72,3.90
IncomeAdministrativExpenses_sy,,,,,11.74,10.37,,27.22,50.40,62.19,27.85,53.21,35.04,17.00,31.86,21.84,5.69,-2.50,-5.72,-26.67,-7.36,-2.30,-7.59,-1.96,-7.57,10.52,10.92,-3.43,7.72,-5.82,-12.72,8.34,3.20,9.90,13.70,-5.74,-2.36,18.22,-0.24,5.56,8.98,11.70,14.94,8.94,7.61,10.59,0.20,14.98,12.23,12.42,6.59,-0.05,3.83,-1.75
IncomeAdministrativExpenses_qq,,92.20,-100.00,,-4.75,57.68,1.48,15.40,-12.22,-0.17,3.09,24.46,14.24,7.18,5.42,-7.94,-3.41,-5.53,7.06,-9.64,-14.65,64.68,-48.53,-101.79,3951.92,-52.27,322.70,-98.64,3114.55,17.36,-27.66,-11.26,12.24,57.73,-21.59,-86.64,412.55,-10.90,1.24,2.63,5.72,1.69,-2.30,-2.52,-6.83,24.60,4.31,0.28,8.24,-0.70,-13.09,6.91,-3.23,15.55
IncomeAdministrativExpenses_sq,,10.97,-2.66,,-21.36,7.16,18.20,15.40,16.74,18.58,-7.98,40.18,-7.48,10.58,3.78,20.54,-13.68,-2.15,-3.76,19.08,-16.11,-1.31,-3.25,4.30,1.81,7.10,0.46,3.21,-16.41,5.40,-3.82,11.44,-4.56,4.46,0.03,-1.86,-5.04,11.96,-0.39,10.18,-3.50,5.02,-1.14,0.44,-6.66,2.94,3.09,24.79,-10.90,16.00,-6.22,9.10,-5.88,7.89
IncomeGrossProfit,-520000,236000,0,579000,630000,209000,876000,789000,732000,675000,882000,1129000,12000,1798000,689000,-2454000,-2721000,-2041000,-5204000,-4597000,-1767000,-7276000,-3659000,-11237000,-170000,58000,-813000,-4551000,-2213000,-398000,-1238000,-379000,-1770000,896000,494000,1772000,-876000,2228000,1932000,4218000,591000,5563000,3217000,6462000,575000,5644000,2637000,5545000,-1929000,7455000,2308000,7771000,-1056000,8167000
IncomeGrossProfit_yy,,,,,221.15,-11.44,,36.27,16.19,222.97,0.68,43.09,-98.36,166.37,-21.88,-317.36,-22775.00,-213.52,-855.30,-87.33,35.06,-256.49,29.69,-144.44,90.38,100.80,77.78,59.50,-1201.76,-786.21,-52.28,91.67,20.02,325.13,139.90,567.55,50.51,148.66,291.09,138.04,167.47,149.69,66.51,53.20,-2.71,1.46,-18.03,-14.19,-435.48,32.09,-12.48,40.14,45.26,9.55
IncomeGrossProfit_sy,,,,,-35.49,-2.40,,28.64,24.95,44.16,45.93,43.09,25.19,49.34,14.31,-56.69,-114.40,-21.17,-53.57,21.26,35.06,39.87,51.12,41.27,18.09,67.87,7.56,-3.18,14.48,-48.83,-34.83,-6.30,-31.16,39.45,23.94,109.40,47.01,14.84,35.06,-8.16,5.41,23.82,-14.36,11.18,-2.71,3.41,-10.77,12.45,-32.56,3.30,25.97,11.56,2.60,24.93
IncomeGrossProfit_qq,,145.38,-100.00,,8.81,-66.83,319.14,-9.93,-7.22,-7.79,30.67,28.00,-98.94,14883.33,-61.68,-456.17,-10.88,24.99,-154.97,11.66,61.56,-311.77,49.71,-207.11,98.49,134.12,-1501.72,-459.78,51.37,82.02,-211.06,69.39,-367.02,150.62,-44.87,258.70,-149.44,354.34,-13.29,118.32,-85.99,841.29,-42.17,100.87,-91.10,881.57,-53.28,110.28,-134.79,486.47,-69.04,236.70,-113.59,873.39
IncomeGrossProfit_sq,,57.44,-11.84,,-54.86,1.76,68.74,32.91,-19.65,40.81,16.68,78.17,-60.84,45.01,-24.29,23.21,-105.66,74.00,-37.44,159.69,-73.41,135.61,20.95,79.53,-86.33,167.62,-5.74,81.01,-69.48,91.01,-50.34,62.46,-88.66,178.69,-24.59,99.72,-79.14,181.23,-9.96,27.36,-80.03,182.18,-38.05,100.87,-81.79,147.09,-53.28,76.79,-94.59,101.05,-5.92,44.84,-106.00,125.03
IncomeOtherOperatingIncome,481000,609000,0,2753000,297000,892000,336000,639000,732000,2284000,-610000,2810000,2645000,391000,1237000,-816000,455000,217000,411000,535000,1076000,313000,2132000,526000,222000,170000,-23000,2113000,99000,26000,22000,2000,585000,735000,376000,328000,165000,-90000,62000,57000,11000,402000,26000,73000,48000,255000,138000,307000,57000,246000,270000,68000,83000,-42000
IncomeOtherOperatingIncome_yy,,,,,-38.25,46.47,,-76.79,146.46,156.05,-281.55,339.75,261.34,-82.88,302.79,-129.04,-82.80,-44.50,-66.77,165.56,136.48,44.24,418.73,-1.68,-79.37,-45.69,-101.08,301.71,-55.41,-84.71,195.65,-99.91,490.91,2726.92,1609.09,16300.00,-71.79,-112.24,-83.51,-82.62,-93.33,546.67,-58.06,28.07,336.36,-36.57,430.77,320.55,18.75,-3.53,95.65,-77.85,45.61,-117.07
IncomeOtherOperatingIncome_sy,,,,,-11.62,47.56,,-43.56,125.55,5.29,22.20,45.86,48.15,19.33,41.48,8.42,174.39,132.52,0.64,65.50,12.30,-21.31,52.78,26.32,-17.60,-23.47,-14.95,82.77,6.26,11.80,-4.58,-23.71,16.60,8.49,45.34,65.13,4.07,-46.60,-35.49,-17.94,-26.60,15.93,-14.40,2.92,13.84,12.30,0.32,-8.62,-11.86,-11.46,-7.47,-6.81,26.46,-16.90
IncomeOtherOperatingIncome_qq,,26.61,-100.00,,-89.21,200.34,-62.33,90.18,14.55,212.02,-126.71,560.66,-5.87,-85.22,216.37,-165.97,155.76,-52.31,89.40,30.17,101.12,-70.91,581.15,-75.33,-57.79,-23.42,-113.53,9286.96,-95.31,-73.74,-15.38,-90.91,29150.00,25.64,-48.84,-12.77,-49.70,-154.55,168.89,-8.06,-80.70,3554.55,-93.53,180.77,-34.25,431.25,-45.88,122.46,-81.43,331.58,9.76,-74.81,22.06,-150.60
IncomeOtherOperatingIncome_sq,,47.50,-26.46,,-69.74,220.76,-23.97,105.46,-33.22,33.95,1.00,226.20,-47.99,-34.15,18.18,187.08,-43.49,60.21,-34.26,29.85,-16.74,-34.43,-1.48,57.26,-62.50,29.10,-16.37,108.41,-39.10,-41.24,7.56,-2.05,-0.99,10.87,41.75,0.21,-5.38,-3.84,-2.10,45.02,-48.74,4.06,-24.68,35.41,-26.42,12.30,-26.77,33.79,-34.03,47.56,-16.50,30.01,-6.19,-1.20
IncomeOtherOperatingCosts,406000,595000,0,556000,247000,282000,294000,1325000,269000,360000,414000,887000,128000,232000,844000,2659000,244000,836000,1288000,4418000,101000,10765000,2387000,-3045000,210000,-42000,57000,1549000,85000,922000,-70000,1106000,74000,208000,497000,1353000,,80000,134000,1089000,156000,119000,-2000,1739000,18000,192000,128000,1602000,197000,315000,95000,1395000,6000,271000
IncomeOtherOperatingCosts_yy,,,,,-39.16,-52.61,,138.31,8.91,27.66,40.82,-33.06,-52.42,-35.56,103.86,199.77,90.62,260.34,52.61,66.15,-58.61,1187.68,85.33,-168.92,107.92,-100.39,-97.61,150.87,-59.52,2295.24,-222.81,-28.60,-12.94,-77.44,810.00,22.33,-100.00,-61.54,-73.04,-19.51,,48.75,-101.49,59.69,-88.46,61.34,6500.00,-7.88,994.44,64.06,-25.78,-12.92,-96.95,-13.97
IncomeOtherOperatingCosts_sy,,,,,-0.40,21.38,,63.17,61.40,61.93,46.78,80.53,54.46,31.54,20.04,147.27,96.88,177.40,86.67,-12.76,-29.02,-35.02,-9.91,-38.92,-6.28,3.28,7.95,-7.50,38.78,-14.62,-15.42,13.74,-16.18,6.45,12.52,-9.79,-26.64,-12.72,-17.06,7.00,,-7.75,-6.85,33.59,28.74,29.56,36.75,-2.26,-4.28,11.64,3.61,54.38,4.95,22.44
IncomeOtherOperatingCosts_qq,,46.55,-100.00,,-55.58,14.17,4.26,350.68,-79.70,33.83,15.00,114.25,-85.57,81.25,263.79,215.05,-90.82,242.62,54.07,243.01,-97.71,10558.42,-77.83,-227.57,106.90,-120.00,235.71,2617.54,-94.51,984.71,-107.59,1680.00,-93.31,181.08,138.94,172.23,-100.00,,67.50,712.69,-85.67,-23.72,-101.68,87050.00,-98.96,966.67,-33.33,1151.56,-87.70,59.90,-69.84,1368.42,-99.57,4416.67
IncomeOtherOperatingCosts_sq,,27.77,-66.41,,-70.44,113.27,-56.81,519.31,-50.99,70.39,-21.48,271.47,-74.68,52.42,-17.71,356.31,-73.04,110.02,-20.51,86.38,-59.38,58.26,-43.20,60.76,-66.74,191.42,23.78,114.17,-46.78,3.53,-2.45,60.44,-71.67,104.87,11.23,78.72,-69.21,,-4.52,156.19,-59.23,29.49,-17.03,212.60,-68.92,32.63,-20.26,123.42,-73.32,69.08,27.66,364.54,-75.28,76.88
IncomeEBIT,-445000,250000,0,2776000,680000,819000,918000,103000,1195000,2599000,-142000,3052000,2529000,1957000,1082000,-5929000,-2510000,-2660000,-6081000,-8480000,-792000,-17728000,-3914000,-7666000,-158000,270000,-893000,-3987000,-2199000,-1294000,-1146000,-1483000,-1259000,1423000,373000,747000,-711000,2058000,1860000,3186000,446000,5846000,3245000,4796000,605000,5707000,2647000,4250000,-2069000,7386000,2483000,6444000,-979000,7854000
IncomeEBIT_yy,,,,,252.81,227.60,,-96.29,75.74,217.34,-115.47,2863.11,111.63,-24.70,861.97,-294.27,-199.25,-235.92,-662.01,-43.03,68.45,-566.47,35.64,9.60,80.05,101.52,77.18,47.99,-1291.77,-579.26,-28.33,62.80,42.75,209.97,132.55,150.37,43.53,44.62,398.66,326.51,162.73,184.06,74.46,50.53,35.65,-2.38,-18.43,-11.38,-441.98,29.42,-6.20,51.62,52.68,6.34
IncomeEBIT_sy,,,,,-41.44,12.31,,-6.31,75.74,23.19,45.75,31.14,38.66,27.78,10.60,-48.34,-110.84,-37.42,-62.64,17.21,68.45,11.20,100.70,58.86,7.73,35.34,-24.99,14.26,-20.84,-32.22,11.28,5.38,-37.86,44.73,23.20,56.58,43.53,18.28,25.63,2.49,7.90,18.17,-20.51,1.70,-6.69,1.99,-13.34,2.20,-45.62,-0.49,8.21,21.26,0.41,31.29
IncomeEBIT_qq,,156.18,-100.00,,-75.50,20.44,12.09,-88.78,1060.19,117.49,-105.46,2249.30,-17.14,-22.62,-44.71,-647.97,57.67,-5.98,-128.61,-39.45,90.66,-2138.38,77.92,-95.86,97.94,270.89,-430.74,-346.47,44.85,41.16,11.44,-29.41,15.10,213.03,-73.79,100.27,-195.18,389.45,-9.62,71.29,-86.00,1210.76,-44.49,47.80,-87.39,843.31,-53.62,60.56,-148.68,456.98,-66.38,159.52,-115.19,902.25
IncomeEBIT_sq,,22.82,-8.13,,-74.52,20.44,66.94,81.57,-8.89,54.14,-8.94,39.52,-58.60,24.21,-18.52,-10.30,-5.52,34.66,-24.86,75.74,-61.59,121.66,4.97,69.56,-90.49,128.60,-18.30,85.04,-75.32,61.87,-41.69,15.36,-82.45,170.59,-20.77,92.09,-77.30,150.53,-11.81,55.25,-78.59,118.91,-52.22,48.68,-82.46,112.71,-37.02,60.56,-85.38,98.68,-15.95,26.45,-93.86,130.10
IncomeFinanceIncome,27000,841000,0,-32000,28000,13000,0,108000,124000,205000,130000,683000,421000,480000,144000,1679000,687000,-497000,286000,151000,235000,220000,617000,3130000,213000,155000,73000,963000,399000,-143000,211000,1209000,3000,0,1000,4000,6000,5000,5000,6000,409000,-359000,-40000,1000,51000,-47000,162000,-160000,773000,-23000,-210000,464000,3000,8000
IncomeFinanceIncome_yy,,,,,3.70,-98.45,,437.50,342.86,1476.92,,532.41,239.52,134.15,10.77,145.83,63.18,-203.54,98.61,-91.01,-65.79,144.27,115.73,1972.85,-9.36,-29.55,-88.17,-69.23,87.32,-192.26,189.04,25.55,-99.25,100.00,-99.53,-99.67,100.00,,400.00,50.00,6716.67,-7280.00,-900.00,-83.33,-87.53,86.91,505.00,-16100.00,1415.69,51.06,-229.63,390.00,-99.61,134.78
IncomeFinanceIncome_sy,,,,,55.81,-29.40,,381.82,150.41,400.00,,143.39,22.74,160.07,-45.83,28.42,-18.28,-19.51,88.92,-41.60,-2.38,-66.74,115.73,-9.33,89.67,-39.61,-47.23,-19.05,15.13,8.12,22.74,21.69,-34.53,-12.42,-47.18,8.17,-21.00,,68.41,-1.27,44.80,-28.90,-61.42,-79.84,-30.20,86.91,-40.89,58.97,8.86,-15.18,72.31,64.29,-27.09,-16.67
IncomeFinanceIncome_qq,,3014.81,-100.00,,187.50,-53.57,-100.00,,14.81,65.32,-36.59,425.38,-38.36,14.01,-70.00,1065.97,-59.08,-172.34,157.55,-47.20,55.63,-6.38,180.45,407.29,-93.19,-27.23,-52.90,1219.18,-58.57,-135.84,247.55,472.99,-99.75,-100.00,,300.00,50.00,-16.67,,20.00,6716.67,-187.78,88.86,102.50,5000.00,-192.16,444.68,-198.77,583.12,-102.98,-813.04,320.95,-99.35,166.67
IncomeFinanceIncome_sq,,20.09,-46.20,,48.12,45.26,2.52,,-21.59,55.59,21.17,58.33,8.39,188.96,-74.82,253.07,-59.08,39.50,-30.94,107.79,-12.46,17.62,74.32,-14.86,6.86,-29.59,0.31,27.38,-15.92,-50.72,16.87,2.34,-6.41,15.99,,64.29,-12.62,2.10,,30.93,13.32,-21.47,0.40,13.24,125.00,-13.02,6.56,-11.77,5.25,-50.90,-37.17,94.53,56.54,-40.83
IncomeFinanceCosts,192000,546000,0,118000,163000,904000,605000,194000,520000,838000,534000,339000,768000,672000,887000,3125000,2349000,309000,439000,1508000,604000,812000,1355000,3811000,632000,26000,696000,160000,162000,182000,206000,226000,379000,475000,61000,64000,232000,186000,451000,596000,144000,163000,294000,243000,159000,517000,-148000,459000,174000,152000,222000,189000,361000,1187000
IncomeFinanceCosts_yy,,,,,-15.10,65.57,,64.41,219.02,-7.30,-11.74,74.74,47.69,-19.81,66.10,821.83,205.86,-54.02,-50.51,-51.74,-74.29,162.78,208.66,152.72,4.64,-96.80,-48.63,-95.80,-74.37,600.00,-70.40,41.25,133.95,160.99,-70.39,-71.68,-38.79,-60.84,639.34,831.25,-37.93,-12.37,-34.81,-59.23,10.42,217.18,-150.34,88.89,9.43,-70.60,250.00,-58.82,107.47,680.92
IncomeFinanceCosts_sy,,,,,-39.81,-30.76,,34.71,21.06,5.17,-7.08,78.19,30.61,69.33,72.18,265.82,77.32,14.36,-2.50,-62.74,-47.27,26.11,3.67,3.72,2.92,-25.29,43.26,-8.71,1.06,6.02,-42.84,-13.77,-8.21,28.84,-50.87,43.18,-14.16,-40.56,100.00,47.56,19.47,-8.36,-32.18,-19.34,1.98,-17.09,-38.02,-9.24,0.86,5.73,7.46,58.11,12.50,19.89
IncomeFinanceCosts_qq,,184.38,-100.00,,38.14,454.60,-33.08,-67.93,168.04,61.15,-36.28,-36.52,126.55,-12.50,31.99,252.31,-24.83,-86.85,42.07,243.51,-59.95,34.44,66.87,181.25,-83.42,-95.89,2576.92,-77.01,1.25,12.35,13.19,9.71,67.70,25.33,-87.16,4.92,262.50,-19.83,142.47,32.15,-75.84,13.19,80.37,-17.35,-34.57,225.16,-128.63,410.14,-62.09,-12.64,46.05,-14.86,91.01,228.81
IncomeFinanceCosts_sq,,-6.58,-46.61,,-29.33,3.63,9.84,32.08,-17.55,7.04,-6.59,79.04,-27.12,34.87,-1.96,248.19,-37.87,-20.14,-9.44,26.40,-31.92,17.06,-19.69,1.76,-9.56,4.89,56.89,-31.34,-2.65,0.70,0.76,0.98,44.94,29.52,-59.74,73.54,-21.95,-16.73,26.05,15.00,-26.37,-10.57,8.20,46.61,14.36,-25.51,11.68,91.73,-4.89,-2.91,-15.57,119.59,-17.27,24.16
IncomeOtherIncome,,,,0,,7150000,0,91000,,,1635000,0,,,,2504000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IncomeOtherIncome_yy,,,,,,,,,,-100.00,,-100.00,,,-100.00,,,,,-100.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IncomeOtherIncome_sy,,,,,,,,,,-3.64,,-67.82,,,-94.77,,,,,-100.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IncomeOtherIncome_qq,,,,,,,-100.00,,-100.00,,,-100.00,,,,,-100.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IncomeOtherIncome_sq,,,,,,,-84.91,,-97.90,,,-89.55,,,,,-100.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IncomeNetGrossProfit,-610000,545000,0,2626000,545000,7078000,313000,108000,799000,1966000,1089000,3396000,2182000,1765000,339000,-4871000,-4172000,-3466000,-6234000,-9837000,-1161000,-18320000,-4652000,-8347000,-577000,399000,-1516000,-3184000,-1962000,-1619000,-1141000,-500000,-1635000,948000,313000,687000,-937000,1877000,1414000,2596000,711000,5324000,2911000,4554000,497000,5143000,2957000,3631000,-1470000,7211000,2051000,6719000,-1337000,6675000
IncomeNetGrossProfit_yy,,,,,189.34,1198.72,,-95.89,46.61,-72.22,247.92,3044.44,173.09,-10.22,-68.87,-243.43,-291.20,-296.37,-1938.94,-101.95,72.17,-428.56,25.38,15.15,50.30,102.18,67.41,61.85,-240.03,-505.76,24.74,84.30,16.67,158.55,127.43,237.40,42.69,98.00,351.76,277.87,175.88,183.64,105.87,75.42,-30.10,-3.40,1.58,-20.27,-395.77,40.21,-30.64,85.05,9.05,-7.43
IncomeNetGrossProfit_sy,,,,,-32.38,18.98,,-42.74,68.89,51.90,99.06,27.27,28.49,-2.41,-4.74,-72.93,-117.46,-14.10,-51.62,15.87,72.17,42.42,131.22,58.33,-2.23,55.58,-15.79,8.53,-6.58,-19.94,18.58,-13.82,-34.93,16.12,24.49,30.92,42.69,33.62,13.93,0.02,-9.94,22.01,8.27,8.11,-9.14,13.90,-17.32,-3.18,-39.58,-5.04,15.10,-0.68,-6.99,38.48
IncomeNetGrossProfit_qq,,189.34,-100.00,,-79.25,1198.72,-95.58,-65.50,639.81,146.06,-44.61,211.85,-35.75,-19.11,-80.79,-1536.87,14.35,16.92,-79.86,-57.80,88.20,-1477.95,74.61,-79.43,93.09,169.15,-479.95,-110.03,38.38,17.48,29.52,56.18,-227.00,157.98,-66.98,119.49,-236.39,300.32,-24.67,83.59,-72.61,648.80,-45.32,56.44,-89.09,934.81,-42.50,22.79,-140.48,590.54,-71.56,227.60,-119.90,599.25
