,2005/Q1,2005/Q2,2005/Q3,2005/Q4,2006/Q1,2006/Q2,2006/Q3,2006/Q4,2007/Q1,2007/Q2,2007/Q3,2007/Q4,2008/Q1,2008/Q2,2008/Q3,2008/Q4,2009/Q1,2009/Q2,2009/Q3,2009/Q4,2010/Q1,2010/Q2,2010/Q3,2010/Q4,2011/Q1,2011/Q2,2011/Q3,2011/Q4,2012/Q1,2012/Q2,2012/Q3,2012/Q4,2013/Q1,2013/Q2,2013/Q3,2013/Q4,2014/Q1,2014/Q2,2014/Q3,2014/Q4,2015/Q1,2015/Q2,2015/Q3,2015/Q4,2016/Q1,2016/Q2,2016/Q3,2016/Q4,2017/Q1,2017/Q2,2017/Q3,2017/Q4,2018/Q1,2018/Q2
IncomeOtherIncome,-23000,-24000,-22000,-23000,181000,-22000,-6000,-851000,37000,53000,50000,52000,51000,52000,51000,,,,0,0,,,1717000,0,,,,,,,,,,,,,,,,,,,,,,,,,,29000,352000,-509000,469000,-806000
IncomeNetGrossProfit,-373000,-382000,-3394000,2356000,-1713000,379000,1600000,203000,732000,-248000,3036000,-100000,-2003000,-448000,2146000,-1967000,-861000,221000,3910000,-893000,-1353000,-99000,1324000,-932000,522000,-780000,1785000,-1822000,-381000,-1165000,-1316000,-116000,481000,354000,438000,-788000,907000,322000,801000,-384000,5000,-33000,1755000,-516000,-262000,82000,896000,-966000,199000,,,,,
IncomeExtraordinarProfit,,,,,,,,,,,,,,,,0,,,,10000,,,,,,,,,,,,,,,,,,,,,,,,,,,,29000,352000,-509000,469000,-806000,-373000,-382000
IncomeBeforeTaxProfit,-3394000,2356000,-1713000,379000,1600000,203000,732000,-248000,3036000,-100000,-2003000,-448000,2146000,-1967000,-861000,221000,3910000,-883000,-1363000,-99000,1324000,-932000,522000,-780000,1785000,-1822000,-381000,-1165000,-1316000,-116000,481000,354000,438000,-788000,907000,322000,801000,-384000,5000,-33000,1755000,-516000,-262000,82000,896000,-966000,199000,,,,,,,
IncomeDiscontinuedProfit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3000,283000,-443000,458000,-813000,-396000,-389000
IncomeNetProfit,-3398000,2296000,-1770000,371000,1448000,202000,732000,-250000,2998000,-98000,-2003000,-447000,2913000,-2071000,-1157000,112000,4151000,-972000,-1340000,-83000,1334000,-922000,539000,-793000,1706000,-1777000,-431000,-1202000,-383000,-96000,207000,144000,672000,-833000,723000,221000,538000,-453000,-74000,-44000,1659000,-633000,-374000,91000,1039000,-1010000,425000,-3000,283000,-443000,458000,-796000,-379000,-338000
IncomeShareholderNetProfit,-3433000,1466000,-1840000,1271000,379000,111000,604000,-368000,2722000,118000,-1787000,-271000,2364000,-1836000,-871000,253000,3465000,-765000,-1298000,340000,1340000,-884000,521000,-772000,1712000,-1708000,-449000,-1210000,-423000,-37000,213000,173000,659000,-761000,737000,213000,563000,-426000,-63000,-61000,1677000,-594000,-393000,64000,1037000,-969000,389000,,,,,,,
BalanceNoncurrentAssets,8862000,10000000,12001000,10726000,10729000,10460000,10506000,10084000,9814000,9623000,9464000,9234000,8970000,8750000,9546000,13521000,12896000,13443000,12830000,12688000,12117000,10795000,10756000,10088000,9747000,9435000,9106000,13450000,13068000,13147000,13382000,21147000,20850000,20480000,20022000,21011000,20819000,20675000,20626000,20610000,20571000,20555000,20910000,20891000,20645000,20411000,20863000,22129000,22022000,22940000,304000,271000,238000,211000
BalanceIntangibleAssets,187000,150000,480000,434000,457000,505000,493000,572000,594000,686000,667000,677000,660000,651000,649000,679000,644000,725000,698000,613000,564000,515000,467000,4854000,4694000,4877000,5419000,6359000,6319000,6445000,6423000,6306000,6178000,6183000,6227000,6407000,6121000,6119000,6363000,6395000,6322000,6185000,6281000,6576000,6175000,6885000,8227000,9398000,11432000,10433000,10460000,10241000,9916000,9540000
BalanceProperty,9247000,9008000,8731000,8422000,8135000,7821000,7579000,11543000,10936000,10679000,10207000,9308000,8749000,8469000,8322000,7809000,7509000,7229000,6962000,6781000,6518000,6447000,6181000,11453000,11182000,10913000,10687000,593000,540000,525000,497000,532000,856000,924000,1051000,1094000,1042000,1033000,1390000,909000,1250000,1250000,,,,,,,,,,,,
BalanceNoncurrentReceivables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,350000,350000,350000,,,,,,,,,,,,
BalanceNoncurrInvestments,,,,,,0,,0,,987000,1020000,10000,,,,,,,,,,,10807000,10807000,10807000,10807000,10807000,10807000,10807000,10807000,10807000,10806000,10807000,10807000,11715000,11715000,11715000,331000,331000,331000,82000,82000,69000,110000,110000,110000,110000,240000,240000,241000,243000,1300000,1301000,1300000
BalanceOtherNoncurrentAssets,2113000,1974000,1714000,1704000,1601000,1726000,1666000,1674000,1691000,1677000,1815000,1856000,1823000,1782000,3335000,3349000,3122000,2912000,3305000,3294000,3160000,3095000,2864000,2787000,2705000,2689000,2595000,2475000,2386000,2385000,2579000,2532000,2740000,34536000,34795000,33997000,31590000,32159000,31513000,32804000,33232000,32125000,32896000,35752000,35839000,35857000,37602000,43619000,41431000,38353000,43185000,37777000,37187000,42267000
BalanceCurrentAssets,41609000,38055000,27997000,26618000,28267000,26519000,23577000,21636000,20119000,20432000,19877000,17801000,19078000,18471000,19597000,18883000,19126000,18884000,21601000,18924000,18736000,18443000,22457000,20674000,18720000,17734000,17899000,17059000,18257000,16012000,17127000,18967000,16721000,17098000,18365000,18941000,18829000,18120000,20073000,18544000,19668000,21112000,23269000,19138000,21275000,22790000,18148000,17804000,20212000,18044000,19619000,20826000,14752000,15501000
BalanceInventory,16340000,17089000,9777000,10138000,9628000,10153000,11844000,12382000,12729000,12590000,11222000,11808000,11930000,12365000,11727000,11828000,12047000,12113000,10780000,12897000,12270000,10875000,10588000,11423000,11945000,12794000,13011000,12118000,13195000,13678000,12085000,13301000,13247000,12747000,11710000,16279000,15093000,13833000,13485000,23527000,18945000,14453000,24278000,17952000,15885000,23306000,19813000,16127000,12137000,10771000,11363000,8796000,13374000,10992000
BalanceCurrentReceivables,9740000,9097000,7532000,4877000,5871000,4972000,7791000,6519000,6703000,6107000,9381000,6587000,6241000,5932000,11148000,5741000,5718000,6115000,6717000,3842000,5661000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentInvestments,,,,,,,,,,,,,40000,40000,,,,,5668000,4609000,2860000,1629000,1254000,968000,421000,915000,1033000,930000,529000,577000,544000,423000,528000,693000,668000,429000,1516000,682000,639000,1754000,852000,957000,118000,366000,433000,311000,331000,593000,1023000,391000,349000,321000,771000,491000
BalanceCash,394000,345000,302000,429000,338000,289000,202000,459000,1883000,583000,613000,529000,1644000,492000,62000,48000,52000,45000,129000,95000,141000,241000,225000,183000,400000,501000,368000,425000,426000,518000,442000,330000,505000,408000,278000,423000,250000,151000,228000,198000,201000,115000,175000,158000,159000,110000,193000,157000,138000,93000,162000,148000,110000,64000
BalanceOtherCurrentAssets,171000,119000,156000,70000,153000,149000,131000,65000,150000,159000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceAssetsForSale,,,,,,,,,,,43398000,44795000,45998000,42316000,42888000,41973000,43310000,43316000,41939000,42519000,45216000,45073000,44827000,46352000,53165000,54952000,51249000,56628000,50607000,49875000,54384000,52404000,48811000,38085000,36365000,37702000,35625000,37027000,34704000,33266000,33814000,41024000,38651000,39558000,38493000,40608000,39702000,39801000,39511000,42211000,39495000,39291000,39353000,43349000
BalanceTotalAssets,41319000,39131000,38597000,40028000,39081000,41197000,26334000,26605000,26163000,26369000,25358000,25194000,18966000,20449000,18592000,18967000,20251000,20364000,20964000,20597000,22409000,26811000,24035000,26294000,24301000,23562000,25647000,24989000,23690000,24907000,23811000,24046000,23162000,23085000,21277000,21340000,20130000,21416000,21402000,21394000,21859000,22182000,21421000,22158000,22371000,22936000,22510000,22282000,22193000,23852000,23206000,22812000,22870000,23895000
BalanceCapital,22901000,23281000,5827000,5827000,5827000,5827000,5827000,5827000,5827000,5827000,5827000,5827000,5827000,5827000,5827000,5827000,5827000,5827000,5827000,5827000,5827000,5827000,5827000,5827000,5827000,5827000,5827000,5827000,5827000,5827000,5827000,5827000,5827000,5827000,5827000,5827000,5827000,5827000,5827000,5827000,5827000,5827000,5827000,5827000,5724000,5724000,5724000,5724000,5724000,5724000,5724000,5724000,,
BalanceShareCapital,,,,,,,,,,,,,,,,,,,,,,0,0,0,,-463000,-664000,-664000,-775000,-775000,-875000,-8000,-8000,-8000,-8000,-8000,-8000,-8000,-8000,-8000,-8000,-8000,-8000,-173000,-28000,-42000,-95000,-95000,-101000,-109000,-135000,-144000,19921000,19930000
BalanceOwnShares,19931000,19931000,19812000,20604000,20604000,20727000,15750000,15751000,15751000,15896000,17064000,17065000,17065000,21687000,21442000,21608000,21456000,21613000,21636000,21746000,22832000,22831000,20536000,24405000,24404000,24404000,24404000,24345000,24346000,28812000,28808000,28809000,29101000,28791000,28791000,28791000,28791000,28793000,28793000,20429000,20359000,20355000,20355000,21586000,21587000,21583000,21584000,21886000,,,,,-122000,-139000
BalanceReserve,1662000,2493000,2561000,2558000,2729000,2819000,2947000,3065000,3341000,3128000,2912000,3490000,3256000,2970000,3515000,3308000,3266000,11000,-27000,-10000,-30000,-36000,-106000,-87000,-79000,-40000,-93000,-98000,-127000,-65000,-136000,-151000,-142000,-168000,-195000,-206000,-189000,-206000,-246000,-227000,-199000,-198000,-239000,-202000,7635000,8829000,10952000,9970000,10252000,9632000,9685000,9344000,9106000,8862000
BalanceNonshareCapital,8467000,8116000,7811000,7477000,7041000,6760000,7166000,6754000,6465000,6326000,6666000,6382000,6099000,5064000,4779000,4481000,5226000,3882000,4700000,2409000,3129000,3885000,3587000,3276000,3027000,3201000,3246000,4002000,3250000,4026000,4347000,4310000,4494000,4459000,4426000,4461000,4358000,3382000,3624000,3568000,,,,,,,,,,,,59000,87000,59000
BalanceNoncurrentLiabilities,59000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentTradeLiabilities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentBorrowings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentObligations,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7635000,8829000,10952000,9970000,10252000,9632000,9685000,9344000,9106000,8862000,8408000,8029000,7752000,7418000,7041000,6760000,7166000,6754000
BalanceNoncurrentLeasing,6465000,6326000,6666000,6382000,6099000,5064000,4779000,4481000,5226000,3882000,4700000,2409000,3129000,3885000,3587000,3276000,3027000,3201000,3246000,4002000,3250000,4026000,4347000,4310000,4494000,4459000,4426000,4461000,4358000,3382000,3624000,3568000,9429000,9361000,8883000,5977000,7400000,7286000,12997000,11030000,11680000,12132000,13769000,13774000,13105000,15213000,20374000,18253000,17136000,20090000,16585000,17017000,18556000,17725000
BalanceNoncurrentOtherLiabilities,15756000,8103000,7802000,9185000,7267000,10096000,8833000,9604000,10634000,15763000,13755000,14986000,13734000,15290000,15171000,13792000,14032000,15417000,12833000,12905000,12855000,15246000,13933000,12085000,11568000,12948000,12795000,14550000,4432000,5546000,7135000,4606000,6466000,6243000,11885000,9991000,10640000,11150000,12455000,12666000,12045000,13983000,18191000,15979000,15023000,18242000,14995000,15650000,17357000,16373000,14416000,7640000,7268000,8406000
BalanceCurrentLiabilities,6280000,8280000,7948000,7663000,8755000,12615000,10571000,11831000,10600000,12403000,12283000,11589000,11160000,13482000,10869000,10780000,10961000,13168000,12752000,10992000,9780000,11151000,11788000,13509000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentTradePayablesv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentBorrowings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentObligations,,,,,,,,,,,,,,,,,,,,,,,,,4997000,3815000,1748000,1346000,906000,1043000,1019000,1021000,984000,971000,1285000,1090000,1044000,997000,2084000,2159000,1993000,1821000,1516000,1315000,1174000,1288000,1295000,373000,417000,722000,890000,679000,669000,705000
BalanceCurrentLeasing,694000,2025000,2013000,2030000,2035000,2013000,2038000,1973000,1914000,1850000,1883000,1874000,1807000,1947000,839000,796000,1541000,1682000,810000,782000,,,,25000,28000,0,,93000,18000,56000,11000,29000,18000,16000,233000,99000,115000,120000,27000,74000,52000,25000,64000,45000,90000,117000,57000,97000,1137000,216000,1236000,1185000,1123000,1171000
BalanceCurrentOtherLiabilities,1125000,1099000,874000,850000,230000,958000,85000,81000,251000,87000,131000,342000,297000,247000,115000,197000,259000,43398000,44795000,45998000,42316000,42888000,41973000,0,43310000,43316000,41939000,42519000,45216000,45073000,44827000,46352000,53165000,54952000,51249000,0,56628000,50607000,49875000,0,54384000,52404000,48811000,0,38085000,36365000,37702000,35625000,37027000,34704000,33266000,33814000,41024000,38651000
BalanceReckoning,39558000,38493000,40608000,39702000,39801000,39511000,42211000,39495000,39291000,39353000,43351000,41319000,39131000,38597000,40027000,39081000,41197000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceTotalEquityAndLiabilities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashflowOperatingCashflow,86000,39000,-1257000,1123000,-335000,-196000,-891000,-333000,-1227000,-783000,499000,-1448000,463000,572000,-454000,178000,609000,-346000,-136000,-982000,1426000,-268000,201000,-71000,403000,-553000,-4526000,4175000,-785000,150000,-487000,2062000,932000,561000,221000,-298000,578000,544000,1361000,248000,486000,967000,588000,1675000,1026000,293000,680000,1648000,4638000,-1736000,665000,2803000,1499000,-566000
CashflowAmortization,52000,53000,53000,1480000,345000,479000,379000,424000,441000,363000,365000,391000,333000,358000,354000,593000,361000,472000,266000,559000,390000,442000,403000,378000,347000,372000,356000,283000,334000,322000,322000,2234000,830000,825000,815000,838000,883000,893000,903000,897000,695000,688000,689000,702000,710000,724000,748000,740000,773000,753000,747000,742000,776000,764000
CashflowInvestingCashflow,-1438000,-1132000,-1243000,-1714000,-440000,-98000,-41000,-214000,2488000,-130000,-225000,-221000,-149000,-146000,-183000,-174000,-107000,-86000,-251000,-124000,-61000,-142000,-239000,123000,766000,-57000,4290000,-552000,2000,21000,-8000,-2533000,-391000,-687000,-1079000,-687000,-915000,-740000,-887000,-470000,-502000,-663000,-692000,-874000,-217000,-822000,-1118000,-780000,-635000,-705000,-1357000,-868000,-268000,-1509000
CashflowCapex,11000,45000,0,7000,24000,162000,31000,196000,203000,123000,204000,146000,167000,148000,173000,180000,108000,90000,163000,213000,87000,137000,235000,-93000,179000,42000,215000,552000,12000,6000,7000,2533000,408000,742000,1092000,697000,922000,750000,899000,515000,515000,677000,705000,884000,382000,791000,1119000,817000,647000,612000,1196000,1144000,334000,1516000
CashflowFinancingCashflow,4000,34000,751000,-640000,400000,8000,104000,634000,-767000,1030000,-375000,1268000,-267000,-459000,517000,101000,-388000,457000,289000,966000,-277000,-424000,-114000,59000,-55000,-291000,-163000,-3119000,-56000,77000,494000,417000,-521000,389000,1287000,353000,295000,167000,-23000,-46000,-92000,-342000,61000,-674000,-900000,480000,351000,-610000,-2579000,1141000,722000,-2022000,-115000,922000
CashflowShareCapitalCash,,,,,,,-200000,0,,,,,,,0,,,,206000,,,,,,,,,,0,0,438000,0,0,,350000,,,,,,,,,,,,,,,,,,,
CashflowDividend,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1348000,-1059000,-1749000,-1231000,-375000
CashflowNetCashflow,-286000,-828000,87000,494000,117000,-101000,-401000,47000,-33000,-120000,105000,114000,25000,-98000,-140000,1088000,-834000,-152000,111000,1114000,-901000,-399000,504000,-839000,248000,-1000,-54000,20000,263000,429000,-632000,-42000,-29000,451000,-268000,-108000,-38000,-44000,128000,-91000,-49000,-87000,257000,1424000,-1300000,30000,-84000,1116000,-1153000,,,,,
