,2005/Q1,2005/Q2,2005/Q3,2005/Q4,2006/Q1,2006/Q2,2006/Q3,2006/Q4,2007/Q1,2007/Q2,2007/Q3,2007/Q4,2008/Q1,2008/Q2,2008/Q3,2008/Q4,2009/Q1,2009/Q2,2009/Q3,2009/Q4,2010/Q1,2010/Q2,2010/Q3,2010/Q4,2011/Q1,2011/Q2,2011/Q3,2011/Q4,2012/Q1,2012/Q2,2012/Q3,2012/Q4,2013/Q1,2013/Q2,2013/Q3,2013/Q4,2014/Q1,2014/Q2,2014/Q3,2014/Q4,2015/Q1,2015/Q2,2015/Q3,2015/Q4,2016/Q1,2016/Q2,2016/Q3,2016/Q4,2017/Q1,2017/Q2,2017/Q3,2017/Q4,2018/Q1,2018/Q2
IncomeDistributionExpenses,,,,0,,,,2473000,4055000,5186000,5479000,6269000,5468000,5642000,6565000,6921000,4075000,4279000,957000,-9030000,20000,40000,31000,30000,2000,48000,82000,-122000,3000,4000,4000,3000,2000,5000,3000,5000,,,,,,,,,,,,,,,,,,
IncomeDistributionExpenses_yy,,,,,,,,,,,,153.50,34.85,8.79,19.82,10.40,-25.48,-24.16,-85.42,-230.47,-99.51,-99.07,-96.76,100.33,-90.00,20.00,164.52,-506.67,50.00,-91.67,-95.12,102.46,-33.33,25.00,-25.00,66.67,-100.00,-100.00,-100.00,-100.00,,,,,,,,,,,,,,
IncomeDistributionExpenses_sy,,,,,,,,,,,,-20.82,10.54,-45.61,125.22,10.40,-24.62,-39.03,-40.02,-94.14,-100.00,-52.92,-55.67,75.62,-74.70,-19.54,7.53,-36.37,-12.98,-95.84,-100.00,-100.00,-91.64,-82.34,-56.74,100.00,-100.00,-100.00,-100.00,-100.00,,,,,,,,,,,,,,
IncomeDistributionExpenses_qq,,,,,,,,,63.97,27.89,5.65,14.42,-12.78,3.18,16.36,5.42,-41.12,5.01,-77.63,-1043.57,100.22,100.00,-22.50,-3.23,-93.33,2300.00,70.83,-248.78,102.46,33.33,,-25.00,-33.33,150.00,-40.00,66.67,-100.00,,,,,,,,,,,,,,,,,
IncomeDistributionExpenses_sq,,,,,,,,,-32.20,26.57,-2.55,65.47,-2.70,28.62,9.96,-24.05,-8.29,5.01,-18.96,-77.80,-31.01,66.07,-48.52,-3.23,-47.22,49.90,2.22,2.26,-79.09,-48.82,,-178.47,-33.33,78.11,-30.38,-61.40,-100.00,,,,,,,,,,,,,,,,,
IncomeAdministrativExpenses,405000,311000,410000,1083000,343000,401000,296000,3318000,3135000,3964000,3975000,4553000,4171000,5514000,3515000,4757000,3553000,3535000,1374000,-6577000,435000,443000,456000,500000,560000,552000,584000,591000,592000,603000,573000,665000,580000,647000,246000,731000,564000,579000,570000,684000,633000,608000,606000,622000,626000,603000,588000,603000,490000,515000,473000,462000,528000,455000
IncomeAdministrativExpenses_yy,,,,,-15.31,28.94,-27.80,206.37,813.99,888.53,1242.91,37.22,33.05,39.10,-11.57,4.48,-14.82,-35.89,-60.91,-238.26,-87.76,-87.47,-66.81,107.60,28.74,24.60,28.07,18.20,5.71,9.24,-1.88,12.52,-2.03,7.30,-57.07,9.92,-2.76,-10.51,131.71,-6.43,12.23,5.01,6.32,-9.06,-1.11,-0.82,-2.97,-3.05,-21.73,-14.59,-19.56,-23.38,7.76,-11.65
IncomeAdministrativExpenses_sy,,,,,26.37,-33.54,-33.36,176.72,253.46,405.24,154.73,34.74,37.37,6.16,39.10,10.17,-4.53,-5.70,-1.61,-27.98,-20.93,-1.05,4.13,12.62,28.74,26.82,10.37,7.62,2.16,6.12,3.72,-1.34,-2.03,7.30,17.17,8.08,16.28,2.43,-11.38,-0.22,-1.40,3.70,10.76,2.01,4.34,5.91,-1.87,-3.43,-8.28,-8.64,-2.30,10.10,5.35,13.58
IncomeAdministrativExpenses_qq,,-23.21,31.83,164.15,-68.33,16.91,-26.18,1020.95,-5.52,26.44,0.28,14.54,-8.39,32.20,-36.25,35.33,-25.31,-0.51,-61.13,-578.68,106.61,1.84,2.93,9.65,12.00,-1.43,5.80,1.20,0.17,1.86,-4.98,16.06,-12.78,11.55,-61.98,197.15,-22.85,2.66,-1.55,20.00,-7.46,-3.95,-0.33,2.64,0.64,-3.67,-2.49,2.55,-18.74,5.10,-8.16,-2.33,14.29,-13.83
IncomeAdministrativExpenses_sq,,16.32,18.20,7.96,-6.09,,102.07,61.73,-10.68,5.65,,14.54,-1.37,5.04,5.07,25.27,-27.55,6.78,-0.72,4.32,-12.88,9.10,-1.46,15.25,-3.13,1.23,-3.84,13.55,-10.56,4.01,-4.98,5.84,-0.11,13.42,-9.69,20.12,-9.00,5.03,-6.26,14.30,-7.10,7.17,2.65,-3.81,0.46,-3.67,-2.49,2.63,-9.20,5.49,-8.16,9.94,-9.58,1.25
IncomeGrossProfit,-596000,-642000,-615000,-1490000,-252000,-364000,-172000,341000,2256000,1366000,2012000,1144000,-201000,-8369000,-2672000,-8120000,-1185000,-1606000,-1063000,2247000,-446000,-437000,-447000,-298000,-385000,-354000,-593000,-717000,-785000,-786000,-726000,-731000,-797000,-786000,-555000,-786000,170000,-6000,-81000,-57000,-189000,-42000,-157000,-213000,-423000,91000,-224000,-333000,-553000,-635000,-693000,-620000,-345000,-254000
IncomeGrossProfit_yy,,,,,57.72,43.30,72.03,122.89,995.24,475.27,1269.77,235.48,-108.91,-712.66,-232.80,-809.79,-489.55,80.81,60.22,127.67,62.36,72.79,57.95,-113.26,13.68,18.99,-32.66,-140.60,-103.90,-122.03,-22.43,-1.95,-1.53,,23.55,-7.52,121.33,99.24,85.41,92.75,-211.18,-600.00,-93.83,-273.68,-123.81,316.67,-42.68,-56.34,-30.73,-797.80,-209.38,-86.19,37.61,60.00
IncomeGrossProfit_sy,,,,,25.80,59.78,54.52,-27.34,38.07,-2.37,36.36,65.07,-29.95,-20.94,-149.52,-0.51,-9.07,25.49,-2.69,3.41,36.75,-15.27,38.20,-10.96,22.26,23.45,-8.60,-14.35,-2.05,13.02,13.36,28.19,24.65,,19.34,1.44,24.22,10.62,25.91,9.79,7.26,-2.32,-6.21,-7.36,0.16,7.53,6.94,-5.60,7.65,4.09,17.09,9.52,9.67,-6.25
IncomeGrossProfit_qq,,-7.72,4.21,-142.28,83.09,-44.44,52.75,298.26,561.58,-39.45,47.29,-43.14,-117.57,-4063.68,68.07,-203.89,85.41,-35.53,33.81,311.38,-119.85,2.02,-2.29,33.33,-29.19,8.05,-67.51,-20.91,-9.48,-0.13,7.63,-0.69,-9.03,1.38,29.39,-41.62,121.63,-103.53,-1250.00,29.63,-231.58,77.78,-273.81,-35.67,-98.59,121.51,-346.15,-48.66,-66.07,-14.83,-9.13,10.53,44.35,26.38
IncomeGrossProfit_sq,,-21.30,10.44,-19.09,30.24,,80.67,-6.91,-0.58,1.94,19.68,-50.02,8.55,-0.67,4.08,5.46,4.95,21.37,-23.51,-2.97,33.55,-2.02,5.60,-6.94,15.06,-2.62,-2.48,-10.19,14.53,-13.48,15.38,3.61,-10.03,4.22,-0.24,-2.35,-0.32,23.08,-3.75,-3.25,-1.99,6.65,1.16,-2.70,-2.23,-16.19,13.22,-22.60,17.71,-7.25,11.32,-24.82,31.39,-17.38
IncomeOtherOperatingIncome,37000,298000,-134000,381000,329000,4878000,251000,-4666000,370000,455000,405000,497000,535000,568000,671000,535000,848000,439000,124000,-1305000,4000,9000,1000,6000,102000,5000,12000,34000,98000,62000,103000,19000,25000,29000,57000,48000,30000,277000,31000,89000,56000,51000,43000,61000,43000,53000,42000,46000,45000,56000,18000,4000,56000,33000
IncomeOtherOperatingIncome_yy,,,,,789.19,1536.91,287.31,-1324.67,12.46,-90.67,61.35,110.65,44.59,24.84,65.68,7.65,58.50,-22.71,-81.52,-343.93,-99.53,-97.95,-99.19,100.46,2450.00,-44.44,1100.00,466.67,-3.92,1140.00,758.33,-44.12,-74.49,-53.23,-44.66,152.63,20.00,855.17,-45.61,85.42,86.67,-81.59,38.71,-31.46,-23.21,3.92,-2.33,-24.59,4.65,5.66,-57.14,-91.30,24.44,-41.07
IncomeOtherOperatingIncome_sy,,,,,-26.47,103.09,16.67,138.13,100.00,-85.21,-32.09,130.77,44.59,46.58,81.37,-21.74,29.37,,133.33,-32.00,43.85,-60.90,-14.85,28.81,-18.76,6.25,-35.42,-5.39,-2.68,47.45,-19.67,-35.21,-9.42,-42.90,-6.84,34.72,43.62,0.57,-40.97,-22.40,-57.50,-63.82,-58.74,-23.41,18.36,6.45,-55.87,42.54,-0.66,-35.94,7.67,-52.63,12.22,-25.74
IncomeOtherOperatingIncome_qq,,705.41,-144.97,384.33,-13.65,1382.67,-94.85,-1958.96,107.93,22.97,-10.99,22.72,7.65,6.17,18.13,-20.27,58.50,-48.23,-71.75,-1152.42,100.31,125.00,-88.89,500.00,1600.00,-95.10,140.00,183.33,188.24,-36.73,66.13,-81.55,31.58,16.00,96.55,-15.79,-37.50,823.33,-88.81,187.10,-37.08,-8.93,-15.69,41.86,-29.51,23.26,-20.75,9.52,-2.17,24.44,-67.86,-77.78,1300.00,-41.07
IncomeOtherOperatingIncome_sq,,33.73,-98.62,42.86,8.14,140.00,-15.67,-18.43,101.52,33.93,-19.70,253.85,-8.45,15.46,15.38,-49.57,-15.16,31.58,24.52,-18.02,8.82,-50.09,44.07,98.24,-29.25,19.92,16.81,32.79,-24.41,35.58,-15.20,8.48,-33.33,0.70,-0.96,158.63,-43.04,-11.76,-50.00,83.33,-39.08,-0.28,-11.48,101.93,-29.46,23.26,-75.00,157.14,-33.42,-2.16,-22.32,106.12,-29.55,54.75
IncomeOtherOperatingCosts,58000,-12000,-10000,1069000,11000,573000,56000,-89000,588000,133000,487000,848000,286000,364000,734000,2211000,487000,555000,2053000,-3002000,5000,1000,2000,747000,1000,7000,16000,18000,24000,34000,38000,-3000,11000,11000,11000,60000,34000,10000,47000,35000,27000,7000,20000,29000,15000,16000,9000,5000,4000,324000,6000,2253000,3000,64000
IncomeOtherOperatingCosts_yy,,,,,-81.03,4875.00,660.00,-108.33,5245.45,-76.79,769.64,1052.81,-51.36,173.68,50.72,160.73,70.28,52.47,179.70,-235.78,-98.97,-99.82,-99.90,124.88,-80.00,600.00,700.00,-97.59,2300.00,385.71,137.50,-116.67,-54.17,-67.65,-71.05,2100.00,209.09,-9.09,327.27,-41.67,-20.59,-30.00,-57.45,-17.14,-44.44,128.57,-55.00,-82.76,-73.33,1925.00,-33.33,44960.00,-25.00,-80.25
IncomeOtherOperatingCosts_sy,,,,,-81.17,13.72,-16.13,-28.31,413.90,102.01,400.00,141.54,-38.18,50.72,75.36,-18.98,70.28,50.57,44.02,-30.49,-17.39,-42.17,-46.30,-4.42,-77.57,56.29,30.20,29.91,128.97,34.38,3.12,-58.73,-54.17,-3.95,12.72,27.37,-2.84,-8.87,-1.95,9.88,-33.33,-30.00,9.55,-10.75,-5.07,-0.38,-33.33,-15.74,23.23,-2.31,,65.73,15.30,13.21
IncomeOtherOperatingCosts_qq,,-120.69,16.67,10790.00,-98.97,5109.09,-90.23,-258.93,760.67,-77.38,266.17,74.13,-66.27,27.27,101.65,201.23,-77.97,13.96,269.91,-246.23,100.17,-80.00,100.00,37250.00,-99.87,600.00,128.57,12.50,33.33,41.67,11.76,-107.89,466.67,,,445.45,-43.33,-70.59,370.00,-25.53,-22.86,-74.07,185.71,45.00,-48.28,6.67,-43.75,-44.44,-20.00,8000.00,-98.15,37450.00,-99.87,2033.33
IncomeOtherOperatingCosts_sq,,-74.63,6.02,326.12,-78.67,-67.24,-84.00,-34.62,-33.34,-28.03,-34.82,280.25,-76.00,27.27,-18.49,120.15,-77.97,52.33,9.01,54.55,-57.78,-26.65,-15.00,118.58,-53.97,266.94,-47.62,166.67,-55.04,15.19,-23.33,74.06,-74.29,,,92.68,-81.82,11.06,-23.44,38.91,-56.56,26.89,12.61,1.28,-48.28,0.35,-50.00,54.50,-56.71,4.99,-18.93,204.27,-88.93,-18.83
IncomeEBIT,-617000,-332000,-739000,-2178000,66000,3941000,23000,-4236000,2038000,1688000,1930000,793000,48000,-8165000,-2735000,-9796000,-824000,-1722000,-2992000,3944000,-447000,-429000,-448000,-1039000,-284000,-356000,-597000,-701000,-711000,-758000,-661000,-709000,-783000,-768000,-509000,-798000,166000,261000,-97000,-3000,-160000,2000,-134000,-181000,-395000,128000,-191000,-292000,-512000,-903000,-681000,-2869000,-292000,-285000
IncomeEBIT_yy,,,,,110.70,1287.05,103.11,-94.49,2987.88,-57.17,8291.30,118.72,-97.64,-583.71,-241.71,-1335.31,-1816.67,78.91,-9.40,140.26,45.75,75.09,85.03,-126.34,36.47,17.02,-33.26,32.53,-150.35,-112.92,-10.72,-1.14,-10.13,-1.32,23.00,-12.55,121.20,133.98,80.94,99.62,-196.39,-99.23,-38.14,-5933.33,-146.88,6300.00,-42.54,-61.33,-29.62,-805.47,-256.54,-882.53,42.97,68.44
IncomeEBIT_sy,,,,,65.20,77.52,80.27,92.07,61.49,-73.90,-1.94,93.60,-16.50,-96.44,-76.40,30.02,-20.14,25.18,-4.39,-20.00,43.49,8.22,64.76,24.63,36.14,48.30,15.67,-17.19,-18.38,35.66,5.95,69.72,26.20,15.16,8.48,12.76,48.59,32.59,25.89,-5.83,-12.07,-3.26,-74.70,-1.22,10.05,2.51,29.42,-46.64,11.74,7.84,18.72,-5.40,-8.93,8.11
IncomeEBIT_qq,,46.19,-122.59,-194.72,103.03,5871.21,-99.42,-18517.39,148.11,-17.17,14.34,-58.91,-93.95,-17110.42,66.50,-258.17,91.59,-108.98,-73.75,231.82,-111.33,4.03,-4.43,-131.92,72.67,-25.35,-67.70,-17.42,-1.43,-6.61,12.80,-7.26,-10.44,1.92,33.72,-56.78,120.80,57.23,-137.16,96.91,-5233.33,101.25,-6800.00,-35.07,-118.23,132.41,-249.22,-52.88,-75.34,-76.37,24.58,-321.29,89.82,2.40
IncomeEBIT_sq,,53.43,-101.98,-101.46,34.26,41.13,67.16,0.84,67.27,-3.14,38.02,-19.11,22.70,-66.42,30.95,3.80,-29.55,3.12,-28.96,22.43,45.65,-1.17,29.10,-36.45,30.04,-10.44,15.49,-28.14,39.90,-2.44,13.76,2.16,-0.64,9.44,1.98,-5.94,18.51,38.77,-14.67,-11.87,19.83,6.96,-32.06,26.73,-3.20,-5.02,3.29,-35.05,36.44,-14.79,16.94,-53.56,55.78,-23.65
IncomeFinanceIncome,22000,35000,10000,21000,19000,35000,59000,4964000,191000,182000,263000,567000,220000,664000,431000,288000,1088000,1070000,-756000,962000,105000,99000,85000,1137000,17000,197000,9000,343000,358000,296000,419000,293000,342000,240000,261000,223000,190000,266000,277000,233000,236000,462000,323000,626000,236000,218000,403000,334000,245000,248000,323000,214000,227000,238000
IncomeFinanceIncome_yy,,,,,-13.64,,490.00,23538.10,905.26,420.00,345.76,-88.58,15.18,264.84,63.88,-49.21,394.55,61.14,-275.41,234.03,-90.35,-90.75,111.24,18.19,-83.81,98.99,-89.41,-69.83,2005.88,50.25,4555.56,-14.58,-4.47,-18.92,-37.71,-23.89,-44.44,10.83,6.13,4.48,24.21,73.68,16.61,168.67,,-52.81,24.77,-46.65,3.81,13.76,-19.85,-35.93,-7.35,-4.03
IncomeFinanceIncome_sy,,,,,-13.64,,490.00,394.14,872.19,37.27,56.16,-88.58,40.00,100.00,1.80,-77.39,161.32,-21.74,-94.83,45.81,-72.97,18.76,117.71,162.50,103.94,207.55,84.87,21.10,10.20,41.26,-21.18,100.75,-6.59,-19.09,-37.71,-25.76,-27.72,-8.56,49.03,-13.68,-31.58,25.72,-41.77,-33.28,,-4.28,24.77,-36.03,3.81,-9.09,-12.96,-32.61,-11.38,-3.47
IncomeFinanceIncome_qq,,59.09,-71.43,110.00,-9.52,84.21,68.57,8313.56,-96.15,-4.71,44.51,115.59,-61.20,201.82,-35.09,-33.18,277.78,-1.65,-170.65,227.25,-89.09,-5.71,-14.14,1237.65,-98.50,1058.82,-95.43,3711.11,4.37,-17.32,41.55,-30.07,16.72,-29.82,8.75,-14.56,-14.80,40.00,4.14,-15.88,1.29,95.76,-30.09,93.81,-62.30,-7.63,84.86,-17.12,-26.65,1.22,30.24,-33.75,6.07,4.85
IncomeFinanceIncome_sq,,-33.56,-43.41,110.00,-35.71,172.23,68.57,-67.63,-50.00,-2.31,24.52,34.61,-54.01,44.83,-8.16,-30.24,76.84,-72.57,7.12,-8.82,12.50,-15.90,47.83,32.65,3.00,18.01,-15.54,-34.13,53.19,-1.34,-29.16,110.52,-30.52,20.79,-51.96,21.82,-8.22,36.63,-1.27,-15.00,-32.43,0.90,-28.08,15.78,-3.51,26.92,-9.09,-10.24,1.46,-12.92,,-13.52,-3.25,3.38
IncomeFinanceCosts,51000,17000,47000,208000,59000,105000,45000,317000,696000,842000,714000,943000,942000,1926000,274000,5200000,3039000,1451000,-457000,-2988000,6000,6000,7000,7000,13000,14000,25000,1330000,16000,15000,15000,23000,7000,24000,14000,290000,24000,108000,137000,133000,21000,34000,30000,32000,36000,340000,-260000,29000,29000,45000,32000,260000,15000,318000
IncomeFinanceCosts_yy,,,,,15.69,517.65,-4.26,52.40,1079.66,701.90,1486.67,197.48,35.34,128.74,-61.62,451.43,222.61,-24.66,-266.79,-157.46,-99.80,-99.59,101.53,100.23,116.67,133.33,257.14,18900.00,23.08,7.14,-40.00,-98.27,-56.25,60.00,-6.67,1160.87,242.86,350.00,878.57,-54.14,-12.50,-68.52,-78.10,-75.94,71.43,900.00,-966.67,-9.38,-19.44,-86.76,112.31,796.55,-48.28,606.67
IncomeFinanceCosts_sy,,,,,-98.46,5.39,50.15,-8.14,220.00,7.22,377.72,245.88,51.00,90.74,20.83,-11.38,7.39,-5.29,34.72,-48.45,-16.12,12.71,-12.24,84.87,36.95,80.98,100.57,102.29,45.99,78.23,0.94,21.96,,-6.40,-0.89,-13.43,-8.49,12.96,-8.69,-6.33,-16.32,-6.88,-38.69,-22.73,-0.10,-1.69,-0.44,35.30,14.19,31.82,44.48,6.33,4.43,
IncomeFinanceCosts_qq,,-66.67,176.47,342.55,-71.63,77.97,-57.14,604.44,119.56,20.98,-15.20,32.07,-0.11,104.46,-85.77,1797.81,-41.56,-52.25,-131.50,-553.83,100.20,,16.67,,85.71,7.69,78.57,5220.00,-98.80,-6.25,,53.33,-69.57,242.86,-41.67,1971.43,-91.72,350.00,26.85,-2.92,-84.21,61.90,-11.76,6.67,12.50,844.44,-176.47,111.15,,55.17,-28.89,712.50,-94.23,2020.00
IncomeFinanceCosts_sq,,-8.85,-90.91,-25.20,-81.38,100.00,-57.75,153.59,55.79,32.36,-3.24,227.50,-32.16,-12.04,-11.39,15.30,-20.45,-6.29,5.95,-21.16,11.28,,14.21,,51.15,21.42,1.53,14.57,9.21,-2.94,,14.09,2.36,0.15,-6.52,1.46,-2.02,10.78,-6.10,16.74,-19.60,10.76,-3.80,0.35,-4.63,22.86,-15.05,19.43,,8.52,-4.86,23.92,,2.99
IncomeOtherIncome,,,,,,,,,,,,,-295000,,-545000,,-904000,,906000,,1572000,-65000,21000,,134000,-310000,-901000,,549000,-464000,-19000,,5000,55000,-22000,,-391000,,,,285000,,,,-418000,,,,72000,,,,-24000,
IncomeOtherIncome_yy,,,,,,,,,,,,,,,,,-206.44,,266.24,,273.89,,-97.68,,-91.48,-376.92,-4390.48,,309.70,-49.68,97.89,,-99.09,111.85,-15.79,,-7920.00,-100.00,100.00,,172.89,,,,-246.67,,,,117.22,,,,-133.33,
IncomeOtherIncome_sy,,,,,,,,,,,,,,,,,8.66,,100.00,,86.94,,-70.91,,-97.82,106.06,-169.94,,379.68,-58.87,-333.66,,-100.00,-176.24,42.10,,-100.00,96.90,100.00,,86.33,,,,-17.97,,,,-30.59,,,,40.92,
IncomeOtherIncome_qq,,,,,,,,,,,,,,100.00,,100.00,,100.00,,-100.00,,-104.13,132.31,-100.00,,-331.34,-190.65,100.00,,-184.52,95.91,100.00,,1000.00,-140.00,100.00,,100.00,,,,-100.00,,,,100.00,,,,-100.00,,,,100.00
IncomeOtherIncome_sq,,,,,,,,,,,,,,-48.47,,100.00,,-97.68,,-100.00,,-118.17,132.06,-74.39,,-15.82,-109.10,73.27,,-105.78,20.46,-29.64,,-26.57,-10.51,98.27,,100.00,,,,-41.32,,,,-71.64,,,,98.20,,,,9.50
IncomeNetGrossProfit,-646000,-314000,-776000,-2365000,26000,3871000,37000,411000,1533000,1028000,1479000,417000,-969000,-9132000,-3123000,-14163000,-3679000,-1199000,-2385000,6988000,1224000,-401000,-349000,-1437000,-146000,-483000,-1514000,-611000,180000,-941000,-276000,-505000,-443000,-497000,-284000,-903000,-59000,810000,43000,97000,340000,145000,159000,413000,-613000,424000,472000,13000,-224000,-772000,-390000,-2915000,-104000,-341000
IncomeNetGrossProfit_yy,,,,,104.02,1332.80,104.77,117.38,5796.15,-73.44,3897.30,1.46,-163.21,-988.33,-311.16,-3496.40,-279.67,86.87,23.63,149.34,133.27,66.56,85.37,-120.56,-111.93,-20.45,-333.81,57.48,223.29,-94.82,81.77,17.35,-346.11,47.18,-2.90,-78.81,86.68,262.98,115.14,110.74,676.27,-82.10,269.77,325.77,-280.29,192.41,196.86,-96.85,63.46,-282.08,-182.63,-22523.08,53.57,55.83
IncomeNetGrossProfit_sy,,,,,30.26,81.44,208.23,127.52,361.96,-4.23,-11.94,63.85,-83.33,-19.11,-81.33,-96.64,14.96,32.56,23.63,13.16,72.42,-14.98,117.65,91.85,49.18,99.21,-6.90,-7.96,52.16,-2.18,8.50,21.25,-43.27,-4.45,34.39,64.17,30.33,10.80,24.68,-27.60,1.63,-4.34,-80.25,1.44,-1.14,-6.66,32.59,-10.24,3.35,-16.49,20.72,-11.62,-19.28,-32.26
IncomeNetGrossProfit_qq,,51.39,-147.13,-204.77,101.10,14788.46,-99.04,1010.81,272.99,-32.94,43.87,-71.81,-332.37,-842.41,65.80,-353.51,74.02,67.41,-98.92,393.00,-82.48,-132.76,12.97,-311.75,89.84,-230.82,-213.46,59.64,129.46,-622.78,70.67,-82.97,12.28,-12.19,42.86,-217.96,93.47,1472.88,-94.69,125.58,250.52,-57.35,9.66,159.75,-248.43,169.17,11.32,-97.25,-1823.08,-244.64,49.48,-647.44,96.43,-227.88
