,2007/Q1,2007/Q2,2007/Q3,2007/Q4,2008/Q1,2008/Q2,2008/Q3,2008/Q4,2009/Q1,2009/Q2,2009/Q3,2009/Q4,2010/Q1,2010/Q2,2010/Q3,2010/Q4,2011/Q1,2011/Q2,2011/Q3,2011/Q4,2012/Q1,2012/Q2,2012/Q3,2012/Q4,2013/Q1,2013/Q2,2013/Q3,2013/Q4,2014/Q1,2014/Q2,2014/Q3,2014/Q4,2015/Q1,2015/Q2,2015/Q3,2015/Q4,2016/Q1,2016/Q2,2016/Q3,2016/Q4,2017/Q1,2017/Q2,2017/Q3,2017/Q4,2018/Q1,2018/Q2
IncomeDistributionExpenses,1752000,1847000,1773000,1175000,2341000,2799000,2725000,3922000,2334000,1857000,1566000,1775000,2383000,1377000,6060000,5446000,5159000,4317000,5862000,5877000,5954000,5918000,7348000,5488000,4338000,2804000,2746000,2948000,3744000,4429000,1925000,2244000,3190000,2618000,2617000,5709000,851000,2119000,1669000,-642000,97000,,494000,1241000,,1584000
IncomeDistributionExpenses_yy,,,,,33.62,51.54,53.69,233.79,-0.30,-33.65,-42.53,-54.74,2.10,-25.85,286.97,206.82,116.49,213.51,-3.27,7.91,15.41,37.09,25.35,-6.62,-27.14,-52.62,-62.63,-46.28,-13.69,57.95,-29.90,-23.88,-14.80,-40.89,35.95,154.41,-73.32,-19.06,-36.22,-111.25,-88.60,-100.00,-70.40,293.30,-100.00,
IncomeDistributionExpenses_sy,,,,,14.06,24.24,3.98,5.66,-2.42,-8.09,-2.63,-6.05,9.38,-4.93,19.51,5.47,21.44,9.30,18.88,10.23,31.44,18.42,2.79,5.56,-7.92,-3.95,5.98,5.46,7.13,8.62,5.08,8.22,-1.01,4.11,2.64,5.01,6.76,-2.70,-1.09,10.09,2.58,8.16,11.96,8.94,3.42,
IncomeDistributionExpenses_qq,,5.42,-4.01,-33.73,99.23,19.56,-2.64,43.93,-40.49,-20.44,-15.67,13.35,34.25,-42.22,340.09,-10.13,-5.27,-16.32,35.79,0.26,1.31,-0.60,24.16,-25.31,-20.95,-35.36,-2.07,7.36,27.00,18.30,-56.54,16.57,42.16,-17.93,-0.04,118.15,-85.09,149.00,-21.24,-138.47,115.11,-100.00,,151.21,-100.00,
IncomeDistributionExpenses_sq,,5.90,13.98,-5.60,-11.78,17.62,-0.96,1.56,-15.51,14.76,-6.56,13.35,-8.48,12.74,8.46,6.36,-7.39,3.87,12.57,6.26,1.31,3.25,-8.35,7.39,-12.64,6.08,-2.07,11.60,-8.28,11.40,-4.17,10.91,-12.24,11.78,-1.84,8.60,-11.66,9.22,-6.68,9.50,-6.94,9.29,,7.78,-15.38,
IncomeAdministrativExpenses,3867000,3772000,3821000,5262000,4081000,4338000,5186000,6832000,5297000,7116000,6802000,5681000,4338000,9915000,344000,8278000,6332000,7436000,7227000,12037000,5648000,4237000,4721000,4707000,3777000,7222000,5126000,5974000,2782000,3750000,4411000,5695000,3797000,2870000,3187000,2727000,3497000,1804000,792000,1067000,1312000,1446000,1517000,966000,811000,768000
IncomeAdministrativExpenses_yy,,,,,5.53,15.01,35.72,29.84,29.80,64.04,31.16,-16.85,-18.10,39.33,-94.94,45.71,45.97,-25.00,2000.87,45.41,-10.80,-43.02,-34.68,-60.90,-33.13,70.45,8.58,26.92,-26.34,-48.08,-13.95,-4.67,36.48,-23.47,-27.75,-52.12,-7.90,-37.14,-75.15,-60.87,-62.48,-19.84,91.54,-9.47,-38.19,-46.89
IncomeAdministrativExpenses_sy,,,,,16.24,17.38,30.09,19.19,5.73,-5.33,-4.82,-0.51,-6.14,-3.12,7.80,4.32,10.62,5.58,8.25,15.09,3.37,5.53,3.46,-1.35,-1.59,7.91,2.07,-5.34,-0.11,-4.12,0.39,11.22,2.10,2.64,0.94,4.07,0.15,-2.48,4.88,-2.48,4.69,2.25,-1.40,2.53,9.42,9.05
IncomeAdministrativExpenses_qq,,-2.46,1.30,37.71,-22.44,6.30,19.55,31.74,-22.47,34.34,-4.41,-16.48,-23.64,128.56,-96.53,2306.40,-23.51,17.44,-2.81,66.56,-53.08,-24.98,11.42,-0.30,-19.76,91.21,-29.02,16.54,-53.43,34.80,17.63,29.11,-33.33,-24.41,11.05,-14.43,28.24,-48.41,-56.10,34.72,22.96,10.21,4.91,-36.32,-16.05,-5.30
IncomeAdministrativExpenses_sq,,10.35,1.30,14.02,-1.40,0.64,3.66,1.62,-9.38,-3.59,-3.53,6.41,-6.90,5.60,-2.19,14.32,-2.39,8.34,-0.99,16.10,-10.84,0.66,-0.10,6.77,-6.21,3.28,-9.26,2.22,-1.68,2.94,-4.46,22.64,-12.21,0.90,-4.64,19.62,-4.66,3.76,-7.14,12.09,-7.46,3.84,-5.42,12.70,-5.21,4.65
IncomeGrossProfit,3228000,3469000,3054000,1329000,2696000,1333000,-536000,-3370000,-64000,1041000,-603000,-2238000,-230000,1443000,427000,-3663000,820000,733000,216000,-164000,53000,-1082000,-2754000,-2722000,-730000,-895000,-78000,-977000,818000,-56000,1265000,656000,352000,342000,773000,-4581000,-404000,-392000,-1935000,-1507000,-540000,-1107000,-444000,-1575000,-480000,-2015000
IncomeGrossProfit_yy,,,,,-16.48,-61.57,-117.55,-353.57,-102.37,-21.91,-12.50,33.59,-259.38,38.62,170.81,-63.67,456.52,-49.20,-49.41,95.52,-93.54,-247.61,-1375.00,-1559.76,-1477.36,17.28,97.17,64.11,212.05,93.74,1721.79,167.14,-56.97,710.71,-38.89,-798.32,-214.77,-214.62,-350.32,67.10,-33.66,-182.40,77.05,-4.51,11.11,-82.02
IncomeGrossProfit_sy,,,,,5.80,-10.92,-28.68,16.04,-42.39,-24.26,-38.53,-16.64,-49.28,25.75,163.06,29.56,196.87,24.58,15.32,107.74,12.27,2.82,-41.63,-75.82,-48.70,-54.90,5.82,44.10,110.37,66.20,49.77,15.06,-13.42,16.11,16.46,66.83,29.74,63.55,0.42,13.70,-0.53,-22.16,10.60,14.25,22.62,35.00
IncomeGrossProfit_qq,,7.47,-11.96,-56.48,102.86,-50.56,-140.21,-528.73,98.10,1726.56,-157.93,-271.14,89.72,727.39,-70.41,-957.85,122.39,-10.61,-70.53,-175.93,132.32,-2141.51,-154.53,1.16,73.18,-22.60,91.28,-1152.56,183.73,-106.85,2358.93,-48.14,-46.34,-2.84,126.02,-692.63,91.18,2.97,-393.62,22.12,64.17,-105.00,59.89,-254.73,69.52,-319.79
IncomeGrossProfit_sq,,9.40,-6.56,-81.00,113.29,-9.92,17.08,-61.73,108.24,-17.96,-1.61,-49.93,-13.25,96.68,29.42,-32.10,73.34,22.12,2.00,-19.54,4.61,-5.36,-46.08,-51.68,73.18,19.48,61.56,-44.38,56.80,4.30,53.62,-45.66,58.23,5.88,35.48,-16.02,41.17,18.70,-15.26,-27.56,61.82,-8.26,12.15,-28.21,70.37,11.85
IncomeOtherOperatingIncome,696000,-387000,167000,192000,278000,298000,1896000,1271000,165000,96000,5319000,93000,164000,684000,8050000,8814000,813000,1220000,7692000,3497000,2403000,2986000,2870000,2929000,2888000,2833000,1290000,1845000,510000,4068000,223000,1875000,486000,663000,1167000,2603000,373000,457000,1782000,-2044000,776000,58000,149000,-34000,53000,15180000
IncomeOtherOperatingIncome_yy,,,,,-60.06,177.00,1035.33,561.98,-40.65,-67.79,180.54,-92.68,-0.61,612.50,51.34,9377.42,395.73,78.36,-4.45,-60.32,195.57,144.75,-62.69,-16.24,20.18,-5.12,-55.05,-37.01,-82.34,43.59,-82.71,1.63,-4.71,-83.70,423.32,38.83,-23.25,-31.07,52.70,-178.52,108.04,-87.31,-91.64,98.34,-93.17,26072.41
IncomeOtherOperatingIncome_sy,,,,,-50.20,-16.46,45.10,14.52,0.72,98.10,57.84,-10.69,25.80,-5.58,-17.18,21.30,-38.54,56.50,-11.65,8.52,24.82,22.98,9.88,-50.80,37.84,-10.28,-13.06,71.29,-22.58,38.98,-3.16,15.02,-14.20,-27.50,27.35,71.74,-4.68,-11.94,-15.04,-48.08,2.20,39.56,-5.74,43.88,-5.46,-8.94
IncomeOtherOperatingIncome_qq,,-155.60,143.15,14.97,44.79,7.19,536.24,-32.96,-87.02,-41.82,5440.62,-98.25,76.34,317.07,1076.90,9.49,-90.78,50.06,530.49,-54.54,-31.28,24.26,-3.88,2.06,-1.40,-1.90,-54.47,43.02,-72.36,697.65,-94.52,740.81,-74.08,36.42,76.02,123.05,-85.67,22.52,289.93,-214.70,137.96,-92.53,156.90,-122.82,255.88,28541.51
IncomeOtherOperatingIncome_sq,,-44.34,-25.92,82.32,-40.72,5.88,33.10,77.51,-64.31,19.20,18.22,-30.16,-43.47,-18.74,-3.19,105.37,-54.97,34.40,-26.22,115.98,-32.80,10.54,-19.39,8.16,28.54,-25.26,-1.00,200.88,-55.58,57.80,-24.47,34.12,-46.37,36.42,3.10,143.70,-59.17,-5.49,-12.40,10.88,1.62,44.76,-8.38,16.42,-23.36,50.02
IncomeOtherOperatingCosts,697000,-567000,209000,94000,187000,98000,64000,622000,133000,136000,166000,910000,202000,8715000,230000,406000,210000,493000,265000,276000,100000,189000,151000,1311000,149000,282000,327000,646000,278000,821000,521000,2707000,354000,707000,783000,9787000,300000,6839000,3171000,15059000,297000,9278000,-213000,18095000,15000,23674000
IncomeOtherOperatingCosts_yy,,,,,-73.17,117.28,-69.38,561.70,-28.88,38.78,159.38,46.30,51.88,6308.09,38.55,-55.38,3.96,-94.34,15.22,-32.02,-52.38,-61.66,-43.02,375.00,49.00,49.21,116.56,-50.72,86.58,191.13,59.33,319.04,27.34,-13.89,50.29,261.54,-15.25,867.33,304.98,53.87,-1.00,35.66,-106.72,20.16,-94.95,155.16
IncomeOtherOperatingCosts_sy,,,,,-26.96,54.53,12.60,127.89,3.40,33.53,5.03,-4.71,-2.71,58.71,17.13,-43.42,16.63,-21.49,73.16,18.97,-8.90,-14.68,-25.49,-11.73,-2.14,51.11,6.69,36.14,12.90,95.54,45.30,-22.84,7.63,6.59,31.35,94.07,-1.42,32.77,-42.88,-34.24,-0.32,32.82,18.56,73.36,-10.77,49.92
IncomeOtherOperatingCosts_qq,,-181.35,136.86,-55.02,98.94,-47.59,-34.69,871.88,-78.62,2.26,22.06,448.19,-77.80,4214.36,-97.36,76.52,-48.28,134.76,-46.25,4.15,-63.77,89.00,-20.11,768.21,-88.63,89.26,15.96,97.55,-56.97,195.32,-36.54,419.58,-86.92,99.72,10.75,1149.94,-96.93,2179.67,-53.63,374.90,-98.03,3023.91,-102.30,8595.31,-99.92,157726.67
IncomeOtherOperatingCosts_sq,,-39.91,21.36,369.06,-73.59,4.01,-11.74,627.53,-82.60,19.88,-19.07,194.10,-74.85,88.70,-22.93,182.67,-56.45,1.92,46.50,63.94,-59.24,31.16,-4.72,8.98,-58.65,33.62,-12.01,367.02,-71.64,130.36,-46.33,176.76,-52.76,31.30,-10.65,298.04,-76.35,18.98,-53.47,309.68,-51.02,62.10,-25.36,397.52,-71.29,58.79
IncomeEBIT,3227000,3649000,3012000,1427000,2787000,1533000,1296000,-2721000,-32000,1001000,4550000,-3055000,-268000,-6588000,8247000,4745000,1423000,1460000,7643000,3057000,2356000,1715000,-35000,-1104000,2009000,1656000,885000,222000,1050000,3191000,967000,-176000,484000,298000,1157000,-11765000,-331000,-6774000,-3324000,-18610000,-61000,-10327000,-82000,-19704000,-442000,-10509000
IncomeEBIT_yy,,,,,-13.63,-57.99,-56.97,-290.68,-101.15,-34.70,251.08,-12.27,-737.50,-758.14,81.25,255.32,630.97,122.16,-7.32,-35.57,65.57,17.47,-100.46,-136.11,-14.73,-3.44,2628.57,120.11,-47.74,92.69,9.27,-179.28,-53.90,-90.66,19.65,-6584.66,-168.39,-2373.15,-387.29,-58.18,81.57,-52.45,97.53,-5.88,-624.59,-1.76
IncomeEBIT_sy,,,,,-5.12,-27.51,-23.19,-10.54,-20.33,-23.10,-16.37,-12.27,-49.45,3.40,56.44,-15.65,161.76,70.55,11.39,150.79,26.06,5.42,-20.58,-70.80,-32.37,-59.33,24.11,76.60,69.96,16.73,18.00,19.06,-14.00,23.68,22.42,57.18,30.40,32.39,0.83,-22.92,12.63,-10.12,9.90,20.30,24.28,18.94
IncomeEBIT_qq,,13.08,-17.46,-52.62,95.30,-44.99,-15.46,-309.95,98.82,3228.12,354.55,-167.14,91.23,-2358.21,225.18,-42.46,-70.01,2.60,423.49,-60.00,-22.93,-27.21,-102.04,-3054.29,281.97,-17.57,-46.56,-74.92,372.97,203.90,-69.70,-118.20,375.00,-38.43,288.26,-1116.85,97.19,-1946.53,50.93,-459.87,99.67,-16829.51,99.21,-23929.27,97.76,-2277.60
IncomeEBIT_sq,,9.26,-12.02,-79.57,115.10,-15.92,16.39,-81.52,98.82,8.38,3.84,-53.75,13.64,56.18,39.85,-49.51,124.18,43.22,-15.68,-31.59,-2.08,2.71,-46.73,-63.43,136.90,8.30,45.05,-52.46,62.35,-11.83,35.90,-48.19,67.08,11.60,26.05,-31.47,38.32,17.97,-13.65,-55.44,85.85,2.93,21.02,-45.50,80.59,-8.69
IncomeFinanceIncome,9000,1301000,625000,1009000,708000,736000,1378000,2491000,1578000,147000,662000,327000,439000,1236000,1095000,1055000,1652000,960000,1864000,1049000,843000,-186000,2669000,708000,115000,642000,1130000,1412000,292000,215000,204000,862000,820000,22000,369000,3786000,935000,4082000,38535000,26932000,594000,-17000,91000,164000,107000,13000
IncomeFinanceIncome_yy,,,,,7766.67,-43.43,120.48,146.88,122.88,-80.03,-51.96,-86.87,-72.18,740.82,65.41,222.63,276.31,-22.33,70.23,-0.57,-48.97,-119.38,43.19,-32.51,-86.36,445.16,-57.66,99.44,153.91,-66.51,-81.95,-38.95,180.82,-89.77,80.88,339.21,14.02,18454.55,10343.09,611.36,-36.47,-100.42,-99.76,-99.39,-81.99,176.47
IncomeFinanceIncome_sy,,,,,64.32,-13.58,-1.91,6.22,28.96,-39.32,-46.17,-72.16,-53.40,190.76,-42.86,114.00,-12.78,-28.70,112.44,-4.02,9.93,-13.38,-26.28,-1.28,-26.79,98.34,-88.22,46.62,-24.51,-59.64,139.34,-11.58,-26.09,-15.20,-58.90,-1.88,-12.50,81.39,74.24,77.04,2.98,-53.36,9.45,-78.15,-56.21,151.48
IncomeFinanceIncome_qq,,14355.56,-51.96,61.44,-29.83,3.95,87.23,80.77,-36.65,-90.68,350.34,-50.60,34.25,181.55,-11.41,-3.65,56.59,-41.89,94.17,-43.72,-19.64,-122.06,1534.95,-73.47,-83.76,458.26,76.01,24.96,-79.32,-26.37,-5.12,322.55,-4.87,-97.32,1577.27,926.02,-75.30,336.58,844.02,-30.11,-97.79,-102.86,635.29,80.22,-34.76,-87.85
IncomeFinanceIncome_sq,,-26.12,40.72,64.12,70.28,-30.04,22.27,73.14,-10.33,-61.70,29.26,42.77,-3.52,19.66,-63.94,126.15,41.69,-30.29,101.68,-41.57,105.92,-29.17,23.21,-26.01,-18.72,34.01,-80.27,93.22,-22.13,13.66,10.27,144.73,47.73,-2.76,-58.84,64.23,-8.10,84.78,-75.10,255.34,-34.94,-11.64,-41.36,55.13,26.56,80.70
IncomeFinanceCosts,350000,1651000,795000,1129000,994000,1410000,1238000,2458000,2243000,704000,1280000,1358000,1736000,2142000,1517000,1630000,1457000,1590000,2892000,3690000,1748000,1353000,3167000,3169000,1267000,1749000,1262000,1434000,1174000,1302000,2199000,2946000,3031000,489000,1110000,15513000,923000,5410000,21555000,-9472000,184000,1876000,128000,1599000,,9400000
IncomeFinanceCosts_yy,,,,,184.00,-14.60,55.72,117.71,125.65,-50.07,3.39,-44.75,-22.60,204.26,18.52,20.03,-16.07,-25.77,90.64,126.38,19.97,-14.91,9.51,-14.12,-27.52,29.27,-60.15,-54.75,-7.34,-25.56,74.25,105.44,158.18,-62.44,-49.52,426.58,-69.55,1006.34,1841.89,-161.06,-80.07,-65.32,-99.41,116.88,-100.00,401.07
IncomeFinanceCosts_sy,,,,,104.53,31.68,80.08,50.65,15.86,42.28,3.39,-61.93,-14.99,-34.85,-9.12,20.03,-6.19,29.49,-6.97,-0.11,76.15,-17.91,10.41,-17.13,-45.99,22.94,-51.56,-5.21,-12.40,-20.41,75.47,-12.59,61.35,-52.92,-41.29,17.08,-37.78,29.76,-2.24,-19.34,43.19,24.07,0.48,145.62,-53.06,31.58
IncomeFinanceCosts_qq,,371.71,-51.85,42.01,-11.96,41.85,-12.20,98.55,-8.75,-68.61,81.82,6.09,27.84,23.39,-29.18,7.45,-10.61,9.13,81.89,27.59,-52.63,-22.60,134.07,0.06,-60.02,38.04,-27.84,13.63,-18.13,10.90,68.89,33.97,2.89,-83.87,126.99,1297.57,-94.05,486.13,298.43,-143.94,101.94,919.57,-93.18,1149.22,-100.00,
IncomeFinanceCosts_sq,,26.28,-35.20,64.84,7.60,-20.26,14.72,160.68,-21.92,-24.97,-9.38,-12.28,6.88,-21.80,-5.77,40.30,-5.58,-2.40,-4.81,-6.04,48.50,-60.58,69.84,-11.70,-9.28,-5.16,-28.55,60.35,-15.76,-3.62,78.24,-18.08,97.40,-57.30,46.16,39.61,-4.64,-8.90,21.56,25.00,114.25,-55.63,-28.22,244.59,-61.93,
IncomeOtherIncome,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IncomeOtherIncome_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IncomeOtherIncome_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IncomeOtherIncome_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IncomeOtherIncome_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IncomeNetGrossProfit,2886000,3299000,2842000,1307000,2501000,859000,1436000,-2688000,-697000,444000,3932000,-4086000,-1565000,-7494000,7825000,4170000,1618000,830000,6615000,416000,1451000,176000,-533000,-3565000,857000,549000,753000,200000,168000,2104000,-1028000,-2260000,-1727000,-169000,416000,-23492000,-319000,-8102000,13656000,17794000,349000,-12220000,-119000,-21139000,-335000,-19896000
IncomeNetGrossProfit_yy,,,,,-13.34,-73.96,-49.47,-305.66,-127.87,-48.31,173.82,-52.01,-124.53,-1787.84,99.01,202.06,203.39,111.08,-15.46,-90.02,-10.32,-78.80,-108.06,-956.97,-40.94,211.93,241.28,105.61,-80.40,283.24,-236.52,-1230.00,-1127.98,-108.03,140.47,-939.47,81.53,-4694.08,3182.69,175.74,209.40,-50.83,-100.87,-218.80,-195.99,-62.82
IncomeNetGrossProfit_sy,,,,,-4.54,-10.68,-21.16,-61.41,-61.10,-30.28,-7.15,41.23,-51.83,31.53,57.33,9.27,203.39,75.28,75.00,110.74,8.65,-1.64,-30.39,-70.04,-55.40,-17.40,18.89,59.31,66.10,-10.42,11.55,42.12,-11.26,23.10,23.18,45.70,66.04,44.84,5.82,-6.50,11.72,-21.54,0.12,-11.06,40.28,24.34
IncomeNetGrossProfit_qq,,14.31,-13.85,-54.01,91.35,-65.65,67.17,-287.19,74.07,163.70,785.59,-203.92,61.70,-378.85,204.42,-46.71,-61.20,-48.70,696.99,-93.71,248.80,-87.87,-402.84,-568.86,124.04,-35.94,37.16,-73.44,-16.00,1152.38,-148.86,-119.84,23.58,90.21,346.15,-5747.12,98.64,-2439.81,268.55,30.30,-98.04,-3601.43,99.03,-17663.87,98.42,-5839.10
IncomeNetGrossProfit_sq,,7.46,14.81,-54.41,89.12,0.64,29.74,-122.42,107.51,85.67,57.43,-52.51,38.25,70.34,11.05,-50.00,133.90,39.65,8.41,-28.92,11.98,14.78,-46.21,-65.04,120.07,24.04,32.53,-57.14,67.12,-16.96,31.24,-51.52,50.04,27.02,18.65,-32.61,42.78,25.87,-14.76,-42.74,51.49,10.87,19.94,-82.94,123.91,6.12
IncomeExtraordinarProfit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IncomeExtraordinarProfit_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IncomeExtraordinarProfit_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IncomeExtraordinarProfit_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IncomeExtraordinarProfit_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IncomeBeforeTaxProfit,2886000,3299000,2842000,1307000,2501000,859000,1436000,-2688000,-697000,444000,3932000,-4086000,-1565000,-7494000,7825000,4170000,1618000,830000,6615000,416000,1451000,176000,-533000,-3565000,857000,549000,753000,200000,168000,2104000,-1028000,-2260000,-1727000,-169000,416000,-23492000,-319000,-8102000,13656000,17794000,349000,-12220000,-119000,-21139000,-335000,-19896000
IncomeBeforeTaxProfit_yy,,,,,-13.34,-73.96,-49.47,-305.66,-127.87,-48.31,173.82,-52.01,-124.53,-1787.84,99.01,202.06,203.39,111.08,-15.46,-90.02,-10.32,-78.80,-108.06,-956.97,-40.94,211.93,241.28,105.61,-80.40,283.24,-236.52,-1230.00,-1127.98,-108.03,140.47,-939.47,81.53,-4694.08,3182.69,175.74,209.40,-50.83,-100.87,-218.80,-195.99,-62.82
IncomeBeforeTaxProfit_sy,,,,,-4.54,-10.68,-21.16,-61.41,-61.10,-30.28,-7.15,41.23,-51.83,31.53,57.33,9.27,203.39,75.28,75.00,110.74,8.65,-1.64,-30.39,-70.04,-55.40,-17.40,18.89,59.31,66.10,-10.42,11.55,42.12,-11.26,23.10,23.18,45.70,66.04,44.84,5.82,-6.50,11.72,-21.54,0.12,-11.06,40.28,24.34
IncomeBeforeTaxProfit_qq,,14.31,-13.85,-54.01,91.35,-65.65,67.17,-287.19,74.07,163.70,785.59,-203.92,61.70,-378.85,204.42,-46.71,-61.20,-48.70,696.99,-93.71,248.80,-87.87,-402.84,-568.86,124.04,-35.94,37.16,-73.44,-16.00,1152.38,-148.86,-119.84,23.58,90.21,346.15,-5747.12,98.64,-2439.81,268.55,30.30,-98.04,-3601.43,99.03,-17663.87,98.42,-5839.10
IncomeBeforeTaxProfit_sq,,7.46,14.81,-54.41,89.12,0.64,29.74,-122.42,107.51,85.67,57.43,-52.51,38.25,70.34,11.05,-50.00,133.90,39.65,8.41,-28.92,11.98,14.78,-46.21,-65.04,120.07,24.04,32.53,-57.14,67.12,-16.96,31.24,-51.52,50.04,27.02,18.65,-32.61,42.78,25.87,-14.76,-42.74,51.49,10.87,19.94,-82.94,123.91,6.12
IncomeDiscontinuedProfit,,4859000,,,,,,,,,,0,,,,268000,,,,,,,,,,,,,,,,-562000,-39000,-152000,-329000,-351000,,-1054000,-921000,-222000,228000,13000,-431000,-482000,45000,-1680000
IncomeDiscontinuedProfit_yy,,,,,,-100.00,,,,,,,,,,,,,,-100.00,,,,,,,,,,,,,,,,37.54,100.00,-593.42,-179.94,36.75,,101.23,53.20,-117.12,-80.26,-13023.08
