,2005/Q1,2005/Q2,2005/Q3,2005/Q4,2006/Q1,2006/Q2,2006/Q3,2006/Q4,2007/Q1,2007/Q2,2007/Q3,2007/Q4,2008/Q1,2008/Q2,2008/Q3,2008/Q4,2009/Q1,2009/Q2,2009/Q3,2009/Q4,2010/Q1,2010/Q2,2010/Q3,2010/Q4,2011/Q1,2011/Q2,2011/Q3,2011/Q4,2012/Q1,2012/Q2,2012/Q3,2012/Q4,2013/Q1,2013/Q2,2013/Q3,2013/Q4,2014/Q1,2014/Q2,2014/Q3,2014/Q4,2015/Q1,2015/Q2,2015/Q3,2015/Q4,2016/Q1,2016/Q2,2016/Q3,2016/Q4,2017/Q1,2017/Q2,2017/Q3,2017/Q4,2018/Q1,2018/Q2
IncomeOtherIncome,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,163000,269000,373000,-97000,-299000,93000,189000
IncomeNetGrossProfit,502000,-419000,201000,896000,540000,-816000,898000,1267000,3318000,1325000,2923000,944000,496000,884000,222000,421000,-385000,-2535000,851000,1962000,259000,1685000,530000,448000,-2115000,1735000,45000,903000,-1337000,690000,-410000,-1897000,-5411000,626000,-641000,-1928000,-1933000,-1033000,-2018000,-2240000,-15628000,-841000,-1642000,-2803000,5244000,-3132000,-2794000,,,,,,,
IncomeExtraordinarProfit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,163000,269000,373000,-97000,-299000,93000,189000
IncomeBeforeTaxProfit,502000,-419000,201000,896000,540000,-816000,898000,1267000,3318000,1325000,2923000,944000,496000,884000,222000,421000,-385000,-2535000,851000,1962000,259000,1685000,530000,448000,-2115000,1735000,45000,903000,-1337000,690000,-410000,-1897000,-5411000,626000,-641000,-1928000,-1933000,-1033000,-2018000,-2240000,-15628000,-841000,-1642000,-2803000,5244000,-3132000,-2794000,,,,,,,
IncomeDiscontinuedProfit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88000,198000,556000,-101000,-253000,46000,261000
IncomeNetProfit,186000,-557000,291000,714000,541000,-772000,596000,1017000,2552000,782000,2753000,873000,407000,697000,371000,305000,-533000,-2166000,672000,1832000,7000,1325000,398000,439000,-1647000,1337000,-27000,957000,-1490000,339000,-370000,-2412000,-3374000,-307000,-1101000,-614000,-2405000,-1383000,-3201000,-2641000,-15478000,-1936000,-1889000,-2995000,5395000,-3468000,-3807000,88000,198000,556000,-842000,-253000,46000,261000
IncomeShareholderNetProfit,229000,-557000,313000,677000,584000,-772000,596000,1017000,2546000,732000,2693000,878000,396000,686000,341000,283000,-480000,-2161000,605000,1814000,-19000,1248000,321000,428000,-1589000,1289000,-64000,996000,-1424000,352000,-240000,-2389000,-3173000,-295000,-1201000,-590000,-2412000,-1418000,-3214000,-2535000,-15485000,-1802000,-1832000,-2945000,7326000,-3488000,-3638000,,,,,,,
BalanceNoncurrentAssets,22262000,,,29438000,31767000,40444000,42364000,45660000,46629000,48904000,49779000,52186000,60272000,71631000,72616000,86722000,96419000,97199000,112683000,114544000,114104000,113373000,112533000,113322000,114830000,113989000,113064000,114947000,132230000,151522000,176670000,181609000,183200000,192183000,191936000,190826000,191206000,197849000,197336000,199176000,227758000,230384000,236009000,238994000,238127000,244851000,244167000,244290000,6619000,,,4609000,5002000,5000000
BalanceIntangibleAssets,4506000,4971000,4550000,4934000,4117000,4944000,4996000,5393000,5588000,5597000,9585000,4366000,4174000,4146000,4069000,3888000,3817000,3771000,3715000,3708000,3657000,3604000,4074000,3992000,7599000,7632000,7558000,7768000,7803000,7961000,8705000,9533000,9450000,9260000,31367000,32986000,32758000,32518000,32526000,32924000,33111000,33246000,14431000,,,24376000,26263000,34686000,37074000,39783000,40920000,42716000,44117000,46202000
BalanceProperty,52755000,65604000,66379000,79319000,84906000,90516000,106681000,108123000,108444000,107864000,107115000,106943000,107301000,108008000,107298000,108011000,124277000,132561000,164740000,168463000,170697000,179109000,179479000,178371000,178227000,184752000,184577000,187388000,193925000,194917000,201008000,204247000,203424000,209751000,208880000,209034000,,,,,,,,,,,,,,,,,,
BalanceNoncurrentReceivables,,,,,,,,,,,,,,,,,,,16000,5000,,,,,,,,,,,,,,1100000,,,,,,,,,,,,,1515000,,,,,,,
BalanceNoncurrInvestments,,,,,0,,0,0,1200000,968000,11691000,947000,942000,,,,,,,,,,,,,112000,,,453000,502000,758000,784000,906000,1159000,1254000,1545000,1040000,1006000,634000,649000,1806000,1928000,2317000,1828000,2275000,1591000,1621000,1601000,2608000,3814000,2273000,2109000,2132000,2911000
BalanceOtherNoncurrentAssets,3278000,4315000,4562000,4003000,5306000,4654000,4494000,4274000,3564000,3309000,2528000,2466000,2481000,2243000,2229000,2177000,2176000,2176000,2010000,2425000,,,5030000,6267000,6946000,10022000,9827000,8887000,7774000,7593000,11978000,14546000,15389000,15237000,18838000,22542000,24053000,24385000,21565000,20656000,22181000,32593000,32821000,32019000,28257000,29374000,28621000,35700000,79690000,69693000,70007000,59319000,50469000,50394000
BalanceCurrentAssets,65986000,62180000,54529000,57099000,43652000,49759000,46135000,42791000,41460000,43088000,46302000,45094000,46119000,425000,,,644000,555000,707000,583000,576000,591000,624000,638000,613000,772000,914000,973000,994000,1160000,1125000,1280000,1461000,1241000,1325000,1253000,1163000,1224000,1223000,1333000,1177000,1654000,1981000,2733000,3011000,2909000,2945000,3036000,2847000,2945000,2953000,3103000,3153000,3562000
BalanceInventory,3124000,3503000,3363000,3348000,3303000,3482000,3430000,1631000,,,3196000,3519000,5375000,5571000,5222000,6223000,6140000,5581000,6618000,9253000,9064000,9486000,10902000,12129000,11099000,16955000,14939000,14022000,13716000,16417000,16801000,17297000,14196000,15712000,15923000,19611000,17229000,27446000,30259000,30021000,29842000,27273000,30906000,32051000,29398000,27000000,29575000,33983000,31254000,30057000,31799000,33688000,30829000,32822000
BalanceCurrentReceivables,33964000,,,,,,2020000,,,,,,,,,,3541000,6636000,,,,,,,,,,,,,,,,,,,15029000,10072000,5060000,5060000,,,,,,321000,,,951000,0,,763000,3612000,3372000
BalanceCurrentInvestments,1749000,750000,766000,3926000,3959000,4537000,,7919000,10771000,5831000,3724000,4304000,6421000,13144000,13036000,12066000,11524000,9561000,9204000,12546000,59685000,36877000,35067000,25318000,16931000,17636000,15461000,16046000,16350000,19290000,8924000,10932000,10879000,6236000,4165000,4661000,11679000,6183000,6488000,48000,,,239000,173000,101000,256000,657000,324000,260000,608000,821000,562000,874000,1237000
BalanceCash,306000,1334000,1058000,319000,1441000,1089000,719000,1779000,1821000,1432000,1314000,2768000,2317000,1889000,795000,2637000,1670000,1071000,751000,2449000,1743000,1066000,768000,2646000,2000000,1282000,878000,2995000,2133000,1391000,491000,2607000,2237000,,,,,,,,,,,,,,,,,,,,,
BalanceOtherCurrentAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24687000,,,34468000,38034000,47390000,52386000,55487000,55516000,56678000,57372000,64164000,74818000,87020000,87853000,105560000,118961000,121252000,137068000,136109000,134760000
BalanceAssetsForSale,135554000,145126000,146143000,146849000,142246000,142438000,143568000,167930000,231212000,246363000,251616000,242519000,242652000,242330000,256812000,253386000,252378000,254435000,242828000,277517000,276519000,278800000,280454000,281215000,291153000,289261000,290409000,16088000,,,26075000,26516000,27027000,32145000,32312000,32989000,33606000,32489000,33434000,37204000,42295000,40671000,26550000,52106000,54977000,54854000,52720000,53310000,55279000,64984000,65375000,65713000,64189000,65522000
BalanceTotalAssets,65266000,66208000,135518000,135872000,135234000,132849000,129418000,129081000,147915000,147333000,144971000,143542000,140392000,137841000,122515000,120729000,118886000,115906000,123152000,119664000,114729000,16000000,,,22289000,22000000,22000000,23600000,23600000,23600000,23600000,23600000,23600000,23600000,23600000,23600000,26550000,26550000,28550000,28550000,28550000,28550000,28550000,33308000,33309000,33309000,33309000,33309000,33309000,33309000,48078000,48078000,48078000,48078000
BalanceCapital,48078000,48078000,53141000,53141000,53141000,53141000,53141000,53141000,53141000,53141000,53141000,53141000,53141000,53141000,53141000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceShareCapital,,,,,,,,,,,,,,,,0,,,,3979000,4611000,4611000,8570000,8634000,8634000,8667000,8634000,8671000,10385000,14744000,8189000,19458000,16994000,16870000,16897000,16882000,17056000,20769000,20824000,20734000,20725000,20769000,20842000,20788000,76882000,76884000,76880000,76884000,76910000,76868000,91713000,91721000,96375000,91729000
BalanceOwnShares,91761000,91744000,96386000,96402000,96391000,96356000,96403000,96403000,96401000,0,,,,6000,0,,92000,44000,70000,7000,64000,30000,70000,253000,1570000,5971000,1428000,2971000,2966000,3016000,3077000,3154000,3220000,3231000,3099000,3147000,3056000,4324000,4258000,4245000,4115000,4092000,7831000,7819000,7919000,7895000,7902000,7937000,7950000,7844000,7851000,7717000,7660000,7610000
BalanceReserve,6032000,6052000,7766000,4846000,,,2459000,4576000,11270000,9978000,10457000,11850000,13183000,12464000,18354000,21456000,24055000,25028000,31019000,35802000,34858000,17663000,14722000,28998000,28093000,38542000,38314000,43926000,31474000,41467000,39552000,56775000,42871000,44665000,46520000,45682000,45235000,44659000,36579000,35310000,43008000,32127000,32074000,47103000,47227000,47342000,50451000,56189000,81423000,80489000,80210000,,,
BalanceNonshareCapital,,,,,10079000,9053000,10995000,11970000,12464000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4791000,,,2206000,4573000,,8799000,
BalanceNoncurrentLiabilities,,18354000,18967000,24055000,25028000,30985000,35802000,30997000,13644000,10787000,25724000,25052000,35497000,34402000,39086000,27463000,37385000,35498000,41677000,25436000,24681000,24551000,24114000,21905000,21401000,13766000,13402000,16807000,11476000,10934000,26364000,26625000,26985000,31907000,39126000,62307000,61854000,60551000,,,,,,,,,,,,,,,,
BalanceNoncurrentTradeLiabilities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentBorrowings,,,,,,,,,,,,,,,,,,,,,,,,2381000,2222000,1941000,1811000,2953000,2648000,3087000,2743000,2657000,2318000,2721000,2209000,2138000,2311000,3212000,55000,,,253000,3000,1191000,925000,1658000,855000,1213000,2489000,,,34000,3861000,4019000
BalanceNoncurrentObligations,3935000,3274000,3041000,3045000,3912000,4840000,4011000,4082000,4054000,15098000,17435000,19984000,21969000,21568000,20949000,21036000,20872000,20097000,23248000,18003000,18053000,17996000,17945000,18039000,15823000,14854000,16978000,16324000,16447000,3753000,,,5928000,6942000,9001000,10219000,12648000,10219000,9825000,12419000,12346000,16088000,20417000,20584000,21782000,25082000,29989000,61580000,65701000,49436000,49105000,38446000,39234000,33979000
BalanceNoncurrentLeasing,43484000,32302000,35694000,40623000,48565000,61581000,65747000,59896000,60168000,60771000,64399000,62848000,56497000,70829000,62412000,84729000,98926000,103012000,103457000,101510000,80546000,83056000,87704000,1986000,,,3236000,6691000,8769000,9650000,8701000,10219000,9392000,11162000,10888000,5445000,17903000,17966000,18635000,21984000,5604000,13384000,11937000,11137000,10766000,14579000,13643000,14149000,13794000,14525000,13828000,16904000,13205000,19555000
BalanceNoncurrentOtherLiabilities,19800000,17702000,18050000,20381000,18284000,18139000,16350000,17632000,17942000,21630000,27023000,28119000,26865000,26646000,32210000,31792000,22670000,848000,,,374000,,,2287000,,,,5563000,,,,11754000,39354000,43700000,28786000,29334000,13865000,15522000,10184000,20786000,8688000,13267000,12184000,23384000,24764000,28744000,26630000,22271000,20805000,26940000,25487000,20000000,26382000,25168000
BalanceCurrentLiabilities,41740000,47433000,50729000,48478000,50192000,19511000,24985000,34523000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentTradePayablesv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1659000,1540000,1475000,1425000,1934000,1815000,2075000
BalanceCurrentBorrowings,1965000,2074000,2089000,2306000,2239000,2190000,2044000,2019000,919000,,,2268000,109000,232000,569000,832000,433000,511000,827000,5080000,1747000,1891000,2222000,2212000,12451000,8758000,9975000,8584000,7751000,9956000,8925000,8679000,7238000,7456000,6987000,9655000,9654000,13654000,13458000,11907000,14093000,13912000,13427000,13257000,13054000,19772000,12570000,14531000,18209000,17890000,21597000,18245000,21408000,19129000
BalanceCurrentObligations,21943000,0,,,,50000,142000,,828000,,746000,631000,0,767000,727000,925000,886000,180000,84000,89000,929000,1254000,46000,1144000,967000,1666000,1633000,1612000,1880000,2322000,3608000,3745000,3657000,4095000,4133000,4273000,4540000,5159000,5228000,4657000,4863000,4187000,4185000,4211000,4188000,5227000,5106000,6549000,24687000,0,0,0,34468000,38034000
BalanceCurrentLeasing,0,47390000,52386000,55487000,55065000,56678000,57372000,64164000,0,74818000,87020000,87853000,0,79351000,118961000,121252000,0,137068000,136109000,134760000,0,135554000,145126000,146143000,146849000,142246000,142438000,143568000,167930000,231212000,246363000,251616000,242519000,242652000,242330000,256812000,253386000,252378000,254435000,242828000,277517000,276519000,278800000,280454000,281215000,291153000,289261000,290409000,,,,,,
BalanceCurrentOtherLiabilities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceReckoning,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceTotalEquityAndLiabilities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashflowOperatingCashflow,942000,530000,1145000,-106000,-169000,917000,972000,931000,-595000,1313000,184000,2008000,1747000,824000,4697000,-2208000,8969000,2377000,659000,4578000,4305000,1296000,2763000,-6719000,2729000,3762000,3303000,5170000,5517000,1933000,2740000,4303000,2302000,1852000,10543000,-4506000,4905000,3120000,-2860000,2967000,7379000,-2024000,941000,8063000,7719000,-3393000,774000,13064000,2089000,4486000,-3207000,20342000,-6115000,-2895000
CashflowAmortization,604000,423000,349000,371000,477000,516000,621000,599000,723000,620000,851000,864000,970000,1021000,1105000,1105000,1053000,1124000,1212000,1397000,1351000,1383000,1443000,1564000,1607000,1885000,1951000,1949000,1950000,1919000,1866000,1874000,1976000,1973000,2475000,2697000,3055000,3191000,3156000,3206000,3356000,3325000,3241000,3219000,3487000,3378000,3596000,3780000,3528000,3501000,3791000,4089000,3943000,3952000
CashflowInvestingCashflow,-1204000,-475000,-2211000,-2228000,-2080000,-2299000,-5454000,-942000,-2608000,-1428000,-2331000,-1867000,-2174000,-3277000,-5293000,-4322000,-8400000,-5772000,-1787000,-11811000,-10926000,-6437000,-8602000,-2169000,-4333000,-1513000,-1301000,-1950000,-934000,-1225000,-1343000,-2134000,-1138000,-3927000,-11303000,-12305000,-24335000,-7417000,-3228000,-6819000,-3699000,-17460000,2385000,-4596000,-4765000,-4109000,-27820000,-17506000,-8890000,-7482000,-3537000,-3963000,-2350000,-4156000
CashflowCapex,104000,1164000,1943000,3175000,2080000,2281000,5472000,1200000,2608000,1428000,8234000,2174000,3277000,13552000,9915000,5757000,30234000,5384000,11979000,8602000,2169000,4333000,1513000,1301000,1950000,934000,1225000,1343000,2134000,1138000,2352000,12503000,802000,24335000,-11593000,22238000,6819000,3699000,2384000,2706000,9601000,4765000,3548000,5209000,45835000,9029000,7469000,3530000,3984000,2477000,4027000,221000,-189000,9330000
CashflowFinancingCashflow,-807000,-1613000,2480000,2750000,486000,6052000,-125000,524000,-1140000,445000,5611000,-1321000,8480000,-273000,2681000,8489000,2967000,7904000,8010000,907000,8864000,-485000,-1670000,-463000,-2639000,2140000,-818000,-2367000,-2716000,-3123000,1709000,4102000,63951000,-3374000,2484000,-3656000,-4543000,-2975000,17306000,-2733000,-3163000,-19000,-2862000,29053000,4391000,2155000,930000,7241000,-9361000,2907000,7426000,,,10034000
CashflowShareCapitalCash,0,0,0,0,,5800000,-272000,0,0,0,0,,0,5838000,2749000,9831000,-8000,-7000,0,0,0,0,8609000,4000,-10000,0,0,60996000,-8000,,19890000,0,0,,,,,,,,,,,,,,,,,,,,,
CashflowDividend,,,,,,,,,,,,,,,,,,0,0,0,,18000,0,0,,,,,,,,,,,,,,,,,,-41000,-134000,8264000,-3181000,-3862000,1098000,-1732000,475000,2849000,-240000,-1623000,-999000,18000
CashflowNetCashflow,3158000,-1917000,1950000,296000,-714000,7361000,-4266000,1283000,2869000,-4986000,30000,-2089000,579000,1539000,581000,6723000,-110000,-970000,-547000,-1959000,-366000,3342000,47140000,-22804000,-1813000,-9744000,-8395000,705000,-2178000,592000,305000,2935000,-10364000,2007000,-51000,-4646000,-2066000,497000,7018000,-5558000,375000,,,,,,,,,,,,,
